timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1240;17.049;-12.624;-97.478;-69.107;-41.829;29.782;-6.994;-5.748;39.542;1.126;-0.965;99.434;-25.206;-2.41;-38.828
1250;15.998;-13.521;-93.293;-73.68;-39.959;27.541;-12.641;-5.825;39.881;10.163;-0.98;100.125;-25.879;-3.636;-37.232
1260;12.488;-14.409;-87.928;-74.796;-40.63;21.792;-19.323;-7.158;40.397;21.081;-1.219;99.696;-27.297;-2.501;-35.635
1270;8.448;-15.497;-82.558;-75.12;-41.267;17.373;-22.772;-13.11;38.675;32.84;-0.583;97.997;-28.868;-1.373;-34.085
1280;2.489;-16.576;-78;-73.832;-40.807;13.726;-26.407;-18.885;40.679;42.077;-1.709;98.334;-31.022;1.36;-33.933
1290;-4.56;-18.047;-73.434;-71.363;-41.932;11.417;-29.701;-17.352;43.044;56.095;-4.348;95.314;-31.068;4.089;-33.777
1300;-9.163;-19.509;-71.216;-69.418;-47.771;8.719;-34.078;-15.237;43.395;65.402;-4.537;91.447;-30.901;6.813;-33.595
1310;-14.576;-21.996;-68.996;-68.478;-55.888;5.318;-39.108;-16.211;40.528;68.707;-2.368;87.619;-28.999;9.502;-33.971
1320;-19.184;-24.472;-69.256;-68.864;-63.504;2.048;-45.312;-13.368;38.296;69.432;-0.632;83.072;-27.096;12.184;-35.184
1330;-24.48;-26.519;-69.523;-68.511;-67.714;-0.836;-47.908;-11.26;34.264;71.264;-0.933;81.628;-25.464;12.634;-36.395
1340;-30.063;-28.565;-73.363;-67.612;-60.242;-2.42;-48.8;-7.477;29.713;76.656;-3.687;78.948;-23.783;13.077;-37.439
1350;-34.855;-25.769;-79.168;-65.504;-52.744;-3.678;-53.919;-1.929;26.516;84;-6.024;77.847;-22.975;13.512;-39.003
1360;-40.303;-22.976;-80.661;-63.781;-44.774;-5.21;-59.387;2.798;23.071;92.066;-7.766;75.29;-22.228;15.993;-40.568
1370;-43.402;-18.526;-82.811;-61.2;-42.877;-7.751;-68.134;6.908;17.131;98.377;-10.348;76.934;-20.032;18.471;-41.965
1380;-45.804;-14.08;-82.856;-55.994;-40.988;-10.57;-76.525;5.306;12.765;101.502;-18.149;79.131;-17.396;22.227;-41.764
1390;-46.656;-11.048;-80.103;-51.043;-45.452;-11.646;-85.512;7.551;10.341;102.895;-23.784;85.559;-16.507;25.981;-41.846
1400;-47.752;-8.017;-77.943;-48.228;-51.208;-11.915;-94.34;11.242;12.128;105.984;-21.894;86.507;-17.077;29.732;-41.932
1410;-48.778;-8.782;-72.998;-46.067;-53.078;-11.554;-101.997;10.715;14.651;104.206;-17.612;86.046;-17.379;30.898;-42.192
1420;-50.41;-9.545;-68.053;-45.745;-46.284;-10.089;-109.373;7.998;17.916;96.653;-16.058;83.307;-19.951;32.061;-41.292
1430;-54.174;-10.226;-64.809;-47.832;-39.086;-8.613;-115.628;6.914;17.875;89.337;-17.371;80.706;-22.314;33.452;-40.392
1440;-58.83;-11.064;-61.543;-50.151;-30.487;-6.363;-121.368;7.56;15.627;83.461;-18.449;78.757;-24.83;34.844;-39.741
1450;-62.742;-14.218;-51.03;-53.238;-29.576;-4.983;-128.547;9.9;15.386;75.963;-19.899;73.711;-27.172;36.236;-40.127
1460;-65.907;-17.317;-40.508;-55.269;-28.886;-3.985;-135.523;11.768;13.197;71.739;-19.901;70.478;-27.711;37.734;-39.669
1470;-69.293;-22.733;-28.439;-57.85;-29.199;-2.539;-143.14;13.881;9.334;69.331;-15.067;67.947;-28.019;39.234;-39.209
1480;-71.908;-27.818;-16.369;-60.992;-25.828;-0.886;-149.102;15.266;4.869;67.319;-10.021;69.642;-26.162;40.268;-39.127
1490;-76.583;-30.425;-9.039;-64.025;-22.448;2.402;-152.471;16.912;0.501;63.208;-6.597;70.449;-23.363;41.301;-39.559
1500;-80.137;-35.482;3.343;-67.163;-14.44;6.721;-155.72;17.188;-3.249;67.018;-3.19;71.748;-20.717;42.332;-39.987
1510;-82.754;-40.539;14.691;-68.692;-6.733;13.129;-160.219;17.497;-7.759;76.158;0.569;73.753;-19.104;43.033;-40.411
1520;-84.436;-45.883;30.396;-69.439;-3.084;16.25;-164.33;19.447;-9.185;84.676;4.754;78.221;-17.524;43.735;-39.709
1530;-88.854;-52.774;44.299;-71.11;7.383;16.236;-164.265;19.399;-16.578;89.181;8.516;80.768;-17.792;41.443;-38.228
1540;-92.342;-56.615;47.746;-71.07;17.699;15.989;-164.768;15.997;-24.432;90.4;14.269;83.396;-18.046;39.15;-36.746
1550;-95.244;-60.457;51.273;-69.23;27.51;15.528;-164.619;8.164;-28.48;96.346;17.847;84.876;-16.654;36.858;-34.857
1560;-96.909;-59.579;48.694;-67.526;29.717;15.068;-162.72;0.928;-30.436;105.53;20.701;86.684;-15.679;33.698;-32.407
1570;-98.574;-58.702;46.835;-62.981;32.876;16.559;-159.641;-5.392;-33.103;111.906;24.716;89.412;-14.007;30.538;-29.923
1580;-97.219;-56.401;42.97;-57.512;32.094;16.73;-156.523;-9.637;-35.686;114.679;29.403;87.788;-13.771;28.996;-27.501
1590;-95.865;-54.101;39.105;-52.022;33.047;14.99;-151.058;-12.526;-36.672;114.436;33.077;82.65;-12.646;27.454;-25.519
1600;-92.021;-53.735;46.581;-45.052;33.89;11.691;-144.727;-16.946;-40.194;111.8;32.95;75.672;-12.92;25.912;-24.503
1610;-88.177;-53.37;54.057;-38.034;37.661;8.392;-139.157;-20.825;-42.844;105.35;35.33;66.41;-12.76;22.87;-23.681
1620;-86.036;-50.583;58.261;-29.494;47.539;5.345;-133.058;-24.101;-43.44;99.941;41.619;56.691;-14.2;19.829;-21.979
1630;-83.895;-47.797;62.465;-26.681;49.673;3.927;-126.472;-22.36;-44.839;98.01;46.363;47.85;-15.654;14.88;-21.877
1640;-82.807;-43.641;65.777;-23.214;50.732;1.812;-119.841;-19.668;-46.625;90.534;48.106;38.794;-14.992;9.931;-21.879
1650;-81.719;-39.486;69.088;-17.472;51.578;0.497;-114.407;-18.983;-51.19;81.674;50.843;29.059;-14.03;4.982;-21.942
1660;-78.505;-35.31;69.876;-9.854;51.583;-0.579;-111.894;-20.847;-55.647;78.436;52.145;19.789;-12.909;3.764;-20.726
1670;-75.291;-31.135;72.423;-2.112;51.581;-3.058;-110.93;-23.361;-58.426;79.557;53.394;5.989;-10.399;2.546;-18.378
1680;-68.102;-27.062;73.654;6.53;51.626;-5.709;-109.79;-21.359;-57.349;80.51;52.479;-10.728;-7.861;1.983;-15.886
1690;-60.913;-22.989;69.004;16.894;50.999;-10.48;-110.559;-18.85;-52.606;80.637;47.774;-26.837;-2.403;1.421;-13.833
1700;-53.742;-18.274;62.383;28.651;54.105;-13.641;-112.829;-15.234;-48.652;82.794;42.719;-33.732;3.331;0.692;-10.182
1710;-46.55;-13.56;56.229;36.957;55.687;-15.612;-113.48;-10.847;-45.454;86.601;38.854;-33.764;8.217;0.937;-5.593
1720;-39.31;-9.476;46.275;45.208;53.731;-16.783;-113.124;-7.141;-42.259;87.593;32.887;-33.207;13.185;1.146;-1.094
1730;-32.07;-5.674;38.652;50.218;45.977;-18.305;-112.946;-5.081;-38.666;85.448;26;-36.317;15.746;2.607;3.166
1740;-23.419;-3.124;33.575;52.945;39.532;-19.943;-110.252;-0.527;-34.611;81.086;21.259;-43.668;16.839;4.226;6.397
1750;-14.768;-0.774;26.028;55.444;30.939;-23.743;-108.686;8.89;-30.001;67.774;16.972;-53.258;17.275;5.846;9.415
1760;-5.997;2.232;19.88;60.717;22.353;-27.939;-108.494;19.073;-26.345;49.948;11.83;-65.339;18.731;6.65;12.211
1770;2.739;7.277;11.618;64.561;17.494;-29.737;-108.086;25.652;-23.865;33.403;4.619;-75.687;20.215;7.24;13.887
1780;12.699;13.261;3.356;69.295;7.091;-30.846;-109.458;29.81;-23.055;21.941;-1.494;-86.774;21.135;6.334;14.542
1790;22.739;16.901;4.367;71.748;-3.201;-32.301;-111.091;33.815;-21.873;11.15;-7.036;-94.582;21.986;5.476;15.066
1800;33.142;20.872;5.53;74.571;-9.803;-33.659;-108.117;37.966;-21.097;-1.2;-12.772;-103.327;21.234;4.735;14.921
1810;43.154;22.972;12.074;77.794;-7.006;-34.396;-101.237;41.381;-21.145;-14.015;-16.837;-111.359;20.407;4.646;14.308
1820;52.607;25.163;14.997;75.599;-3.698;-37.48;-94.599;41.927;-21.919;-23.403;-18.908;-115.008;17.897;4.68;13.977
1830;60.657;28.379;18.719;72.578;-4.552;-37.88;-85.968;48.632;-22.152;-29.302;-19.353;-122.221;16.24;4.36;13.505
1840;68.087;31.582;18.2;69.828;-11.502;-37.491;-78.328;55.782;-22.701;-33.141;-19.887;-126.72;14.712;3.909;13.314
1850;72.868;34.043;9.299;66.623;-16.992;-35.834;-70.295;61.243;-21.383;-37.276;-18.051;-134.326;16.07;3.286;13.097
1860;78.116;36.503;4.246;63.447;-20.086;-34.04;-66.952;66.746;-18.287;-38.967;-17.85;-135.596;17.484;1.086;12.796
1870;83.079;35.41;3.392;60.67;-22.972;-31.828;-64.879;71.382;-15.908;-41.647;-19.503;-136.044;19.775;-1.225;11.71
1880;89.182;34.316;3.73;59.829;-21.88;-31.141;-62.563;72.199;-15.022;-46.243;-15.741;-131.55;22.183;-2.349;10.88
1890;94.646;32.055;3.954;58.47;-8.514;-30.694;-58.855;73.508;-15.308;-45.302;-9.063;-126.657;23.148;-3.383;10.05
1900;100.112;30.077;2.214;58.422;5.589;-31.887;-55.366;74.239;-14.484;-44.37;-7.166;-121.131;24.16;-4.418;9.451
1910;103.316;30.377;0.473;59.414;21.09;-32.684;-50.799;75.343;-11.553;-45.669;-8.712;-118.012;23.992;-6.363;7.8
1920;107.275;31.014;-5.145;60.523;33.874;-33.164;-44.116;79.67;-10.052;-47.546;-9.574;-114.069;23.284;-8.19;6.004
1930;109.445;27.93;-10.418;58.439;46.549;-33.917;-37.436;84.346;-10.028;-48.748;-5.19;-107.181;22.708;-10.756;4.208
1940;112.155;24.846;3.788;50.621;54.026;-35.674;-28.526;87.793;-10.168;-48.761;0.488;-101.171;20.11;-13.411;2.343
1950;114.603;20.095;18.324;42.341;63.543;-38.306;-17.659;87.697;-10.828;-49.739;5.906;-97.324;17.713;-16.101;0.658
1960;117.208;14.89;26.749;40.45;67.73;-44.036;-8.652;84.957;-11.527;-51.313;14.966;-99.01;15.434;-18.517;-1.014
1970;120.192;8.923;35.174;41.948;69.793;-48.486;-0.706;85.317;-11.799;-52.761;27.389;-99.571;13.039;-20.934;-3.566
1980;123.359;2.921;41.08;47.408;71.87;-52.626;8.705;77.912;-12.695;-54.356;39.039;-101.292;12.237;-23.359;-5.692
1990;126.926;-2.926;40.931;56.197;71.713;-55.043;17.244;69.349;-13.121;-52.75;47.676;-99.291;11.291;-25.825;-7.943
2000;131.189;-8.772;38.806;64.917;74.977;-56.714;26.954;60.814;-10.836;-51.641;48.803;-94.546;11.705;-28.353;-10.332
2010;134.44;-13.995;34.537;68.935;78.15;-56.989;38.368;53.528;-9.188;-51.883;49.735;-85.029;10.727;-30.877;-11.641
2020;137.258;-17.908;27.401;74.647;81.127;-56.752;49.156;47.455;-9.767;-49.859;50.583;-75.825;9.901;-33.339;-13.116
2030;138.556;-21.766;28.668;80.641;80.927;-54.663;61.174;38.182;-10.113;-52.554;50.821;-69.472;7.594;-34.266;-14.556
2040;138.506;-24.41;30.814;87.876;79.637;-51.788;70.516;30.014;-10.774;-55.921;50.748;-67.742;5.102;-35.193;-14.691
2050;137.487;-26.785;28.028;86.644;74.106;-48.926;76.659;24.069;-10.137;-56.194;50.869;-65.614;2.406;-36.086;-14.786
2060;135.025;-29.901;25.241;85.047;65.912;-47.29;79.479;18.895;-6.826;-54.56;49.554;-65.255;-0.463;-35.621;-14.985
2070;132.75;-31.534;23.913;89.966;58.262;-46.87;80.237;13.353;-2.746;-51.364;45.527;-67.444;-2.287;-35.204;-15.259
2080;131.472;-35.247;22.081;98.459;56.641;-47.401;77.875;6.352;0.694;-49.821;39.553;-65.579;-4.469;-35.305;-14.766
2090;131.033;-39.146;30.039;107.194;54.607;-47.494;73.092;1.677;4.457;-49.366;31.986;-60.156;-5.483;-35.585;-14.182
2100;129.644;-42.709;37.541;115.85;53.542;-47.343;70.637;-3.563;6.796;-47.698;22.01;-54.979;-7.797;-35.996;-13.502
2110;128.47;-46.272;35.517;121.975;53.341;-47.552;75.745;-13.979;6.724;-45.608;11.897;-51.931;-10.194;-34.414;-12.794
2120;125.423;-47.763;33.494;126.254;53.07;-48.196;81.469;-25.568;7.978;-43.091;3.189;-50.633;-13.262;-32.866;-12.534
2130;121.657;-48.902;31.044;128.628;56.599;-48.861;85.83;-24.617;11.428;-41.126;-5.64;-50.415;-16.433;-30.721;-12.411
2140;118.012;-47.564;23.182;132.497;53.167;-50.334;88.001;-27.633;16.226;-39.843;-16.255;-51.738;-18.817;-28.577;-12.543
2150;113.931;-46.109;16.465;133.196;48.914;-49.262;90.777;-31.679;20.494;-38.618;-26.724;-50.571;-21.2;-26.225;-12.932
2160;109.025;-46.611;9.268;136.046;43.127;-48.475;92.437;-34.731;23.146;-36.877;-33.185;-47.044;-21.194;-23.902;-13.397
2170;103.233;-47.113;3.705;138.357;40.054;-45.232;93.577;-39.495;26.363;-35.081;-39.709;-42.292;-21.684;-21.855;-13.862
2180;95.768;-46.052;5.746;138.848;38.815;-41.509;96.263;-48.203;30.509;-33.43;-48.603;-36.378;-21.506;-21.003;-13.891
2190;87.759;-44.812;-5.652;146.193;37.08;-34.437;99.633;-59.637;35.473;-34.221;-51.327;-25.543;-22.458;-20.261;-12.852
2200;77.4;-42.735;-18.105;153.572;34.648;-27.434;101.21;-68.183;42.417;-35.873;-49.124;-15.177;-23.258;-19.539;-11.579
2210;66.912;-40.548;-27.415;158.197;35.492;-18.338;106.163;-73.457;49.999;-39.345;-50.477;-4.29;-24.899;-19.314;-9.186
2220;56.283;-39.126;-37.843;154.354;41.419;-9.531;112.331;-82.79;56.152;-39.705;-57.01;2.837;-26.21;-19.145;-6.044
2230;45.374;-37.703;-47.663;150.953;47.07;-0.703;115.977;-83.12;62.89;-40.837;-62.954;10.68;-29.236;-18.93;-2.681
2240;35.716;-37.615;-51.192;144.457;56.761;7.789;118.701;-82.219;70.017;-42.466;-66.189;18.415;-32.662;-18.77;0.847
2250;25.417;-37.527;-54.72;139.341;60.52;17.739;120.905;-80.012;75.719;-43.88;-64.465;23.793;-36.623;-18.61;4.735
2260;16.044;-39.52;-54.837;133.701;64.761;26.24;122.516;-77.723;80.677;-46.481;-63.56;26.157;-39.232;-19.559;7.924
2270;6.636;-41.582;-54.81;125.713;66.506;33.778;120.276;-77.992;85.426;-50.074;-63.444;29.461;-42.412;-20.363;11.189
2280;-2.866;-42.735;-61.735;115.374;68.025;41.615;113.149;-75.066;89.121;-49.499;-65.644;35.204;-44.324;-22.31;13.634
2290;-11.014;-44.658;-68.04;103.601;69.392;49.99;107.932;-70.459;90.796;-54.669;-68.632;45.621;-46.284;-24.465;14.72
2300;-19.797;-45.763;-61.575;96.354;71.312;58.56;100.171;-68.474;88.852;-68.53;-73.992;50.557;-46.839;-25.77;12.352
2310;-26.858;-46.588;-45.07;88.881;72.839;67.177;90.807;-65.814;84.279;-83.579;-81.13;48.966;-47.848;-28.909;8.647
2320;-33.988;-46.099;-25.388;78.182;74.203;75.65;85.094;-58.72;81.371;-95.364;-86.366;34.583;-49.473;-31.848;5.352
2330;-41.837;-42.152;-2.395;63.633;70.845;84.287;82.731;-53.593;79.201;-99.465;-89.11;26.466;-50.753;-34.114;1.215
2340;-50.701;-37.777;0.959;49.513;63.728;92.177;75.247;-52.673;74.997;-99.206;-90.617;15.018;-52.192;-37.232;-1.556
2350;-58.469;-32.342;5.519;34.695;54.601;100.394;69.378;-51.163;71.273;-95.883;-87.669;23.366;-54.225;-40.321;-3.052
2360;-67.039;-26.483;7.658;23.956;43.301;108.488;63.388;-43.337;71.15;-87.863;-80.851;33.732;-56.578;-44.487;-4.148
2370;-73.252;-23.48;9.149;14.193;30.605;114.538;55.414;-31.523;69.372;-80.099;-75.89;43.926;-59.051;-47.619;-5.05
2380;-78.152;-21.196;10.64;5.374;16.683;118.592;47.436;-29.709;67.963;-76.961;-75.434;54.683;-60.708;-50.647;-6.084
2390;-83.67;-22.101;15.468;-2.146;2.811;123.766;36.92;-26.679;66.375;-71.76;-72.361;65.054;-61.524;-53.954;-6.372
2400;-87.149;-22.916;19.312;-7.636;-8.295;128.302;24.417;-21.662;64.874;-65.876;-68.124;71.196;-63.101;-57.921;-4.972
2410;-89.163;-23.474;22.581;-17.126;-20.494;133.406;13.883;-15.101;62.338;-59.393;-65.851;72.432;-65.937;-59.826;-3.572
2420;-91.142;-24.553;26.423;-25.127;-32.76;135.143;7.252;-8.045;58.117;-52.742;-63.167;75.943;-67.917;-62.665;-3.943
2430;-90.734;-26.419;24.052;-26.811;-44.901;136.495;-1.692;3.996;52.942;-46.705;-57.634;81.375;-70.563;-64.063;-3.291
2440;-89.561;-27.212;21.681;-32.592;-46.939;135.212;-12.75;17.556;46.964;-39.771;-55.604;82.579;-72.622;-64.654;-2.236
2450;-84.001;-25.47;19.556;-40.695;-44.942;133.377;-23.364;30.712;40.218;-32.578;-58.821;82.189;-74.901;-64.382;-1.181
2460;-78.669;-23.259;17.709;-51.359;-41.665;132.181;-36.215;41.611;33.912;-25.841;-61.274;77.852;-76.159;-63.553;-0.959
2470;-72.961;-17.488;16.138;-56.564;-40.588;130.017;-48.636;53.36;27.112;-21.411;-62.815;73.934;-77.088;-62.257;0.793
2480;-68.087;-11.717;14.102;-61.457;-41.703;128.163;-60.41;65.149;19.474;-16.29;-67.393;71.055;-78.132;-61.148;1.596
2490;-64.07;-5.254;12.477;-62.703;-44.252;124.855;-63.599;73.495;12.781;-14.326;-73.662;68.291;-79.182;-60.586;2.13
2500;-60.694;-0.272;14.452;-65.475;-46.699;120.476;-55.752;81.088;5.491;-12.993;-76.612;67.194;-80.625;-60.046;0.263
2510;-57.339;3.726;15.45;-70.29;-52.469;115.116;-43.372;89.716;-2.661;-9.08;-78.52;65.086;-82.174;-60.251;-2.474
2520;-53.723;6.273;15.01;-75.065;-61.09;108.353;-36.316;101.966;-7.552;-4.352;-77.634;60.589;-83.263;-61.399;-3.643
2530;-50.163;6.909;11.57;-77.652;-64.07;99.99;-32.608;109.685;-12.472;1.661;-72.88;56.055;-84.661;-61.777;-4.068
2540;-46.859;7.545;7.433;-78.454;-63.181;90.677;-32.206;119.474;-14.703;12.709;-66.716;53.04;-85.676;-61.993;-6.488
2550;-43.629;5.502;-6.088;-75.647;-61.63;83.026;-31.422;131.172;-13.862;29.063;-59.655;55.743;-87.088;-62.832;-5.022
2560;-40.382;5.706;-26.331;-72.619;-62.172;76.623;-28.563;143.342;-10.637;46.949;-50.497;67.323;-87.812;-61.818;-2.437
2570;-37.977;4.659;-46.25;-69.272;-68.208;71.712;-27.561;154.337;-9.083;60.912;-41.619;90.262;-87.466;-60.811;-0.648
2580;-36.083;1.931;-68.022;-65.673;-72.993;65.999;-29.408;167.121;-8.189;69.56;-32.051;107.571;-86.927;-59.15;1.378
2590;-34.148;-1.466;-74.714;-63.108;-73.303;59.568;-26.633;181.855;-7.876;75.437;-26.581;123.443;-86.051;-56.537;3.777
2600;-32.612;-6.106;-81.097;-61.051;-73.361;52.88;-25.401;195.211;-7.034;79.33;-21.181;121.756;-85.8;-53.563;4.646
2610;-30.257;-3.866;-79.317;-59.881;-73.483;45.956;-27.255;204.697;-10.022;77.919;-15.589;116.512;-85.695;-50.705;0.589
2620;-26.342;-4.491;-72.862;-57.978;-72.604;40.606;-24.266;214.703;-14.473;73.334;-9.834;113.008;-85.017;-49.385;-3.668
2630;-23.542;-4.087;-66.407;-54.735;-65.779;36.036;-19.906;224.931;-16.916;71.396;-1.334;104.265;-83.96;-49.127;-4.474
2640;-19.422;-1.939;-61.905;-54.018;-56.479;31.36;-15.021;235.152;-19.949;68.546;6.806;94.72;-83.654;-48.451;-4.432
2650;-15.807;0.208;-60.054;-55.083;-50.804;25.422;-8.937;245.967;-26.061;64.578;12.863;89.76;-82.614;-47.44;-6.039
2660;-13.142;7.912;-58.203;-56.607;-50.909;19.338;-4.018;250.917;-31.237;57.539;18.814;92.31;-82.007;-48.083;-7.886
2670;-8.414;10.817;-61.43;-61.668;-51.486;13.974;-4.065;253.623;-32.761;47.723;30.739;93.15;-81.459;-47.725;-7.701
2680;-6.901;13.763;-63.921;-69.29;-52.277;7.199;-2.357;253.142;-33.468;36.404;38.196;90.459;-78.821;-46.81;-8.931
2690;-6.538;17.468;-67.143;-77.248;-51.65;2.033;8.233;255.931;-33.894;25.568;43.49;88.566;-77.774;-45.759;-10.964
2700;-9.295;20.341;-66.303;-82.622;-53.476;-1.112;17.098;255.659;-35.83;15.279;48.319;88.632;-74.959;-45.099;-13.557
2710;-13.629;23.214;-65.124;-84.946;-56.309;-4.869;22.192;259.156;-38.385;4.346;50.629;89.207;-72.034;-45.081;-16.797
