timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
1010;-41.618;82.894;-138.86;10.675;132.218;93.483;51.581;80.146;89.303;109.37;93.475;89.853;-27.69;-0.804;56.257
1020;-33.761;77.192;-142.255;13.009;133.094;91.875;60.892;90.332;101.941;106.13;98.965;90.822;-10.691;-0.116;60.577
1030;-25.345;71.851;-143.36;15.629;132.912;90.49;70.12;100.509;113.678;103.086;105.031;92.28;6.12;0.575;64.891
1040;-18.263;64.79;-146.297;18.169;128.589;88.454;76.462;106.626;123.515;97.294;107.872;92.594;25.517;1.817;68.666
1050;-9.719;57.346;-149.25;20.757;123.851;86.334;82.686;112.735;132.966;90.767;110.689;92.821;44.901;3.062;71.354
1060;-2.386;49.942;-149.961;23.071;119.577;83.086;89.747;118.317;141.315;83.133;112.594;93.744;66.603;3.65;73.159
1070;4.56;41.797;-151.046;25.377;115.296;77.909;94.324;121.82;149.634;76.594;114.473;93.283;88.295;4.239;75.011
1080;11.716;33.625;-153.811;27.531;107.153;72.198;99.007;125.318;157.855;70.029;115.578;94.233;110.389;3.909;76.855
1090;18.403;24.981;-157.723;29.657;104.604;65.169;104.285;128.251;163.903;68.269;116.662;94.392;132.472;3.578;79.795
1100;27.435;16.036;-159.666;31.789;102.089;57.669;109.496;131.143;170.375;66.486;117.94;96.768;151.655;3.425;82.73
1110;36.201;7.058;-161.059;33.457;97.195;48.458;113.023;134.03;172.58;65.116;119.191;97.569;170.826;3.268;85.975
1120;47.736;-1.635;-160.061;35.09;92.298;39.658;115.306;134.353;175.726;63.723;120.334;97.11;188.918;5.375;89.213
1130;59.457;-9.532;-160.409;36.009;86.459;30.859;117.438;134.689;178.937;61.873;122.649;95.797;201.76;7.478;91.23
1140;70.935;-16.884;-158.611;36.736;82.783;18.71;114.289;135.02;182.41;59.934;125.517;93.828;211.575;11.701;92.048
1150;82.424;-23.989;-158.47;37.189;77.589;6.937;111.233;133.02;184.784;57.016;127.715;92.612;220.826;15.922;92.419
1160;93.295;-29.848;-158.266;37.649;73.156;-3.593;107.815;131.017;186.147;54.266;130.171;90.622;228.994;19.778;91.844
1170;103.333;-34.416;-159.948;37.996;68.725;-14.119;104.395;129.212;186.37;52.335;130.083;89.529;236.154;23.996;91.258
1180;113.673;-39.262;-160.232;38.06;63.817;-24.377;101.247;127.317;186.55;50.758;129.13;87.853;244.233;26.775;89.567
1190;121.203;-44.4;-160.255;38.614;58.908;-32.756;99.332;125.417;183.951;47.916;126.153;86.536;248.657;31.076;87.868
1200;130.62;-49.463;-160.83;38.577;53.601;-41.481;97.361;122.631;181.212;45.425;123.603;85.231;253.074;33.904;85.825
1210;137.353;-54.787;-161.071;38.555;45.317;-50.802;95.585;120.289;177.858;43.742;118.703;83.907;255.197;37.049;82.296
1220;143.338;-60.561;-160.857;38.545;39.514;-60.119;93.803;117.934;173.209;42.199;113.774;82.881;257.305;38.843;79.204
1230;149.168;-65.696;-160.24;38.08;36.208;-69.864;91.952;113.328;167.984;44.104;108.064;82.896;253.88;39.352;74.328
1240;155.348;-69.746;-157.892;37.743;32.905;-75.319;88.016;108.734;163.575;45.683;102.325;82.973;250.441;40.034;69.443
1250;161.46;-73.527;-152.651;37.815;29.849;-81.031;84.108;104.129;158.71;46.397;96.015;84.56;243.941;40.072;65.356
1260;168.35;-77.633;-148.612;37.627;23.802;-85.209;81.636;101.446;154.295;46.889;89.68;86.051;237.421;41.241;61.261
1270;176.606;-82.059;-144.336;37.324;15.082;-89.373;79.158;98.749;147.264;49.92;84.404;87.464;230.649;41.087;58.869
1280;185.303;-86.657;-141.615;36.046;7.009;-94.255;75.437;94.4;141.1;49.514;79.103;89.302;223.854;40.975;56.388
1290;194.54;-90.554;-137.189;34.775;-1.05;-98.809;73.308;91.69;134.99;49.616;75.356;92.176;214.973;39.779;53.881
1300;202.46;-94.245;-131.989;33.516;-10.795;-103.59;71.293;88.968;128.986;51.235;70.94;94.877;205.314;38.465;51.686
1310;210.172;-97.702;-128.027;31.783;-20.525;-106.199;68.31;85.836;123.11;52.842;67.019;96.845;193.122;37.709;49.486
1320;218.532;-100.496;-123.946;30.016;-30.402;-108.796;65.318;82.694;118.538;55.636;61.431;98.801;183.154;36.726;46.839
1330;226.44;-103.21;-117.227;28.868;-36.25;-109.274;62.049;79.541;114.022;58.41;56.673;98.169;171.397;36.864;44.187
1340;235.214;-105.471;-108.288;27.803;-42.089;-108.1;57.534;76.618;107.331;61.126;50.933;97.522;160.421;37.003;40.421
1350;242.472;-107.526;-97.849;26.776;-46.566;-106.477;52.816;73.874;100.018;63.822;44.765;92.877;151.896;37.502;36.648
1360;250.052;-109.622;-85.881;26.551;-51.04;-103.009;48.736;71.119;93.332;62.172;38.099;88.214;143.754;38.25;33.409
1370;254.481;-111.017;-74.358;26.238;-54.082;-99.802;44.882;68.469;85.595;60.036;31.502;82.844;135.64;36.079;29.939
1380;256.55;-112.233;-61.83;25.849;-56.524;-97.947;40.663;65.806;76.887;56.937;24.487;77.457;133.91;33.904;26.426
1390;258.165;-113.205;-51.513;25.54;-59.775;-95.124;38.837;63.688;67.953;53.97;17.525;71.338;132.419;28.964;24.614
1400;259.435;-114.575;-41.147;24.794;-61.505;-92.201;36.985;61.428;58.848;52.198;11.904;65.206;128.95;24.019;22.799
1410;260.67;-116.491;-30.6;23.976;-63.331;-88.831;35.367;59.153;50.844;50.742;6.111;59.34;125.293;19.531;22.423
1420;262.195;-117.97;-18.405;23.282;-66.675;-84.996;33.73;56.426;42.831;49.598;3.823;53.463;121.861;15.038;22.044
1430;262.327;-118.811;-6.117;22.116;-68.681;-81.841;31.368;53.684;35.305;48.699;1.519;47.596;118.2;13.792;20.281
1440;259.137;-120.119;4.432;17.33;-72.354;-79.712;27.45;47.676;29.123;44.764;-0.757;39.977;115.59;10.88;16.236
1450;253.012;-121.386;14.868;12.73;-75.283;-77.906;23.531;42.628;23.821;40.919;-2.847;32.396;112.981;9.768;11.99
1460;247.274;-122.432;26.469;8.01;-78.211;-76.901;19.412;37.786;19.174;38.039;-4.657;25.526;110.61;9.684;9.181
1470;242.297;-123.15;37.601;5.486;-84.141;-75.668;15.99;34.255;15.967;34.786;-6.17;18.815;109.087;11.226;6.371
1480;238.323;-123.81;49.772;2.961;-90.07;-73.834;13.374;29.206;13.217;32.188;-7.643;11.932;107.131;12.899;4.541
1490;235.91;-124.756;60.13;0.579;-94.433;-73.37;10.046;24.156;10.295;29.589;-7.36;5.894;104.502;14.338;2.71
1500;233.738;-125.331;68.848;-1.403;-99.356;-72.905;6.724;19.368;7.814;28.041;-7.657;-0.228;101.513;15.997;2.015
1510;232.695;-125.767;78.789;-3.185;-103.457;-71.52;2.563;14.581;3.807;26.774;-6.483;-5.641;97.92;15.299;1.419
1520;230.956;-125.556;88.923;-4.697;-104.001;-69.728;-1.378;9.931;2.4;24.117;-5.043;-11.048;94.887;15.308;0.062
1530;229.44;-125.119;101.236;-5.37;-104.608;-66.497;-4.639;8.342;0.979;23.421;-3.615;-15.914;90.577;13.839;-1.033
1540;228.228;-124.701;115.377;-5.946;-105.673;-63.658;-8.182;6.67;-2.194;22.924;-2.305;-20.774;86.266;12.742;-2.128
1550;226.081;-123.836;129.026;-6.752;-104.986;-60.819;-11.725;5.433;-4.815;20.708;-1.526;-26.749;80.618;11.316;-2.681
1560;224.188;-122.688;143.931;-6.981;-104.979;-59.859;-14.563;4.879;-7.612;18.063;-0.932;-32.724;75.142;9.102;-3.221
1570;222.414;-121.421;158.479;-7.484;-104.509;-59.196;-17.379;4.324;-11.73;14.713;0.532;-38.363;66.68;7.807;-3.677
1580;218.828;-120.287;172.767;-8.388;-104.039;-61.212;-19.039;4.094;-15.868;11.259;1.949;-42.681;58.287;5.366;-4.099
1590;215.448;-119.199;187.785;-9.222;-102.579;-63.353;-20.65;2.983;-17.901;5.357;3.757;-46.829;50.098;3.303;-3.84
1600;209.269;-117.668;201.476;-10.057;-102.201;-65.334;-23.434;1.88;-20.244;-0.435;5.586;-49.057;42.012;1.556;-3.372
1610;201.411;-115.594;215.526;-11.457;-101.221;-67.71;-25.179;0.804;-23.297;-5.01;7.959;-52.459;33.743;-0.072;-4.105
1620;193.534;-113.498;230.785;-12.937;-101.517;-70.404;-26.917;-0.152;-26.19;-9.088;10.331;-53.902;25.474;0.161;-4.619
1630;187.034;-110.964;245.443;-14.24;-101.814;-72.794;-28.154;-1.108;-28.069;-12.474;9.41;-55.137;16.731;0.394;-5.01
1640;180.639;-107.643;259.614;-15.183;-100.363;-75.13;-29.171;-2.337;-29.486;-15.481;8.812;-55.378;7.836;1.786;-6.163
1650;173.047;-103.84;274.331;-15.659;-98.912;-77.145;-29.694;-3.759;-31.222;-19.953;7.578;-55.839;1.281;3.178;-7.295
1660;163.971;-98.862;288.288;-16.087;-95.804;-79.215;-30.137;-5.181;-32.759;-24.239;5.44;-56.414;-4.633;4.201;-9.681
1670;154.383;-92.608;302.52;-16.316;-91.177;-80.954;-30.152;-5.608;-34.255;-30.018;2.433;-58.252;-9.615;5.225;-12.008
1680;145.203;-86.588;316.437;-16.157;-86.047;-79.956;-29.927;-6.036;-36.332;-36.128;0.316;-60.138;-14.735;4.497;-13.415
1690;135.988;-79.952;329.208;-15.888;-82.283;-79.012;-29.702;-6.332;-37.731;-41.492;-1.436;-61.2;-20.855;3.768;-13.644
1700;127.526;-73.583;341.63;-15.819;-78.574;-75.949;-29.197;-5.509;-40.072;-46.85;-4.799;-62.361;-27.89;2.314;-13.859
1710;118.192;-65.763;353.225;-15.308;-73.879;-72.772;-28.847;-4.692;-42.52;-51.731;-8.251;-62.601;-33.884;0.861;-14.419
1720;108.454;-56.428;364.669;-15.316;-68.524;-69.665;-28.283;-3.538;-46.208;-56.881;-12.782;-63.397;-39.35;-0.728;-15.062
1730;97.236;-46.697;375.783;-15.069;-61.61;-66.862;-27.803;-1.821;-49.979;-62.128;-17.313;-63.327;-44.761;-2.317;-15.364
1740;87.261;-37.109;387.101;-14.462;-55.841;-63.646;-26.826;-0.103;-53.51;-67.545;-24.081;-63.457;-46.67;-3.672;-15.754
1750;77.086;-26.937;398.735;-14.31;-50.073;-62.487;-26.29;2.572;-56.821;-71.466;-30.85;-63.909;-48.676;-5.026;-16.669
1760;64.635;-16.112;409.382;-14.159;-44.761;-62.469;-24.746;4.688;-59.006;-76.713;-37.05;-64.561;-49.948;-4.921;-18.599
1770;52.177;-5.488;420.321;-13.981;-39.45;-62.451;-23.251;6.721;-60.997;-81.981;-43.25;-67.509;-51.357;-4.879;-20.618
1780;38.203;5.321;429.257;-12.789;-35.139;-64.182;-22.316;6.883;-62.855;-88.326;-49.666;-71.217;-54.196;-3.69;-21.476
1790;25.421;17.516;436.468;-11.563;-29.909;-66.182;-21.753;7.196;-62.974;-94.788;-56.083;-76.681;-56.676;-2.763;-22.334
1800;13.692;29.223;444.208;-10.073;-24.63;-65.888;-20.95;7.33;-62.417;-102.05;-64.073;-80.546;-57.567;-2.244;-22.316
1810;3.414;42.53;449.217;-8.12;-18.081;-65.128;-20.803;5.432;-61.703;-109.608;-71.746;-83.665;-58.292;-1.781;-22.222
1820;-6.789;56.301;454.262;-5.927;-11.174;-64.561;-20.655;3.534;-61.156;-117.607;-79.258;-87.12;-58.196;-2.841;-22.59
1830;-13.659;70.211;459.196;-4.441;-4.001;-61.314;-21.032;2.063;-60.305;-126.095;-87.072;-89.909;-57.141;-3.681;-23.561
1840;-21.796;83.764;463.297;-2.756;2.417;-58.509;-20.815;1.433;-59.945;-133.183;-94.503;-93.097;-56.393;-5.188;-24.466
1850;-27.972;96.703;466.026;-1.084;10.421;-54.248;-19.392;0.741;-59.364;-140.617;-101.346;-96.2;-57.218;-6.473;-25.495
1860;-34.737;109.17;465.058;-0.092;18.222;-50.25;-18.244;-0.846;-58.469;-146.29;-108.349;-98.363;-57.963;-7.959;-26.352
1870;-41.473;121.292;462.963;0.979;25.844;-45.754;-17.097;-1.912;-57.574;-152.073;-116.061;-100.206;-60.057;-9.67;-27.739
1880;-49.17;131.331;458.679;2.571;35.367;-41.899;-17.509;-2.957;-56.934;-153.543;-121.292;-103.215;-62.87;-11.622;-28.968
1890;-56.781;139.408;449.076;3.72;44.516;-38.099;-18.197;-3.819;-56.654;-155.103;-127.87;-106.058;-63.67;-13.371;-29.926
1900;-62.921;147.981;438.582;4.636;54.116;-33.455;-20.13;-4.647;-56.149;-156.171;-134.448;-108.557;-64.353;-14.52;-30.229
1910;-66.382;155.792;423.552;5.531;62.039;-29.004;-21.917;-5.564;-56.404;-157.239;-139.881;-110.291;-65.048;-15.091;-29.694
1920;-70.015;162.117;408.399;6.193;69.961;-24.519;-23.539;-6.982;-56.644;-161.887;-145.314;-110.465;-65.337;-14.462;-29.432
1930;-73.163;167.854;389.557;5.778;75.746;-22.073;-23.881;-8.4;-56.665;-166.535;-150.383;-111.425;-66.313;-13.763;-29.211
1940;-77.821;172.87;367.601;5.549;81.531;-19.731;-24.044;-9.949;-57.006;-171.266;-155.452;-113.105;-67.469;-13.063;-30.221
1950;-81.873;177.72;345.415;5.161;85.603;-21.909;-23.407;-12.698;-56.357;-175.997;-158.108;-115.407;-67.673;-11.883;-31.292
1960;-86.883;181.354;321.473;4.814;89.074;-24.383;-23.252;-15.392;-55.029;-176.847;-160.659;-118.389;-67.857;-12.062;-31.057
1970;-91.8;183.167;292.989;5.145;90.977;-25.316;-24.378;-19.069;-53.212;-175.057;-162.971;-121.841;-68.622;-12.634;-29.781
1980;-95.717;184.501;261.337;5.476;91.215;-26.288;-26.018;-22.597;-51.244;-173.924;-164.841;-126.374;-70.291;-13.207;-28.426
1990;-100.426;185.234;230.046;5.556;91.623;-27.226;-28.072;-26.125;-49.588;-174.127;-166.272;-130.288;-75.208;-13.905;-27.599
2000;-104.885;184.839;198.76;5.636;91.77;-26.964;-29.483;-30.612;-47.855;-174.44;-167.771;-134.314;-80.222;-14.603;-26.806
2010;-107.785;183.306;170.146;6.183;92.138;-26.633;-30.949;-35.099;-45.676;-175.734;-169.87;-137.552;-83.868;-16.332;-25.357
2020;-111.233;180.832;142.514;6.71;92.506;-28.942;-32.535;-39.764;-43.476;-176.903;-172.328;-138.535;-87.644;-18.062;-23.84
2030;-113.768;177.156;114.77;6.903;90.512;-29.971;-32.801;-43.509;-41.063;-177.684;-174.226;-139.735;-87.661;-20.923;-23.097
2040;-117.24;171.679;87.112;7.179;88.517;-31.014;-33.229;-46.909;-39.948;-178.582;-176.538;-139.185;-89.109;-23.783;-23.033
2050;-120.156;166.188;57.766;7.501;84.061;-31.857;-33.897;-50.64;-39.439;-178.401;-177.73;-139.548;-90.517;-24.808;-23.374
2060;-123.483;159.116;29.771;7.283;79.524;-32.561;-34.537;-53.537;-39.353;-178.276;-178.977;-140.626;-91.823;-25.833;-24.41
2070;-126.858;151.921;2.508;7.237;75.306;-32.266;-35.177;-56.433;-38.861;-174.785;-178.183;-141.65;-93.13;-27.691;-24.666
2080;-132.101;144.207;-26.029;7.872;70.506;-33.869;-35.819;-58.375;-37.906;-169.372;-176.778;-142.463;-92.266;-29.804;-24.303
2090;-138.423;136.691;-54.443;9.367;66.546;-33.655;-36.228;-60.197;-35.712;-165.44;-174.404;-143.284;-91.196;-31.61;-23.941
2100;-144.753;128.692;-80.843;10.862;60.917;-34.801;-36.516;-61.379;-33.71;-160.564;-172.767;-143.985;-87.663;-33.429;-23.451
2110;-148.43;120.814;-107.629;14.128;54.928;-35.761;-36.839;-61.626;-32.229;-156.688;-170.964;-144.741;-85.737;-33.135;-22.841
2120;-151.458;113.054;-137.114;17.395;48.312;-34.281;-37.241;-62.673;-31.348;-152.381;-168.69;-145.857;-82.626;-32.793;-21.954
2130;-152.625;107.044;-164.679;20.194;39.975;-31.27;-36.846;-64.058;-31.346;-151.756;-166.284;-146.759;-78.063;-30.371;-21.041
2140;-155;102.262;-186.527;22.994;31.632;-26.659;-35.01;-65.323;-30.859;-150.712;-161.839;-148.061;-75.321;-27.887;-19.994
2150;-157.516;96.309;-209.377;26.386;23.863;-23.288;-32.913;-66.643;-30.441;-149.51;-157.69;-150.259;-72.35;-25.483;-19.888
2160;-160.632;89.857;-228.03;29.695;15.799;-16.319;-30.757;-67.441;-28.703;-147.503;-152.661;-152.458;-70.614;-22.823;-19.862
2170;-163.844;83.473;-246.148;33.377;5.946;-9.349;-29.084;-68.254;-26.883;-143.447;-148.128;-154.579;-68.491;-21.124;-19.884
2180;-167.686;77.163;-260.959;38.287;-3.305;-2.356;-28.912;-69.586;-25.582;-139.404;-144.956;-155.708;-65.439;-19.094;-20.106
2190;-169.836;70.023;-272.634;42.757;-12.076;4.757;-28.753;-71.008;-24.451;-134.337;-141.935;-155.956;-62.248;-16.943;-19.774
2200;-171.841;63.094;-284.712;47.428;-18.418;13.912;-29.594;-71.43;-24.385;-129.269;-139.741;-155.154;-60.564;-17.359;-19.441
2210;-171.95;55.934;-294.814;51.327;-24.76;24.687;-31.139;-72.011;-23.808;-127.516;-134.829;-154.153;-59.461;-16.414;-19.641
2220;-171.81;48.782;-300.17;54.506;-28.659;33.982;-31.404;-71.822;-23.817;-128.403;-129.458;-153.261;-58.117;-14.283;-20.305
2230;-172.069;40.785;-302.481;56.846;-32.559;43.934;-31.236;-71.523;-24.31;-128.701;-123.869;-152.088;-56.353;-12.152;-21.688
2240;-172.508;33.319;-304.96;58.945;-36.428;53.886;-31.068;-71.127;-25.458;-128.239;-117.859;-150.879;-53.149;-9.807;-22.56
2250;-172.887;26.397;-308.03;60.815;-40.297;65.033;-31.32;-69.039;-27.088;-125.57;-112.206;-149.669;-49.305;-7.462;-23.552
2260;-173.266;19.76;-314.297;62.246;-46.208;74.25;-31.586;-66.95;-28.839;-121.061;-107.232;-146.866;-46.2;-4.945;-24.234
2270;-172.774;12.919;-321.775;63.95;-52.382;85.913;-32.705;-64.394;-30.658;-113.611;-102.846;-144.015;-44.226;-2.428;-23.717
2280;-171.993;6.662;-329.834;64.913;-57.181;98.979;-33.948;-61.839;-32.621;-102.858;-98.432;-137.621;-43.099;0.986;-23.239
2290;-171.212;0.072;-337.836;64.103;-61.91;112.046;-34.506;-60.299;-33.997;-92.236;-93.887;-131.109;-40.72;4.4;-21.425
2300;-170.761;-6.032;-344.881;63.248;-64.548;123.17;-35.065;-58.926;-35.103;-81.603;-88.069;-122.651;-36.52;6.403;-19.691
2310;-170.993;-12.537;-351.676;59.956;-68.061;135.439;-36.901;-56.298;-34.81;-71.094;-80.605;-113.906;-32.739;8.723;-17.538
2320;-171.142;-19.772;-358.044;56.553;-69.28;147.197;-38.737;-53.67;-34.523;-61.371;-72.779;-104.639;-28.348;11.676;-14.905
2330;-170.201;-26.672;-362.177;52.494;-70.23;157.579;-41.068;-51.414;-35.556;-53.039;-64.96;-94.428;-26.715;14.677;-12.406
2340;-168.012;-33.484;-366.636;47.594;-71.81;166.207;-43.495;-49.826;-37.924;-41.79;-56.434;-84.182;-25.537;17.672;-9.599
2350;-165.789;-39.823;-370.899;43.406;-73.651;176.794;-45.883;-48.559;-41.058;-31.83;-47.527;-73.53;-24.026;20.487;-6.968
2360;-164.076;-46.572;-372.437;38.057;-76.401;187.541;-48.567;-47.601;-44.055;-20.855;-38.208;-62.725;-21.097;23.543;-4.943
2370;-162.252;-53.12;-372.123;32.684;-78.779;195.702;-50.891;-45.364;-47.418;-9.76;-28.804;-52.001;-19.112;26.462;-2.399
2380;-159.996;-59.726;-368.912;27.072;-80.357;204.332;-53.305;-43.327;-49.981;1.229;-19.081;-41.443;-18.614;27.421;0.03
2390;-156.699;-66.252;-365.099;21.163;-81.625;211.211;-56.799;-42.65;-52.897;12.914;-10.066;-30.204;-20.196;28.345;2.459
2400;-153.908;-72.728;-359.393;14.826;-84.612;214.53;-60.32;-42.276;-56.252;24.421;0.044;-18.172;-18.687;26.668;4.872
2410;-150.91;-78.604;-351.545;9.036;-87;214.56;-63.178;-42.883;-60.739;35.812;9.206;-6.221;-16.178;24.914;6.897
2420;-147.913;-84.577;-343.036;3.004;-89.708;215.779;-66.05;-44.317;-65.564;48.375;19.232;6.317;-12.745;22.647;8.932
2430;-144.876;-90.87;-334.931;-2.226;-92.712;216.909;-68.523;-44.872;-69.418;60.619;28.971;18.855;-8.912;20.331;11.334
2440;-142.274;-96.734;-325.326;-7.051;-95.872;217.808;-71.092;-45.647;-74.357;72.597;40.457;31.571;-5.954;19.044;13.801
2450;-140.011;-102.847;-315.313;-12.161;-99.247;217.255;-75.142;-46.022;-78.326;85.593;53.822;44.452;-3.559;19.69;16.421
2460;-138.065;-108.688;-303.927;-16.432;-102.498;214.743;-79.881;-46.259;-83.697;99.018;64.553;57.981;-0.417;20.356;18.04
2470;-136.986;-113.781;-291.463;-20.596;-105.161;209.352;-84.621;-46.586;-89.15;112.25;75.564;71.606;2.977;19.937;19.145
2480;-136.059;-118.248;-277.834;-23.92;-107.825;203.234;-88.93;-47.323;-93.684;122.883;86.364;89.692;6.294;19.517;19.932
2490;-136.052;-123.759;-263.217;-26.702;-110.622;197.097;-93.239;-48.08;-97.763;134.102;95.764;106.49;10.07;18.87;20.964
2500;-136.697;-129.676;-247.777;-29.324;-113.419;191.454;-96.341;-50.626;-100.924;142.497;105.623;122.646;12.313;18.223;22.109
2510;-137.644;-135.843;-232.054;-31.868;-113.716;188.204;-99.443;-53.172;-104.137;150.891;115.07;132.41;14.666;16.731;23.342
2520;-139.066;-142.046;-217.218;-34.61;-114.012;184.754;-103.125;-56.592;-107.848;158.276;125.401;141.712;15.618;15.239;23.513
2530;-139.426;-147.848;-201.846;-37.852;-111.557;180.364;-106.891;-60.011;-112.8;163.741;136.345;147.694;16.301;15.914;24.021
2540;-139.786;-152.593;-185.582;-39.33;-109.102;174.934;-110.731;-62.367;-117.738;170.079;147.171;153.855;17.934;16.59;23.832
2550;-140.076;-157.928;-167.281;-41.04;-107.968;169.869;-114.523;-64.695;-122.996;176.457;158.917;159.257;17.863;17.113;24
2560;-141.081;-163.742;-147.295;-40.437;-107.124;162.997;-116;-67.052;-129.141;182.319;168.383;164.817;17.673;17.229;24.439
2570;-141.946;-169.294;-126.741;-39.69;-108.2;155.766;-117.477;-69.41;-134.074;186.621;175.564;170.497;16.12;16.884;24.356
2580;-142.983;-173.695;-105.383;-38.182;-108.862;149.51;-119.357;-72.861;-138.043;191.084;181.385;174.737;14.887;16.519;24.532
2590;-143.305;-178.101;-80.67;-36.014;-108.964;142.095;-120.554;-76.422;-141.466;194.27;185.821;179.857;15.404;16.095;24.429
2600;-143.858;-182.996;-52.378;-34.446;-108.88;132.423;-122.308;-80.24;-145.13;197.457;190.017;185.046;15.361;15.872;24.643
2610;-144.88;-187.004;-21.956;-33.01;-106.561;122.215;-123.73;-83.761;-148.71;199.851;194.043;190.255;17.372;12.934;25.197
2620;-146.335;-190.719;10.246;-31.654;-104.353;112.007;-124.272;-87.923;-152.411;202.246;197.629;195.119;18.406;9.775;24.88
