timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
940;103.321;139.306;104.216;89.823;22.296;94.631;-0.16;45.954;12.733;-3.54;18.533;13.753;214.372;189.296;191.121
950;99.175;146.58;98.211;95.112;31.63;95.703;3.316;52.643;19.244;0.146;27.314;21.591;231.974;202.968;197.622
960;95.5;152.49;94.99;100.38;41.04;97.4;7.31;59.68;25.99;3.83;35.72;29.57;248.53;216.09;203.85
970;91.787;158.328;90.042;106.463;50.268;98.903;11.181;66.873;31.728;7.38;44.243;37.611;264.013;228.433;210.618
980;86.646;163.774;85.069;112.661;59.955;100.262;15.478;73.692;38.818;10.924;52.354;45.422;279.467;238.858;217.548
990;80.658;168.46;82.038;119.678;69.732;102.04;19.412;79.998;45.019;16.029;60.499;53.334;296.256;249.466;223.531
1000;76.442;172.853;82.041;126.714;78.821;103.607;23.983;86.089;50.983;21.125;67.795;60.71;311.433;259.717;226.828
1010;74.305;176.328;82.21;135.343;87.573;105.072;28.223;91.728;56.844;25.229;75.754;67.429;322.309;267.394;230.855
1020;73.165;179.82;83.573;143.175;97.311;107.035;33.18;97.059;62.375;29.326;83.095;74.102;330.522;275.229;237.306
1030;71.708;180.083;83.492;149.99;106.77;109.114;37.948;102.057;68.015;34.474;87.181;78.727;338.195;280.519;244.899
1040;72.656;179.709;83.237;156.749;115.974;111.513;42.553;106.968;73.884;39.611;91.222;84.936;344.376;283.177;251.45
1050;75.044;180.04;83.899;163.37;125.886;113.468;47.327;111.827;79.336;43.216;95.449;91.175;348.888;283.327;255.484
1060;78.207;179.616;86.122;168.353;135.973;116.036;51.058;116.675;83.858;46.809;99.825;98.162;353.184;282.075;257.98
1070;77.457;179.131;88.351;173.762;144.926;119.675;54.74;120.191;87.666;51.046;102.345;103.894;354.741;280.605;258.765
1080;80.752;178.857;90.767;179.147;153.868;124.982;56.859;123.742;89.424;55.275;104.901;109.566;354.917;278.3;259.37
1090;82.911;177.873;93.055;184.441;162.565;130.728;58.104;125.322;91.2;59.51;106.641;113.875;354.101;274.1;259.048
1100;84.997;176.525;95.745;190.392;169.883;135.506;58.945;126.908;92.726;63.738;108.075;117.85;352.553;269.556;259.694
1110;86.012;174.228;98.762;195.694;178.003;140.028;59.261;127.443;94.383;66.97;109.137;121.812;349.363;263.584;260.125
1120;87.091;171.92;101.09;201.035;187.161;143.224;58.853;127.934;96.511;70.195;110.172;126.102;344.885;257.465;261.652
1130;88.696;169.265;100.943;204.992;194.998;147.609;58.776;125.094;97.389;72.571;111.117;130.34;338.264;251.385;261.033
1140;92.109;165.758;100.549;207.66;203.638;151.159;57.339;122.322;97.998;74.986;112.06;134.285;327.747;244.884;260.065
1150;93.259;160.779;101.809;210.007;210.703;153.636;56.22;117.258;98.24;75.474;112.993;136.941;316.878;238.191;256.95
1160;94.268;155.137;106.758;211.932;218.278;157.407;54.735;112.21;97.167;75.75;113.925;139.62;305.13;231.983;252.358
1170;95.007;149.546;111.644;214.585;225.377;161.047;53.09;108.591;95.931;76.021;111.568;141.115;290.604;225.233;246.277
1180;96.207;143.893;116.724;218.28;232.878;165.414;52.164;104.743;93.828;74.841;109.186;141.56;273.959;216.19;237.781
1190;96.463;138.355;122.177;222.846;238.738;169.958;50.998;100.703;91.479;73.656;106.555;142.01;255.835;206.315;230.137
1200;95.45;133.266;127.626;226.934;243.922;173.845;49.912;96.295;88.746;72.395;103.194;139.922;237.154;196.763;220.505
1210;93.72;128.472;128.496;230.856;249.232;176.008;48.384;90.928;86.568;71.128;100.56;135.504;218.264;186.864;209.472
1220;90.498;123.615;129.54;232.007;254.653;176.83;47.359;85.274;83.479;70.881;97.276;131.045;199.576;175.53;197.492
1230;87.849;118.055;130.544;231.62;257.091;177.382;45.934;79.613;79.063;70.63;93.959;125.257;181.148;163.818;184.847
1240;85.839;112.451;128.848;230.04;257.14;176.938;45.213;74.706;73.699;68.574;90.914;119.34;161.525;151.641;172.099
1250;83.692;105.689;124.688;228.42;256.959;176.147;43.852;69.8;68.571;66.514;87.821;113.422;144.221;138.798;159.489
1260;80.082;97.868;120.572;226.072;255.851;174.103;42.705;65.408;62.985;66.371;83.84;107.817;128.506;126.689;146.152
1270;74.799;90.103;116.121;222.125;253.994;170.913;40.867;60.933;57.807;66.223;79.821;102.684;112.688;114.038;131.047
1280;68.972;84.277;112.685;216.266;250.578;166.778;38.588;55.373;51.745;65.143;75.675;98.463;96.821;100.962;114.163
1290;61.882;78.356;109.159;210.363;246.616;161.656;36.446;49.673;45.551;64.057;71.537;93.835;81.359;88.96;97.351
1300;55.301;71.064;104.64;203.227;240.835;156.703;34.063;44.09;39.711;62.36;67.633;89.2;66.03;78.393;80.399
1310;48.437;64.474;98.779;194.044;232.747;152.982;32.733;38.476;34.763;60.653;63.766;84.16;50.359;68.05;64.363
1320;42.83;57.822;92.919;183.155;224.713;148.519;31.363;34.699;30.529;57.244;61.732;78.874;35.61;57.293;49.108
1330;38.036;51.433;87.117;172.268;216.815;142.14;30.992;31.051;27.705;53.826;59.676;73.589;20.038;47.164;32.998
1340;35.057;45.006;81.336;163.093;209.601;135.273;31.219;28.119;25.276;50.179;58.093;68.81;3.711;38.093;16.906
1350;32.136;38.913;75.506;154.389;203.8;127.455;31.01;25.277;22.916;46.526;56.497;64.583;-12.887;28.34;-0.499
1360;28.961;34.043;70.214;142.5;195.864;119.056;31.32;21.67;20.351;44.07;53.294;60.279;-28.044;19.621;-16.363
1370;24.542;28.979;67.064;131.983;186.225;110.806;31.545;18.044;17.381;41.607;50.156;55.265;-42.18;10.751;-32.802
1380;20.943;24.7;64.121;122.257;175.335;101.963;31.41;14.813;15.727;39.816;48.451;49.764;-54.515;1.294;-47.267
1390;16.38;20.503;60.196;112.655;164.181;94.434;31.15;11.37;13.867;38.02;47.412;44.229;-63.29;-7.893;-61.629
1400;13.253;17.085;53.909;101.921;153.79;87.811;30.638;9.443;12.332;37.766;46.012;39.958;-71.706;-16.913;-74.266
1410;11.866;14.411;49.207;90.883;142.458;80.248;30.083;7.392;11.517;37.508;43.126;35.883;-79.51;-26.072;-85.523
1420;8.346;8.239;41.298;76.799;128.102;69.477;27.717;3.41;8.946;35.299;38.774;29.553;-85.655;-36.721;-97.046
1430;3.691;2.032;32.45;61.789;112.033;57.919;24.952;-0.772;6.735;34.171;33.422;22.343;-91.578;-45.677;-105.723
1440;0.84;-2.713;25.018;47.618;96.382;46.817;23.192;-4.051;5.357;33.606;29.008;16.266;-94.986;-54.303;-114.258
1450;-2.015;-9.458;18.207;33.92;81.316;35.368;21.072;-7.564;3.439;33.051;25.108;11.61;-97.803;-62.313;-120.408
1460;-5.072;-16.53;12.274;20.857;65.589;23.945;19.353;-10.794;1.593;32.497;21.717;8.788;-100.33;-68.223;-126.192
1470;-6.432;-24.048;7.759;8.957;48.374;13.622;17.29;-13.876;0.032;31.357;19.116;6.352;-104.141;-73.415;-131.531
1480;-8.943;-31.196;3.981;-2.234;32.535;4.51;15.777;-16.55;-0.61;30.156;16.632;4.655;-109.114;-78.732;-136.87
1490;-13.375;-37.847;0.99;-12.792;19.192;-5.23;13.503;-20.105;-0.411;29.143;13.628;3.026;-112.948;-84.244;-142.178
1500;-19.275;-42.919;-1.208;-23.397;5.421;-14.524;11.319;-23.308;-1.372;28.034;10.81;1.563;-118.731;-88.945;-146.164
1510;-25.331;-47.004;-3.11;-33.989;-7.726;-22.321;8.974;-27.03;-1.974;26.952;7.782;0.061;-125.303;-93.909;-148.383
1520;-29.335;-51.364;-5.174;-42.999;-21.428;-28.93;6.394;-30.601;-2.651;25.876;4.996;-1.919;-131.234;-98.537;-149.39
1530;-32.428;-55.674;-7.553;-50.41;-33.279;-36.066;4.234;-33.708;-2.959;24.796;2.374;-3.822;-136.96;-102.481;-150.103
1540;-34.908;-59.695;-9.739;-57.814;-45.691;-43.349;2.015;-36.752;-3.145;23.716;-0.317;-7.292;-141.743;-106.135;-151.011
1550;-38.032;-63.114;-12.966;-64.284;-55.903;-50.603;0.057;-38.76;-3.629;22.81;-3.328;-11.113;-145.349;-109.611;-151.596
1560;-41.772;-66.09;-15.564;-69.127;-64.197;-57.509;-2.041;-40.541;-4.295;21.807;-6.491;-14.797;-148.295;-113.354;-151.721
1570;-45.407;-68.945;-18.218;-74.817;-71.302;-63.581;-4.079;-43.681;-5.509;20.674;-10.283;-18.342;-150.993;-116.833;-151.262
1580;-50.017;-72.539;-21.527;-80.252;-78.67;-69.026;-6.215;-46.753;-6.772;19.508;-14.006;-21.924;-153.175;-119.259;-149.651
1590;-55.269;-76.01;-25.406;-86.59;-86.901;-74.488;-7.923;-49.065;-8.284;17.454;-17.749;-25.534;-154.542;-121.032;-148.183
1600;-60.963;-79.766;-29.567;-93.717;-95.066;-79.388;-9.23;-51.55;-9.861;15.462;-22.041;-29.221;-155.068;-122.371;-146.354
1610;-66.276;-83.328;-35.697;-98.935;-102.316;-83.972;-10.31;-53.36;-11.932;12.96;-25.574;-32.866;-155.003;-123.262;-145.426
1620;-70.608;-86.979;-43.949;-105.185;-109.524;-88.761;-11.27;-55.388;-13.644;10.458;-28.894;-36.057;-154.182;-124.23;-144.961
1630;-74.655;-90.503;-52.257;-111.331;-115.732;-93.299;-12.117;-56.822;-15.543;6.953;-31.869;-38.727;-153.466;-124.145;-144.057
1640;-78.323;-93.869;-59.124;-117.526;-122.659;-98.079;-12.785;-57.557;-17.457;3.524;-35.404;-41.425;-153.257;-123.447;-142.521
1650;-81.447;-96.594;-64.412;-122.628;-130.517;-102.818;-13.52;-58.21;-19.261;0.073;-39.146;-44.731;-153.548;-122.658;-140.49
1660;-84.451;-99.396;-71.178;-127.022;-138.183;-107.257;-14.208;-58.632;-21.785;-3.592;-42.025;-48.16;-154.061;-121.931;-138.386
1670;-85.749;-101.345;-78.185;-131.182;-144.622;-111.666;-15.161;-59.026;-24.418;-6.681;-44.786;-51.451;-154.219;-121.72;-134.742
1680;-87.063;-102.559;-82.752;-134.716;-150.001;-116.112;-15.618;-59.341;-27.232;-9.619;-46.754;-53.095;-153.985;-121.265;-132.07
1690;-88.353;-103.655;-86.527;-137.881;-154.146;-119.837;-16.516;-59.641;-30.179;-12.481;-48.957;-54.781;-153.975;-120.154;-128.514
1700;-88.97;-102.966;-90.433;-140.863;-158.487;-121.728;-17.005;-59.662;-32.566;-15.343;-49.84;-56.473;-153.229;-118.549;-124.931
1710;-88.524;-102.345;-93.168;-143.646;-161.759;-121.697;-17.495;-59.545;-34.789;-18.702;-50.53;-57.727;-152.723;-118.156;-121.361
1720;-88.574;-100.881;-96.247;-146.014;-163.735;-121.432;-17.994;-59.171;-36.426;-21.254;-51.379;-58.687;-152.526;-117.612;-118.571
1730;-88.197;-99.168;-98.946;-146.826;-164.047;-121.92;-18.614;-58.397;-38.943;-23.806;-52.374;-59.28;-151.901;-117.103;-115.528
1740;-86.898;-97.177;-99.917;-146.793;-164.559;-121.288;-18.666;-57.417;-41.132;-25.794;-53.142;-59.437;-151.257;-116.599;-111.937
1750;-85.583;-94.71;-101.225;-146.746;-164.321;-121.131;-18.752;-56.305;-42.161;-27.783;-53.855;-59.546;-149.532;-116.036;-108.386
1760;-84.421;-92.334;-103.236;-147.109;-163.537;-121.302;-18.389;-54.956;-41.731;-29.637;-54.137;-59.741;-146.349;-115.323;-106.046
1770;-83.636;-90.077;-104.8;-147.388;-161.892;-121.49;-17.819;-54.055;-41.087;-31.519;-54.025;-60.092;-142.523;-114.692;-104.964
1780;-83.263;-87.615;-105.797;-147.48;-160.138;-120.699;-17.381;-52.194;-41.683;-33.171;-53.593;-60.348;-138.61;-114.832;-103.646
1790;-83.495;-86.178;-107.063;-147.726;-158.051;-119.872;-16.862;-50.393;-42.29;-34.679;-53.341;-60.052;-135.279;-115.034;-102.16
1800;-83.321;-85.116;-107.437;-147.623;-156.295;-118.05;-16.564;-50.112;-42.692;-35.494;-53.13;-58.891;-132.672;-115.439;-101.047
1810;-83.073;-83.881;-106.972;-146.31;-154.57;-116.265;-16.023;-49.512;-42.748;-36.309;-53.123;-57.674;-129.713;-116.017;-100.535
1820;-82.908;-82.567;-106.804;-144.062;-152.702;-115.2;-15.43;-48.246;-43.138;-36.803;-53.215;-55.937;-126.817;-116.738;-100.348
1830;-82.606;-80.935;-106.552;-142.292;-150.197;-113.932;-14.71;-46.979;-43.141;-37.297;-53.105;-54.237;-124.394;-117.626;-100.066
1840;-82.148;-79.239;-106.091;-140.33;-147.552;-112.367;-13.71;-46.022;-42.761;-36.924;-52.641;-52.435;-123.011;-118.519;-99.345
1850;-80.668;-77.251;-105.327;-138.327;-144.963;-110.932;-12.697;-45.007;-42.404;-36.338;-51.326;-50.914;-122.121;-119.432;-98.803
1860;-79.259;-75.222;-104.015;-135.559;-142.894;-109.305;-12.183;-44.068;-41.127;-36.406;-49.927;-49.25;-122.324;-121.097;-98.217
1870;-77.811;-73.388;-102.683;-133.418;-141.259;-107.439;-11.706;-42.579;-40.274;-36.528;-48.208;-47.87;-123.164;-122.72;-97.846
1880;-77.11;-72.023;-101.826;-131.47;-138.863;-105.858;-11.294;-41.084;-39.214;-36.428;-46.655;-46.56;-124.949;-124.846;-96.848
1890;-75.912;-70.404;-101.397;-129.601;-136.218;-104.006;-10.83;-39.189;-38.712;-36.327;-45.433;-45.036;-127.23;-128.156;-97.127
1900;-75.103;-68.774;-100.796;-127.539;-133.888;-102.21;-10.327;-37.121;-38.36;-36.407;-44.197;-43.463;-130.011;-131.375;-97.633
1910;-74.59;-67.392;-100.029;-125.392;-131.861;-100.516;-10.283;-34.894;-38.047;-36.487;-42.543;-41.81;-132.887;-134.404;-98.048
1920;-74.727;-65.959;-99.182;-123.01;-129.916;-98.723;-9.919;-32.859;-37.652;-37.341;-41.09;-40.197;-135.556;-137.006;-99.357
1930;-74.989;-64.699;-98.461;-120.716;-127.839;-96.697;-9.941;-31.586;-37.27;-38.194;-39.316;-38.983;-138.233;-139.812;-101.052
1940;-76.221;-63.32;-97.32;-118.537;-126.059;-95.005;-9.852;-30.527;-36.768;-38.913;-37.666;-38.206;-140.466;-143.168;-103.457
1950;-77.466;-62.444;-96.261;-116.433;-124.746;-93.68;-9.564;-30.149;-36.15;-39.68;-37.359;-37.655;-143.135;-146.468;-105.663
1960;-79.069;-61.975;-96.032;-114.261;-123.763;-92.407;-9.455;-30.068;-35.654;-40.39;-36.906;-36.753;-145.843;-149.654;-108.17
1970;-80.223;-61.726;-94.694;-112.501;-122.683;-91.654;-9.601;-30.066;-34.917;-41.101;-37.065;-36.368;-149.217;-152.566;-109.719
1980;-81.259;-61.641;-93.276;-111.97;-121.683;-90.837;-9.806;-30.161;-34.159;-41.098;-37.417;-36.094;-153.215;-155.146;-111.41
1990;-82.534;-62.258;-92.316;-111.807;-120.353;-90.542;-10.692;-29.857;-32.52;-41.255;-37.688;-35.997;-157.945;-158.189;-114.341
2000;-84.474;-64.343;-91.174;-111.684;-119.106;-90.356;-12.117;-29.717;-31.04;-41.589;-37.939;-35.553;-163.051;-161.357;-118.815
2010;-86.789;-66.56;-90.073;-111.433;-118.223;-90.309;-13.942;-29.644;-31.185;-42.73;-38.15;-35.17;-168.497;-164.684;-122.825
2020;-89.237;-68.497;-90.15;-111.222;-117.623;-90.419;-16.95;-29.772;-32.437;-44.15;-39.303;-34.921;-174.731;-168.175;-127.084
2030;-91.208;-70.33;-90.766;-110.997;-117.181;-90.239;-19.959;-30.622;-32.429;-45.714;-40.537;-34.77;-180.317;-171.742;-131.705
2040;-93.102;-71.702;-91.694;-110.641;-116.124;-90.001;-22.934;-31.454;-33.474;-47.883;-41.09;-35.11;-185.919;-175.623;-136.43
2050;-95.196;-72.928;-92.743;-110.743;-115.412;-90.484;-26.04;-30.988;-34.48;-50.007;-40.719;-36.259;-190.792;-179.182;-141.172
2060;-97.448;-73.91;-93.961;-112.051;-114.338;-91.132;-29.139;-30.923;-35.348;-52.338;-40.337;-37.663;-195.822;-182.466;-144.972
2070;-100.091;-74.919;-95.684;-113.55;-113.298;-91.592;-32.749;-30.146;-35.661;-54.548;-40.437;-39.15;-200.108;-185.872;-148.548
2080;-102.454;-75.63;-97.804;-114.527;-113.306;-92.252;-36.432;-29.994;-36.229;-56.708;-40.95;-40.814;-203.985;-189.244;-152.481
2090;-104.938;-76.517;-100.058;-115.662;-113.64;-92.807;-40.263;-29.988;-37.945;-58.868;-41.429;-42.477;-207.952;-192.306;-157.004
2100;-107.28;-77.612;-102.45;-117.341;-114.084;-93.561;-43.619;-29.781;-39.621;-60.468;-41.788;-44.418;-211.847;-194.971;-161.337
2110;-109.779;-79.039;-104.454;-119.152;-114.233;-93.8;-46.668;-29.815;-41.928;-61.826;-43.338;-46.743;-215.92;-197.292;-164.924
2120;-112.441;-80.141;-106.495;-121.251;-114.749;-94.949;-49.412;-30.778;-44.339;-63.473;-45.248;-48.986;-220.305;-199.417;-167.917
2130;-115.069;-81.629;-108.717;-123.337;-115.521;-96.4;-52.134;-31.559;-43.942;-64.921;-47.961;-51.368;-224.084;-200.978;-171.665
2140;-118.059;-83.357;-111.495;-125.668;-116;-98.221;-54.975;-33.294;-43.172;-66.508;-50.794;-53.566;-227.194;-201.459;-175.012
2150;-121.313;-85.72;-114.113;-128.601;-116.901;-100.212;-58.372;-35.372;-42.261;-67.103;-53.91;-55.59;-229.698;-201.847;-177.988
2160;-124.117;-88.491;-116.88;-131.876;-118.034;-102.47;-61.492;-38.564;-42.324;-67.443;-56.266;-57.364;-231.989;-201.752;-180.466
2170;-126.779;-91.592;-119.433;-135.337;-119.641;-104.572;-64.619;-41.783;-42.477;-68.579;-58.07;-59.101;-233.641;-201.793;-182.596
2180;-129.419;-94.436;-122.127;-138.869;-120.869;-106.706;-67.418;-44.323;-43.63;-69.516;-59.851;-60.963;-234.257;-202.222;-184.157
2190;-131.67;-97.324;-124.841;-142.017;-121.597;-108.952;-70.022;-47;-44.88;-70.95;-61.574;-62.348;-234.55;-202.359;-184.574
2200;-133.847;-100.204;-127.412;-144.248;-122.194;-111.23;-72.895;-48.761;-46.248;-72.676;-62.959;-63.677;-234.67;-202.114;-184.291
2210;-135.745;-103.139;-129.324;-146.777;-122.837;-113.888;-75.524;-49.941;-47.097;-73.737;-64.095;-65.382;-234.716;-201.35;-183.8
2220;-138.306;-105.709;-130.57;-148.385;-124.24;-116.061;-77.974;-51.159;-48.226;-74.542;-66.352;-67.114;-233.721;-199.574;-183.414
2230;-140.681;-107.348;-131.248;-149.397;-125.825;-117.317;-79.699;-51.84;-49.276;-75.788;-68.447;-68.937;-231.92;-197.748;-183.301
2240;-143.017;-108.657;-132.559;-150.41;-126.978;-117.669;-80.623;-53.132;-51.454;-77.342;-70.079;-70.932;-229.848;-194.875;-182.143
2250;-144.937;-109.931;-133.782;-151.417;-128.087;-117.829;-81.148;-54.032;-53.618;-78.817;-70.83;-72.899;-226.698;-191.488;-179.852
2260;-146.746;-110.823;-135.07;-152.455;-128.992;-118.135;-81.56;-55.592;-55.658;-79.051;-72.023;-74.832;-223.16;-187.654;-177.643
2270;-149.517;-111.607;-135.411;-153.223;-130.189;-119.044;-81.099;-56.75;-56.294;-78.502;-72.937;-76.357;-219.139;-182.846;-175.033
2280;-152.503;-112.917;-135.79;-153.677;-131.441;-120.294;-80.708;-57.543;-56.968;-78.661;-73.644;-77.93;-215.473;-176.804;-171.472
2290;-154.13;-114.47;-136.139;-154.55;-133.079;-121.726;-80.316;-57.897;-56.523;-78.497;-73.215;-79.074;-211.25;-170.167;-166.794
2300;-155.797;-116.143;-135.768;-155.212;-134.165;-123.297;-79.735;-59.527;-55.894;-78.068;-73.986;-79.648;-206.36;-163.775;-162.411
2310;-158.137;-117.857;-134.761;-155.717;-136.141;-125.434;-79.154;-60.957;-54.585;-77.439;-74.65;-80.065;-200.4;-156.052;-159.684
2320;-160.417;-120.079;-133.428;-156.714;-138.33;-127.612;-78.112;-63.363;-53.743;-76.899;-74.541;-80.517;-194.688;-146.731;-155.674
2330;-160.978;-122.404;-131.894;-158.361;-140.087;-128.862;-77.148;-64.957;-52.757;-76.548;-74.632;-81.026;-188.11;-135.792;-150.538
2340;-161.47;-124.636;-130.273;-160.015;-141.512;-130.272;-76.11;-66.688;-51.851;-75.686;-74.877;-81.763;-180.812;-124.415;-143.921
2350;-162.219;-127.16;-127.574;-161.269;-142.743;-130.899;-75.754;-68.572;-51.068;-75.218;-75.374;-82.203;-172.281;-113.021;-136.619
2360;-163.372;-129.167;-124.603;-161.84;-143.977;-131.684;-75.399;-70.197;-49.143;-73.782;-75.04;-82.486;-164.026;-100.388;-129.608
2370;-164.054;-131.215;-121.581;-162.753;-144.641;-131.869;-75.978;-70.622;-46.854;-72.146;-74.888;-82.782;-155.349;-87.6;-122.815
2380;-164.895;-132.218;-118.516;-162.168;-144.934;-131.523;-76.506;-71.588;-47.779;-69.964;-74.134;-82.916;-145.481;-73.237;-115.255
2390;-164.719;-131.381;-115.081;-160.556;-145.23;-131.137;-77.048;-72.473;-49.091;-68.622;-73.419;-82.673;-136.331;-57.728;-106.077
2400;-163.401;-128.465;-111.439;-158.574;-144.782;-130.457;-77.368;-72.677;-50.946;-67.803;-72.396;-82.506;-126.68;-41.393;-94.55
2410;-161.143;-125.672;-108.179;-156.262;-143.828;-129.417;-77.596;-72.018;-52.001;-67.564;-71.699;-81.946;-116.662;-23.302;-81.931
2420;-158.425;-122.617;-105.331;-152.27;-141.31;-128.262;-77.65;-71.396;-52.737;-66.149;-71.342;-81.877;-105.796;-3.178;-68.203
2430;-155.623;-120.556;-102.377;-148.137;-139.29;-127.491;-77.23;-70.692;-53.018;-64.734;-71.341;-81.829;-91.752;18.487;-53.414
2440;-153.423;-118.044;-98.486;-144.734;-137.836;-126.273;-76.771;-70.008;-52.465;-63.094;-71.604;-82.421;-74.651;41.186;-37.782
2450;-152.423;-115.246;-95.101;-141.568;-135.657;-124.003;-75.752;-69.312;-51.479;-62.334;-72.065;-82.457;-55.008;63.64;-22.371
2460;-151.648;-112.461;-92.377;-137.607;-132.157;-121.661;-74.663;-69.328;-51.04;-61.778;-72.326;-82.572;-31.979;87.239;-5.932
2470;-150.777;-109.797;-90.105;-132.581;-125.23;-119.243;-73.575;-68.743;-51.117;-61.054;-70.949;-81.45;-9.407;111.367;11.617
2480;-148.957;-107.299;-86.517;-126.781;-118.996;-115.852;-72.883;-68.559;-51.582;-60.728;-68.692;-79.721;16.139;135.952;30.684
2490;-146.789;-103.497;-81.375;-120.299;-113.357;-113.101;-71.974;-67.32;-52.21;-59.935;-65.579;-77.897;44.291;159.87;51.27
2500;-144.221;-99.583;-76.281;-112.857;-105.905;-110.21;-71.072;-66.641;-52.19;-60.019;-63.491;-75.437;74.022;183.574;73.639
2510;-141.377;-95.39;-71.041;-105.437;-99.211;-107.44;-68.894;-65.247;-52.068;-61.178;-60.567;-72.87;104.61;207.102;96.771
2520;-135.967;-90.868;-66.076;-97.538;-93.774;-103.041;-66.571;-63.741;-50.997;-59.728;-57.588;-70.4;134.861;229.668;119.833
2530;-128.101;-85.451;-60.709;-89.28;-88.262;-98.248;-62.96;-60.869;-48.767;-57.399;-54.621;-66.956;163.931;251.988;143.749
2540;-119.866;-79.91;-53.469;-80.348;-81.826;-91.364;-58.91;-58.458;-46.651;-54.588;-53.094;-63.519;192.727;274.306;168.055
2550;-111.342;-74.088;-44.956;-71.808;-74.709;-83.059;-54.981;-54.543;-44.885;-51.414;-50.779;-59.128;220.728;297.218;192.71
