timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
820;-94.881;-343.155;-254.804;-389.571;-324.554;-73.94;-68.339;-76;-112.381;-111.565;-72.476;-85.405;-192.804;225.351;-89.101
830;-88.271;-338.795;-250.047;-390.551;-331.226;-64.88;-65.534;-74.652;-112.635;-108.833;-70.856;-82.664;-181.473;226.273;-78.04
840;-63.668;-326.552;-228.513;-386.201;-337.249;-32.979;-59.072;-65.058;-107.231;-104.624;-63.964;-70.371;-155.217;238.261;-54.538
850;-37.694;-313.886;-207.196;-381.084;-343.183;-1.166;-52.475;-54.617;-102.204;-102.06;-56.802;-58.083;-126.989;249.589;-31.09
860;-16.04;-302.609;-189.745;-376.044;-347.801;21.368;-45.886;-44.192;-99.277;-99.319;-49.613;-50.866;-101.333;255.857;-11.134
870;5.661;-290.671;-168.626;-371.939;-352.823;36.693;-42.304;-39.569;-96.265;-97.187;-44.665;-43.649;-76.597;261.801;8.929
880;20.609;-282.089;-151.976;-366.204;-357.847;52.476;-38.74;-34.969;-96.324;-94.702;-39.369;-37.871;-50.978;263.527;25.791
890;31.033;-269.112;-138.136;-361.314;-361.367;64.486;-34.862;-32.554;-95.94;-92.039;-37.125;-32.105;-26.585;260.47;42.047
900;41.661;-258.179;-121.8;-356.814;-362.246;70.97;-31.338;-30.157;-96.984;-87.428;-34.364;-25.972;-1.698;257.5;57.273
910;48.691;-245.3;-108.226;-351.117;-362.701;78.836;-27.452;-27.637;-98.002;-82.613;-31.612;-19.92;21.896;252.2;72.118
920;52.982;-232.571;-94.606;-345.036;-361.617;84.916;-23.48;-25.132;-98.767;-77.414;-30.538;-14.322;44.897;243.704;83.433
930;57.238;-220.813;-81.011;-339.278;-362.137;89.617;-21.267;-23.162;-99.756;-70.549;-29.592;-8.747;68.495;235.333;96.051
940;60.162;-206.463;-64.74;-332.701;-361.954;94.052;-18.868;-21.332;-100.602;-63.721;-29.611;-3.946;91.609;226.151;108.056
950;62.339;-194.362;-53.058;-325.862;-362.057;96.904;-16.473;-18.873;-101.896;-56.466;-29.202;1.091;112.301;217.056;120.084
960;65.878;-180.835;-40.78;-319.196;-361.975;98.733;-12.761;-16.282;-103.082;-49.224;-29.403;6.71;133.505;211.113;131.193
970;70.95;-165.489;-29.948;-312.298;-359.026;101.043;-9.104;-14.024;-105.168;-42.928;-29.612;12.414;155.107;205.177;135.332
980;76;-148.04;-17.12;-304.99;-352.43;105.13;-4.85;-12.15;-106.92;-36.2;-28.31;19.26;175.17;201.24;140.66
990;82.568;-130.242;-4.247;-298.16;-344.853;109.83;-0.4;-9.481;-109.149;-29.4;-25.597;26.227;194.707;198.222;150.453
1000;88.866;-111.587;8.505;-290.045;-336.144;115.495;2.523;-6.818;-111.365;-21.008;-21.855;32.094;208.822;197.566;161.205
1010;95.137;-92.097;21.408;-280.864;-329.033;121.272;5.566;-6.719;-110.744;-12.624;-16.442;38;219.88;195.12;172.83
1020;101.571;-74.078;35.12;-272.301;-325.26;128.575;8.04;-6.491;-111.16;-5.127;-11.495;42.247;231.053;191.167;180.132
1030;109.324;-54.91;50.575;-262.158;-321.415;134.823;10.547;-2.83;-109.516;4.034;-6.202;46.408;241.469;184.701;185.449
1040;117.04;-35.904;67.888;-249.139;-317.489;139.235;13.007;0.785;-109.031;13.302;-1.034;48.391;252.27;176.001;191.315
1050;125.043;-15.101;85.352;-235.873;-309.947;143.518;16.581;7.835;-109.507;19.593;3.164;52.116;260.286;168.508;194.136
1060;131.76;5.983;105.279;-220.647;-302.546;147.81;20.054;14.98;-109.822;25.866;7.113;57.902;265.442;160.427;196.998
1070;138.44;24.861;125.136;-204.092;-295.399;150.42;20.883;22.877;-107.606;32.289;12.856;62.657;270.005;155.722;199.257
1080;142.884;43.631;144.545;-188.545;-287.755;153.135;21.625;29.233;-104.233;37.94;17.353;67.393;275.18;151.633;202.355
1090;147.373;61.832;160.123;-170.348;-278.709;155.5;22.644;35.582;-98.935;43.614;24.453;67.108;277.359;149.209;204.261
1100;149.426;81.343;175.649;-151.848;-268.786;158.457;23.544;41.257;-92.765;50.916;31.546;66.809;277.484;147.147;205.693
1110;150.205;100.635;189.467;-134.966;-259.438;162.482;25.402;46.929;-86.001;58.765;38.55;68.112;276.701;144.55;207.719
1120;150.86;120.076;200.899;-116.657;-248.049;167.284;27.46;51.463;-78.886;66.813;44.989;69.399;275.361;141.919;210.978
1130;152.842;139.503;212.431;-97.645;-234.748;173.282;29.403;55.991;-72.784;73.805;51.063;70.887;272.555;139.183;211.717
1140;156.695;154.92;222.906;-78.418;-220.641;179.299;32.548;60.079;-67.289;80.739;54.852;71.861;267.682;131.516;211.916
1150;160.19;170.408;229.63;-56.995;-209.883;184.534;35.864;64.162;-60.122;85.939;57.956;71.831;262.505;123.502;211.802
1160;161.066;183.616;236.499;-35.381;-196.619;187.665;39.299;67.281;-53.037;92.286;61.107;71.941;257.744;117.802;212.782
1170;161.451;197.02;242.5;-14.643;-183.203;190.852;42.639;70.243;-45.469;98.51;64.933;72.765;252.679;111.176;211.323
1180;161.818;210.725;247.672;6.787;-167.1;193.778;46.218;71.723;-38.183;102.603;69.14;73.748;246.63;105.353;206.542
1190;161.681;221.828;251.312;28.738;-151.524;197.006;49.963;73.069;-30.986;106.686;74.698;73.723;238.643;98.013;202.211
1200;161.504;232.851;256.696;50.65;-134.55;200.168;53.705;75.136;-23.592;109.872;79.967;73.459;227.719;89.082;198.698
1210;158.714;242.314;261.536;73.599;-114.855;203.922;56.643;77.154;-16.759;113.532;84.834;72.671;216.105;79.101;194.598
1220;152.719;251.636;267.267;97.236;-95.421;207.297;59.611;77.812;-8.49;117.097;89.693;72.104;202.792;67.444;190.585
1230;147.048;259.92;274.624;120.232;-78.528;210.288;60.336;78.432;1.064;118.656;93.04;68.848;187.712;53.792;183.936
1240;140.081;268.245;281.92;144.539;-59.142;212.383;61.081;78.333;11.215;120.21;94.299;65.465;173.009;40.584;175.829
1250;134.168;275.437;289.493;169.323;-38.648;214.985;61.583;78.039;25.482;120.068;94.51;62.037;158.945;27.79;167.98
1260;128.589;282.55;296.127;192.867;-14.261;216.518;62.3;76.39;37.347;120.197;94.493;58.056;145.391;16.505;158.338
1270;122.659;289.666;302.619;216.966;12.721;216.444;63.73;74.892;61.414;120.574;95.111;55.157;131.801;3.432;150.639
1280;116.142;296.626;305.586;239.748;41.814;214.238;65.038;72.277;83.48;118.698;94.22;54.462;118.686;-8.622;141.989
1290;109.59;303.391;305.74;260.488;71.577;213.704;66.342;69.824;96.386;116.812;93.328;54.725;104.563;-19.398;132.09
1300;104.856;308.493;305.965;281.327;98.952;213.106;66.241;65.77;110.292;115.988;93.341;54.912;92.746;-30.758;121.773
1310;102.068;313.081;303.449;300.561;126.788;214.1;66.195;63.357;121.207;112.674;92.513;55.094;82.527;-41.588;112.078
1320;98.328;317.273;300.441;317.914;154.937;214.235;66.785;60.941;129.799;109.349;89.724;54.268;73.23;-53.321;104.125
1330;96.151;322.068;296.841;334.896;182.659;214.36;67.273;59.101;135.676;106.775;87.321;53.437;63.067;-65.401;96.095
1340;93.952;326.917;294.94;349.522;209.51;211.959;66.637;57.259;139.828;104.871;82.317;54.3;53.112;-77.418;86.396
1350;92.762;330.891;293.467;363.149;235.762;209.295;65.99;54.989;142.196;103.074;77.18;55.154;43.169;-89.886;77.607
1360;90.329;334.26;291.295;377.59;263.026;205.595;64.06;52.72;144.039;101.465;71.002;55.251;34.161;-99.199;66.126
1370;87.839;337.285;284.768;390.341;288.473;202.103;62.062;51.894;149.016;99.753;65.58;55.123;23.685;-107.755;53.383
1380;85.001;339.751;278.193;401.254;312.207;195.009;60.061;51.066;154.856;98.711;60.834;51.39;13.696;-115.324;40.954
1390;81.989;342.15;271.467;411.789;334.047;185.494;56.162;50.969;162.76;97.324;58.572;47.56;5.811;-117.587;29.586
1400;78.951;343.268;266.217;418.686;356.294;176.08;52.261;50.869;168.725;95.928;56.745;45.781;-1.268;-119.148;19.135
1410;77.574;344.352;260.824;424.746;374.374;167.706;47.714;49.889;171.944;92.361;54.604;44.116;-8.478;-122.514;8.379
1420;76.178;342.75;254.444;431.815;391.018;161.246;43.227;48.906;174.788;88.787;51.86;44.887;-15.351;-124.375;-0.173
1430;74.399;338.655;247.705;438.281;407.193;153.847;39.698;47.328;176.069;85.647;47.953;45.825;-22.183;-126.563;-6.486
1440;68.501;331.63;237.668;439.995;422.821;144.36;35.226;43.801;175.961;80.745;41.243;43.383;-31.393;-127.892;-14.983
1450;62.52;323.288;228.723;442.628;437.288;135.018;30.274;38.514;174.228;75.912;33.572;40.859;-37.683;-127.862;-25.081
1460;57.822;315.528;221.626;443.879;449.659;127.028;25.177;33.055;173.099;69.959;26.455;39.389;-44.001;-124.712;-34.034
1470;53.819;306.888;214.626;444.971;459.165;119.051;20.458;28.586;170.548;64.054;19.601;37.919;-50.175;-119.577;-43.837
1480;50.417;298.669;207.332;445.023;467.883;109.714;16.299;24.103;167.228;59.709;12.748;36.999;-54.589;-113.098;-51.317
1490;46.97;288.567;200.099;443.942;472.927;101.033;11.913;20.534;164.19;54.581;8.732;36.223;-61.101;-106.066;-58.003
1500;41.988;277.825;192.232;441.454;476.069;92.684;9.474;16.964;157.337;49.239;5.277;35.16;-67.812;-99.434;-64.888
1510;37.737;266.917;185.034;438.343;476.156;83.095;7.008;14.208;150.847;42.817;1.957;34.399;-74.92;-93.434;-72.326
1520;33.023;256.578;177.559;434.657;476.131;72.65;4.124;11.452;131.466;36.643;-1.057;33.639;-81.857;-85.93;-79.08
1530;27.617;245.742;171.234;431.23;473.986;64.726;1.488;7.076;113.977;31.029;-2.79;30.981;-88.993;-80.865;-86.275
1540;22.287;235.039;164.772;428.462;471.343;56.601;-1.923;3.179;105.957;25.454;-4.338;28.688;-94.826;-80.029;-92.87
1550;14.93;224.783;158.71;424.588;468.241;47.156;-5.101;-0.848;98.674;19.92;-6.575;23.99;-101.53;-78.447;-99.746
1560;7.572;214.068;151.086;421.001;464.779;36.116;-8.341;-7.101;94.578;16.839;-7.869;19.299;-107.953;-79.72;-107.35
1570;-0.039;202.156;142.499;415.084;461.177;26.996;-9.943;-13.27;88.352;14.874;-9.114;13.368;-116.444;-80.418;-115.535
1580;-7.49;189.615;133.272;408.044;457.943;16.377;-11.457;-17.17;84.666;12.897;-10.68;7.258;-124.181;-81.476;-123.4
1590;-15.072;175.553;123.45;401.094;453.617;9.128;-13.05;-21.159;79.886;9.919;-12.818;0.534;-132.4;-82.999;-129.007
1600;-22.199;161.212;112.098;393.157;448.848;-0.309;-14.574;-24.908;75.524;6.727;-15.101;-6.135;-139.832;-84.357;-134.786
1610;-27.445;145.77;100.739;382.146;441.761;-9.426;-16.298;-28.201;69.196;2.996;-16.633;-12.644;-147.778;-89.236;-139.512
1620;-32.706;130.451;89.622;371.805;435.599;-18.599;-18.126;-32.335;59.192;-2.348;-19.063;-19.236;-154.223;-94.099;-143.821
1630;-37.297;113.732;77.123;359.528;430.84;-25.495;-19.857;-36.614;49.754;-7.808;-22.236;-22.099;-157.709;-99.963;-147.872
1640;-42.087;95.368;64.086;346.474;427.131;-29.632;-20.628;-40.799;39.232;-13.509;-25.032;-24.846;-161.459;-106.252;-153.679
1650;-47.903;78.131;49.532;335.166;420.761;-35.007;-21.261;-45.301;29.749;-18.72;-28.295;-28.796;-166.217;-112.513;-158.632
1660;-53.644;59.494;33.206;322.337;416.025;-40.177;-21.217;-48.808;22.872;-23.011;-31.517;-33.105;-171.043;-119.614;-164.097
1670;-59.385;43.861;19.192;306.412;410.528;-47.946;-21.055;-52.447;15.24;-26.531;-33.914;-39.908;-176.254;-128.21;-169.109
1680;-64.828;29.774;4.959;290.668;402.719;-55.997;-21.579;-53.937;9.27;-30.051;-34.931;-46.531;-181.208;-136.658;-174.273
1690;-69.75;15.777;-8.888;273.243;390.52;-65.437;-22.083;-55.426;2.477;-32.863;-35.988;-49.268;-185.873;-144.76;-179.399
1700;-74.508;2.251;-23.564;253.817;378.288;-76.225;-21.614;-55.006;-2.91;-35.959;-36.015;-52.177;-189.997;-151.993;-185.131
1710;-78.673;-11.961;-38.201;235.539;364.123;-86.247;-21.124;-54.385;-8.713;-38.483;-35.836;-56.252;-193.361;-161.346;-190.974
1720;-82.159;-25.072;-52.204;215.887;346.138;-95.619;-20.669;-53.236;-13.072;-41.863;-35.444;-60.328;-196.459;-171.033;-195.303
1730;-85.927;-38.556;-65.782;196.728;327.804;-103.894;-19.886;-51.99;-17.044;-45.182;-34.963;-61.899;-199.128;-181.494;-199.941
1740;-87.834;-49.803;-79.803;177.294;310.85;-112.375;-19.13;-51.192;-21.382;-47.441;-34.481;-61.171;-199.437;-192.194;-202.582
1750;-87.302;-59.81;-93.389;155.823;294.676;-121.934;-20.406;-50.759;-25.374;-49.404;-34.594;-59.767;-198.89;-201.814;-205.07
1760;-87.025;-69.153;-107.441;133.348;279.062;-129.408;-21.564;-50.288;-29.378;-50.67;-34.948;-59.283;-198.528;-210.753;-206.472
1770;-87.199;-79.134;-121.726;111.257;264.179;-136.283;-21.963;-49.098;-32.663;-51.417;-35.51;-58.509;-198.724;-219.084;-209.877
1780;-87.372;-89.11;-136.217;88.283;249.047;-142.971;-22.492;-47.742;-38.054;-52.018;-37.257;-58.361;-198.248;-224.361;-212.53
1790;-86.182;-98.639;-149.858;64.022;231.268;-149.801;-23.337;-46.226;-43.673;-52.699;-39.003;-58.221;-196.847;-225.479;-215.389
1800;-83.986;-107.657;-163.926;40.801;212.119;-155.236;-24.181;-45;-50.16;-52.326;-40.073;-56;-194.423;-226.594;-218.105
1810;-81.549;-115.534;-176.077;16.317;189.73;-161.207;-25.128;-43.132;-57.302;-51.952;-40.983;-53.786;-191.343;-225.244;-220.342
1820;-77.571;-122.771;-187.146;-6.607;167.383;-166.396;-26.436;-41.237;-62.666;-53.041;-42.301;-52.389;-185.564;-223.734;-223.505
1830;-75.366;-130.491;-198.766;-28.007;143.458;-170.977;-27.64;-40.574;-67.622;-54.055;-43.505;-50.619;-180.443;-222.679;-224.12
1840;-72.967;-136.897;-209.708;-49.567;120.692;-174.64;-28.481;-39.772;-72.29;-54.252;-44.309;-47.662;-174.924;-221.303;-225.961
1850;-74.194;-143.229;-219.742;-70.886;97.868;-176.237;-29.392;-38.247;-76.916;-54.658;-44.948;-44.863;-171.302;-220.03;-229.079
1860;-77.643;-147.786;-229.742;-89.695;75.603;-177.677;-31.406;-36.487;-79.761;-55.063;-45.052;-39.135;-166.986;-217.677;-230.039
1870;-80.85;-152.585;-237.094;-109.305;53.775;-179.274;-34.226;-34.927;-81.476;-54.949;-44.508;-33.841;-163.323;-215.284;-231.419
1880;-84.774;-155.339;-242.228;-127.025;29.702;-180.611;-36.447;-32.994;-82.516;-54.545;-43.175;-30.302;-161.77;-212.208;-230.16
1890;-88.767;-156.545;-247.03;-143.321;2.75;-182.225;-39.021;-32.062;-83.425;-53.766;-42.323;-27.197;-160.497;-208.014;-227.942
1900;-92.317;-157.913;-250.924;-160.138;-21.815;-182.479;-41.394;-31.095;-84.484;-52.939;-41.57;-24.417;-157.263;-204.299;-226.434
1910;-96.417;-157.881;-253.292;-175.559;-47.88;-182.781;-44.412;-30.328;-86.953;-51.968;-40.913;-21.608;-153.171;-200.89;-227.087
1920;-100.75;-158.586;-255.661;-188.812;-73.305;-183.237;-48.058;-29.789;-87.943;-51.837;-40.599;-19.113;-148.239;-197.64;-227.629
1930;-105.168;-158.407;-257.305;-202.295;-98.189;-183.819;-51.543;-29.873;-89.05;-51.913;-40.892;-16.432;-142.211;-194.378;-227.851
1940;-109.418;-158.708;-259.371;-213.505;-121.217;-184.567;-54.615;-29.957;-89.112;-51.829;-40.698;-15.919;-133.738;-188.739;-225.585
1950;-114.033;-158.101;-261.557;-223.15;-145.153;-184.276;-58.167;-30.343;-89.956;-52.254;-39.659;-15.088;-125.274;-183.983;-222.259
1960;-118.332;-157.572;-263.91;-232.993;-167.065;-185.872;-61.519;-30.73;-89.937;-52.541;-38.552;-13.423;-117.017;-176.779;-217.374
1970;-123.196;-158.568;-266.109;-242.323;-185.463;-187.356;-64.717;-31.059;-90.636;-51.348;-38.621;-10.386;-109.199;-173.01;-213.008
1980;-128.218;-159.404;-267.423;-250.582;-202.352;-188.076;-68.436;-31.665;-91.71;-50.458;-39.372;-7.539;-101.81;-169.023;-208.698
1990;-134.833;-159.84;-266.541;-259.615;-219.092;-188.923;-72.09;-33.706;-93.48;-49.448;-41.484;-6.492;-94.927;-168.145;-205.246
2000;-143.215;-160.759;-265.858;-266.364;-235.993;-189.91;-74.916;-35.961;-95.207;-48.459;-43.596;-5.65;-88.044;-168.106;-202.657
2010;-151.961;-161.837;-263.836;-271.258;-252.211;-191.055;-77.887;-38.113;-95.131;-46.79;-43.528;-5.131;-82.949;-166.017;-198.348
2020;-160.778;-163.695;-261.229;-275.952;-268.821;-191.945;-81.072;-40.605;-95.772;-45.6;-43.783;-4.323;-78.222;-162.439;-193.661
2030;-169.753;-166.221;-258.753;-279.84;-285.465;-192.887;-84.27;-43.818;-95.549;-44.486;-42.614;-3.928;-74.359;-158.606;-188.785
2040;-179.534;-168.739;-255.141;-282.732;-299.819;-193.615;-86.479;-46.99;-96.785;-43.53;-40.314;-3.19;-70.757;-152.655;-184.789
2050;-188.899;-172.262;-251.866;-285.625;-312.041;-194.167;-88.149;-50.308;-98.17;-43.974;-38.015;-3.154;-67.659;-147.099;-180.877
2060;-198.348;-176.24;-248.674;-287.367;-320.37;-194.521;-89.872;-52.865;-96.745;-44.425;-36.748;-3.159;-66.567;-142.658;-176.303
2070;-207.709;-179.966;-246.062;-288.172;-327.91;-194.429;-90.386;-55.25;-96.183;-44.996;-35;-2.25;-66.64;-140.499;-169.359
2080;-214.41;-182.33;-243.425;-289.212;-333.52;-194.018;-91.087;-57.272;-95.674;-46.008;-33.234;-2.778;-66.672;-137.106;-164.923
2090;-221.29;-184.607;-240.788;-289.145;-338.556;-194.672;-90.828;-59.6;-93.519;-47.124;-33.229;-4.746;-66.27;-133.337;-159.132
2100;-224.346;-186.764;-238.063;-287.888;-342.96;-194.895;-90.859;-62.977;-91.131;-46.08;-33.223;-5.142;-64.96;-129.858;-151.563
2110;-225.778;-190.214;-235.537;-286.637;-346.972;-195.219;-89.771;-66.317;-88.794;-45.174;-33.851;-8.47;-62.56;-125.741;-144.785
2120;-227.161;-193.826;-233.45;-284.51;-351.265;-195.182;-88.829;-68.367;-82.487;-44.788;-33.919;-11.702;-58.6;-118.687;-138.197
2130;-226.668;-197.335;-231.643;-282.015;-355.132;-195.994;-88.708;-70.306;-75.552;-44.677;-35.381;-13.909;-54.978;-112.64;-134.115
2140;-226.139;-200.898;-230.221;-280.603;-356.997;-196.993;-88.266;-71.295;-72.164;-44.327;-37.418;-17.029;-51.695;-104.563;-128.697
2150;-225.048;-204.727;-228.048;-279.125;-358.457;-198.426;-87.992;-72.498;-67.21;-44.568;-39.215;-17.937;-49.772;-97.662;-122.079
2160;-224.277;-208.519;-226.425;-278.455;-358.81;-199.094;-87.397;-71.959;-61.452;-45.077;-41.116;-18.794;-48.543;-90.332;-111.873
2170;-222.622;-211.67;-224.877;-278.371;-359.332;-199.857;-87.807;-71.461;-55.534;-45.71;-43.083;-18.371;-46.629;-82.847;-99.876
2180;-221.193;-214.393;-223.24;-278.45;-359.058;-199.883;-88.116;-70.714;-49.255;-46.263;-44.634;-17.308;-45.954;-75.339;-88.516
2190;-219.404;-216.368;-221.526;-278.728;-359.346;-200.378;-88.549;-69.766;-39.246;-46.244;-46.265;-14.937;-46.808;-70.85;-77.903
2200;-217.65;-218.288;-219.728;-279.377;-358.554;-201.192;-88.13;-69.582;-20.793;-44.018;-47.775;-12.815;-44.942;-67.396;-67.657
2210;-216.079;-219.572;-217.834;-279.986;-357.281;-201.753;-87.421;-68.839;-1.182;-42.941;-49.251;-10.895;-42.312;-65.514;-57.143
2220;-213.388;-218.557;-215.677;-280.203;-355.499;-202.052;-86.472;-67.277;24.57;-42.873;-49.116;-9.806;-37.611;-59.007;-46.596
2230;-209.87;-217.632;-213.52;-279.859;-353.662;-202.172;-85.916;-65.396;45.148;-42.126;-48.863;-9.582;-32.903;-52.327;-35.628
2240;-206.272;-216.779;-211.15;-279.23;-352.589;-202.566;-85.818;-62.167;62.927;-42.07;-46.803;-9.007;-25.361;-44.497;-27.519
2250;-203.513;-216.058;-208.197;-278.79;-351.08;-202.629;-86.418;-58.669;73.716;-43.015;-44.506;-7.177;-16.481;-38.382;-19.265
2260;-199.537;-215.337;-205.804;-278.35;-350.098;-202.701;-86.172;-55.812;80.961;-44.578;-43.928;-4.556;-5.421;-33.553;-11.851
2270;-195.76;-214.761;-203.492;-276.754;-347.157;-202.474;-85.567;-52.914;87.921;-46.101;-43.881;-1.833;4.211;-25.618;-3.512
2280;-191.214;-214.194;-200.207;-275.314;-343.007;-202.297;-83.663;-50.214;91.571;-47.837;-44.074;0.85;12.13;-16.738;4.752
2290;-186.662;-213.628;-198.081;-273.752;-338.327;-201.93;-81.419;-48.076;96.335;-48.753;-45.218;2.89;19.433;-10.389;12.927
2300;-182.15;-212.508;-195.606;-272.03;-332.647;-201.695;-79.098;-45.222;101.549;-49.145;-46.748;5.243;26.593;-5.006;20.811
2310;-177.774;-211.041;-192.834;-270.356;-327.447;-201.363;-76.775;-44.528;104.728;-49.247;-47.157;7.319;35.102;2.143;27.895
2320;-174.196;-209.754;-189.579;-267.863;-321.622;-201.087;-75.052;-44.048;107.858;-50.393;-49.164;9.394;43.44;14.6;30.874
2330;-172.218;-207.899;-186.348;-265.55;-315.196;-200.761;-72.415;-44.208;111.222;-51.67;-51.331;11.43;52.298;27.327;33.902
2340;-169.877;-205.804;-183.327;-263.585;-308.847;-200.102;-70.508;-43.993;112.152;-54.705;-52.393;14.088;60.546;40.008;37.29
2350;-167.877;-203.888;-180.313;-261.575;-302.419;-199.243;-68.499;-41.623;115.767;-58.588;-52.658;14.626;69.468;51.561;44.407
2360;-163.717;-201.345;-177.154;-260.257;-296.377;-198.676;-67.15;-39.68;118.931;-62.008;-52.603;15.614;77.789;60.797;50.863
2370;-157.28;-197.352;-174.017;-258.979;-291.57;-198.589;-65.662;-37.53;115.953;-63.589;-52.263;14.721;86.843;68.497;62.939
2380;-150.73;-193.21;-169.697;-257.323;-286.81;-198.108;-63.734;-35.819;113.709;-64.33;-52.604;13.004;95.852;77.008;75.581
2390;-144.461;-189.228;-162.946;-254.803;-282.092;-197.334;-60.828;-33.978;113.881;-64.89;-52.411;12.777;105.105;82.39;87.462
2400;-136.852;-186.679;-156.196;-251.959;-277.537;-196.01;-57.961;-30.577;111.48;-65.09;-52.939;11.568;114.019;89.588;102.072
2410;-129.244;-184.178;-145.56;-247.314;-273.043;-194.954;-53.446;-27.295;110.428;-65.084;-53.468;11.143;122.934;96.337;115.193
2420;-119.596;-181.836;-135.069;-240.577;-267.372;-193.741;-48.201;-23.945;108.818;-59.666;-51.349;11.21;134.212;104.324;129.195
2430;-108.872;-179.476;-124.458;-232.772;-261.222;-193.64;-42.437;-21.139;104.724;-54.046;-48.83;9.084;146.381;113.552;142.817
2440;-98.233;-176.12;-115.48;-224.968;-254.571;-193.781;-34.957;-18.743;97.021;-51.346;-45.999;6.712;158;122.997;157.383
2450;-88.559;-172.764;-105.215;-214.737;-245.981;-192.865;-28.197;-14.748;81.154;-53.807;-43.734;4.486;167.385;136.046;171.713
2460;-76.203;-169.448;-94.99;-203.353;-234.745;-190.054;-18.6;-12.232;65.927;-54.836;-40.389;2.444;178.823;150.712;184.092
2470;-64.941;-166.433;-83.792;-191.521;-222.941;-187.603;-5.524;-9.695;43.95;-56.182;-37.941;0.803;189.25;164.396;197.512
2480;-55.841;-163.749;-73.735;-182.287;-209.473;-185.803;8.152;-6.719;25.879;-58.201;-33.415;2.223;199.77;177.611;210.869
2490;-46.149;-160.811;-64.637;-172.579;-195.32;-184.334;22.941;-3.607;10.699;-59.47;-29.407;4.919;207.658;192.121;225.448
2500;-35.417;-156.542;-58.657;-161.585;-181.435;-183.206;38.524;0.905;3.011;-59.808;-24.339;6.825;213.43;207.526;240.268
2510;-23.85;-152.514;-53.059;-150.852;-166.749;-181.731;53.257;5.417;-1.65;-60.986;-18.712;8.571;220.648;223.25;254.097
2520;-10.599;-148.007;-48.345;-140.801;-153.215;-179.214;69.566;11.221;-6.712;-61.935;-12.141;10.379;229.229;233.143;266.565
2530;2.041;-143.309;-42.763;-130.359;-139.385;-175.898;84.977;18.906;-8.937;-62.444;-4.207;12.175;240.975;243.126;278.897
2540;15.499;-138.611;-37.181;-120.268;-125.858;-172.219;98.27;26.723;-9.801;-64.008;3.72;14.084;252.666;253.163;291.719
2550;29.651;-133.297;-30.583;-111.31;-111.921;-165.83;111.563;35.204;-8.873;-66.112;11.472;12.994;264.468;264.646;304.978
2560;44.021;-127.532;-23.154;-102.845;-99.19;-156.909;124.775;44.942;-11.382;-68.855;17.698;10.789;275.189;276.528;318.548
2570;60.422;-120.371;-15.726;-94.917;-88.017;-148.509;139.174;54.178;-13.818;-71.026;25.152;7.652;285.385;285.159;333.574
2580;77.567;-114.477;-9.343;-87.12;-77.803;-139.986;152.699;65.574;-15.912;-72.117;36.601;4.168;295.214;293.297;348.559
2590;96.141;-109.454;-4.523;-78.269;-65.909;-130.057;168.745;76.921;-18.279;-72.134;46.931;0.964;304.083;300.194;360.543
