timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
850;-179.698;-343.127;-327.706;43.147;22.75;33.64;29.091;-13.037;-57.139;68.825;-87.627;-43.575;71.983;21.922;127.961
860;-181.614;-343.38;-329.314;62.293;45.214;54.824;42.361;-3.601;-48.219;72.635;-88.834;-16.011;76.419;44.776;148.343
870;-183.468;-344.914;-330.838;78.097;64.53;69.438;50.09;5.182;-43.05;75.477;-90.009;11.019;80.146;67.569;165.322
880;-187.733;-346.089;-332.176;92.989;83.82;84.031;57.04;13.884;-36.593;73.969;-93.367;26.94;83.3;80.173;181.987
890;-191.875;-345.865;-333.394;103.657;99.454;93.154;64.036;22.576;-30.459;71.651;-96.695;43.556;83.491;92.713;195.25
900;-199.966;-346.254;-333.348;112.888;117.426;102.267;67.293;28.217;-26.35;71.86;-102.214;54.245;79.869;96.418;205.985
910;-207.786;-345.44;-333.36;121.021;133.999;104.948;70.251;33.891;-22.13;70.603;-107.712;64.586;77.269;100.05;216.628
920;-214.77;-342.949;-332.95;127.147;148.153;106.417;69.156;39.554;-20.099;69.025;-109.227;70.795;76.81;98.851;224.511
930;-219.813;-339.499;-332.57;131.465;160.328;107.876;68.568;41.867;-18.137;69.669;-110.006;75.651;77.693;96.257;231.825
940;-223.473;-334.005;-331.265;135.416;170.479;107.107;67.74;44.166;-15.789;68.56;-109.68;81.256;77.05;94.154;232.185
950;-223.696;-328.142;-328.722;138.36;177.371;106.338;65.425;45.29;-13.798;68.278;-110.849;87.302;72.27;95.149;232.728
960;-223.381;-322.468;-326.907;141.236;183.878;106.534;63.103;46.492;-11.804;66.084;-111.289;91.738;68.323;90.957;233.371
970;-222.521;-317.08;-324.149;139.745;188.614;106.732;61.077;47.678;-9.92;62.619;-110.969;95.728;60.734;90.393;230.454
980;-221.86;-310.6;-319.81;138.41;191.71;109.07;58.76;47.53;-8.19;58.22;-108.56;98.6;53.41;88.55;229
990;-222.916;-301.527;-315.9;135.066;192.923;111.398;56.7;47.258;-6.395;53.7;-105.867;99.979;45.964;88.305;230.68
1000;-223.985;-292.284;-310.925;131.94;194.04;113.715;55.745;46.975;-3.676;51.049;-103.625;100.351;39.625;86.229;230.306
1010;-226.462;-281.031;-307.507;129.441;194.232;116.788;54.775;47.039;-0.954;48.577;-100.266;101.906;32.91;90.762;229.813
1020;-229.702;-268.462;-301.752;127.026;193.488;119.85;52.988;47.15;0.723;46.774;-97.303;102.172;25.262;94.439;225.113
1030;-231.301;-256.41;-295.377;121.398;190.573;122.07;51.785;47.25;3.044;45.459;-92.189;102.541;17.24;100.259;224.099
1040;-233.598;-245.857;-288.654;115.729;183.449;124.28;50.35;46.412;5.444;45.387;-87.04;103.705;7.372;106.08;224.276
1050;-233.592;-234.861;-278.713;107.807;177.047;124.281;48.824;45.565;7.166;46.603;-83.54;103.61;-4.911;111.578;220.296
1060;-233.532;-222.144;-268.756;99.874;170.792;124.269;47.289;44.508;8.89;47.973;-80.019;104.457;-19.856;117.07;215.892
1070;-233.665;-209.545;-257.806;91.951;164.715;123.285;47.321;42.876;12.029;49.348;-76.738;103.205;-31.31;118.777;212.339
1080;-234.416;-195.298;-247.485;84.016;159.262;119.918;45.984;41.233;15.771;48.556;-73.444;102.635;-40.924;120.467;203.709
1090;-235.125;-180.176;-236.115;77.916;151.301;116.538;44.312;41.46;19.479;47.85;-73.138;100.351;-50.899;118.52;197.054
1100;-234.624;-164.604;-223.709;71.805;141.807;110.455;44.157;41.793;23.95;46.524;-72.102;97.483;-61.276;117.862;189.498
1110;-233.482;-147.431;-210.426;67.353;133.464;104.359;43.318;42.115;28.944;46.417;-71.348;93.96;-70.195;116.301;181.706
1120;-231.543;-127.96;-194.491;62.894;125.866;97.281;42.432;41.706;33.976;46.831;-70.141;88.534;-77.862;116.155;177.322
1130;-230.607;-107.68;-179.803;58.466;118.191;90.191;42.703;41.181;37.29;47.37;-68.085;82.887;-86.558;118.99;168.781
1140;-228.552;-89.381;-161.334;54.038;110.023;84.094;42.833;40.647;40.607;48.549;-65.903;76.622;-96.577;124.233;163.404
1150;-225.871;-67.878;-144.543;49.381;99.481;78.07;42.683;41.096;42.365;50.692;-63.544;70.516;-102.821;129.359;158.791
1160;-222.004;-48.2;-125.002;44.731;87.547;72.04;42.934;41.537;43.406;52.346;-60.576;64.994;-108.249;136.423;153.268
1170;-217.607;-29.854;-103.644;40.504;78.004;66.988;43.679;41.29;44.449;53.23;-60.024;60.182;-115.117;147.289;147.689
1180;-213.19;-13.353;-82.293;36.288;68.327;61.932;43.297;43.85;43.293;53.392;-61.187;56.628;-121.642;158.602;141.202
1190;-207.769;1.731;-60.23;31.303;59.522;55.336;42.906;46.399;42.14;54.711;-62.07;52.724;-126.336;170.312;136.092
1200;-203.992;16.367;-39.334;26.331;50.546;48.738;42.199;48.538;41.96;55.71;-57.059;48.315;-128.928;174.873;129.547
1210;-198.453;32.234;-16.923;20.521;40.965;43.368;40.322;50.789;43.82;59.433;-52.045;44.627;-130.153;179.384;123.361
1220;-190.735;46.72;6.446;15.766;33.036;35.877;38.773;53.028;45.928;63.791;-46.644;41.356;-130.068;175.305;116.053
1230;-183.016;61.392;29.816;9.8;24.704;28.384;37.168;54.296;47.672;67.032;-41.24;38.392;-131.808;171.176;107.208
1240;-170.624;73.936;53.074;4.571;18.297;20.537;35.548;55.592;49.411;70.931;-34.834;36.775;-135.362;163.08;97.802
1250;-157.551;88.173;74.892;-0.301;11.288;12.69;33.799;56.877;49.111;73.77;-28.427;37.538;-138.334;154.938;90.569
1260;-143.054;102.981;97.196;-5.514;5.227;4.666;32.673;57.46;49.524;75.428;-21.988;38.227;-139.075;146.709;84.593
1270;-128.173;117.517;117.714;-10.131;-1.278;-3.358;31.445;58.031;49.877;77.432;-15.548;40.178;-139.303;138.431;81.373
1280;-110.162;132.398;138.265;-13.928;-5.626;-12.611;29.722;57.871;49.425;76.611;-13.808;42.597;-140.011;131.712;76.672
1290;-90.018;147.143;158.714;-18.302;-10.367;-21.863;27.984;57.634;48.967;74.512;-11.222;44.321;-139.37;124.183;67.807
1300;-71.146;161.915;177.436;-22.461;-15.705;-29.035;26.291;57.385;48.988;70.924;-6.804;44.826;-137.752;116.72;58.327
1310;-52.098;176.589;196.762;-26.516;-21.07;-35.263;24.026;55.966;47.005;68.039;-1.421;44.48;-133.238;110.57;50.288
1320;-33.321;193.468;215.353;-30.437;-26.792;-41.491;21.852;54.542;45.071;63.736;6.278;45.15;-130.782;108.589;42.817
1330;-14.461;210.508;233.727;-34.361;-33.099;-44.492;21.024;53.108;42.532;60.57;14.222;45.289;-129.086;108.923;33.236
1340;5.799;226.405;251.277;-39.233;-39.644;-47.493;19.782;49.823;39.309;57.648;23.089;44.773;-126.333;111.155;21.646
1350;26.062;244.301;268.811;-44.027;-44.886;-49.179;18.578;46.513;36.271;54.581;30.884;44.805;-123.161;111.703;9.946
1360;46.84;259.799;286.357;-50.81;-50.283;-50.865;18.04;43.193;33.386;53.335;38.62;44.836;-119.22;112.547;-1.459
1370;67.082;273.818;301.889;-57.777;-56.564;-52.984;17.467;39.467;30.667;52.437;45.382;47.227;-115.94;113.318;-14.206
1380;88.484;287.93;317.083;-63.21;-63.079;-55.741;16.481;35.73;28.379;50.22;52.147;49.247;-111.156;114.217;-22.571
1390;109.143;301.55;329.383;-68.389;-69.106;-58.808;15.863;33.103;25.967;47.729;59.839;52.031;-104.856;110.16;-32.05
1400;131.888;312.118;342.531;-72.119;-75.059;-62.027;15.08;30.81;23.544;44.309;67.528;53.081;-102.823;105.854;-43.915
1410;154.347;321.82;353.737;-75.847;-79.806;-65.442;12.686;28.507;23.556;41.248;77.6;53.33;-95.718;99.521;-54.322
1420;175.844;331.879;362.615;-78.966;-84.623;-68.407;10.232;26.323;23.559;38.786;87.665;53.816;-80.817;92.838;-63.111
1430;198.305;342.658;371.175;-81.779;-88.833;-71.556;8.491;24.131;25.688;33.935;96.988;55.844;-73.473;84.098;-71.052
1440;215.138;349.792;375.357;-85.945;-94.146;-76.113;4.549;21.008;26.014;28.781;104.789;55.003;-68.917;71.033;-77.328
1450;233.211;357.192;380.619;-89.959;-98.899;-80.53;0.434;17.286;26.326;25.623;106.877;55.196;-65.044;61.372;-81.956
1460;250.621;364.869;384.299;-93.372;-102.977;-84.946;-2.877;13.563;24.077;22.895;108.993;54.629;-59.367;50.811;-88.239
1470;265.51;374.167;386.127;-96.186;-106.516;-86.039;-5.32;10.268;22.477;19.386;109.926;54.346;-54.651;45.367;-93.207
1480;279.706;381.698;388.614;-98.36;-110.138;-87.131;-7.429;7.519;21.397;16.615;111.195;55.621;-50.596;39.989;-98.768
1490;291.138;390.054;391.699;-99.823;-112.753;-85.457;-9.778;4.77;21.455;14.432;111.076;54.035;-45.266;36.921;-103.713
1500;304.086;397.183;394.412;-101.247;-115.203;-83.782;-11.134;2.29;22.065;10.912;110.363;52.269;-37.465;33.301;-107.298
1510;315.326;401.334;396.348;-102.712;-117.072;-82.877;-12.179;0.29;21.594;8.666;107.903;49.35;-31.895;29.488;-114.596
1520;326.455;404.79;398.421;-103.017;-118.501;-81.972;-12.508;-1.835;21.469;7.541;104.477;47.084;-26.741;24.979;-121.687
1530;333.041;406.919;399.007;-103.245;-119.495;-79.793;-12.714;-3.92;21.503;8.97;102.519;44.418;-20.861;18.771;-127.047
1540;338.388;409.49;399.403;-102.635;-120.77;-75.621;-12.103;-6.074;20.05;12.342;101.404;41.503;-14.95;14.512;-128.233
1550;344.05;412.181;398.16;-101.851;-121.586;-71.648;-11.134;-8.001;18.52;15.646;99.766;39.709;-6.446;10.363;-127.985
1560;349.73;413.441;396.455;-100.828;-120.963;-68.563;-9.687;-8.928;18.935;18.273;100.105;38.288;-0.85;7.052;-128.872
1570;355.21;412.477;393.274;-99.361;-119.828;-65.76;-9.051;-9.745;19.943;20.806;99.651;35.908;5.739;3.659;-129.141
1580;359.8;409.873;388.501;-98.535;-117.225;-66.226;-8.346;-10.223;21.041;24.796;99.79;32.386;13.763;-0.53;-127.495
1590;363.12;405.476;383.228;-97.967;-114.548;-66.368;-8.425;-9.368;22.579;29.164;99.143;29.559;20.891;-4.891;-126.757
1600;365.305;397.717;377.204;-98.319;-112.276;-66.15;-8.648;-8.513;24.338;34.397;98.061;25.739;27;-7.385;-125.891
1610;366.778;390.479;370.422;-97.702;-109.644;-66.818;-8.948;-8.244;25.465;37.91;96.861;21.673;33.051;-11.596;-127.01
1620;368.945;379.883;362.08;-97.486;-107.926;-67.486;-9.339;-8.895;26.811;41.196;98.341;17.005;40.752;-13.377;-121.564
1630;368.032;367.196;353.028;-98.328;-106.098;-67.517;-9.641;-10.008;28.192;43.124;98.338;12.677;46.832;-12.359;-116.939
1640;367.201;355.091;343.83;-99.051;-103.546;-67.549;-9.07;-11.723;29.452;42.51;97.695;7.492;50.6;-8.49;-112.869
1650;363.301;341.415;331.274;-99.353;-102.211;-67.621;-8.561;-13.568;30.713;42.017;94.52;3.93;56.463;-5.734;-106.865
1660;358.582;326.513;317.913;-99.655;-100.903;-67.692;-7.246;-15.414;30.174;40.488;88.625;-0.153;58.141;-3.259;-98.719
1670;352.309;311.312;303.876;-99.919;-100.436;-68.137;-6.217;-16.706;29.458;38.91;81.119;-4.448;53.732;-3.782;-93.07
1680;345.403;296.491;289.817;-100.182;-100.603;-69.061;-4.877;-17.999;28.742;39.097;75.652;-10.623;58.503;-1.694;-86.815
1690;338.503;282.452;275.757;-100.172;-99.61;-70.268;-1.341;-19.45;28.12;39.345;70.183;-17.418;65.323;-2.859;-82.666
1700;330.524;268.364;257.251;-100.163;-99.397;-71.935;1.975;-20.581;27.367;36.836;66.154;-24.812;72.222;-2.797;-81.15
1710;322.545;253.233;239.234;-99.012;-100.27;-73.292;5.331;-21.47;27.196;33.008;63.126;-32.156;77.837;2.8;-77.145
1720;314.143;235.669;220.051;-97.862;-101.074;-73.674;8.88;-22.043;26.658;28.457;60.034;-39.935;82.186;8.404;-74.761
1730;307.401;215.225;200.788;-94.846;-101.599;-74.057;12.312;-21.982;26.341;23.11;55.181;-47.146;86.837;12.128;-72.116
1740;299.872;194.446;178.383;-91.829;-102.261;-74.875;16.699;-21.921;24.727;16.234;50.403;-51.724;92.265;15.839;-69.538
1750;290.229;172.502;158.608;-87.246;-102.516;-75.692;21.011;-22.041;23.382;7.829;47.403;-56.506;96.549;24.113;-67.913
1760;280.546;154.644;139.553;-82.662;-102.374;-75.826;24.131;-21.863;22.452;-1.841;44.292;-60.432;103.343;32.443;-64.172
1770;269.334;137.735;121.021;-78.585;-102.646;-75.327;24.767;-21.686;21.523;-12.846;41.743;-65.952;108.68;37.88;-60.491
1780;259.31;120.663;103.977;-74.508;-102.069;-75.497;25.451;-21.997;20.545;-22.288;39.043;-71.932;111.749;43.055;-56.926
1790;246.847;104.254;86.117;-69.785;-101.571;-77.103;25.421;-22.309;21.007;-32.328;33.062;-78.578;114.04;44.575;-55.575
1800;232.422;88.284;71.084;-65.062;-100.039;-78.862;24.84;-22.69;20.395;-40.953;26.988;-85.419;114.226;43.397;-56.183
1810;218.142;72.862;56.12;-59.932;-99.946;-81.041;24.225;-23.31;19.782;-50.146;17.713;-92.341;114.857;40.793;-59.691
1820;203.899;58.28;44.599;-54.982;-99.637;-83.021;22.81;-23.841;17.495;-57.535;8.188;-99.366;114.941;37.971;-63.327
1830;190.577;44.076;34.677;-48.251;-100.389;-82.68;21.084;-24.262;15.181;-62.132;-2.578;-104.91;114.628;33.937;-66.517
1840;176.763;31.975;24.474;-41.644;-101.705;-82.476;20.356;-25.137;13.32;-67.149;-13.633;-110.826;115.859;30.612;-68.89
1850;163.898;19.674;15.698;-32.583;-102.339;-82.272;19.043;-26.011;11.13;-71.379;-23.768;-116.109;117.206;25.354;-72.328
1860;152.553;7.323;5.041;-23.461;-103.292;-80.95;17.771;-27.19;8.939;-75.902;-33.643;-120.912;116.291;18.229;-75.261
1870;142.337;-2.378;-4.251;-13.956;-103.367;-79.629;17.211;-28.13;6.768;-82.312;-45.317;-125.589;112.316;7.56;-83.731
1880;133.743;-9.839;-12.23;-4.589;-103.814;-77.778;16.789;-29.179;4.708;-86.211;-53.245;-129.425;106.141;-7.105;-92.972
1890;124.379;-18.532;-19.902;3.212;-102.179;-75.927;15.44;-30.655;3.015;-88.121;-61.174;-132.583;102.669;-21.942;-101.128
1900;116.228;-25.799;-24.917;10.979;-99.382;-73.604;14.349;-32.221;1.626;-87.33;-66.352;-134.793;100.655;-34.743;-107.874
1910;106.825;-30.679;-31.246;18.363;-96.252;-71.401;13.251;-33.821;0.23;-85.628;-71.53;-136.338;95.143;-47.455;-116.066
1920;98.957;-36.25;-39.754;25.652;-92.283;-69.302;11.383;-35.141;-1.566;-85.045;-75.808;-138.243;90.086;-58.181;-122.276
1930;91.239;-42.532;-47.743;33.07;-88.407;-67.51;9.281;-36.495;-3.258;-83.927;-80.087;-139.258;85.319;-69.044;-128.32
1940;83.286;-49.342;-55.266;40.514;-85.291;-65.408;5.877;-37.684;-5.11;-84.221;-82.841;-139.668;74.695;-76.924;-134.394
1950;75.4;-56.681;-59.581;47.93;-81.237;-63.043;2.331;-38.349;-7.941;-83.672;-85.472;-140.284;66.588;-84.439;-137.084
1960;66.778;-63.617;-63.182;54.862;-75.967;-60.636;-1.27;-39.014;-10.75;-84.12;-88.577;-141.061;58.288;-95.585;-140.13
1970;58.197;-69.488;-67.217;62.93;-69.846;-57.508;-4.945;-39.898;-14.36;-84.874;-93.486;-142.586;49.495;-108.081;-143.445
1980;49.506;-71.717;-71.251;69.407;-63.97;-54.517;-8.578;-41.262;-18.225;-84.28;-96.686;-145.032;42.022;-119.102;-149.098
1990;40.734;-75.326;-73.517;74.365;-58.177;-51.047;-14.826;-42.612;-22.57;-83.487;-102.145;-148.444;35.286;-129.953;-154.498
2000;32.178;-76.823;-78.103;77.145;-52.454;-47.521;-20.234;-44.411;-26.97;-80.501;-108.112;-151.749;28.025;-141.895;-160.407
2010;23.629;-81.846;-82.359;79.799;-47.778;-42.836;-24.461;-46.251;-31.054;-78.863;-115.495;-150.637;17.932;-151.992;-166.095
2020;17.312;-87.2;-86.673;80.875;-42.531;-38.99;-26.074;-47.808;-35.179;-76.179;-122.404;-147.897;9.779;-156.629;-170.981
2030;9.484;-93.179;-91.348;80.237;-37.884;-34.025;-28.408;-48.629;-38.858;-75.502;-131.246;-147.794;2.572;-160.102;-173.404
2040;4.345;-99.448;-97.058;78.748;-31.21;-29.063;-31.542;-49.69;-42.654;-74.792;-138.981;-146.862;-3.388;-161.223;-173.636
2050;-1.034;-106.197;-103.983;76.75;-25.335;-23.062;-32.808;-50.764;-45.53;-74.596;-147.663;-148.332;-9.323;-159.359;-175.563
2060;-6.618;-112.739;-111.847;74.175;-19.742;-16.99;-32.51;-51.239;-48.109;-73.781;-156.719;-149.752;-15.079;-157.778;-175.895
2070;-11.59;-121.603;-121.506;71.44;-14.669;-12.406;-30.025;-51.734;-49.448;-74.154;-165.012;-150.572;-20.71;-156.832;-177.622
2080;-17.309;-131.309;-131.324;67.516;-6.789;-7.821;-27.612;-52.204;-50.926;-77.011;-173.306;-151.319;-26.745;-154.93;-178.641
2090;-22.818;-141.015;-141.455;63.672;1.331;-4.418;-25.359;-52.474;-52.222;-79.8;-179.68;-150.945;-30.891;-154.295;-180.11
2100;-28.768;-149.646;-151.586;58.632;11.868;-1.015;-23.97;-52.724;-52.479;-82.091;-186.054;-150.206;-36.767;-153.876;-178.412
2110;-35.687;-157.8;-160.134;54.912;22.502;2.567;-21.868;-52.724;-52.818;-83.877;-190.85;-148.626;-40.884;-150.509;-173.502
2120;-43.726;-165.234;-168.941;51.072;33.061;6.149;-20.277;-51.88;-53.237;-83.639;-195.646;-146.199;-40.855;-148.063;-167.188
2130;-52.058;-172.178;-178.535;48.592;43.032;9.047;-20.073;-51.16;-53.788;-83.651;-199.793;-144.461;-40.796;-144.479;-161.4
2140;-59.654;-179.132;-188.881;46.999;50.963;11.945;-19.509;-50.125;-54.058;-82.916;-203.796;-141.905;-41.124;-140.141;-156.338
2150;-69.01;-185.647;-199.338;45.406;60.229;16.092;-19.474;-49.091;-54.846;-85.116;-204.625;-140.601;-42.455;-136.938;-151.21
2160;-77.312;-192.225;-207.652;44.203;69.335;20.519;-19.043;-48.767;-55.658;-87.815;-205.288;-138.723;-39.374;-133.21;-147.723
2170;-85.45;-196.484;-212.767;43.527;77.437;26.709;-18.462;-49.043;-56.308;-88.321;-200.826;-136.319;-37.952;-128.914;-146.403
2180;-93.694;-198.8;-217.792;42.93;85.819;33.377;-18.385;-49.174;-57.477;-89.621;-196.323;-133.473;-38.814;-125.035;-144.33
2190;-101.968;-201.295;-222.85;44.433;95.072;38.192;-17.887;-49.537;-58.902;-89.086;-187.946;-130.545;-35.181;-119.491;-141.499
2200;-110.236;-201.766;-228.59;46.338;103.124;42.705;-17.061;-49.931;-59.499;-88.766;-179.632;-126.764;-34.643;-110.557;-138.866
2210;-117.396;-202.599;-234.479;49.775;110.099;50.476;-15.863;-47.166;-60.259;-85.916;-170.497;-123.137;-33.321;-96.088;-135.451
2220;-125.436;-202.492;-238.829;51.953;116.354;57.167;-15.599;-44.567;-60.204;-81.996;-159.633;-117.891;-28.943;-80.426;-128.687
2230;-133.407;-202.846;-244.337;57.723;123.328;65.367;-15.909;-39.288;-60.349;-79.448;-149.364;-112.508;-23.237;-65.028;-119.215
2240;-141.237;-202.109;-247.404;64.804;130.447;71.807;-13.721;-33.899;-60.186;-77.385;-136.705;-104.644;-18.201;-51.45;-107.546
2250;-147.857;-202.463;-249.898;69.234;138.292;76.07;-12.054;-27.39;-59.903;-74.754;-124.095;-96.135;-13.61;-40.713;-94.137
2260;-154.746;-203.183;-252.668;73.694;146.276;79.174;-10.448;-20.771;-59.971;-68.516;-109.497;-92.146;-8.39;-31.23;-83.676
2270;-162.103;-203.888;-254.916;79.399;153.819;82.891;-9.586;-16.275;-59.759;-62.512;-95.625;-88.454;-3.553;-22.594;-71.061
2280;-168.65;-203.964;-256.906;86.541;161.673;85.488;-9.728;-11.778;-60.648;-55.712;-80.345;-81.895;0.19;-15.185;-57.754
2290;-175.732;-204.32;-256.521;94.028;167.527;89.484;-9.874;-7.221;-61.604;-49.225;-65.708;-75.164;3.233;-7.294;-42.924
2300;-180.461;-205.177;-255.422;101.995;174.654;92.495;-11.557;-2.808;-62.799;-44.713;-50.119;-65.81;5.64;-0.348;-28.76
2310;-184.709;-206.742;-252.586;106.381;182.221;93.734;-14.949;0.246;-64.443;-40.487;-33.072;-54.473;9.434;4.046;-13.334
2320;-188.85;-207.308;-250.004;110.865;189.208;95.637;-18.808;3.299;-65.032;-34.214;-16.265;-43.514;13.488;9.023;6.748
2330;-193.141;-206.932;-248.488;114.36;193.396;97.658;-22.619;3.676;-65.924;-27.857;0.542;-30.619;17.057;13.597;27.884
2340;-196.832;-206.182;-246.05;117.741;196.125;100.081;-26.739;4.052;-66.41;-19.837;15.589;-19.459;18.076;18.794;49.783
2350;-200.441;-205.352;-242.88;118.792;196.335;102.532;-28.524;3.684;-67.523;-10.836;30.76;-7.386;19.981;22.866;68.444
2360;-204.244;-204.629;-240.014;118.116;196.797;102.961;-29.77;2.488;-69.018;-1.123;45.491;3.47;20.865;26.014;86.668
2370;-208.862;-204.532;-235.292;117.303;197.259;103.246;-30.203;0.186;-70.872;9.699;60.257;13.727;20.288;28.858;104.775
2380;-212.068;-204.84;-229.414;115.166;196.841;107.61;-29.203;-2.061;-72.526;19.462;74.462;24.19;20.742;32.008;123.03
2390;-215.05;-204.524;-223.105;112.868;196.279;112.119;-29.509;-5.17;-74.652;26.825;88.812;32.494;19.159;34.574;140.543
2400;-216.21;-204.04;-217.302;111.115;193.076;116.348;-31.095;-7.719;-76.219;34.073;102.163;42.159;18.866;35.705;157.866
2410;-218.13;-203.686;-212.928;109.363;190.101;120.728;-32.568;-10.861;-78.051;43.95;116.044;51.531;18.542;36.617;178.41
2420;-220.53;-204.6;-209.196;106.905;188.005;122.385;-33.761;-13.883;-80.739;52.641;127.288;61.195;18.248;38.069;198.528
2430;-222.872;-205.657;-205.684;103.057;184.912;123.641;-33.241;-17.208;-83.101;59.234;138.746;70.23;19.477;40.466;215.899
2440;-224.574;-206.663;-203.439;97.252;180.858;128.45;-32.724;-21.458;-86.812;65.279;145.596;80.939;20.05;41.386;229.817
2450;-226.437;-209.665;-201.172;90.05;175.294;133.258;-33.655;-25.708;-90.124;69.4;152.287;90.623;20.811;39.444;241.796
2460;-228.506;-212.321;-199.037;81.183;170.89;134.532;-36.114;-33.634;-92.908;76.899;156.91;99.251;21.186;33.196;255.459
2470;-229.092;-214.251;-198.332;73.048;167.844;135.807;-37.909;-41.603;-94.404;83.778;161.844;106.417;20.393;28.581;264.072
2480;-229.312;-216.266;-198.101;61.577;164.039;133.819;-39.17;-51.708;-95.225;91.04;167.168;113.294;20.992;25.263;272.577
2490;-229.051;-218.17;-198.79;51.086;159.669;131.832;-40.548;-61.75;-96.381;97.76;172.492;118.354;21.374;25.087;279.363
2500;-228.761;-221.236;-200.087;43.308;154.553;130.041;-42.199;-71.674;-97.829;102.084;176.065;123.481;22.341;25.868;282.68
2510;-228.512;-224.592;-199.967;34.97;148.265;128.251;-44.957;-81.599;-99.237;104.263;179.637;128.767;23.508;25.612;287.572
2520;-228.565;-228.175;-199.43;25.393;141.832;126.24;-46.014;-89.628;-100.429;103.526;184.055;134.452;24.034;24.281;291.08
2530;-228.237;-230.705;-198.799;15.537;134.759;124.146;-45.926;-97.457;-101.621;100.557;188.473;139.966;26.113;23.302;287.486
2540;-227.669;-232.81;-197.081;5.328;127.417;118.447;-46.509;-105.41;-102.567;97.874;192.079;144.934;27.928;20.055;284.167
2550;-227.15;-234.153;-197.069;-6.8;118.794;112.692;-47.383;-113.012;-103.942;96.132;195.684;150.397;30.592;16.051;281.687
2560;-226.701;-235.097;-197.916;-15.41;108.087;108.567;-48.632;-119.105;-104.557;93.659;199.895;153.796;32.76;15.24;276.39
2570;-226.233;-236.041;-198.701;-24.339;97.779;104.87;-50.057;-124.197;-106.09;88.778;203.746;157.663;34.799;14.326;268.625
2580;-225.022;-237.01;-198.281;-32.094;87.617;101.953;-51.241;-126.306;-106.582;84.532;207.032;159.65;36.83;11.785;259.019
2590;-223.964;-236.898;-199.086;-38.928;78.974;100.097;-52.046;-128.495;-107.421;78.615;210.757;162.375;38.687;8.812;247.141
2600;-222.167;-236.477;-200.11;-43.075;69.852;98.166;-53.873;-130.05;-107.939;71.349;212.557;164.367;39.637;6.884;238.662
2610;-219.263;-234.884;-199.826;-46.261;60.396;98.115;-56.113;-130.564;-108.014;63.805;213.717;167.007;41.273;5.081;228.326
2620;-216.743;-233.211;-200.592;-48.441;49.848;98.465;-58.989;-130.603;-107.848;56.617;216.148;169.178;44.491;3.768;215.937
2630;-213.183;-231.542;-201.899;-50.662;40.844;94.935;-62.974;-130.386;-107.683;50.799;216.978;171.102;48.124;0.881;204.636
2640;-208.862;-230.03;-202.477;-51.943;30.404;89.767;-66.309;-130.17;-106.837;45.499;218.834;174.348;51.643;-4.628;191.583
