timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
3000;-63.742;-47.379;16.906
3010;-66.203;-45.366;16.672
3020;-66.983;-43.352;16.037
3030;-67.674;-41.324;15.083
3040;-68.366;-39.097;14.128
3050;-69.057;-33.509;13.174
3060;-69.575;-29.001;12.337
3070;-68.134;-24.494;11.513
3080;-64.652;-19.931;10.69
3090;-60.937;-15.134;9.866
3100;-57.221;-11.577;9.243
3110;-53.505;-9.019;8.019
3120;-49.561;-5.869;6.796
3130;-42.018;-2.719;5.572
3140;-34.594;0.618;4.404
3150;-26.537;4.515;3.339
3160;-18.479;10.171;2.274
3170;-10.421;16.269;1.21
3180;-1.204;22.367;-0.175
3190;8.012;28.223;-0.84
3200;15.909;35.36;-1.505
3210;24.15;42.897;-2.17
3220;32.392;50.957;-2.759
3230;39.771;58.983;-3.23
3240;47.31;67.01;-3.702
3250;54.85;73.996;-4.174
3260;61.949;77.302;-4.646
3270;68.903;81.312;-5.197
3280;75.858;85.321;-5.783
3290;82.812;89.462;-6.37
3300;90.04;88.403;-6.963
3310;97.268;87.343;-7.556
3320;102.535;86.45;-8.149
3330;107.637;85.556;-8.88
3340;112.739;84.662;-9.611
3350;117.841;81.363;-10.622
3360;120.157;78.063;-11.633
3370;122.473;74.109;-12.644
3380;121.058;70.154;-13.821
3390;119.643;66.2;-14.997
3400;118.228;61.91;-16.174
3410;116.812;57.621;-17.35
3420;112.171;53.034;-18.803
3430;106.13;48.448;-19.375
3440;100.061;43.022;-19.948
3450;93.992;36.316;-20.52
3460;87.923;29.348;-21.092
3470;81.854;21.938;-21.658
3480;75.634;14.528;-22.223
3490;69.255;7.119;-22.789
3500;63.041;0.749;-23.354
3510;56.828;-5.848;-22.96
3520;50.614;-12.349;-22.155
3530;44.4;-18.85;-21.349
3540;38.346;-22.15;-20.543
3550;32.323;-23.611;-19.683
3560;26.348;-25.12;-18.822
3570;20.372;-26.339;-18.092
3580;14.397;-27.559;-17.363
3590;8.422;-27.978;-16.393
3600;-0.073;-24.717;-15.343
3610;-5.954;-21.429;-14.383
3620;-12.126;-18.141;-13.423
3630;-18.297;-16.432;-12.408
3640;-24.468;-15.883;-11.393
3650;-30.639;-15.414;-10.378
3660;-37.81;-14.759;-9.294
3670;-41.127;-14.103;-8.29
3680;-44.796;-13.448;-7.846
3690;-48.465;-13.872;-7.401
3700;-52.134;-14.295;-6.957
3710;-55.803;-14.546;-6.706
3720;-60.792;-14.797;-6.455
3730;-65.803;-15.048;-6.204
3740;-70.793;-16.793;-5.953
3750;-75.783;-18.538;-6.302
3760;-80.774;-20.586;-7.514
3770;-85.764;-22.634;-8.727
3780;-89.354;-24.683;-9.939
3790;-93.105;-28.531;-11.276
3800;-97.062;-32.462;-13.026
3810;-101.019;-36.462;-14.777
3820;-104.977;-40.462;-16.527
3830;-103.934;-44.262;-18.957
3840;-102.891;-48.862;-21.628
3850;-99.328;-53.462;-24.395
3860;-96.172;-57.448;-27.161
3870;-93.017;-61.435;-29.997
3880;-89.861;-65.421;-32.633
3890;-86.705;-69.007;-35.269
3900;-83.509;-72.014;-37.663
3910;-79.313;-74.524;-40.058
3920;-75.234;-77.034;-42.372
3930;-71.156;-79.545;-43.887
3940;-67.077;-80.695;-45.401
3950;-62.999;-82.259;-46.806
3960;-54.36;-83.823;-48.21
3970;-44.401;-84.629;-49.614
3980;-33.891;-85.435;-50.178
3990;-23.381;-85.16;-50.894
4000;-12.87;-85.629;-51.01
4010;-2.36;-86.098;-51.126
4020;6.91;-86.153;-49.641
4030;15.022;-86.208;-48.212
4040;23.134;-87.663;-46.852
4050;30.97;-88.898;-45.492
4060;38.806;-88.612;-44.132
4070;46.641;-88.327;-42.772
4080;48.957;-87.952;-40.732
4090;51.301;-87.577;-38.61
4100;53.644;-87.381;-36.487
4110;55.939;-87.185;-34.364
4120;58.234;-87.549;-31.924
4130;60.53;-87.913;-29.684
4140;62.825;-87.297;-27.403
4150;63.328;-86.997;-25.121
4160;63.832;-86.698;-22.84
4170;64.949;-88.079;-19.799
4180;66.066;-89.459;-17.661
4190;67.183;-90.578;-15.523
4200;68.301;-92.131;-13.399
4210;60.953;-93.684;-10.754
4220;53.606;-95.237;-8.11
4230;46.555;-87.63;-6.554
4240;39.503;-80.023;-4.999
4250;32.452;-71.328;-3.443
4260;25.401;-62.633;-2.287
4270;16.597;-53.938;-2.731
4280;7.793;-45.243;-3.299
4290;-0.88;-33.452;-3.868
4300;-9.553;-21.662;-4.436
4310;-18.226;-11.64;-3.284
4320;-26.899;-1.618;-2.126
4330;-33.574;8.404;-0.967
4340;-40.248;20.826;0.192
4350;-46.923;33.248;1.35
4360;-53.211;45.388;2.115
4370;-59.499;58.087;2.561
4380;-65.788;70.786;3.008
4390;-72.048;84.037;3.455
4400;-73.989;97.768;6.302
4410;-75.93;111.499;9.149
4420;-76.953;126.531;11.153
4430;-77.977;141.563;13.157
4440;-79;156.732;15.203
4450;-80.458;171.902;17.808
4460;-75.556;187.192;19.894
4470;-70.654;202.481;21.814
4480;-66.476;208.625;23.734
4490;-62.298;214.568;25.654
4500;-58.12;220.512;26.174
4510;-54.115;223.575;26.549
4520;-45.069;226.639;26.91
4530;-36.023;229.316;27.272
4540;-27.592;228.519;27.633
4550;-19.16;227.721;27.555
4560;-10.728;226.924;26.356
4570;-2.524;221.727;25.157
4580;4.56;216.53;23.959
4590;11.644;208.07;23.64
4600;18.728;199.611;23.218
4610;25.04;191.152;23.266
4620;31.352;180.292;23.315
4630;37.905;169.433;23.363
4640;44.458;158.815;23.811
4650;50.091;147.8;21.859
4660;55.724;136.785;19.259
4670;61.495;125.77;16.659
4680;68.128;113.109;13.942
4690;74.761;100.448;10.745
4700;81.395;88.036;6.767
4710;85.508;75.503;2.789
4720;89.621;62.971;-1.189
4730;93.865;50.439;-5.132
4740;98.109;36.495;-9.316
4750;102.36;22.552;-11.934
4760;106.611;11.481;-14.552
4770;104.662;0.411;-17.17
4780;102.713;-10.659;-19.05
4790;100.792;-23.25;-20.93
4800;98.87;-35.874;-22.328
4810;97.735;-47.334;-23.727
4820;96.6;-54.393;-25.125
4830;93.345;-61.452;-24.939
4840;90.09;-68.512;-25.633
4850;86.834;-77.076;-26.327
4860;83.8;-85.64;-27.021
4870;80.552;-91.977;-27.439
4880;77.303;-98.313;-26.577
4890;73.295;-104.65;-26.066
4900;67.687;-110.986;-25.556
4910;62.079;-115.621;-25.046
4920;57.201;-120.255;-24.575
4930;52.234;-123.382;-24.105
4940;47.268;-126.509;-23.423
4950;42.301;-129.636;-22.742
4960;34.814;-131.123;-22.061
4970;27.327;-132.706;-21.79
4980;19.24;-134.703;-21.52
4990;11.153;-135.421;-21.272
5000;2.756;-136.138;-21.023
5010;-5.641;-136.855;-20.775
5020;-15.799;-135.662;-19.916
5030;-25.956;-134.469;-19.657
5040;-36.451;-131.59;-19.459
5050;-46.946;-128.712;-19.262
5060;-58.055;-125.833;-18.975
5070;-69.164;-122.954;-17.728
5080;-74.353;-118.577;-17.563
5090;-79.542;-114.199;-17.397
5100;-84.731;-108.24;-17.232
5110;-89.313;-102.281;-13.975
5120;-94.309;-96.323;-10.719
5130;-99.305;-88.124;-8.211
5140;-99.981;-79.367;-5.703
5150;-100.657;-71.01;-3.196
5160;-101.332;-64.092;-3.872
5170;-101.994;-57.175;-4.508
5180;-102.395;-50.258;-5.019
5190;-102.794;-39.007;-5.531
5200;-103.194;-27.756;-6.043
5210;-96.875;-18.483;-6.131
5220;-90.554;-9.21;-5.739
5230;-84.262;0.063;-5.52
5240;-77.97;9.337;-5.301
5250;-71.243;18.212;-4.668
5260;-64.516;27.088;-0.274
5270;-53.269;34.316;3.383
5280;-42.022;41.543;7.041
5290;-31.058;48.771;10.699
5300;-20.094;54.559;15.734
5310;-8.647;60.367;20.768
5320;2.8;66.286;25.057
5330;9.287;72.284;29.345
5340;15.774;78.283;33.633
5350;22.261;84.281;36.72
5360;28.644;89.823;36.647
5370;35.483;95.365;36.884
5380;42.321;98.812;37.121
5390;45.44;102.259;37.359
5400;48.559;105.706;37.28
5410;51.677;102.393;41.33
5420;55.513;98.321;45.379
5430;59.418;94.25;49.429
5440;63.323;86.63;53.63
5450;67.228;79.011;57.832
5460;65.372;71.392;61.244
5470;63.517;64.359;64.657
5480;62.352;57.326;68.069
5490;61.186;50.927;71.27
5500;60.297;45.008;74.472
5510;59.407;39.09;73.196
5520;55.077;33.171;71.92
5530;50.748;27.963;70.644
5540;46.942;22.754;70.846
5550;43.137;19.138;69.767
5560;39.379;15.521;68.412
5570;35.622;11.905;67.058
5580;36.105;10.688;65.703
5590;36.588;9.251;65.828
5600;36.981;7.152;66.353
5610;37.374;5.012;66.879
5620;37.153;2.873;67.404
5630;36.126;0.734;68.033
5640;37.218;-2.628;69.022
5650;38.193;-5.989;70.251
5660;39.168;-2.59;71.521
5670;41.068;0.477;72.792
5680;42.67;3.545;72.23
5690;44.273;6.612;71.669
5700;46.207;8.166;71.108
5710;45.901;9.719;70.546
5720;45.788;10.272;70.074
5730;45.674;10.514;66.743
5740;45.568;10.757;63.692
5750;45.462;13.32;60.641
5760;45.259;16.131;57.59
5770;49.217;18.942;54.532
5780;53.174;20.753;50.885
5790;57;22.585;45.679
5800;60.826;24.417;40.472
5810;64.252;28.491;35.265
5820;67.679;32.565;29.975
5830;67.619;34.24;25.685
5840;67.56;35.914;19.993
5850;67.501;37.086;14.301
5860;67.669;38.257;8.608
5870;66.92;36.607;4.479
5880;66.026;34.957;0.349
5890;64.812;34.268;-4.141
5900;63.447;33.578;-8.375
5910;62.081;32.888;-12.61
5920;60.543;30.959;-17.919
5930;59.73;29.015;-21.148
5940;58.916;27.072;-24.377
5950;58.081;26.408;-27.606
5960;61.367;25.745;-30.6
5970;64.949;25.081;-35.394
5980;68.531;23.44;-37.109
5990;72.81;21.799;-38.823
6000;77.088;17.837;-40.538
6010;81.367;13.876;-46.612
6020;81.283;9.914;-53.466
6030;81.199;5.953;-59.6
6040;81.356;0.183;-65.734
6050;81.513;-5.586;-71.868
6060;82.236;-13.316;-76.352
6070;82.959;-21.045;-80.836
6080;79.528;-28.775;-86.617
6090;76.098;-40.185;-92.397
6100;72.668;-51.677;-98.178
6110;69.292;-62.97;-99.15
6120;65.779;-71.062;-101.603
6130;62.225;-79.154;-104.055
6140;53.99;-87.247;-105.08
6150;45.618;-96.468;-105.884
6160;37.246;-105.688;-105.088
6170;28.873;-113.393;-103.052
6180;20.039;-121.098;-101.017
6190;11.204;-128.803;-98.981
6200;2.524;-132.668;-92.946
6210;-6.756;-136.526;-86.912
6220;-16.684;-140.383;-79.077
6230;-21.932;-142.477;-71.243
6240;-27.05;-144.571;-63.408
6250;-31.487;-146.665;-55.615
6260;-35.924;-149.924;-44.923
6270;-41.465;-151.263;-34.23
6280;-47.006;-152.603;-23.538
6290;-52.001;-150.644;-12.846
6300;-58.917;-148.685;-2.153
6310;-65.868;-146.727;6.979
6320;-73.938;-144.596;15.681
6330;-78.008;-140.665;24.383
6340;-82.589;-133.054;33.037
6350;-87.17;-125.443;41.691
6360;-91.404;-117.535;46.185
6370;-96.37;-109.628;50.679
6380;-101.335;-101.548;54.419
6390;-102.501;-93.588;58.429
6400;-103.321;-84.748;62.439
6410;-104.062;-75.908;64.848
6420;-104.803;-67.268;67.258
6430;-103.77;-58.214;69.668
6440;-102.737;-49.16;71.349
6450;-102.513;-41.026;69.79
6460;-103.61;-32.892;68.232
6470;-104.706;-24.759;66.673
6480;-109.643;-16.418;65.115
6490;-114.241;-8.243;63.618
6500;-118.509;-0.068;60.455
6510;-122.777;8.108;57.532
6520;-120.891;17.843;54.61
6530;-119.006;27.578;51.328
6540;-117.217;37.32;48.047
6550;-113.388;46.841;44.766
6560;-110.014;56.363;42.829
6570;-107.24;65.884;41.412
6580;-104.466;76.646;39.465
6590;-101.372;87.407;37.517
6600;-98.279;98.568;35.57
6610;-95.745;109.619;33.622
6620;-91.585;120.67;35.698
6630;-87.577;131.721;38.41
6640;-85.728;144.772;41.121
6650;-83.88;157.823;43.833
6660;-81.167;171.212;46.545
6670;-78.454;184.098;49.257
6680;-76.658;196.983;53.474
6690;-74.862;209.869;58.372
6700;-72.97;219.834;63.27
6710;-70.077;228.64;68.168
6720;-67.109;236.894;73.321
6730;-64.741;245.148;78.474
6740;-62.09;253.401;75.817
6750;-59.401;261.655;74.639
6760;-56.713;269.909;73.461
6770;-55.08;269.492;72.069
6780;-51.527;269.076;70.677
6790;-48.56;268.611;69.286
6800;-43.593;268.146;62.906
6810;-38.523;267.681;54.727
6820;-28.552;267.217;46.237
6830;-18.581;258.207;37.748
6840;-8.967;249.197;29.258
6850;0.647;240.188;20.768
6860;10.537;230.654;14.472
6870;17.509;221.12;3.655
6880;24.93;211.586;-7.161
6890;30.59;193.2;-17.978
6900;36.251;174.814;-28.794
6910;39.646;156.428;-39.342
6920;43.04;138.007;-51.003
6930;45.861;119.586;-64.383
6940;47.001;100.531;-77.764
6950;47.68;81.476;-91.145
6960;49.919;61.861;-103.808
6970;52.157;42.246;-116.472
6980;54.059;22.913;-128.817
6990;55.437;3.581;-132.881
7000;54.139;-15.903;-136.946
7010;52.841;-35.388;-140.735
7020;51.723;-48.632;-144.524
7030;47.444;-61.876;-148.313
7040;43.324;-75.01;-149.847
7050;38.854;-87.481;-145.462
7060;34.383;-99.953;-141.077
7070;26.153;-112.425;-136.692
7080;18.73;-120.737;-132.308
7090;12.226;-129.048;-127.923
7100;5.211;-137.222;-122.458
7110;-1.804;-145.396;-120.772
7120;-7.983;-153.239;-119.087
7130;-14.163;-161.081;-117.401
7140;-16.622;-162.364;-115.716
7150;-19.412;-163.957;-114.03
7160;-21.968;-165.55;-109.705
7170;-24.717;-167.143;-104.294
7180;-27.466;-168.426;-98.883
7190;-28.673;-169.709;-93.472
7200;-29.88;-171.433;-88.061
7210;-32.23;-170.797;-82.65
7220;-34.925;-170.161;-74.359
7230;-36.741;-169.526;-66.159
7240;-38.425;-168.91;-57.503
7250;-38.109;-168.295;-48.848
7260;-36.299;-168.666;-40.193
7270;-35.021;-167.277;-31.538
7280;-32.657;-165.888;-20.643
7290;-30.292;-164.499;-11.665
7300;-30.168;-162.607;-2.79
7310;-30.272;-160.728;6.084
7320;-30.815;-158.85;14.959
7330;-31.524;-155.771;23.833
7340;-32.233;-152.692;29.988
7350;-32.71;-149.614;34.807
7360;-33.188;-146.321;39.626
7370;-34.372;-142.429;44.556
7380;-35.557;-138.537;49.485
7390;-33.923;-134.324;54.415
7400;-32.268;-130.112;57.185
7410;-29.732;-125.899;57.625
7420;-24.134;-121.563;58.065
7430;-18.535;-116.702;58.498
7440;-13.423;-111.841;58.931
7450;-8.312;-106.981;59.364
7460;-4.8;-99.72;64.197
7470;-1.006;-91.846;66.93
7480;-0.691;-83.971;69.662
7490;-0.618;-75.772;72.394
7500;-0.276;-67.574;74.534
7510;-1.287;-59.375;76.673
7520;-2.298;-53.179;82.252
7530;-3.436;-46.983;85.888
7540;-4.574;-40.788;89.524
7550;-2.472;-34.592;93.16
7560;-0.135;-28.596;97.175
7570;2.641;-21.897;101.19
7580;6.019;-16.837;103.125
7590;9.397;-11.778;106.353
7600;12.873;-6.719;109.581
7610;16.349;-1.659;112.808
7620;18.92;2.524;116.036
7630;21.822;6.577;119.181
7640;20.404;9.709;119.685
7650;19.352;12.841;121.426
7660;18.299;15.974;123.167
7670;14.866;19.106;124.908
7680;11.433;21.259;126.648
7690;8.321;23.412;128.237
7700;4.45;24.766;129.826
7710;2.178;23.079;128.436
7720;-0.19;21.392;127.046
7730;0.014;19.581;125.655
7740;-0.327;16.632;124.265
7750;-0.668;15.483;122.875
7760;-1.315;14.334;121.395
7770;-1.961;12.985;112.585
7780;-2.168;11.636;103.775
7790;-2.954;10.204;94.966
7800;-6.421;11.332;86.156
7810;-9.673;12.164;77.346
7820;-10.925;12.996;68.723
7830;-12.738;15.468;62.172
7840;-14.55;17.898;52.982
7850;-16.153;20.328;43.792
7860;-17.756;28.479;34.601
7870;-15.239;36.829;25.411
7880;-12.935;45.179;16.221
7890;-9.712;53.88;10.346
7900;-5.84;62.581;5.072
7910;-1.968;71.361;-0.203
7920;1.903;80.142;-5.477
7930;7.575;88.716;-10.752
7940;13.247;97.828;-16.026
7950;19.548;107.739;-20.735
7960;26.31;116.411;-26.244
7970;33.28;125.083;-32.393
7980;40.25;133.754;-38.542
7990;47.436;142.419;-44.691
8000;54.622;149.215;-50.84
8010;61.857;156.011;-56.534
8020;69.084;162.087;-58.145
8030;76.312;168.163;-59.716
8040;83.099;174.239;-61.287
8050;89.887;177.223;-62.858
8060;96.674;180.319;-64.429
8070;101.255;179.854;-65.503
8080;105.988;179.389;-67.199
8090;110.72;178.924;-66.254
8100;113.892;178.459;-61.869
8110;117.32;172.275;-57.484
8120;117.668;162.433;-53.099
8130;117.47;152.592;-48.328
8140;117.273;142.75;-43.557
8150;116.979;132.909;-40.138
8160;115.005;123.008;-38.919
8170;112.956;109.028;-37.699
8180;109.106;95.047;-36.48
8190;104.767;81.066;-35.73
8200;100.31;67.086;-34.979
8210;95.854;54.435;-33.781
8220;88.812;41.783;-31.942
8230;81.771;29.892;-29.623
8240;75.196;18.05;-27.305
8250;68.607;6.207;-25.359
8260;62.018;-5.339;-23.412
8270;54.088;-16.166;-21.466
8280;46.159;-26.672;-19.16
8290;38.586;-37.178;-15.974
8300;30.386;-47.684;-12.788
8310;21.91;-57.666;-8.843
8320;13.435;-63.93;-4.898
8330;4.67;-69.473;-0.953
8340;-4.094;-75.017;2.709
8350;-11.298;-80.56;2.931
8360;-18.481;-86.103;3.673
8370;-25.665;-87.383;5.008
8380;-32.924;-88.663;6.343
8390;-38.503;-89.463;7.679
8400;-43.621;-90.263;9.014
8410;-47.058;-91.063;12.873
8420;-50.219;-87.894;15.652
8430;-53.284;-85.007;18.073
8440;-56.349;-81.88;20.494
8450;-58.578;-78.753;22.914
8460;-60.807;-75.626;25.335
8470;-60.099;-72.548;28.245
8480;-59.392;-70.229;30.676
8490;-58.843;-66.341;30.531
8500;-60.374;-62.452;30.386
8510;-61.905;-58.564;30.241
8520;-61.516;-54.676;30.097
8530;-61.127;-50.942;30.103
8540;-60.738;-50.328;29.23
8550;-60.48;-49.852;26.157
8560;-62.73;-49.377;23.222
8570;-64.979;-48.901;20.287
8580;-67.389;-49.145;16.766
8590;-69.799;-49.203;13.244
8600;-72.208;-48.55;9.723
8610;-74.652;-47.898;5.681
8620;-77.057;-47.246;-0.655
8630;-79.461;-46.593;-6.35
8640;-83.71;-46.421;-12.046
8650;-87.96;-43.217;-17.741
8660;-92.21;-40.012;-23.436
8670;-94.914;-36.808;-28.051
8680;-97.619;-33.604;-29.066
8690;-100.324;-30.64;-30.254
8700;-103.989;-27.676;-31.441
8710;-107.654;-24.208;-32.629
8720;-110.788;-20.741;-33.817
8730;-111.268;-17.273;-35.004
8740;-111.748;-15.485;-34.534
8750;-110.148;-13.698;-29.6
8760;-108.548;-12.258;-24.666
8770;-106.948;-10.818;-19.732
8780;-105.037;-9.378;-14.799
8790;-100.287;-4.818;-10.589
8800;-95.537;-0.258;-4.179
8810;-88.106;3.568;-0.37
8820;-80.779;7.353;3.33
8830;-73.452;11.138;7.029
8840;-66.105;14.923;10.763
8850;-58.677;18.308;14.497
8860;-51.25;19.972;18.23
8870;-43.862;21.513;23.604
8880;-36.474;23.012;26.665
8890;-29.163;24.512;29.726
8900;-17.79;22.931;32.786
8910;-6.418;21.35;35.847
8920;3.754;18.236;38.908
8930;13.927;15.121;38.368
8940;24.099;11.772;39.469
8950;34.003;8.423;41.549
8960;43.706;5.075;43.629
8970;53.41;0.608;45.709
8980;60.273;-3.858;47.789
8990;67.681;-8.186;49.869
9000;75.09;-12.515;48.017
9010;82.208;-16.723;43.905
9020;87.727;-20.995;39.793
9030;93.245;-25.266;35.681
9040;95.924;-29.538;31.57
9050;98.603;-33.561;27.548
