timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
2640;-75.124;-183.149;-155.212;6.054;74.761;102.637;-119.356;-96.614;-87.091;171.63;163.142;112.451;339.019;37.943;104.023
2650;-72.789;-178.406;-154.321;-13.28;61.643;89.528;-116.697;-94.345;-86.265;158.244;144.163;107.292;343.033;36.673;102.941
2660;-70.92;-172.477;-153.017;-29.041;47.39;77.472;-114.223;-91.556;-85.543;144.872;126.044;102.149;346.146;34.697;101.403
2670;-68.833;-166.219;-151.872;-41.975;35.396;64.422;-109.655;-89.233;-84.382;131.508;107.646;97.081;346.899;32.63;99.717
2680;-66.37;-158.783;-150.404;-55.446;23.153;52.742;-103.801;-86.494;-83.157;117.028;88.527;91.396;345.854;29.302;97.211
2690;-63.546;-149.661;-148.937;-67.857;12.164;42.061;-97.817;-84.046;-81.283;101.317;68.079;84.974;339.44;26.535;94.032
2700;-60.371;-139.84;-147.217;-80.681;0.999;32.168;-92.812;-81.81;-80.44;86.065;45.83;76.557;330.386;23.782;89.175
2710;-56.988;-130.646;-144.92;-92.305;-8.77;22.883;-87.188;-80.086;-79.586;71.168;24.73;66.898;319.026;21.801;84.131
2720;-52.53;-120.499;-141.996;-104.234;-18.51;13.865;-81.432;-77.259;-79.411;57.192;3.851;57.266;304.12;19.887;78.232
2730;-46.825;-108.767;-138.437;-116.483;-27.403;3.811;-73.022;-74.966;-77.956;44.222;-16.647;48.219;287.539;17.181;70.909
2740;-41.364;-95.281;-135.01;-129.057;-36.452;-5.415;-63.334;-71.863;-76.294;30.43;-36.737;39.255;269.465;15.28;62.815
2750;-36.541;-80.607;-131.723;-141.022;-45.447;-15.594;-53.137;-68.899;-73.466;17.273;-54.735;29.764;249.396;13.276;55.534
2760;-31.612;-65.086;-127.868;-152.167;-52.201;-25.691;-43.639;-66.103;-70.437;3.96;-72.72;19.361;230.826;11.396;47.974
2770;-26.401;-50.117;-124.203;-163.126;-57.298;-36.077;-33.913;-62.49;-67.774;-8.572;-88.785;10.239;210.149;8.63;40.11
2780;-21.097;-33.737;-119.41;-174.237;-62.199;-45.623;-22.668;-58.52;-65.6;-20.072;-104.883;0.418;189.099;5.844;32.597
2790;-16.686;-16.324;-114.617;-183.407;-67.568;-55.222;-13.033;-54.48;-63.399;-31.548;-120.92;-10.95;168.852;2.465;25.964
2800;-12.662;2.979;-108.197;-189.737;-73.437;-64.961;-4.363;-53.08;-60.894;-42.743;-135.924;-21.836;147.788;-0.497;19.699
2810;-8.993;23.348;-100.578;-195.852;-77.957;-75.359;4.128;-49.434;-57.292;-54.063;-150.474;-29.592;128.992;-3.292;14.352
2820;-5.084;42.895;-92.128;-202.448;-83.036;-83.09;12.385;-45.829;-54.011;-66.459;-168.91;-37.01;109.15;-5.548;8.554
2830;-0.735;62.277;-82.298;-208.807;-88.028;-89.995;21.41;-41.023;-51.701;-78.623;-185.178;-42.132;88.414;-7.197;3.233
2840;4.272;82.299;-72.481;-214.316;-92.964;-96.691;32.781;-34.397;-50.237;-92.12;-195.771;-47.324;66.538;-8.942;-2.13
2850;10.629;103.029;-61.771;-219.167;-97.545;-103.348;44.159;-27.953;-48.601;-104.786;-206.724;-49.993;41.782;-11.852;-8.982
2860;18.585;124.339;-48.719;-223.539;-102.381;-108.902;56.211;-19.354;-47.592;-114.997;-215.04;-51.852;16.31;-14.639;-17.992
2870;27.771;145.818;-33.477;-226.886;-107.188;-114.033;69.354;-9.617;-47.023;-125.098;-221.434;-51.952;-11.686;-17.229;-27.108
2880;37.215;167.295;-17.268;-229.48;-112.487;-117.469;83.294;-1.076;-45.921;-132.967;-228.397;-50.571;-38.861;-19.977;-36.217
2890;47.643;187.932;-1.058;-232.114;-117.601;-121.917;98.968;6.308;-44.283;-141.286;-234.534;-51.71;-65.688;-22.724;-44.286
2900;58.592;210.041;14.687;-234.815;-122.964;-127.138;113.139;13.712;-40.854;-148.778;-240.989;-51.36;-91.801;-25.801;-52.622
2910;70.574;233.274;30.221;-238.01;-126.97;-133.461;125.181;20.796;-36.703;-156.015;-247.879;-51.178;-117.714;-28.586;-60.663
2920;82.782;256.843;46.709;-240.844;-131.185;-138.091;139.414;28.741;-32.724;-163.783;-254.426;-50.404;-142.421;-31.44;-69.065
2930;94.706;279.357;62.952;-243.149;-135.538;-142.455;151.532;36.767;-26.874;-171.174;-261.21;-48.306;-166.473;-33.695;-77.378
2940;106.182;300.27;79.194;-244.462;-140.041;-146.214;162.555;48.113;-20.105;-177.037;-265.433;-47.2;-188.007;-35.737;-84.425
2950;119.149;320.298;95.063;-245.655;-144.659;-150.572;171.524;61.425;-12.283;-183.199;-267.739;-44.335;-208.428;-37.93;-90.888
2960;132.691;340.257;111.457;-246.25;-149.041;-155.163;180.742;74.055;-4.091;-188.403;-270.517;-40.23;-228.848;-40.246;-98.321
2970;145.477;359.623;128.258;-246.19;-153.086;-159.989;188.356;87.246;9.621;-193.281;-272.495;-36.192;-245.771;-42.492;-105.63
2980;156.555;378.803;145.512;-245.832;-157.608;-164.273;194.497;104.777;22.032;-196.531;-274.55;-32.11;-262.29;-43.531;-111.057
2990;166.85;398.605;162.766;-245.793;-161.266;-167.75;201.411;121.406;35.124;-199.021;-275.066;-28.581;-277.785;-45.116;-116.484
3000;177.206;417.331;181.437;-246.154;-164.814;-169.782;209.785;140.234;46.257;-201.073;-276.862;-25.319;-290.826;-46.701;-121.095
3010;187.585;433.088;200.299;-244.11;-168.342;-170.048;217.374;157.04;57.457;-203.468;-278.175;-22.057;-303.148;-48.814;-124.81
3020;197.28;448.873;218.603;-242.466;-171.611;-170.194;225.108;172.644;67.48;-205.546;-280.012;-19.772;-312.388;-50.068;-126.644
3030;206.826;462.014;235.076;-240.641;-174.087;-170.501;232.039;189.168;77.103;-207.68;-279.97;-18.297;-320.681;-51.314;-127.132
3040;216.102;472.026;251.549;-240.793;-176.108;-170.995;238.825;206.299;86.727;-208.619;-279.119;-16.422;-328.997;-51.764;-128.233
3050;222.701;478.577;266.04;-241.065;-177.211;-171.237;246.694;226.357;96.557;-209.116;-276.902;-15.079;-335.339;-52.316;-128.414
3060;228.577;482.921;279.521;-240.971;-178.019;-169.226;253.44;243.335;107.908;-206.447;-274.326;-13.935;-340.823;-52.786;-128.199
3070;233.974;487.003;292.164;-238.102;-177.207;-166.335;259.175;259.455;119.668;-202.185;-268.132;-14.321;-344.852;-53.924;-127.017
3080;238.821;490.939;303.081;-235.306;-176.043;-162.59;261.475;274.125;131.021;-196.399;-261.52;-15.444;-347.152;-55.041;-126.622
3090;242.914;493.51;313.999;-232.332;-175.004;-160.486;261.337;284.516;141.974;-189.39;-257.788;-15.927;-349.451;-56.212;-126.532
3100;246.037;495.315;324.102;-228.588;-173.458;-157.694;261.023;294.212;152.272;-181.337;-253.868;-18.778;-349.571;-56.512;-124.924
3110;247.934;495.483;332.621;-225.476;-171.794;-155.044;258.823;301.913;161.928;-172.57;-250.895;-21.596;-349.755;-56.811;-121.036
3120;248.285;492.052;338.488;-222.644;-168.992;-152.44;256.637;307.454;172.337;-162.912;-246.327;-26.234;-347.039;-56.188;-117.583
3130;248.083;484.822;341.141;-219.537;-165.215;-150.196;254.371;310.59;182.273;-154.294;-241.349;-30.859;-344.063;-55.044;-114.148
3140;246.459;477.461;343.828;-214.75;-161.239;-147.932;249.601;314.877;194.157;-144.578;-233.794;-32.266;-341.088;-53.77;-111.472
3150;243.67;467.316;344.244;-209.139;-156.959;-145.633;245.735;316.666;206.076;-135.557;-225.32;-34.661;-337.349;-52.814;-108.101
3160;239.222;455.148;343.261;-203.069;-154.466;-142.95;244.484;318.586;217.201;-126.542;-216.488;-36.181;-332.003;-51.898;-104.615
3170;234.284;440.783;340.705;-197.772;-153.349;-140.663;238.732;318.445;224.719;-117.792;-206.295;-37.49;-325.566;-50.863;-100.574
3180;230.126;428.051;336.732;-189.196;-151.818;-137.73;232.149;317.63;229.928;-108.041;-194.73;-38.847;-316.301;-49.611;-96.818
3190;226.214;414.21;332.726;-180.778;-149.91;-134.902;225.219;313.297;233.739;-98.361;-184.583;-39.578;-305.612;-48.234;-93.274
3200;220.582;400.099;327.014;-170.175;-147.565;-132.194;221.528;305.39;236.011;-88.171;-172.359;-39.921;-293.859;-46.171;-89.691
3210;214.126;384.455;319.822;-159.418;-145.221;-129.048;216.517;296.543;238.003;-78.514;-159.614;-41.582;-283.592;-43.841;-85.183
3220;206.872;366.087;311.53;-148.581;-143.028;-124.917;212.083;286.207;233.783;-68.721;-144.437;-42.708;-273.407;-41.622;-80.001
3230;199.509;342.67;301.712;-136.752;-140.786;-118.897;207.614;271.408;231.684;-60.288;-129.124;-46.681;-265.108;-39.557;-74.546
3240;192.706;315.186;291.694;-122.753;-136.585;-112.848;203.63;255.486;228.945;-51.818;-114.771;-49.995;-255.499;-37.472;-68.046
3250;185.337;287.083;280.316;-107.668;-132.268;-105.447;198.161;237.363;226.668;-43.269;-100.284;-52.451;-246.406;-35.407;-63.463
3260;177.149;260.234;269.51;-95.043;-127.979;-99.488;193.772;218.497;222.178;-34.05;-84.206;-55.876;-235.263;-32.441;-58.779
3270;168.183;234.288;258.93;-80.183;-124.185;-93.753;187.153;201.884;218.968;-24.239;-67.32;-59.341;-224.121;-29.269;-55.575
3280;158.763;208.916;246.659;-63.604;-119.221;-87.419;180.065;184.003;215.014;-14.022;-50.492;-63.283;-211.168;-25.654;-53.465
3290;149.674;184.51;234.389;-45.819;-114.436;-80.385;172.251;168.321;210.532;-4.43;-34.01;-66.912;-195.603;-21.881;-50.241
3300;141.457;161.247;222.288;-25.514;-107.646;-73.546;164.636;151.389;205.775;5.432;-18.692;-70.541;-180.697;-18.109;-47.844
3310;131.806;138.668;209.934;-3.44;-99.887;-67.833;156.979;135.629;198.777;12.273;-3.448;-73.29;-164.183;-14.244;-44.287
3320;120.978;116.23;197.203;17.112;-92.168;-62.321;149.643;120.429;191.919;19.237;12.717;-74.799;-147.67;-10.353;-40.141
3330;110.381;94.039;183.712;39.531;-84.567;-56.538;144.898;106.197;185.557;24.817;28.643;-75.971;-129.501;-6.428;-35.937
3340;99.817;71.997;170.283;66.379;-77.055;-50.081;138.68;94.425;177.35;30.941;44.768;-77.048;-110.492;-2.215;-31.098
3350;89.297;49.714;155.837;90.068;-70.106;-42.457;130.939;86.051;168.273;37.738;60.646;-78.126;-90.673;2.517;-26.244
3360;78.239;28.399;139.359;114.561;-63.509;-33.021;124.068;78.223;159.817;43.523;77.581;-77.412;-72.748;7.25;-21.977
3370;67.412;8.995;122.141;140.404;-57.473;-22.076;115.807;71.604;151.954;48.175;92.811;-76.659;-58.159;11.149;-17.822
3380;56.855;-7.599;106.338;168.582;-50.679;-11.254;105.746;66.866;145.703;52.792;107.925;-74.012;-44.394;14.906;-14.155
3390;46.61;-24.97;90.528;195.461;-42.332;0.914;95.775;60.346;137.339;56.648;121.057;-71.857;-31.09;18.342;-10.349
3400;37.039;-42.099;76.327;222.69;-34.021;14.012;84.254;56.372;127.586;62.051;132.763;-69.021;-18.905;22.56;-7.24
3410;29.014;-59.834;62.818;249.719;-24.542;26.928;72.826;50.826;116.928;69.519;143.319;-67.59;-8.756;26.923;-4.263
3420;20.764;-75.92;49.698;277.45;-14.183;38.24;61.35;45.881;109.83;78.106;152.354;-66.832;0.012;31.792;-1.83
3430;11.819;-93.051;37.683;301.4;-3.401;49.812;51.434;41.714;105.803;88.044;158.92;-65.509;6.499;36.626;0.924
3440;2.905;-109.436;25.516;324.072;7.479;63.559;43.051;37.618;102.036;98.902;164.938;-64.034;10.932;41.461;4.514
3450;-5.662;-125.767;14.863;342.423;18.375;77.284;34.348;35.342;100.029;109.134;169.084;-61.21;15.365;45.084;9.874
3460;-14.138;-141.226;3.796;360.641;29.757;91.069;24.644;33.717;95.767;117.651;172.881;-56.352;22.069;47.492;15.171
3470;-22.006;-154.937;-7.985;376.298;41.063;103.801;15.941;31.105;90.792;125.728;174.909;-51.252;30.163;49.846;20.099
3480;-30.279;-165.215;-20.167;388.651;54.512;115.2;5.971;28.593;83.669;131.123;176.745;-42.728;40.324;51.408;24.937
3490;-39.152;-173.621;-32.349;397.531;68.39;127.812;-3.914;26.45;75.959;136.779;178.516;-33.761;49.97;52.531;29.446
3500;-47.495;-181.596;-45.097;404.92;83.229;142.985;-13.772;23.261;67.648;142.051;180.85;-23.156;60.015;53.76;35.663
3510;-55.268;-189.997;-59.153;411.909;98.068;158.255;-25.35;22.335;61.53;146.968;181.606;-9.804;67.32;54.621;41.114
3520;-62.523;-200.276;-72.815;416.817;114.052;173.41;-34.16;18.21;53.927;151.502;181.863;3.486;74.378;55.557;46.531
3530;-69.611;-209.603;-84.07;418.772;130.19;187.174;-42.371;14.229;46.175;155.285;180.761;16.208;78.741;56.228;52.217
3540;-76.997;-217.596;-95.326;418.972;146.39;199.43;-49.386;7.359;38.833;158.767;179.797;28.212;80.828;56.703;57.367
3550;-83.57;-224.988;-105.946;416.731;161.612;212.131;-57.008;0.848;31.139;161.861;178.203;38.099;84.259;57.248;62.103
3560;-88.97;-232.779;-116.57;410.088;174.989;224.681;-66.108;-6.237;23.114;164.134;176.542;47.292;86.964;57.222;65.553
3570;-93.519;-240.399;-127.127;400.979;187.447;237.432;-74.997;-12.756;15.011;165.207;173.539;55.295;90.401;56.97;67.963
3580;-98.614;-247.926;-136.981;388.91;199.926;249.491;-83.632;-21.114;6.968;166.32;170.13;63.71;92.479;56.607;69.644
3590;-103.868;-254.931;-146.972;372.295;212.437;259.121;-92.323;-29.124;0.426;167.364;164.41;71.639;94.312;56.291;70.975
3600;-109.028;-262.015;-155.615;357.428;225.869;265.026;-99.412;-39.059;-4.942;167.742;158.745;80.223;96.081;55.25;71.703
3610;-114.212;-268.517;-162.468;340.407;239.183;269.371;-107.214;-48.279;-10.644;168.792;152.571;87.288;99.043;53.577;72.077
3620;-120.12;-274.665;-168.548;321.724;253.2;272.022;-113.375;-55.815;-17.814;169.353;145.877;93.677;105.159;50.905;72.982
3630;-126.334;-280.743;-174.525;298.447;266.461;273.983;-119.059;-62.863;-26.753;169.875;138.982;97.803;111.274;48.233;74.608
3640;-132.545;-286.179;-180.545;274.274;276.092;273.145;-124.103;-70.182;-36.768;170.095;130.95;101.928;118.361;45.229;76.863
3650;-139.178;-291.117;-186.623;248.706;285.6;271.699;-127.814;-79.65;-47.583;168.214;123.021;105.877;125.582;42.232;79.739
3660;-146.015;-294.913;-192.683;222.652;290.371;268.828;-131.71;-87.138;-58.094;164.535;116.166;109.626;132.935;39.193;83.074
3670;-153.037;-297.868;-197.564;195.597;291.665;266.782;-136.415;-94.535;-69.221;158.19;109.331;113.599;141.204;35.67;87.524
3680;-159.72;-300.788;-201.183;168.982;291.599;261.377;-143.721;-101.703;-82.308;148.326;103.891;116.221;148.819;31.828;92.223
3690;-166.723;-303.597;-204.644;143.439;291.45;253.532;-150.662;-109.17;-95.703;137.763;99.185;118.843;157.154;27.985;96.389
3700;-174.054;-306.083;-207.519;119.91;290.4;244.339;-156.963;-116.596;-107.99;127.214;95.655;120.622;165.433;25.345;98.166
3710;-181.203;-307.306;-208.636;96.415;288.201;234.386;-160.337;-123.388;-117.884;118.221;92.006;121.748;173.154;23.446;99.618
3720;-188.411;-307.401;-207.959;75.509;284.692;224.389;-162.95;-128.495;-126.916;110.137;89.837;123.457;176.879;21.603;100.501
3730;-194.459;-307.24;-206.497;56.883;276.793;214.461;-164.477;-133.963;-136.098;104.832;87.579;124.474;181.472;19.964;101.823
3740;-199.048;-306.359;-205.234;38.312;267.379;202.577;-165.887;-138.626;-144.885;98.538;83.05;125.058;185.127;17.912;103.146
3750;-202.308;-303.232;-203.181;21.312;255.966;186.972;-167.297;-142.818;-151.821;91.549;78.583;123.189;190.505;15.745;104.828
3760;-205.388;-298.03;-199.866;4.594;244.724;170.823;-167.268;-147.044;-158.618;84.818;73.501;119.866;195.883;13.425;107.51
3770;-207.903;-291.516;-196.48;-11.822;233.276;154.775;-166.466;-150.746;-163.309;77.983;68.73;115.899;201.225;10.945;110.234
3780;-210.909;-285.127;-192.341;-27.041;221.148;139.229;-164.963;-154.248;-166.931;71.011;64.406;113.015;206.483;8.343;112.286
3790;-213.437;-278.681;-188.257;-40.666;209.005;125.357;-164.192;-157.378;-169.967;62.686;59.8;109.952;211.445;4.999;113.503
3800;-215.669;-271.065;-184.706;-54.326;196.051;111.506;-163.559;-159.445;-173.741;54.332;55.514;109.812;214.694;1.619;115.364
3810;-216.851;-262.657;-180.495;-66.625;183.633;97.135;-161.766;-161.393;-177.466;45.706;51.644;109.786;217.942;-1.043;117.52
3820;-216.914;-254.186;-176.658;-76.637;170.801;82.662;-159.979;-163.655;-178.673;38;47.712;111.157;220.979;-2.665;120.382
3830;-216.425;-244.997;-172.811;-86.418;156.306;68.076;-158.193;-164.292;-179.76;30.432;44.801;110.906;224.145;-4.246;122.31
3840;-215.312;-234.341;-167.715;-96.199;141.463;55.61;-155.934;-165.479;-180.695;23.063;43.577;110.448;226.812;-5.91;123.237
3850;-213.952;-223.513;-162.61;-105.284;125.148;45.404;-154.898;-167.11;-180.764;15.674;42.923;107.614;229.481;-7.486;124.807
3860;-211.723;-213.207;-156.657;-112.306;108.779;34.575;-153.53;-169.873;-180.193;7.563;42.812;102.837;229.954;-8.164;127.857
3870;-209.061;-204.292;-150.008;-119.619;91.818;23.767;-153.727;-173.719;-178.872;-0.949;42.964;99.068;230.099;-7.877;131.196
3880;-206.753;-196.687;-143.27;-124.583;74.248;12.494;-153.972;-177.421;-178.873;-9.723;42.957;96.269;231.09;-7.687;134.354
3890;-204.444;-188.757;-136.312;-128.916;58.519;2.564;-155.113;-179.174;-178.274;-18.419;43.99;95.269;231.72;-7.324;135.993
3900;-201.873;-179.979;-129.201;-133.221;42.041;-7.858;-156.906;-178.903;-176.486;-26.712;46.103;93.869;232.283;-7.425;137.797
3910;-199.873;-171.112;-120.978;-136.806;29.694;-16.234;-159.246;-177.48;-172.963;-34.484;48.113;91.119;230.41;-7.807;137.731
3920;-197.081;-163.052;-112.419;-138.978;21.008;-24.419;-161.411;-175.521;-169.023;-39.977;50.359;87.979;228.498;-8.343;136.368
3930;-194.117;-155.797;-104.35;-141.124;13.218;-29.575;-162.086;-170.923;-165.814;-43.749;52.006;84.08;225.379;-8.898;134.783
3940;-190.481;-147.52;-96.641;-142.63;5.372;-34.883;-162.76;-166.752;-162.639;-47.305;53.037;80.876;222.261;-9.346;132.937
3950;-186.954;-139.655;-89.688;-144.261;-3.117;-39.041;-163.281;-165.978;-160.97;-51.55;52.589;77.392;219.254;-10.232;131.461
3960;-182.188;-132.828;-84.188;-145.55;-11.487;-43.248;-163.906;-165.204;-159.524;-54.775;49.629;73.476;216.277;-10.837;130.537
3970;-176.574;-124.582;-79.61;-147.15;-18.67;-47.515;-164.746;-164.617;-157.35;-58.943;42.646;69.273;215.425;-11.541;129.85
3980;-171.585;-116.481;-75.24;-149.11;-22.6;-51.774;-165.51;-162.818;-154.746;-63.753;35.662;64.27;212.286;-11.946;129.138
3990;-167.69;-109.101;-70.699;-151.194;-26.195;-55.476;-165.651;-160.419;-150.691;-68.032;29.295;59.014;208.266;-11.952;127.186
4000;-164.879;-103.406;-67.098;-153.716;-28.789;-59.739;-163.854;-157.771;-146.823;-72.327;22.99;54.757;202.31;-11.727;122.833
4010;-161.221;-98.686;-64.756;-156.541;-31.72;-63.43;-162.821;-155.283;-142.236;-76.543;15.279;50.623;196.465;-12.342;118.281
4020;-156.385;-93.806;-62.817;-159.59;-36.462;-67.668;-161.308;-153.124;-138.56;-81.12;7.829;47.683;190.088;-12.714;112.77
4030;-150.406;-88.301;-62.272;-162.316;-42.756;-71.863;-160.654;-151.564;-134.346;-85.657;-0.999;44.462;180.914;-13.492;107.189
4040;-144.799;-80.996;-61.04;-164.601;-49.077;-76.778;-161.275;-149.484;-130.372;-88.835;-9.586;42.564;172.483;-13.819;101.003
4050;-138.874;-74.633;-59.881;-166.701;-55.349;-81.692;-161.985;-147.83;-125.826;-92.774;-18.24;39.914;163.476;-13.895;93.777
4060;-133.822;-67.652;-57.497;-168.299;-61.703;-85.662;-162.636;-145.542;-120.811;-96.473;-26.928;34.898;154.283;-13.895;85.938
4070;-128.527;-59.732;-53.066;-170.084;-67.058;-89.64;-163.254;-142.774;-117.687;-100.139;-36.726;28.543;144.61;-14.597;77.33
4080;-122.454;-52.966;-46.687;-170.183;-71.76;-92.946;-162.557;-139.316;-113.77;-104.366;-46.272;22.552;133.364;-14.79;68.665
4090;-116.079;-46.767;-41.405;-169.841;-77.222;-96.363;-160.749;-134.025;-110.132;-108.647;-55.818;16.046;123.412;-14.794;61.022
4100;-109.833;-40.046;-34.025;-169.938;-81.763;-99.579;-156.374;-128.261;-107.761;-113.248;-65.586;10.839;113.543;-14.575;51.606
4110;-103.404;-33.018;-26.778;-170.848;-86.76;-102.084;-151.812;-121.677;-105.538;-117.21;-75.072;7.284;108.276;-14.393;41.022
4120;-96.317;-24.4;-18.961;-171.247;-91.668;-104.589;-146.945;-114.708;-103.314;-119.814;-83.977;3.979;103.008;-14.542;30.374
4130;-86.983;-14.437;-10.767;-172.207;-95.124;-105.51;-142.077;-108.789;-98.408;-121.782;-92.095;0.411;98.803;-15.429;20.579
4140;-77.81;-4.098;-2.441;-173.007;-98.741;-106.217;-136.476;-100.502;-92.432;-123.527;-99.814;-5.106;94.023;-16.076;11.903
4150;-67.945;5.927;5.29;-173.153;-101.403;-106.458;-130.806;-92.917;-87.088;-125.05;-107.332;-12.103;89.323;-17.123;1.628
4160;-57.126;16.149;11.574;-173.079;-104.721;-107.407;-122.673;-83.385;-83.782;-126.754;-115.007;-17.778;82.734;-17.902;-8.43
4170;-45.875;26.731;16.708;-172.724;-108.218;-108.383;-114.032;-74.074;-81.095;-128.661;-123.855;-25.45;72.545;-18.741;-17.556
4180;-35.143;38.086;21.793;-172.156;-112.052;-109.75;-105.491;-66.888;-77.807;-130.414;-132.703;-32.017;63.754;-19.379;-27.121
4190;-23.804;49.639;28.039;-171.201;-115.268;-111.117;-96.611;-59.262;-73.837;-133.026;-141.222;-40.226;53.556;-20.366;-36.577
4200;-10.066;62.025;34.357;-170.75;-118.127;-111.956;-88.728;-48.106;-69.298;-135.567;-149.741;-49.406;42.874;-21.421;-46.76
4210;2.96;74.924;40.265;-170.899;-120.582;-112.519;-77.966;-36.072;-65.648;-139.514;-155.61;-58.043;31.041;-22.666;-57.943
4220;17.746;86.549;46.034;-170.669;-123.084;-112.443;-67.568;-26.837;-61.735;-143.422;-159.425;-67.232;17.73;-23.906;-69.259
4230;34.134;98.966;51.67;-169.286;-126.688;-112.647;-50.8;-18.226;-57.778;-147.054;-162.065;-74.617;5.353;-25.451;-81.105
4240;50.103;111.148;57.555;-168.026;-131.401;-112.763;-34.992;-9.561;-52.222;-151.108;-162.985;-81.761;-6.806;-26.939;-91.67
4250;66.349;123.239;64.168;-165.899;-136.114;-113.101;-23.36;-0.897;-46.57;-154.132;-164.32;-88.727;-18.964;-28.726;-100.724
4260;82.086;133.825;70.651;-163.579;-141.033;-113.439;-11.659;7.615;-38.179;-157.812;-164.156;-96.132;-31.881;-29.466;-109.603
4270;96.778;143.822;78.503;-161.139;-145.913;-113;2.168;18.702;-27.229;-160.452;-165.512;-104.618;-45.713;-30.09;-117.59
4280;111.648;154.869;88.01;-158.651;-150.134;-112.444;16.148;30.546;-15.623;-162.87;-164.697;-112.701;-56.312;-30.211;-125.32
4290;126.774;163.606;95.654;-156.436;-153.979;-110.709;31.491;44.691;-1.839;-164.826;-163.902;-122.223;-67.37;-30.372;-132.44
4300;141.59;173.549;103.332;-154.4;-157.701;-108.654;46.779;58.836;11.946;-165.717;-161.193;-131.046;-78.428;-30.764;-138.411
4310;156.127;182.308;111.041;-151.884;-160.732;-106.687;60.908;71.994;25.219;-166.36;-158.463;-137.623;-89.924;-31.692;-144.486
4320;171.066;190.091;118.349;-149.61;-163.604;-105.073;75.036;81.788;36.157;-167.003;-153.592;-142.801;-101.846;-32.221;-149.259
4330;185.014;198.055;124.288;-148.321;-165.651;-103.459;88.35;90.8;46.921;-167.548;-149.6;-148.214;-112.55;-33.223;-152.59
4340;201.066;205.139;130.386;-147.201;-166.473;-100.039;102.57;94.542;58.843;-167.603;-145.039;-153.07;-124.743;-34.146;-155.161
4350;216.508;210.862;135.222;-145.789;-167.123;-95.977;115.308;99.538;71.32;-167.324;-141.164;-157.597;-136.868;-35.196;-156.441
4360;231.556;216.119;139.272;-144.246;-167.27;-92.757;125.935;102.604;83.687;-166.879;-136.01;-161.789;-151.19;-36.197;-158.472
4370;243.283;221.913;142.374;-142.578;-167.054;-89.51;137.109;107.648;94.794;-167.006;-131.178;-166.341;-165.004;-36.759;-161.302
4380;252.731;227.327;145.31;-140.131;-167.727;-86.037;148.226;113.572;104.032;-168.113;-126.394;-171.883;-180.298;-36.374;-164.968
4390;262.495;232.828;149.727;-137.912;-168.421;-81.524;158.72;118.88;110.032;-169.268;-120.545;-177.206;-194.56;-35.403;-168.612
4400;271.123;238.87;155.334;-135.612;-169.043;-76.983;169.088;124.302;116.797;-170.568;-114.75;-181.713;-208.272;-34.039;-170.12
4410;278.423;246.043;162.937;-133.699;-168.732;-73.245;177.417;126.32;123.914;-171.327;-108.873;-186.215;-217.59;-32.117;-170.617
4420;283.503;253.36;170.741;-133.059;-167.909;-69.501;184.218;129.207;132.592;-172.284;-102.196;-189.292;-223.578;-30.137;-171.157
4430;288.901;259.472;179.139;-132.64;-167.086;-68.375;191.019;132.004;141.241;-172.488;-96.01;-191.844;-229.566;-27.814;-171.43
4440;292.894;264.015;186.446;-132.461;-167.101;-67.657;196.48;136.301;151.159;-172.332;-89.566;-192.759;-234.132;-25.284;-172.243
4450;293.266;267.258;192.949;-132.502;-167.052;-66.516;201.941;141.637;161.596;-172.63;-83.771;-192.697;-238.418;-23.033;-172.432
4460;292.07;270.232;200.072;-130.476;-167.128;-64.328;204.668;146.75;173.029;-173.008;-79.287;-192.226;-241.748;-21.859;-172.041
4470;288.452;271.959;204.913;-128.443;-165.97;-62.31;207.45;155.309;183.342;-173.716;-74.879;-191.335;-243.877;-20.836;-171.568
4480;283.599;272.829;207.654;-127.643;-164.164;-60.263;204.685;163.308;193.215;-172.903;-72.73;-190.596;-247.367;-19.252;-169.361
4490;279.937;272.52;208.937;-126.284;-161.571;-58.465;202.352;170.142;200.252;-172.11;-70.76;-189.342;-250.119;-17.857;-167.319
4500;276.247;269.124;209.597;-125.646;-158.738;-57.692;202.539;174.927;204.488;-170.808;-70.033;-188.019;-254.295;-15.799;-165.196
4510;272.095;266.76;208.996;-125.262;-155.763;-57.134;202.647;179.804;205.473;-168.346;-69.306;-186.208;-257.465;-13.701;-163.041
4520;267.982;263.734;205.978;-124.89;-153.021;-57.532;200.196;179.775;202.143;-167.207;-67.327;-183.863;-257.806;-11.548;-161.135
4530;263.745;260.688;200.16;-124.51;-149.618;-58.553;197.301;178.579;198.948;-164.066;-66.197;-181.942;-256.822;-9.775;-159.081
4540;258.979;257.697;195.262;-124.371;-146.301;-59.694;194.13;174.783;193.909;-161.153;-63.964;-179.659;-255.79;-7.908;-157.128
4550;254.323;253.207;189.807;-122.793;-141.772;-61.52;191.189;170.843;190.143;-154.883;-62.979;-177.877;-257.07;-6.039;-154.844
4560;248.772;247.141;183.625;-121.248;-137.644;-63.346;189.328;167.302;186.338;-148.172;-59.514;-175.455;-257.87;-4.05;-153.04
