timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
810;-11.056;-97.308;-104.167;0.544;-65.715;-80.092;-60.984;-114.619;-84.009;-122.158;-147.976;-153.447;48.685;-50.393;51.72
820;18.644;-69.755;-72.547;25.729;-38.6;-51.294;-47.296;-95.51;-69.827;-101.5;-138.65;-133.537;76.6;-20.332;76.803
830;47.398;-42.283;-40.301;51.66;-11.155;-22.365;-33.612;-76.366;-55.652;-80.063;-129.339;-113.472;104.499;11.387;101.321
840;66.403;-13.785;-7.809;71.681;12.85;5.316;-19.932;-56.511;-40.32;-69.456;-122.002;-97.576;126.361;39.096;122.045
850;81.557;12.2;23.919;87.917;27.817;25.38;-10.255;-36.544;-28.714;-58.617;-114.555;-81.544;145.246;64.705;139.745
860;96.731;37.42;49.387;100.818;39.982;41.869;-0.66;-19.029;-16.633;-50.598;-107.284;-69.324;162.524;86.104;153.042
870;107.907;55.911;75.316;111.331;47.653;54.196;2.134;-1.625;-8.279;-41.317;-100.773;-57.029;177.741;107.961;167.433
880;115.806;71.265;92.726;121.961;54.334;66.526;4.958;11.609;0.073;-33.935;-92.163;-45.586;192.985;126.601;179.54
890;124.265;83.54;107.268;132.093;59.102;76.691;6.501;24.64;7.371;-25.332;-86.335;-33.995;204.935;143.758;188.827
900;132.594;95.145;119.616;142.281;63.998;86.765;8.147;34.947;14.663;-17.549;-77.09;-23.898;213.755;160.868;198.03
910;141.063;103.284;131.516;151.547;72.324;95.954;8.509;45.196;20.227;-9.891;-68.105;-16.261;220.522;180.379;208.149
920;148.796;109.837;141.254;160.824;78.715;104.275;8.899;54.361;25.785;-4.048;-59.742;-8.518;225.307;199.43;216.702
930;156.165;116.155;150.936;170.123;85.403;112.609;10.003;63.585;30.041;0.763;-50.802;-0.956;229.946;216.708;222.839
940;162.876;122.482;159.995;179.676;92.618;120.503;11.103;71.524;34.294;6.396;-40.842;6.729;234.793;232.815;226.546
950;169.932;129.008;168.055;189.757;99.85;128.03;11.719;79.338;39.483;11.363;-30.942;15.47;241.041;247.913;229.526
960;175.54;136.55;175.92;200.07;107.88;135.45;12.31;87.03;44.67;17.4;-21.09;24.26;244.81;260.84;230.78
970;179.283;143.619;183.49;210.276;116.598;142.906;13.457;92.879;49.254;23.255;-11.217;31.667;246.101;273.708;233.75
980;181.833;150.929;189.737;219.113;125.287;151.006;14.582;97.884;53.834;29.655;-0.892;38.905;246.786;284.289;236.816
990;182.612;157.08;195.999;227.695;132.721;158.074;16.143;101.991;58.382;36.59;8.975;45.621;246.746;293.226;239.47
1000;184.79;163.282;199.269;236.218;140.392;164.499;17.83;105.451;62.927;45.471;18.444;53.677;246.632;300.435;240.335
1010;186.912;169.272;203.015;242.493;147.53;170.208;19.674;108.865;64.457;55.168;27.375;61.6;245.417;306.869;242.162
1020;189.374;174.973;209.34;246.508;154.857;174.238;21.795;112.439;65.985;64.823;37.215;70.666;240.375;310.984;242.918
1030;191.639;180.587;215.643;248.644;163.762;177.325;24.028;114.127;64.933;73.896;46.274;79.707;233.432;310.858;242.971
1040;192.92;185.933;218.716;252.144;174.309;179.559;26.337;115.77;63.879;82.806;56.611;89.331;226.461;308.343;239.376
1050;193.777;191.236;219.787;256.836;185.173;182.801;28.715;116.008;65.272;92.455;65.608;99.143;219.578;304.516;235.387
1060;193.427;196.067;220.105;260.849;195.951;185.818;30.887;116.222;66.664;101.213;74.215;104.324;211.869;298.755;231.28
1070;191.245;199.123;220.404;264.561;205.826;190.392;33.117;115.87;67.252;109.532;82.204;108.609;202.595;291.997;228.466
1080;189.103;200.518;219.395;267.063;215.055;195.184;35.261;115.594;67.84;117.032;90.078;111.72;193.303;282.828;224.917
1090;186.885;200.406;216.234;269.053;223.873;199.529;37.417;113.271;67.014;125.714;97.737;115.419;184.677;271.879;222.417
1100;183.679;198.735;210.586;270.029;232.084;202.165;39.766;110.837;66.188;134.215;105.259;119.017;175.385;260.339;218.666
1110;179.748;197.522;204.922;270.068;239.692;203.623;42.057;106.638;65.005;141.261;112.809;120.085;165.127;249.85;215.311
1120;175.645;195.088;197.474;268.784;246.659;206.25;43.783;102.298;63.82;145.611;120.52;121.35;154.036;238.931;210.223
1130;171.798;191.653;190.489;267.215;253.16;208.267;45.453;95.515;61.914;149.962;127.336;121.201;144.177;226.611;204.267
1140;165.966;187.216;183.899;262.818;258.692;209.743;46.479;88.672;59.147;151.218;134.224;121.082;134.887;214.199;196.914
1150;158.773;182.321;177.302;257.086;263.765;209.873;47.409;82.468;57.658;152.581;137.137;120.322;126.975;201.536;186.993
1160;151.543;177.407;170.16;251.057;267.732;208.663;47.937;76.313;56.258;152.408;139.868;121.27;119.06;187.997;175.63
1170;144.651;170.937;163.058;244.643;270.396;206.103;48.487;69.757;54.857;152.869;142.948;122.305;109.349;174.751;164.604
1180;138.152;163.905;155.43;238.237;271.545;202.974;48.795;63.306;53.796;153.219;145.993;123.928;98.753;162.198;152.985
1190;131.687;157.498;147.69;231.752;270.554;199.341;49.246;57.18;52.734;152.714;147.307;125.44;87.754;148.995;139.936
1200;125.321;150.372;140.651;224.15;266.929;193.886;49.294;51.292;49.935;151.771;148.828;124.541;75.094;136.248;126.353
1210;119.952;142.32;134.192;215.344;262.336;187.736;49.616;45.2;47.136;149.856;149.896;123.576;62.744;122.696;113.712
1220;114.987;134.295;127.828;205.782;256.567;182.061;49.678;41.345;44.352;147.497;150.975;122.561;52.696;107.682;100.101
1230;110.139;126.187;121.167;197.16;249.824;175.509;49.775;37.525;41.568;144.368;149.84;121.577;42.361;92.302;84.809
1240;104.713;118.997;113.969;188.583;241.291;168.928;49.859;34.822;38.928;141.235;148.56;121.322;32.01;78.166;69.066
1250;97.57;112.123;106.86;178.962;230.536;160.687;49.7;32.107;36.288;135.813;147.349;119.42;19.244;64.86;55.024
1260;90.138;104.958;99.354;168.842;218.897;151.411;49.512;29.668;34.878;129.472;146.166;117.534;6.186;51.295;40.497
1270;81.814;97.723;89.97;159.235;207.66;141.474;48.721;27.172;33.469;128.761;146.013;115.321;-4.83;39.019;26.179
1280;71.693;89.335;80.413;148.943;196.762;131.538;47.888;27.273;33.026;128.91;145.948;113.093;-14.276;29.078;12.352
1290;62.186;80.009;72.286;138.223;184.998;121.553;46.773;27.258;32.583;123.877;143.791;107.538;-23.794;20.153;0.348
1300;53.983;70.314;65.131;125.954;173.561;112.35;45.609;27.083;31.574;118.073;141.6;101.887;-31.568;11.742;-11.956
1310;45.57;60.516;58.627;113.896;162.127;103.799;44.803;26.559;30.566;110.96;138.679;98.671;-37.769;3.756;-24.357
1320;37.2;51.458;51.708;99.695;151.022;94.027;43.98;24.438;27.704;104.236;135.629;95.575;-43.564;-3.959;-36.521
1330;29.625;43.552;44.855;86.087;139.006;83.374;42.875;22.446;24.865;97.947;133.371;94.17;-49.413;-11.546;-47.574
1340;21.358;35.115;38.924;70.35;125.345;72.728;41.833;20.896;23.579;89.567;131.791;92.36;-55.267;-18.741;-58.453
1350;13.377;27.501;34.595;55.666;110.622;62.953;39.989;19.356;22.298;81.119;128.483;90.667;-61.265;-26.343;-68.41
1360;5.906;19.871;30.97;40.386;96.306;53.123;38.256;17.017;21.031;74.063;125.437;89.967;-66.756;-35.436;-78.629
1370;-2.137;12.674;26.974;25.648;81.818;42.128;36.518;14.751;19.763;68.39;121.581;89.382;-71.139;-44.935;-88.255
1380;-10.959;5.469;21.281;10.539;68.383;31.218;34.861;13.207;18.312;62.269;116.433;88.788;-76.687;-52.999;-98.943
1390;-18.286;-0.993;15.262;-2.505;53.832;20.301;33.599;10.626;16.86;58.016;109.155;88.256;-82.205;-61.039;-108.581
1400;-25.305;-6.685;8.702;-14.919;38.372;9.728;32.289;9.219;13.948;52.114;102.278;86.646;-88.626;-68.936;-116.439
1410;-32.575;-13.302;2.572;-27.237;23.691;0.781;31.375;7.97;11.034;47.726;95.433;84.229;-95.579;-76.161;-123.782
1420;-43.091;-21.61;-7.219;-41.116;6.681;-10.397;27.87;4.13;5.679;40.774;87.327;78.759;-103.85;-85.377;-132.628
1430;-53.68;-29.348;-16.338;-55.196;-9.868;-21.662;24.206;0.09;0.208;33.902;79.221;71.888;-111.393;-93.97;-140.647
1440;-62.754;-37.679;-25.301;-68.855;-24.326;-33.343;20.644;-3.585;-4.862;29.057;71.946;65.563;-117.916;-100.903;-146.822
1450;-71.334;-46.023;-33.735;-82.108;-35.186;-42.102;17.828;-7.939;-8.274;24.334;64.204;59.237;-122.61;-107.942;-151.327
1460;-79.48;-54.643;-41.281;-93.574;-46.377;-49.257;14.99;-11.48;-11.687;20.094;56.942;53.843;-125.927;-113.77;-155.757
1470;-86.178;-61.954;-48.673;-103.731;-56.966;-56.211;13.401;-14.941;-13.655;16.172;48.993;47.742;-128.448;-118.246;-159.677
1480;-92.346;-68.356;-54.548;-113.668;-66.081;-63.065;11.514;-17.663;-15.623;12.914;42.804;41.862;-130.674;-121.074;-162.166
1490;-97.497;-74.164;-59.466;-123.419;-73.097;-69.777;9.814;-19.841;-17.826;9.217;36.692;34.746;-132.808;-123.75;-163.218
1500;-102.417;-79.725;-63.873;-132.85;-78.644;-75.295;7.833;-21.812;-20.029;5.982;30.742;27.946;-133.69;-126.487;-164.181
1510;-107.185;-84.326;-68.956;-140.363;-85.646;-80.099;6.08;-23.796;-21.974;3.148;24.68;21.394;-134.063;-129.881;-165.019
1520;-110.916;-88.468;-73.825;-148.563;-92.617;-83.487;4.527;-25.586;-23.919;-5.099;16.801;13.892;-133.488;-132.516;-165.743
1530;-112.749;-91.754;-78.961;-154.277;-99.251;-86.269;2.932;-28.392;-24.851;-13.734;8.972;6.459;-132.193;-134.734;-165.861
1540;-115.505;-94.49;-83.408;-159.712;-105.753;-88.974;1.538;-31.025;-25.783;-17.248;1.992;0.607;-130.917;-137.153;-164.73
1550;-120.069;-97.361;-87.047;-164.632;-112.699;-92.521;0.261;-32.954;-27.259;-21.308;-4.837;-5.108;-129.935;-140.41;-163.836
1560;-123.561;-100.063;-90.617;-169.04;-120.058;-96.681;-0.817;-34.822;-28.735;-24.582;-10.706;-10.785;-128.992;-143.614;-162.906
1570;-125.542;-102.725;-93.644;-171.447;-127.543;-100.222;-1.99;-35.317;-30.263;-27.829;-16.941;-16.165;-128.139;-146.178;-162.72
1580;-127.432;-104.665;-96.076;-174.891;-133.919;-103.552;-2.724;-35.668;-31.861;-32.121;-24.212;-21.666;-127.233;-148.399;-162.767
1590;-128.477;-106.047;-98.589;-175.415;-138.291;-106.596;-3.499;-37.285;-33.571;-35.495;-31.408;-27.206;-126.432;-150.291;-163.393
1600;-128.91;-107.484;-100.771;-175.335;-141.619;-109.68;-4.021;-38.884;-35.281;-39.069;-36.64;-32.835;-125.777;-151.783;-163.77
1610;-129.069;-109.081;-103.804;-174.703;-144.473;-111.895;-4.57;-39.803;-36.451;-42.756;-41.782;-38.49;-124.85;-153.538;-163.599
1620;-128.935;-109.971;-105.448;-173.448;-146.594;-113.327;-5.074;-40.935;-37.766;-46.363;-47.212;-44.269;-123.109;-155.93;-163.731
1630;-128.4;-110.663;-106.034;-171.76;-149.153;-113.938;-5.906;-42.033;-37.866;-49.571;-52.629;-49.048;-121.953;-158.214;-163.419
1640;-128.154;-111.48;-106.407;-169.43;-150.874;-113.832;-6.579;-42.17;-38.098;-52.866;-56.006;-53.924;-121.143;-159.743;-162.25
1650;-127.286;-111.989;-106.21;-167.301;-151.97;-114.018;-7.572;-42.092;-38.263;-54.561;-59.065;-58.04;-121.13;-160.861;-161.338
1660;-125.887;-111.323;-105.479;-165.832;-152.465;-114.177;-8.552;-42.302;-38.443;-56.283;-61.764;-61.348;-120.593;-161.448;-159.879
1670;-124.393;-110.24;-104.348;-163.738;-152.462;-114.23;-9.491;-42.463;-37.891;-58.578;-64.339;-64.503;-119.599;-162.561;-159.828
1680;-123.011;-109.277;-103.217;-161.408;-151.97;-113.684;-10.561;-42.783;-37.326;-60.735;-66.35;-66.753;-119.03;-163.588;-160.452
1690;-121.212;-108.37;-101.979;-158.967;-151.077;-112.29;-11.836;-42.766;-36.699;-63.217;-68.444;-68.982;-118.921;-164.527;-161.423
1700;-119.457;-107.039;-100.499;-156.763;-150.581;-110.806;-13.055;-41.828;-36.301;-65.406;-69.655;-70.291;-118.799;-165.182;-162.059
1710;-117.557;-105.783;-99.539;-154.47;-149.673;-109.527;-14.328;-40.683;-36.379;-66.874;-70.894;-71.262;-118.906;-166.131;-162.579
1720;-116.469;-104.408;-98.655;-151.819;-148.273;-108.913;-15.526;-39.258;-36.898;-68.247;-71.846;-72.873;-119.255;-167.523;-162.741
1730;-115.621;-102.843;-98.157;-149.316;-146.932;-108.179;-16.535;-37.668;-37.796;-69.699;-72.535;-74.477;-119.321;-168.971;-162.837
1740;-114.341;-101.468;-98.037;-146.939;-145.788;-106.876;-17.538;-36.517;-38.608;-70.546;-73.185;-75.688;-119.171;-170.445;-162.728
1750;-113.036;-100.468;-97.677;-144.319;-144.4;-105.317;-17.97;-35.926;-39.586;-71.731;-73.545;-75.833;-119.241;-171.825;-162.375
1760;-112.099;-99.428;-96.914;-141.797;-142.585;-103.32;-18.401;-35.774;-39.832;-73.316;-72.993;-76.24;-119.057;-172.942;-161.513
1770;-111.375;-98.269;-96.306;-139.295;-140.993;-101.291;-18.881;-35.684;-40.146;-75.154;-72.545;-76.647;-119.49;-173.924;-160.673
1780;-110.786;-97.108;-95.481;-136.851;-139.884;-99.102;-19.513;-35.757;-40.756;-76.222;-72.095;-77.247;-120.451;-175.079;-159.455
1790;-109.203;-96.11;-94.657;-134.846;-138.417;-96.77;-20.865;-36.119;-41.421;-77.145;-71.466;-77.055;-121.28;-175.898;-159.108
1800;-107.462;-94.469;-94.303;-133.028;-136.825;-94.699;-22.534;-37.091;-42.142;-77.382;-71.91;-76.539;-122.061;-176.447;-158.53
1810;-106.25;-92.292;-93.592;-131.219;-134.843;-92.93;-24.283;-38.222;-43.388;-76.934;-72.577;-75.608;-122.901;-176.93;-158.589
1820;-105.433;-90.447;-93.058;-129.556;-132.579;-91.101;-26.152;-38.873;-44.283;-76.153;-73.363;-74.601;-124.044;-177.397;-158.288
1830;-104.277;-88.567;-92.549;-127.272;-130.479;-88.942;-28.101;-39.724;-45.254;-74.534;-74.284;-74.339;-125.207;-178.069;-157.745
1840;-103.506;-86.766;-91.84;-125.6;-128.884;-87.036;-30.01;-40.735;-46.258;-72.954;-74.526;-72.978;-126.299;-179.417;-158.309
1850;-101.801;-85.066;-91.354;-124.81;-127.394;-85.295;-31.858;-41.546;-47.517;-71.065;-74.873;-71.361;-126.785;-180.971;-159.319
1860;-99.881;-82.857;-90.588;-123.938;-126.08;-83.932;-33.71;-42.157;-49.12;-69.49;-75.634;-70.559;-127.81;-182.141;-160.808
1870;-97.721;-80.33;-89.412;-122.807;-125.077;-82.921;-35.728;-42.461;-50.674;-67.994;-75.239;-69.639;-130.261;-182.931;-161.473
1880;-95.848;-77.708;-88.197;-122.041;-124.236;-82.821;-37.226;-43.054;-52.73;-66.777;-75.577;-68.836;-132.634;-184.13;-161.492
1890;-95.148;-75.404;-87.905;-121.614;-123.555;-83.36;-39.324;-43.641;-54.785;-65.523;-75.614;-67.826;-134.32;-185.463;-162.506
1900;-94.498;-73.463;-88.128;-121.007;-122.412;-83.989;-40.862;-44.257;-56.367;-64.138;-75.503;-65.263;-136.268;-186.633;-163.28
1910;-93.815;-71.912;-88.16;-120.019;-121.239;-84.159;-42.828;-43.189;-57.949;-63.171;-76.352;-64.095;-138.594;-187.965;-163.977
1920;-93.385;-70.971;-88.303;-120.046;-120.028;-83.906;-44.433;-42.17;-50.952;-62.353;-76.56;-63.607;-140.419;-188.939;-162.686
1930;-92.986;-70.513;-88.11;-120.454;-119.364;-83.887;-45.928;-41.829;-43.954;-61.975;-77.243;-63.291;-141.356;-189.728;-161.363
1940;-92.691;-70.288;-87.807;-121.014;-119.098;-84.378;-47.703;-41.426;-43.719;-60.913;-78.234;-62.961;-142.452;-189.866;-159.72
1950;-92.586;-70.164;-88.058;-121.24;-118.305;-85.371;-49.023;-41.619;-43.483;-59.531;-79.786;-63.615;-143.074;-190.01;-158.741
1960;-93.011;-70.041;-89.088;-121.723;-117.519;-86.4;-50.913;-42.088;-45.248;-59.021;-82.302;-64.566;-143.894;-189.774;-157.492
1970;-93.563;-70.408;-90.326;-122.888;-117.302;-87.452;-52.823;-43.597;-47.014;-58.96;-84.018;-65.236;-144.608;-189.069;-156.295
1980;-94.487;-71.228;-91.233;-124.41;-118.407;-88.71;-55.426;-45.189;-47.986;-58.819;-85.977;-66.43;-144.924;-189.057;-154.338
1990;-96.019;-71.914;-91.516;-126.648;-119.243;-90.279;-58.132;-46.621;-48.479;-58.854;-87.08;-67.825;-145.258;-188.681;-152.069
2000;-97.785;-72.421;-92.277;-129.386;-119.519;-92.102;-60.963;-49.843;-49.626;-58.717;-87.633;-69.657;-145.806;-186.968;-150.444
2010;-99.43;-73.017;-93.232;-132.246;-119.837;-94.403;-63.862;-52.825;-51.094;-58.843;-89.228;-71.185;-145.97;-185.137;-148.879
2020;-101.211;-74.305;-94.45;-135.04;-120.603;-96.814;-66.392;-55.274;-52.458;-59.524;-90.743;-71.713;-146.302;-183.132;-147.433
2030;-102.938;-76.557;-95.803;-137.886;-121.771;-99.188;-68.894;-57.397;-53.888;-60.299;-92.738;-72.49;-146.657;-182.779;-146.217
2040;-104.752;-78.299;-97.654;-140.732;-122.803;-101.756;-70.993;-59.313;-55.319;-62.063;-94.057;-73.266;-146.512;-183.353;-145.065
2050;-106.517;-80.003;-99.477;-143.506;-124.439;-104.669;-72.761;-61.139;-55.96;-64.779;-94.135;-74.043;-145.4;-183.897;-144.101
2060;-108.039;-82.052;-101.59;-146.207;-126.148;-107.854;-74.361;-63.166;-56.601;-67.495;-94.421;-74.659;-143.553;-184.208;-142.097
2070;-109.463;-83.411;-103.812;-149.094;-128.381;-110.891;-75.807;-64.778;-56.727;-70.517;-95.626;-75.149;-141.989;-183.328;-140.139
2080;-110.861;-85.29;-106.241;-152.276;-130.88;-113.997;-76.445;-64.59;-56.852;-73.275;-97.135;-75.246;-140.09;-181.626;-137.979
2090;-112.277;-87.128;-108.774;-155.317;-133.418;-117.219;-76.636;-63.862;-56.948;-75.992;-99.175;-76.651;-137.437;-179.342;-134.566
2100;-114.434;-89.105;-111.269;-157.779;-136;-120.614;-76.847;-63.174;-57.043;-78.589;-100.35;-77.684;-134.226;-176.826;-131.552
2110;-117.257;-90.16;-113.527;-160.091;-138.531;-124.142;-77.17;-62.308;-55.932;-80.706;-101.581;-78.517;-129.421;-173.537;-127.252
2120;-120.203;-92.055;-115.15;-162.665;-140.647;-127.596;-77.548;-61.721;-54.822;-81.625;-101.844;-78.517;-123.141;-170.727;-122.114
2130;-122.695;-94.312;-116.549;-165.939;-142.665;-130.564;-78.412;-61.52;-54.101;-82.251;-101.588;-78.192;-115.506;-166.847;-117.063
2140;-123.921;-96.011;-117.445;-169.345;-144.716;-133.491;-79.291;-61.732;-53.379;-84.04;-101.218;-78.352;-108.152;-161.452;-111.332
2150;-124.92;-97.677;-118.338;-172.6;-146.717;-136.252;-80.21;-61.44;-52.47;-85.342;-101.808;-78.709;-100.717;-154.879;-103.974
2160;-126.61;-98.863;-119.37;-175.794;-148.792;-139.68;-80.942;-63.324;-51.561;-85.508;-102.426;-79.781;-92.721;-147.11;-96.135
2170;-127.785;-99.69;-120.341;-178.439;-150.567;-143.429;-81.474;-65.372;-59.35;-85.673;-101.349;-79.768;-83.463;-139.852;-89.309
2180;-128.354;-100.154;-121.641;-180.783;-151.956;-146.67;-82.152;-67.182;-66.739;-85.509;-99.454;-80.185;-73.476;-131.022;-81.763
2190;-129.041;-100.597;-123.53;-183.676;-152.828;-149.792;-82.669;-68.694;-67.407;-85.844;-97.229;-80.417;-61.804;-121.752;-72.302
2200;-129.64;-101.28;-124.91;-186.592;-153.432;-152.497;-83.363;-70.194;-68.254;-86.499;-97.181;-80.037;-48.465;-109.383;-60.836
2210;-129.938;-101.617;-124.757;-189.339;-153.786;-154.732;-83.417;-71.812;-66.657;-86.641;-96.182;-79.648;-35.029;-94.862;-49.553
2220;-129.844;-101.681;-124.797;-191.228;-153.593;-156.321;-82.899;-73.043;-63.937;-86.823;-95.09;-78.277;-22.506;-78.57;-37.03
2230;-128.113;-101.632;-124.717;-192.919;-152.498;-157.897;-81.819;-74.149;-62.148;-87.134;-93.557;-77.072;-11.292;-61.68;-25.131
2240;-126.222;-101.828;-124.232;-194.341;-150.819;-159.432;-80.534;-74.941;-59.557;-87.614;-92.39;-74.486;0.389;-46.99;-12.881
2250;-124.77;-102.04;-123.005;-195.683;-149.686;-160.316;-79.371;-73.983;-56.222;-88.61;-92.356;-72.754;14.632;-33.767;0.175
2260;-122.663;-101.879;-122.138;-196.738;-148.172;-160.634;-78.568;-71.799;-52.952;-88.716;-92.314;-69.503;29.45;-20.734;14.149
2270;-120.073;-101.29;-121.142;-197.172;-146.924;-160.313;-77.719;-70.146;-49.723;-88.512;-92.444;-66.779;44.466;-6.982;29.724
2280;-117.436;-100.16;-119.506;-197.232;-145.462;-160.032;-76.109;-68.761;-46.553;-88.308;-93.294;-64.072;60.582;9.963;46.481
2290;-115.619;-98.923;-116.968;-196.833;-143.97;-159.794;-73.241;-66.462;-43.314;-87.81;-94.695;-62.401;77.903;27.639;62.719
2300;-113.309;-97.76;-114.185;-195.779;-142.197;-158.651;-70.374;-64.239;-39.432;-86.477;-95.646;-60.724;95.048;47.258;78.801
2310;-109.204;-97.139;-111.222;-194.846;-139.977;-155.688;-67.56;-60.921;-35.549;-85.145;-96.596;-59.407;111.96;69.319;93.622
2320;-104.065;-97.299;-108.185;-193.222;-137.448;-151.538;-64.746;-57.542;-32.116;-83.319;-96.512;-58.03;129.796;92.236;109.326
2330;-99.204;-97.109;-104.77;-190.61;-134.749;-147.302;-61.725;-54.81;-26.483;-81.612;-95.828;-56.254;147.423;116.046;125.299
2340;-93.895;-95.996;-100.559;-187.352;-132.197;-143.32;-58.855;-52.294;-20.919;-79.967;-94.975;-53.828;164.498;139.476;141.466
2350;-87.561;-93.728;-96.52;-182.921;-129.961;-139.772;-54.494;-48.058;-14.463;-77.556;-93.034;-51.498;182.043;163.491;158.479
2360;-80.705;-92.348;-91.806;-177.356;-127.068;-136.698;-50.017;-43.662;-8.964;-75.076;-90.841;-48.648;198.501;187.608;175.441
2370;-72.621;-90.046;-86.466;-171.877;-123.47;-133.684;-45.28;-38.866;-2.996;-71.815;-89.036;-46.404;215.692;212.051;191.492
2380;-64.897;-85.563;-79.523;-165.403;-119.183;-130.912;-39.19;-32.723;3.222;-69.509;-87.443;-42.8;232.121;236.258;206.812
2390;-55.349;-79.183;-71.247;-157.539;-114.193;-127.251;-33.101;-26.579;10.001;-67.203;-85.466;-37.677;249.015;259.912;222.265
2400;-44.072;-72.948;-62.595;-148.421;-109.403;-121.531;-25.006;-20.132;16.622;-63.989;-82.662;-32.423;265.829;282.357;236.761
2410;-32.883;-67.491;-53.462;-138.698;-103.069;-114.137;-16.897;-13.686;26.393;-61.185;-78.385;-25.698;282.582;303.695;250.805
2420;-21.935;-60.423;-43.341;-129.081;-96.178;-106.578;-8.801;-9.372;36.109;-58.172;-76.194;-18.949;297.978;324.706;264.96
2430;-11.274;-53.683;-32.065;-119.617;-89.15;-99.401;-0.692;-4.977;45.892;-55.494;-72.502;-12.417;312.862;343.679;279.873
2440;0.455;-46.523;-21.077;-109.094;-81.579;-91.094;7.617;1.663;55.697;-52.495;-68.81;-6.083;325.462;362.008;293.643
2450;12.246;-39.153;-9.37;-97.305;-74.428;-81.177;16.012;8.615;66.988;-48.203;-62.226;-0.389;334.52;377.652;305.01
2460;26.345;-32.697;2.985;-85.04;-65.959;-70.514;25.128;14.367;78.258;-44.108;-54.403;6.859;342.241;391.181;316.397
2470;40.563;-25.866;15.863;-71.88;-56.364;-60.012;35.037;21.035;88.374;-39.999;-47.108;13.999;350.938;402.771;325.23
2480;54.949;-18.702;28.43;-57.266;-45.555;-48.306;44.891;27.702;98.531;-34.712;-39.135;21.825;360.604;414.102;332.981
2490;71.033;-10.411;41.837;-42.228;-33.559;-35.254;58.058;35.983;107.928;-27.579;-31.177;28.581;369.866;427.168;340.688
2500;87.012;-0.299;55.288;-25.903;-21.477;-21.621;71.17;44.265;117.385;-20.447;-22.603;34.065;376.814;439.356;348.458
2510;103.701;11.32;68.374;-8.348;-7.996;-6.801;86.676;52.068;126.761;-13.142;-11;39.214;382.515;451.789;355.912
2520;119.909;22.634;82.353;10.119;6.95;7.717;102.065;59.836;134.047;-5.903;0.543;44.308;386.023;462.542;360.516
2530;135.003;35.102;95.646;29.316;23.279;23.665;115.974;69.862;141.412;2.571;13.097;50.463;388.023;471.433;363.004
2540;150.131;47.996;109.652;49.759;40.097;41.265;129.08;79.4;147.847;10.643;26.53;57.315;388.53;479.079;365.41
2550;165.654;62.302;124.287;69.514;56.825;60.419;140.066;89.461;152.961;18.395;39.331;63.674;384.789;483.239;367.623
2560;179.452;76.888;139.968;91.557;73.672;77.825;149.193;100.637;158.226;25.836;52.732;71.208;379.055;485.033;369.31
2570;192.432;93.128;155.844;114.954;91.452;94.888;158.32;111.924;163.491;34.004;66.091;78.57;370.233;483.228;368.684
