timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.3;45: wc-2-.1
1260;28.569;-50.638;77.788;37.487;-94.574;25.741;137.306;-35.769;-118.062;-35.527;-16.172;37.195;31.332;-47.588;-58.799
1270;29.703;-45.097;81.793;41.813;-88.837;28.422;151.233;-36.609;-113.908;-32.328;-8.012;45.389;32.109;-45.766;-56.848
1280;30.526;-38.075;85.982;46.127;-84.939;25.703;164.759;-37.484;-108.634;-30.193;-0.721;52.148;31.769;-45.66;-56.081
1290;32.731;-31.13;88.204;47.347;-81.464;22.582;174.291;-38.404;-103.517;-29.114;4.122;55.061;30.534;-46.186;-55.44
1300;33.756;-24.484;91.244;42.842;-78.581;28.869;183.743;-39.4;-98.276;-27.625;5.994;54.463;28.962;-45.872;-55.491
1310;34.167;-19.72;90.339;35.34;-76.203;37.948;199.42;-40.375;-93.072;-26.443;6.148;52.131;28.232;-44.36;-54.398
1320;34.221;-15.493;89.985;24.692;-73.979;47.06;212.491;-41.351;-88.228;-25.49;6.637;49.186;27.504;-43.285;-52.404
1330;35.193;-12.265;87.456;15.922;-68.168;48.733;227.562;-42.337;-84.16;-24.92;8.374;47.697;26.378;-41.801;-50.836
1340;36.3;-9.445;85.338;9.778;-58.785;46.061;246.777;-43.384;-80.903;-24.029;12.009;49.266;24.824;-40.81;-49.692
1350;34.95;-7.73;81.37;5.25;-48.3;44.27;270.9;-44.47;-77.95;-24.7;17.44;49.29;22.55;-40.28;-47.72
1360;33.614;-6.171;74.238;0.415;-41.644;37.531;290.494;-45.604;-75.594;-25.833;24.114;45.765;20.414;-38.532;-44.585
1370;31.15;-3.698;63.684;-4.064;-35.391;30.801;298.771;-46.784;-73.721;-28.84;34.287;44.624;17.276;-35.205;-41.295
1380;28.693;-1.123;56.188;-3.334;-32.202;20.354;298.821;-47.411;-71.656;-32.381;45.547;41.382;13.619;-32.947;-38.567
1390;25.977;-1.143;45.065;-2.605;-30.295;10.673;297.008;-48.375;-70.86;-35.101;51.02;41.555;9.236;-31.788;-39.54
1400;21.922;-1.128;33.648;-5.09;-29.804;1.758;296.804;-49.326;-68.541;-36.598;51.87;46.213;4.975;-31.282;-37.48
1410;17.894;-2.084;21.55;-10.715;-28.69;-2.818;289.245;-49.847;-67.547;-37.684;53.914;52.994;2.157;-30.45;-35.851
1420;14.519;-1.338;12.095;-13.464;-27.429;-7.383;274.65;-50.248;-66.224;-39.456;58.68;59.878;-0.173;-32.19;-31.384
1430;12.908;-0.567;6.541;-14.395;-23.723;-9.51;265.601;-50.69;-69.637;-42.731;66.428;60.79;-2.187;-34.18;-28.413
1440;11.403;-0.541;-0.872;-13.354;-21.948;-12.686;254.195;-50.953;-68.516;-48.26;66.842;61.21;-4.676;-35.512;-26.965
1450;9.331;-0.555;-8.442;-15.665;-25.251;-17.087;242.742;-50.736;-67.227;-53.496;67.975;59.989;-7.424;-34.807;-27.062
1460;7.579;1.239;-14.971;-20.489;-33.829;-19.205;231.334;-50.467;-65.441;-53.631;71.248;57.517;-9.089;-33.311;-25.659
1470;6.489;2.687;-18.631;-23.989;-41.427;-21.346;217.961;-50.242;-63.354;-54.122;77.284;55.085;-10.145;-32.863;-17.423
1480;6.013;2.393;-26.413;-24.981;-49.969;-23.832;200.64;-50.57;-61.8;-56.486;81.736;55.518;-10.613;-34.269;-2.539
1490;6.523;3.343;-33.844;-23.417;-58.281;-27.666;188.709;-50.044;-60.012;-56.151;81.357;55.716;-11.402;-38.78;12.277
1500;7.304;4.393;-39.541;-22.398;-66.017;-30.318;176.087;-47.598;-55.666;-55.901;80.503;55.946;-12.266;-43.383;16.454
1510;8.052;5.863;-39.968;-22.18;-71.936;-30.518;160.763;-45.335;-51.284;-56.206;80.034;55.834;-12.484;-43.638;19.398
1520;7.499;5.96;-41.409;-24.522;-78.259;-30.72;142.755;-43.134;-49.987;-56.316;77.49;53.136;-11.924;-42.504;24.612
1530;4.372;3.17;-44.615;-27.806;-84.745;-25.298;125.582;-43.434;-50.494;-56.273;73.83;50.8;-11.468;-40.767;29.663
1540;0.602;0.99;-46.403;-29.406;-89.467;-19.339;109.722;-43.873;-49.685;-55.764;71.619;50.732;-11.124;-38.594;34.415
1550;-3.082;-2.34;-48.202;-32.82;-89.808;-22.617;91.765;-40.248;-49.013;-54.563;70.29;50.528;-11.292;-35.532;38.887
1560;-8.556;-5.375;-48.006;-35.206;-84.535;-26.59;73.39;-33.7;-47.312;-53.09;71.45;49.719;-12.334;-32.716;42.668
1570;-13.97;-8.831;-48.185;-34.63;-79.074;-30.565;54.815;-30.456;-45.842;-52.133;76.824;52.707;-13.83;-30.291;44.286
1580;-17.027;-12.429;-47.284;-34.425;-74.952;-28.208;33.346;-29.502;-44.06;-50.087;81.47;56.681;-14.464;-27.886;46.584
1590;-20.733;-14.56;-46.215;-34.731;-75.842;-26.105;8.425;-28.669;-41.425;-46.522;85.569;59.062;-14.076;-26.347;48.481
1600;-23.08;-15.16;-42.808;-37.664;-75.68;-24.152;-19.688;-27;-38.968;-41.432;91.552;59.24;-13.56;-25.704;49.512
1610;-26.739;-15.514;-38.757;-40.435;-72.512;-20.013;-44.673;-25.391;-36.558;-36.289;98.681;59.504;-13.195;-26.293;50.153
1620;-32.01;-16.855;-33.151;-44.851;-68.986;-15.878;-60.945;-23.153;-33.834;-30.87;101.898;55.256;-12.308;-28.466;51.067
1630;-37.778;-19.439;-33.328;-53.244;-64.699;-7.608;-71.029;-20.944;-31.032;-25.582;100.07;51.319;-10.759;-29.493;52.023
1640;-43.436;-21.452;-30.098;-61.304;-56.34;0.063;-79.636;-19.348;-28.189;-21.146;100.278;49.968;-8.882;-29.786;56.073
1650;-47.111;-23.463;-27.746;-66.468;-43.374;7.195;-88.383;-18.502;-25.877;-16.108;106.297;47.906;-7.578;-29.794;57.774
1660;-51.403;-26.553;-21.448;-67.487;-34.216;12.531;-96.956;-17.93;-23.435;-10.991;110.266;42.192;-8.622;-30.381;59.457
1670;-54.556;-30.134;-17.624;-64.936;-26.61;17.865;-105.647;-17.595;-21.512;-4.109;112.041;38.942;-8.024;-28.302;59.242
1680;-59.257;-33.574;-16.006;-64.475;-20.468;22.772;-112.152;-17.103;-20.119;4.245;110.288;42.107;-8.42;-25.114;60.13
1690;-66.619;-33.693;-17.809;-63.847;-10.988;26.926;-117.702;-16.437;-19.613;12.366;113.652;43.87;-8.525;-23.817;61.978
1700;-72.293;-31.735;-19.148;-62.262;-2.64;33.52;-124.84;-15.744;-19.025;22.393;113.861;47.055;-8.573;-24.176;63.187
1710;-77.099;-30.692;-19.994;-58.975;0.659;33.407;-133.274;-14.943;-18.75;30.587;111.466;51.952;-9.117;-26.755;63.782
1720;-79.822;-29.759;-18.892;-54.51;4.964;33.286;-140.601;-14.115;-18.206;39.628;106.337;55.943;-9.498;-27.417;59.314
1730;-82.932;-28.266;-14.337;-48.139;6.637;32.686;-146.142;-13.424;-14.752;50.513;105.574;57.1;-10.711;-27.445;49.054
1740;-86.8;-29.238;-10.132;-39.303;6.942;32.957;-150.31;-14.435;-6.829;57.125;107.02;58.919;-11.54;-26.084;37.036
1750;-91.629;-30.196;-9.176;-38.527;3.014;30.201;-153.086;-17.179;-5.904;62.103;100.266;61.174;-13.006;-26.577;35.819
1760;-92.486;-30.874;-11.605;-36.425;1.742;32.396;-155.208;-19.85;-7.666;65.845;87.337;64.08;-14.784;-26.232;36.973
1770;-92.987;-28.937;-12.497;-36.732;0.748;34.601;-157.684;-22.443;-7.379;70.676;76.125;65.927;-16.279;-27.136;35.699
1780;-93.732;-24.603;-11.634;-33.787;0.709;40.756;-160.359;-22.207;-5.624;76.479;66.249;64.344;-16.686;-29.114;34.548
1790;-97.465;-20.537;-8.742;-30.691;-0.443;44.899;-164.249;-21.84;-4.691;80.111;55.193;63.321;-17.155;-31.154;33.626
1800;-99.992;-13.423;-4.323;-32.345;1.101;41.465;-168.473;-25.105;-3.735;83.872;45.359;64.559;-16.96;-33.484;32.777
1810;-103.948;-8.87;-2.848;-37.021;-4.324;34.126;-173.386;-32.029;-6.159;84.389;35.887;62.462;-18.331;-37.319;29.735
1820;-104.268;-4.207;0.906;-38.572;-13.469;26.786;-178.575;-37.818;-8.721;84.934;28.706;59.778;-19.708;-40.335;28.102
1830;-106.048;0.423;2.229;-40.828;-23.655;18.855;-182.941;-41.641;-10.954;83.727;24.908;54.226;-21.295;-40.644;27.412
1840;-106.625;1.215;3.692;-43.839;-30.385;17.28;-187.443;-44.724;-13.652;80.56;21.588;50.99;-22.931;-39.196;28.632
1850;-108.411;0.429;5.676;-47.386;-34.85;17.652;-192.599;-47.981;-16.047;76.257;14.527;48.279;-23.537;-36.883;29.686
1860;-102.502;-0.109;8.487;-51.483;-29.086;18.074;-196.84;-50.477;-18.021;72.406;2.185;45.919;-24.759;-36.793;30.738
1870;-94.761;0.291;10.628;-56.029;-13.572;18.497;-200.966;-52.75;-19.258;71.139;-9.742;44.681;-25.53;-39.217;30.488
1880;-86.131;1.903;15.528;-59.865;2.225;20.305;-206.057;-55.447;-20.605;72.28;-18.648;42.822;-26.908;-40.61;30.432
1890;-78.981;4.938;21.458;-59.655;14.137;27.833;-210.808;-56.903;-21.575;74.61;-23.495;39.578;-28.203;-42.703;30.819
1900;-71.419;8.09;25.931;-61.294;21.953;34.298;-214.514;-57.131;-23.181;75.521;-28.272;37.432;-29.599;-44.174;30.756
1910;-63.498;14.281;26.618;-61.697;34.571;37.539;-218.688;-57.477;-26.022;75.599;-31.931;36.222;-29.61;-45.724;30.452
1920;-56.927;22.131;25.225;-66.763;49.879;40.781;-222.588;-57.978;-27.36;73.905;-35.957;31.048;-31.117;-49.727;29.845
1930;-53.044;30.07;26.036;-69.366;65.559;41.328;-226.124;-58.679;-27.103;70.939;-40.274;25.291;-31.923;-55.35;29.397
1940;-47.814;36.614;30.24;-76.211;83.225;40.623;-227.846;-59.143;-25.749;67.521;-43.807;20.52;-32.532;-58.588;28.804
1950;-42.028;42.079;34.884;-83.646;99.818;35.448;-227.909;-59.156;-24.797;66.73;-49.639;15.382;-33.343;-60.506;27.829
1960;-36.363;46.47;40.687;-89.76;122.461;37.199;-227.488;-59.098;-23.71;65.411;-52.931;8.48;-34.314;-60.388;26.514
1970;-33.081;50.938;44.895;-97.145;145.179;38.949;-226.572;-59.11;-23.306;62.487;-53.764;3.265;-35.286;-62.846;25.112
1980;-27.157;57.13;46.447;-105.794;168.174;42.651;-226.334;-58.45;-25.283;57.295;-60.491;0.27;-35.541;-63.644;23.519
1990;-21.061;64.139;46.719;-117.988;183.681;47.997;-227.844;-57.109;-28.781;51.978;-64.206;-3.676;-35.324;-64.156;23.781
2000;-12.432;71.328;46.891;-121.298;194.207;55.348;-230.44;-56.63;-32.302;48.764;-58.672;-9.383;-33.992;-62.588;24.548
2010;-4.575;75.626;50.781;-122.697;199.207;55.714;-231.899;-56.672;-29.44;49.668;-43.618;-14.819;-31.822;-62.33;24.316
2020;5.651;76.828;53.35;-124.222;203.566;56.081;-230.534;-56.175;-27.978;51.131;-28.727;-17.081;-30.142;-62.822;23.828
2030;16.57;76.934;56.466;-125;207.883;50.28;-228.491;-54.673;-4.949;50.632;-16.321;-16.8;-29.368;-63.35;22.779
2040;29.579;76.406;58.577;-125;217.36;44.524;-225.234;-53.553;-0.389;52.623;-4.981;-18.306;-29.094;-63.53;22.084
2050;38.964;72.818;59.287;-118.233;223.095;44.361;-221.495;-53.832;4.15;52.313;2.487;-20.225;-29.931;-62.611;22.403
2060;46.294;70.589;58.029;-107.034;229.785;42.179;-218.266;-54.364;10.057;49.36;4.706;-21.77;-31.034;-60.457;23.076
2070;49.685;70.422;54.425;-98.364;235.706;39.997;-214.232;-53.043;14.59;46.41;1.961;-22.445;-31.65;-57.982;23.508
2080;52.31;71.126;54.01;-90.6;241.959;39.875;-209.794;-49.716;17.759;42.383;-1.515;-21.075;-31.486;-57.457;23.679
2090;58.229;75.789;52.715;-80.498;256.701;38.225;-206.75;-46.149;20.978;38.639;-0.528;-22.397;-31.422;-48.09;22.473
2100;63.734;81.225;48.738;-67.641;277.874;33.968;-203.034;-43.527;23.914;36.16;6.521;-21.756;-31.971;-31.458;22.046
2110;61.44;86.474;43.175;-53.319;280.423;32.481;-198.428;-40.734;26.217;33.789;15.079;-19.959;-32.241;-28.141;20.774
2120;61.821;90.444;37.412;-41.669;275.043;30.994;-192.004;-38.385;28.894;30.589;25.2;-19.521;-33.047;-22.379;19.85
2130;65.317;94.356;30.869;-30.204;269.69;29.041;-185.266;-37.094;31.909;26.692;37.428;-20.418;-33.491;-14.207;17.684
2140;70.941;94.79;22.397;-20.396;270.01;20.866;-177.6;-36.057;35.086;22.014;43.96;-21.615;-33.371;-5.233;15.203
2150;75.168;95.087;16.165;-10.023;273.243;14.354;-170.338;-35.834;39.236;17.108;49.549;-23.422;-33.116;-0.655;12.97
2160;79.004;93.732;10.709;-3.388;277.062;9.506;-162.516;-34.828;44.95;12.411;51.56;-23.542;-32.688;3.968;12.266
2170;84.073;92.394;9.043;6.688;279.564;4.658;-154.401;-32.701;50.152;8.866;51.886;-23.223;-32.603;9.312;12.986
2180;92.534;91.25;6.021;14.101;282.694;-1.437;-146.156;-30.072;53.73;6.564;52.361;-22.775;-32.148;13.204;9.716
2190;101.236;91.286;3.559;26.633;277.676;-6.983;-138.668;-27.091;55.047;7.102;53.437;-18.261;-31.041;17.131;7.564
2200;111.48;90.239;1.112;40.059;270.346;-11.699;-130.95;-23.825;55.623;4.49;57.81;-16.048;-29.775;19.436;7.088
2210;118.844;87.065;-2.549;51.88;256.703;-15.623;-123.844;-20.668;56.717;0.381;59.821;-15.618;-27.869;21.863;7.05
2220;126.712;84.394;-4.33;67.375;239.73;-19.548;-117.934;-17.832;58.894;-2.793;59.316;-11.945;-26.343;24.986;6.686
2230;130.669;79.703;-5.481;80.815;223.052;-24.986;-112.455;-14.988;61.415;-4.781;62.674;-7.141;-25.273;26.167;5.924
2240;136.343;72.746;-8.909;89.477;217.452;-33.261;-104.83;-12.206;59.095;-5.592;67.302;-4.995;-24.826;26.275;4.127
2250;141.116;65.886;-10.822;98.582;217.583;-39.982;-94.366;-7.738;64.039;-5.559;69.09;-3.847;-23.611;26.11;1.836
2260;147.061;60.885;-15.086;104.982;221.961;-43.063;-81.662;-1.647;66.389;-7.542;65.939;-3.87;-22.799;27.458;-0.444
2270;149.332;59.232;-18.681;114.623;228.611;-46.145;-70.343;3.127;70.677;-10.789;62.553;-5.212;-22.436;29.963;-1.643
2280;149.076;56.636;-22.589;119.339;235.447;-50.277;-63.448;6.513;53.754;-11.53;61.775;-5.812;-21.651;35.28;-1.844
2290;148.817;53.268;-27.937;125.156;235.87;-54.436;-58.91;10.583;57.195;-12.439;62.634;-5.095;-20.47;39.971;-3.473
2300;150.902;48.846;-34.131;130.262;230.27;-54.408;-53.463;16.132;60.303;-11.632;65.451;-3.326;-18.297;41.538;-5.928
2310;154.425;44.775;-39.138;133.717;222.183;-51.727;-45.069;21.737;62.484;-8.516;65.709;-0.949;-16.891;41.703;-9.012
2320;155.386;39.27;-45.065;136.041;222.863;-49.046;-36.218;27.025;64.779;-6.091;64.586;-2.855;-17.123;42.437;-11.185
2330;156.938;33.572;-51.368;138.361;224.081;-48.799;-27.861;30.246;66.072;-3.061;60.839;-6.814;-18.065;45.778;-11.221
2340;154.259;26.263;-55.585;137.527;217.953;-48.601;-20.778;35.572;67.6;0.294;51.641;-10.615;-19.27;38.108;-9.702
2350;151.365;19.676;-57.566;137.49;202.594;-45.495;-16.27;41.491;70.652;1.859;39.364;-12.859;-18.549;23.034;-12.439
2360;150.655;13.233;-58.546;140.073;195.845;-41.514;-12.921;46.368;73.67;1.593;31.239;-15.392;-18.185;21.806;-14
2370;145.96;6.269;-59.968;145.166;186.222;-37.534;-10.832;51.149;74.048;-0.673;23.699;-19.822;-17.788;20.422;-12.982
2380;138.052;0.03;-61.313;145.535;176.812;-33.382;-9.32;56.319;74.454;-4.337;15.502;-25.137;-17.814;15.041;-10.913
2390;131.059;-1.593;-61.858;141.717;155.434;-31.392;-7.629;62.034;72.712;-6.394;13.499;-31.003;-18.048;8.032;-7.939
2400;124.251;-3.561;-63.632;138.528;133.254;-28.623;-2.777;68.953;70.026;-7.302;9.428;-36.837;-17.717;3.861;-5.291
2410;116.044;-6.592;-66.719;138.764;113.892;-22.865;1.76;74.792;67.942;-7.817;7.371;-41.332;-17.585;0.836;-5.495
2420;107.359;-12.499;-71.606;140.19;94.931;-17.106;6.193;79.788;67.048;-7.87;7.269;-43.268;-17.359;-0.306;-9.194
2430;100.422;-18.138;-76.241;144.778;75.928;-11.43;10.092;85.197;66.041;-6.419;6.037;-44.728;-17.121;0.734;-9.701
2440;94.928;-25.047;-82.24;147.434;60.437;-8.352;15.648;88.6;66.19;-4.179;1.114;-50.411;-18.234;2.219;-10.509
2450;89.375;-32.247;-88.083;150.152;49.63;-4.492;22.545;90.57;66.67;-2.348;-6.414;-55.428;-19.788;4.204;-12.044
2460;85.338;-39.222;-95.885;152.021;44.583;-2.167;30.695;92.299;67.185;-0.699;-15.327;-57.582;-21.181;5.126;-13.086
2470;81.418;-46.011;-104.659;150.774;40.419;0.159;36.643;94.582;67.199;-1.33;-21.338;-62.63;-22.641;5.69;-13.488
2480;76.938;-52.236;-113.786;151.228;31.957;1.705;40.919;97.474;68.102;-2.764;-25.429;-66.639;-22.999;5.549;-13.582
2490;69.298;-56.361;-118.913;151.702;18.895;3.469;45.228;100.112;70.127;-1.876;-35.077;-68.077;-21.742;6.192;-12.708
2500;63.076;-60.177;-123.914;151.505;6.407;4.695;48.528;101.139;69.083;-0.299;-45.423;-68.783;-21.011;6.81;-10.389
2510;53.611;-63.557;-124.443;152.948;-6.992;3.857;49.4;100.932;65.672;-0.206;-54.905;-70.382;-21.534;4.332;-7.695
2520;45.421;-67.774;-124.85;153.854;-25.302;3.018;48.799;102.559;61.378;0.939;-63.451;-70.886;-21.628;1.55;-5.639
2530;42.303;-71.124;-125;157.263;-46.356;4.098;49.679;104.321;57.284;2.269;-67.639;-70.661;-23.103;-1.556;-6.927
2540;38.527;-74.343;-123.771;160.255;-64.919;8.094;51.244;105.585;52.16;3.789;-74.433;-70.239;-24.967;-4.408;-8.451
2550;33.927;-75.746;-121.074;161.548;-80.422;12.421;51.535;104.743;47.091;5.913;-82.759;-71.074;-27.025;-3.586;-9.673
2560;28.942;-77.072;-115.538;160.629;-97.797;15.303;50.156;104.443;40.698;9.017;-88.363;-71.385;-28.377;-1.168;-9.91
2570;26.19;-79.126;-108.35;161.112;-119.041;18.186;46.45;105.949;35.265;13.623;-91.803;-68.572;-28.669;3.178;-9.575
2580;23.445;-81.276;-100.799;160.619;-139.094;22.127;44.463;106.577;33.025;18.513;-93.597;-64.141;-29.03;4.931;-9.994
2590;19.771;-83.022;-94.247;162.594;-158.421;24.214;44.33;102.377;30.52;21.979;-95.557;-60.41;-28.806;7.083;-11.676
2600;13.959;-85.432;-87.222;165.494;-173.396;22.203;44.599;98.716;26.174;22.103;-95.386;-60.637;-29.29;8.71;-11.323
2610;6.846;-87.655;-83.756;165.593;-186.56;18.301;43.588;95.233;21.164;22.88;-97.494;-59.403;-29.541;12.422;-11.163
2620;1.596;-90.399;-80.257;167.299;-197.67;14.399;42.461;92.774;18.003;25.308;-102.403;-56.062;-28.626;16.164;-12.468
2630;-4.127;-94.262;-77.997;171.255;-209.377;9.462;42.81;90.452;14.966;27.858;-109.047;-50.654;-27.332;18.552;-13.866
2640;-9.625;-97.583;-77.393;172.777;-216.349;6.659;43.674;85.618;14.087;30.346;-119.594;-44.081;-26.745;19.012;-16.279
2650;-13.519;-100.843;-75.463;170.377;-223.734;0.163;41.341;79.353;13.564;35.61;-128.814;-38.601;-26.661;19.265;-18.531
2660;-16.555;-103.914;-76.014;164.352;-234.247;-9.228;38.2;75.217;13.166;40.091;-135.207;-36.353;-25.832;19.068;-19.415
2670;-19.939;-108.426;-72.917;154.691;-243.899;-18.618;35.288;72.287;10.048;42.985;-137.218;-33.15;-24.441;17.207;-18.908
2680;-24.985;-113.028;-70.265;141.608;-251.734;-27.863;34.975;67.134;5.681;43.117;-139.512;-28.725;-23.378;15.753;-17.577
2690;-29.892;-117.837;-66.492;128.025;-259.921;-34.988;35.832;63.337;1.941;41.934;-138.469;-20.19;-21.254;15.625;-16.727
2700;-34.557;-120.366;-63.657;112.783;-265.512;-40.607;34.921;60.375;-2.094;40.855;-134.79;-11.756;-18.648;15.142;-16.586
2710;-36.441;-121.087;-56.895;96.75;-269.381;-47.326;32.13;56.792;-6.066;38.832;-130.086;-7.334;-15.698;13.258;-17.67
2720;-39.988;-121.725;-49.953;84.534;-269.632;-54.044;30.95;52.367;-10.919;39.309;-127.641;-4.604;-11.897;10.295;-19.43
2730;-40.113;-119.906;-42.731;77.399;-266.995;-59.601;33.019;46.996;-17.167;42.905;-128.819;-6.113;-9.695;8.313;-21.019
2740;-40.738;-115.611;-36.24;74.6;-264.599;-60.901;31.861;41.746;-22.797;43.986;-128.237;-7;-8.668;7.672;-22.519
2750;-43.142;-110.183;-30.737;69.742;-261.815;-61.939;31.425;37.299;-26.607;43.746;-125.817;-3.527;-8.557;8.352;-24.775
2760;-45.295;-104.997;-23.633;63.823;-261.286;-65.076;31.374;33.461;-28.668;44.057;-121.359;1.55;-6.345;10.716;-26.542
2770;-47.488;-100.634;-16.23;56.68;-259.218;-68.212;33.772;28.159;-26.815;44.472;-112.866;3.397;-3.2;13.93;-27.396
2780;-52.519;-97.077;-10.041;48.073;-254.116;-71.77;36.803;22.462;-23.059;44.423;-112.777;4.257;0.477;14.855;-24.858
2790;-57.018;-93.499;-5.128;39.295;-247.883;-77.892;41.742;17.492;-20.116;41.572;-115.746;2.713;4.377;16.262;-21.521
2800;-61.152;-88.258;-0.999;32.243;-237.509;-84.901;46.674;14.924;-17.932;36.87;-117.563;1.634;7.303;16.666;-18.75
2810;-62.902;-81.335;0.132;24.99;-223.479;-89.421;49.041;12.25;-17.874;32.059;-116.079;0.826;9.931;15.281;-16.607
2820;-64.745;-75.688;0.64;14.8;-212.695;-93.941;54.979;8.057;-18.543;24.741;-111.837;0.901;12.908;9.805;-14.792
2830;-69.215;-69.862;-0.252;6.288;-205.461;-98.799;61.058;5.284;-20.462;17.126;-107.099;0.03;15.099;5.339;-14.359
2840;-72.327;-62.557;0.081;-0.09;-198.426;-102.428;66.952;4.887;-20.925;11.597;-101.439;0.037;17.156;3.098;-15.708
2850;-73.623;-54.952;3.532;-7.277;-193.892;-106.439;71.974;4.047;-23.201;8.95;-98.033;1.572;17.565;0.932;-17.732
2860;-73.633;-47.684;8.783;-12.353;-190.623;-111.188;75.905;2.832;-23.738;6.204;-93.314;1.676;19.742;-0.167;-19.357
2870;-72.523;-40.048;14.212;-17.091;-186.623;-115.937;79.337;1.255;-24.196;4.766;-86.916;0.706;22.53;-2.906;-19.639
2880;-70.898;-31.04;19.688;-19.414;-181.855;-117.258;81.152;1.15;-20.516;6.687;-80.528;-2.977;25.297;-7.251;-19.062
2890;-69.565;-21.792;27.201;-21.286;-176.197;-115.039;83.012;3.252;-19.644;8.119;-73.382;-5.062;28.297;-9.607;-18.509
2900;-69.032;-12.619;33.435;-19.85;-170.583;-110.952;86.69;5.76;-17.335;0.412;-64.873;-7.16;30.996;-7.087;-18.052
2910;-68.905;-1.532;43.959;-18.594;-165.663;-109.219;91.891;6.782;-14.799;-3.825;-54.73;-8.469;33.796;-4.236;-17.732
2920;-66.185;14.948;51.753;-13.578;-164.28;-107.487;96.579;5.022;-13.593;-4.222;-49.488;-7.92;37.273;-2.468;-17.497
2930;-61.445;31.207;63.348;-5.65;-166.132;-104.368;100.648;4.629;-12.044;-4.601;-41.775;-9.633;41.07;-0.623;-17.08
2940;-55.709;49.906;73.75;0.851;-166.254;-103.006;103.459;2.954;-11.203;-5.195;-29.938;-14.686;43.971;0.861;-16.501
2950;-52.123;64.553;82.401;5.401;-164.226;-100.808;107.149;1.284;-9.142;-5.178;-15.255;-19.207;45.403;2.541;-14.908
2960;-49.068;77.701;89.452;10.389;-163.921;-92.481;111.461;0.615;-6.937;-3.352;-3.31;-21.414;45.636;2.281;-12.473
2970;-43.248;90.807;97.319;11.25;-168.212;-84.154;114.952;1.194;-2.716;-1.585;5.418;-23.332;45.108;2.148;-10.117
2980;-37.513;101.905;106.588;8.577;-173.218;-72.65;114.716;2.335;1.203;-1.757;14.684;-23.498;45.69;5.381;-9.301
