timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1100;18.682;33.651;109.848;70.284;-48.579;-12.027;28.602;22.792;57.101;16.493;30.505;7.093;198.118;155.667;127.177
1110;25.371;40.41;109.927;77.216;-39.795;-2.454;24.752;25.138;55.838;19.774;34.347;9.735;200.457;165.067;115.035
1120;31.991;50.837;111.266;83.995;-29.941;7.663;18.958;26.574;55.885;22.067;37.822;11.804;202.442;172.818;101.459
1130;39.102;62.497;111.638;90.7;-21.373;15.745;12.198;29.654;55.909;24.717;40.476;13.872;204.554;181.754;88.322
1140;45.071;72.531;113.092;95.495;-12.466;23.02;5.915;32.436;54.567;28.355;43.679;15.7;206.593;190.651;75.056
1150;52.14;82.93;114.14;99.6;-4.89;32.78;-1.11;34.86;52.04;31.99;46.96;17.53;209.13;199.11;63.23
1160;58.28;93.111;114.262;102.328;1.756;43.992;-6.579;37.085;49.488;35.242;50.678;20.889;212.158;205.626;53.141
1170;65.864;102.915;113.658;103.802;7.433;54.558;-12.569;38.662;48.611;38.25;53.111;24.884;215.176;212.111;42.24
1180;72.916;113.881;112.079;104.805;12.954;62.147;-17.291;40.44;47.678;41.255;55.066;28.875;217.006;218.276;31.468
1190;80.37;123.82;110.057;106.009;17.45;70.132;-21.323;43.301;44.571;44.228;56.487;30.302;216.529;221.517;19.161
1200;86.423;131.863;108.333;105.267;23.996;79.455;-24.8;46.141;41.516;45.81;57.671;31.735;215.977;224.731;9.642
1210;92.428;140.572;107.072;106.594;32.617;88.661;-28.716;48.902;37.895;48.269;57.692;31.661;214.699;227.166;-2.466
1220;98.178;149.238;105.027;108.727;43.286;95.687;-32.852;50.35;34.432;50.581;58.335;31.585;211.199;226.987;-13.037
1230;104.12;158.284;103.07;111.181;53.82;101.554;-37.221;52.459;30.723;52.643;58.736;31.006;207.557;225.942;-25.014
1240;109.143;165.605;98.336;115.287;65.525;106.735;-40.534;53.648;26.803;54.182;58.381;30.79;200.164;224.956;-36.389
1250;115.002;171.905;94.178;120.529;79.191;112.625;-42.956;55.595;23.089;54.585;58.824;30.838;192.678;224.075;-45.785
1260;120.692;178.945;92.031;125.211;92.395;118.56;-44.857;57.398;18.324;54.986;58.02;31.214;185.261;220.172;-55.182
1270;126.58;185.997;90.384;130.737;105.667;124.938;-45.411;59.281;13.283;54.518;56.184;31.847;176.345;216.177;-64.306
1280;133.863;192.931;88.902;135.077;117.292;132.4;-45.55;60.435;9.258;53.677;54.114;31.642;166.302;212.627;-72.624
1290;140.618;199.729;87.994;138.783;129.358;140.671;-44.692;61.069;5.768;52.832;51.165;31.435;156.043;207.141;-80.366
1300;148.68;208.05;86.856;141.021;140.57;146.957;-44.038;61.729;2.612;51.791;48.539;33.885;146.508;202.09;-87.437
1310;157.299;215.616;86.461;143.427;151.593;154.139;-42.419;62.817;-0.6;50.726;46.257;36.333;136.366;195.08;-93.894
1320;164.978;222.506;88;145.111;160.894;163.294;-40.476;63.866;-4.427;49.42;44.097;35.069;126.681;187.127;-99.663
1330;173.896;228.322;90.177;146.598;171.029;172.95;-37.651;64.42;-9.323;48.56;41.834;33.165;116.783;179.058;-103.594
1340;182.694;234.424;94.547;147.138;181.257;179.813;-34.653;62.533;-14.509;47.555;39.892;31.228;106.317;170.676;-106.8
1350;191.845;238.015;98.045;148.01;191.468;186.267;-32.625;61.857;-19.22;46.667;37.19;28.852;96.422;162.033;-109.843
1360;201.11;241.691;101.438;149.366;199.517;192.896;-31.46;60.212;-21.619;45.202;34.651;26.576;85.323;153.376;-111.655
1370;211.565;241.834;102.913;150.017;206.399;198.328;-29.748;59.45;-24.946;43.736;32.106;24.711;73.814;146.251;-112.526
1380;218.271;242.869;104.663;148.814;215.458;201.901;-27.243;58.223;-28.53;41.997;30.321;22.843;61.83;136.762;-113.115
1390;224.924;244.788;105.993;147.805;224.544;204.908;-24.818;56.301;-32.124;40.137;27.993;22.115;49.424;127.262;-114.655
1400;228.184;245.424;107.528;149.856;233.048;205.176;-22.008;54.736;-35.336;38.272;25.944;20.864;36.296;114.368;-117.128
1410;230.099;245.714;109.07;151.628;240.648;205.537;-18.725;53.64;-38.632;36.362;23.157;19.651;21.278;102.07;-119.752
1420;230.908;242.18;110.954;155.335;248.945;205.213;-14.838;53.182;-41.676;34.942;20.386;17.517;6.306;89.763;-122.154
1430;231.73;238.756;113.938;159.386;257.297;206.476;-10.81;52.652;-44.444;33.156;17.135;15.211;-9.269;75.332;-124.003
1440;231.605;237.007;117.995;163.459;265.377;208.542;-6.833;50.589;-46.746;31.019;14.15;14.416;-23.607;60.012;-126.312
1450;232.523;236.435;122.354;166.309;270.677;211.748;-3.966;48.606;-48.948;28.908;10.655;13.622;-37.925;44.689;-132.045
1460;232.205;234.901;125.811;167.595;273.675;213.703;-0.77;46.213;-50.474;25.79;8.482;14.39;-52.138;30.707;-135.414
1470;230.667;230.808;127.054;168.382;274.649;215.576;1.939;44.582;-51.219;21.35;5.528;15.156;-64.828;18.675;-137.912
1480;226.43;222.455;127.241;168.634;275.7;217.684;4.902;42.076;-51.541;16.906;2.817;16.247;-77.695;6.077;-138.57
1490;221.073;213.951;128.33;166.823;274.877;219.757;6.813;39.493;-51.738;12.845;0.309;15.976;-89.55;-7.168;-139.455
1500;213.403;204.24;129.921;163.853;272.113;220.536;9.514;36.197;-52.27;10.467;-2.293;15.658;-100.477;-22.212;-140.579
1510;204.757;193.329;129.734;160.392;267.781;219.301;11.659;32.994;-52.913;8.089;-5.017;14.179;-111.785;-35.251;-142.021
1520;194.573;180.125;127.413;156.646;263.504;216.865;12.928;29.97;-53.554;6.856;-7.775;12.582;-121.536;-48.401;-143.176
1530;181.324;165.862;124.141;151.495;257.022;212.511;12.59;27.59;-53.131;6.187;-9.954;11.869;-130.706;-62.636;-143.615
1540;166.789;149.321;120.128;146.706;247.92;205.867;11.148;25.585;-53.113;5.157;-10.963;11.158;-140.323;-75.498;-144.553
1550;151.893;129.576;115.653;141.477;237.709;197.647;10.583;23.46;-53.271;4.18;-12.407;7.687;-149.76;-88.543;-144.641
1560;136.067;109.302;110.336;135.848;227.302;188.163;9.612;21.187;-53.27;3.204;-14.326;4.938;-157.644;-99.777;-145.292
1570;120.277;89.055;103.583;129.149;216.62;175.858;8.43;19.165;-52.666;2.823;-15.973;4.624;-166.045;-108.595;-146.327
1580;102.823;69.541;95.514;121.288;204.524;161.548;7.34;17.742;-51.006;2.738;-17.538;4.754;-174.866;-117.51;-147.961
1590;85.283;50.508;86.203;113.149;190.537;146.09;6.807;16.002;-49.112;2.654;-18.978;4.739;-182.803;-126.482;-149.466
1600;68.17;33.899;76.526;102.835;176.474;130.015;6.905;14.709;-47.33;2.041;-19.994;3.938;-190.848;-136.028;-150.88
1610;50.526;15.641;63.092;88.306;158.101;111.39;6.164;10.981;-48.395;0.828;-22.803;1.745;-199.4;-147.874;-154.094
1620;31.978;-3.337;49.499;73.665;140.143;93.604;4.103;7.006;-49.539;-0.386;-25.502;-1.408;-206.032;-159.894;-157.428
1630;15.782;-23;35.284;60.095;121.901;77.455;3.044;3.819;-50.181;-2.956;-27.222;-4.396;-210.721;-168.029;-160.897
1640;-1.007;-42.189;21.281;46.523;103.651;61.21;4.014;0.484;-50.065;-5.397;-28.723;-7.721;-214.981;-175.516;-160.011
1650;-15.312;-59.632;7.303;32.739;86.143;45.64;4.983;-3.109;-51.101;-8.086;-30.011;-8.814;-219.4;-181.4;-159.126
1660;-28.394;-76.779;-5.884;18.648;69.79;30.366;5.262;-6.139;-50.524;-10.032;-30.577;-10.072;-222.495;-187.179;-159.034
1670;-41.499;-90.557;-18.695;4.044;52.892;15.855;4.709;-9.065;-50.177;-11.978;-31.058;-9.996;-224.815;-192.641;-158.312
1680;-54.156;-104.033;-32.043;-10.098;36.229;2.801;4.156;-11.444;-49.476;-13.108;-31.721;-10.113;-226.175;-196.516;-157.589
1690;-65.621;-117.949;-45.263;-23.633;19.28;-12.819;3.114;-12.899;-49.081;-13.474;-32.406;-10.552;-227.255;-198.814;-157.472
1700;-78.076;-132.953;-58.623;-37.181;3.873;-29.528;3.441;-13.737;-48.735;-13.841;-33.01;-10.901;-228.239;-201.665;-158.178
1710;-91.352;-149.288;-71.75;-50.623;-10.517;-45.953;3.768;-13.737;-49.069;-14.079;-33.486;-12.526;-228.822;-206.034;-158.884
1720;-103.912;-164.305;-82.917;-65.328;-24.974;-60.589;6.152;-13.692;-50.516;-14.221;-33.612;-14.392;-229.554;-210.062;-160.094
1730;-114.888;-175.262;-93.148;-79.881;-39.486;-75.068;7.319;-14.001;-52.572;-14.363;-33.185;-15.781;-230.363;-213.748;-162.13
1740;-125.713;-186.392;-103.985;-92.513;-54.989;-88.749;8.486;-14.31;-54.539;-14.679;-33.389;-15.877;-230.812;-217.516;-164.166
1750;-135.472;-195.353;-115.08;-105.865;-69.266;-102.011;8.417;-14.89;-55.913;-15.61;-34.375;-16.057;-231.589;-219.988;-166.538
1760;-144.83;-203.914;-124.423;-117.13;-82.407;-113.897;8.73;-15.394;-56.396;-16.6;-35.785;-17.132;-232.159;-222.363;-168.876
1770;-153.572;-210.599;-132.068;-128.269;-95.706;-125.574;9.043;-15.749;-57.134;-17.706;-36.541;-18.208;-232.327;-224.834;-171.214
1780;-161.297;-218.186;-139.866;-137.994;-106.64;-136.632;10.727;-16.074;-58.382;-18.812;-36.999;-20.263;-231.956;-227.141;-174.097
1790;-167.342;-224.323;-146.719;-147.994;-115.652;-146.375;11.589;-16.628;-59.528;-19.335;-36.757;-22.057;-230.971;-228.211;-176.852
1800;-173.519;-228.626;-153.895;-156.651;-124.829;-154.906;12.451;-17.538;-60.083;-19.803;-36.597;-23.775;-229.738;-229.171;-179.608
1810;-179.269;-233.426;-159.699;-165.277;-134.261;-163.117;14.846;-19.234;-60.575;-20.27;-36.251;-25.739;-228.058;-230.579;-181.317
1820;-185.233;-238.745;-165.032;-173.85;-143.448;-170.229;18.375;-21.308;-61.074;-21.597;-36.657;-27.917;-226.061;-232.252;-182.668
1830;-191.481;-242.95;-169.646;-180.87;-151.178;-176.166;21.905;-23.721;-61.039;-22.879;-37.017;-29.012;-223.087;-233.863;-184.018
1840;-197.444;-246.189;-169.232;-188.109;-157.041;-181.117;25.022;-25.737;-59.701;-24.16;-38.172;-30.308;-218.608;-235.251;-184.477
1850;-203.332;-248.965;-172.778;-193.807;-163.112;-185.287;27.717;-27.932;-58.622;-25.2;-39.895;-30.647;-213.826;-234.633;-185.25
1860;-208.512;-251.935;-176.057;-198.53;-169.141;-190.378;30.412;-29.681;-56.577;-26.014;-41.691;-30.938;-209.437;-233.794;-186.022
1870;-215.063;-254.154;-179.512;-202.899;-175.599;-194.988;33.517;-31.239;-53.441;-27.102;-42.957;-32.283;-204.094;-232.375;-184.399
1880;-220.399;-256.236;-181.466;-207.019;-181.534;-199.501;35.298;-32.382;-50.623;-28.572;-43.266;-34.611;-198.543;-231.291;-180.251
1890;-224.879;-257.821;-183.046;-210.555;-187.393;-202.721;35.639;-33.356;-45.938;-30.043;-43.223;-37.657;-191.822;-230.145;-179.103
1900;-230.225;-260.179;-185.452;-212.829;-193.353;-205.567;36.326;-33.723;-39.83;-31.326;-42.721;-42.13;-186.212;-231.203;-179.476
1910;-235.28;-262.324;-187.539;-214.785;-199.446;-208.233;37.676;-34.541;-33.339;-31.891;-42.796;-46.348;-180.734;-231.127;-177.81
1920;-240.476;-264.4;-189.437;-216.708;-204.204;-211.065;40.026;-35.512;-26.821;-32.457;-43.212;-50.596;-176.145;-231.23;-176.663
1930;-245.07;-265.742;-191.741;-219.112;-208.697;-214.261;41.146;-37.156;-18.287;-33.458;-44.888;-54.761;-171.276;-230.961;-176.701
1940;-249.937;-268.287;-193.716;-221.902;-213.306;-216.021;40.51;-38.908;-8.029;-35.756;-46.314;-58.53;-165.643;-231.476;-176.128
1950;-253.012;-270.708;-195.491;-224.51;-216.559;-218.559;38.794;-41.455;2.119;-38.054;-47.286;-62.188;-160.097;-231.065;-175.076
1960;-254.121;-271.509;-197.092;-227.12;-219.444;-220.381;36.779;-43.003;11.364;-39.708;-48.073;-65.09;-155.75;-230.55;-173.666
1970;-254.874;-269.983;-198.749;-227.397;-221.789;-223.501;33.636;-44.822;20.503;-41.167;-48.766;-68.39;-152.156;-229.119;-173.101
1980;-256.115;-268.862;-199.146;-222.981;-224.679;-225.852;32.012;-47.847;31.428;-42.804;-50.554;-71.415;-148.283;-226.919;-172.495
1990;-256.069;-268.204;-199.268;-218.331;-226.309;-229.181;30.894;-51.215;42.6;-45.211;-52.44;-74.935;-142.53;-224.27;-170.999
2000;-256.583;-269.052;-198.432;-220.029;-228.574;-231.406;29.934;-54.492;55.479;-47.618;-54.532;-78.159;-136.593;-222.059;-167.378
2010;-256.552;-268.375;-198.13;-221.123;-230.56;-233.828;28.417;-57.44;68.994;-50.697;-56.563;-79.174;-129.582;-219.989;-163.361
2020;-256.992;-267.257;-197.764;-221.33;-232.594;-235.069;25.73;-60.538;82.83;-54.193;-58.135;-80.079;-122.731;-217.463;-157.323
2030;-258.314;-266.052;-198.223;-221.83;-235.234;-235.96;22.781;-63.312;96.834;-57.69;-60.003;-79.972;-116.549;-213.033;-149.135
2040;-260.146;-264.381;-199.583;-223.95;-237.886;-236.661;20.677;-65.599;111.968;-61.462;-62.172;-80.606;-110.567;-208.523;-140.531
2050;-262.359;-262.542;-201.663;-225.786;-239.466;-237.448;19.19;-67.659;127.112;-65.425;-63.886;-80.861;-104.863;-203.757;-128.924
2060;-263.051;-261.003;-205.054;-227.27;-240.874;-238.196;16.726;-69.226;142.214;-69.236;-65.52;-82.403;-97.69;-199.908;-116.047
2070;-262.957;-258.703;-208.106;-227.535;-242.12;-239.15;12.85;-70.497;155.783;-71.888;-66.352;-83.628;-90.668;-195.738;-103.994
2080;-262.434;-257.498;-210.008;-226.843;-244.113;-239.545;8.812;-70.89;167.672;-74.148;-66.618;-86.662;-83.164;-191.651;-90.103
2090;-261.749;-254.217;-217.069;-225.701;-245.593;-239.343;4.324;-69.844;177.614;-75.577;-66.026;-89.634;-76.149;-183.543;-75.088
2100;-260.192;-251.018;-219.255;-224.112;-246.921;-239.458;0.528;-68.514;187.487;-76.101;-64.43;-93.236;-69.21;-175.326;-60.492
2110;-258.85;-247.542;-220.706;-222.549;-247.276;-238.149;-3.458;-67.392;195.796;-76.625;-62.134;-96.734;-59.783;-167.404;-45.697
2120;-253.865;-244.069;-220.961;-219.677;-247.419;-235.628;-5.492;-66.85;202.979;-76.946;-60.386;-98.148;-49.636;-159.114;-33.519
2130;-246.792;-239.181;-220.073;-214.811;-247.676;-232.916;-7.004;-66.818;210.039;-77.988;-60.081;-98.371;-39.612;-148.99;-23.196
2140;-239.843;-233.452;-218.932;-208.528;-247.974;-230.566;-8.463;-67.512;214.13;-79.029;-59.727;-98.822;-27.914;-139.135;-12.017
2150;-230.839;-226.909;-215.192;-202.323;-248.59;-228.44;-10.214;-68.542;212.143;-79.509;-60.01;-98.766;-12.252;-126.175;1.565
2160;-222.371;-219.066;-211.419;-194.935;-248.637;-225.222;-12.92;-69.862;208.419;-80.372;-60.128;-98.612;3.155;-112.568;14.932
2170;-213.148;-210.662;-207.698;-187.634;-248.732;-221.215;-15.091;-70.898;204.709;-80.557;-60.566;-98.734;22.306;-99.299;30.817
2180;-203.557;-202.57;-202.237;-180.841;-248.859;-217.77;-15.699;-71.557;197.49;-81.081;-59.865;-98.883;43.437;-85.72;51.538
2190;-193.506;-193.952;-197.043;-173.71;-248.876;-214.47;-14.403;-71.521;187.37;-80.821;-59.07;-98.269;64.492;-71.716;72.514
2200;-185.226;-183.841;-190.887;-166.246;-248.479;-209.572;-13.472;-71.148;177.121;-81.179;-58.08;-96.981;86.797;-57.294;95.599
2210;-177.51;-172.691;-182.593;-159.342;-247.033;-203.577;-12.389;-72.098;167.937;-81.942;-57.601;-95.192;109.108;-42.899;121.429
2220;-168.156;-161.979;-174.097;-153.715;-244.604;-195.764;-11.43;-73.015;159.379;-82.705;-57.266;-92.48;131.156;-28.4;147.588
2230;-158.923;-149.268;-163.862;-153.05;-241.596;-188.539;-9.254;-72.817;149.724;-82.528;-56.855;-89.61;153.87;-12.612;176.194
2240;-150.437;-135.437;-152.659;-150.928;-235.786;-178.676;-8.448;-71.615;139.945;-81.846;-55.954;-86.566;175.665;3.189;206.054
2250;-142.029;-121.241;-142.017;-142.615;-229.735;-168.121;-7.262;-69.778;128.349;-81.163;-55.417;-83.611;197.432;23.286;234.557
2260;-133.968;-108.239;-130.619;-136.196;-221.619;-157.659;-6.953;-68.091;115.337;-80.655;-54.455;-80.572;218.083;45.799;264.073
2270;-125.632;-94.223;-118.697;-130.527;-213.4;-148.145;-6.172;-65.926;101.535;-79.943;-53.553;-77.582;238.374;68.284;292.07
2280;-115.532;-79.848;-105.414;-123.567;-204.371;-138.672;-5.087;-64.217;87.782;-78.094;-52.012;-74.228;259.003;89.942;317.97
2290;-104.232;-65.614;-91.223;-113.199;-194.248;-127.905;-4.008;-63.797;72.676;-74.612;-50.876;-69.651;279.206;113.109;343.586
2300;-92.468;-49.592;-75.883;-100.337;-185.361;-115.201;-2.834;-63.737;58.486;-70.778;-49.982;-65.006;299.488;136.303;367.259
2310;-80.992;-33.868;-60.786;-87.063;-176.385;-101.956;-1.994;-64.211;44.364;-66.324;-49.055;-59.239;317.632;163.605;389.105
2320;-69.223;-17.877;-46.008;-72.843;-167.837;-88.472;-0.917;-64.177;32.908;-62.56;-48.29;-53.458;336.612;190.59;411.015
2330;-56.657;-2.259;-31.91;-57.788;-158.221;-75.905;-0.072;-64.19;22.699;-58.796;-46.716;-47.088;354.873;217.396;430.512
2340;-43.466;12.79;-15.872;-43.743;-148.121;-64.701;1.043;-65.263;13.67;-56.521;-43.534;-40.891;372.32;241.172;448.092
2350;-29.949;26.287;0.96;-27.628;-137.815;-53.749;2.175;-65.497;4.393;-54.574;-40.748;-34.55;389.76;265.625;465.545
2360;-14.477;39.898;16.788;-10.499;-126.51;-43.327;3.752;-65.119;-4.516;-52.626;-37.89;-28.066;404.28;290.126;481.879
2370;-0.8;52.343;31.411;7.266;-112.895;-33.582;4.632;-63.295;-14.051;-50.497;-35.123;-22.257;413.472;314.588;498.727
2380;12.316;65.277;43.714;23.319;-98.212;-22.276;5.396;-61.055;-24.033;-47.659;-31.753;-13.218;422.615;336.803;514.252
2390;24.891;79.299;55.952;39.361;-83.709;-9.899;6.415;-57.821;-31.961;-45.244;-28.099;-4.048;426.312;358.983;527.112
2400;36.112;92.97;69.01;54.31;-68.52;3.094;7.476;-53.92;-35.487;-42.746;-23.903;6.047;425.883;379.382;539.309
2410;47.956;108.83;83.305;66.436;-53.305;14.509;8.388;-47.124;-38.33;-40.303;-19.557;16.266;425.433;398.967;550.043
2420;61.247;126.272;98.258;78.415;-37.959;25.497;8.474;-40.44;-41.352;-37.338;-14.254;27.128;421.108;418.348;556.927
2430;76.246;142.879;114.481;89.837;-22.397;37.857;8.015;-31.281;-41.792;-33.15;-7.433;38.039;412.634;437.143;560.412
2440;91.011;160.563;131.204;101.603;-7.174;52.003;7.532;-22.604;-40.281;-28.963;-1.018;49.248;404.217;453.087;562.272
2450;108.481;178.291;146.781;113.812;7.963;64.914;6.745;-13.615;-37.833;-23.377;6.594;61.175;392.848;466.732;561.181
2460;127.789;196.583;160.491;126.309;25.332;76.994;6.119;-5.797;-35.095;-16.8;14.412;73.261;380.881;480.302;557.228
2470;145.35;214.876;173.775;139.161;43.669;86.753;4.345;1.939;-31.703;-10.223;22.637;87.663;368.99;492.703;550.774
2480;162.764;232.014;183.099;151.356;61.957;97.194;1.041;9.554;-28.141;-2.727;31.177;102.197;355.072;502.823;539.939
2490;181.32;247.799;191.683;162.6;77.887;106.305;-0.899;16.852;-24.743;5.063;39.651;118.924;339.259;513.081;527.223
2500;200.651;263.814;200.466;173.986;96.592;117.361;-2.44;25.774;-21.578;13.841;49.892;135.879;323.405;517.524;511.028
2510;220.212;279.503;209.346;187.717;114.356;129.875;-1.548;36.835;-18.302;23.36;61.574;150.366;307.745;517.902;489.677
2520;239.706;294.303;217.811;203.226;132.182;144.233;-0.35;47.603;-14.483;32.879;72.884;165.523;291.779;518.087;467.913
2530;258.437;309.35;226.08;219.223;149.377;159.441;-0.433;59.401;-10.808;41.161;84.734;179.65;275.683;515.291;444.069
2540;274.527;324.349;234.08;233.48;167.683;173.669;-1.025;73.381;-6.662;48.04;96.872;192.476;256.868;509.629;417.961
2550;289.577;336.628;241.818;246.495;185.448;187.881;-2.08;87.808;-2.926;54.919;108.913;205.281;236.452;503.87;391.105
2560;303.924;347.476;249.993;259.265;203.193;201.469;-2.215;103.548;0.483;61.142;122.648;215.771;216.127;495.411;363.728
2570;317.263;356.883;258.615;270.142;222.901;214.697;-1.69;118.868;2.792;68.615;134.778;226.192;195.023;483.858;337.418
2580;329.644;365.021;266.997;279.566;244.257;228.502;-0.978;133.348;3.619;76.088;146.106;234.505;172.72;472.208;311.441
2590;340.865;372.221;273.708;288.523;264.59;242.684;-0.626;146.934;2.201;84.954;155.226;242.873;150.197;457.444;284.585
2600;350.921;380.473;279.705;294.68;285.028;257.161;-1.479;159.852;0.756;93.577;165.356;249.269;126.366;439.357;256.229
2610;357.661;388.47;285.748;300.072;304.138;272.058;-3.03;172.196;-1.756;103.945;174.83;254.705;102.894;421.319;227.095
2620;364.164;395.276;292.643;304.097;321.654;285.319;-4.582;183.971;-4.054;115.621;184.687;260.127;81.934;399.97;197.961
2630;369.12;398.092;299.135;307.99;336.525;296.967;-5.964;195.694;-6.095;127.297;193.175;261.429;61.371;377.294;168.756
2640;374.927;398.313;306.393;310.651;351.335;306.178;-7.261;208.331;-7.964;139.978;201.668;262.683;43.248;354.714;140.8
2650;380.979;397.651;310.985;314.88;364.246;314.363;-8.557;220.247;-9.514;151.044;207.988;261.058;26.298;331.302;112.844
2660;386.917;393.549;313.746;320.799;376.954;321.532;-9.146;229.832;-10.942;162.11;214.305;259.509;9.279;304.959;85.497
2670;391.488;387.374;314.723;326.295;387.404;329.196;-8.279;238.034;-12.501;170.887;219.639;254.928;-7.221;277.556;58.408
2680;394;382.139;312.619;332.538;396.528;334.968;-7.411;243.811;-14.659;175.892;221.218;250.283;-22.116;250.222;31.32
2690;394.877;375.895;310.768;339.201;405.466;340.508;-5.634;247.473;-17.33;180.898;221.652;244.477;-36.749;223.182;5.01
2700;393.552;367.434;308.255;344.783;414.448;346.563;-3.448;251.036;-20.474;184.192;220.825;237.77;-49.359;195.767;-20.474
2710;388.21;357.723;306.517;350.004;419.447;351.527;-1.262;253.345;-23.392;186.218;219.858;231.021;-60.87;168.248;-45.959
2720;382.152;348.017;305.026;352.178;421.932;357.392;1.622;253.295;-26.928;187.763;218.967;219.84;-72.072;140.652;-68.564
2730;375.473;338.71;306.117;352.345;424.183;362.988;4.759;253.394;-30.647;187.552;217.095;208.473;-82.501;113.172;-89.705
2740;367.054;330.081;305.768;352.123;427.567;368.553;7.895;252.12;-34.196;187.341;213.53;196.6;-92.204;85.644;-110.846
2750;358.317;320.35;304.775;351.294;429.946;369.931;9.277;248.141;-37.143;185.961;208.76;184.713;-102.404;59.608;-128.284
2760;349.27;308.794;302.623;348.891;429.832;370;8.618;241.981;-39.572;183.643;201.782;173.629;-112.45;34.026;-141.33
2770;338.677;296.759;297.854;343.57;429.931;367.153;7.959;235.115;-42.354;181.324;195.457;160.914;-121.332;8.348;-154.375
2780;325.141;284.865;291.487;336.71;429.499;363.47;8.982;227.046;-44.709;178.695;187.863;148.269;-130.305;-15.894;-166.594
2790;311.553;271.91;285.43;329.214;426.687;358.437;11.415;216.008;-47.121;176.563;180.012;135.851;-136.75;-39.45;-176.843
2800;298.805;258.516;279.317;320.106;424.468;352.09;13.848;203.593;-49.468;174.43;171.337;123.406;-142.124;-62.937;-187.091
2810;284.737;247.121;272.404;311.526;422.283;345.603;15.541;190.225;-52.095;172.331;160.989;112.15;-148.043;-85.946;-196.625
