timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
870;-174.359;-159.432;-229.686;18.104;104.82;65.924;-122.26;-134.203;-91.079;-60.824;-66.684;170.73;-117.436;-34.189;-97.606
880;-166.187;-153.453;-218.998;17.478;118.383;71.135;-117.114;-129.931;-85.899;-50.543;-59.686;160.053;-119.747;-31.608;-96.731
890;-156.83;-146.662;-206.591;16.798;128.974;75.325;-111.955;-124.927;-80.94;-40.631;-55.125;148.614;-121.427;-27.803;-94.134
900;-147.454;-139.579;-195.506;16.242;136.993;78.74;-105.689;-119.414;-76.355;-34.569;-52.782;139.158;-123.289;-24.339;-90.365
910;-138.433;-133.106;-187.077;16.369;144.2;80.317;-99.129;-113.387;-72.976;-30.965;-54.072;126.324;-125.755;-22.378;-86.139
920;-129.1;-127.596;-178.459;16.608;151.426;82.24;-92.101;-107.112;-69.411;-28.107;-55.791;114.057;-128.172;-21.183;-82.459
930;-119.35;-122.46;-169.99;16.98;157.03;84.15;-88.03;-99.4;-67.39;-25.13;-57.31;102.14;-130.55;-19.59;-79.75
940;-108.606;-116.823;-159.717;17.231;159.603;88.097;-83.958;-90.755;-66.078;-21.79;-57.526;88.951;-132.535;-17.579;-78.867
950;-97.553;-110.14;-148.191;17.611;161.004;92.742;-76.124;-82.641;-64.075;-16.406;-58.588;74.068;-134.745;-14.122;-78.373
960;-86.925;-100.431;-135.071;18.167;161.382;96.576;-68.607;-71.77;-62.222;-12.707;-58.887;63.07;-137.068;-10.412;-78.743
970;-78.733;-87.972;-120.248;18.703;159.942;101.093;-60.818;-59.598;-59.365;-10.723;-58.528;55.001;-138.666;-6.628;-78.63
980;-71.973;-76.265;-104.362;18.876;157.56;103.947;-53.156;-47.109;-55.623;-9.8;-57.086;43.857;-140.021;-1.135;-78.394
990;-64.803;-66.056;-89.502;18.836;154.694;105.989;-45.502;-33.994;-51.415;-7.286;-55.292;29.762;-140.683;2.962;-80.147
1000;-56.587;-55.465;-73.502;18.874;152.458;106.182;-37.231;-18.932;-47.484;-2.163;-50.895;17.383;-140.866;6.099;-79.087
1010;-47.44;-45.047;-55.715;18.47;150.157;108.124;-28.568;-1.818;-43.076;3.45;-44.078;3.69;-141.257;8.194;-76.216
1020;-39.016;-34.607;-38.661;17.513;146.471;109.194;-19.886;15.281;-36.985;8.296;-37.359;-5.858;-143.251;12.225;-73.466
1030;-30.258;-24.164;-24.487;16.964;142.084;109.735;-11.733;32.296;-30.558;13.076;-31.54;-15.789;-145.184;15.378;-69.005
1040;-22.926;-13.38;-12.366;16.295;137.086;108.857;-3.678;46.91;-24.259;15.303;-28.469;-23.849;-148.186;17.446;-64.676
1050;-15.776;-1.084;-1.989;16.366;132;108.54;2.925;60.232;-17.283;15.677;-26.992;-34.751;-149.146;19.183;-60.118
1060;-7.715;7.896;7.106;16.669;124.839;108.054;11.322;72.69;-10.809;17.187;-25.651;-45.315;-148.91;21.999;-55.727
1070;0.893;15.477;16.763;16.86;115.681;107.707;19.653;89.025;-4.207;18.907;-25.93;-55.932;-148.256;24.648;-52.177
1080;9.652;23.847;24.983;16.69;108.278;106.407;28.579;105.123;0.477;20.294;-27.598;-60.936;-145.944;26.998;-48.223
1090;16.923;33.167;32.591;16.363;100.827;104.723;37.363;117.245;5.146;22.801;-30.678;-61.413;-143.585;30.125;-44.236
1100;26.061;40.303;41.853;15.422;94.362;102.193;48.487;127.864;10.505;25.683;-33.85;-58.24;-140.864;33.615;-40.188
1110;35.724;47.415;53.759;14.363;84.281;97.261;57.881;139.13;15.084;27.942;-37.39;-56.75;-138.656;36.02;-35.24
1120;45.273;53.784;64.256;13.034;72.437;90.754;66.694;149.142;18.182;32.479;-42.393;-53.754;-135.53;37.896;-30.016
1130;54.082;59.938;73.02;12.432;60.532;83.087;72.588;158.732;20.847;37.317;-44.99;-52.467;-130.688;40.178;-25.552
1140;61.521;66.718;79.481;11.406;49.922;76.31;78.747;165.963;23.457;41.854;-44.657;-52.433;-126.373;41.776;-22.271
1150;69.97;72.944;85.66;10.507;39.784;68.194;84.881;172.661;25.704;46.928;-44.14;-54.567;-122.533;42.73;-19.348
1160;80.706;79.468;93.029;9.22;29.655;58.929;90.769;177.1;27.627;52.869;-40.816;-57.612;-120.291;42.843;-15.431
1170;91.254;87.501;99.693;7.996;18.706;49.57;96.442;179.045;29.875;58.861;-37.662;-61.986;-116.326;42.976;-10.294
1180;101.896;97.496;107.168;6.416;7.944;40.48;103.632;179.856;36.072;64.992;-31.776;-67.128;-110.544;44.504;-5.576
1190;112.169;107.317;115.22;4.865;-2.261;32.201;110.724;179.216;43.103;70.442;-26.388;-72.403;-104.713;46.279;-0.128
1200;120.541;115.41;125.814;3.145;-13.124;24.446;113.253;178.647;49.559;74.274;-23.408;-78.649;-100.72;47.621;5.027
1210;128.614;121.545;136.546;1.46;-23.51;16.16;116.098;175.523;56.485;77.33;-21.384;-85.009;-96.14;47.298;12.454
1220;137.469;125.753;142.526;-0.535;-34.224;6.924;118.523;170.869;63.069;81.567;-19.862;-93.201;-89.576;46.685;19.793
1230;148.942;128.589;145.454;-2.685;-43.338;-0.935;121.422;166.018;68.883;86.389;-17.635;-101.466;-82.548;45.748;25.018
1240;160.459;131.519;147.163;-5.431;-51.353;-8.437;124.336;161.132;73.756;89.659;-15.137;-106.956;-77.088;45.606;30.124
1250;170.538;133.643;146.72;-8.045;-58.219;-16.042;127.936;154.115;77.256;92.094;-10.513;-113.669;-72;44.319;37.756
1260;177.772;135.754;144.432;-10.708;-65.856;-24.102;129.768;145.274;80.383;93.864;-6.913;-119.915;-64.692;43.082;43.553
1270;184.456;139.067;146.076;-13.571;-73.062;-32.551;129.942;135.062;82.182;95.043;-1.583;-126.085;-54.743;40.703;50.469
1280;189.781;142.876;152.296;-16.898;-79.956;-41.001;128.467;125.167;82.727;95.351;2.936;-129.154;-47.716;36.982;56.314
1290;194.988;146.937;158.059;-20.172;-86.802;-49.467;126.952;116.461;83.865;96.451;8.278;-135.721;-39.957;35.452;59.012
1300;199.226;149.7;164.058;-23.992;-93.406;-59.326;126.68;109.167;83.917;97.39;13.786;-142.504;-34.056;35.257;61.013
1310;203.237;153.648;172.456;-28.139;-99.642;-68.884;124.198;104.55;85.682;98.629;20.482;-146.359;-26.835;33.74;63.926
1320;208.119;157.806;180.865;-32.004;-105.314;-78.048;120.739;98.004;86.243;99.633;27.883;-152.407;-18.128;31.839;68.813
1330;212.58;162.291;188.351;-36.383;-110.587;-85.939;116.95;90.954;87.414;101.551;37.176;-161.779;-10.843;28.937;71.707
1340;215.109;169.163;193.281;-40.67;-116.254;-93.621;113.045;85.536;89.062;102.671;48.874;-174.496;-3.14;25.994;74.052
1350;215.777;178.936;196.456;-45.073;-121.123;-101.381;108.612;81.465;89.803;102.49;61.521;-186.75;5.896;22.37;77.43
1360;215.582;189.529;199.908;-49.024;-124.98;-108.421;104.973;75.345;91.285;101.431;73.335;-196.714;15.861;20.51;80.313
1370;216.215;199.792;203.696;-52.014;-128.399;-114.028;101.162;69.931;92.158;95.644;84.202;-205.375;25.136;19.697;84.482
1380;219.473;208.812;207.119;-54.64;-131.486;-118;98.225;65.964;92.463;89.607;92.913;-212.283;31.788;18.149;89.206
1390;220.934;212.494;208.783;-57.546;-136.094;-123.306;94.142;61.738;89.626;80.061;96.837;-219.08;38.749;16.076;87.876
1400;220.89;215.461;211.625;-60.818;-140.499;-127.807;89.388;56.903;89.949;71.6;98.534;-224.257;43.59;14.388;84.226
1410;218.298;218.415;214.461;-63.85;-143.974;-130.022;84.771;55.083;91.738;62.683;97.972;-227.219;49.989;12.764;80.208
1420;214.497;220.04;215.684;-67.063;-146.316;-131.834;82.392;55.908;93.461;53.65;99.68;-227.538;52.766;11.138;75.992
1430;209.934;219.983;216.226;-69.69;-148.423;-133.698;82.839;57.717;91.297;44.739;100.436;-225.568;54.916;9.726;73.374
1440;205.349;219.436;215.593;-72.534;-149.639;-136.295;83.389;59.272;87.523;36.248;101.652;-222.302;57.706;8.931;69.622
1450;202.76;218.468;213.632;-75.018;-150.101;-138.366;83.508;60.921;83.559;27.999;105.185;-219.411;62.244;7.407;67.782
1460;200.255;217.692;212.004;-77.902;-150.499;-138.636;83.668;62.411;81.182;18.992;108.047;-215.043;66.782;6.803;66.182
1470;197.621;217.742;212.858;-79.756;-150.208;-137.712;82.123;64.004;79.494;8.182;109.792;-211.046;69.516;6.319;64.455
1480;194.517;219.716;214.041;-81.495;-149.378;-137.156;80.25;65.09;77.323;-1.339;110.357;-206.673;72.396;3.753;64.073
1490;191.286;221.541;215.921;-81.719;-148.575;-137.323;78.349;65.527;75.437;-9.861;109.036;-201.07;74.068;1.938;63.081
1500;189.196;222.723;220.899;-81.121;-147.808;-137.254;75.059;65.92;74.957;-16.444;105.123;-191.167;76.159;1.714;61.043
1510;188.527;223.629;225.857;-80.372;-146.855;-135.741;71.639;65.691;75.49;-21.022;99.897;-181.268;77.956;1.394;60.93
1520;187.683;222.83;227.826;-79.404;-146.265;-134.219;68.121;66.832;74.695;-23.99;92.757;-172.114;78.382;0.639;59.052
1530;185.23;218.539;227.887;-78.476;-145.481;-132.498;65.597;66.092;74.658;-27.265;84.018;-163.957;80.728;1.003;56.717
1540;181.935;212.019;229.937;-77.726;-144.448;-131.469;63.073;63.937;72.862;-30.132;74.215;-152.008;82.943;-0.152;58.728
1550;178.393;205.084;233.473;-77.273;-143.098;-130.044;60.67;60.206;71.276;-33.185;65.298;-126.859;85.99;-2.793;61.241
1560;173.417;196.215;236.028;-77.434;-141.886;-128.923;58.75;54.532;66.832;-32.868;58.081;-114.967;87.684;-5.263;64.492
1570;167.315;185.354;236.975;-77.65;-141.172;-128.916;56.585;49.219;63.57;-31.094;50.705;-100.535;87.185;-7.382;68.139
1580;162.455;174.817;238.128;-77.468;-140.956;-128.6;53.392;43.39;61.6;-29.782;43.955;-87.415;85.599;-7.972;72.997
1590;158.087;162.937;239.001;-77.461;-140.017;-127.436;50.233;38.233;59.731;-32.39;36.983;-74.441;84.178;-7.861;79.272
1600;155.302;149.026;237.36;-77.294;-139.135;-125.96;45.566;33.673;58.185;-35.28;28.179;-59.124;82.003;-6.977;80.855
1610;153.09;135.342;234.494;-77.397;-137.734;-125.748;41.188;28.72;55.095;-35.098;20.09;-40.404;82.628;-6.134;80.557
1620;149.447;122.164;230.215;-76.855;-136.339;-125.006;36.952;23.232;50.957;-33.011;12.483;-23.658;85.265;-6.68;79.819
1630;143.406;109.36;224.459;-76.359;-134.981;-124.095;33.233;15.172;46.228;-31.088;7.47;-9.172;89.117;-6.971;78.814
1640;137.047;95.793;217.164;-75.847;-133.367;-123.132;29.914;8.759;43.501;-28.157;3.41;1.888;92.479;-7.626;79.934
1650;129.637;81.33;207.706;-75.574;-131.141;-121.982;26.298;3.036;39.324;-22.739;1.745;12.537;97.367;-7.978;83.435
1660;122.048;67.447;197.312;-75.35;-128.135;-121.268;22.509;-3.796;37.068;-15.963;0.532;24.065;102.091;-7.501;88.454
1670;115.246;54.749;188.068;-74.847;-125.394;-120.268;16.577;-12.417;33.381;-7.565;-0.857;35.927;110.223;-6.658;95.411
1680;109.146;41.389;177.855;-74.281;-122.95;-119.148;8.839;-22.309;31.473;0.684;-1.578;49.348;117.356;-6.766;100.414
1690;103.101;27.673;166.903;-73.301;-120.766;-117.338;1.644;-31.142;29.196;8.992;-2.258;62.554;123.654;-8.375;103.537
1700;95.997;15.241;154.495;-71.854;-117.84;-115.621;-6.371;-39.423;27.039;17.563;-2.466;74.277;128.128;-8.778;105.625
1710;88.226;1.698;140.146;-70.126;-113.946;-114.08;-14.228;-47.186;23.643;26.33;-0.925;83.368;130.861;-8.461;105.917
1720;81.481;-12.269;124.754;-68.313;-109.928;-111.532;-17.206;-54.866;19.423;35.949;4.641;93.491;133.083;-7.607;106.335
1730;73.8;-26.632;109.912;-66.138;-106.092;-108.754;-19.779;-61.815;15.806;44.728;9.222;102.47;135.098;-5.745;106.314
1740;65.408;-40.716;95.543;-64.243;-102.066;-103.277;-23.53;-68.306;11.695;53.28;12.766;109.555;141.721;-2.865;106.745
1750;55.49;-53.61;78.415;-62.892;-96.033;-96.168;-27.988;-74.788;7.734;59.182;17.229;112.062;150.825;0.89;108.084
1760;44.062;-66.004;60.159;-61.548;-90.048;-89.306;-32.521;-81.628;2.388;62.593;27.902;115.699;158.503;4.463;109.239
1770;32.252;-78.563;42.262;-60.55;-81.182;-81.705;-34.691;-88.261;-1.586;65.16;38.132;120.774;164.614;8.281;110.469
1780;22.434;-89.825;25.435;-59.033;-70.775;-75.687;-37.015;-92.083;-6.844;69.397;45.724;129.35;171.12;11.821;109.237
1790;12.356;-99.212;6.6;-56.994;-60.713;-69.73;-38.756;-94.161;-11.127;75.177;53.714;139.486;179.13;15.415;104.839
1800;1.67;-109.308;-14.532;-53.971;-50.865;-62.735;-41.148;-96.074;-15.952;82.761;61.462;137.528;186.699;19.127;100.858
1810;-8.314;-117.561;-35.811;-50.188;-40.36;-53.919;-43.698;-97.528;-19.932;87.712;68.021;144.299;191.055;23.204;94.228
1820;-18.399;-123.799;-55.041;-46.526;-27.665;-44.342;-46.474;-98.97;-24.473;91.804;74.73;151.054;195.836;27.397;85.005
1830;-30.648;-130.131;-73.229;-42.217;-15.67;-34.985;-48.188;-99.851;-29.139;94.044;79.059;159.552;199.457;31.084;77.326
1840;-43.884;-136.145;-91.137;-36.88;-3.277;-25.032;-50.138;-100.53;-33.233;97.356;84.881;165.934;202.846;34.597;71.331
1850;-58.96;-139.996;-107.123;-31.53;8.978;-13.207;-51.888;-101.592;-37.121;100.404;91.851;167.839;204.535;38.69;69.579
1860;-73.596;-143.371;-122.623;-25.426;25.302;-0.695;-52.928;-101.93;-40.451;101.661;99.404;165.454;203.499;42.331;68.95
1870;-87.177;-146.661;-135.2;-19.103;44.891;9.854;-54.931;-103.204;-42.444;103.683;108.788;164.949;198.746;46.229;66.793
1880;-98.564;-149.168;-145.673;-13.114;65.279;22.139;-56.906;-102.97;-43.695;106.159;116.895;168.018;199.539;49.705;64.419
1890;-108.761;-150.607;-154.154;-5.386;85.597;34.385;-59.246;-104.953;-44.623;106.026;124.203;171.932;193.167;52.615;62.273
1900;-118.288;-150.923;-160.954;6.189;104.476;49.59;-62.12;-106.417;-47.097;103.606;130.959;175.127;187.559;54.556;61.298
1910;-126.092;-151.014;-168.207;22.945;121.879;66.41;-64.394;-107.812;-51.331;100.48;137.192;177.321;179.782;56.483;60.672
1920;-133.738;-151.538;-175.512;39.727;139.92;82.948;-67.308;-107.819;-53.79;96.658;142.339;177.548;172.121;57.05;58.41
1930;-141.335;-152.168;-180.764;58.207;157.906;100.217;-70.166;-108.25;-56.241;91.934;146.447;176.906;165.073;56.894;55.428
1940;-147.481;-153.269;-184.468;76.177;178.084;118.699;-72.836;-108.33;-57.244;88.114;149.29;176.353;156.826;56.459;54.983
1950;-152.023;-154.564;-187.752;93.651;195.992;137.931;-72.839;-108.963;-58.563;84.597;148.719;176.698;150.621;55.597;51.974
1960;-156.161;-155.026;-191.661;111.505;213.91;156.699;-72.972;-108.8;-61.059;81.697;146.952;178.203;146.451;54.499;49.612
1970;-161.899;-155.619;-195.268;128.436;231.746;173.978;-76.026;-108.837;-64.127;78.881;143.225;179.668;143.953;52.826;48.174
1980;-167.73;-156.561;-198.378;145.557;247.836;189.999;-79.101;-107.086;-67.368;75.939;140.814;180.444;139.68;51.048;47.04
1990;-172.593;-157.952;-201.189;162.11;262.713;204.112;-81.539;-105.847;-70.174;74.44;140.157;181.206;130.978;47.87;45.605
2000;-176.705;-159.989;-203.659;178.457;274.779;215.55;-83.523;-103.154;-72.903;74.985;140.855;182.246;118.694;43.407;42.338
2010;-179.797;-161.651;-204.686;191.868;286.528;226.557;-85.81;-101.982;-76.044;76.397;136.988;183.28;104.421;39.377;40.317
2020;-182.319;-163.086;-207.116;205.607;294.179;236.575;-88.857;-101.265;-79.103;75.846;130.014;186.756;90.032;35.161;36.963
2030;-185.646;-163.603;-211.563;217.964;299.25;246.894;-92.076;-101.172;-80.804;73.121;125.09;185.808;74.132;30.626;34.601
2040;-188.498;-164.367;-215.348;231.756;303.703;257.116;-95.812;-99.523;-81.28;66.6;118.906;185.538;58.371;25.788;34.396
2050;-191.59;-164.425;-217.244;243.833;305.72;266.476;-98.981;-99.766;-80.189;56.75;110.423;185.505;41.699;20.752;29.793
2060;-195.04;-164.006;-217.749;255.237;307.272;273.448;-101.983;-99.646;-78.76;46.701;100.4;186.047;28.029;15.287;25.676
2070;-198.56;-163.226;-220;262.8;302.713;278.774;-103.593;-100.906;-76.734;34.913;89.869;182.389;12.665;9.956;19.47
2080;-201.28;-162.931;-222.498;268.658;296.214;282.432;-104.879;-101.797;-75.697;24.342;78.658;178.07;-3.174;4.872;13.658
2090;-203.818;-162.17;-223.679;271.779;289.877;282.586;-105.801;-102.119;-75.113;15.252;66.979;175.905;-19.83;-1.394;7.418
2100;-205.527;-162.131;-224.585;272.495;283.046;278.097;-105.673;-101.775;-74.057;5.13;57.343;173.164;-32.745;-8.146;-0.152
2110;-206.963;-163.005;-224.91;270.083;271.194;270.96;-104.811;-100.669;-72.35;-6.102;48.988;170.39;-43.694;-15.164;-9.738
2120;-208.535;-163.832;-223.655;265.694;256.811;265.843;-102.92;-98.778;-71.557;-17.43;41.946;165.648;-54.074;-22.47;-18.374
2130;-211.069;-165.183;-223.466;261.188;241.225;258.513;-100.988;-96.916;-72.189;-29.91;34.912;158.779;-70.491;-29.112;-26.665
2140;-214.101;-165.872;-224.061;254.648;226.154;250.839;-99.215;-94.159;-73.21;-40.956;28.422;149.843;-82.029;-34.628;-34.655
2150;-216.67;-165.497;-227.372;243.844;211.07;239.862;-97.204;-91.199;-73.756;-51.114;21.328;138.981;-92.044;-38.394;-43.857
2160;-218.061;-165.273;-230.79;227.968;195.124;226.912;-98.283;-88.826;-74.03;-60.775;14.121;126.359;-97.441;-42.611;-55.582
2170;-218.614;-164.858;-232.418;212.193;179.04;213.703;-98.208;-86.341;-75.214;-71.818;7.032;111.021;-103.728;-45.372;-66.635
2180;-219.11;-163.783;-233.357;194.178;163.979;198.357;-97.606;-82.647;-76.868;-81.324;0.206;94.916;-109.926;-48.899;-75.032
2190;-220.097;-161.927;-235.109;176.756;145.599;181.279;-98.079;-79.237;-78.641;-91.51;-7.411;78.778;-114.109;-51.577;-83.461
2200;-220.352;-160.345;-235.15;159.196;126.639;163.23;-99.12;-75.505;-80.419;-100.777;-12.028;61.927;-117.029;-53.361;-90.407
2210;-219.572;-159.148;-233.366;141.034;107.477;146.371;-100.53;-71.841;-82.054;-110.628;-16.033;45.71;-120.643;-55.828;-98.367
2220;-217.509;-157.796;-231.272;122.886;87.919;130.561;-102.134;-68.914;-83.113;-120.632;-19.421;28.033;-124.401;-56.942;-106.943
2230;-215.607;-154.909;-228.661;103.83;69.246;114.19;-103.979;-68.01;-82.917;-129.906;-22.548;12.226;-125.083;-58.099;-114.459
2240;-214.19;-151.589;-227.221;84.462;49.681;97.121;-105.091;-65.16;-82.148;-140.508;-26.212;1.396;-122.978;-59.619;-121.001
2250;-212.662;-148.474;-225.794;65.029;29.032;79.825;-104.359;-64.135;-81.557;-152.025;-32.754;-6.41;-121.161;-60.894;-127.646
2260;-211.313;-146.21;-225.93;48.49;7.88;61.764;-102.095;-60.892;-82.323;-163.811;-39.095;-14.436;-120.223;-61.852;-135.004
2270;-209.258;-144.901;-225.328;31.626;-11.829;43.731;-99.374;-56.61;-82.343;-173.208;-40.476;-25.326;-118.061;-61.886;-141.17
2280;-206.313;-142.521;-224.314;15.567;-30.269;25.178;-94.566;-52.668;-81.21;-181.945;-39.957;-37.23;-114.437;-60.966;-146.11
2290;-203.659;-139.143;-222.728;-3.128;-47.884;6.07;-89.084;-49.568;-79.665;-187.408;-38.535;-53.917;-109.502;-59.19;-152.524
2300;-201.817;-136.926;-221.738;-21.563;-63.799;-12.964;-83.433;-46.194;-78.872;-191.297;-34.8;-70.328;-105.063;-57.84;-155.406
2310;-200.087;-132.939;-223.012;-40.279;-79.919;-31.894;-77.782;-44.287;-77.348;-195.177;-31.554;-85.694;-102.447;-56.655;-159.065
2320;-198.026;-128.401;-223.028;-55.763;-91.272;-49.553;-73.034;-40.211;-76.276;-197.385;-31.604;-96.794;-98.571;-55.607;-160.972
2330;-195.723;-124.749;-223.222;-70.364;-99.734;-66.606;-68.899;-35.763;-74.926;-199.088;-33.134;-107.115;-90.116;-54.767;-162.661
2340;-191.975;-120.542;-223.818;-83.406;-109.372;-82.239;-65.379;-32.834;-74.527;-199.887;-36.983;-116.437;-79.127;-53.659;-163.898
2350;-188.374;-115.109;-221.775;-93.854;-118.206;-94.618;-62.943;-30.55;-75.779;-200.063;-42.032;-124.046;-70.24;-53.113;-161.808
2360;-185.268;-110.371;-220.157;-101.754;-125.954;-104.31;-60.458;-26.434;-75.807;-199.004;-50.495;-134.332;-62.368;-52.673;-157.723
2370;-181.836;-105.668;-219.219;-108.466;-134.258;-114.046;-56.103;-23.967;-74.727;-197.84;-60.046;-147.257;-55.19;-51.004;-152.066
2380;-178.345;-101.153;-215.67;-115.268;-143.086;-118.541;-51.23;-21.479;-71.535;-194.072;-67.69;-160.455;-48.411;-50.535;-145.564
2390;-173.458;-97.47;-209.219;-122.069;-152.261;-120.52;-46.957;-18.731;-68.312;-190.45;-75.538;-173.11;-41.859;-50.89;-139.815
2400;-165.756;-91.623;-199.021;-127.93;-159.254;-128.273;-42.07;-15.47;-66.625;-187.68;-81.417;-182.061;-37.411;-51.379;-134.433
2410;-158.713;-85.596;-186.858;-133.359;-165.074;-135.073;-33.894;-10.833;-65.826;-184.737;-87.447;-190.941;-35.204;-50.488;-128.623
2420;-150.32;-78.64;-173.654;-138.434;-171.098;-141.243;-25.997;-6.894;-64.745;-179.473;-93.608;-197.132;-33.117;-50.346;-123.375
2430;-139.639;-73.673;-160.161;-142.975;-178.055;-146.032;-18.383;-3.404;-63.076;-174.643;-97.888;-202.406;-31.477;-49.419;-119.092
2440;-128.237;-68.759;-146.749;-148.036;-183.252;-151.291;-9.786;-1.263;-60.619;-170.324;-101.742;-206.439;-29.28;-47.863;-114.64
2450;-115.123;-64.815;-134.499;-152.779;-186.663;-156.153;-0.939;0.866;-57.908;-167.783;-108.55;-208.17;-27.535;-46.148;-110.338
2460;-102.476;-61.186;-121.959;-157.403;-190.24;-162.492;5.909;4.101;-54.19;-164.417;-115.934;-209.968;-25.239;-44.721;-106.868
2470;-91.233;-58.041;-108.45;-160.952;-193.754;-169.545;14.709;10.074;-49.948;-162.338;-126.059;-210.32;-23.103;-45.938;-104.055
2480;-79.734;-55.106;-97.527;-163.444;-197.16;-174.753;23.509;15.557;-46.877;-161.07;-136.186;-214.349;-20.665;-47.579;-102.509
2490;-71.123;-50.897;-87.193;-165.575;-199.286;-179.305;33.119;20.004;-44.065;-159.919;-145.676;-222.957;-18.646;-47.884;-101.869
2500;-63.514;-46.672;-76.898;-167.946;-200.397;-183.068;40.655;25.194;-39.754;-158.006;-153.043;-230.815;-16.531;-47.295;-100.426
2510;-58.194;-41.996;-64.354;-170.646;-200.657;-186.254;45.512;31.088;-33.778;-155.353;-159.055;-238.094;-13.692;-47.432;-97.393
2520;-53.455;-35.828;-53.051;-173.012;-201.106;-189.103;49.59;37.248;-28.825;-153.657;-165.97;-242.817;-8.036;-47.779;-93.29
2530;-48.27;-30.506;-43.15;-175.019;-201.23;-191.292;51.884;43.87;-24.783;-150.96;-173.001;-244.31;-1.752;-47.066;-89.545
2540;-40.099;-26.084;-30.897;-175.808;-200.713;-193.243;52.477;47.844;-22.274;-149.428;-177.931;-240.393;-0.396;-46.519;-86.531
2550;-34.528;-20.561;-19.681;-175.566;-199.297;-193.739;55.472;53.412;-19.745;-147.403;-182.034;-235.921;0.781;-46.519;-82.834
2560;-28.272;-17.276;-4.124;-174.945;-197.381;-194.072;58.426;56.674;-17.527;-144.993;-185.201;-231.137;5.599;-45.672;-76.761
2570;-21.574;-13.425;12.32;-174.345;-195.983;-193.975;61.486;59.142;-12.928;-141.408;-184.323;-225.206;10.764;-45.531;-68.637
