timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
870;-29.695;-64.08;67.063;136.462;110.342;84.993;11.189;-101.933;-102.601;3.311;67.25;118.489;-17.007;3.195;33.262
880;-22.522;-58.693;72.809;145.826;125.593;101.597;26.197;-94.977;-97.069;14.015;81.181;130.274;-14.253;5.867;30.996
890;-16.425;-55.732;74.656;153.151;138.947;112.277;42.892;-90.07;-86.969;20.653;91.021;136.471;-12.816;6.217;28.299
900;-10.8;-55.308;74.643;161.06;152.486;121.242;56.642;-82.536;-76.094;23.618;98.588;138.315;-11.054;6.776;26.606
910;-5.512;-53.92;73.465;170.131;164.076;128.745;70.392;-76.752;-66.225;26.621;106.141;139.126;-10.579;6.819;26.691
920;0.931;-51.594;71.802;178.522;174.874;135.566;84.638;-68.541;-58.618;28.621;110.735;138.698;-10.262;7.709;27.02
930;8.826;-49.106;69.886;182.482;183.647;142.385;101.044;-59.994;-51.124;30.066;114.453;138.631;-10.058;8.151;25.405
940;17.326;-45.729;68.609;188.626;193.067;148.039;113.938;-48.233;-40.425;31.741;119.809;138.794;-8.767;8.209;23.149
950;26.699;-43.244;68.029;191.459;197.981;152.294;125.036;-37.896;-31.187;32.716;125.013;138.953;-7.554;7.073;21.645
960;35.34;-38.48;66.59;193.43;202.91;153.3;135.69;-28.49;-22.79;33.53;130.15;138.37;-4.84;6.59;21
970;43.194;-30.581;65.301;193.529;206.777;153.825;146.269;-19.504;-13.056;34.225;133.642;135.405;-2.849;6.132;19.976
980;51.947;-21.439;63.908;192.958;210.262;152.119;157.37;-10.547;-3.305;34.851;137.052;131.091;-3.113;5.478;18.713
990;60.666;-12.024;63.05;189.947;213.522;148.208;166.435;-2.956;6.41;33.757;140.459;125.443;-3.084;4.77;16.571
1000;70.252;-3.042;62.189;186.897;215.123;144.774;172.955;5.134;14.22;31.095;141.498;118.772;-3.676;4.556;14.897
1010;79.242;4.181;62.069;181.979;214.947;141.28;177.246;15.263;20.922;28.958;141.461;112.185;-3.194;4.35;12.726
1020;89.041;11.018;62.071;175.907;214.637;138.79;181.062;28.888;30.276;26.61;141.429;106.355;-2.662;3.623;10.832
1030;99.404;20.212;63.23;169.809;211.107;132.184;185.127;41.439;41.676;22.954;140.309;98.927;-1.978;3.143;9.796
1040;108.394;29.87;63.021;160.988;208.031;126.626;189.475;53.031;52.346;21.673;138.409;91.969;-1.555;2.782;10.584
1050;115.668;41.769;61.875;153.328;205.82;122.204;193.413;64.154;65.227;20.269;136.768;85.651;-1.488;3.426;10.96
1060;123.344;51.162;62.544;148.085;200.438;116.302;199.593;75.367;77.933;25.318;134.151;79.896;-1.727;2.924;11.531
1070;129.878;59.673;63.25;146.043;192.083;108.487;203.345;88.112;91.173;30.092;131.418;75.012;-2.231;2.179;10.13
1080;136.516;69.085;66.15;143.718;182.23;100.789;205.58;102.05;104.904;35.005;125.667;66.207;-3.53;1.443;9.629
1090;144.439;79.332;68.719;137.536;174.883;93.655;204.58;115.619;118.232;39.819;118.091;57.509;-4.738;0.626;7.743
1100;150.758;89.584;69.492;133.892;168.005;85.817;204.266;126.882;128.094;45.001;110.526;51.182;-4.62;-0.604;5.695
1110;153.83;98.489;72.838;130.287;159.934;75.543;204.153;138.162;137.776;50.198;103.981;42.092;-4.096;-1.656;5.443
1120;154.297;106.885;76.176;128.227;151.729;65.358;204.047;150.456;147.116;54.931;97.093;32.724;-3.607;-1.827;5.818
1130;155.612;115.007;79.522;126.057;144.374;56.169;204.411;163.467;154.706;59.751;90.217;25.201;-3.746;-1.834;6.119
1140;156.734;123.65;83.725;122.665;133.927;50.181;203.047;176.069;158.941;64.076;82.727;19.517;-4.641;-1.852;6.259
1150;158.41;131.58;87.187;117.26;123.039;43.971;198.57;183.61;161.356;67.288;77.582;14.057;-5.143;-1.911;4.847
1160;161.295;139.382;90.222;109.512;111.103;37.445;193.888;191.022;163.818;70.325;71.248;8.753;-5.067;-0.808;3.225
1170;164.39;145.983;93.339;100.525;99.84;30.201;186.817;193.843;167.304;70.352;66.395;3.12;-5.258;-0.151;1.68
1180;168.138;153.309;96.373;93.493;88.007;21.647;177.428;196.764;171.49;68.952;61.861;-3.837;-6.534;0.458;0.685
1190;171.993;161.607;97.565;83.447;74.807;15.411;168.012;197.45;173.656;67.515;55.809;-8.672;-8.565;-0.851;0.377
1200;175.466;171.637;97.531;73.707;64.681;9.255;160.475;197.715;177.522;68.052;48.162;-13.408;-10.861;-1.335;-1.167
1210;178.232;180.584;98.992;63.36;55.56;10.008;153.752;197.856;181.296;69.24;40.528;-19.928;-11.424;-0.928;-2.192
1220;180.739;187.046;100.459;54.471;47.358;10.881;146.187;197.988;179.924;70.273;33.843;-25.089;-11.415;-0.456;-3.203
1230;182.362;191.277;102.742;45.577;39.207;9.362;138.196;196.905;176.976;70.467;27.713;-30.197;-11.116;-0.743;-3.935
1240;183.199;195.378;103.408;36.788;31.139;6.884;128.616;196.833;175.163;72.278;21.594;-34.506;-10.682;-0.664;-4.396
1250;183.891;198.812;103.686;28.254;21.276;3.535;121.535;194.91;175.935;74.135;13.434;-38.268;-9.049;-1.055;-4.857
1260;184.028;202.931;102.977;21.238;10.215;-0.057;114.037;191.718;175.577;75.892;4.765;-41.202;-8.005;-1.446;-4.549
1270;182.905;205.377;102.289;13.719;-0.889;-5.604;107.104;186.115;174.241;77.543;-3.813;-42.579;-7.552;-2.435;-4.506
1280;179.439;204.282;100.562;4.657;-12.689;-10.941;101.39;182.381;172.329;77.402;-10.775;-43.891;-7.691;-2.768;-4.514
1290;175.308;203.077;98.262;-1.282;-24.762;-16.541;95.366;178.537;170.484;75.797;-17.562;-45.643;-7.747;-3.159;-4.523
1300;169.508;201.166;94.956;-7.988;-37.676;-21.976;91.401;173.844;167.383;73.895;-26.016;-48.041;-7.316;-2.986;-4.871
1310;161.758;201.25;90.588;-14.939;-47.464;-27.673;84.944;169.707;162.29;70.476;-33.867;-51.018;-6.79;-1.079;-5.658
1320;153.446;200.708;86.257;-21.449;-54.724;-30.4;76.829;164.321;155.497;66.157;-41.715;-54.723;-6.201;0.879;-5.572
1330;145.952;197.983;82.494;-29.61;-61.09;-33.228;69.419;156.45;148.97;61.933;-46.78;-56.51;-5.937;2.837;-5.325
1340;138.763;195.32;79.243;-37.294;-70.182;-36.453;64.992;148.596;142.292;57.467;-48.896;-57.692;-5.865;4.917;-4.479
1350;132.853;190.839;76.297;-46.209;-78.868;-40.625;57.15;142.136;136.084;50.572;-51.011;-58.961;-5.119;7.235;-3.595
1360;126.456;184.974;73.17;-56.339;-86.143;-43.894;49.094;133.073;126.536;43.553;-53.866;-56.26;-4.02;9.736;-3.83
1370;120.76;178.527;70.043;-66.22;-93.144;-46.595;41.451;123.948;119.153;34.004;-56.372;-52.822;-2.591;10.596;-3.424
1380;115.077;172.723;67.527;-74.528;-100.137;-49.642;33.399;115.817;113.157;25.911;-58.355;-51.631;-1.47;10.85;-3.542
1390;109.457;166.954;64.5;-81.315;-103.736;-52.823;24.814;107.909;107.12;17.576;-61.26;-50.432;1.235;11.909;-3.492
1400;103.369;163.46;61.321;-88.57;-107.859;-56.148;19.378;101.238;104.179;10.038;-64.411;-51.417;3.019;12.878;-2.71
1410;96.059;159.185;58.204;-94.651;-110.939;-57.812;16.254;92.12;99.708;2.92;-65.914;-51.17;4.017;13.01;-1.93
1420;86.956;151.17;51.072;-102.017;-116.283;-61.964;12.928;82.825;93.53;-7.079;-73.262;-55.443;1.732;11.792;-2.49
1430;76.993;142.785;44.266;-109.32;-121.146;-66.196;7.163;74.335;85.632;-12.749;-80.61;-57.156;0.746;10.608;-2.697
1440;67.389;135.068;38.91;-115.04;-123.826;-71.782;2.197;66.611;78.692;-19.072;-86.901;-59.876;0.32;10.305;-2.863
1450;58.338;127.68;36.626;-121.841;-126.634;-77.128;-3.579;60.931;72.419;-25.806;-92.124;-59.361;-0.21;9.41;-2.069
1460;48.732;117.097;34.47;-128.415;-129.938;-83.741;-9.185;53.989;67.021;-31.938;-96.513;-55.317;-2.014;8.061;-1.001
1470;39.011;106.255;32.473;-134.411;-133.937;-89.801;-12.726;46.177;63.817;-37.057;-99.93;-50.549;-4.019;7.126;-0.375
1480;30.403;98.717;30.397;-140.297;-137.683;-94.281;-16.714;39.617;60.212;-40.698;-104.801;-46.328;-5.327;7.723;1.479
1490;22.775;90.847;30.713;-144.477;-141.305;-95.052;-19.261;34.401;54.819;-43.223;-107.841;-40.779;-6.454;8.996;3.647
1500;15.05;83.964;31.52;-149.061;-143.203;-95.788;-23.335;30.423;48.782;-45.039;-108.876;-34.85;-8.913;9.337;5.726
1510;8.924;78.11;32.754;-154.499;-144.33;-96.05;-27.09;27.777;44.303;-47.021;-110.166;-31.121;-11.243;9.705;6.753
1520;3.218;73.309;33.159;-160.308;-145.426;-95.756;-31.502;25.116;39.852;-48.803;-110.588;-28.639;-13.352;10.65;7.586
1530;-0.941;69.228;32.883;-164.498;-145.455;-95.917;-37.154;20.214;34.481;-50.606;-111.542;-27.646;-14.138;12.581;8.199
1540;-5.567;65.565;32.912;-168.338;-145.764;-96.381;-41.622;14.394;28.177;-53.291;-112.497;-25.566;-15.52;14.588;8.811
1550;-9.142;61.876;32.975;-171.932;-145.15;-96.906;-47.901;9.055;21.219;-56.07;-112.808;-23.485;-17.161;15.76;9.396
1560;-10.15;57.234;33.466;-175.323;-144.543;-97.872;-54.459;3.552;15.828;-59.103;-112.903;-16.382;-19.288;14.339;9.909
1570;-10.582;52.468;33.25;-178.679;-144.298;-99.681;-59.461;-1.772;10.739;-61.822;-112.854;-9.229;-18.935;12.724;10.406
1580;-12.332;47.259;31.599;-180.444;-145.146;-101.298;-65.495;-5.897;4.683;-64.783;-113.154;-1.342;-17.597;11.102;10.701
1590;-14.851;40.352;31.233;-182.811;-145.475;-102.999;-70.985;-11.087;-2.139;-67.145;-114.015;5.309;-16.314;11.063;11.137
1600;-18.251;34.636;31.463;-185.021;-145.474;-103.157;-73.146;-17.774;-9.766;-65.564;-113.971;9.938;-15.072;10.658;11.036
1610;-20.714;29.963;31.781;-186.375;-144.774;-103.228;-75.274;-22.905;-14.917;-64.094;-112.072;14.287;-15.906;10.252;10.869
1620;-23.092;26.069;31.463;-187.088;-144.073;-102.233;-78.032;-28.25;-20.283;-60.183;-110.221;15.168;-16.295;10.863;10.172
1630;-25.526;20.768;29.772;-187.946;-142.89;-100.728;-81.663;-35.156;-26.469;-56.026;-107.29;17.394;-17.88;11.763;9.971
1640;-28.487;14.995;27.608;-188.8;-142.506;-98.476;-84.855;-43.321;-32.458;-52.034;-100.477;18.301;-19.305;11.716;9.262
1650;-31.324;6.785;25.574;-189.577;-141.865;-97.57;-88.528;-50.299;-40.84;-47.563;-93.617;22.395;-19.364;11.552;7.753
1660;-34.681;-1.764;23.572;-190.394;-141.07;-96.139;-94.521;-55.474;-47.062;-47.077;-86.857;26.44;-19.554;11.47;6.251
1670;-39.2;-9.93;21.181;-191.581;-140.668;-96.629;-100.127;-60.719;-53.015;-46.461;-78.361;30.486;-17.625;12.465;5.317
1680;-43.314;-18.608;17.885;-192.128;-138.8;-95.721;-102.927;-66.324;-58.073;-48.204;-69.659;33.509;-15.532;13.459;4.374
1690;-47.379;-27.135;13.764;-191.727;-138.372;-94.411;-105.727;-72.218;-63.335;-46.99;-62.564;36.254;-13.643;14.619;3.49
1700;-51.619;-35.669;9.188;-190.76;-138.292;-92.501;-107.84;-77.839;-68.978;-45.921;-55.262;34.999;-11.248;14.874;2.879
1710;-54.134;-41.248;4.266;-189.756;-138.716;-91.563;-110.113;-81.832;-74.141;-44.452;-49.037;32.741;-10.159;14.157;2.088
1720;-55.778;-46.989;-0.335;-189.048;-138.479;-90.701;-113.473;-85.942;-79.552;-42.741;-41.793;31.763;-8.619;13.454;1.2
1730;-57.19;-54.811;-5.48;-188.77;-137.863;-89.914;-116.548;-90.052;-82.417;-42.299;-34.639;30.228;-6.99;12.342;-0.087
1740;-58.887;-61.603;-11.686;-188.368;-137.241;-89.68;-119.446;-94.338;-83.448;-41.477;-27.974;28.32;-4.161;11.21;-1.214
1750;-60.612;-68.305;-17.913;-187.597;-136.091;-88.843;-120.698;-98.258;-84.48;-40.579;-23.772;25.972;-0.178;11.037;-2.284
1760;-63.538;-75.531;-24.148;-185.407;-134.499;-88.753;-121.345;-101.418;-86.086;-38.805;-19.461;24.702;4.331;10.748;-3.087
1770;-66.265;-82.439;-30.092;-181.993;-133.345;-89.403;-121.472;-104.857;-88.367;-36.328;-17.037;24.397;8.542;9.781;-3.819
1780;-69.178;-87.942;-35.535;-179.233;-131.28;-90.492;-120.848;-106.756;-90.988;-33.968;-17.214;26.092;11.881;7.328;-4.31
1790;-71.917;-94.803;-40.171;-176.48;-128.749;-92.47;-120.665;-107.982;-92.93;-30.854;-17.183;26.906;16.03;5.028;-5.172
1800;-73.577;-101.912;-44.157;-174.28;-125.59;-94.848;-121.408;-109.56;-95.272;-28.342;-12.748;27.137;20.228;3.258;-5.396
1810;-75.873;-108.801;-48.385;-171.41;-122.251;-96.801;-121.989;-111.036;-96.825;-25.872;-8.628;22.549;24.29;2.994;-5.754
1820;-78.41;-115.386;-52.175;-168.177;-119.571;-98.775;-122.69;-111.579;-97.248;-22.903;-5.326;17.782;24.906;2.491;-6.171
1830;-80.223;-120.106;-55.222;-165.095;-115.531;-100.134;-122.716;-112.163;-97.215;-18.633;-2.623;12.257;25.188;1.815;-7.029
1840;-81.428;-122.6;-59.724;-160.539;-112.211;-101.386;-121.702;-111.497;-96.935;-14.659;0.32;6.996;24.829;-1.226;-7.709
1850;-81.392;-125.259;-64.411;-156.103;-108.691;-102.334;-121.062;-110.741;-96.841;-12.073;2.495;1.285;23.932;-2.979;-7.88
1860;-81.847;-127.756;-69.112;-151.868;-105.851;-101.855;-119.607;-109.221;-95.917;-9.665;4.859;-4.243;24.419;-4.732;-7.306
1870;-82.793;-129.903;-73.439;-147.381;-102.324;-102.247;-118.988;-107.308;-95.021;-8.177;7.017;-7.145;25.01;-6.229;-6.799
1880;-83.448;-131.091;-76.484;-141.294;-98.677;-103.726;-117.39;-105.614;-92.779;-6.603;9.33;-10.255;26.823;-7.179;-7.327
1890;-82.852;-131.559;-78.679;-135.818;-93.968;-104.131;-115.898;-101.954;-91.058;-4.753;8.887;-12.732;27.083;-7.33;-7.575
1900;-83.29;-132.095;-80.851;-131.375;-89.219;-103.472;-113.814;-98.288;-88.999;-1.823;8.375;-16.299;26.228;-7.425;-6.999
1910;-83.414;-132.694;-82.913;-126.892;-84.872;-101.372;-110.324;-93.262;-87.63;4.812;3.677;-20.466;24.837;-8.888;-5.08
1920;-81.572;-133.457;-85.05;-122.877;-77.657;-98.713;-106.794;-87.644;-85.313;11.586;-1.428;-23.815;24.236;-11.001;-4.294
1930;-80.378;-134.421;-86.532;-117.019;-71.361;-95.942;-103.554;-82.142;-82.808;18.56;-6.97;-27.109;24.349;-13.114;-3.588
1940;-78.846;-135.994;-88.332;-110.441;-62.101;-92.331;-101.17;-76.32;-79.408;21.441;-10.091;-30.123;24.497;-13.556;-3.338
1950;-77.713;-137.477;-90.668;-103.843;-55.412;-89.594;-98.345;-70.408;-75.974;24.509;-13.364;-32.185;23.992;-13.706;-2.491
1960;-76.469;-138.719;-93.086;-95.382;-47.966;-85.771;-95.008;-64.571;-73.783;28.377;-15.977;-35.243;25.134;-14.057;-1.513
1970;-75.589;-138.884;-95.702;-87.121;-41.971;-81.746;-89.792;-59.073;-72.938;34.116;-19.881;-39.04;25.807;-14.303;-0.775
1980;-76.037;-138.977;-97.892;-79.459;-36.617;-77.465;-84.143;-54.069;-73.258;39.441;-23.697;-41.601;28.432;-13.568;0.01
1990;-77.019;-140.363;-99.459;-74.251;-33.615;-72.33;-78.185;-51.23;-73.262;45.767;-28.077;-44.243;29.931;-13.41;0.796
2000;-79.32;-141.589;-100.657;-65.843;-31.066;-65.128;-73.197;-47.686;-72.919;52.481;-29.659;-46.124;30.274;-12.931;0.869
2010;-81.29;-142.481;-102.274;-58.357;-28.697;-58.044;-68.732;-44.964;-72.71;58.364;-31.145;-48.219;30.618;-12.239;0.902
2020;-83.979;-143.377;-103.801;-50.572;-25.426;-48.88;-63.555;-42.236;-72.252;61.401;-30.658;-51.219;28.553;-11.793;-0.138
2030;-86.665;-145.767;-105.469;-43.148;-22.935;-39.848;-59.099;-40.447;-72.188;61.418;-28.658;-55.088;25.961;-11.788;-1.061
2040;-88.732;-147.858;-107.16;-35.666;-19.415;-30.67;-55.681;-38.455;-71.455;61.215;-27.967;-58.687;23.419;-12.099;-1.674
2050;-91.425;-149.895;-108.783;-26.328;-15.614;-21.092;-50.983;-37.673;-70.594;59.77;-32.535;-60.921;21.629;-12.792;-2.672
2060;-94.276;-152.312;-110.468;-14.75;-11.793;-12.6;-46.244;-37.851;-69.852;57.981;-36.8;-62.807;20.177;-13.081;-3.768
2070;-96.385;-153.863;-112.061;-3.887;-7.521;-4.108;-42.363;-38.713;-70.023;55.441;-40.625;-64.732;19.759;-12.451;-4.703
2080;-98.826;-156.463;-114.211;9.858;-4.582;6.985;-38.481;-39.712;-70.463;53.634;-43.575;-65.037;18.641;-12.283;-5.439
2090;-102.004;-159.222;-116.446;22.088;-1.603;17.519;-36.644;-41.39;-71.506;51.167;-46.408;-65.363;19.345;-11.068;-6.196
2100;-104.712;-161.654;-118.234;36.472;2.39;29.228;-32.327;-42.961;-72.865;48.908;-47.662;-65.608;21.132;-10.538;-6.406
2110;-107.163;-164.298;-120.069;52.363;6.308;39.503;-28.389;-45.077;-74.418;46.141;-48.676;-65.012;22.486;-10.001;-6.472
2120;-109.888;-166.465;-121.539;68.217;11.094;49.71;-23.87;-47.193;-75.291;43.993;-49.683;-63.948;23.244;-9.554;-6.458
2130;-113.59;-168.633;-123.503;84.737;15.218;63.637;-19.138;-48.952;-75.943;40.69;-50.716;-62.003;22.259;-9.339;-6.059
2140;-117.775;-171.019;-126.015;100.499;19.342;76.833;-15.392;-49.873;-75.697;37.839;-50.826;-60.248;21.674;-8.604;-5.543
2150;-121.01;-173.179;-128.979;117.117;24.058;91.685;-12.887;-50.877;-75.492;32.868;-50.261;-58.694;21.392;-7.766;-4.914
2160;-124.623;-175.128;-132.057;133.301;28.636;105.098;-11.47;-53.474;-75.706;27.48;-45.069;-55.903;23.542;-5.952;-5.566
2170;-129.796;-176.691;-134.654;149.284;32.803;118.368;-10.623;-56.152;-77.211;22.037;-39.801;-52.497;25.098;-4.084;-5.571
2180;-134.768;-177.85;-137.131;162.91;38.666;131.479;-7.497;-59.27;-78.305;16.755;-33.935;-49.469;24.279;-2.203;-5.399
2190;-139.723;-178.528;-139.811;176.799;42.65;142.996;-4.97;-60.727;-80.531;14.342;-29.371;-46.051;23.361;-1.199;-4.772
2200;-144.604;-179.739;-142.686;190.007;49.557;154.258;-3.735;-61.382;-81.92;11.538;-24.945;-42.459;22.481;0.801;-4.626
2210;-150.451;-181.912;-145.662;201.137;58.712;165.003;-2.68;-62.425;-83.757;8.534;-18.436;-38.651;22.194;3.801;-4.232
2220;-155.644;-184.658;-148.298;210.848;69.346;174.863;-3.83;-63.298;-85.097;3.96;-11.967;-35.065;20.065;6.012;-4.374
2230;-159.465;-187.437;-151.15;221.4;81.535;184.621;-5.981;-64.788;-86.35;-0.263;-5.394;-30.905;16.695;6.935;-4.323
2240;-162.695;-189.12;-154.335;234.028;95.47;191.058;-8.797;-65.088;-87.812;-5.967;0.468;-26.637;13.181;8.101;-4.727
2250;-165.239;-190.79;-157.021;244.018;109.916;194.818;-11.719;-66.905;-88.781;-11.659;4.665;-21.902;10.428;8.677;-4.568
2260;-167.796;-191.615;-159.734;251.808;124.381;196.921;-14.24;-68.462;-90.011;-16.753;9.214;-17.371;8.603;9.218;-4.394
2270;-170.639;-193.07;-161.592;258.393;138.041;198.139;-18.161;-70.017;-91.968;-19.407;14.428;-13.163;9.07;9.724;-3.299
2280;-172.883;-193.857;-163.462;263.313;150.043;199.625;-23.863;-70.778;-94.418;-18.93;19.931;-8.705;10.512;10.43;-2.686
2290;-174.757;-194.251;-165.801;267.019;161.063;201.35;-29.266;-71.979;-97.025;-18.171;27.102;-3.429;11.303;10.67;-2.366
2300;-177.338;-193.601;-167.335;269.312;171.505;203.159;-36.375;-72.709;-98.721;-15.412;35.519;1.473;11.495;11.084;-2.099
2310;-179.441;-192.77;-169.011;269.899;178.852;206.254;-43.484;-72.786;-100.377;-12.345;44.011;8.229;11.36;11.292;-1.713
2320;-181.902;-191.997;-170.735;270.647;185.77;207.435;-49.125;-73.103;-102.881;-9.774;53.658;15.177;11.556;10.914;-0.239
2330;-183.406;-189.799;-171.527;268.458;193.352;205.268;-54.705;-73.339;-105.644;-9.128;63.539;20.789;12.192;10.964;0.408
2340;-184.861;-186.891;-171.297;267.052;202;203.232;-59.17;-74.03;-107.458;-7.597;73.572;26.742;11.585;11.581;0.768
2350;-185.898;-184.392;-170.451;264.073;209.09;200.589;-65.521;-74.681;-107.432;-6.059;83.331;32.775;9.902;12.219;-0.112
2360;-185.457;-181.539;-169.406;259.559;213.654;198.072;-71.633;-75.04;-107.284;-2.702;91.094;38.574;8.659;13.171;-1.29
2370;-184.921;-178.868;-168.154;251.752;216.448;195.201;-77.738;-75.695;-107.575;1.349;98.836;44.548;8.177;14.098;-2.072
2380;-183.91;-175.48;-166.15;240.621;216.763;189.691;-83.443;-77.865;-107.924;5.269;106.25;49.65;9.171;15.048;-2.996
2390;-182.695;-171.124;-163.779;230.033;216.652;185.6;-87.615;-81.302;-108.339;10.677;113.669;56.702;8.819;15.11;-3.793
2400;-180.712;-166.106;-160.85;220.607;215.862;179.749;-89.207;-83.748;-107.563;18.196;119.999;64.313;8.228;14.057;-4.923
2410;-178.052;-160.739;-156.993;210.279;214.835;174.165;-90.647;-84.585;-106.123;25.79;126.21;72.068;6.017;13.019;-5.808
2420;-175.531;-154.43;-152.934;199.985;211.298;168.662;-92.766;-85.479;-104.561;32.75;132.428;78.982;4.819;11.706;-6.732
2430;-172.651;-148.658;-148.623;190.695;206.161;162.714;-96.868;-86.041;-104.8;39.808;139.288;85.76;4.95;11.394;-6.792
2440;-169.546;-142.978;-143.139;177.412;202.415;156.112;-100.97;-87.596;-105.142;46.804;146.164;92.063;5.434;10.829;-7.196
2450;-166.143;-135.817;-137.903;164.775;198.469;149.281;-104.726;-89.71;-107.232;54.559;153.268;98.647;5.175;10.146;-8.262
2460;-162.001;-127.062;-131.739;151.612;193.112;140.532;-108.863;-90.923;-109.001;60.673;157.439;104.946;3.794;9.443;-9.604
2470;-158.527;-118.297;-125.952;139.204;188.617;133.618;-112.462;-92.135;-109.952;67.119;162.668;110.796;3.974;9.241;-10.265
2480;-154.337;-108.695;-120.775;126.066;182.636;126.861;-115.101;-92.503;-111.665;73.066;168.083;115.005;2.676;9.64;-10.346
2490;-150.659;-99.808;-115.353;112.819;175.298;122.639;-117.739;-92.713;-113.364;78.814;173.05;117.8;0.872;9.829;-9.967
2500;-147.119;-89.841;-109.441;100.334;167.092;116.954;-119.815;-92.083;-115.724;84.658;179.019;120.074;-0.866;10.294;-8.92
2510;-143.459;-80.806;-103.592;90.014;157.154;112.83;-121.731;-92.477;-117.214;88.895;184.968;121.469;-3.288;10.372;-7.869
2520;-139.008;-71.343;-98.292;79.545;145.316;106.694;-123.677;-92.985;-117.806;92.812;187.901;121.463;-5.317;10.37;-7.33
2530;-134.524;-61.89;-92.945;70.524;135.516;100.477;-123.428;-94.217;-117.868;96.557;190.778;121.463;-7.859;10.374;-6.377
2540;-130.16;-52.607;-86.011;62.51;124.836;94.468;-121.418;-94.953;-117.138;100.083;190.728;120.603;-9.455;10.295;-5.368
2550;-124.131;-44.084;-78.517;54.65;113.218;88.283;-118.648;-96.423;-116.502;102.048;191.599;119.783;-10.866;10.124;-4.17
2560;-117.502;-34.75;-69.985;46.05;104.308;81.788;-117.746;-97.568;-115.022;103.993;192.29;117.324;-11.949;10.065;-2.785
2570;-110.701;-24.698;-60.581;37.421;95.03;74.543;-116.699;-98.156;-113.102;105.086;194.069;113.571;-13.19;10.386;-2.639
2580;-102.971;-13.959;-51.71;28.262;85.116;67.266;-115.083;-95.549;-109.375;109.178;194.567;108.12;-15.439;9.988;-2.372
2590;-92.703;-2.608;-42.754;18.545;74.441;59.916;-111.807;-91.265;-103.851;113.101;195.065;102.349;-16.876;8.95;-2.541
2600;-78.974;9.535;-33.2;8.397;62.523;52.003;-108.297;-87.19;-99.051;114.77;192.51;96.659;-18.196;7.961;-1.476
