timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1330;-157.057;-147.122;-57.997;-89.909;-152.885;-126.113;-8.384;-71.577;-99.026;-46.672;-71.41;-186.104;-93.528;-166.307;-13.159
1340;-145.802;-144.363;-44.298;-85.779;-152.532;-107.28;9.748;-63.506;-93.664;-42.306;-64.234;-183.396;-79.337;-152.676;-2.225
1350;-133.47;-140.02;-31.68;-81;-150.75;-88.24;26.89;-56.66;-86.89;-38.6;-57.97;-180.22;-65.35;-139.73;7.07
1360;-119.659;-132.192;-19.461;-73.852;-144.778;-68.281;44.664;-48.86;-77.337;-35.314;-51.558;-176.024;-50.316;-124.466;17.097
1370;-106.867;-124.036;-7.312;-67.594;-135.747;-47.969;64.102;-41.97;-67.816;-31.547;-44.787;-171.237;-35.545;-108.568;28.559
1380;-94.423;-112.287;3.669;-59.018;-126.521;-26.122;82.616;-34.949;-55.034;-27.876;-36.623;-164.261;-20.966;-92.699;39.979
1390;-80.925;-100.031;13.785;-51.453;-115.986;-2.149;101.407;-28.284;-42.296;-22.661;-28.488;-157.345;-5.875;-70.153;52.877
1400;-66.408;-87.379;24.562;-43.909;-104.192;22.381;118.623;-21.962;-29.232;-16.288;-18.051;-145.566;11.366;-51.834;63.615
1410;-51.691;-72.781;36.054;-33.753;-91.886;46.45;132.682;-14.704;-18.232;-10.168;-5.026;-134.182;29.657;-34.825;75.723
1420;-38.183;-56.532;48.184;-22.784;-79.619;69.383;147.979;-4.935;-7.264;-4.181;7.693;-120.509;49.395;-17.864;91.199
1430;-23.118;-40.53;63.689;-9.859;-65.303;92.013;163.499;5.035;3.365;1.152;22.575;-110.223;74.031;0.734;109.634
1440;-4.374;-25.427;79.332;3.142;-48.454;115.122;179.25;15.621;13.955;6.785;39.393;-99.807;97.65;19.812;129.65
1450;16.993;-8.536;93.878;16.278;-28.893;138.022;197.444;26.751;26.196;13.729;56.133;-88.935;123.733;39.053;151.725
1460;37.527;8.438;107.705;32.283;-9.771;163.227;216.641;37.08;38.578;20.922;72.852;-77.194;152.294;62;172.509
1470;58.372;24.154;122.378;49.215;10.612;189.281;237.705;49.427;50.933;27.982;87.692;-63.564;181.572;85.282;193.858
1480;78.491;40.332;136.086;66.558;31.059;214.237;258.091;61.287;62.589;34.708;102.956;-49.813;209.788;109.632;215.705
1490;98.774;57.22;151.085;83.758;52.989;236.572;276.618;71.276;74.255;44.39;118.001;-36.682;237.784;134.688;237
1500;120.33;72.122;167.355;100.544;75.33;257.27;288.64;79.845;85.654;54.25;134.475;-23.061;263.925;162.986;256.275
1510;142.56;88.69;184.142;116.565;97.747;278.016;295.429;89.293;98.379;64.323;152.198;-6.781;287.852;193.89;274.191
1520;164.037;102.749;197.249;132.654;122.626;299.76;299.745;100.566;111.079;71.826;170.25;9.904;308.84;224.002;287.883
1530;185.351;119.925;207.518;148.766;149.545;320.239;300.992;112.139;124.713;78.094;188.282;29.219;325.05;250.519;298.82
1540;206.92;136.24;217.631;164.841;177.343;340.088;301.651;124.576;138.274;84.362;203.337;49.628;339.729;276.613;309.542
1550;230.968;153.65;227.2;180.853;203.788;359.342;302.45;135.633;151.893;92.862;216.998;70.012;351.358;303.49;318.287
1560;255.817;171.255;233.964;198.486;230.433;378.081;300.824;147.312;165.779;101.368;229.682;89.57;359.531;330.726;327.296
1570;281.402;189.928;240.346;213.155;258.458;395.629;297.551;157.636;179.645;109.843;241.924;107.545;367.331;357.296;332.488
1580;308.476;209.737;246.102;227.584;287.106;412.834;293.356;167.264;193.155;116.91;253.262;128.135;370.073;379.469;335.144
1590;335.739;230.457;250.73;243.292;313.499;428.043;286.181;176.812;206.646;124.826;263.175;148.663;368.233;400.927;336.443
1600;361.944;250.224;253.536;258.912;338.296;442.464;278.232;186.816;219.28;132.704;273.072;168.048;366.64;420.312;336.304
1610;385.74;267.43;255.258;273.158;359.771;455.661;269.616;196.045;230.103;139.256;280.193;188.251;363.479;434.119;331.768
1620;408.305;284.372;256.505;288.751;376.565;468.466;256.46;204.94;240.909;143.395;284.763;210.353;358.838;445.135;324.14
1630;428.677;295.389;259.416;300.949;391.921;479.344;243.324;212.749;247.752;147.54;288.28;231.298;353.84;452.627;316.459
1640;446.598;305.305;264.11;312.536;406.365;486.698;229.849;219.784;254.514;150.202;289.328;250.537;347.475;451.627;307.429
1650;462.508;316.217;269.592;323.888;420.283;492.48;217.234;224.042;257.14;152.788;287.02;264.838;337.269;452.365;297.702
1660;477.057;325.172;272.9;332.197;432.06;496.431;205.019;227.382;259.353;154.584;282.511;279.122;325.604;454.235;288.259
1670;488.22;331.506;276.535;338.471;440.122;500.238;191.424;226.552;261.552;156.294;277.989;292.292;313.865;454.309;275.005
1680;495.503;336.417;277.571;340.772;444.74;503.566;178.173;225.502;263.353;156.953;270.035;308.333;297.269;452.414;258.383
1690;500.542;340.668;277.667;341.022;446.41;505.205;166.308;222.803;262.534;157.503;258.701;321.197;279.317;449.615;239.857
1700;501.218;342.753;277.201;340.775;446.059;505.511;151.766;219.133;260.781;155.898;246.714;333.732;258.224;444.547;219.724
1710;501.232;342.914;275.974;338.99;443.621;503.994;137.256;214.059;256.455;152.488;234.899;346.764;234.326;435.578;199.079
1720;500.131;342.349;273.422;337.103;439.836;502.714;119.159;207.09;252.116;148.128;223.985;354.347;207.697;424.922;175.845
1730;499.409;340.833;269.288;333.868;434.616;501.033;101.868;199.161;246.263;143.788;212.533;358.755;180.642;411.44;150.377
1740;496.363;338.245;262.96;329.497;428.132;497.076;83.608;192.715;239.151;136.964;201.074;363.836;153.131;395.361;124.416
1750;490.226;335.163;254.623;325.393;420.601;491.481;70.629;187.173;231.747;129.126;188.599;368.349;126.119;373.836;97.094
1760;482.128;328.265;246.104;320.938;408.182;483.675;62.74;181.265;222.424;121.241;174.208;368.81;99.206;348.925;70.486
1770;471.971;324.06;236.981;314.654;393.849;473.183;56.203;175.084;213.09;114.152;158.93;369.4;75.255;322.667;45.221
1780;459.092;316.496;227.945;306.149;378.004;462.074;51.461;168.03;202.194;108.411;143.609;363.972;52.95;295.2;24.12
1790;442.718;309.248;219.049;296.166;361.385;447.826;45.64;159.85;191.392;101.933;129.334;355.101;32.13;264.548;5.008
1800;421.523;300.414;208.472;285.719;344.735;433.703;39.092;151.952;180.938;94.172;115.808;348.578;14.559;234.054;-12.381
1810;394.684;287.444;198.611;270.346;327.901;412.181;32.549;141.277;168.992;83.901;99.757;339.487;-2.817;199.535;-31.564
1820;368.284;271.619;187.794;253.804;310.113;389.757;26.556;131.163;157.046;74.233;83.538;329.785;-20.101;164.657;-49.063
1830;339.252;256.386;177.141;237.132;291.714;364.313;19.295;119.51;145.487;65.937;66.754;316.88;-32.479;130.804;-64.474
1840;309.345;241.23;164.113;221.85;274.346;336.108;13.145;107.945;133.726;56.374;51.79;304.497;-41.872;96.778;-78.888
1850;278.688;226.49;149.926;207.063;256.858;306.721;6.919;96.897;121.279;45.543;36.716;292.833;-52.339;65.037;-91.342
1860;247.331;207.556;136.814;190.422;239.428;276.859;-0.24;86.099;107.415;36.105;24.497;278.23;-62.415;37.218;-102.03
1870;215.661;186.625;122.872;173.763;223.286;247.717;-5.764;75.498;93.552;29.149;14.673;260.941;-70.137;11.19;-110.861
1880;185.433;165.119;107.76;156.44;206.233;218.735;-12.221;63.611;80.313;22.181;4.939;243.927;-77.818;-11.299;-119.748
1890;156.174;143.804;91.112;138.679;187.521;189.59;-19.331;52.964;66.579;15.192;-2.992;227.337;-85.903;-32.629;-128.683
1900;126.237;121.108;74.262;120.315;166.183;159.578;-27.287;44.717;55.52;7.302;-10.474;210.425;-93.381;-53.12;-138.891
1910;95.36;98.783;57.713;102.057;143.401;129.342;-34.423;36.418;44.417;-0.357;-17.537;191.705;-100.954;-73.959;-149.484
1920;67.808;76.498;40.806;84.352;122.615;97.978;-42.706;29.348;33.548;-8.251;-24.612;172.126;-110.487;-93.279;-157.716
1930;42.501;55.677;24.571;66.863;102.644;65.363;-51.28;21.677;22.277;-16.211;-30.948;154.275;-119.683;-112.023;-165.31
1940;15.781;35.698;8.316;50.011;82.527;32.921;-60.219;12.692;12.709;-24.67;-37.201;138.614;-127.27;-130.622;-172.532
1950;-9.618;15.721;-9.728;33.315;62.428;1.825;-68.932;4.279;3.265;-33.124;-43.303;121.255;-134.596;-146.854;-178.774
1960;-35.206;-4.421;-27.934;16.156;42.153;-28.869;-77.892;-3.855;-5.888;-40.375;-49.995;102.883;-141.509;-161.366;-184.819
1970;-60.694;-24.447;-46.434;-1.437;21.203;-59.497;-85.487;-11.985;-14.869;-46.648;-56.874;87.983;-147.021;-174.203;-189.47
1980;-86.403;-44.008;-63.163;-18.302;0.054;-89.629;-93.178;-18.566;-24.046;-52.691;-63.75;75.865;-152.85;-186.537;-192.852
1990;-111.092;-62.084;-78.597;-34.342;-21.165;-117.05;-100.233;-25.946;-31.652;-58.468;-70.53;63.857;-157.233;-197.426;-195.905
2000;-134.039;-78.21;-93.203;-50.972;-40.964;-142.986;-108.892;-33.152;-39.066;-63.721;-77.924;50.578;-162.137;-206.49;-198.037
2010;-156.932;-92.399;-108.194;-67.686;-57.474;-167.506;-117.905;-41.123;-45.673;-68.079;-85.908;38.446;-167.346;-214.308;-200.768
2020;-178.266;-107.015;-121.303;-82.854;-74.79;-190.437;-128.305;-48.454;-52.163;-71.931;-93.243;25.174;-172.072;-220.834;-203.887
2030;-197.665;-121.337;-133.801;-96.388;-92.779;-213.397;-139.019;-56.411;-58.579;-73.634;-100.821;15.35;-175.063;-226.161;-207.123
2040;-213.92;-135.655;-146.883;-108.521;-111.626;-234.321;-147.848;-63.694;-64.901;-75.992;-106.949;5.781;-177.923;-230.316;-210.215
2050;-227.356;-149.499;-158.486;-120.531;-130.786;-255.604;-156.468;-71.417;-71.353;-78.494;-113.327;-6.897;-180.954;-234.575;-213.254
2060;-238.368;-162.472;-169.847;-131.916;-149.331;-272.206;-165.612;-79.128;-77.69;-81.672;-119.484;-20.069;-184.054;-237.861;-215.801
2070;-249.131;-172.84;-180.131;-142.694;-166.865;-288.421;-174.348;-87.001;-84.109;-86.207;-124.677;-30.823;-187.45;-240.323;-218.626
2080;-257.08;-182.79;-190.407;-152.957;-182.854;-302.69;-182.126;-93.714;-90.447;-90.811;-128.363;-41.354;-190.843;-241.714;-221.276
2090;-263.385;-191.571;-199.026;-163.017;-197.93;-314.019;-189.666;-100.277;-96.977;-94.374;-130.774;-52.633;-194.008;-241.811;-223.888
2100;-268.88;-200.817;-205.186;-173.174;-211.488;-322.92;-195.717;-107.012;-103.417;-96.545;-133.377;-64.291;-195.868;-242.73;-225.608
2110;-271.953;-206.479;-210.731;-181.748;-223.92;-330.481;-200.926;-113.348;-109.117;-99.265;-135.658;-75.552;-197.774;-244.68;-226.226
2120;-272.841;-209.804;-214.044;-190.114;-236.302;-337.934;-205.174;-120.283;-115.046;-102.492;-138.259;-85.909;-200.466;-246.328;-225.51
2130;-273.612;-210.012;-217.108;-196.865;-247.378;-343.99;-208.181;-125.96;-119.983;-106.382;-141.102;-95.807;-202.953;-247.766;-224.634
2140;-274.219;-210.607;-221.021;-202.572;-256.455;-348.559;-210.084;-132.597;-124.607;-110.091;-143.657;-105.277;-204.476;-248.108;-223.697
2150;-274.473;-210.211;-224.866;-207.646;-263.157;-351.606;-211.669;-138.436;-129.306;-113.846;-145.745;-114.343;-205.046;-248.171;-222.71
2160;-274.012;-210.087;-228.49;-211.906;-267.243;-352.945;-213.039;-143.622;-133.284;-116.764;-148.268;-121.45;-205.279;-247.09;-221.252
2170;-273.583;-209.389;-231.634;-214.142;-269.636;-352.788;-213.301;-148.452;-137.29;-119.811;-151.153;-128.597;-204.71;-245.953;-218.905
2180;-272.905;-208.975;-234.266;-214.953;-271.637;-351.692;-212.945;-152.623;-140.058;-121.966;-154.386;-137.862;-204.019;-244.172;-215.916
2190;-272.074;-208.826;-235.512;-214.903;-272.546;-349.626;-212.874;-155.794;-142.218;-123.426;-157.221;-146.378;-202.652;-242.139;-212.408
2200;-271.019;-208.686;-234.437;-214.862;-273.121;-347.03;-213.312;-159.153;-144.006;-124.374;-160.055;-153.065;-200.821;-240.036;-208.6
2210;-269.985;-207.607;-232.872;-214.2;-272.545;-344.585;-213.792;-161.968;-144.141;-125.273;-162.505;-159.634;-198.233;-237.563;-204.64
2220;-269.11;-206.513;-230.568;-213.217;-270.843;-342.615;-215.299;-164.463;-144.455;-126.255;-164.799;-166.378;-195.506;-234.655;-200.371
2230;-268.174;-205.483;-228.55;-210.979;-268.128;-340.712;-217.221;-167.474;-143.714;-126.632;-167.153;-172.897;-192.168;-231.822;-196.137
2240;-266.724;-204.488;-226.75;-208.539;-265.361;-338.141;-219.087;-170.748;-143.108;-126.491;-169.29;-178.858;-189.036;-227.683;-190.726
2250;-264.797;-203.25;-226.233;-205.865;-263.072;-335.068;-220.287;-173.901;-142.246;-126.884;-171.926;-183.65;-184.705;-224.181;-184.074
2260;-262.56;-201.611;-224.948;-202.921;-261.165;-331.735;-221.566;-176.039;-141.171;-128.095;-173.354;-188.541;-179.197;-220.702;-177.291
2270;-260.545;-199.214;-223.748;-200.212;-259.134;-328.668;-222.183;-178.257;-140.062;-128.72;-174.783;-192.192;-174.447;-216.425;-170.359
2280;-258.182;-196.394;-222.171;-197.281;-256.138;-325.832;-222.377;-180.395;-139.008;-130.503;-175.788;-196.393;-169.699;-211.612;-163.241
2290;-254.901;-194.015;-220.349;-194.814;-251.829;-323.37;-222.043;-182.945;-138.182;-131.556;-177.126;-200.218;-164.833;-205.822;-157.003
2300;-250.81;-192.126;-218.302;-192.55;-247.039;-321.054;-220.268;-185.412;-137.197;-132.386;-178.593;-203.59;-158.93;-199.952;-150.807
2310;-246.93;-189.745;-215.328;-189.932;-242.443;-318.32;-217.491;-187.56;-136.648;-131.779;-178.92;-206.4;-152.428;-194.086;-143.771
2320;-243.171;-187.308;-213.415;-186.6;-237.641;-315.597;-213.68;-185.61;-136.092;-129.468;-178.126;-209.126;-144.036;-188.185;-134.877
2330;-239.717;-184.886;-212.048;-183.113;-232.434;-313.03;-210.594;-183.33;-135.252;-127.276;-176.884;-211.967;-134.979;-181.221;-126.236
2340;-235.927;-183.49;-209.945;-179.836;-227.063;-310.487;-206.87;-183.77;-134.902;-125.426;-175.643;-213.961;-127.363;-174.261;-117.792
2350;-231.543;-182.086;-207.935;-176.659;-221.887;-308.212;-204.374;-183.978;-134.503;-124.721;-175.53;-215.157;-120.088;-166.048;-108.683
2360;-226.476;-179.974;-205.498;-173.417;-216.026;-305.506;-201.931;-183.701;-134.426;-123.317;-173.567;-214.877;-111.286;-157.092;-98.636
2370;-221.371;-178.458;-203.992;-170.175;-209.705;-302.091;-199.772;-183.743;-134.452;-121.989;-171.236;-215.244;-102.861;-148.737;-89.117
2380;-215.934;-177.014;-202.065;-166.767;-203.139;-298.433;-197.498;-183.163;-134.676;-120.742;-168.457;-215.498;-93.508;-137.261;-80.029
2390;-210.327;-175.499;-199.241;-163.239;-196.617;-294.586;-195.774;-181.512;-136.243;-119.149;-166.462;-214.931;-84.961;-123.721;-72.523
2400;-204.273;-173.463;-195.588;-159.818;-189.781;-290.717;-194.41;-180.901;-137.872;-117.404;-164.932;-214.088;-77.004;-111.188;-65.999
2410;-198.114;-171.777;-192.49;-156.295;-182.283;-286.782;-191.494;-178.724;-140.137;-115.204;-163.403;-213.706;-69.537;-98.852;-58.968
2420;-191.87;-169.648;-189.018;-152.328;-175.08;-282.684;-187.833;-176.745;-141.739;-112.684;-161.472;-214.035;-61.69;-86.447;-52.063
2430;-185.578;-166.843;-184.797;-147.726;-168.258;-278.084;-184.446;-174.046;-142.48;-110.309;-158.885;-214.737;-53.764;-73.571;-44.912
2440;-179.717;-163.179;-180.226;-143.349;-162.092;-273.123;-182.676;-171.272;-142.823;-107.648;-156.732;-215.211;-46.968;-60.535;-36.468
2450;-173.99;-159.275;-175.872;-139.286;-156.025;-268.971;-181.779;-168.648;-142.939;-104.967;-153.677;-215.327;-38.666;-48.128;-28.192
2460;-168.981;-155.588;-172.843;-135.086;-149.886;-264.241;-180.757;-165.792;-143.426;-102.646;-150.673;-215.199;-27.11;-36.445;-18.822
2470;-164.218;-152.301;-169.25;-130.91;-143.836;-258.677;-179.086;-162.677;-143.299;-100.661;-148.948;-214.395;-14.708;-25.327;-10.029
2480;-159.215;-148.019;-163.606;-127.025;-138.057;-253.197;-177.298;-159.523;-142.687;-97.241;-147.222;-213.017;-2.672;-14.381;-1.421
2490;-154.432;-142.521;-156.619;-123.397;-132.297;-247.728;-175.386;-156.841;-140.68;-94.851;-145.241;-211.091;9.698;-3.697;6.561
2500;-150.141;-137.422;-149.299;-119.177;-126.328;-241.454;-173.523;-154.641;-139.128;-91.05;-142.07;-209;22.35;7.977;14.836
2510;-145.953;-132.043;-142.599;-114.516;-119.863;-234.588;-172.607;-153.961;-136.828;-88.326;-139.625;-206.799;34.923;20.37;25.119
2520;-142.131;-126.574;-136.476;-109.934;-113.61;-228.017;-171.665;-152.142;-135.459;-83.025;-137.175;-204.499;48.857;32.56;34.796
2530;-138.349;-119.961;-130.91;-105.436;-107.909;-220.287;-171.061;-149.921;-134.328;-78.563;-134.146;-202.454;64.466;45.819;46.585
2540;-134.33;-114.36;-125.713;-101.121;-102.308;-211.152;-171.709;-145.461;-132.029;-72.382;-129.585;-200.419;81.902;59.728;60.79
2550;-129.814;-108.837;-121.343;-96.775;-96.847;-202.339;-172.266;-141.218;-129.73;-66.462;-125.023;-198.552;99.611;75.225;75.034
2560;-125.098;-103.141;-117.59;-92.335;-90.945;-194.523;-171.617;-137.465;-125.779;-60.839;-120.541;-196.437;117.461;90.881;89.61
2570;-119.265;-97.64;-113.486;-88.295;-84.783;-186.714;-171.218;-138.392;-122.615;-54.548;-116.85;-195.45;133.626;108.349;104.851
2580;-113.323;-92.246;-109.33;-84.229;-78.29;-178.554;-168.143;-139.123;-119.702;-47.789;-112.971;-194.703;150.565;127.017;121.211
2590;-107.641;-86.16;-104.914;-79.995;-71.41;-170.752;-163.354;-136.884;-118.454;-40.989;-109.666;-194.126;168.291;145.614;139.508
2600;-101.11;-80.062;-99.873;-74.764;-64.474;-163.032;-157.803;-133.846;-117.206;-35.327;-103.288;-193.534;187.033;164.51;156.841
2610;-93.374;-73.997;-93.712;-68.876;-58.408;-155.407;-151.207;-130.074;-115.854;-29.257;-96.71;-192.67;205.673;183.338;175.308
2620;-86.07;-67.372;-87.746;-64.07;-51.27;-147.643;-144.217;-126.266;-115.161;-21.672;-90.236;-190.931;224.788;202.589;196.586
2630;-79.59;-59.527;-81.466;-59.754;-44.05;-139.964;-137.583;-121.418;-114.182;-14.367;-82.252;-189.548;241.741;218.606;219.93
2640;-73.15;-51.441;-74.559;-55.705;-36.066;-131.81;-130.941;-116.739;-113.081;-7.288;-73.168;-188.803;258.941;232.887;245.257
2650;-65.752;-42.386;-67.395;-51.269;-28.008;-121.686;-121.462;-111.332;-111.981;1.568;-63.541;-187.56;275.023;248.688;270.819
2660;-58.01;-32.266;-58.847;-46.939;-20.277;-109.657;-113.597;-105.566;-110.883;9.815;-55.062;-186.119;291.252;263.902;295.403
2670;-50.708;-21.823;-50.477;-43.135;-12.269;-95.935;-103.945;-98.217;-109.105;19.572;-47.792;-184.2;306.928;278.303;319.526
2680;-44.897;-10.975;-42.19;-39.309;-4.281;-83.298;-91.623;-91.884;-108.186;30.043;-40.469;-181.57;321.717;290.294;342.937
2690;-40.157;-0.996;-34.328;-34.55;2.865;-71.755;-77.691;-84.312;-106.612;40.163;-33.36;-178.87;336.353;300.716;363.385
2700;-36.062;9.102;-26.774;-29.491;9.148;-60.779;-62.11;-76.411;-105.039;52.509;-25.839;-173.606;348.386;311.466;381.054
2710;-32.117;17.876;-19.739;-24.779;14.298;-50.559;-47.086;-68.64;-101.797;66.291;-19.232;-165.571;357.221;321.719;394.815
2720;-29.037;25.601;-14.676;-20.101;18.865;-41.301;-33.221;-61.069;-97.684;80.094;-11.785;-157.577;363.912;330.771;404.172
2730;-26.508;31.211;-11.832;-15.837;23.193;-32.019;-19.608;-51.514;-94.128;93.146;-2.841;-149.946;368.804;337.484;410.159
2740;-24.422;36.41;-10.734;-11.513;27.403;-23.474;-4.6;-41.777;-91.196;105.892;9.243;-141.888;371.378;342.281;412.785
2750;-20.868;41.873;-10.194;-7.646;30.912;-16.403;10.96;-29.487;-88.229;118.632;24.799;-132.548;370.506;344.352;414.246
2760;-16.806;48.063;-9.426;-4.472;32.844;-10.941;28.258;-18.577;-85.581;131.741;40.458;-122.502;367.175;343.45;410.01
2770;-13.53;53.848;-7.701;-1.914;33.564;-5.857;43.177;-9.026;-81.702;143.506;57.629;-112.262;360.942;341.514;403.516
2780;-11.262;57.127;-6.254;0.502;34.094;-1.87;58.323;2.45;-78.003;154.632;74.294;-98.301;353.234;336.632;392.003
2790;-9.055;59.738;-4.633;2.472;34.338;0.921;77.735;11.967;-76.812;164.621;90.215;-82.885;341;328.829;376.739
2800;-7.117;61.345;-3.157;4.68;34.447;4.346;99.883;23.524;-75.408;173.77;106.143;-67.629;325.699;317.553;359.76
2810;-3.96;62.356;-1.902;7.498;33.81;8.71;120.686;38.433;-76.632;182.815;121.974;-52.099;308.299;304.752;340.841
2820;-0.599;63.92;-1.138;9.916;32.252;13.735;149.043;54.31;-75.56;190.262;137.487;-34.701;289.873;288.226;319.672
2830;3.046;67.321;0.87;11.141;29.779;20.393;175.937;73.508;-74.64;196.298;153.041;-15.897;269.828;269.283;296.594
2840;6.604;69.207;2.959;11.615;26.833;28.888;201.13;92.999;-69.55;200.766;169.661;2.428;250.098;249.596;271.352
2850;8.931;69.132;5.69;11.236;23.84;37.225;224.034;111.423;-64.254;206.605;184.564;22.157;229.281;228.593;246.178
2860;10.648;67.988;7.775;10.269;21.309;46.974;248.331;128.368;-58.484;211.658;199.226;43.519;206.359;206.71;217.874
2870;13.879;66.196;10.807;10.083;18.01;58.083;272.337;146.698;-52.324;211.462;213.681;67.143;182.928;184.462;186.477
2880;18.801;64.132;14.018;9.368;14.847;70.625;295.454;163.964;-46.143;211.266;227.726;90.635;160.239;162.092;153.084
2890;24.799;62.971;17.854;8.444;10.898;84.171;318.759;183.07;-38.309;210.003;238.56;115.676;137.623;139.091;119.399
2900;29.356;62.341;20.502;6.825;7.065;96.756;339.037;203.321;-30.102;208.708;249.436;142.073;115.705;115.367;85.963
2910;34.741;61.909;23.462;5.087;3.308;106.81;355.534;222.44;-18.542;207.116;257.833;168.374;93.945;91.459;52.981
2920;41.52;60.626;28.506;4.074;-0.622;115.935;369.357;239.079;-7.288;200.262;267.19;195.597;71.53;68.243;19.897
2930;49.767;58.64;35.218;2.321;-4.633;125.594;378.167;254.394;3.959;192.578;273.553;222.964;48.614;46.065;-13.868
2940;59.636;57.859;42.843;0.617;-8.179;136.695;383.723;268.628;18.194;185.437;279.895;247.204;25.65;24.688;-47.272
2950;70.142;58.353;51.803;-1.065;-11.657;149.349;388.095;281.901;32.361;175.8;284.743;268.72;2.317;2.523;-78.223
2960;81.057;60.811;61.603;-2.905;-14.808;162.126;391.28;291.563;49.175;163.84;289.4;283.486;-21.374;-18.894;-106.065
