timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1200;91.717;-82.175;72.644;79.852;53.075;-14.747;85.795;79.853;-6.082;26.348;6.263;-29.525;100.293;193.18;115.338
1210;94.835;-83.998;89.508;93.752;61.334;-2.013;99.503;92.345;9.318;39.677;19.01;-19.902;105.684;201.067;120.697
1220;98.295;-86.96;106.589;106.006;69.792;10.695;112.493;103.446;26.45;53.947;31.745;-8.385;111.779;209.488;127.853
1230;101.059;-91.114;121.951;118.479;78.629;23.649;125.066;113.774;43.173;67.831;44.203;3.11;118.784;216.843;135.563
1240;103.187;-95.213;136.455;128.258;88.061;37.939;135.912;122.903;60.149;81.657;57.054;15.945;126.044;223.246;145.297
1250;107.316;-100.087;149.458;134.03;97.037;52.141;145.981;130.781;77.189;95.43;69.129;27.996;134.165;229.768;155.105
1260;112.461;-105.54;162.428;138.911;104.566;67.338;154.171;137.932;93.602;109.827;81.866;40.629;142.823;235.73;164.381
1270;119.062;-111.195;173.669;143.431;111.405;82.455;161.065;143.873;110.065;124.365;94.162;52.949;151.095;241.193;173.087
1280;126.22;-117.924;183.226;149.507;118.943;97.229;167.618;148.888;126.505;138.502;106.619;65.163;159.266;245.784;181.23
1290;132.533;-124.605;192.252;154.581;126.43;112.39;172.116;153.214;141.282;151.263;117.352;77.321;166.16;250.389;189.985
1300;138.78;-130.019;200.941;158.091;133.923;126.967;177.653;156.615;155.958;163.186;127.414;88.399;171.667;253.012;198.578
1310;145.018;-132.611;209.456;161.748;140.759;139.938;181.093;158.964;168.2;172.774;135.707;99.541;176.507;254.025;207.602
1320;151.381;-134.671;217.649;167.124;147.501;150.704;183.831;160.819;179.216;182.311;141.821;109.308;181.292;254.247;217.224
1330;158.947;-137.451;225.711;172.753;155.065;159.474;185.074;161.306;186.813;188.395;148.146;117.704;185.644;254.238;224.999
1340;165.851;-140.198;232.726;180.466;163.138;167.988;185.092;161.449;194.324;192.761;152.454;126.087;189.567;253.433;231.069
1350;172.451;-143.103;238.217;189.277;171.095;174.975;184.015;160.545;199.379;195.533;156.687;132.903;193.278;252.321;235.948
1360;178.084;-147.231;243.02;197.786;179.355;181.521;182.388;159.23;204.409;197.01;159.706;139.962;196.408;250.602;238.151
1370;183.062;-152.628;247.668;206.195;185.97;187.902;179.547;157.387;207.585;198.01;161.79;145.812;197.938;247.855;239.338
1380;188.065;-157.189;251.606;213.353;191.172;193.594;175.558;155.09;210.828;197.799;164.068;151.036;197.649;245.054;240.67
1390;192.632;-161.741;254.588;219.562;195.49;199.317;170.238;151.504;212.336;197.578;165.137;156.266;197.04;241;241.781
1400;196.393;-163.634;256.929;225.855;199.823;204.97;164.113;147.117;213.95;195.107;166.133;160.166;195.571;233.93;242.058
1410;199.844;-162.55;259.357;233.14;203.529;211.362;156.777;140.643;213.587;192.611;164.962;162.288;193.794;224.236;241.884
1420;203.568;-159.472;262.088;240.608;206.976;218.232;149.296;133.272;213.248;188.352;162.064;164.376;191.704;214.528;239.608
1430;207.543;-156.174;264.959;249.285;210.254;225.038;141.406;124.815;210.932;183.842;158.665;165.294;188.966;203.029;236.198
1440;211.376;-152.882;267.507;258.18;213.524;232.083;133.558;116.073;208.505;178.691;155.02;165.611;185.574;190.043;229.717
1450;215.092;-149.143;269.708;266.646;216.627;239.05;126.142;107.926;203.143;172.892;151.379;165.918;179.972;174.835;221.887
1460;218.562;-143.489;271.78;275.172;220.029;246.281;118.917;99.921;197.635;167.137;148.493;164.825;172.322;159.59;212.573
1470;220.862;-135.192;274.491;283.326;223.46;253.074;112.511;93.194;190.115;161.014;145.394;161.78;163.008;143.646;202.711
1480;223.736;-125.372;277.269;291.826;226.674;258.921;105.775;87.003;182.576;154.858;141.967;158.888;153.685;127.933;192.492
1490;227.119;-115.563;279.554;300.027;230.046;263.611;100.765;81.927;175.146;148.107;137.054;154.952;143.571;112.442;182.102
1500;230.141;-105.742;280.738;308.883;233.435;268.211;95.825;77.053;167.826;141.347;132.241;151.017;134.134;96.873;170.335
1510;231.536;-95.432;281.405;317.133;236.887;271.904;92.609;72.853;160.932;133.533;125.901;147.276;125.124;81.676;159.102
1520;231.409;-84.167;281.536;324.719;240.022;275.042;89.585;68.573;154.093;125.108;119.856;142.711;116.104;66.575;146.91
1530;229.551;-71.626;281.044;330.087;241.69;277.594;86.924;65.168;146.201;116.652;113.445;138.14;107.199;52.212;133.892
1540;227.695;-59.095;280.112;334.52;241.798;279.581;83.855;61.256;138.297;109.027;107.586;132.602;98.754;38.034;120.466
1550;224.248;-44.864;278.705;339.997;240.927;281.363;79.867;58.459;130.14;100.866;101.67;127.436;90.163;25.85;107.06
1560;220.833;-28.879;277.438;345.176;239.43;283.259;75.311;54.637;121.82;94.098;95.949;122.264;81.559;14.88;93.93
1570;216.783;-11.553;274.916;350.327;237.916;284.763;71.44;51.171;114.69;87.004;91.821;117.859;71.906;3.38;79.774
1580;212.391;6.315;271.068;354.616;236.738;285.958;66.803;47.056;109.182;81.53;87.048;114.242;61.689;-8.293;66.57
1590;208.298;24.174;266.71;358.182;235.928;287.316;63.31;43.176;102.869;77.81;83.865;110.419;51.719;-20.014;53.99
1600;204.298;41.486;262.344;360.584;234.769;288.325;58.771;39.021;97.81;74.238;80.786;107.948;41.74;-31.6;41.43
1610;200.068;57.921;257.116;362.381;232.878;289.37;54.788;35.342;92.188;71.94;78.978;105.479;32.001;-42.629;30.34
1620;196.022;74.132;251.623;362.502;231.062;289.186;50.239;31.697;87.343;69.848;77.113;104.807;22.531;-52.672;20.637
1630;187.363;85.623;242;356.273;224.338;282.778;44.222;26.003;79.153;65.626;71.494;101.156;8.618;-67.19;6.247
1640;178.672;97.115;233.232;347.884;217.654;275.342;37.246;20.255;72.199;61.164;65.112;97.512;-5.295;-80.346;-8.465
1650;170.943;108.541;225.702;340.343;211.32;267.766;31.665;16.068;65.65;58.051;59.166;92.869;-17.897;-89.302;-21.763
1660;164.396;120.101;217.269;331.142;204.092;260.417;25.404;11.106;60.135;54.418;53.619;87.412;-29.652;-95.276;-33.181
1670;157.521;132.196;208.459;319.633;197.248;254.019;19.466;7.359;55.226;50.24;48.445;82.439;-40.88;-100.457;-43.472
1680;151.497;145.025;197.419;306.665;188.23;247.874;13.568;2.428;50.265;46.302;43.912;77.746;-52.294;-104.688;-52.625
1690;146.306;157.854;185.473;292.796;177.852;239.897;7.833;-1.96;45.08;41.73;38.458;72.461;-62.789;-106.988;-59.538
1700;140.797;170.09;172.65;278.932;167.72;231.252;2.058;-6.699;40.262;37.084;33.037;67.417;-71.441;-108.277;-64.794
1710;135.44;181.957;159.808;264.698;158.508;222.908;-3.383;-11.512;35.69;31.759;25.977;61.407;-77.321;-109.463;-69.95
1720;129.284;193.585;144.83;250.506;149.193;215.09;-9.505;-15.679;31.337;25.847;19.04;55.232;-82.021;-110.141;-75.528
1730;122.105;204.905;128.49;235.714;139.343;207.491;-15.113;-20.099;26.967;19.175;12.223;48.466;-85.906;-110.608;-81.582
1740;114.215;216.225;112.466;220.283;128.134;198.717;-21.481;-24.614;22.204;11.806;6.163;41.313;-89.461;-111.117;-88.528
1750;106.639;227.247;95.812;205.174;116.305;188.892;-28.088;-29.268;15.88;4.436;0.069;34.27;-94.738;-110.945;-95.081
1760;100.326;236.868;78.44;187.466;104.113;178.828;-34.855;-34.458;9.771;-3.05;-6.265;25.868;-100.572;-111.298;-102.065
1770;92.97;244.166;59.999;166.844;91.887;167.989;-41.912;-39.549;2.901;-10.041;-12.612;17.632;-106.863;-110.804;-108.125
1780;85.593;250.465;42.444;145.262;79.607;156.768;-48.208;-45.179;-2.916;-16.593;-19.08;9.437;-112.88;-109.8;-113.916
1790;78.121;256.764;25.103;124.112;67.225;145.328;-53.967;-50.132;-9.857;-22.632;-24.887;1.717;-118.561;-109.241;-119.877
1800;71.036;261.52;7.876;102.565;54.69;132.847;-59.206;-55.201;-16.636;-28.39;-30.651;-6.062;-123.862;-108.945;-125.055
1810;63.281;263.986;-9.719;81.328;41.377;120.4;-63.932;-59.124;-24.079;-34.177;-34.295;-13.828;-128.97;-110.026;-129.825
1820;55.248;265.128;-26.17;59.252;26.942;106.905;-68.739;-62.971;-31.708;-39.643;-37.857;-21.839;-132.926;-111.508;-133.727
1830;47.36;266.01;-41.532;35.977;12.883;92.407;-72.89;-66.127;-39.348;-44.868;-39.658;-29.863;-135.942;-112.892;-138.051
1840;38.411;266.891;-56.548;12.472;-1.818;77.074;-77.08;-69.134;-46.25;-49.812;-41.957;-37.494;-138.89;-114.194;-142.401
1850;27.921;268.074;-71.335;-9.55;-16.742;61.234;-80.368;-71.647;-53.206;-54.757;-43.087;-44.703;-141.808;-116.018;-146.879
1860;16.261;269.446;-85.537;-32.212;-31.047;45.298;-83.377;-73.959;-59.601;-59.619;-44.279;-52.01;-144.623;-117.931;-151.116
1870;4.505;270.505;-98.35;-53.839;-45.481;29.628;-86.046;-75.983;-65.818;-64.921;-45.526;-59.538;-146.506;-119.607;-155.381
1880;-8.023;270.986;-110.152;-74.294;-59.43;15.142;-89.034;-77.848;-70.832;-70.498;-47.012;-66.268;-147.532;-121.234;-159.098
1890;-21.505;271.468;-121.997;-92.843;-73.426;1.148;-91.001;-79.556;-75.417;-75.834;-48.541;-72.983;-148.313;-123.223;-162.491
1900;-35.301;270.459;-132.937;-111.309;-86.742;-13.222;-93.568;-82.204;-79.841;-81.285;-50.983;-77.851;-148.098;-125.868;-166.331
1910;-50.352;268.094;-142.575;-127.538;-98.054;-27.343;-95.214;-83.913;-84.026;-86.179;-53.556;-81.585;-147.033;-128.894;-170.705
1920;-65.84;265.313;-153.251;-141.237;-109.419;-41.614;-97.019;-85.041;-88.411;-89.713;-57.237;-85.222;-145.8;-131.789;-174.934
1930;-82.004;261.858;-161.866;-153.298;-118.488;-55.232;-98.968;-84.855;-92.734;-93.15;-62.119;-88.385;-144.459;-134.541;-179.192
1940;-98.623;258.403;-169.697;-165.179;-126.654;-67.906;-100.877;-84.277;-96.217;-96.228;-67.069;-91.157;-143.443;-136.931;-183.316
1950;-114.674;253.579;-176.179;-177.687;-134.859;-78.561;-103.008;-83.32;-99.706;-98.783;-71.579;-93.223;-143.48;-139.263;-187.549
1960;-130.068;247.371;-182.607;-190.036;-143.84;-89.548;-105.259;-82.785;-103.236;-100.659;-76.155;-94.259;-144.354;-141.53;-191.363
1970;-143.691;239.691;-187.352;-201.905;-152.695;-100.272;-107.023;-82.84;-106.855;-101.517;-80.466;-95.309;-145.612;-143.95;-195.159
1980;-155.981;230.788;-190.098;-212.756;-161.154;-111.077;-108.148;-83.338;-110.754;-101.567;-83.938;-95.862;-147.65;-145.752;-199.51
1990;-166.794;221.884;-192.843;-223.103;-169.134;-121.356;-108.712;-83.535;-114.812;-100.857;-87.458;-96.803;-149.134;-147.074;-202.924
2000;-176.745;212.53;-194.192;-233.611;-176.673;-130.47;-108.916;-83.848;-117.95;-99.981;-90.418;-97.55;-149.723;-148.85;-205.477
2010;-185.448;202.196;-195.01;-242.262;-183.818;-139.443;-109.07;-83.363;-120.978;-99.385;-91.835;-97.677;-149.81;-150.501;-207.127
2020;-192.578;190.457;-195.803;-247.433;-190.847;-147.964;-108.745;-82.692;-123.486;-98.539;-92.279;-97.75;-148.925;-153.585;-208.527
2030;-198.668;177.437;-197.047;-251.094;-197.259;-156.072;-109.366;-81.476;-125.855;-98.382;-92.163;-97.679;-147.625;-157.752;-209.605
2040;-205.05;164.418;-198.095;-255.084;-202.749;-164.063;-109.626;-80.156;-126.545;-97.768;-91.674;-97.436;-146.891;-161.581;-210.437
2050;-210.715;150.244;-199.241;-259.352;-207.188;-170.915;-110.8;-79.099;-127.359;-97.084;-91.186;-96.952;-145.295;-165.196;-212.161
2060;-215.917;134.903;-199.367;-264.232;-210.215;-178.382;-112.574;-77.528;-126.732;-96.68;-91.265;-96.266;-143.279;-167.443;-213.461
2070;-219.966;118.612;-199.706;-268.352;-212.061;-184.73;-114.966;-76.578;-126.175;-96.366;-91.2;-94.817;-141.483;-168.734;-215.269
2080;-224.004;101.995;-199.774;-271.719;-213.847;-190.087;-117.357;-76.451;-125.498;-96.131;-92.655;-93.484;-140.21;-169.346;-216.981
2090;-227.309;85.377;-199.829;-273.903;-214.823;-194.724;-119.63;-76.797;-125.069;-96.37;-94.152;-91.636;-138.768;-169.966;-217.988
2100;-229.487;68.644;-199.95;-277.233;-215.201;-198.4;-121.903;-77.749;-125.24;-97.079;-97.288;-90.222;-137.754;-169.583;-218.669
2110;-230.981;52.313;-200.262;-279.501;-215.473;-201.964;-123.972;-78.978;-125.921;-97.994;-100.865;-88.705;-137.127;-168.553;-219.148
2120;-232.53;35.993;-201.519;-281.208;-216.097;-204.808;-126.041;-80.73;-127.163;-98.854;-104.61;-87.444;-136.603;-167.499;-219.767
2130;-233.418;19.717;-204.123;-282.967;-216.945;-207.88;-127.451;-82.793;-128.632;-99.353;-107.883;-86.639;-136.332;-166.461;-219.87
2140;-233.589;3.441;-207.01;-284.794;-217.352;-210.73;-128.861;-85.377;-130.461;-100.197;-111.404;-85.826;-136.577;-165.112;-219.004
2150;-233.779;-11.997;-210.441;-287.149;-217.248;-212.742;-129.407;-87.233;-132.324;-100.481;-113.326;-85.397;-137.55;-163.603;-217.812
2160;-233.028;-26.548;-213.709;-288.25;-216.785;-214.799;-129.953;-88.714;-133.588;-100.753;-115.619;-84.891;-138.738;-161.988;-215.865
2170;-232.149;-41.073;-215.743;-287.986;-216.52;-216.447;-130.297;-90.818;-135.022;-101.468;-116.949;-84.603;-140.172;-160.172;-213.767
2180;-231.014;-55.342;-217.513;-287.764;-216.35;-217.901;-130.64;-92.303;-135.381;-102.385;-117.349;-84.339;-140.956;-158.061;-211.295
2190;-229.822;-69.611;-218.723;-287.735;-216.125;-218.85;-130.881;-94.27;-135.997;-103.145;-118.519;-84.317;-139.963;-155.375;-209.226
2200;-228.823;-82.134;-219.684;-287.891;-215.69;-220.702;-131.123;-96.346;-136.055;-104.145;-120.608;-84.79;-137.637;-152.519;-206.81
2210;-228.503;-92.789;-219.738;-288.17;-215.134;-222.337;-131.017;-98.145;-136.312;-105.469;-122.436;-85.596;-134.768;-150.132;-204.745
2220;-228.381;-102.265;-220.16;-288.903;-214.727;-224.081;-130.91;-100.417;-137.052;-107.273;-124.943;-86.608;-131.063;-147.739;-202.517
2230;-228.524;-110.859;-220.661;-290.255;-214.356;-224.975;-131.247;-102.418;-137.517;-109.062;-127.542;-87.872;-126.63;-145.337;-199.716
2240;-229.095;-119.454;-221.483;-291.8;-213.945;-225.128;-131.583;-103.919;-138.622;-110.534;-128.937;-89.323;-122.298;-142.76;-196.574
2250;-230.516;-127.446;-222.168;-293.363;-212.768;-225.417;-131.652;-105.71;-138.996;-112.208;-130.091;-90.808;-117.35;-139.706;-192.993
2260;-232.165;-134.414;-222.421;-294.526;-211.072;-225.879;-131.721;-107.188;-139.742;-113.128;-130.832;-92.281;-112.046;-136.79;-189.961
2270;-233.72;-140.339;-221.428;-295.651;-209.186;-226.341;-131.361;-109.243;-139.826;-114.368;-130.932;-93.668;-106.319;-132.992;-187.357
2280;-234.712;-145.861;-219.672;-296.844;-207.295;-226.662;-131.001;-110.457;-140.057;-115.567;-131.106;-95.029;-99.81;-128.149;-183.392
2290;-235.383;-151.382;-218.461;-297.897;-205.308;-226.775;-130.898;-111.912;-140.174;-117.125;-130.221;-96.446;-93.411;-123.408;-179.182
2300;-235.746;-156.588;-217.011;-298.448;-203.418;-226.888;-130.794;-111.97;-140.393;-118.491;-128.975;-97.703;-86.513;-118.641;-174.917
2310;-235.863;-161.339;-216.182;-298.4;-201.912;-226.494;-130.706;-112.659;-140.83;-119.411;-127.578;-98.241;-79.789;-113.968;-171.142
2320;-235.712;-165.435;-215.228;-298.101;-200.719;-226.114;-130.058;-112.652;-141.189;-119.708;-126.061;-98.036;-72.326;-108.77;-167.037
2330;-235.708;-169.161;-214.539;-297.161;-199.672;-225.31;-129.648;-112.05;-141.188;-119.779;-124.233;-97.803;-64.862;-103.291;-161.525
2340;-235.407;-172.888;-213.625;-296.45;-198.535;-224.179;-129.159;-111.229;-141.157;-119.131;-122.694;-97.679;-56.732;-97.618;-155.961
2350;-235.121;-176.332;-212.149;-294.868;-197.312;-222.728;-127.641;-110.141;-140.17;-117.979;-121.234;-97.686;-47.451;-92.279;-149.192
2360;-234.728;-179.902;-209.876;-293.206;-195.608;-220.89;-126.484;-108.61;-139.53;-116.468;-120.148;-97.554;-37.138;-86.177;-141.207
2370;-234.121;-182.95;-207.262;-291.099;-193.305;-219.338;-124.659;-106.859;-138.288;-114.563;-118.221;-97.199;-26.825;-78.858;-132.146
2380;-233.188;-185.953;-203.434;-288.394;-190.804;-217.348;-122.994;-104.062;-137.306;-112.806;-116.418;-96.788;-15.888;-69.823;-123.65
2390;-231.906;-188.956;-198.479;-285.577;-188.123;-215.352;-121.639;-101.041;-136.117;-110.538;-113.64;-96.335;-3.629;-60.761;-115.097
2400;-230.286;-192.069;-192.839;-282.109;-185.727;-213.777;-120.243;-96.434;-134.063;-108.812;-111.321;-95.49;10.56;-49.538;-104.123
2410;-228.931;-194.902;-187.098;-279.222;-183.094;-212.815;-118.172;-92.313;-132.912;-106.927;-109.203;-94.492;24.749;-36.229;-93.578
2420;-227.577;-197.001;-181.09;-277.36;-180.421;-212.356;-116.262;-86.284;-130.68;-104.738;-107.364;-93.582;40.036;-22.323;-80.245
2430;-226.523;-198.499;-175.502;-275.818;-178.161;-211.698;-113.152;-80.832;-129.91;-102.549;-105.532;-92.968;55.17;-8.451;-65.8
2440;-225.629;-199.997;-169.956;-274.108;-175.669;-210.901;-110.321;-74.44;-128.919;-100.647;-101.559;-92.437;69.283;5.634;-51.09
2450;-224.24;-201.05;-164.756;-271.77;-173.425;-209.519;-105.855;-68.057;-128.796;-98.73;-96.703;-91.833;83.396;20.023;-36.694
2460;-222.245;-201.677;-161.571;-268.142;-171.098;-207.57;-101.389;-61.713;-128.77;-96.812;-90.08;-90.588;96.811;34.552;-21.469
2470;-219.768;-201.35;-159.954;-264.283;-168.451;-204.939;-94.445;-54.703;-128.466;-95.371;-83.257;-89.239;110.012;48.99;-4.495
2480;-216.921;-199.76;-158.441;-260.375;-165.549;-202.807;-87.382;-47.639;-128.822;-93.45;-76.406;-87.223;123.044;63.394;13.788
2490;-212.785;-198.17;-156.917;-256.444;-161.965;-200.586;-78.873;-40.661;-127.578;-91.604;-69.474;-85.106;136.076;77.359;31.748
2500;-207.154;-195.401;-155.353;-252.193;-158.993;-198.462;-70.564;-33.549;-126.203;-88.599;-62.931;-83.341;148.919;90.611;50.807
2510;-199.832;-191.378;-154.139;-248.241;-155.644;-196.65;-61.513;-26.648;-122.268;-84.321;-55.716;-82.204;161.032;104.47;70.172
2520;-192.308;-186.068;-153.334;-244.818;-151.255;-194.389;-53.102;-19.743;-118.057;-79.96;-49.461;-81.192;172.225;117.839;89.189
2530;-182.964;-179.556;-152.981;-241.265;-147.057;-192.341;-42.411;-13.625;-112.526;-74.359;-43.171;-80.068;182.338;131.034;107.6
2540;-173.232;-173.044;-152.149;-237.418;-143.519;-190.003;-31.72;-7.047;-106.926;-68.771;-36.441;-78.432;192.123;144.469;125.535
2550;-163.47;-166.026;-151.324;-233.651;-139.828;-187.766;-18.374;-1.383;-100.206;-63.063;-29.949;-76.775;199.823;158.008;143.885
2560;-153.761;-158.891;-149.611;-230.232;-135.846;-185.495;-4.468;4.806;-93.348;-57.37;-20.143;-75.731;206.425;171.548;162.815
2570;-144.662;-152.248;-147.254;-227.134;-131.008;-182.946;11.69;10.912;-84.97;-52.716;-5.738;-75.532;211.876;184.561;181.443
2580;-135.87;-146.181;-144.353;-223.243;-125.546;-180.073;27.927;17.581;-76.523;-48.251;8.73;-75.423;217.59;196.974;199.505
2590;-127.186;-140.113;-141.628;-217.286;-119.397;-177.303;46.554;24.156;-66.556;-44.226;25.597;-74.88;222.454;209.232;218.08
2600;-118.521;-134.876;-139.001;-210.288;-113.352;-174.887;64.182;32.414;-56.63;-39.401;43.063;-73.414;226.03;221.607;235.386
2610;-109.706;-130.323;-137.068;-203.019;-107.059;-171.593;83.67;40.036;-46.065;-34.433;59.279;-72.204;228.885;233.022;252.237
2620;-101.24;-126.068;-134.872;-196.462;-100.64;-167.197;102.519;49.159;-35.286;-28.465;73.094;-69.626;231.324;243.444;267.932
2630;-93.012;-121.801;-133.575;-189.474;-94.59;-162.946;123.116;57.179;-23.186;-20.884;86.84;-66.924;233.263;252.166;283.379
2640;-85.036;-117.535;-132.383;-180.761;-89.331;-157.995;143.953;65.732;-11.08;-13.903;98.666;-62.225;234.748;260.714;298.149
2650;-75.593;-112.801;-130.847;-171.048;-83.486;-152.076;166.83;72.713;3.386;-5.441;110.734;-55.381;235.281;266.821;310.483
2660;-64.149;-107.593;-129.076;-160.154;-78.023;-143.995;189.068;80.709;17.742;2.545;123.338;-48.337;235.97;270.411;322.863
2670;-50.243;-102.403;-125.903;-149.028;-72.098;-133.232;211.302;86.894;33.178;12.011;135.939;-40.028;236.228;272.608;332.121
2680;-36.339;-97.338;-120.072;-136.319;-65.292;-122.49;232.537;94.977;48.579;21.556;148.803;-30.946;236.739;274.423;339.832
2690;-21.417;-92.273;-111.382;-122.877;-57.737;-109.186;250.972;102.348;65.341;33.341;161.506;-21.837;237.548;275.742;346.306
2700;-7.029;-87.392;-102.41;-108.052;-48.801;-95.508;267.848;111.88;82.116;46.953;174.375;-12.957;238.703;276.394;351.908
2710;6.919;-83.079;-90.137;-92.088;-40.055;-81.622;282.246;121.68;101.251;60.565;187.646;-4.582;239.676;276.683;356.462
2720;21.502;-79.312;-74.509;-76.028;-30.393;-67.748;294.083;133.148;120.552;74.932;200.394;3.794;239.588;276.632;359.371
2730;36.428;-75.601;-57.857;-58.113;-20.491;-53.068;304.521;144.643;141.652;88.646;214.494;12.41;238.879;276.182;360.403
2740;50.899;-71.891;-40.55;-38.553;-10.97;-38.739;313.28;157.263;161.538;102.999;228.073;21.094;236.943;274.763;359.939
2750;64.001;-68.066;-22.519;-18.71;-0.968;-23.881;321.123;169.606;181.543;116.305;241.521;30.657;233.448;271.923;358.034
2760;76.324;-64.771;-3.097;0.719;8.057;-8.354;328.286;181.538;199.272;129.291;254.85;41.919;228.895;267.115;354.794
2770;89.152;-62.141;16.236;20.643;16.872;7.658;335.312;193.687;216.567;143.952;267.919;53.215;224.643;262.141;351.124
2780;101.312;-60.051;37.164;42.259;26.287;24.662;340.258;204.939;232.792;157.372;281.393;65.419;218.244;254.604;346.299
2790;113.097;-57.961;58.774;64.716;37.553;41.044;344.652;215.988;248.712;171.65;291.828;78.524;210.026;245.137;341.479
