timepoints (min);30: frq9-.1;31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3
850;-33.994;-39.571;-103.185;-106.643;68.338;-6.08;-161.962;-61.699;-9.599;-31.176;-49.154;16.209;-42.484;-134.503;-39.45
860;-24.397;-18.272;-96.619;-73.386;85.005;1.32;-154.111;-58.84;-7.739;-32.981;-38.085;15.945;-36.912;-125.709;-33.565
870;-19.644;-5.147;-95.467;-50.772;101.686;9.578;-145.657;-55.664;-6.381;-35.03;-33.376;17.389;-31.089;-116.897;-27.673
880;-13.896;7.256;-94.538;-29.44;107.171;17.547;-140.929;-54.636;-6.358;-37.524;-28.967;17.658;-25.216;-108.067;-22.54
890;-8.191;19.652;-93.592;-8.308;112.629;20.421;-136.188;-53.648;-6.313;-40.349;-24.55;16.401;-21.917;-98.98;-17.396
900;-6.092;27.084;-94.469;-0.573;125.86;23.28;-130.345;-53.561;-6.395;-43.346;-21.887;13.731;-18.371;-89.877;-12.24
910;-3.637;34.449;-95.345;7.368;134.646;25.967;-126.157;-53.561;-5.938;-46.092;-19.089;10.948;-17.745;-80.757;-7.747
920;-2.397;37.843;-95.367;13.467;143.416;26.704;-122.393;-54.084;-5.304;-47.929;-16.287;9.537;-16.509;-73.623;-3.243
930;-2.453;41.362;-92.486;25.844;152.291;27.545;-117.642;-54.101;-5.154;-49.613;-15.053;8.653;-16.68;-65.322;1.025
940;-2.276;44.878;-89.621;38.469;157.75;28.394;-113.845;-54.272;-5.262;-50.432;-13.819;9.98;-15.718;-57.008;5.302
950;-2.881;46.991;-86.957;40.327;164.381;29.25;-109.372;-54.178;-6.094;-51.668;-13.266;12.835;-13.848;-48.68;8.867
960;-3.468;49.455;-81.264;42.178;172.494;29.278;-105.572;-53.678;-7.064;-53.274;-12.825;13.716;-11.523;-41.275;12.221
970;-3.95;51.922;-75.582;42.359;178.93;31.627;-99.674;-53.759;-8.112;-55.451;-12.383;19.288;-8.954;-33.632;13.262
980;-3.97;53.69;-70.83;43.9;185.82;33.9;-93.79;-53.49;-9.28;-58.54;-11.66;23.6;-6.61;-25.99;14.18
990;-4.048;55.594;-68.63;45.569;189.865;33.377;-85.825;-53.329;-10.825;-61.56;-10.965;27.205;-5.352;-20.87;14.748
1000;-3.945;57.753;-66.422;49.115;195.387;32.926;-78.63;-53.508;-12.118;-64.503;-10.267;29.816;-4.683;-13.571;15.645
1010;-3.82;59.148;-63.358;52.659;199.848;32.118;-71.073;-53.718;-13.669;-67.14;-8.088;33.148;-4.397;-6.274;16.042
1020;-4.789;60.557;-63.2;53.305;199.928;30.832;-64.486;-53.431;-14.884;-67.245;-5.945;37.154;-4.864;1.023;16.448
1030;-5.385;61.061;-63.029;51.768;199.507;29.51;-58.072;-53.021;-15.905;-66.478;-3.8;43.011;-4.587;5.638;16.263
1040;-5.458;61.175;-61.523;50;199.122;32.112;-49.773;-52.749;-16.873;-66.759;-0.732;46.209;-4.267;11.346;16.098
1050;-2.369;60.055;-59.079;47.813;195.277;34.436;-39.775;-51.878;-17.209;-66.514;2.338;49.637;-3.339;17.055;14.183
1060;0.723;58.217;-56.996;45.609;190.373;37.449;-29.777;-51.447;-17.535;-66.489;5.411;51.083;-2.373;22.764;12.633
1070;3.779;56.388;-53.128;44.6;186.412;40.429;-19.996;-50.897;-18.429;-65.92;8.24;51.326;-2.028;27.393;11.097
1080;5.915;54.449;-49.236;44.06;182.415;43.144;-11.727;-50.049;-19.96;-65.182;11.073;51.255;-1.609;29.938;8.455
1090;8.004;52.265;-45.537;43.535;179.302;42.751;-1.935;-48.642;-21.403;-63.253;13.628;53.519;-1.064;32.487;6.697
1100;8.973;49.896;-40.411;39.518;176.173;42.486;7.396;-47.094;-23.58;-61.679;16.097;52.686;-0.328;35.039;4.914
1110;7.342;47.605;-35.258;36.648;173.01;41.031;16.763;-44.547;-25.135;-59.898;18.571;51.668;1.436;37.568;3.408
1120;5.527;44.729;-30.221;33.961;167.054;38.706;26.147;-42.273;-26.361;-58.488;20.128;50.873;3.59;39.227;1.952
1130;1.555;42.266;-25.637;34.779;159.423;36.633;35.685;-40.362;-27.363;-55.066;21.517;51.21;5.529;40.894;1.103
1140;-2.716;41.458;-21.026;35.643;151.788;33.605;45.359;-38.355;-27.486;-51.701;22.912;51.477;7.581;42.33;-0.527
1150;-6.539;40.66;-14.92;38.613;137.551;31.197;54.003;-35.71;-27.541;-48.123;24.577;52.078;9.43;44.374;-2.15
1160;-10.274;40.194;-9.268;42.768;125.057;28.342;62.314;-32.795;-28.076;-45.205;26.252;52.455;11.112;46.428;-3.126
1170;-14.103;43.447;-3.592;46.439;112.531;25.482;70.695;-30.444;-28.898;-43.158;27.095;54.056;12.371;48.493;-4.504
1180;-16.242;46.268;0.202;45.463;103.373;22.367;79.062;-28.52;-29.722;-41.22;28.263;53.017;13.222;49.447;-5.553
1190;-18.372;48.387;7.458;44.482;93.252;18.25;88.201;-26.841;-30.143;-39.099;29.438;50.44;13.157;51.147;-6.699
1200;-19.884;50.517;14.735;50.951;83.115;13.566;96.399;-25.448;-30.279;-36.772;30.86;46.396;15.2;52.852;-7.835
1210;-20.469;52.059;18.583;62.259;71.845;9.649;107.06;-24.26;-29.858;-34.788;32.58;45.324;16.962;54.562;-8.722
1220;-21.288;50.802;22.44;73.723;60.352;5.741;113.366;-22.476;-29.568;-32.192;34.301;38.874;17.988;56.035;-9.272
1230;-21.896;49.56;26.608;84.264;48.848;1.488;119.656;-20.896;-29.28;-29.096;36.344;32.848;19.344;58.344;-9.816
1240;-22.493;48.41;34.139;94.804;35.575;1.008;125.579;-19.177;-28.801;-26.033;38.404;27.053;19.284;60.653;-10.035
1250;-23.854;45.911;41.674;103.951;22.945;0.352;130.566;-17.141;-28.445;-22.123;40.465;19.88;19.951;60.763;-9.809
1260;-25.283;44.182;49.266;104.451;10.296;1.15;135.222;-14.071;-28.29;-17.924;40.051;12.552;20.28;60.771;-9.098
1270;-26.46;40.258;64.66;105.013;-0.492;1.964;140.697;-11.004;-28.297;-17.443;39.646;3.66;21.344;61.221;-7.956
1280;-27.629;36.342;80.055;109.526;-11.398;-0.011;144.992;-7.391;-27.626;-16.96;39.689;-5.582;23.152;61.672;-6.808
1290;-28.791;33.232;95.896;114.031;-22.322;-2.973;147.706;-3.782;-26.627;-15.394;38.362;-12.801;24.782;60.965;-5.694
1300;-31.6;29.688;99.932;119.53;-28.341;-5.656;150.48;0.935;-25.591;-13.23;37.045;-19.049;27.598;60.813;-4.176
1310;-33.723;26.67;103.962;123.905;-34.603;-12.412;152.398;5.648;-25.384;-10.777;35.897;-21.911;30.888;60.658;-3.334
1320;-35.997;23.883;106.451;128.005;-40.876;-19.159;154.621;10.094;-25.261;-9.038;34.998;-22.423;34.156;60.501;-2.224
1330;-37.344;21.101;113.769;131.625;-44.442;-25.428;158.419;14.536;-24.896;-7.335;34.104;-23.113;37.824;62.261;-1.113
1340;-38.003;18.163;121.075;130.804;-43.779;-31.453;158.36;21.58;-23.955;-6.584;34.255;-27.535;41.476;63.773;-0.881
1350;-38.684;15.368;123.186;130.048;-43.132;-37.364;158.278;28.626;-23.014;-5.607;34.609;-29.731;44.016;65.285;-0.894
1360;-36.678;12.575;125.284;134.45;-42.501;-37.872;158.163;34.827;-22.736;-4.825;34.966;-30.32;46.545;66.799;-0.906
1370;-34.362;10.866;126.752;139.073;-38.643;-38.348;157.719;41.022;-22.467;-4.104;35.643;-32.737;47.735;69.394;-1.201
1380;-30.843;9.273;123.617;141.451;-34.807;-37.903;156.329;48.013;-21.64;-4.697;36.32;-35.03;48.916;71.547;-1.613
1390;-27.121;6.155;120.48;143.265;-34.394;-36.615;154.99;54.934;-20.677;-4.046;36.317;-34.234;49.818;73.769;-1.272
1400;-23.115;3.335;116.586;145.074;-35.202;-35.325;154.785;60.772;-18.755;-3.389;34.754;-32.32;50.71;75.268;-1.31
1410;-18.03;0.507;111.821;142.142;-36.031;-35.918;154.273;66.62;-15.889;-1.928;33.157;-30.003;53.427;76.596;-1.346
1420;-12.946;-5.93;107.063;139.212;-40.439;-36.509;154.206;73.276;-12.682;-0.462;31.559;-30.528;56.325;77.363;-1.083
1430;-8.472;-13.248;102.989;134.644;-48.392;-38.756;153.796;79.926;-9.357;1.128;29.963;-28.059;60.647;78.15;-0.855
1440;-4.303;-23.309;96.491;123.083;-57.854;-41.189;151.698;84.935;-6.996;2.899;26.154;-26.792;63.688;76.672;-1.385
1450;-0.646;-33.45;90.607;111.149;-66.956;-43.712;148.055;89.945;-4.287;4.619;22.313;-25.385;63.53;74.988;-1.403
1460;2.772;-43.59;84.403;94.935;-76.92;-47.434;140.695;94.698;-1.855;8.339;18.472;-22.614;63.716;73.303;-1.428
1470;7.032;-50.034;80.694;80.556;-86.884;-51.233;135.439;99.417;0.457;12.108;15.775;-21.385;63.789;71.337;-1.572
1480;10.348;-55.359;76.647;65.881;-89.407;-54.072;132.469;105.473;3.767;14.916;13.239;-19.459;63.862;68.77;-1.11
1490;13.943;-60.683;70.24;51.927;-87.37;-57.916;127.779;111.543;7.37;17.786;10.93;-18.076;65.177;66.072;-0.655
1500;18.091;-63.764;61.28;39.917;-85.532;-61.76;121.997;116.939;10.939;19.817;9.124;-15.189;66.615;63.374;-0.654
1510;21.05;-67.806;52.32;35.788;-81.446;-62.572;118.552;121.335;14.16;22.152;7.319;-11.836;69.337;60.869;-0.532
1520;24.222;-68.804;35.28;31.879;-74.879;-63.047;115.106;124.88;17.257;25.452;5.513;-9.006;71.741;58.269;-0.898
1530;27.103;-68.67;17.647;26.17;-68.312;-61.236;111.171;127.785;20.417;28.273;2.665;-7.415;74.126;55.418;-1.523
1540;29.185;-68.537;0.014;19.501;-61.414;-59.39;106.996;130.575;23.337;30.949;-0.183;-5.663;76.352;52.567;-2.148
1550;31.308;-67.681;-6.019;13.335;-60.596;-57.717;103.069;131.687;26.739;34.065;-2.977;-3.348;78.372;49.45;-2.916
1560;33.212;-66.349;-12.094;8;-59.778;-53.444;100.017;132.197;30.89;37.25;-5.49;-4.006;80.393;43.855;-3.895
1570;35.982;-65.137;-18.168;4.099;-58.677;-49.619;96.764;132.724;35.23;41.154;-8.168;-5.148;82.676;38.419;-4.554
1580;38.834;-61.124;-25.568;0.199;-62.726;-45.714;90.72;131.986;39.738;45.451;-10.792;-6.657;83.874;32.983;-4.487
1590;41.327;-57.615;-32.699;0.432;-66.774;-41.582;87.137;128.208;43.686;49.714;-12.815;-7.646;84.88;28.181;-4.509
1600;43.909;-54.148;-37.35;0.651;-71.084;-37.578;83.883;124.208;47.709;53.778;-14.646;-7.574;86.215;23.458;-4.386
1610;46.218;-50.6;-41.197;-5.45;-71.195;-37.774;80.388;120.048;51.988;57.793;-16.476;-7.658;86.814;18.714;-4.088
1620;47.262;-46.701;-45.044;-15.461;-71.305;-37.804;77.836;114.432;55.626;63.528;-17.666;-7.052;88.163;13.971;-3.563
1630;48.306;-42.763;-44.026;-25.458;-71.374;-38.594;76.312;108.265;57.708;69.119;-18.857;-7.217;88.349;9.992;-2.814
1640;46.873;-40.505;-41.778;-34.015;-68.283;-39.937;74.87;101.393;59.789;73.469;-19.36;-8.694;88.775;6.292;-2.076
1650;45.199;-38.44;-39.53;-42.71;-65.192;-40.079;70.927;94.989;60.234;75.699;-19.863;-11.066;88.232;2.379;-0.764
1660;42.261;-35.495;-34.233;-48.366;-61.921;-38.945;67.633;88.606;60.228;77.661;-20.367;-12.92;86.181;-1.534;1.968
1670;38.484;-32.55;-28.895;-53.985;-58.85;-37.804;64.781;82.102;60.03;77.342;-19.796;-13.444;83.314;-4.68;4.701
1680;34.708;-29.043;-23.006;-59.604;-55.778;-34.041;62.663;75.491;59.851;76.996;-19.183;-16.028;79.367;-7.106;7.594
1690;29.348;-23.695;-19.036;-63.223;-53.548;-29.782;60.229;69.04;59.534;75.13;-18.785;-16.629;74.666;-9.698;10.452
1700;24.181;-18.233;-14.825;-66.195;-51.757;-26.87;56.906;62.261;62.217;73.326;-18.026;-16.868;71.08;-12.05;12.757
1710;18.334;-13.382;-10.766;-69.726;-50.229;-22.479;54.903;56.331;65.044;69.521;-17.268;-18.037;66.863;-12.931;13.89
1720;13.375;-8.531;-7.706;-74.137;-48.687;-17.459;53.083;50.41;68.742;67.437;-16.619;-16.841;63.487;-13.812;15.084
1730;8.582;-4.869;-4.688;-78.768;-45.385;-14.52;49.561;43.571;71.207;65.742;-16.251;-17.498;60.877;-14.501;15.575
1740;4.999;-1.863;-1.774;-83.676;-42.083;-11.539;45.76;36.639;68.586;64.367;-15.883;-17.102;58.468;-15.148;15.902
1750;1.339;1.142;3.479;-88.949;-37.07;-11.439;41.608;30.164;64.993;62.957;-14.674;-17.102;55.341;-15.297;16.236
1760;-1.12;5.052;8.986;-93.462;-41.858;-15.622;35.702;22.956;61.84;60.588;-13.228;-18.775;51.699;-15.446;16.339
1770;-3.279;8.85;17.694;-95.735;-46.646;-19.806;28.76;16.668;57.988;58.37;-11.781;-20.208;47.281;-15.926;17.208
1780;-5.665;11.563;26.306;-97.422;-51.412;-22.277;23.192;10.134;53.295;56.632;-10.208;-19.492;42.647;-16.092;18.206
1790;-7.251;15.396;35.394;-98.149;-51.535;-24.714;16.938;3.521;49.225;54.054;-8.636;-18.408;37.379;-17.554;19.288
1800;-9.381;19.443;43.763;-98.348;-47.058;-24.074;9.676;-2.85;43.741;50.028;-7.036;-17.432;31.552;-19.017;20.371
1810;-11.51;22.633;49.03;-98.326;-42.319;-22.814;2.228;-8.799;38.181;47.721;-7.316;-16.302;24.988;-17.394;21.444
1820;-12.808;26.863;54.298;-100.263;-36.539;-21.567;-4.189;-14.851;32.891;45.312;-7.596;-13.519;18.223;-15.731;21.429
1830;-14.03;28.294;54.366;-101.967;-28.565;-18.88;-9.559;-19.735;27.201;41.422;-7.772;-10.433;10.657;-15.366;20.894
1840;-15.572;28.745;53.957;-103.15;-21.074;-16.8;-14.582;-24.926;20.697;37.539;-7.963;-6.252;3.241;-15;20.469
1850;-16.607;29.196;53.549;-105.166;-16.903;-13.79;-19.487;-29.756;14.102;33.857;-8.153;-3.055;-4.997;-14.349;20.051
1860;-17.641;29.588;51.581;-107.181;-16.932;-10.843;-25.439;-34.655;7.708;28.734;-5.448;-0.879;-12.541;-13.178;19.43
1870;-18.727;29.179;48.84;-104.956;-17.713;-8.268;-33.361;-38.27;2.084;22.36;-2.862;1.804;-20.175;-11.993;19.124
1880;-19.75;28.771;46.099;-103.993;-17.201;-6.252;-41.364;-42.025;-2.459;15.986;-0.276;4.8;-26.73;-10.808;18.88
1890;-18.614;30.001;39.836;-103.91;-16.45;-4.348;-49.719;-45.157;-7.593;9.426;3.051;7.392;-32.617;-9.731;18.523
1900;-17.458;31.032;33.731;-102.995;-16.291;-5.043;-57.007;-48.146;-12.251;6.906;6.378;9.557;-37.623;-10.094;17.367
1910;-16.302;31.092;25.986;-102.079;-14.932;-5.269;-65.61;-51.37;-16.349;4.338;9.519;12.458;-45.713;-10.519;14.942
1920;-13.426;30.441;15.858;-100.517;-9.05;-5.495;-76.388;-54.611;-19.011;4.05;11.179;14.479;-52.781;-10.943;11.517
1930;-10.799;29.79;5.73;-98.873;-3.167;-7.672;-87.326;-57.772;-22.032;4.001;12.84;15.59;-58.434;-12.343;8.03
1940;-8.371;27.327;-5.786;-97.109;0.513;-9.89;-97.726;-61.566;-25.559;4.822;14.239;16.03;-63.142;-12.623;4.503
1950;-5.99;23.869;-17.339;-95.705;4.273;-12.312;-106.265;-65.119;-32.681;4.443;14.275;16.069;-66.415;-12.779;1.237
1960;-4.058;20.691;-28.892;-93.887;7.819;-14.941;-114.957;-68.879;-40.923;4.098;14.31;17.27;-69.299;-14.495;-0.829
1970;-4.646;14.73;-37.708;-92.429;7.783;-17.799;-124.839;-73.054;-50.084;2.393;13.356;18.988;-71.897;-17.352;-1.39
1980;-5.454;8.541;-46.647;-90.585;0.188;-19.537;-134.823;-77.291;-59.749;0.916;11.601;21.498;-75.254;-20.208;-1.917
1990;-7.662;3.174;-55.8;-88.626;-7.408;-21.406;-145.394;-81.281;-64.601;-0.881;10.068;21.814;-79.11;-23.486;-1.829
2000;-11.47;-3.913;-60.913;-86.668;-14.721;-20.394;-154.481;-85.23;-68.903;-2.679;8.163;21.794;-82.567;-27.199;-2.872
2010;-15.175;-11.021;-66.109;-81.662;-13.794;-19.694;-163.597;-88.539;-73.505;-3.979;6.458;20.439;-87.171;-29.972;-4.018
2020;-19.36;-16.988;-71.319;-78.897;-15.188;-18.993;-171.33;-92.85;-77.794;-5.28;4.608;20.299;-92.098;-32.746;-6.326
2030;-22.029;-21.835;-80.008;-75.559;-15.974;-19.091;-179.331;-96.88;-82.098;-6.601;3.05;19.13;-97.094;-35.426;-7.912
2040;-24.698;-27.76;-88.105;-72.221;-21.19;-19.327;-186.381;-100.892;-87.585;-7.083;1.491;17.734;-102.178;-36.59;-9.666
2050;-24.167;-33.686;-99.865;-68.603;-26.407;-21.327;-190.939;-105.27;-92.232;-7.943;1.032;15.27;-106.69;-37.996;-11.141
2060;-23.498;-39.611;-107.69;-64.15;-28.874;-23.375;-195.153;-109.163;-97.023;-10.524;2.012;12.404;-110.561;-39.401;-12.727
2070;-24.029;-45.066;-115.818;-58.641;-32.382;-24.514;-199.666;-113.172;-101.309;-13.105;2.766;8.537;-114.535;-39.229;-13.232
2080;-22.786;-50.521;-120.466;-53.897;-36.607;-27.572;-205.83;-117.279;-106.022;-14.383;3.677;5.661;-118.017;-37.793;-13.687
2090;-21.543;-54.977;-124.708;-49.152;-41.618;-29.953;-211.906;-121.345;-110.305;-15.662;3.349;2.062;-119.339;-35.487;-14.302
2100;-20.781;-59.723;-125.924;-42.237;-42.149;-33.542;-216.422;-125.312;-114.308;-16.796;3.386;-1.366;-120.759;-33.181;-14.886
2110;-19.783;-64.469;-126.861;-36.812;-42.68;-36.665;-219.189;-129.106;-118.745;-16.49;0.701;-4.491;-122.233;-32.404;-15.517
2120;-17.546;-68.822;-127.225;-30.468;-43.639;-40.174;-221.452;-132.377;-122.503;-17.281;-1.985;-7.546;-121.977;-31.552;-16.306
2130;-15.647;-72.953;-125.069;-23.812;-44.138;-42.419;-223.956;-135.377;-125.305;-18.073;-3.714;-9.665;-121.486;-30.001;-17.105
2140;-13.837;-77.084;-120.593;-16.654;-43.157;-44.41;-226.48;-137.977;-127.757;-18.865;-5.902;-12.029;-120.714;-28.451;-17.952
2150;-11.468;-81.098;-117.483;-10.535;-41.921;-44;-228.772;-140.684;-130.13;-21.411;-8.09;-14.383;-123.117;-25.651;-17.757
2160;-11.743;-82.125;-112.612;-2.93;-41.885;-43.356;-228.524;-143.392;-132.966;-24.302;-10.25;-17.637;-122.72;-22.851;-16.913
2170;-12.859;-82.572;-104.779;3.236;-42.484;-42.432;-227.321;-145.812;-137.563;-27.317;-10.17;-20.731;-122.942;-20.999;-14.993
2180;-14.455;-83.019;-95.152;9.629;-39.894;-41.454;-224.683;-148.581;-142.119;-30.572;-10.138;-22.052;-122.657;-19.146;-14.273
2190;-15.982;-80.45;-85.524;14.017;-35.783;-40.916;-224.428;-150.145;-146.003;-33.861;-10.189;-23.379;-122.371;-19.251;-12.985
2200;-17.669;-77.12;-75.997;18.764;-31.673;-40.306;-224.297;-152.022;-149.486;-35.949;-10.28;-24.794;-121.954;-19.356;-11.985
2210;-18.222;-73.79;-64.87;23.76;-27.928;-38.972;-222.966;-154.12;-152.283;-38.037;-10.371;-28.033;-121.717;-19.223;-11.326
2220;-16.64;-69.986;-57.183;29.996;-21.063;-37.69;-219.454;-155.818;-155.417;-40.486;-9.679;-32.505;-121.585;-17.971;-13.346
2230;-15.058;-66.161;-48.243;36.152;-13.959;-36.248;-215.804;-156.572;-158.854;-43.306;-8.986;-37.291;-121.446;-15.898;-15.505
2240;-12.789;-62.337;-39.302;42.211;-7.44;-34.637;-211.754;-157.687;-162.066;-45.913;-8.091;-39.239;-120.828;-13.425;-17.479
2250;-8.92;-54.659;-34.669;48.277;-0.832;-33.026;-207.67;-159.065;-165.041;-48.52;-7.196;-41.048;-120.028;-9.732;-16.869
2260;-4.251;-46.982;-30.55;50.979;5.777;-30.833;-204.808;-160.112;-168.174;-49.607;-6.742;-40.956;-117.734;-7;-16.497
2270;0.411;-39.305;-26.432;58.721;13.782;-28.64;-201.546;-160.378;-171.326;-50.694;-6.433;-41.789;-114.32;-4.657;-15.397
2280;3.633;-32.079;-21.117;66.063;21.788;-26.166;-198.353;-160.612;-173.51;-51.781;-6.364;-42.215;-110.604;-2.193;-15.244
2290;7.772;-24.852;-15.306;73.04;29.71;-23.691;-193.8;-160.796;-174.575;-52.743;-6.295;-42.479;-106.332;1.23;-15.01
2300;8.952;-17.64;-5.728;77.577;37.695;-16.778;-190.364;-160.779;-175.101;-53.217;-7.215;-41.829;-102.447;4.812;-17.048
2310;10.248;-8.39;4.73;82.21;44.52;-10.334;-187.197;-160.663;-176.466;-53.345;-8.135;-42.13;-98.786;8.76;-19.287
2320;11.258;-0.941;15.47;87.229;51.345;-7.09;-186.67;-160.748;-178.743;-53.473;-8.135;-41.783;-95.23;11.068;-20.299
2330;10.508;6.702;24.244;93.088;59.17;-3.88;-182.883;-159.993;-178.679;-52.486;-7.942;-41.806;-91.799;12.221;-20.348
2340;9.285;15.194;33.618;94.872;66.994;-1.15;-178.847;-159.338;-176.654;-51.498;-6.429;-41.658;-90.926;12.614;-20.876
2350;8.043;23.847;40.505;96.655;71.539;1.669;-177.97;-158.532;-174.833;-50.51;-4.916;-41.469;-86.092;13.188;-21.503
2360;6.193;32.334;46.022;98.818;76.353;6.606;-177.229;-157.746;-172.854;-49.461;-2.086;-41.135;-81.17;14.881;-22.028
2370;5.452;38.861;50.988;100.421;81.167;11.632;-176.116;-157.739;-171.555;-47.086;0.834;-40.458;-78.211;18.647;-22.474
2380;5.112;45.428;53.295;104.903;86.098;14.356;-174.152;-157.452;-170.612;-44.793;2.75;-40.377;-76.923;21.632;-22.29
2390;4.633;51.994;52.843;108.593;88.829;17.521;-171.994;-156.508;-170.31;-42.501;4.666;-40.206;-77.919;23.852;-22.084
2400;5.513;56.625;52.514;112.283;90.767;17.847;-167.985;-155.323;-169.709;-39.767;6.062;-40.048;-75.258;26.153;-22.004
2410;9.073;58.621;50.37;113.012;92.705;17.51;-164.535;-153.276;-168.399;-37.033;7.548;-39.767;-72.757;26.284;-22.418
2420;9.592;60.617;48.225;113.949;94.801;16.974;-161.03;-151.884;-164.835;-34.299;8.073;-39.157;-69.596;27.335;-22.393
2430;10.666;62.909;45.63;114.672;92.48;16.086;-158.905;-149.52;-161.153;-31.524;8.599;-40.553;-66.914;29.338;-21.092
2440;11.796;62.281;44.796;116.545;90.159;17.237;-155.935;-146.148;-156.247;-28.716;8.065;-42.052;-62.841;32.261;-20.152
2450;13.308;61.654;43.961;112.978;87.837;21.497;-152.766;-142.477;-152.386;-25.942;8.506;-44.127;-60.568;34.939;-19.658
2460;13.699;60.119;41.686;109.411;86.288;25.756;-150.596;-138.426;-148.065;-23.168;8.948;-44.793;-57.959;37.498;-18.851
2470;15.749;60.623;40.97;105.479;84.739;32.676;-147.179;-134.639;-144.454;-19.898;9.177;-45.549;-55.883;39.432;-16.924
2480;17.806;61.128;37.6;106.786;78.47;39.623;-143.577;-131.491;-140.36;-16.628;9.406;-45.997;-53.993;40.566;-15.143
2490;18.81;61.004;32.652;108.246;72.16;47.421;-137.894;-127.688;-136.746;-13.357;9.204;-46.52;-51.858;41.901;-13.95
2500;18.214;58.52;27.705;110.084;65.822;55.425;-132.521;-123.56;-132.476;-10.452;9.003;-47.135;-49.443;41.996;-14.767
2510;17.066;56.188;23.451;111.923;59.484;60.621;-125.069;-118.392;-128.094;-9.095;9.881;-47.183;-45.508;42.741;-15.302
2520;15.767;55.114;20.637;106.801;50.782;65.817;-117.033;-112.234;-124.251;-8.131;10.794;-46.617;-41.981;43.606;-16.003
2530;15.305;53.241;21.023;101.68;42.08;67.897;-109.018;-105.971;-120.414;-7.167;11.996;-45.797;-38.694;44.155;-16.07
2540;14.277;51.685;24.221;96.228;33.102;69.977;-102.019;-99.062;-117.246;-5.741;13.197;-45.728;-36.935;43.743;-15.691
2550;14.45;51.731;27.418;91.055;24.11;68.177;-95.532;-92.201;-111.905;-4.314;13.788;-45.618;-35.508;42.406;-15.37
2560;14.015;49.808;29.839;84.643;14.839;66.445;-89.128;-83.781;-103.148;-2.888;14.474;-44.914;-33.13;41.137;-15.04
2570;14.006;47.885;32.73;78.079;5.567;67.874;-79.732;-72.699;-94.28;-1.165;14.241;-44.257;-29.425;39.445;-15.15
2580;13.903;47.386;35.621;70.977;-2.401;68.938;-70.898;-62.291;-84.572;-0.379;14.146;-43.737;-25.686;38.875;-15.412
2590;14.563;46.23;39.145;68.986;-9.839;70.041;-61.994;-50.777;-77.564;0.462;12.771;-43.141;-21.946;38.472;-15.303
2600;15.222;45.074;42.71;66.996;-15.596;70.462;-50.354;-39.353;-67.875;1.303;11.561;-42.217;-22.91;37.806;-14.394
