timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1530;194.49;226.338;58.927;281.909;283.931;278.674;58.832;-17.623;-25.869;25.97;7.419;18.814;-23.886;-135.888;-85.211
1540;178.288;207.796;47.292;284.513;286.29;273.279;57.39;-18.654;-17.422;22.469;1.652;11.061;-27.308;-137.988;-88.872
1550;162.204;188.862;35.994;287.321;289.11;268.426;54.782;-19.636;-15.223;18.528;-3.578;3.308;-28.699;-137.942;-92.87
1560;144.89;170.156;23.476;290.294;291.492;263.819;52.174;-20.701;-13.011;14.663;-8.532;-4.861;-26.143;-135.909;-98.537
1570;126.877;151.312;11.243;293.125;292.968;255.857;49.372;-21.446;-10.64;11.061;-12.97;-13.188;-22.629;-133.503;-106.131
1580;110.426;131.892;0.982;295.066;293.215;245.168;46.626;-22.183;-11.825;8.138;-14.487;-13.154;-21.832;-130;-110.869
1590;93.603;113.439;-9.859;296.037;291.062;234.952;44.75;-22.956;-13.01;5.47;-16.252;-13.37;-20.17;-125.428;-112.502
1600;79.739;95.549;-20.101;295.465;287.97;226.57;42.874;-23.888;-13.044;2.909;-14.632;-12.432;-19.519;-120.007;-113.641
1610;62.783;77.673;-30.763;294.823;283.098;217.959;40.943;-22.702;-13.092;0.779;-13.011;-11.087;-21.415;-115.681;-114.117
1620;44.534;61.185;-39.993;290.331;277.815;207.163;39.095;-21.592;-13.141;-0.875;-11.163;-10.407;-26.919;-113.063;-112.254
1630;25.863;44.648;-52.102;285.105;270.766;196.847;38.327;-20.481;-14.833;-2.388;-9.084;-10.306;-33.48;-110.857;-109.015
1640;8.393;29.001;-64.891;278.617;262.375;184.985;37.69;-18.081;-16.394;-4.032;-6.792;-10.206;-40.212;-108.441;-105.623
1650;-9.388;12.996;-77.526;271.283;253.07;170.863;37.108;-14.826;-15.794;-5.876;-5.756;-11.669;-47.234;-105.519;-102.103
1660;-26.971;-1.581;-90.103;261.819;244.407;153.788;35.284;-11.571;-15.257;-6.881;-4.72;-13.25;-55.258;-100.207;-97.298
1670;-44.076;-18.214;-100.472;250.883;234.939;139.2;33.495;-8.589;-14.836;-8.114;-3.857;-17.19;-60.568;-94.513;-91.657
1680;-61.208;-36.287;-111.207;238.28;223.312;125.785;31.706;-5.48;-12.669;-9.458;-3.71;-20.828;-66.029;-89.342;-85.225
1690;-77.861;-54.312;-121.032;223.469;211.321;111.247;29.662;-2.371;-10.723;-8.959;-3.564;-23.15;-70.459;-83.698;-76.805
1700;-93.625;-72.137;-130.982;206.432;199.05;97.786;30.218;0.6;-8.592;-8.39;-5.672;-25.673;-74.737;-77.273;-67.861
1710;-107.434;-89.825;-139.153;189.156;185.389;82.179;30.677;3.792;-6.461;-7.746;-7.89;-25.221;-78.477;-69.785;-60.445
1720;-121.134;-107.676;-147.372;170.24;170.799;64.959;31.247;6.694;-4.137;-8.353;-10.108;-25.092;-81.401;-63.012;-52.633
1730;-133.306;-125.437;-153.342;150.858;157.465;46.949;31.857;9.534;-3.588;-8.746;-10.84;-24.964;-81.796;-55.912;-44.255
1740;-143.792;-142.12;-159.113;134.123;144.389;29.126;32.377;13.381;-2.804;-8.032;-11.428;-22.837;-81.611;-49.534;-37.317
1750;-152.952;-156.012;-163.539;119.341;130.788;11.13;32.897;16.666;-14.054;-9.279;-12.294;-20.628;-82.469;-43.757;-30.839
1760;-162.132;-169.018;-166.996;104.928;116.148;-2.985;33.382;19.717;-25.303;-10.691;-13.257;-16.858;-81.276;-39.448;-25.306
1770;-169.12;-180.814;-168.757;90.145;100.211;-16.094;33.836;22.61;-36.781;-11.303;-14.599;-13.226;-78.796;-34.532;-19.741
1780;-175.415;-192.343;-170.274;74.488;83.47;-29.265;34.29;23.102;-46.694;-11.792;-15.578;-11.022;-77.415;-29.822;-11.545
1790;-181.563;-202.357;-172.706;57.486;63.018;-38.306;34.537;23.767;-56.607;-12.494;-16.999;-8.521;-73.422;-25.803;-2.669
1800;-187.724;-212.086;-175.29;41.632;42.046;-47.83;36.199;24.204;-59.294;-11.756;-16.25;-8.524;-69.441;-21.709;6.284
1810;-193.178;-219.959;-176.887;25.445;20.21;-59.814;37.847;22.561;-62.374;-10.646;-15.501;-8.298;-65.492;-18.466;16.429
1820;-198.741;-227.71;-179.69;8.88;-2.509;-72.298;39.861;20.269;-65.454;-9.418;-14.759;-8.072;-61.985;-15.13;27.258
1830;-203.389;-232.721;-181.79;-6.819;-25.52;-81.502;42.04;18.246;-66.641;-9.03;-14.476;-15.541;-57.916;-11.087;39.692
1840;-207.287;-237.532;-184.459;-22.229;-45.303;-91.788;43.906;16.222;-67.994;-8.919;-14.193;-22.775;-54.417;-6.519;51.814
1850;-211.003;-243.109;-188.218;-36.92;-64.105;-101.708;45.772;14.295;-70.421;-8.855;-16.261;-27.77;-49.494;-3.014;61.754
1860;-215.121;-249.168;-193.004;-50.451;-81.481;-111.294;47.577;12.341;-72.854;-10.072;-18.349;-33.44;-42.695;1.419;73.008
1870;-217.887;-255.761;-197.68;-60.799;-98.753;-119.404;49.394;10.386;-75.287;-11.454;-20.437;-36.058;-34.252;7.578;85.674
1880;-221.628;-261.83;-201.095;-69.204;-114.185;-127.866;48.852;9.281;-75.04;-11.621;-19.513;-39.124;-25.277;14.033;96.497
1890;-225.141;-267.459;-204.274;-77.015;-127.701;-136.712;48.062;8.145;-75.29;-12.508;-18.748;-42.342;-15.206;20.925;106.846
1900;-228.881;-272.956;-206.854;-84.252;-141.666;-145.64;47.182;7.008;-74.084;-13.25;-18.879;-45.738;-4.462;27.65;115.941
1910;-232.794;-277.548;-209.825;-90.983;-156.03;-153.898;45.869;6.114;-73.127;-14.859;-19.134;-49.341;5.902;33.647;121.622
1920;-236.477;-280.437;-212.578;-97.37;-169.92;-162.927;44.604;5.701;-72.142;-16.393;-19.279;-49.623;16.228;39.754;124.992
1930;-239.498;-282.644;-214.498;-103.596;-182.149;-172.532;43.339;5.259;-73.673;-18.154;-19.305;-49.589;27.676;46.852;128.234
1940;-242.906;-284.836;-215.65;-108.254;-191.834;-181.091;42.137;4.742;-75.163;-22.4;-19.29;-52.634;41.865;54.625;131.342
1950;-245.123;-286.324;-216.619;-114.997;-201.287;-189.601;38.214;5.345;-75.014;-26.418;-20.417;-55.652;54.436;62.286;134.417
1960;-247.394;-286.348;-215.666;-122.521;-208.986;-195.989;34.215;5.444;-74.865;-30.057;-21.543;-60.364;67.196;70.552;138.53
1970;-249.708;-286.297;-214.618;-130.102;-215.815;-201.726;30.003;5.523;-74.709;-33.421;-22.836;-65.152;79.319;79.428;141.828
1980;-252.719;-285.926;-213.225;-136.183;-222.876;-208.339;25.877;5.521;-71.808;-36.385;-24.432;-69.891;88.662;86.687;143.997
1990;-254.863;-286.532;-210.891;-141.619;-228.716;-215.24;21.69;4.079;-69.101;-39.797;-26.028;-73.081;97.011;94.258;147.812
2000;-256.177;-287.726;-209.317;-147.65;-234.29;-222.317;17.502;2.277;-65.637;-42.614;-25.251;-76.175;107.85;103.859;153.774
2010;-257.407;-289.866;-207.897;-152.652;-239.219;-229.663;13.301;0.476;-62.174;-45.037;-24.785;-79.123;118.023;113.957;159.341
2020;-258.437;-291.179;-208.743;-157.207;-243.476;-236.978;8.37;-3.772;-58.814;-47.171;-24.319;-82.519;126.931;121.452;162.993
2030;-259.286;-292.11;-209.309;-161.543;-247.65;-242.665;3.439;-7.651;-57.074;-49.334;-21.92;-84.674;135.444;126.739;165.477
2040;-260.174;-290.719;-209.291;-166.199;-249.615;-249.432;-1.754;-11.53;-55.335;-51.607;-20.004;-86.575;141.408;132.059;165.906
2050;-260.658;-287.781;-209.552;-171.621;-251.451;-256.977;-8.76;-17.614;-54.797;-53.528;-20.437;-87.419;145.374;138.015;164.728
2060;-260.916;-284.884;-210.477;-177.528;-252.52;-261.81;-15.959;-21.356;-54.383;-55.774;-21.194;-88.677;147.275;143.389;163.581
2070;-259.734;-280.943;-208.724;-184.284;-254.215;-267.221;-22.463;-25.712;-53.65;-57.819;-24.39;-90.532;147.875;147.377;161.794
2080;-258.541;-275.615;-207.514;-191.299;-255.117;-271.433;-28.934;-29.552;-52.557;-60.094;-29.953;-89.353;147.843;147.142;158.502
2090;-256.742;-267.687;-207.237;-196.317;-256.034;-273.891;-34.892;-33.55;-52.588;-63.113;-35.826;-88.001;146.116;143.906;153.899
2100;-254.688;-255.954;-205.808;-199.706;-256.723;-275.29;-40.731;-37.022;-53.163;-65.291;-39.212;-86.833;142.513;139.888;149.821
2110;-251.074;-244.057;-202.159;-200.568;-257.417;-275.988;-46.473;-40.377;-53.655;-65.189;-42.839;-87.566;137.855;135.148;142.782
2120;-248.026;-231.179;-197.577;-201.509;-258.468;-276.379;-52.2;-44.407;-54.428;-65.094;-46.396;-89.018;132.891;129.273;132.457
2130;-243.97;-220.138;-192.634;-202.808;-259.452;-277.669;-56.087;-49.917;-55.548;-66.141;-52.033;-92.037;126.48;121.738;123.641
2140;-239.392;-209.574;-187.917;-203.745;-260.797;-277.121;-60.305;-55.752;-56.537;-66.148;-56.99;-95.203;118.672;112.581;115.014
2150;-234.934;-198.666;-184.39;-204.392;-260.919;-276.022;-64.121;-61.797;-59;-65.968;-60.473;-95.728;109.714;102.014;104.226
2160;-231.156;-187.702;-180.215;-205.548;-260.49;-275.356;-66.257;-67.723;-61.199;-63.628;-65.128;-95.81;100.985;90.463;92.755
2170;-225.433;-177.058;-174.8;-206.393;-259.508;-273.579;-67.596;-73.386;-63.411;-62.807;-70.783;-97.13;92.993;78.697;81.418
2180;-218.983;-166.477;-169.212;-205.513;-258.648;-272.065;-68.935;-78.457;-62.452;-61.945;-76.585;-98.76;84.175;66.404;68.465
2190;-211.364;-155.579;-163.53;-204.537;-258.619;-271.414;-69.948;-83.327;-61.852;-60.252;-80.753;-98.27;72.644;53.69;55.637
2200;-204.546;-144.403;-157.25;-201.074;-257.971;-271.452;-70.4;-89.186;-60.866;-58.501;-82.756;-96.939;61.422;41.246;44.04
2210;-197.014;-133.444;-151.53;-195.47;-258.654;-270.361;-70.429;-94.887;-59.8;-56.956;-84.779;-96.353;49.177;27.857;32.706
2220;-188.552;-122.596;-145.844;-188.331;-260.786;-268.335;-70.048;-100.148;-58.534;-57.999;-88.226;-95.244;36.323;14.454;19.894
2230;-177.117;-111.607;-138.385;-181.768;-263.828;-265.648;-68.964;-105.197;-59.499;-60.508;-90.717;-90.647;24.058;1.579;6.597
2240;-166.356;-99.817;-129.859;-175.484;-267.375;-262.324;-68.674;-107.494;-61.473;-62.844;-94.683;-86.281;12.328;-13.055;-7.749
2250;-154.63;-85.61;-119.559;-169.31;-270.567;-258.748;-68.385;-111.71;-62.83;-62.248;-100.452;-83.647;1.665;-29.659;-22.749
2260;-142.252;-68.288;-108.578;-163.086;-272.461;-254.048;-69.174;-116.017;-63.828;-60.363;-106.222;-83.172;-9.91;-45.515;-36.178
2270;-129.022;-50.135;-97.028;-155.537;-273.095;-249.676;-68.686;-119.476;-63.814;-58.222;-110.95;-82.801;-22.901;-59.361;-47.294
2280;-114.692;-31.637;-85.138;-146.491;-273.298;-246.513;-68.197;-122.025;-62.8;-55.778;-116.102;-81.55;-36.479;-69.641;-58.985
2290;-99.819;-12.063;-72.28;-136.659;-274.073;-242.498;-66.468;-124.808;-60.506;-53.69;-121.254;-79.989;-47.902;-80.534;-71.963
2300;-85.099;8.446;-57.542;-125.764;-273.825;-236.767;-64.574;-123.69;-57.178;-53.032;-125.09;-77.181;-58.673;-93.092;-85.277
2310;-70.583;29.229;-43.135;-114.749;-272.608;-232.11;-61.81;-122.622;-53.719;-52.586;-128.541;-73.677;-69.421;-105.67;-97.604
2320;-55.49;49.194;-26.417;-102.686;-268.931;-223.342;-60.076;-121.065;-51.699;-51.532;-129.512;-70.165;-77.792;-117.61;-109.855
2330;-38.92;67.84;-8.148;-91.71;-265.286;-214.697;-58.466;-119.788;-49.404;-50.417;-128.327;-67.381;-84.625;-126.77;-122.392
2340;-23.699;81.873;10.561;-82.604;-260.903;-207.298;-56.648;-117.411;-47.27;-49.771;-127.789;-67.028;-91.015;-132.919;-133.887
2350;-7.786;91.175;29.146;-74.109;-254.182;-200.89;-54.95;-114.898;-40.966;-50.445;-127.861;-67.335;-98.073;-137.731;-144.964
2360;7.233;101.425;48.094;-67.334;-245.578;-195.492;-52.804;-111.025;-34.64;-51.419;-127.001;-66.287;-106.059;-141.646;-154.588
2370;22.105;111.083;64.892;-60.501;-237.407;-188.364;-50.912;-105.542;-26.714;-52.269;-123.777;-64.519;-115.305;-143.421;-162.41
2380;36.171;121.543;83.939;-52.286;-226.09;-181.057;-49.019;-99.105;-20.848;-52.439;-120.884;-62.701;-124.192;-142.72;-170.594
2390;49.428;132.502;103.021;-44.09;-212.87;-174.457;-45.596;-93.268;-14.948;-51.392;-115.926;-60.04;-132.48;-140.972;-178.788
2400;64.114;141.921;124.665;-35.313;-200.076;-166.08;-42.326;-85.672;-11.505;-50.372;-110.248;-53.299;-140.043;-137.805;-182.983
2410;81.233;150.963;147.632;-24.807;-185.081;-157.673;-38.961;-78.535;-5.737;-50.779;-102.971;-45.886;-147.734;-132.659;-185.011
2420;98.59;160.957;170.294;-15.086;-167.899;-146.248;-38.837;-70.257;-0.12;-50.346;-94.543;-39.754;-155.977;-126.524;-186.702
2430;115.048;172.335;193.112;-5.644;-149.273;-132.807;-38.472;-63.972;3.662;-49.844;-87.193;-36.812;-162.594;-121.538;-187.446
2440;132.026;183.505;215.606;4.445;-134.426;-118.319;-39.647;-57.812;8.466;-49.592;-81.283;-34.197;-168.228;-117.011;-188.761
2450;150.952;196.625;238.316;13.618;-120.823;-104.19;-40.822;-52.24;11.179;-49.139;-78.928;-33.051;-174.021;-112.015;-190.898
2460;170.228;210.17;260.53;22.583;-106.261;-89.881;-42.047;-46.836;13.852;-48.77;-76.488;-27.385;-178.894;-106.619;-191.956
2470;190.215;224.212;282.103;31.119;-89.963;-76.702;-42.672;-41.934;16.422;-46.175;-72.728;-22.633;-182.709;-102.345;-190.868
2480;208.058;238.713;301.473;41.017;-70.99;-61.677;-43.166;-37.552;20.829;-42.821;-68.608;-21.528;-186.735;-98.825;-189.676
2490;224.781;252.608;319.317;52.484;-50.168;-44.782;-41.432;-34.844;28.71;-39.349;-62.156;-19.543;-190.417;-93.797;-188.261
2500;240.234;266.423;335.677;64.472;-28.081;-24.581;-39.698;-30.299;36.785;-37.912;-56.128;-15.407;-193.779;-86.792;-185.607
2510;255.025;279.343;349.945;76.764;-4.552;-0.639;-36.462;-25.074;45.939;-36.479;-49.581;-9.09;-195.272;-79.523;-182.615
2520;268.83;292.088;364.24;87.952;20.234;25.977;-33.306;-18.801;54.488;-35.142;-44.294;-4.077;-196.246;-70.663;-179.909
2530;282.316;304.229;377.56;97.545;45.946;53.778;-30.33;-13.106;63.106;-33.174;-39.887;1.665;-196.415;-63.048;-175.983
2540;296.12;313.676;389.614;106.145;71.269;84.881;-28.73;-6.971;70.204;-29.578;-35.479;8.014;-196.906;-54.774;-170.232
2550;309.243;321.669;398.829;115.41;97.91;116.963;-26.757;-1.753;74.652;-25.63;-29.865;16.003;-195.217;-45.835;-164.881
2560;321.646;328.247;408.01;126.044;123.992;148.997;-25.001;3.797;79.08;-23.388;-24.891;24.695;-192.643;-37.488;-160.258
2570;332.572;335.25;412.87;137.429;149.503;179.546;-21.366;9.468;84.588;-21.09;-18.84;33.508;-191.625;-28.476;-152.388
2580;340.921;342.092;414.323;148.826;176.177;209.799;-17.695;14.785;89.743;-18.702;-13.945;42.04;-190.646;-17.648;-141.094
2590;349.221;353.091;413.862;161.157;202.134;240.234;-14.171;20.43;97.138;-13.637;-8.21;51.141;-187.408;-9.474;-129.356
2600;356.255;364.754;413.374;175.814;225.923;271.367;-10.647;27.956;104.348;-9.223;-0.756;60.739;-181.292;-3.062;-117.637
2610;363.465;373.221;411.44;189.426;246.541;301.248;-7.007;34.108;111.654;-5.942;7.959;69.265;-173.725;4.778;-105.446
2620;370.641;376.32;409.825;201.541;267.575;330.108;-2.691;40.574;118.24;-3.119;14.473;82.785;-164.13;13.036;-91.495
2630;377.494;377.939;404.262;213.092;286.364;358.266;1.59;49.008;124.251;1.865;19.474;96.732;-152.421;21.041;-75.447
