timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
2610;249.989;300.841;228.887;134.683;138.236;-54.968;132.492;104.005;-14.335;-26.003;-15.589;2.753;180.823;295.818;270.966
2620;267.494;317.341;241.273;154.317;153.506;-39.546;152.452;115.519;-4.706;-16.839;-8.423;7.843;161.073;274.883;250.77
2630;283.923;334.165;254.338;175.455;168.728;-24.491;172.492;127.032;4.681;-8.057;-0.072;12.993;140.87;253.865;229.852
2640;300.366;353.891;266.884;196.159;183.639;-9.432;192.429;138.32;14.139;0.863;7.48;20.876;120.981;232.138;208.852
2650;318.017;373.244;278.476;215.349;197.996;6.695;214.086;148.634;23.459;10.655;18.25;28.21;101.487;211.356;187.948
2660;335.117;390.092;290.683;234.897;213.015;23.208;230.923;159.018;36.425;20.185;29.295;39.263;82.222;191.428;167.568
2670;350.937;406.596;303.801;252.559;227.979;40.677;247.836;170.226;53.417;34.178;39.981;49.992;64.684;171.451;147.254
2680;366.072;420.137;317.399;272.521;242.821;57.474;264.71;180.881;70.436;47.578;52.206;57.24;46.618;151.677;127.103
2690;380.288;432.259;330.371;292.232;256.461;75.052;286.458;189.101;90.219;60.875;65.146;62.363;30.301;131.672;106.932
2700;393.492;442.07;343.081;312.175;270.586;93.632;304.806;197.295;110.03;73.997;79.772;67.521;14.146;110.31;86.105
2710;404.603;449.932;355.47;330.639;284.753;112.79;324.63;204.695;129.902;87.12;95.563;74.56;-0.072;88.99;65.269
2720;417.052;453.557;366.328;347.541;299.353;132.665;344.414;212.815;149.829;101.175;111.116;82.348;-13.463;66.51;44.436
2730;429.127;456.43;375.84;363.53;313.153;156.108;363.698;218.724;170.625;116.881;126.6;92.535;-27.095;44.815;23.828
2740;440.768;457.225;384.165;379.139;327.48;180.699;379.143;223.939;191.163;132.588;143.039;103.036;-40.601;24.848;3.288
2750;452.432;456.942;391.324;394.429;342.553;206.212;392.76;229.083;209.884;148.857;166.477;116.092;-53.126;4.029;-16.993
2760;462.215;454.669;396.123;409.23;358.019;232.572;402.263;231.877;228.687;165.298;188.684;128.989;-66.439;-16.163;-36.874
2770;471.08;449.709;399.873;423.33;372.506;258.812;411.588;233.472;247.676;181.468;214.559;140.357;-77.44;-36.101;-53.09
2780;478.556;440.495;402.764;435.814;385.008;285.352;417.857;233.245;267.68;199.257;238.433;152.206;-89.723;-53.452;-66.665
2790;485.072;428.975;403.811;446.977;396.83;312.57;422.953;230.614;287.608;216.983;259.924;163.81;-100.531;-71.004;-80.109
2800;491.486;418.498;404.248;456.207;406.999;340.56;425.721;227.989;306.163;236.71;281.257;176.633;-110.001;-85.579;-93.148
2810;496.706;406.156;402.098;465.177;414.939;368.83;424.79;223.99;324.586;256.423;300.302;188.852;-119.072;-100.188;-104.963
2820;499.141;392.734;399.588;471.956;420.88;396.343;423.79;219.023;338.876;277.633;317.88;200.814;-127.85;-113.628;-115.244
2830;501.541;376.877;394.628;475.349;424.668;421.934;421.419;214.126;354.277;297.928;337.338;212.455;-136.561;-125.244;-124.342
2840;499.324;359.105;388.95;474.56;428.428;447.084;416.611;207.408;369.437;318.23;353.966;225.31;-145.284;-136.937;-133.661
2850;494.11;339.196;381.072;472.466;430.612;468.837;409.301;200.12;383.16;336.328;369.607;235.164;-153.767;-146.783;-141.988
2860;486.977;318.412;370.908;469.561;431.829;488.546;398.19;190.752;396.883;354.426;380.534;246.149;-161.588;-155.164;-148.698
2870;476.345;297.539;358.429;463.258;431.874;505.666;387.239;178.739;408.914;370.341;391.254;253.63;-167.164;-162.706;-155.519
2880;462.421;276.258;345.313;452.411;431.899;521.425;372.851;165.905;420.981;382.629;398.004;260.339;-173.806;-170.248;-161.581
2890;447.617;254.137;329.917;439.457;432.199;534.64;356.597;152.11;428.724;394.917;402.35;265.778;-181.72;-177.674;-167.643
2900;428.906;231.833;310.64;427.157;430.372;545.841;338.777;137.197;431.356;401.91;404.159;272.247;-190.048;-185.771;-172.992
2910;407.509;208.872;290.323;412.077;424.287;556.174;323.876;122.257;429.548;408.903;404.29;275.065;-197.079;-194.36;-178.618
2920;384.792;186.172;269.108;393.756;416.95;563.935;309.037;108.383;419.647;411.142;404.039;275.777;-203.219;-202.979;-185.086
2930;362.814;162.597;248.208;373.938;409.346;569.566;291.455;95.034;409.746;413.081;397.866;274.516;-208.274;-211.699;-190.968
2940;339.479;137.674;227.28;353.364;400.457;570.894;268.251;80.766;396.25;415.021;391.715;275.018;-213.593;-219.975;-196.851
2950;316.103;113.083;205.234;329.239;388.077;571.11;245.13;66.737;382.753;412.388;384.055;275.486;-219.637;-227.263;-201.917
2960;293.148;90.412;183.366;301.483;373.197;568.171;217.528;53.112;367.644;409.754;376.84;273.894;-225.28;-234.657;-207.108
2970;268.388;69.232;161.306;273.873;357.29;563.517;189.603;39.487;350.364;401.121;367.852;270.637;-230.361;-241.359;-212.501
2980;242.679;46.348;138.546;245.084;338.829;552.659;160.279;27.163;330.971;388.35;357.916;264.926;-234.476;-248.021;-217.328
2990;217.09;24.586;115.792;216.617;316.436;538.55;134.248;15.03;309.484;375.579;346.116;257.177;-238.407;-254.804;-222.156
3000;192.25;4.012;94.087;188.007;291.993;523.458;108.094;2.898;288.163;362.516;327.109;248.866;-241.363;-260.146;-226.197
3010;167.93;-15.772;72.214;160.134;267.633;505.499;84.939;-8.668;266.172;349.452;308.137;239.39;-243.559;-265.488;-230.03
3020;141.57;-35.967;49.543;132.447;241.741;486.652;61.128;-18.844;244.182;333.545;283.044;229.07;-245.884;-270.277;-233.721
3030;116.419;-53.375;28.025;104.948;215.098;466.548;38.767;-29.021;220.423;315.123;257.897;218.388;-249.114;-276.09;-236.992
3040;91.189;-68.887;7.901;77.372;188.957;444.422;15.927;-38.113;196.775;296.701;232.323;205.846;-251.905;-280.887;-240.262
3050;65.239;-84.257;-12.466;50.364;162.727;420.865;-7.079;-47.697;172.646;274.841;207.168;192.015;-254.292;-285.422;-242.175
3060;40.461;-98.479;-31.633;23.046;136.748;393.921;-28.884;-55.88;148.986;252.982;184.317;177.279;-256.243;-288.763;-244.171
3070;16.399;-111.931;-50.316;-4.702;110.681;364.767;-50.717;-63.571;127.197;226.383;163.061;161.633;-257.857;-291.548;-246.255
3080;-7.743;-124.274;-67.712;-32.128;84.967;335.906;-70.862;-71.488;103.088;198.313;142.059;146.17;-258.938;-293.474;-247.935
3090;-30.004;-137.083;-85.194;-56.952;59.383;307.486;-89.047;-78.486;78.979;170.243;121.858;130.65;-259.759;-295.305;-249.615
3100;-50.061;-148.181;-101.273;-80.792;34.626;278.343;-107.204;-83.498;56.11;142.477;101.505;118.207;-260.257;-296.439;-250.292
3110;-71.095;-158.135;-115.142;-104.72;10.668;247.754;-122.721;-88.31;33.241;114.712;85.222;104.928;-259.855;-297.436;-249.684
3120;-89.61;-168.956;-127.811;-126.31;-13.57;215.99;-138.651;-92.646;12.812;88.68;67.345;95.07;-259.185;-297.812;-248.353
3130;-105.018;-180.114;-140.68;-145.4;-38.261;185.128;-151.234;-96.349;-7.77;65.139;52.41;83.713;-257.594;-297.448;-247.323
3140;-121.017;-190.804;-152.586;-162.352;-62.397;155.32;-162.138;-100.069;-25.432;41.578;38.594;70.866;-254.044;-296.641;-246.154
3150;-134.575;-201.588;-160.363;-178.935;-84.759;127.356;-172.952;-102.927;-37.81;20.244;24.938;56.126;-249.819;-294.713;-244.655
3160;-145.433;-211.937;-167.731;-192.978;-103.866;98.93;-182.732;-105.057;-50.25;-1.159;13.121;40.988;-246.019;-291.91;-242.719
3170;-155.017;-222.073;-174.857;-203.927;-121.694;70.335;-193.11;-107.186;-58.566;-22.677;1.146;27.97;-242.141;-288.516;-239.658
3180;-165;-230.782;-183.087;-214.097;-139.583;43.534;-202.295;-108.663;-66.978;-42.75;-7.59;15.032;-238.29;-285.08;-236.32
3190;-173.447;-238.75;-191.53;-224.386;-155.902;19.327;-211.561;-109.298;-74.221;-62.934;-16.847;2.174;-235.171;-281.411;-232.879
3200;-182.07;-245.636;-199.241;-231.288;-169.672;-5.499;-220.759;-109.932;-81.567;-78.462;-26.192;-11.319;-231.17;-277.53;-229.902
3210;-190.637;-252.338;-206.739;-234.495;-181.817;-28.277;-229.796;-110.921;-87.727;-94.114;-35.737;-24.48;-226.948;-273.315;-226.714
3220;-198.684;-258.177;-213.4;-237.339;-194.272;-49.949;-237.753;-112.208;-92.123;-105.11;-45.102;-36.888;-222.85;-268.548;-222.163
3230;-206.301;-262.415;-219.319;-238.395;-204.709;-68.618;-243.516;-113.334;-96.484;-114.356;-53.53;-49.286;-218.462;-262.724;-217.77
3240;-213.901;-266.652;-224.154;-239.419;-213.757;-86.745;-248.199;-114.206;-98.761;-123.601;-61.819;-59.666;-213.822;-256.388;-213.108
3250;-221.621;-271.132;-228.632;-240.665;-221.218;-105.356;-253.44;-114.935;-101.039;-132.168;-70.583;-69.964;-208.233;-250.182;-209.408
3260;-229.826;-274.477;-231.825;-242.797;-228.761;-122.396;-258.763;-115.145;-103.782;-140.708;-80.89;-78.826;-201.218;-243.846;-205.92
3270;-236.192;-277.767;-233.981;-244.159;-234.488;-138.734;-264.476;-115.575;-106.732;-146.463;-88.564;-86.461;-194.309;-236.499;-201.964
3280;-242.717;-280.337;-236.088;-245.593;-239.2;-154.834;-270.651;-116.257;-110.003;-152.088;-96.404;-93.033;-186.33;-227.566;-197.229
3290;-247.873;-281.745;-238.37;-247.072;-243.581;-169.368;-275.026;-116.771;-113.909;-157.713;-103.669;-97.246;-179.068;-218.146;-192.232
3300;-252.828;-282.978;-240.457;-248.55;-247.679;-183.712;-279.153;-117.432;-117.855;-163.606;-111.381;-101.501;-170.566;-206.835;-187.028
3310;-257.385;-284.371;-241.983;-249.589;-251.583;-195.422;-280.248;-118.212;-122.44;-169.498;-119.486;-104.636;-161.465;-195.601;-181.412
3320;-262.328;-286.044;-242.785;-250.101;-254.57;-205.335;-281.441;-118.422;-127.135;-173.673;-126.699;-108.368;-151.243;-183.214;-174.73
3330;-267.079;-287.65;-243.439;-250.419;-256.607;-215.837;-282.738;-117.549;-130.472;-176.448;-133.113;-111.901;-141.034;-169.939;-167.397
3340;-272.005;-288.859;-244.185;-250.778;-258.408;-226.16;-284.113;-116.786;-133.919;-179.251;-137.193;-115.917;-129.4;-154.866;-160.065
3350;-275.892;-289.803;-244.531;-251.16;-260.068;-234.895;-284.785;-116.557;-135.779;-181.989;-142.426;-120.792;-117.15;-140.04;-152.792
3360;-278.788;-290.394;-244.819;-251.48;-262.102;-242.19;-285.061;-116.298;-137.461;-184.727;-148.386;-124.837;-103.426;-123.672;-145.538
3370;-280.897;-290.244;-244.782;-251.32;-263.59;-247.883;-284.519;-116.142;-139.632;-187.832;-153.506;-129.313;-90.662;-107.41;-138.414
3380;-283.126;-289.742;-244.6;-251.196;-264.356;-254.032;-283.659;-115.476;-141.857;-190.473;-158.364;-132.207;-76.062;-91.941;-130.63
3390;-284.764;-289.241;-243.477;-251.295;-265.121;-260.821;-281.634;-115.214;-144.081;-193.542;-160.806;-135.446;-62.517;-76.403;-122.895
3400;-285.611;-289.066;-241.861;-251.957;-265.957;-268.906;-278.977;-114.952;-146.371;-194.992;-162.327;-138.103;-47.593;-60.07;-113.439
3410;-285.938;-288.916;-239.691;-252.339;-266.663;-276.73;-275.931;-116.488;-148.661;-196.49;-163.914;-140.804;-31.599;-42.514;-103.012
3420;-285.673;-288.812;-237.557;-252.574;-266.916;-282.506;-272.005;-117.821;-151.063;-197.647;-165.582;-142.686;-15.799;-23.777;-92.069
3430;-285.146;-288.55;-235.084;-252.28;-267.334;-287.713;-267.908;-119.804;-153.673;-198.389;-166.623;-144.847;-0.326;-5.294;-80.09
3440;-284.703;-287.303;-231.989;-252.321;-267.993;-292.52;-262.61;-120.063;-154.603;-199.379;-167.919;-145.676;16.812;13.349;-67.972
3450;-283.701;-285.701;-227.313;-252.105;-268.839;-295.945;-255.949;-120.386;-155.461;-199.737;-169.041;-146.305;33.644;31.942;-54.163
3460;-282.623;-284.454;-222.899;-251.988;-268.276;-298.993;-248.658;-119.95;-156.455;-200.294;-169.324;-145.863;51.552;51.426;-38.903
3470;-282.008;-282.694;-218.074;-251.182;-267.574;-301.77;-243.239;-120.084;-157.61;-200.775;-168.527;-144.862;69.498;72.13;-23.273
3480;-280.713;-280.472;-213.646;-250.352;-267.09;-304.804;-237.523;-119.967;-159.13;-201.83;-168.194;-143.597;88.204;92.393;-6.818
3490;-279.214;-278.101;-208.963;-249.313;-266.872;-306.077;-232.567;-119.284;-160.428;-202.886;-168.874;-142.377;108.084;112.894;9.637
3500;-277.433;-274.585;-205.026;-248.043;-266.481;-307.287;-227.512;-116.418;-161.732;-205.327;-168.501;-140.846;128.637;134.17;28.051
3510;-275.292;-271.735;-201.459;-245.549;-265.404;-308.243;-223.012;-114.552;-162.499;-208.003;-168.625;-139.073;147.517;155.761;47.321
3520;-273.357;-267.779;-198.444;-242.815;-264.297;-309.343;-217.948;-113.006;-162.276;-209.834;-168.659;-137.857;167.785;176.833;66.768
3530;-271.109;-264.137;-195.16;-239.881;-263.011;-310.713;-212.634;-112.436;-162.12;-211.517;-169.614;-136.455;189.148;197.338;86.098
3540;-268.861;-260.814;-191.796;-236.607;-262.081;-311.865;-206.788;-111.577;-162.829;-213.2;-170.625;-135.886;210.841;217.386;105.331
3550;-266.487;-257.968;-188.086;-233.051;-261.219;-313.29;-200.741;-109.953;-163.538;-214.668;-171.539;-135.981;232.17;236.285;124.845
3560;-264.481;-255.357;-183.847;-228.71;-260.206;-314.578;-195.767;-107.749;-163.683;-216.135;-172.117;-135.872;252.066;255.185;145.178
3570;-262.041;-252.652;-180.444;-224.357;-259.048;-315.732;-189.483;-105.269;-163.662;-217.288;-173.658;-136.283;270.606;272.939;166.097
3580;-259.681;-248.531;-177.201;-220.101;-257.644;-316.385;-183.392;-103.065;-162.95;-217.23;-175.599;-135.96;289.052;288.862;186.73
3590;-257.159;-243.539;-173.789;-215.953;-256.074;-316.672;-176.444;-100.268;-162.218;-216.883;-176.932;-135.483;306.196;302.526;207.356
3600;-255.356;-240.003;-169.777;-211.363;-254.181;-317.334;-169.817;-98.35;-163.006;-216.699;-175.894;-134.156;321.621;316.037;227.89
3610;-253.233;-236.756;-165.863;-207.126;-252.385;-317.612;-163.382;-96.644;-162.423;-216.516;-174.942;-132.76;334.036;328.31;248.585
3620;-250.862;-233.189;-162.083;-203.279;-250.019;-317.659;-158.708;-95.705;-160.23;-215.542;-172.677;-131.644;346.232;340.49;268.487
3630;-247.477;-229.778;-157.797;-199.505;-246.763;-317.126;-154.061;-94.444;-156.348;-212.537;-170.092;-131.194;357.15;352.782;286.214
3640;-243.625;-225.618;-154.728;-195.112;-243.561;-315.862;-150.826;-92.742;-152.017;-209.414;-168.164;-130.345;368.31;365.04;303.941
3650;-240.12;-221.298;-152.07;-190.379;-239.681;-314.32;-146.406;-90.059;-146.919;-205.207;-167.036;-129.332;376.39;375.308;318.392
3660;-236.465;-214.837;-150.058;-184.928;-235.326;-312.444;-142.33;-86.658;-141.821;-200.283;-166.494;-127.88;382.679;382.646;332.145
3670;-231.834;-206.385;-147.948;-178.794;-229.861;-309.901;-137.171;-83.466;-137.401;-196.097;-165.423;-126.881;388.295;387.87;344.952
3680;-227.321;-197.668;-145.71;-171.786;-222.108;-307.579;-131.196;-80.006;-133.538;-191.025;-164.993;-125.938;392.606;392.868;355.585
3690;-222.738;-189.039;-143.661;-163.957;-214.087;-305.883;-126.301;-77.743;-130.854;-185.746;-164.189;-127.01;396.268;397.425;366.225
3700;-218.436;-180.782;-142.855;-155.848;-204.651;-304.848;-122.428;-74.778;-129.434;-180.193;-163.025;-129.272;398.115;401.247;374.485
3710;-213.374;-172.67;-141.65;-147.218;-196.36;-303.503;-119.099;-71.812;-128.015;-174.212;-163.476;-132.825;395.97;402.916;380.343
3720;-208.126;-163.753;-140.583;-139.852;-188.837;-300.95;-114.767;-66.429;-127.143;-169.074;-164.379;-137.084;390.942;402.217;385.119
3730;-202.392;-153.563;-138.08;-132.742;-181.018;-298.143;-110.979;-61.297;-126.229;-163.192;-165.865;-141.025;384.948;401.572;388.222
3740;-195.778;-143.462;-133.741;-125.35;-173.212;-295.723;-106.207;-54.389;-125.138;-157.189;-166.993;-143.684;376.302;399.694;390.588
3750;-189.6;-131.891;-129.531;-116.817;-165.05;-293.548;-101.154;-49.779;-124.263;-150.728;-167.937;-145.84;366.07;395.887;389.942
3760;-183.01;-117.665;-125.149;-108.971;-157.338;-291.149;-95.006;-43.684;-123.07;-143.868;-167.578;-147.516;355.76;389.952;388.604
3770;-175.589;-103.997;-120.487;-100.997;-149.55;-286.712;-88.23;-37.575;-122.847;-136.679;-166.715;-149.212;344.124;383.996;385.568
3780;-168.197;-87.621;-115.418;-92.743;-141.335;-279.622;-80.617;-30.654;-122.091;-129.716;-164.87;-150.509;330.903;377.735;381.811
3790;-159.861;-68.592;-108.964;-84.31;-132.553;-272.334;-70.741;-24.375;-120.324;-122.113;-162.983;-151.343;317.982;369.411;377.406
3800;-150.731;-49.161;-101.796;-76.097;-122.625;-263.605;-61.065;-18.617;-118.022;-115.24;-160.993;-149.498;301.851;358.214;372.094
3810;-140.349;-28.328;-94.506;-68.648;-113;-255.37;-51.305;-12.463;-116.298;-107.647;-159.353;-147.408;285.134;346.899;364.614
3820;-130.077;-7.56;-87.23;-60.444;-101.47;-247.997;-42.985;-6.31;-114.96;-100.668;-157.148;-143.255;268.451;332.79;354.811
3830;-119.582;11.84;-78.959;-52;-89.823;-239.697;-34.123;-0.073;-114.852;-95.092;-155.134;-139.236;250.488;317.112;344.519
3840;-108.767;30.753;-70.701;-42.577;-76.734;-231.596;-26.41;5.688;-115.417;-89.255;-152.865;-134.982;231.319;300.807;332.577
3850;-96.892;51.866;-62.945;-32.314;-63.782;-221.615;-15.745;11.982;-115.021;-83.939;-150.259;-130.596;212.2;284.502;319.368
3860;-84.519;72.869;-54.828;-20.763;-49.194;-211.018;-5.004;18.374;-114.666;-78.708;-147.414;-126.884;194.248;266.996;303.636
3870;-71.541;95.508;-45.102;-9.404;-34.709;-199.692;10.445;25.866;-112.908;-74.448;-145.106;-121.786;175.646;247.4;288.069
3880;-59.498;118.226;-35.847;2.819;-20.243;-186.708;29.909;34.16;-112.121;-70.265;-141.952;-116.688;155.945;225.687;273.684
3890;-48.926;141.343;-24.368;15.406;-4.432;-173.647;49.35;42.095;-109.912;-65.992;-138.921;-111.714;136.177;204.001;257.779
3900;-35.357;164.366;-11.552;28.04;10.81;-159.546;69.063;49.942;-107.935;-60.247;-134.832;-106.501;117.47;181.815;240.446
3910;-22.411;185.808;1.887;41.039;26.775;-145.346;88.639;57.789;-104.654;-54.378;-129.702;-101.432;99.139;160.77;222.647
3920;-8.172;206.476;16.178;54.847;42.246;-131.12;107.379;66.109;-100.113;-45.822;-124.428;-95.603;81.156;140.452;202.852
3930;7.51;228.142;31.668;68.512;56.305;-115.69;125.4;74.188;-94.768;-37.979;-118.486;-89.622;63.777;120.228;183.245
3940;25.233;249.857;48.263;82.204;70.364;-100.121;144.32;82.817;-88.79;-29.928;-112.909;-83.234;46.117;99.759;163.597
3950;42.79;274.011;64.676;96.003;83.866;-83.812;163.72;90.847;-81.49;-21.981;-107.588;-75.994;30.418;79.883;144.705
3960;61.479;300.086;80.76;111.33;99.254;-66.123;184.977;99.423;-74.189;-14.054;-101.222;-69.286;17.215;60.978;126.454
3970;80.349;325.128;98.023;126.705;115.898;-47.131;210.157;107.381;-65.73;-4.348;-95.05;-62.512;6.425;43.047;108.25
3980;98.159;349.203;114.39;143.367;132.487;-26.204;235.338;115.29;-56.492;5.165;-88.029;-56.36;-4.972;25.119;90.716
3990;114.374;373.497;130.639;160.135;149.262;-5.291;258.426;122.71;-47.386;17.039;-80.963;-50.632;-14.832;7.167;74.221
4000;130.854;395.583;148.487;176.881;165.632;18.233;281.514;130.131;-37.337;28.67;-73.73;-42.869;-24.604;-9.848;59.08
4010;146.534;416.026;166.526;193.6;182.395;42.574;301.566;138.484;-27.647;40.182;-65.357;-35.103;-34.392;-25.519;43.494
4020;162.015;436.516;185.077;210.372;199.116;64.088;321.534;146.837;-15.299;51.299;-57.434;-28.578;-44.138;-41.757;29.058
4030;179.388;454.2;203.568;227.345;217.244;83.146;338.877;156.076;-1.674;62.338;-50.052;-22.134;-54.113;-58.252;14.12
4040;197.917;466.99;221.32;244.324;236.326;102.17;354.731;165.778;11.902;74.177;-41.52;-14.706;-64.481;-73.059;-1.018
4050;215.647;479.829;237.977;261.063;255.215;121.077;368.954;176.066;26.639;86.07;-32.663;-9.913;-73.167;-86.179;-16.19
4060;234.394;492.062;254.375;278.095;273.863;140.623;382.908;185.582;42.988;98.404;-21.228;-3.632;-81.371;-99.708;-31.472
4070;253.942;503.484;270.953;293.923;291.761;161.519;394.447;195.596;59.233;110.772;-9.792;0.193;-89.572;-111.225;-46.131
4080;272.923;514.906;286.717;309.881;310.058;183.285;403.345;203.757;77.943;123.299;4.546;4.273;-96.574;-120.946;-60.897
4090;291.84;524.443;302.211;324.64;327.134;204.804;412.36;211.85;96.863;135.771;22.204;7.753;-102.535;-129.839;-74.24
4100;310.572;532.232;317.659;337.99;344.032;226.015;417.117;218.783;115.948;152.371;39.003;9.509;-108.8;-138.97;-86.83
4110;328.941;540.048;332.608;349.498;359.781;247.091;421.854;225.717;134.45;170.463;57.05;11.705;-115.392;-147.265;-98.102
4120;345.917;545.552;345.534;360.792;374.317;268.12;419.342;231.181;151.672;188.556;75.097;15.597;-121.503;-153.79;-109.612
4130;362.146;550.51;357.699;370.925;387.208;289.537;412.83;235.863;170.179;206.401;93.681;20.17;-126.401;-158.781;-121.572
4140;379.019;554.532;367.683;379.87;397.847;310.981;402.156;238.652;189.276;224.288;112.826;26.079;-131.39;-163.526;-131.563
4150;392.869;556.822;375.495;388.863;408.492;333.073;389.521;240.666;208.372;241.28;130.868;34.634;-136.32;-167.833;-138.75
4160;406.772;557.425;382.768;395.537;417.051;355.214;376.262;240.537;226.877;258.299;148.538;43.225;-140.807;-171.901;-146.007
4170;417.324;556.942;388.868;399.757;424.112;376.371;361.487;238.084;243.782;275.316;169.766;55.247;-145.406;-175.874;-151.937
4180;426.542;554.134;393.594;402.335;429.593;395.71;346.712;235.763;260.742;292.443;191.145;67.283;-149.386;-180.112;-157.528
4190;431.891;551.326;396.672;404.823;435.081;415.077;330.043;230.96;276.822;307.73;210.964;79.823;-152.328;-184.701;-163.08
4200;436.081;542.163;398.596;405.912;438.574;432.648;313.443;226.309;292.359;320.644;230.561;92.185;-155.134;-189.33;-168.607
4210;438.098;527.977;400;404.615;439.349;448.119;293.157;219.708;306.211;333.407;250.315;104.386;-157.436;-194.137;-173.978
4220;439.92;513.777;399.022;403.401;438.517;461.916;269.211;212.506;316.119;345.121;270.143;116.346;-159.873;-198.661;-179.53
4230;441.481;496.636;397.164;400.161;437.617;472.695;244.106;203.932;325.157;356.608;289.52;129.066;-162.196;-202.859;-185.321
4240;443.606;476.521;393.044;395.106;436.459;483.33;220.134;194.244;331.375;364.935;307.888;141.614;-165.006;-206.658;-191.345
4250;444.41;456.372;385.916;387.772;434.415;489.763;197.532;183.283;333.088;373.241;326.415;153.881;-167.137;-210.749;-196.884
4260;444.623;432.121;376.008;380.59;430.251;494.353;176.92;171.097;334.801;377.108;344.968;165.983;-169.454;-214.603;-201.883
4270;443.923;404.71;365.957;370.808;425.956;499.219;157.057;158.119;332.229;380.994;358.308;182.641;-172.317;-217.963;-206.799
4280;441.086;377.189;353.441;358.894;418.178;504.244;135.952;144.008;327.737;383.396;371.106;199.099;-175.641;-220.923;-210.964
4290;434.661;349.265;338.622;344.319;406.61;509.724;114.964;130.077;322.247;383.337;380.673;216.461;-179.203;-224.014;-214.487
4300;425.658;319.677;321.709;329.377;389.85;513.921;94.648;115.487;313.822;383.505;390.24;233.774;-183.284;-226.709;-217.961
4310;414.735;289.719;304.429;312.474;372.15;517.003;74.332;100.897;303.677;380.033;395.861;248.356;-187.331;-229.345;-220.808
4320;400.905;260.085;285.468;295.931;353.419;516.839;56.774;85.298;291.891;376.568;399.188;263.062;-190.883;-231.652;-223.575
4330;386.295;230.561;265.737;279.429;332.154;512.196;40.735;70.48;277.519;369.366;399.349;275.495;-194.106;-234.17;-226.025
4340;371.622;202.381;245.617;262.074;310.24;505.404;24.248;55.246;263.029;362.08;394.17;287.983;-197.377;-236.472;-228.834
4350;354.8;174.452;225.419;243.568;287.639;497.012;8.319;40.92;248.526;348.51;386.99;300.272;-199.8;-238.499;-231.137
4360;335.52;146.407;204.699;224.383;265.237;486.189;-8.011;26.422;234.081;333.463;377.52;312.436;-201.229;-240.486;-233.102
4370;316.779;117.309;184.266;205.171;241.681;473.223;-22.361;12.843;219.686;316.505;366.975;321;-203.625;-242.658;-234.452
4380;298.068;87.866;162.997;185.519;217.317;456.458;-36.712;-0.909;204.13;296.032;354.712;329.874;-205.75;-245.105;-235.754
4390;278.236;58.506;140.887;165.164;193.418;437.397;-48.291;-13.593;186.313;275.559;341.85;334.749;-208.509;-247.655;-237.399
4400;258.211;30.594;119.403;144.851;169.505;417.382;-59.836;-26.188;168.128;253.652;327.468;336.312;-211.004;-249.775;-239.247
4410;235.993;3.841;98.287;124.088;145.6;395.854;-71.065;-37.16;148.567;231.684;312.437;336.934;-213.291;-251.554;-240.941
4420;215.145;-22.87;76.614;104.135;120.352;373.415;-81.406;-46.532;129.966;208.601;290.466;332.674;-214.757;-253.172;-242.065
4430;194.018;-50.349;53.6;83.61;94.251;351.599;-91.297;-55.523;110.679;185.691;268.564;327.39;-216.45;-253.992;-241.814
4440;174.713;-78.028;31.13;62.843;68.199;329.652;-100.041;-62.644;91.286;162.941;246.632;321.043;-218.822;-254.167;-241.2
4450;154.703;-101.966;9.15;41.618;42.749;308.612;-108.665;-69.495;71.727;141.917;226.066;312.577;-221.077;-253.767;-241.025
4460;133.069;-122.943;-13.269;20.188;18.262;285.941;-115.793;-75.254;53.806;120.516;204.535;304.905;-223.367;-252.818;-240.786
4470;111.164;-143.88;-34.334;-1.881;-5.669;260.778;-123.046;-81.109;38.244;98.138;183.286;293.901;-224.81;-251.85;-240.083
4480;88.749;-163.043;-54.921;-23.43;-29.579;234.121;-129.137;-86.066;22.91;76.07;160.891;282.538;-225.208;-251.086;-238.865
4490;66.004;-179.821;-76.503;-44.44;-53.215;205.393;-135.269;-90.954;9.604;54.163;139.197;269.815;-224.753;-249.97;-237.468
4500;44.252;-196.199;-96.608;-64.35;-75.59;178.232;-142.161;-94.636;-0.621;32.352;118.084;255.221;-224.386;-248.138;-236.341
4510;22.429;-208.778;-113.87;-83.923;-96.697;150.211;-149.054;-98.317;-11.243;13.981;95.902;240.346;-223.857;-246.055;-235.208
4520;-0.201;-217.628;-130.945;-101.506;-118.219;121.524;-156.012;-100.833;-19.897;-4.708;79.429;222.335;-223.008;-244.05;-233.775
4530;-22.219;-226.346;-145.513;-116.401;-137.785;92.127;-160.447;-102.914;-28.702;-22.512;62.686;203.251;-220.072;-241.29;-232.268
4540;-43.097;-233.604;-158.032;-128.879;-154.801;61.75;-165.108;-104.483;-36.319;-39.492;47.327;182.687;-216.637;-237.561;-230.101
4550;-61.222;-240.2;-167.996;-141.445;-167.175;31.457;-169.527;-105.716;-44.305;-56.521;31.618;160.819;-212.412;-233.051;-227.623
