timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1180;92.174;132.642;26.621;-77.972;-35.821;-21.909;-19.191;-120.112;-55.411;-6.055;-147.861;-70.729;43.205;19.263;19.245
1190;97.698;141.017;29.132;-75.281;-34.458;-18.048;-17.547;-120.311;-52.636;-5;-134.731;-62.413;43.122;18.085;19.893
1200;103.13;149.55;31.624;-70.599;-32.841;-16.236;-16.23;-120.197;-50.096;-3.085;-121.892;-51.593;43.09;17.104;20.143
1210;108.062;155.041;35.407;-66.059;-30.549;-14.421;-15.755;-120.208;-47.754;-2.17;-109;-40.75;42.98;15.93;20.335
1220;111.495;160.507;38.72;-62.126;-27.131;-14.004;-15.615;-119.979;-45.434;-1.24;-96.055;-29.541;43.103;15.032;20.888
1230;114.543;166.067;42.09;-58.164;-23.963;-13.184;-15.66;-119.672;-43.685;0.264;-80.06;-18.316;43.114;13.736;21.757
1240;115.369;168.84;44.149;-55.829;-23.065;-11.729;-16.211;-119.089;-41.705;1.622;-64.015;-14.196;42.784;11.847;22.294
1250;114.718;171.725;46.152;-53.914;-24.391;-10.425;-16.97;-118.475;-40.334;3.179;-47.921;-10.061;41.649;10.19;22.555
1260;112.718;171.885;45.804;-50.832;-25.883;-9.43;-17.457;-117.548;-39.663;4.745;-42.382;-5.912;40.547;8.502;22.577
1270;110.091;170.096;45.256;-47.725;-26.053;-8.705;-17.855;-116.344;-38.802;5.84;-36.796;-1.749;39.329;7.215;22.704
1280;105.687;167.998;44.841;-44.239;-24.883;-7.976;-18.565;-115.103;-38.284;6.954;-31.167;2.428;38.947;6.198;23.114
1290;102.025;164.407;44.43;-40.524;-23.418;-6.01;-18.847;-113.357;-37.055;8.076;-25.494;6.618;38.551;5.345;23.318
1300;97.39;161.272;44.511;-36.914;-24.179;-4.042;-19.088;-110.671;-34.488;9.246;-19.78;12.541;38.47;4.447;23.447
1310;92.582;158.417;45.044;-33.44;-25.761;-3.023;-19.599;-107.987;-31.73;9.505;-13.893;18.477;37.825;3.551;23.533
1320;88.252;156.259;45.605;-29.603;-26.924;-2;-20.452;-105.393;-28.477;9.72;-7.969;24.424;37.209;2.537;23.543
1330;84.05;152.866;45.978;-26.449;-26.873;-1.809;-21.239;-102.849;-25.952;10.303;-2.008;30.832;36.747;1.735;23.917
1340;79.75;146.866;46.344;-25.399;-26.333;-1.333;-21.745;-100.086;-24.356;10.975;3.988;37.244;36.338;0.694;24.208
1350;74.065;140.843;46.081;-24.955;-24.536;-1.917;-22.037;-97.255;-23.527;11.639;11.659;41.22;36.098;-0.024;24.709
1360;69.082;128.735;45.921;-25.094;-22.214;-2.027;-22.521;-94.901;-22.096;12.31;19.364;45.2;35.932;-0.079;24.615
1370;63.503;116.683;45.81;-25.215;-19.863;-2.533;-23.188;-92.238;-20.293;13.35;22.062;49.183;35.61;0.348;24.523
1380;58.112;100.876;45.707;-25.318;-18.166;-2.354;-23.751;-89.515;-18.319;15.158;24.791;53.17;34.832;0.433;23.917
1390;51.498;86.272;45.612;-24.218;-17.268;-2.17;-24.169;-85.853;-15.755;16.867;27.552;57.161;33.814;0.394;23.052
1400;44.23;71.641;47.566;-21.14;-16.369;-1.609;-24.762;-81.36;-13.179;18.585;30.344;61.154;32.762;0.398;22.169
1410;36.39;56.646;49.721;-18.063;-14.589;-1.043;-25.834;-76.497;-10.326;20.232;33.165;66.712;31.709;0.741;21.493
1420;29.168;41.464;52.6;-13.168;-11.36;-0.752;-27.232;-71.888;-7.504;21.712;36.256;72.272;31.416;1.448;21.36
1430;21.935;25.646;55.531;-8.622;-7.902;-1.378;-28.174;-67.292;-4.9;23.204;39.371;78.304;31.164;2.326;21.041
1440;15.166;12.457;56.066;-5.521;-5.128;-2.026;-28.317;-62.807;-1.997;24.466;42.51;84.331;30.391;3.457;20.648
1450;7.938;-0.918;56.621;-5.114;0.093;-1.353;-27.739;-58.084;1.488;24.767;45.673;87.875;29.49;4.352;20.574
1460;-0.141;-10.28;54.738;-3.125;2.518;-1.115;-26.409;-52.742;5.331;25.08;51.218;91.414;28.696;5.02;20.187
1470;-6.882;-18.772;52.989;-1.474;7.132;1.997;-24.846;-47.778;8.625;25.166;56.786;94.949;27.743;5.452;19.303
1480;-13.124;-27.525;51.242;2.949;11.254;5.109;-23.011;-42.711;11.948;24.704;59.376;98.481;26.761;5.762;18.152
1490;-17.339;-32.869;49.455;8.99;17.258;7.144;-20.848;-37.468;14.501;24.231;61.987;102.008;25.375;6.458;17.207
1500;-19.747;-37.792;47.797;15.257;22.901;9.182;-18.814;-31.577;17.08;23.77;64.619;105.532;23.591;6.878;16.783
1510;-22.13;-40.398;47.738;17.583;28.657;9.551;-16.976;-25.227;20.063;24.761;67.271;109.852;21.821;7.39;16.007
1520;-24.394;-41.289;47.619;19.898;33.994;9.764;-15.284;-18.982;23.273;25.664;69.944;114.169;19.76;7.578;15.2
1530;-25.414;-42.199;47.02;21.217;41.411;10.307;-13.197;-12.657;26.387;26.579;72.768;118.695;17.22;7.849;13.298
1540;-26.895;-42.323;46.312;22.555;49.098;9.613;-11.387;-6.591;28.73;28.145;75.609;123.215;14.819;7.975;11.415
1550;-27.648;-42.908;44.045;26.101;56.981;8.253;-9.514;0.074;30.194;29.683;78.468;126.009;12.297;8.225;9.728
1560;-27.916;-43.763;41.557;29.385;62.151;7.944;-7.165;7.367;31.791;31.268;81.342;128.796;9.774;8.269;8.694
1570;-29.341;-45.177;39.073;32.656;67.161;8.557;-4.419;14.393;33.65;33.064;85.633;131.577;7.314;8.26;7.629
1580;-30.398;-46.011;37.194;35.186;70.886;10.601;-1.713;21.305;35.744;34.51;89.939;134.352;4.853;8.096;6.541
1590;-32.061;-46.553;35.052;37.366;75.062;12.648;0.952;28.309;37.832;36.009;94.261;137.122;1.756;8.154;5.586
1600;-32.396;-46.676;34.197;40.084;79.37;16.498;3.149;35.931;39.458;37.516;96.958;139.885;-1.349;7.856;4.515
1610;-32.268;-46.501;33.199;43.996;84.481;20.351;5.305;43.74;40.634;38.753;99.67;142.643;-4.774;7.484;4.022
1620;-31.937;-44.535;31.69;47.6;89.572;24.997;7.676;51.006;42.263;39.639;102.396;145.076;-8.275;7.286;3.334
1630;-35.658;-42.713;26.248;48.895;89.178;27.953;7.92;55.204;39.697;38.076;101.783;144.488;-12.527;4.392;0.65
1640;-40.091;-39.514;20.847;48.527;87.183;30.16;8.997;58.541;37.815;36.393;101.171;143.942;-16.499;1.538;-2.062
1650;-42.297;-32.131;13.726;47.559;87.072;31.007;10.537;61.692;38.081;34.71;100.49;143.396;-19.699;-0.08;-3.935
1660;-45.917;-23.548;7.508;47.266;86.854;31.343;12.666;64.353;39.08;32.883;99.808;141.29;-23.103;-2.098;-6.874
1670;-49.353;-10.332;0.93;47.412;86.868;31.509;14.719;67.228;39.858;31.069;99.127;139.183;-26.819;-3.183;-9.341
1680;-53.477;2.309;-4.552;49.811;87.164;31.674;16.316;70.433;40.928;29.575;99.605;137.077;-30.335;-4.214;-12.008
1690;-57.713;15.057;-8.433;53.415;87.781;33.193;17.541;74.137;42.015;28.225;100.084;134.971;-33.371;-5.383;-14.637
1700;-61.684;23.672;-11.611;56.972;87.032;34.712;18.513;77.697;43.134;27.268;100.563;132.865;-36.134;-6.349;-16.657
1710;-65.56;32.287;-13.749;58.379;86.952;36.75;19.303;81.793;44.015;26.39;98.681;130.759;-38.786;-7.114;-17.702
1720;-70.116;36.239;-15.728;59.731;81.512;37.029;19.972;87.028;44.901;25.753;96.8;127.332;-41.559;-7.528;-18.614
1730;-75.146;38.228;-16.652;57.87;74.782;35.862;20.269;92.262;45.57;25.164;94.919;123.906;-43.894;-7.767;-19.178
1740;-81.448;39.4;-17.737;56.182;67.883;34.684;20.327;97.531;46.401;25.334;93.037;121.811;-45.738;-7.606;-20.061
1750;-87.658;39.531;-18.483;54.069;64.063;33.017;21.07;101.509;47.294;25.423;91.377;119.716;-46.182;-7.49;-20.959
1760;-92.659;38.942;-19.309;54.579;60.217;33.134;21.768;104.161;48.454;24.183;89.495;116.821;-46.654;-7.419;-21.854
1770;-96.437;38.956;-20.19;55.152;58.132;33.451;22.346;106.628;50.237;23.564;87.614;113.926;-46.033;-7.115;-22.716
1780;-98.67;39.171;-20.432;55.968;53.888;33.401;22.777;108.748;53.141;23.105;85.732;111.03;-45.852;-6.743;-23.284
1790;-100.564;40.066;-20.549;56.371;49.754;33.352;23.098;110.6;56.326;22.006;83.851;108.135;-45.741;-6.252;-24.172
1800;-100.237;41.684;-19.466;54.985;45.848;32.983;23.263;111.727;59.637;20.899;83.37;105.24;-46.099;-5.881;-25.148
1810;-97.986;42.37;-18.411;54.353;44.194;32.615;23.281;112.568;62.64;19.24;82.888;102.345;-46.406;-5.288;-26.342
1820;-94.993;42.847;-17.273;53.048;42.644;31.194;23.348;113.503;64.834;17.381;81.007;98.01;-46.746;-4.815;-27.469
1830;-92.175;41.961;-17.055;51.723;43.134;28.905;23.553;114.348;67.252;15.439;79.125;93.674;-46.687;-3.96;-28.506
1840;-88.251;41.076;-16.755;49.439;44.208;27.926;23.552;114.708;69.879;13.524;77.244;90.567;-45.713;-3.343;-29.255
1850;-85.426;39.095;-17.054;47.23;44.952;26.254;23.655;114.528;74.03;10.81;75.363;87.446;-44.698;-2.494;-29.912
1860;-82.567;36.91;-17.146;45.512;45.335;24.825;23.71;114.354;78.497;8.375;75.309;84.324;-43.403;-1.564;-30.666
1870;-79.305;32.575;-16.119;43.953;45.206;22.316;23.447;114.154;81.855;6.023;74.993;81.523;-42.154;-1.234;-31.154
1880;-74.059;26.894;-15.388;43.945;45.406;19.807;22.778;113.927;85.323;3.632;74.677;78.721;-41.132;-1.586;-32.117
1890;-68.098;21.692;-14.657;44.302;45.486;17.284;21.89;113.265;88.286;1.36;74.361;75.92;-39.95;-1.971;-32.659
1900;-60.952;13.658;-14.057;43.923;45.869;14.761;21.123;111.764;90.691;-0.726;74.046;73.119;-38.837;-2.676;-33.074
1910;-52.411;5.697;-13.532;42.819;48.206;12.876;20.225;110.201;92.589;-2.652;73.13;70.317;-37.499;-3.295;-32.439
1920;-42.913;-5.654;-13.248;40.239;48.862;10.19;19.451;108.574;94.775;-4.339;72.214;67.516;-36.241;-3.854;-31.789
1930;-34.673;-16.537;-12.833;35.36;49.477;8.225;18.539;107.258;97.139;-6.112;70.138;62.634;-35.018;-4.535;-30.545
1940;-26.492;-27.439;-11.698;30.785;47.412;5.011;17.495;105.706;99.823;-7.898;68.062;57.753;-34.137;-5.07;-29.268
1950;-18.008;-34.069;-10.873;26.474;45.432;2.069;16.633;104.226;102.646;-9.604;65.986;53.258;-33.11;-5.566;-28.281
1960;-9.881;-40.443;-10.368;22.908;43.244;-1.119;16.199;102.323;105.29;-11.39;63.91;48.763;-32.105;-5.891;-27.997
1970;0.39;-43.257;-10.008;19.894;42.897;-4.306;15.714;99.408;107.858;-13.066;62.703;45.588;-30.339;-6.479;-27.327
1980;11.075;-44.214;-10.248;17.6;43.028;-6.048;15.479;96.306;110.921;-14.873;61.352;42.412;-28.199;-6.712;-26.935
1990;22.364;-46.491;-10.364;14.979;43.324;-7.79;15.617;92.597;114.288;-16.16;60;39.237;-26.106;-7.381;-26.029
2000;34.41;-47.898;-10.535;12.284;42.861;-8.626;15.73;90.03;117.521;-17.181;58.648;36.062;-24.534;-7.97;-25.003
2010;45.479;-49.063;-12.066;9.524;42.466;-9.462;15.766;89.099;119.695;-18.188;57.297;32.887;-23.113;-8.459;-23.931
2020;57.505;-50.229;-13.57;6.206;39.785;-10.553;15.724;88.161;120.385;-18.314;54.745;29.712;-21.988;-9.321;-23.167
2030;67.738;-51.659;-15.353;5.092;35.743;-11.406;15.743;87.625;120.516;-18.601;52.193;24.177;-20.582;-10.223;-22.75
2040;79.115;-53.294;-16.895;6.222;31.826;-12.807;15.963;86.468;120.019;-18.695;49.641;18.641;-19.101;-11.034;-22.131
2050;88.007;-55.459;-18.637;8.352;26.561;-13.356;16.059;85.046;118.287;-17.964;45.69;13.458;-17.539;-11.705;-21.141
2060;94.897;-56.673;-19.828;9.079;22.172;-14.393;15.865;82.968;115.036;-16.473;41.738;8.274;-15.652;-12.153;-19.835
2070;98.382;-57.327;-21.698;10.708;18.087;-15.182;15.63;80.953;112.321;-14.989;37.786;4.531;-13.793;-12.412;-18.298
2080;102.105;-57.142;-23.368;11.061;15.393;-15.971;15.503;78.713;107.999;-13.408;34.352;0.788;-12.269;-12.992;-17.306
2090;102.112;-57.153;-24.866;12.618;11.799;-16.961;15.308;76.495;102.639;-11.708;30.917;-2.956;-11.364;-13.746;-16.541
2100;103.128;-56.654;-27.324;14.637;7.88;-17.952;14.996;73.855;96.341;-9.207;27.51;-6.699;-10.535;-14.651;-16.223
2110;102.579;-56.444;-29.934;15.625;2.561;-18.433;14.619;70.436;89.574;-6.803;24.103;-10.443;-9.626;-15.596;-14.308
2120;102.239;-57.286;-33.143;16.814;-2.303;-18.007;14.445;66.927;82.143;-4.072;20.697;-14.186;-8.432;-16.229;-12.499
2130;99.244;-58.694;-36.27;16.76;-7.217;-17.752;14.21;62.913;73.796;-1.301;16.57;-19.09;-7.161;-16.215;-6.163
2140;97.902;-61.738;-38.837;16.782;-12.37;-16.603;13.895;59.159;65.465;1.429;12.443;-23.993;-6.691;-16.041;-0.206
2150;95.196;-64.782;-41.156;17.8;-17.95;-15.748;13.654;55.937;57.046;4.166;8.316;-28.6;-6.214;-15.575;5.706
2160;92.723;-68.039;-42.234;18.866;-26.916;-15.521;13.63;53.087;49.261;6.702;4.789;-33.331;-5.404;-14.829;7.399
2170;89.367;-71.291;-43.233;21.761;-33.201;-15.295;13.604;50.217;39.439;8.999;1.262;-38.062;-4.794;-13.749;9.091
2180;87.792;-74.417;-44.094;25.068;-38.859;-16.142;13.657;47.706;27.428;11.364;-2.265;-40.713;-4.143;-12.594;9.885
2190;85.672;-77.502;-43.515;27.734;-39.877;-16.989;14.41;45.279;15.417;13.49;-5.792;-43.364;-3.246;-11.052;10.476
2200;82.924;-80.588;-43.508;29.83;-40.423;-18.423;15.223;43.188;2.139;15.535;-9.036;-46.015;-1.768;-9.215;10.885
2210;78.669;-82.27;-42.181;30.248;-41.342;-19.538;15.17;41.39;-10.52;17.56;-12.204;-48.666;-0.353;-7.658;11.352
2220;72.379;-83.059;-41.916;29.934;-42.021;-20.654;14.828;39.469;-22.349;19.647;-15.372;-51.317;0.782;-6.182;11.397
2230;66.037;-83.128;-41.931;28.919;-41.763;-21.418;14.477;37.212;-34.43;22.334;-18.541;-53.968;0.588;-5.116;11.79
2240;60.149;-82.906;-41.594;28.823;-41.084;-21.617;14.086;34.654;-46.346;24.363;-21.709;-56.859;0.338;-3.89;12.023
2250;53.757;-83.844;-40.961;28.659;-40.766;-21.804;13.406;32.019;-58.543;26.392;-24.477;-59.75;-0.592;-2.502;12.088
2260;47.279;-84.586;-38.888;28.873;-40.244;-21.352;12.817;28.783;-70.393;29.261;-27.246;-62.483;-0.801;-1.186;12.108
2270;40.091;-85.334;-36.167;29.039;-39.103;-19.801;12.326;25.548;-81.419;31.25;-28.814;-65.215;-1.321;0.215;12.964
2280;32.023;-85.921;-32.125;27.4;-36.083;-18.251;11.923;21.2;-92.306;33.156;-30.382;-65.588;-1.241;1.47;13.909
2290;23.226;-85.541;-28.291;23.891;-33.669;-16.057;11.723;16.669;-102.832;35.581;-31.95;-65.96;-1.258;2.445;15.08
2300;15.113;-84.908;-25.017;20.505;-29.938;-13.862;11.75;11.53;-112.589;37.326;-33.519;-66.332;-0.855;3.32;15.901
2310;7.985;-85.101;-22.011;18.16;-27.887;-11.01;11.999;6.225;-120.731;39.112;-34.68;-66.705;-1.052;4.014;16.814
2320;4.254;-86.006;-19.245;16.211;-25.112;-8.094;12.542;0.844;-128.454;40.857;-35.766;-67.077;-1.243;4.668;17.506
2330;0.743;-86.91;-16.487;15.897;-23.763;-5.131;13.273;-4.211;-134.033;42.321;-36.851;-67.45;-2.121;5.327;18.432
2340;1.101;-87.501;-13.701;15.561;-22.669;-3.194;14.081;-9.252;-138.412;43.666;-37.937;-67.742;-3.222;6.106;19.152
2350;1.257;-87.735;-10.674;14.361;-21.768;-2.001;14.465;-14.426;-142.679;45.046;-39.022;-68.034;-4.537;7.185;20.092
2360;3.679;-87.931;-7.634;12.665;-21.068;-1.993;15.135;-19.197;-145.959;46.033;-38.828;-68.189;-5.971;8.31;19.519
2370;5.062;-87.746;-4.474;11.484;-22.294;-1.985;15.659;-24.065;-147.65;46.701;-38.633;-68.419;-7.79;9.196;18.978
2380;7.705;-87.281;-1.308;10.168;-23.423;-1.102;15.741;-28.577;-148.487;47.244;-37.719;-67.49;-9.686;10.041;13.964
2390;8.64;-86.247;0.739;8.829;-24.033;-0.219;15.778;-32.723;-149.646;47.898;-36.804;-66.56;-10.381;10.706;9.183
2400;9.462;-84.888;2.91;7.541;-26.28;1.531;16.014;-37.103;-150.844;48.592;-35.89;-65.63;-10.408;11.317;4.537
2410;9.134;-83.39;4.001;5.99;-26.977;3.321;16.221;-42.154;-152.877;49.486;-34.975;-64.701;-10.312;11.454;3.972
2420;8.628;-81.417;5.141;4.047;-29.033;5.335;16.326;-47.371;-153.294;50.269;-33.819;-63.771;-9.655;11.27;3.241
2430;7.295;-78.579;6.404;2.286;-31.09;7.647;16.695;-53.928;-152.171;51.532;-32.526;-62.841;-8.978;11.047;4.12
2440;6.439;-75.246;7.188;1.241;-34.419;10.444;16.639;-61.163;-151.342;53.036;-31.232;-61.912;-8.274;10.505;5.059
2450;4.392;-71.474;8.088;0.287;-36.389;13.578;16.72;-69.109;-149.877;54.477;-29.938;-60.902;-8.051;9.763;6.138
2460;3.859;-68.183;8.149;0.884;-38.31;16.232;17.774;-77.44;-148.619;55.87;-28.644;-59.892;-7.952;9.054;7.084
2470;3.099;-64.808;8.265;1.454;-38.221;18.415;19.12;-85.992;-147.975;57.303;-25.83;-59.076;-8.4;8.433;7.963
2480;2.683;-61.017;10.141;1.829;-38.567;20.599;20.153;-94.047;-146.654;58.095;-23.017;-58.259;-8.687;8;8.597
2490;1.241;-56.796;12.21;1.535;-39.141;22.512;20.746;-101.123;-144.917;58.866;-20.203;-57.203;-9.05;7.326;9.01
2500;-0.011;-51.59;15.039;0.607;-40.074;24.425;21.17;-107.777;-142.635;58.557;-17.789;-56.146;-8.572;6.531;9.361
2510;-1.818;-46.385;17.477;-0.903;-42.247;25.88;21.265;-114.117;-139.949;57.408;-15.375;-55.09;-9.01;5.888;8.966
2520;-3.276;-40.339;19.943;-2.763;-44.743;26.713;20.57;-120.451;-136.473;56.101;-12.961;-54.033;-9.399;5.091;8.15
2530;-2.119;-33.31;20.89;-4.389;-48.6;27.592;19.292;-125.766;-132.313;53.488;-10.348;-52.977;-10.108;4.774;7.039
2540;-1.41;-27.397;21.643;-5.51;-52.119;28.637;17.501;-129.579;-128.252;50.316;-7.734;-51.92;-10.47;4.876;5.715
2550;-0.23;-22.201;25.076;-5.199;-54.386;28.727;15.021;-131.957;-123.872;47.109;-4.934;-50.663;-11.148;5.051;4.924
2560;0.15;-17.526;28.461;-4.956;-54.054;28.15;11.208;-133.625;-119.886;43.916;-2.134;-49.407;-11.785;5.174;4.484
2570;-0.171;-13.381;33.885;-3.916;-54.094;27.574;6.683;-135.028;-115.745;40.083;0.666;-48.53;-12.422;5.392;4.117
2580;-0.768;-9.72;39.317;-3;-53.761;27.266;1.534;-136.197;-111.726;36.53;4.306;-47.652;-12.892;5.33;3.566
2590;-2.559;-6.757;44.029;-0.905;-54.149;26.959;-4.012;-136.927;-108.415;32.887;7.946;-46.855;-12.683;4.77;3.219
2600;-4.56;-4.783;49.181;1.483;-54.44;28.257;-9.4;-137.537;-104.935;28.15;11.586;-46.058;-12.439;3.841;3.059
2610;-7.255;-3.934;54.236;4.745;-54.886;29.794;-15.046;-138.178;-102.072;24.054;13.946;-45.261;-11.495;2.953;3.086
2620;-10.713;-2.793;58.491;7.241;-52.517;31.577;-20.574;-138.441;-99.65;19.792;16.306;-44.463;-10.321;2.898;3.03
2630;-15.341;-1.461;62.553;7.549;-50.218;32.745;-25.643;-138.022;-97.404;15.557;18.666;-43.666;-9.23;2.917;3.321
2640;-20.692;-0.128;65.895;7.708;-46.879;33.043;-30.833;-137.488;-94.964;10.203;21.026;-42.869;-8.979;3.091;3.997
2650;-25.545;1.674;69.189;4.89;-43.364;32.326;-36.338;-136.932;-92.194;4.808;23.628;-41.632;-9.492;3.305;4.592
2660;-28.942;2.906;70.403;1.716;-39.677;30.728;-42.022;-135.942;-87.921;-0.883;26.339;-40.394;-10.033;3.319;4.705
2670;-31.474;3.713;71.858;-1.796;-36.03;28.641;-47.663;-135.101;-83.564;-6.534;29.051;-39.406;-10.374;3.138;4.753
2680;-33.222;2.894;73.279;-5.036;-31.855;26.554;-53.764;-134.276;-77.601;-12.665;31.763;-38.513;-10.436;3.059;4.372
2690;-34.309;2.074;72.859;-8.691;-28.538;24.298;-60.066;-133.137;-70.273;-18.858;34.474;-37.621;-10.732;2.899;3.953
2700;-34.343;1.31;72.757;-11.339;-27.501;22.041;-66.509;-131.353;-61.43;-25.189;37.026;-36.808;-11.149;2.48;3.381
2710;-34.543;1.018;72.375;-13.247;-26.567;19.757;-73.319;-129.468;-52.559;-30.96;39.578;-35.996;-11.593;2.021;3.025
2720;-34.739;-0.039;72.145;-15.588;-27.847;17.841;-80.459;-126.79;-43.17;-36.743;40.61;-35.183;-12.032;2.099;2.883
2730;-35.075;0.074;69.834;-17.04;-28.167;15.594;-87.566;-123.509;-34.298;-42.534;41.641;-34.371;-11.99;1.914;2.506
2740;-35.236;1.67;67.407;-19.201;-28.535;12.99;-94.488;-119.887;-25.921;-48.084;42.673;-33.559;-12.039;1.93;2.079
2750;-35.503;3.876;63.259;-20.508;-26.759;10.508;-101.112;-116.19;-17.703;-52.554;43.705;-32.746;-12.172;1.923;1.459
2760;-35.876;6.084;59.126;-21.786;-24.312;8.328;-107.283;-112.741;-9.561;-57.011;44.633;-31.214;-12.008;1.716;1.481
2770;-36.549;7.892;54.978;-22.094;-21.941;6.149;-112.697;-108.957;-2.157;-61.426;45.596;-29.681;-11.817;1.463;1.503
2780;-40.037;8.532;50.59;-22.305;-22.25;4.417;-117.553;-105.474;4.737;-64.521;46.559;-28.59;-11.905;0.731;1.719
2790;-43.901;8.857;46.196;-22.793;-22.614;2.684;-122.11;-102.644;11.83;-67.658;47.521;-27.499;-12.366;-0.481;2.506
2800;-48.255;8.949;42.681;-24.679;-22.75;2.146;-126.181;-99.454;18.81;-70.781;48.484;-26.608;-12.709;-1.804;2.921
2810;-52.422;8.557;39.119;-26.797;-21.407;2.153;-128.924;-96.305;25.759;-73.783;49.007;-25.717;-12.732;-3.068;2.901
2820;-55.404;8.166;40.916;-29.985;-20.057;2.028;-131.051;-91.866;32.015;-76.146;49.53;-24.826;-12.57;-3.971;3.069
2830;-58.608;7.83;42.713;-33.08;-19.641;1.428;-132.505;-87.371;37.52;-78.53;49.212;-23.935;-11.749;-4.372;3.957
