timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1590;41.668;-15.142;59.703;13.629;127.599;38.668;-6.08;0.701;-15.076;18.778;21.447;13.479;-60.583;-2.286;-16.327
1600;41.086;-12.572;63.048;12.931;124.199;38.177;-8.697;1.029;-13.303;19.208;17.39;12.072;-62.579;-1.241;-15.098
1610;41.283;-8.542;68.382;11.323;121.39;36.894;-11.259;1.168;-10.942;19.292;14.103;10.254;-67.931;-1.728;1.214
1620;40.974;-3.148;73.636;10.881;114.914;34.251;-17.974;0.673;-7.298;17.967;10.895;8.273;-74.652;-2.119;2.75
1630;40.297;5.291;78.324;9.833;106.618;33.086;-29.342;0.854;-3.102;16.714;8.295;6.28;-82.287;-2.448;2.637
1640;39.068;13.702;81.444;10.532;102.943;30.331;-43.654;1.366;-0.836;15.887;4.899;4.954;-88.501;-3.87;3.276
1650;37.134;19.041;83.884;12.044;100.419;31.072;-61.804;1.76;1.47;15.738;1.69;4.512;-90.905;-6.583;3.808
1660;33.942;21.975;86.366;13.535;91.393;30.112;-78.924;3.567;1.756;16.098;-0.441;4.426;-92.942;-8.206;2.266
1670;34.77;25.53;91.279;14.888;84.629;27.555;-98.179;6.774;2.851;16.462;-3.212;4.931;-96.79;-10.039;2.103
1680;36.628;29.263;95.308;15.463;75.706;23.677;-110.423;10.69;6.19;15.232;-6.574;4.775;-101.691;-10.737;2.388
1690;38.57;31.792;99.337;15.873;68.843;19.926;-121.397;15.495;7.759;12.074;-9.726;4.091;-107.426;-11.476;3.385
1700;37.579;33.324;100.185;14.818;63.807;16.943;-126.676;21.059;8.412;8.873;-11.294;3.897;-113.258;-12.334;3.553
1710;35.2;34.87;99.447;13.061;59.492;13.778;-128.083;26.263;10.697;7.201;-12.672;4.124;-118.223;-14.126;4.364
1720;32.12;36.106;98.537;11.083;55.909;9.968;-122.17;31.51;14.651;7.097;-15.36;3.357;-120.059;-16.331;4.917
1730;28.08;38.814;96.43;7.894;55.432;7.552;-125.27;37.383;16.306;7.53;-18.087;2.435;-120.316;-18.47;4.429
1740;22.566;40.469;97.961;5.283;60.159;5.862;-135.659;43.175;18.539;7.472;-19.57;3.062;-122.35;-20.938;3.759
1750;15.257;41.668;99.223;2.83;70.212;2.855;-137.924;48.531;19.683;7.386;-22.463;5.175;-123.342;-24.177;3.778
1760;10.196;42.356;103.497;2.39;74.579;-3.497;-136.622;53.473;22.24;6.815;-25.794;7.654;-123.666;-26.937;4.299
1770;8.535;43.993;105.108;3.343;78.589;-7.232;-135.89;58.738;25.665;6.298;-28.63;9.418;-124.903;-29.232;5.221
1780;7.843;45.811;106.801;4.31;81.992;-11.308;-125.964;64.836;27.938;4.567;-31.346;10.007;-124.121;-29.924;5.903
1790;7.815;47.142;107.844;5.388;83.534;-15.157;-117.163;70.985;33.379;1.782;-33.079;9.574;-122.754;-30.801;6.902
1800;4.654;49.487;107.05;4.818;82.308;-17.73;-114.532;74.774;37.938;-1.338;-32.861;9.509;-122.93;-31.135;8.382
1810;2.621;52.881;106.248;3.807;82.699;-19.868;-115.397;78.348;41.661;-2.949;-33.468;10.15;-124.374;-30.366;8.723
1820;3.477;57.676;104.341;2.116;80.874;-22.487;-111.712;81.448;46.69;-5.379;-34.527;10.862;-124.87;-29.863;6.721
1830;5.792;60.923;100.64;1.236;79.43;-25.492;-111.338;84.749;52.917;-4.291;-35.513;12.806;-123.804;-29.745;5.422
1840;5.371;60.211;96.988;0.287;79.255;-28;-107.455;89.473;56.992;-4.143;-35.167;14.054;-122.283;-31.908;5.61
1850;3.788;58.934;89.265;-0.033;78.755;-30.916;-107.16;93.512;58.292;-7.126;-33.411;15.341;-121.313;-35.31;5.248
1860;1.137;56.68;80.126;-0.272;76.142;-33.252;-102.429;97.014;59.214;-8.13;-32.243;17.054;-118.891;-38.222;-8.738
1870;-1.753;52.783;71.517;-0.476;76.2;-32.342;-100.603;101.31;59.458;-8.418;-31.095;17.634;-113.537;-41.519;-8.731
1880;-3.799;46.455;62.913;-1.109;80.193;-31.04;-104.112;105.243;58.637;-11.223;-29.625;17.703;-106.25;-44.177;-6.654
1890;-4.669;40.141;57.306;-1.586;83.234;-31.548;-106.028;107.026;58.865;-12.23;-27.786;17.841;-97.124;-46.259;-7.055
1900;-3.927;36.112;52.55;-2.328;79.334;-32.57;-105.433;106.629;61.363;-14.399;-24.89;18.321;-88.855;-46.854;-7.349
1910;-1.886;32.852;47.999;-2.866;78.12;-30.137;-110.825;105.843;65.454;-18.317;-23.32;17.754;-78.683;-46.43;-5.128
1920;-2.873;28.943;43.076;-5.257;72.799;-29.468;-113.829;104.512;68.545;-21.308;-21.894;15.912;-66.557;-46.331;-4.661
1930;-3.803;24.966;37.734;-7.457;67.048;-25.446;-114.119;102.251;71.698;-21.585;-21.287;14.018;-52.702;-46.274;-4.175
1940;-4.804;20.495;33.455;-7.23;58.612;-21.961;-109.746;100.143;76.172;-21.377;-21.055;13.046;-37.797;-45.53;-4.346
1950;-2.913;16.876;31.411;-7.921;50.937;-16.786;-109.657;96.836;80.226;-23.277;-21.441;13.09;-23.382;-44.873;-4.305
1960;-3.822;12.153;30.297;-8.593;44.884;-12.101;-106.644;92.168;84.581;-27.567;-20.917;12.71;-9.968;-44.332;-4.593
1970;-4.618;7.458;26.905;-10.001;37.429;-7.361;-106.332;86.901;88.81;-32.461;-20.945;11.767;2.556;-43.175;-4.669
1980;-6.48;3.756;22.68;-10.833;30.397;-2.626;-100.412;82.516;94.015;-38.554;-21.954;10.997;14.346;-41.601;-4.657
1990;-2.772;1.149;17.4;-11.95;18.421;2.346;-96.145;79.083;96.772;-42.709;-22.589;7.425;25.775;-39.69;-5.022
2000;-0.879;-2.199;14.99;-13.521;7.72;8.561;-91.495;74.928;98.327;-46.497;-21.847;2.663;37.163;-37.599;-5.411
2010;2.201;-5.063;12.055;-16.223;2.099;15.399;-88.597;70.617;98.788;-50.486;-20.199;-1.725;46.594;-35.479;-6.092
2020;4.036;-7.372;9.803;-19.341;-7.079;16.508;-84.455;65.961;99.964;-53.313;-20.323;-4.306;57.188;-34.655;-7.174
2030;1.494;-8.612;7.764;-21.83;-11.797;18.632;-81.818;59.906;101.208;-54.89;-20.263;-5.492;68.746;-35.476;-8.623
2040;-1.517;-10.997;2.779;-24.946;-12.517;20.334;-73.583;52.074;100.381;-56.319;-19.317;-7.705;75.247;-35.178;-10.983
2050;0.818;-12.349;1.741;-28.17;-14.84;21.188;-69.897;44.199;98.823;-56.559;-19.946;-11.156;77.505;-36.206;-14.743
2060;1.942;-14.934;0.902;-31.188;-17.891;22.382;-70.399;36.622;96.127;-59.437;-20.382;-15.863;79.149;-39.771;-17.677
2070;-0.812;-17.812;-4.366;-34.161;-21.873;24.468;-66.012;29.876;91.745;-64.317;-19.605;-21.343;80.241;-43.15;-20.138
2080;-6.967;-22.63;-7.019;-36.615;-24.968;26.589;-58.968;21.916;85.749;-68.314;-18.523;-28.083;82.837;-47.668;-22.313
2090;-11.35;-28.428;-11.938;-39.886;-32.367;26.71;-55.848;12.632;81.124;-70.37;-17.938;-34.295;88.105;-50.305;-24.335
2100;-12.95;-31.793;-13.53;-44.692;-41.139;27.461;-49.705;5.117;78.817;-71.152;-17.981;-39.063;93.374;-51.977;-26.763
2110;-14.741;-34.039;-14.389;-48.517;-46.499;28.514;-50.71;-1.146;74.622;-72.021;-17.701;-43.159;97.506;-54.385;-30.12
2120;-16.565;-38.323;-15.221;-50.305;-54.128;27.73;-47.608;-8.367;71.833;-72.655;-17.708;-46.85;100.277;-55.697;-30.941
2130;-18.876;-43.346;-13.702;-48.945;-63.519;24.306;-41.435;-15.399;70.219;-71.843;-18.297;-48.585;103.397;-55.966;-30.963
2140;-22.499;-48.306;-13.666;-46.646;-76.153;21.961;-38.629;-21.444;66.579;-72.847;-18.629;-48.175;104.55;-54.548;-31.673
2150;-26.843;-48.934;-14.796;-46.441;-81.759;19.145;-37.641;-25.487;60.226;-72.301;-20.314;-46.895;105.819;-52.865;-31.721
2160;-31.599;-47.261;-16.832;-46.354;-87.128;15.335;-32.712;-28.459;52.823;-70.89;-21.612;-42.447;103.908;-53.102;-30.541
2170;-35.415;-45.337;-20.948;-45.372;-89.913;12.458;-29.476;-31.538;46.01;-70.657;-21.655;-36.644;104.055;-53.577;-29.538
2180;-39.745;-43.701;-24.808;-44.319;-92.898;8.217;-30.163;-34.165;39.99;-71.139;-20.665;-30.655;100.593;-55.614;-28.67
2190;-42.701;-42.582;-28.79;-45.731;-96.174;4.017;-31.12;-37.552;32.117;-68.823;-20.476;-25.423;97.977;-58.109;-27.272
2200;-44.072;-42.294;-31.468;-45.972;-97.203;-2.508;-28.822;-40.826;23.465;-65.233;-20.251;-21.523;100.966;-59.041;-25.713
2210;-41.232;-40.637;-33.661;-46.948;-96.677;-7.099;-24.099;-44.446;13.994;-61.553;-19.52;-17.72;105.292;-57.794;-25.32
2220;-38.088;-38.73;-33.945;-48.117;-94.032;-11.486;-20.134;-48.003;5.564;-59.77;-18.661;-13.357;108.865;-57.121;-24.098
2230;-34.47;-38.594;-33.109;-49.338;-93.152;-17.559;-14.996;-53.012;-3.557;-56.183;-18.378;-9.274;111.618;-58.193;-21.808
2240;-34.897;-38.815;-30.116;-49.862;-88.697;-22.463;-3.24;-57.956;-12.386;-52.345;-17.833;-3.865;113.157;-59.873;-19.606
2250;-33.964;-36.731;-34.854;-49.2;-87.766;-27.914;7.221;-60.989;-17.763;-49.579;-16.964;1.445;112.906;-60.583;-17.975
2260;-33.374;-34.509;-39.299;-48.039;-88.447;-34.844;16.899;-64.236;-22.337;-47.305;-16.806;4.97;113.957;-60.134;-15.723
2270;-35.468;-31.2;-40.873;-47.581;-86.868;-37.735;28.914;-68.298;-27.705;-44.49;-15.983;6.909;114.008;-57.847;-13.994
2280;-37.126;-29.308;-40.898;-46.901;-86.452;-41.239;37.764;-70.603;-34.054;-40.684;-14.229;8.932;112.299;-56.59;-12.134
2290;-38.793;-24.185;-37.615;-43.8;-86.185;-43.266;39.615;-72.099;-42.439;-35.321;-12.888;13.072;114.684;-55.836;-9.363
2300;-42.141;-24.808;-37.044;-39.032;-83.665;-44.415;42.221;-72.501;-49.888;-31.779;-11.993;16.932;124.052;-54.273;-4.207
2310;-45.337;-28.426;-36.414;-36.306;-81.607;-45.916;43.847;-73.12;-54.323;-26.567;-10.483;21.557;135.35;-50.337;1.098
2320;-45.985;-30.843;-32.72;-33.265;-79.79;-47.41;45.059;-73.971;-59.429;-20.953;-9.234;27.313;144.383;-45.829;5.433
2330;-42.87;-31.539;-31.479;-31.306;-76.582;-47.796;44.77;-73.499;-62.578;-17.578;-8.05;33.316;148.788;-40.552;9.141
2340;-39.596;-28.066;-26.781;-29.579;-72.821;-47.764;45.239;-73.097;-63.919;-14.194;-7.226;38.746;153.546;-36.196;11.757
2350;-37.208;-27.059;-22.469;-26.404;-69.79;-47.926;44.832;-73.742;-64.841;-9.95;-7.065;42.611;157.146;-32.152;14.71
2360;-35.699;-26.702;-22.759;-23.05;-66.116;-47.37;45.543;-73.724;-63.977;-5.764;-7.643;46.103;160.985;-27.444;18.561
2370;-34.597;-22.328;-23.441;-21.472;-62.331;-47.549;45.959;-72.501;-63.007;-3.299;-7.822;49.637;163.277;-22.668;20.297
2380;-34.299;-13.843;-25.661;-21.175;-58.455;-46.477;45.367;-71.334;-63.433;-1.877;-8.308;50.194;165.127;-18.937;20.804
2390;-31.583;-3.447;-26.886;-21.568;-54.793;-45.475;48.119;-69.19;-63.368;0.625;-8.71;48.506;168.415;-15.611;23.582
2400;-24.16;-0.691;-26.086;-19.792;-51.171;-44.761;52.408;-66.007;-60.766;4.841;-8.651;45.727;173.199;-12.119;25.658
2410;-16.708;-1.679;-25.114;-15.476;-47.721;-43.727;57.553;-64.912;-58.521;8.797;-9.225;39.899;180.353;-8.781;26.145
2420;-12.446;-3.523;-24.09;-11.403;-43.566;-41.902;61.721;-64.851;-57.823;13.011;-10.321;32.006;185.106;-5.189;28
2430;-10.35;-3.988;-23.408;-8.134;-39.623;-39.712;66.523;-63.719;-60.115;15.852;-10.865;23.019;193.324;-1.804;30.786
2440;-9.291;-5.084;-25.217;-4.717;-34.986;-36.008;71.49;-62.661;-59.56;16.101;-10.999;14.839;201.639;1.352;32.168
2450;-10.408;-4.731;-25.149;-1.141;-30.121;-32.339;78.097;-61.24;-57.01;16.516;-11.817;8.314;204.299;3.836;33.314
2460;-12.048;-4.079;-20.228;2.295;-27.717;-29.488;82.964;-58.153;-53.156;17.826;-12.814;2.444;204.254;6.15;38.407
2470;-11.994;-4.029;-14.497;6.687;-25.41;-26.692;87.363;-55.513;-49.892;20.567;-13.272;-3.65;203.092;9.17;40.011
2480;-12.561;-0.742;-10.586;11.67;-23.262;-23.143;93.154;-52.88;-45.571;22.196;-11.429;-10.756;202.188;12.812;40.621
2490;-15.018;1.898;-14.077;15.614;-20.404;-19.422;95.221;-49.932;-43.679;21.688;-9.383;-18.251;202.979;15.941;41.619
2500;-17.647;3.141;-12.4;17.196;-16.261;-15.888;97.232;-47.073;-45.163;22.305;-8.49;-24.407;206.655;17.519;42.676
2510;-20.007;2.768;-6.487;18.218;-12.435;-12.699;99.95;-44.109;-45.821;24.545;-7.178;-28.986;211.748;18.793;42.094
2520;-18.302;0.857;-1.972;22.913;-7.803;-9.505;100.385;-40.588;-46.236;25.308;-5.018;-33.108;214.542;19.407;42.673
2530;-11.677;-0.996;1.372;28.546;-3.074;-6.71;100.805;-37.956;-46.338;25.487;-3.774;-36.721;213.57;22.014;43.419
2540;-6.21;-5.101;5.052;31.254;1.531;-4.372;101.527;-34.567;-47.288;23.436;-4.254;-40.59;210.577;24.579;43.89
2550;-5.607;-3.487;5.851;32.428;5.654;-2.103;103.948;-28.323;-46.659;24.41;-5.061;-42.972;203.005;27.294;43.461
2560;-4.928;-0.902;3.673;35.731;10.541;-0.061;105.996;-22.807;-47.491;24.743;-5.844;-44.64;195.335;29.985;43.156
