timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
3820;37.054;-9.865;-10.848
3830;39.792;-8.109;-10.759
3840;41.21;-6.542;-10.669
3850;42.483;-7.04;-10.579
3860;43.756;-7.538;-9.917
3870;43.556;-8.036;-9.137
3880;43.356;-8.175;-8.356
3890;41.949;-6.874;-7.575
3900;40.542;-5.574;-6.794
3910;38.586;-4.273;-6.858
3920;36.63;-3.034;-6.921
3930;34.194;-2.116;-6.985
3940;31.786;-1.018;-7.048
3950;29.378;0.08;-7.502
3960;27.063;0.875;-7.178
3970;24.749;0.989;-6.854
3980;23.237;0.897;-6.53
3990;21.726;0.804;-5.919
4000;19.109;0.712;-3.69
4010;16.492;-0.43;-1.461
4020;14.436;-4.508;0.768
4030;12.572;-8.585;2.829
4040;10.75;-12.662;5.397
4050;8.968;-18.019;7.966
4060;7.186;-22.422;10.534
4070;3.946;-26.825;13.102
4080;0.706;-31.228;14.215
4090;-1.283;-35.713;15.328
4100;-3.272;-34.479;16.441
4110;-6.759;-32.141;17.555
4120;-10.246;-29.803;18.694
4130;-13.96;-27.361;21.967
4140;-16.874;-25.96;25.24
4150;-17.709;-25.117;28.513
4160;-18.599;-24.274;32.218
4170;-19.488;-23.432;37.342
4180;-19.905;-26.928;42.466
4190;-20.321;-30.225;47.59
4200;-21.912;-33.521;52.715
4210;-23.502;-36.818;54.771
4220;-25.21;-40.108;56.828
4230;-27.237;-38.839;58.884
4240;-28.265;-37.57;60.941
4250;-29.286;-36.301;61.972
4260;-30.306;-34.79;61.284
4270;-31.914;-32.932;60.596
4280;-33.523;-31.074;59.908
4290;-33.448;-29.217;58.422
4300;-33.374;-27.428;55.967
4310;-33.003;-26.479;53.512
4320;-31.312;-25.392;51.057
4330;-29.341;-24.305;49.761
4340;-27.308;-23.487;51.208
4350;-25.274;-23.829;52.655
4360;-22.033;-24.123;54.102
4370;-18.792;-24.417;55.549
4380;-15.806;-24.71;53.259
4390;-12.819;-23.12;50.97
4400;-12.072;-19.062;48.68
4410;-11.324;-15.004;46.39
4420;-11.017;-10.946;42.674
4430;-10.654;-4.643;37.548
4440;-10.291;0.956;32.421
4450;-8.817;6.555;27.294
4460;-7.342;12.153;24.332
4470;-5.652;17.71;21.37
4480;-3.963;16.388;18.407
4490;-3.183;14.727;15.444
4500;-2.404;13.066;12.481
4510;-1.142;11.212;11.313
4520;0.12;11.479;10.145
4530;1.472;12.193;8.977
4540;1.223;12.908;7.808
4550;0.975;13.622;7.768
4560;-0.492;16.286;5.92
4570;-1.96;19.066;4.072
4580;-3.721;21.847;2.223
4590;-5.483;24.628;-2.588
4600;-6.239;25.417;-8.206
4610;-6.994;24.64;-13.823
4620;-7.695;23.863;-19.441
4630;-8.196;23.087;-23.353
4640;-8.937;22.248;-26.01
4650;-9.684;22.567;-28.666
4660;-10.432;22.886;-31.323
4670;-10.67;23.204;-33.979
4680;-10.909;23.268;-34.81
4690;-10.975;24.571;-35.64
4700;-11.041;25.474;-36.47
4710;-11.094;26.378;-37.301
4720;-11.106;27.275;-38.343
4730;-9.799;29.651;-39.749
4740;-8.629;31.903;-41.154
4750;-7.459;34.156;-42.56
4760;-6.683;36.408;-44.088
4770;-5.906;38.742;-45.455
4780;-5.172;42.509;-46.822
4790;-4.439;46.276;-48.189
4800;-3.663;50.043;-49.556
4810;-1.648;52.319;-47.895
4820;1.047;54.554;-46.234
4830;3.797;56.79;-44.574
4840;6.548;59.026;-42.913
4850;8.506;61.041;-40.197
4860;10.465;63.457;-37.557
4870;12.68;65.479;-34.917
4880;14.895;67.501;-32.277
4890;17.392;69.226;-30.52
4900;19.888;67.872;-29.589
4910;20.665;66.676;-28.658
4920;21.214;65.48;-27.727
4930;21.763;64.284;-27.356
4940;21.932;64.223;-26.026
4950;22.102;64.749;-24.697
4960;22.917;65.275;-23.367
4970;23.732;65.8;-22.037
4980;22.621;67.484;-19.993
4990;21.509;68.145;-17.949
5000;21.676;68.805;-15.905
5010;21.843;69.466;-13.861
5020;22.789;70.368;-11.688
5030;23.695;67.786;-9.978
5040;24.601;65.204;-8.268
5050;25.588;62.622;-6.557
5060;26.574;59.743;-6.066
5070;21.39;57.145;-4.375
5080;16.207;55.374;-2.684
5090;10.676;53.603;-0.993
5100;5.145;51.383;0.698
5110;4.883;51.684;1.939
5120;4.461;51.681;3.181
5130;3.519;51.679;4.422
5140;2.852;51.676;5.663
5150;2.186;51.356;7.359
5160;2.695;49.49;8.636
5170;3.204;47.623;9.913
5180;3.841;45.757;11.19
5190;4.479;42.621;12.164
5200;5.778;38.43;12.93
5210;6.197;34.24;13.695
5220;6.297;30.05;14.461
5230;6.361;25.956;14.93
5240;6.426;22.942;13.326
5250;5.012;20.349;11.721
5260;3.599;17.756;10.117
5270;1.709;15.108;8.513
5280;-0.181;16.059;7.532
5290;-1.863;16.88;6.552
5300;-3.826;17.701;5.571
5310;-5.869;18.521;4.59
5320;-7.919;18.694;2.251
5330;-9.968;18.508;1.89
5340;-11.65;18.321;1.528
5350;-13.331;18.135;1.167
5360;-14.983;16.836;0.772
5370;-16.636;13.039;0.11
5380;-17.796;9.241;-0.552
5390;-18.956;5.444;-1.214
5400;-20.356;1.15;-1.876
5410;-21.97;-2.84;-3.014
5420;-23.583;-6.83;-4.152
5430;-25.291;-10.821;-5.29
5440;-26.999;-15.004;-6.428
5450;-28.841;-16.468;-7.743
5460;-30.684;-18.241;-8.743
5470;-32.062;-20.015;-9.743
5480;-33.44;-21.348;-10.743
5490;-35.099;-21.32;-10.091
5500;-36.759;-20.692;-8.6
5510;-38.301;-20.065;-7.109
5520;-39.443;-19.437;-5.618
5530;-40.585;-20.131;-4.385
5540;-41.778;-21.062;-4.182
5550;-42.971;-21.993;-3.979
5560;-44.043;-22.924;-3.777
5570;-45.114;-24.019;-3.574
5580;-42.439;-28.458;-6.233
5590;-39.763;-32.897;-8.892
5600;-37.135;-37.335;-11.552
5610;-34.468;-41.836;-14.211
5620;-36.32;-45.177;-16.61
5630;-38.166;-48.338;-18.552
5640;-40.011;-51.499;-20.494
5650;-41.789;-54.516;-22.436
5660;-43.567;-54.252;-23.353
5670;-13.388;-53.996;-22.752
5680;16.792;-53.739;-22.15
5690;46.812;-53.483;-21.549
5700;77.113;-51.561;-20.948
5710;76.854;-49.881;-19.694
5720;76.622;-48.201;-18.44
5730;76.39;-46.521;-17.186
5740;76.454;-46.189;-15.932
5750;76.517;-46.268;-15.869
5760;79.444;-46.346;-18.651
5770;82.371;-46.425;-21.433
5780;85.305;-46.566;-24.215
5790;88.359;-47.797;-25.939
5800;87.572;-49.029;-25.961
5810;86.938;-50.261;-25.983
5820;86.303;-52.01;-26.005
5830;81.977;-51.079;-24.468
5840;77.65;-50.272;-19.579
5850;76.721;-49.465;-14.691
5860;75.793;-48.851;-9.803
5870;79.185;-46.517;-4.914
5880;82.577;-44.549;-1.844
5890;84.768;-42.581;1.226
5900;87.008;-40.612;4.297
5910;89.179;-40.04;7.367
5920;59.51;-36.826;9.519
5930;29.841;-33.612;9.531
5940;0.963;-30.399;9.543
5950;-27.916;-30.13;9.556
5960;-26.262;-29.708;8.455
5970;-24.608;-29.286;7.204
5980;-22.884;-28.863;5.953
5990;-21.16;-28.662;4.702
6000;-19.512;-25.101;3.451
6010;-21.023;-21.808;5.349
6020;-22.535;-18.516;7.247
6030;-23.953;-15.423;9.145
6040;-25.371;-9.531;11.043
6050;-23.018;-3.887;11.508
6060;-20.665;1.757;12.748
6070;-19.207;7.401;13.988
6080;-17.749;10.887;15.228
6090;-16.208;14.434;12.772
6100;-17.908;17.982;12.483
6110;-20.287;21.53;12.193
6120;-22.735;24.799;11.903
6130;-25.183;27.403;12.589
6140;-26.321;30.007;13.839
6150;-27.459;32.611;15.088
6160;-28.851;35.574;16.338
6170;-30.243;36.663;17.588
6180;-31.669;37.753;19.019
6190;-33.975;38.843;20.451
6200;-36.001;40.408;21.883
6210;-38.034;42.374;23.315
6220;-40.068;43.898;24.545
6230;-42.143;45.422;25.146
6240;-44.219;47.16;25.748
6250;-45.337;45.178;26.349
6260;-46.454;42.927;25.999
6270;-47.495;40.676;23.692
6280;-48.617;38.425;21.386
6290;-48.818;34.454;19.08
6300;-49.068;28.703;16.774
6310;-49.317;22.953;14.163
6320;-48.975;17.203;11.552
6330;-48.633;14.433;8.941
6340;-48.652;9.8;6.33
6350;-48.672;5.167;2.505
6360;-48.025;0.534;-0.829
6370;-47.378;-4.313;-4.163
6380;-46.771;-7.88;-7.497
6390;-46.185;-11.502;-11.629
6400;-45.771;-15.124;-17.137
6410;-45.117;-18.988;-22.644
6420;-44.463;-20.571;-28.152
6430;-42.203;-22.713;-31.888
6440;-39.942;-24.855;-34.919
6450;-37.913;-26.997;-37.949
6460;-35.884;-27.959;-40.979
6470;-33.474;-29.161;-44.01
6480;-31.065;-30.364;-43.863
6490;-28.655;-31.567;-43.717
6500;-27.246;-31.937;-43.571
6510;-25.436;-33.89;-43.425
6520;-18.137;-35.843;-40.999
6530;-10.837;-37.796;-37.567
6540;-4.534;-40.135;-34.135
6550;1.77;-38.026;-30.703
6560;2.964;-35.917;-27.239
6570;4.159;-33.808;-22.001
6580;5.574;-31.699;-16.764
6590;7.309;-26.15;-11.527
6600;9.484;-20.684;-6.29
6610;12.204;-15.218;-1.676
6620;14.924;-9.207;2.938
6630;17.967;-2.396;7.552
6640;21.01;4.126;12.166
6650;23.79;10.647;18.548
6660;26.571;17.168;24.265
6670;29.379;20.69;29.982
6680;31.188;25.034;35.699
6690;32.516;29.379;41.49
6700;34.403;33.724;42.854
6710;36.29;36.949;44.218
6720;37.051;39.989;45.582
6730;37.812;43.029;44.068
6740;37.727;46.069;43.103
6750;37.641;49.15;42.139
6760;37.349;52.032;41.175
6770;37.057;55.361;40.211
6780;36.964;58.691;37.92
6790;37.023;61.938;35.629
6800;37.083;60.425;33.338
6810;37.058;58.905;31.047
6820;37.033;57.385;26.983
6830;36.356;55.865;23.306
6840;35.679;51.535;19.629
6850;34.334;47.702;15.952
6860;32.989;43.869;11.372
6870;31.204;40.036;5.935
6880;29.433;34.863;0.498
6890;27.352;33.364;-4.939
6900;24.87;31.865;-10.377
6910;22.389;30.366;-16.403
6920;21.203;28.901;-22.429
6930;20.017;23.634;-28.455
6940;19.255;18.368;-34.481
6950;18.494;13.102;-35.826
6960;17.695;8.119;-34.403
6970;16.897;4.615;-32.979
6980;16.263;0.953;-31.556
6990;16.27;-2.709;-30.462
7000;17.277;-5.999;-30.305
7010;18.243;-5.808;-30.148
7020;19.208;-5.494;-29.99
7030;19.932;-5.179;-30.305
7040;20.657;-4.865;-31.775
7050;21.149;-1.825;-33.246
7060;21.641;-1.163;-34.716
7070;21.796;-0.501;-36.186
7080;22.63;0.161;-37.193
7090;23.465;1.705;-38.2
7100;24.472;3.143;-39.207
7110;25.479;4.582;-40.214
7120;26.836;6.021;-40.859
7130;28.193;7.259;-41.353
7140;30.149;7.258;-41.847
7150;32.105;6.912;-42.341
7160;34.109;6.565;-41.767
7170;34.673;6.557;-41.088
7180;33.957;8.989;-40.41
7190;33.186;11.048;-39.731
7200;32.415;13.108;-39.052
7210;31.302;15.167;-39.494
7220;30.189;13.481;-39.935
7230;27.429;11.858;-40.377
7240;24.669;10.234;-40.818
7250;20.992;8.611;-40.681
7260;17.314;5.829;-38.414
7270;13.477;3.564;-36.146
7280;9.812;1.299;-33.879
7290;6.148;-0.966;-30.441
7300;3.183;-3.03;-26.946
7310;0.219;-2.462;-23.451
7320;-2.745;-1.894;-19.956
7330;-5.709;-1.326;-16.952
7340;-8.721;-1.102;-14.484
7350;-11.734;-1.159;-12.017
7360;-15.797;-1.539;-9.549
7370;-19.861;-1.92;-7.081
7380;-23.565;-3.17;-4.234
7390;-27.71;-6.179;-1.388
7400;-31.855;-8.844;1.459
7410;-36.412;-11.509;4.306
7420;-40.97;-14.174;7.303
7430;-43.502;-17.094;10.732
7440;-46.034;-18.113;14.161
7450;-47.171;-19.132;17.59
7460;-48.308;-20.152;19.799
7470;-49.299;-18.011;22.855
7480;-48.651;-14.299;25.912
7490;-46.203;-10.588;28.968
7500;-43.686;-6.876;32.025
7510;-41.168;-3.164;32.986
7520;-38.857;0.348;34.196
7530;-36.545;3.921;35.406
7540;-33.996;7.495;36.615
7550;-31.447;11.069;37.139
7560;-28.905;13.003;37.556
7570;-26.163;14.447;37.972
7580;-24.381;15.891;38.389
7590;-22.709;17.335;39.521
7600;-21.037;16.859;41.214
7610;-18.232;16.025;42.727
7620;-15.426;15.335;44.24
7630;-12.346;14.646;45.374
7640;-9.266;13.476;46.948
7650;-6.372;12.03;48.383
7660;-3.039;10.585;49.819
7670;2.255;9.201;51.255
7680;7.432;7.818;52.68
7690;12.608;6.621;54.036
7700;16.327;5.423;55.392
7710;20.046;4.012;56.748
7720;24.208;2.601;57.179
7730;28.371;1.31;57.891
7740;30.913;0.619;58.361
7750;33.455;-0.072;58.832
7760;35.717;-0.846;59.163
7770;38.228;-3.379;59.814
7780;40.738;-6.334;60.251
7790;42.963;-9.288;60.688
7800;45.188;-12.243;61.126
7810;48.946;-13.647;62.112
7820;52.705;-18.637;63.098
7830;57.423;-23.628;64.263
7840;62.142;-28.618;65.429
7850;66.553;-31.448;65.89
7860;70.964;-35.879;65.59
7870;75.375;-40.309;65.408
7880;79.477;-44.739;65.226
7890;83.579;-49.17;64.418
7900;85.193;-54.67;62.81
7910;86.807;-60.592;61.201
7920;86.309;-66.513;59.655
7930;85.811;-72.434;58.274
7940;85.593;-78.436;56.294
7950;85.375;-83.892;54.313
7960;85.157;-89.349;52.436
7970;84.316;-94.806;50.559
7980;81.394;-96.382;48.436
7990;78.549;-97.572;46.313
8000;75.703;-98.549;44.19
8010;73.138;-99.526;42.199
8020;70.572;-98.542;39.914
8030;63.466;-96.079;35.59
8040;56.36;-93.526;31.266
8050;49.254;-90.972;26.97
8060;40.593;-88.419;23.114
8070;31.092;-82.611;18.979
8080;21.309;-78.723;14.844
8090;11.526;-75.855;10.523
8100;2.077;-72.988;6.201
8110;-7.371;-68.72;2.985
8120;-14.727;-64.452;-1.672
8130;-22.083;-59.625;-6.328
8140;-29.439;-55.149;-11.13
8150;-34.41;-49.513;-15.145
8160;-39.341;-43.877;-20.16
8170;-44.306;-35.641;-25.175
8180;-49.272;-27.192;-29.963
8190;-54.572;-20.742;-34.261
8200;-59.873;-14.334;-38.559
8210;-65.447;-7.926;-41.817
8220;-71.021;-2.357;-45.074
8230;-74.514;-2.126;-48.284
8240;-78.091;-1.811;-51.494
8250;-80.588;-1.497;-53.903
8260;-83.16;-1.182;-56.313
8270;-85.732;-1.228;-58.916
8280;-83.95;-2.408;-59.465
8290;-82.168;-3.299;-59.614
8300;-79.359;-4.19;-59.763
8310;-76.549;-3.841;-59.912
8320;-72.899;-3.492;-59.684
8330;-69.215;-0.699;-59.457
8340;-66.261;2.094;-57.829
8350;-63.306;4.887;-56.201
8360;-60.352;8.16;-54.463
8370;-59.697;11.04;-51.285
8380;-59.041;13.36;-46.868
8390;-58.531;15.68;-42.45
8400;-58.021;18;-37.928
8410;-57.55;20.557;-32.455
8420;-56.921;20.252;-26.982
8430;-56.458;19.948;-22.549
8440;-55.994;19.643;-18.116
8450;-55.531;18.966;-13.697
8460;-54.905;20.848;-10.317
8470;-54.279;23.571;-7.618
8480;-53.211;26.294;-4.919
8490;-52.143;29.017;-2.323
8500;-52.156;30.094;-0.527
8510;-52.334;30.723;1.269
8520;-51.294;31.712;2.705
8530;-50.254;32.701;4.141
8540;-49.214;34.048;5.528
8550;-49.132;32.276;6.916
8560;-49.051;28.125;7.703
8570;-48.28;23.975;8.491
8580;-47.509;20.025;9.768
8590;-45.698;16.075;9.646
8600;-43.901;10.884;9.523
8610;-42.152;4.972;8.64
8620;-40.403;-1.277;7.812
8630;-38.654;-7.527;5.469
8640;-36.643;-14.297;3.126
8650;-34.632;-21.066;0.622
8660;-32.159;-27.514;-1.916
8670;-29.686;-34.618;-4.771
8680;-27.212;-41.721;-6.586
8690;-24.629;-42.905;-7.321
8700;-21.288;-44.35;-8.057
8710;-17.948;-48.597;-8.771
8720;-14.607;-52.844;-8.806
8730;-11.652;-57.091;-8.84
8740;-8.698;-59.298;-8.034
8750;-5.844;-59.742;-7.367
8760;-2.99;-60.186;-6.637
8770;-1.017;-60.63;-5.548
8780;0.523;-62.315;-5.778
8790;2.43;-63.654;-6.112
8800;4.338;-61.315;-6.301
8810;6.246;-58.975;-5.89
8820;7.408;-56.636;-5.479
8830;8.212;-51.708;-4.948
8840;9.497;-46.986;-4.417
8850;10.781;-41.025;-4.017
8860;12.065;-35.063;-2.857
8870;13.618;-29.102;-0.577
8880;14.226;-24.885;1.352
8890;14.834;-19.963;3.397
8900;15.443;-15.04;5.603
8910;16.079;-10.117;7.808
8920;16.57;-5.194;10.206
8930;16.861;-2.603;12.603
8940;17.152;-6.29;13.92
8950;16.603;-9.977;15.237
8960;15.854;-13.663;15.875
8970;16.51;-15.27;16.263
8980;17.167;-16.781;16.411
8990;17.823;-21.117;15.719
9000;18.153;-25.454;14.426
9010;18.49;-29.79;12.961
9020;17.906;-32.159;11.497
9030;17.323;-32.873;11.379
9040;16.419;-33.588;11.262
9050;15.764;-34.302;11.785
9060;14.615;-35.017;12.487
9070;13.466;-35.876;13.251
9080;12.317;-38.731;13.895
9090;10.764;-41.586;15.579
9100;9.397;-44.441;17.401
9110;8.99;-44.697;19.037
9120;8.583;-45.014;19.553
9130;8.377;-42.945;20.069
9140;8.259;-40.876;18.614
9150;9.2;-38.807;17.159
9160;10.141;-29.924;15.476
9170;11.081;-21.221;13.553
9180;12.194;-10.517;9.07
9190;13.128;0.186;4.829
9200;14.142;10.89;0.732
9210;15.156;23.076;-2.684
