timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
800;-25.43;-47.305;-36.864;-47.606;-26.818;-23.425;14.081;11.052;35.792;-50.928;-159.738;-129.109;32.16;18.145;4.006
810;-12.388;-32.764;-24.206;-46.383;-19.742;-18.043;14.54;9.012;43.897;-55.434;-147.181;-110.249;33.101;23.452;7.52
820;1.194;-22.145;-11.549;-45.154;-12.653;-13.918;13.869;6.92;51.126;-59.823;-137.227;-91.371;34.042;28.859;9.526
830;14.793;-11.512;-3.844;-45.501;-5.817;-9.783;12.825;4.093;58.26;-64.79;-124.398;-72.476;32.544;31.598;11.543
840;21.668;-5.584;3.87;-45.841;1.028;-8.135;11.409;0.977;64.835;-69.696;-111.533;-53.565;30.965;34.4;13.01
850;28.194;0.256;11.531;-43.766;7.882;-6.078;10.105;-1.76;71.876;-74.553;-98.542;-35.158;29.724;35.893;13.046
860;32.092;6.11;13.641;-41.682;13.907;-5.563;9.097;-4.971;78.608;-79.234;-85.521;-20.954;29.442;37.377;13.312
870;36;8.81;15.76;-38.62;19.94;-4.76;8.22;-8.7;84.06;-83.86;-72.47;-6.74;30.08;38.35;14.03
880;39.917;11.528;17.7;-35.549;22.862;-3.56;7.375;-13.209;89.604;-88.521;-59.39;7.482;30.407;39.353;14.719
890;42.403;14.262;17.812;-32.37;25.791;-2.753;5.966;-18.116;95.039;-91.209;-46.281;21.712;30.733;40.006;15.02
900;44.89;15.748;17.936;-28.745;28.729;-2.995;5.075;-23.03;100.053;-93.844;-33.145;35.95;31.059;40.677;14.671
910;47.387;17.253;18.052;-25.114;28.723;-3.633;4.178;-27.403;104.085;-96.688;-26.103;48.676;31.385;41.317;14.124
920;49.08;19.177;18.699;-21.322;28.724;-4.392;2.394;-31.535;105.935;-98.438;-18.074;54.552;31.097;42.042;12.867
930;50.861;19.469;19.358;-17.526;28.612;-4.786;0.803;-35.871;107.098;-100.135;-10.011;60.441;30.888;43.253;11.459
940;51.89;19.782;19.887;-14.369;28.242;-5.175;0.069;-41.78;107.006;-102.165;-1.924;66.341;31.852;43.638;10.785
950;53.004;19.394;20.39;-11.209;27.878;-5.334;-0.777;-47.491;107.034;-103.737;6.187;72.253;32.812;43.988;10.338
960;54.123;18.88;20.905;-7.848;28.039;-5.49;-1.563;-52.979;105.562;-105.255;14.32;78.175;33.253;42.532;10.659
970;54.593;18.387;21.215;-4.524;26.682;-5.58;-2.444;-58.738;103.456;-106.964;22.476;83.949;33.651;41.085;10.911
980;54.827;17.822;20.74;-1.195;25.329;-5.67;-2.608;-64.959;101.899;-107.336;30.654;84.447;33.971;39.412;11.109
990;55.264;17.284;20.281;2.188;22.7;-5.613;-2.434;-70.81;99.82;-107.653;38.853;84.958;34.059;37.747;11.358
1000;55.435;16.771;19.67;5.572;21.43;-5.556;-2.458;-76.593;97.311;-107.916;41.512;85.481;34.145;36.501;11.689
1010;55.612;17.446;21.396;9.014;20.164;-5.061;-3.179;-81.923;94.878;-107.567;44.072;86.015;33.545;35.268;12.184
1020;55.715;18.148;23.139;12.457;17.901;-4.563;-4.308;-85.717;91.435;-107.167;46.546;86.562;32.943;34.664;12.892
1030;55.841;20.076;24.899;15.699;15.281;-4.597;-5.856;-89.748;87.018;-106.717;49.041;87.639;31.613;34.076;13.664
1040;55.971;20.904;27.105;18.099;12.664;-4.106;-6.92;-93.517;82.071;-106.922;51.557;85.259;29.92;33.554;14.808
1050;55.463;21.752;29.487;20.635;9.771;-4.383;-7.596;-96.829;75.653;-107.24;54.092;82.892;28.102;33.266;15.965
1060;54.961;22.266;31.885;24.207;6.452;-4.496;-7.643;-100.467;71.153;-107.512;56.647;80.535;27.005;33.708;17.013
1070;53.825;22.792;34.425;27.777;3.135;-4.253;-7.108;-103.612;66.973;-107.507;59.22;78.19;26.525;34.225;18.032
1080;52.332;23.329;37.218;32.483;-0.137;-4.168;-6.678;-105.556;62.353;-105.901;58.972;75.856;27.439;34.55;18.936
1090;50.845;25.067;40.025;37.184;-3.405;-3.973;-5.999;-106.855;57.515;-104.258;58.741;74.212;28.353;34.785;19.73
1100;49.766;26.813;43.047;39.77;-6.67;-4.337;-5.569;-108.421;49.525;-102.324;58.568;73.343;28.796;35.309;20.519
1110;48.772;28.566;46.039;42.351;-8.477;-4.636;-5.286;-108.865;41.943;-100.598;58.5;72.481;29.238;35.77;21.758
1120;47.864;28.688;49.04;44.792;-10.28;-4.976;-5.08;-108.704;33.184;-98.84;58.448;71.624;28.808;36.16;22.72
1130;48.049;28.819;52.161;46.992;-11.598;-5.316;-5.074;-108.603;23.768;-96.924;58.41;70.773;28.056;36.6;23.186
1140;48.24;28.279;54.009;49.192;-11.886;-4.831;-5.381;-107.971;13.475;-95.779;58.387;69.928;27.127;36.688;22.979
1150;48.27;27.006;55.863;50.491;-12.169;-4.344;-5.603;-106.472;3.451;-94.607;58.378;68.249;26.755;36.809;22.741
1160;48.947;25.747;57.523;51.791;-12.326;-3.09;-5.592;-104.639;-6.294;-93.338;58.383;68.212;26.261;35.817;22.831
1170;49.629;24.632;57.592;52.255;-11.611;-1.832;-5.389;-102.448;-14.394;-91.443;57.442;68.178;26.485;34.275;23.338
1180;49.981;23.535;57.671;52.723;-10.89;-0.797;-5.769;-99.445;-19.625;-89.524;57.393;68.148;26.297;32.742;24.347
1190;50.338;22.455;57.304;53.049;-9.843;0.243;-6.372;-95.782;-23.861;-87.436;57.357;68.122;25.422;31.426;24.923
1200;50.78;22.501;56.713;53.62;-8.015;1.669;-6.918;-91.251;-23.726;-84.247;57.349;68.099;24.547;30.118;25.468
1210;50.816;22.566;56.137;54.195;-6.181;3.46;-7.379;-86.683;-27.179;-81.037;57.353;68.799;24.753;29.406;24.981
1220;50.855;22.647;55.443;55.261;-2.782;5.187;-7.953;-82.48;-32.495;-77.739;57.369;69.67;24.956;28.701;24.425
1230;51.124;23.018;55.766;56.332;1.063;8.877;-8.761;-76.753;-35.364;-74.823;57.396;70.544;25.368;29.367;23.734
1240;51.237;23.402;56.105;56.511;4.912;12.625;-10.165;-70.765;-35.561;-71.887;57.435;71.42;25.897;30.039;23.769
1250;51.474;24.678;56.843;56.694;7.445;17.615;-11.847;-64.748;-35.597;-68.694;57.484;72.3;26.07;30.071;23.746
1260;52.031;24.297;54.513;55.406;10;22.434;-13.454;-58.378;-36.156;-64.207;57.665;73.183;26.8;30.106;23.889
1270;52.591;23.923;52.191;54.121;12.557;26.73;-14.497;-52.417;-37.016;-59.706;59.096;74.069;27.059;29.743;23.934
1280;53.346;23.626;50.135;52.919;14.831;31.152;-15.106;-46.191;-37.993;-55.077;60.601;76.426;27.46;29.438;23.761
1290;54.224;23.337;47.165;52.04;17.106;33.37;-15.466;-40.114;-39.72;-47.636;62.115;78.784;27.86;29.334;23.112
1300;55.063;23.056;44.201;51.387;19.452;35.48;-15.696;-34.427;-40.661;-40.184;63.639;81.142;27.725;29.385;22.552
1310;54.95;23.579;41.075;50.679;21.478;36.289;-15.971;-28.835;-41.352;-32.719;65.171;83.501;27.657;29.554;21.861
1320;54.84;24.112;38.157;49.967;23.539;37.098;-16.326;-23.265;-41.132;-24.844;66.712;85.861;26.927;29.868;21.254
1330;51.71;21.716;32.331;47.354;24.828;37.886;-20.025;-20.812;-47.113;-22.532;65.465;85.233;21.614;25.614;17.393
1340;47.341;19.56;26.505;44.652;25.996;38.728;-24.106;-17.574;-53.752;-20.221;64.218;83.685;16.331;21.36;13.866
1350;42.764;17.239;20.52;41.99;27.068;39.739;-27.552;-13.273;-57.23;-17.909;62.931;82.138;13.126;17.577;10.532
1360;38.197;14.339;14.695;39.778;27.254;40.75;-30.247;-9.727;-60.113;-13.357;62.044;80.59;10.36;13.793;6.673
1370;34.03;12.291;8.898;37.855;27.8;41.363;-32.513;-6.957;-61.659;-7.792;61.157;79.043;8.526;10.961;3.448
1380;28.701;10.243;2.701;36.199;28.174;41.873;-34.134;-3.811;-62.022;-2.226;60.27;77.495;6.53;8.095;0.783
1390;24.953;7.937;-3.217;34.542;27.276;41.863;-34.819;0.44;-60.742;4.308;59.383;76.079;5.377;6.076;-0.589
1400;21.254;5.63;-9.175;32.494;27.018;41.727;-35.542;4.069;-58.73;11.724;58.497;73.167;4.223;4.063;-1.597
1410;17.604;3.566;-15.134;30.114;26.781;41.023;-36.11;7.737;-55.794;19.141;57.61;70.255;3.407;3.466;-2.806
1420;14.353;0.771;-20.379;27.655;25.623;40.514;-36.316;11.177;-53.823;26.077;57.178;67.343;2.604;3.069;-3.71
1430;11.382;-1.858;-24.797;25.181;24.003;40.566;-35.823;13.619;-54.583;33.29;55.866;64.432;2.226;3.023;-5.034
1440;8.618;-3.894;-29.215;23.217;22.334;40.852;-34.931;15.826;-54.703;40.502;54.555;61.52;1.382;3.418;-6.214
1450;5.612;-6.266;-33.326;21.701;19.905;41.126;-33.994;17.633;-58.823;47.034;52.959;58.608;0.521;3.923;-7.054
1460;3.542;-8.639;-36.491;20.185;17.579;41.114;-33.75;20.029;-57.917;53.677;51.363;54.556;-1.163;4.659;-7.361
1470;1.014;-9.828;-39.912;18.448;15.212;40.91;-33.608;22.709;-53.834;60.32;49.767;50.503;-2.833;5.43;-7.676
1480;-1.514;-10.977;-42.692;16.622;12.788;38.455;-32.783;24.468;-52.268;66.723;48.171;46.451;-4.553;4.688;-7.669
1490;-3.6;-12.07;-44.997;14.596;10.301;35.945;-30.588;26.506;-51.657;72.981;46.575;42.392;-6.239;4.229;-7.789
1500;-5.326;-13.189;-47.302;11.921;7.848;31.648;-28.259;29.175;-50.901;79.094;44.979;38.332;-7.432;4.21;-7.879
1510;-7.303;-14.17;-48.612;9.215;5.886;27.517;-26.247;31.361;-48.872;85.007;44.439;34.273;-8.528;4.501;-8.328
1520;-9.41;-15.15;-49.854;6.567;4.054;24.481;-24.756;33.287;-44.039;90.685;42.658;32.432;-9.472;4.152;-8.806
1530;-11.516;-16.2;-51.095;3.919;3.003;21.308;-23.068;35.621;-38.393;96.364;40.837;28.75;-9.957;3.492;-8.339
1540;-13.659;-17.25;-50.779;2.513;1.905;19.655;-21.85;38.549;-31.979;101.603;39.017;25.069;-10.863;1.894;-7.481
1550;-16.483;-18.292;-50.457;1.301;0.766;17.592;-19.971;41.619;-26.194;106.71;37.196;21.388;-11.29;0.302;-6.677
1560;-18.448;-18.895;-50.403;0.68;0.377;16.528;-17.708;44.298;-23.346;111.818;35.375;17.706;-11.556;-0.619;-5.91
1570;-20.417;-19.677;-49.589;0.032;-0.276;14.879;-15.688;46.69;-22.046;117.606;33.555;14.025;-11.687;-1.554;-5.109
1580;-22.364;-19.028;-49.12;-0.608;-1.046;12.684;-14.039;48.207;-21.048;123.345;31.734;11.793;-11.582;-2.341;-4.127
1590;-23.106;-18.2;-48.651;-1.863;-1.474;10.356;-12;49.655;-18.993;129.084;29.913;9.746;-11.644;-3.106;-3.466
1600;-23.168;-17.372;-47.422;-3.001;-2.167;8.068;-8.621;50.297;-16.643;134.823;29.051;7.699;-11.706;-2.654;-2.433
1610;-22.954;-14.971;-46.24;-4.117;-2.859;6.844;-5.154;51.541;-14.073;137.341;27.803;5.652;-12.403;-2.188;-1.381
1620;-23.127;-12.57;-45.058;-5.268;-3.739;5.745;-0.498;54.047;-11.49;139.858;27.034;3.606;-13.21;-0.474;-0.252
1630;-23.684;-10.023;-43.614;-6.97;-4.509;5.201;4.534;56.888;-9.625;142.375;26.266;1.559;-13.905;1.239;0.596
1640;-25.561;-7.516;-41.61;-8.727;-5.279;4.43;8.901;58.661;-7.81;143.412;25.498;0.418;-14.498;3.196;1.23
1650;-26.375;-5.008;-39.481;-10.461;-6.523;3.294;12.888;60.15;-6.731;144.477;24.73;1.957;-14.138;4.113;1.377
1660;-27.189;-4.628;-37.353;-12.36;-8.359;2.247;15.123;61.327;-5.783;145.542;23.961;3.497;-13.83;4.513;1.603
1670;-28.291;-3.443;-35.61;-14.432;-10.194;1.025;16.07;62.741;-4.906;145.687;23.193;5.036;-13.623;4.872;-0.123
1680;-28.993;-2.258;-33.894;-17.403;-11.255;0.099;16.583;64.789;-3.848;145.997;22.914;6.575;-13.527;5.265;0.207
1690;-28.695;-2.214;-32.178;-20.257;-12.55;-0.982;16.206;66.537;-3.31;146.308;22.636;8.114;-13.458;6.386;0.585
1700;-28.742;-2.597;-31.357;-23.232;-13.846;-1.994;15.466;67.586;-3.028;145.338;22.717;8.261;-13.647;7.494;1.731
1710;-28.789;-2.981;-30.55;-26.255;-14.89;-3.037;14.862;67.437;-2.793;144.499;22.359;9.607;-13.815;8.881;2.644
1720;-28.543;-3.582;-29.819;-28.484;-15.775;-4.018;13.594;66.455;-3.186;143.116;22;10.953;-14.065;10.248;3.052
1730;-28.338;-4.183;-30.408;-30.713;-16.583;-5.101;11.567;65.916;-3.694;140.732;21.641;12.299;-14.226;11.495;3.221
1740;-28.153;-4.792;-31.177;-32.542;-16.615;-5.772;8.709;64.714;-6.331;138.535;21.283;13.646;-14.308;12.777;3.458
1750;-27.874;-3.978;-31.945;-33.396;-16.647;-5.65;5.604;62.959;-8.764;136.338;20.924;14.992;-14.646;13.909;3.872
1760;-27.596;-3.102;-31.753;-34.257;-16.57;-4.499;3.033;62.026;-11.654;132.701;20.566;15.476;-15.225;15.172;4.211
1770;-27.065;-0.957;-31.83;-34.092;-16.274;-3.869;0.829;61.252;-15.764;129.008;20.317;14.88;-15.683;16.908;4.628
1780;-26.64;0.226;-31.908;-34.301;-15.979;-2.727;-1.829;59.811;-20.44;125.316;20.109;14.284;-16.342;18.567;4.07
1790;-26.27;1.41;-30.399;-33.81;-15.327;-1.668;-4.23;58.237;-25.868;119.223;19.901;13.688;-15.975;20.435;3.589
1800;-25.234;2.549;-28.89;-33.319;-15.017;-0.8;-7.185;55.719;-30.382;113.069;19.612;13.127;-15.65;22.247;3.41
1810;-24.407;3.048;-27.291;-33.07;-14.706;0.068;-10.371;52.881;-32.837;106.914;19.324;12.566;-16.014;22.655;3.404
1820;-23.459;3.361;-25.932;-32.215;-14.96;1.372;-13.371;49.846;-33.949;99.32;19.036;11.937;-16.392;23.022;3.179
1830;-22.473;0.708;-24.726;-31.36;-15.081;2.567;-16.099;47.075;-34.183;91.815;18.748;10.748;-17.217;22.625;2.815
1840;-21.48;-1.877;-23.332;-29.72;-15.203;3.368;-19.408;43.768;-34.745;84.31;18.459;9.559;-18.029;22.228;2.327
1850;-21.188;-4.462;-24.819;-28.094;-14.537;4.094;-23.383;41.102;-34.372;75.486;18.171;8.37;-18.957;20.233;1.799
1860;-21.185;-9.255;-26.01;-26.393;-14.19;2.33;-26.852;37.812;-32.84;66.661;17.862;7.181;-19.767;18.204;0.836
1870;-21.182;-14.048;-27.2;-24.692;-14.065;0.414;-31.577;33.858;-32.353;57.836;17.073;5.992;-20.417;15.033;-0.124
1880;-20.891;-18.396;-30.099;-23.361;-14.421;-2.662;-37.068;29.752;-31.397;48.371;15.924;4.052;-20.888;11.521;-1.604
1890;-20.6;-21.463;-33.156;-21.596;-14.777;-5.621;-42.161;25.273;-30.611;38.862;14.775;1.793;-21.332;8.346;-2.981
1900;-20.993;-24.655;-36.143;-20.47;-15.753;-7.494;-47.178;21.246;-29.301;29.353;13.626;-0.404;-22.979;5.365;-4.72
1910;-21.186;-24.472;-38.171;-22.698;-16.297;-8.539;-50.885;17.33;-28.441;19.844;12.477;-2.601;-25.026;2.192;-6.421
1920;-21.379;-24.212;-39.599;-26.215;-17.04;-9.211;-53.194;12.556;-28.792;11.455;11.328;-4.799;-27.099;-1.502;-7.935
1930;-21.283;-23.273;-39.879;-24.35;-18.411;-9.923;-55.44;7.503;-29.193;3.604;10.2;-6.996;-28.902;-5.611;-9.317
1940;-21.186;-21.138;-40.159;-21.966;-19.789;-10.462;-57.062;2.561;-28.949;-4.247;9.072;-9.076;-30.171;-10.2;-11.981
1950;-20.083;-18.043;-38.526;-18.189;-20.607;-11.309;-58.421;-1.826;-27.697;-10.858;7.95;-9.956;-30.708;-13.857;-14.724
1960;-18.965;-14.665;-36.913;-16.12;-20.888;-11.891;-59.076;-5.046;-25.607;-17.379;7.269;-10.836;-31.368;-17.687;-16.397
1970;-17.959;-8.269;-35.218;-16.811;-21.17;-11.567;-58.971;-7.196;-23.637;-23.901;6.588;-11.716;-31.503;-20.786;-16.623
1980;-16.246;-2.583;-30.643;-15.189;-20.451;-10.883;-58.166;-9.628;-22.018;-29.782;5.906;-12.596;-31.447;-23.354;-16.859
1990;-14.532;4.745;-26.171;-13.422;-19.139;-10.603;-57.178;-11.474;-20.087;-34.735;5.225;-14.236;-31.505;-25.992;-16.583
2000;-13.622;10.03;-20.317;-9.676;-17.828;-10.241;-56.079;-13.134;-18.097;-39.688;4.543;-15.924;-31.549;-28.549;-16.36
2010;-12.601;13.916;-15.503;-4.003;-16.574;-10.668;-55.425;-15.68;-16.808;-44.281;3.862;-17.012;-31.487;-30.091;-16.116
2020;-11.437;16.76;-11.029;1.257;-15.531;-11.494;-55.932;-17.436;-15.221;-48.826;3.181;-18.101;-31.498;-31.923;-16.361
2030;-10.201;18.644;-6.555;8.495;-13.888;-13.252;-55.805;-18.548;-11.137;-53.371;2.651;-19.189;-30.425;-33.004;-16.35
2040;-9.103;20.535;-4.494;12.014;-11.917;-15.239;-55.517;-20.145;-6.197;-56.956;2.121;-20.277;-29.764;-34.294;-16.339
2050;-6.606;22.617;-1.474;13.611;-9.735;-16.825;-54.928;-20.819;-0.846;-60.417;1.232;-21.366;-28.599;-35.383;-16.168
2060;-4.03;24.726;1.717;15.146;-8.077;-18.266;-54.469;-21.194;2.367;-63.877;0.342;-22.33;-25.876;-35.861;-15.954
2070;-0.655;26.914;5.669;14.251;-6.2;-18.308;-53.543;-20.759;4.908;-66.978;-0.548;-23.254;-23.233;-36.352;-15.501
2080;2.64;30.577;9.641;13.759;-3.821;-16.629;-53.441;-19.168;8.997;-69.975;-1.437;-24.178;-20.448;-35.955;-15.462
2090;5.549;34.167;13.56;13.303;-1.123;-14.11;-53.462;-17.328;13.585;-72.972;-2.327;-25.062;-17.829;-36.463;-15.783
2100;8.458;37.909;19.599;17.015;1.382;-11.481;-53.087;-15.23;16.852;-73.81;-3.148;-25.946;-15.699;-36.415;-16.425
2110;11.731;42.801;23.912;24.077;4.2;-8.208;-52.705;-12.992;18.581;-74.426;-3.968;-26.823;-14.13;-37.332;-16.99
2120;15.004;47.694;28.225;28.757;6.334;-5.345;-51.568;-10.626;21.545;-75.043;-4.575;-27.701;-12.954;-37.768;-17.229
2130;18.815;50.699;33.799;33.657;9.025;-1.499;-49.726;-8.487;23.389;-75.019;-4.822;-27.421;-11.51;-36.564;-16.272
2140;22.927;53.705;36.297;34.026;10.596;2.818;-47.821;-6.48;25.057;-74.637;-5.069;-27.141;-9.946;-35.452;-15.39
2150;27.039;56.782;38.794;34.142;12.814;6.767;-45.81;-4.186;25.361;-73.986;-5.316;-26.861;-8.47;-33.44;-15.338
2160;31.365;58.494;42.023;35.466;14.887;9.743;-43.633;-1.073;27.098;-73.335;-5.563;-26.581;-6.691;-31.125;-14.748
2170;35.692;61.356;45.287;36.585;17.594;11.748;-40.752;2.756;30.468;-72.615;-5.81;-26.301;-5.113;-27.926;-14.157
2180;39.134;63.538;49.474;34.19;20.912;12.477;-37.086;6.639;34.466;-71.895;-6.057;-26.021;-3.975;-24.552;-14.426
2190;42.361;65.017;53.662;31.262;24.208;13.527;-33.389;10.654;38.063;-71.175;-6.303;-25.462;-3.204;-21.346;-13.559
2200;44.43;65.535;57.15;27.833;27.628;14.774;-30.335;14.672;41.337;-70.455;-6.55;-24.903;-2.967;-19.204;-12.691
2210;44.899;64.375;60.766;25.552;30.301;14.836;-27.01;18.218;43.91;-67.139;-6.808;-24.386;-2.294;-17.142;-12.553
2220;45.437;59.335;64.381;25.612;33.036;13.265;-23.171;20.967;46.503;-63.823;-7.066;-23.869;-1.301;-16.072;-13.781
2230;43.939;53.662;64.308;23.774;34.31;11.327;-19.363;22.97;50.778;-60.508;-7.324;-23.352;-1.43;-15.201;-15.001
2240;42.669;46.057;64.179;22.255;34.663;10.833;-14.782;25.25;55.247;-57.83;-7.582;-22.074;-1.47;-14.594;-15.91
2250;40.501;38.589;61.858;18.611;34.447;12.23;-9.393;28.059;58.541;-55.153;-7.84;-21.259;-1.546;-13.954;-14.334
2260;38.332;32.521;59.537;13.081;35.113;13.068;-2.876;32.022;61.636;-52.283;-7.946;-20.444;-1.283;-14.206;-12.771
2270;35.884;25.61;55.661;8.4;35.779;14.339;5.363;35.2;64.972;-49.447;-8.052;-19.629;-0.792;-14.272;-0.822
2280;33.436;19.658;51.785;1.8;36.332;13.932;13.403;37.721;67.418;-46.611;-8.159;-18.814;-1.37;-15.074;2.738
2290;30.829;13.644;47.778;-2.748;37.91;12.971;22.019;40.535;69.657;-43.775;-8.265;-17.999;-1.739;-16.192;6.298
2300;27.302;7.299;40.812;-5.47;39.488;11.93;30.548;43.239;71.608;-40.932;-7.993;-16.583;-2.655;-17.806;4.543
2310;23.775;1.072;33.847;-7.913;42.407;10.382;38.993;45.873;73.295;-38.09;-7.721;-15.334;-4.401;-19.686;2.903
2320;19.59;-4.319;25.779;-7.397;44.186;7.662;46.542;48.64;74.577;-32.087;-7.45;-14.084;-6.164;-21.793;1.343
2330;15.406;-9.902;17.843;-7.257;45.938;3.789;53.49;50.875;74.503;-26.022;-7.178;-12.834;-8.128;-24.012;0.072
2340;11.658;-15.126;11.942;-7.164;45.658;-0.439;60.25;51.906;73.913;-19.957;-6.906;-11.625;-11.052;-25.152;-0.839
2350;7.972;-20.383;6.041;-11.872;45.571;-5.011;66.228;52.684;72.961;-14.732;-6.634;-10.415;-13.557;-26.022;-1.182
2360;4.571;-25.201;1.625;-19.808;44.957;-9.204;71.523;53.83;70.851;-9.321;-6.363;-9.206;-15.131;-25.851;-1.519
2370;1.281;-30.047;-0.312;-25.597;45.457;-12.988;75.583;55.24;67.874;-3.759;-5.771;-7.81;-16.56;-25.455;-2.317
2380;-2.008;-31.768;-2.248;-29.226;45.956;-17;79.495;56.97;64.781;1.804;-5.186;-6.414;-18.029;-26.07;-3.513
2390;-5.223;-33.565;0.083;-27.183;46.575;-21.57;83.047;58.393;61.532;7.65;-4.601;-5.018;-19.687;-26.6;-4.709
2400;-8.556;-33.003;2.414;-23.952;48.33;-25.908;86.691;58.93;58.894;13.495;-4.017;-3.822;-21.132;-26.706;-3.892
2410;-13.149;-32.385;2.679;-21.179;50.084;-30.301;89.978;58.539;56.244;19.341;-3.432;-2.647;-22.462;-27.011;-3.13
2420;-17.763;-31.727;3.109;-19.807;53.81;-33.225;92.623;57.411;54.211;25.372;-2.812;-1.472;-23.432;-27.156;-2.367
2430;-22.25;-30.717;1.371;-17.961;53.514;-33.994;94.514;55.72;52.212;31.884;-2.193;-0.2;-23.906;-27.658;-1.583
2440;-26.777;-29.308;-1.447;-16.443;53.219;-34.785;96.152;54.43;49.564;38.396;-1.574;0.752;-24.521;-28.109;-0.39
2450;-31.124;-27.684;-4.279;-14.164;49.949;-35.087;98.117;52.863;45.473;44.908;-0.954;1.703;-24.759;-28.581;0.872
2460;-33.352;-24.257;-6.55;-11.72;46.658;-33.168;99.379;50.755;41.389;49.299;-0.255;2.655;-25.703;-28.752;2.412
2470;-35.579;-20.829;-8.822;-9.538;44.647;-29.65;100.295;48.143;37.217;53.691;0.527;3.607;-27.364;-28.738;4.182
2480;-36.754;-15.99;-8.193;-5.738;42.023;-26.359;101.28;45.319;33.058;58.338;1.309;4.559;-28.779;-28.597;5.91
2490;-37.93;-11.372;-7.523;-5.68;39.4;-24.754;100.046;42.226;29.546;62.971;2.091;5.566;-30.292;-28.359;6.172
2500;-38.237;-5.924;-6.241;-6.306;38.799;-25.966;97.577;38.15;26.865;67.604;2.873;6.212;-31.12;-28.499;4.288
2510;-38.545;-0.841;-4.96;2.505;36.796;-26.836;93.72;32.702;24.95;72.237;3.655;6.859;-32.193;-27.549;2.524
2520;-38.868;4.459;-2.081;17.796;34.793;-29.001;89.086;27.166;22.138;76.677;4.437;7.499;-32.901;-26.894;-9.393
