timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
1900;-45.403;-10.833;-44.617
1910;-43.894;-13.541;-44.375
1920;-42.72;-16.248;-44.134
1930;-42.746;-18.717;-45.019
1940;-43.287;-20.706;-45.905
1950;-44.309;-22.819;-46.354
1960;-45.076;-24.85;-47.066
1970;-44.07;-26.88;-48.538
1980;-45.775;-28.468;-49.618
1990;-46.601;-30.055;-50.808
2000;-47.594;-30.914;-48.486
2010;-48.388;-33.094;-46.163
2020;-46.705;-35.342;-45.822
2030;-45.007;-36.834;-45.612
2040;-41.389;-38.175;-46.596
2050;-40.863;-38.305;-48.994
2060;-40.532;-38.434;-50.575
2070;-40.844;-41.189;-51.479
2080;-38.473;-43.943;-52.644
2090;-30.236;-45.833;-54.749
2100;-21.025;-49.487;-56.978
2110;-12.719;-51.55;-56.623
2120;-9.636;-52.623;-56.283
2130;-8.228;-53.697;-53.764
2140;-8.167;-53.314;-51.313
2150;-7.477;-52.932;-48.811
2160;-7.31;-51.654;-47.044
2170;-5.237;-50.699;-45.353
2180;-1.868;-48.839;-42.623
2190;1.646;-48.178;-40.101
2200;3.937;-47.517;-40.338
2210;6.778;-47.105;-40.617
2220;9.48;-46.692;-37.316
2230;11.659;-45.971;-33.199
2240;11.621;-45.105;-30.486
2250;12.737;-42.564;-29.418
2260;13.914;-39.324;-29.654
2270;15.888;-36.084;-29.89
2280;16.757;-32.898;-29.091
2290;15.63;-29.712;-25.052
2300;14.367;-25.855;-19.833
2310;12.941;-21.64;-10.974
2320;12.792;-16.314;-2.276
2330;12.654;-10.948;7.028
2340;8.09;-9.821;16.789
2350;5.989;-8.073;23.661
2360;3.592;-7.606;28.412
2370;6.335;-6.201;30.748
2380;10.594;-4.818;31.083
2390;15.423;-2.292;31.777
2400;17.87;-0.291;33.39
2410;19.004;0.31;35.532
2420;17.294;0.419;37.647
2430;17.399;-0.592;37.952
2440;19.057;0.273;37.884
2450;22.116;1.069;40.817
2460;24.312;5.394;44.408
2470;25.668;9.506;44.72
2480;26.921;9.738;45.172
2490;28.749;10.479;45.945
2500;31.342;9.779;46.338
2510;34.788;9.797;48.283
2520;37.429;10.126;49.172
2530;40.83;9.354;51.211
2540;42.604;8.246;50.574
2550;45.097;6.857;49.817
2560;47.894;5.692;45.419
2570;49.277;5.128;41.236
2580;51.859;3.928;36.55
2590;52.848;5.986;32.312
2600;49.312;8.087;29.618
2610;46.895;10.015;26.8
2620;44.117;9.823;28.24
2630;42.646;6.817;30.086
2640;38.982;2.85;30.862
2650;37.134;-0.621;30.764
2660;37.826;-3.25;29.804
2670;41.426;-2.35;28.534
2680;42.476;-1.506;28.39
2690;41.806;-1.342;28.888
2700;39.637;-1.383;30.465
2710;37.779;-3.825;31.579
2720;37.742;-5.932;32.694
2730;38.702;-5.403;33.531
2740;39.041;-4.564;35.018
2750;36.508;-3.767;35.745
2760;32.2;-5.33;36.492
2770;28.092;-4.978;37.583
2780;23.938;-3.346;37.905
2790;22.593;0.606;39.581
2800;21.397;2.877;41.135
2810;20.156;3.748;40.155
2820;18.041;4.832;39.239
2830;17.243;5.714;38.378
2840;18.688;5.502;39.917
2850;21.734;4.73;42.112
2860;22.036;2.683;42.106
2870;23.04;1.396;40.742
2880;22.903;5.15;37.532
2890;24.658;8.505;35.412
2900;25.488;12.957;34.219
2910;24.103;15.461;33.826
2920;21.67;14.928;33.498
2930;19.772;14.018;30.69
2940;18.008;12.266;27.688
2950;19.414;11.172;24.527
2960;18.194;10.596;22.182
2970;15.732;8.103;21.197
2980;13.411;5.593;19.797
2990;12.647;1.748;18.923
3000;13.375;0.963;18.794
3010;14.977;2.641;17.668
3020;17.127;0.953;16.101
3030;17.934;-0.68;16.476
3040;17.957;-6.008;14.211
3050;18.386;-10.626;11.484
3060;19.436;-14.474;8.877
3070;21.712;-16.676;6.481
3080;20.286;-17.557;5.966
3090;16.768;-16.983;1.844
3100;13.939;-16.417;-1.92
3110;15.263;-15.108;-3.726
3120;13.691;-15.654;-7.186
3130;11.108;-18.268;-8.767
3140;10.666;-18.887;-9.549
3150;10.31;-20.528;-10.891
3160;8.465;-18.152;-11.488
3170;6.346;-16.134;-13.006
3180;3.119;-14.236;-13.294
3190;2.305;-12.468;-12.462
3200;1.567;-10.91;-12.652
3210;4.112;-8.001;-12.116
3220;6.832;-3.338;-13.305
3230;8.579;1.222;-14.439
3240;9.524;5.727;-15.932
3250;9.647;6.152;-17.385
3260;9.465;6.261;-18.117
3270;8.374;7.726;-18.629
3280;9.712;9.531;-18.541
3290;10.127;12.946;-17.484
3300;10.727;16.31;-18.508
3310;9.367;20.178;-17.081
3320;6.753;23.526;-15.6
3330;5.72;26.939;-15.909
3340;4.745;29.903;-16.939
3350;3.503;33.059;-18.01
3360;2.968;36.375;-19.829
3370;4.968;41.077;-19.088
3380;7.065;45.524;-18.506
3390;6.269;48.491;-17.404
3400;6.354;51.672;-16.91
3410;7.018;51.61;-16.097
3420;5.895;50.183;-14.393
3430;3.95;48.986;-13.047
3440;2.383;49.302;-12.71
3450;-0.717;49.508;-12.939
3460;-3.032;48.753;-13.888
3470;-6.225;47.868;-14.32
3480;-8.673;45.066;-15.152
3490;-10.993;44.674;-16.177
3500;-12.39;45.392;-17.641
3510;-12.749;45.651;-18.862
3520;-13.698;46.379;-19.643
3530;-15.679;47.588;-22.545
3540;-16.789;48.761;-24.937
3550;-18.673;49.739;-25.124
3560;-21.252;49.135;-24.65
3570;-22.103;47.901;-24.175
3580;-20.458;46.828;-21.628
3590;-17.956;46.134;-19.96
3600;-16.945;45.08;-18.582
3610;-17.753;43.674;-16.444
3620;-16.897;42.833;-14.79
3630;-17.801;42.668;-13.137
3640;-16.85;42.422;-12.112
3650;-16.892;40.714;-11.683
3660;-16.574;40.401;-12.001
3670;-15.466;38.968;-11.036
3680;-12.549;37.19;-9.83
3690;-11.026;33.468;-5.528
3700;-8.905;31.142;-2.666
3710;-9.083;28.597;0.003
3720;-10.777;26.145;2.072
3730;-12.225;25.378;4.168
3740;-11.865;22.091;6.785
3750;-12.589;19.335;9.952
3760;-11.971;17.341;12.121
3770;-10.244;16.971;13.872
3780;-5.659;15.76;14.019
3790;-4.658;13.952;13.567
3800;-2.84;12.163;13.85
3810;-1.512;10.054;13.692
3820;0.601;7.255;13.639
3830;1.386;3.117;12.105
3840;1.801;0.508;11.683
3850;4.799;-1.458;13.021
3860;7.241;-3.845;14.603
3870;8.366;-6.494;15.001
3880;10.954;-10.062;15.69
3890;12.007;-13.81;16.596
3900;12.488;-14.928;17.822
3910;13.248;-16.767;17.946
3920;15.047;-16.032;16.39
3930;18.128;-15.513;15.241
3940;17.337;-14.578;14.852
3950;15.549;-14.939;15.993
3960;15.109;-15.59;14.254
3970;16.445;-15.632;12.356
3980;17.153;-15.473;12.686
3990;17.447;-14.777;12.571
4000;17.812;-13.612;13.299
4010;18.199;-12.463;14.708
4020;17.021;-12.199;15.244
4030;12.528;-11.83;17.581
4040;10.749;-13.2;19.648
4050;9.051;-13.508;21.996
4060;9.178;-11.603;24.473
4070;10.611;-10.167;25.55
4080;11.476;-8.185;26.207
4090;11.681;-7.982;26.301
4100;9.113;-7.738;24.669
4110;7.298;-7.535;22.381
4120;5.095;-7.203;21.172
4130;4.652;-6.695;21.254
4140;4.857;-4.946;21.575
4150;5.753;-3.874;21.648
4160;5.61;-3.028;20.321
4170;3.068;-2.263;19.77
4180;-1.334;-0.177;18.458
4190;-0.874;0.577;13.531
4200;-0.142;1.091;9.31
4210;0.059;1.561;7.749
4220;-0.978;0.757;6.974
4230;-1.303;0.128;4.399
4240;-2.596;-0.183;1.161
4250;-3.161;-2.895;-0.836
4260;-4.919;-6.508;-2.674
4270;-6.48;-11.054;-3.433
4280;-8.157;-14.713;-4.568
4290;-8.876;-15.837;-6.703
4300;-7.731;-17.902;-10.074
4310;-7.168;-20.353;-14.388
4320;-8.8;-21.484;-17.301
4330;-11.692;-21.783;-20.949
4340;-12.735;-21.163;-24.517
4350;-10.672;-22.297;-28.703
4360;-8.993;-23.201;-30.69
4370;-7.628;-25.172;-32.2
4380;-8.788;-26.888;-32.47
4390;-10.672;-29.124;-33.054
4400;-12.526;-33.087;-35.717
4410;-13.655;-36.546;-36.341
4420;-12.163;-37.981;-35.901
4430;-12.452;-40.197;-34.377
4440;-13.419;-42.948;-34.283
4450;-14.924;-44.698;-35.109
4460;-13.986;-45.768;-35.037
4470;-9.96;-47.011;-34.366
4480;-6.63;-48.836;-33.77
4490;-2.564;-51.141;-33.534
4500;-0.799;-51.796;-34.953
4510;3.428;-50.073;-36.052
4520;7.988;-48.654;-37.388
4530;11.026;-48.714;-39.41
4540;10.732;-49.03;-40.018
4550;9.214;-49.011;-39.317
4560;7.942;-47.775;-37.537
4570;7.732;-47.804;-33.246
4580;9.142;-49.354;-30.554
4590;9.103;-50.87;-27.788
4600;7.764;-50.826;-26.581
4610;5.623;-50.617;-27.448
4620;5.614;-48.592;-26.862
4630;8.643;-47.541;-28.309
4640;11.317;-47.252;-26.821
4650;12.628;-44.658;-23.204
4660;12.001;-42.367;-19.436
4670;11.6;-39.836;-16.428
4680;13.651;-36.684;-13.327
4690;15.433;-31.992;-6.906
4700;17.233;-28.462;-0.272
4710;17.298;-25.354;7.203
4720;16.114;-22.822;14.257
4730;14.389;-19.931;19.604
4740;11.873;-17;25.76
4750;10.972;-14.041;31.241
4760;8.417;-12.652;36.292
4770;5.646;-10.394;38.952
4780;4.331;-7.592;42.091
4790;4.999;-2.217;48.259
4800;5.663;2.833;53.828
4810;6.567;4.763;58.568
4820;4.946;6.996;56.909
4830;4.269;11.263;58.268
4840;4.698;14.661;62.086
4850;5.943;18.294;68.206
4860;4.665;19.058;73.85
4870;2.332;17.916;78.164
4880;-1.942;17.694;80.148
4890;-4.155;18.361;79.451
4900;-6.596;19.716;82.309
4910;-7.023;23.212;84.167
4920;-7.106;23.989;86.163
4930;-7.239;24.52;86.799
4940;-9.072;25.212;84.559
4950;-11.708;27.385;81.725
4960;-13.679;29.53;77.43
4970;-14.127;33.281;70.932
4980;-12.777;36.47;66.258
4990;-9.617;40.106;60.956
5000;-6.981;43.223;56.294
5010;-5.594;46.247;51.687
5020;-4.408;50.71;47.96
5030;-1.599;54.76;44.04
5040;0.803;56.331;41.88
5050;4.724;52.348;38.239
5060;6.346;49.909;31.71
5070;5.823;47.702;29.182
5080;3.992;43.619;27.066
5090;3.354;42.001;22.401
5100;1.959;40.011;18.164
5110;3.321;39.435;14.527
5120;3.568;37.982;10.825
5130;5.128;36.721;10.323
5140;5.066;36.614;9.559
5150;5.206;35.309;6.514
5160;4.123;33.636;4.229
5170;3.112;32.501;0.621
5180;1.994;34.192;-2.099
5190;2.629;35.021;-4.594
5200;3.869;35.353;-6.607
5210;5.492;34.196;-7.484
5220;4.004;31.814;-7.281
5230;2.058;29.868;-7.341
5240;-1.996;28.321;-8.28
5250;-5.654;29.604;-10.226
5260;-7.094;30.952;-12.332
5270;-8.119;30.087;-12.403
5280;-10.222;23.848;-10.781
5290;-13.527;17.281;-13.568
5300;-17.086;14.52;-15.898
5310;-18.77;11.407;-15.651
5320;-17.346;9.859;-16.972
5330;-15.197;6.332;-18.814
5340;-13.268;1.597;-20.476
5350;-11.727;-1.634;-21.938
5360;-10.848;-3.866;-23.621
5370;-10.451;-2.75;-26.543
5380;-11.636;-1.503;-30.914
5390;-13.068;-2.417;-34.583
5400;-14.128;-3.272;-39.175
5410;-14.673;-5.625;-41.73
5420;-16.057;-8.043;-42.63
5430;-17.491;-13.021;-45.596
5440;-19.234;-20.501;-48.521
5450;-21.407;-27.574;-52.109
5460;-24.149;-31.327;-57.097
5470;-24.647;-27.866;-60.396
5480;-25.219;-24.651;-61.095
5490;-27.443;-28.821;-59.383
5500;-25.996;-35.252;-56.981
5510;-24.814;-40.604;-54.783
5520;-25.647;-46.259;-55.083
5530;-25.37;-46.794;-57.047
5540;-22.559;-48.338;-58.051
5550;-21.214;-49.422;-59.615
5560;-21.498;-50.092;-61.083
5570;-22.937;-52.332;-61.11
5580;-25.303;-53.128;-61.651
5590;-28.197;-54.083;-61.512
5600;-29.193;-57.037;-61.483
5610;-29.703;-57.509;-61.246
5620;-30.385;-59.694;-59.703
5630;-30.687;-58.717;-58.567
5640;-29.714;-56.327;-57.429
5650;-28.141;-54.956;-53.55
5660;-25.731;-53.695;-49.232
5670;-22.603;-53.954;-45.017
5680;-19.366;-53.938;-39.321
5690;-16.823;-50.996;-33.139
5700;-12.247;-47.888;-27.837
5710;-8.319;-47.914;-22.057
5720;-4.408;-53.782;-18.494
5730;-0.465;-59.629;-17.876
5740;4.432;-57.996;-16.738
5750;4.545;-56.232;-15.353
5760;4.716;-55.754;-14.808
5770;7.299;-56.767;-11.583
5780;7.034;-58.753;-8.441
5790;4.72;-57.217;-6.499
5800;2.401;-55.583;-5.097
5810;3.156;-48.59;-4.494
5820;5.709;-41.418;-3.825
5830;8.948;-31.803;-0.127
5840;14.655;-24.331;2.788
5850;20.041;-15.59;9.359
5860;22.436;-10.139;16.039
5870;25.848;-4.454;21.741
5880;28.28;4.952;27.243
5890;32.308;14.261;33.669
5900;35.841;32.989;38.135
5910;37.692;54.338;39.972
5920;39.079;77.706;39.21
5930;38.553;99.491;38.445
5940;39.017;121.032;35.247
5950;37.861;137.132;32.928
5960;41.64;153.302;32.21
5970;43.654;162.968;33.93
5980;43.775;171.357;36.817
5990;44.863;179.906;36.567
6000;48.309;182.601;36.531
6010;50.234;186.48;36.593
6020;51.377;189.401;35.961
6030;53.377;192.764;36.246
6040;56.003;193.462;37.383
6050;57.583;191.64;40.004
6060;56.141;183.623;43.542
6070;54.567;178.567;45.603
6080;52.822;171.32;44.303
6090;49.527;165.393;39.422
6100;44.916;160.28;28.861
6110;43.626;157.119;17.741
6120;40.959;158.789;9.181
6130;39.328;152.702;1.957
6140;34.596;147.956;-5.946
6150;30.314;134.772;-12.796
6160;26.113;114.76;-18.806
6170;22.08;95.003;-22.836
6180;20.788;76.469;-25.16
6190;20.225;58.615;-25.815
6200;18.586;45.815;-27.596
6210;12.109;27.575;-33.223
6220;6.807;13.418;-39.155
6230;3.578;1.541;-41.868
6240;-0.548;-11.433;-42.985
6250;-5.199;-18.673;-44.806
6260;-6.262;-27.301;-45.615
6270;-7.567;-33.378;-49.363
6280;-10.152;-37.731;-55.178
6290;-16.226;-42.934;-62.012
6300;-19.916;-44.554;-70.026
6310;-22.006;-45.706;-77.364
6320;-23.794;-49.628;-82.08
6330;-26.174;-53.709;-86.348
6340;-30.055;-59.043;-87.412
6350;-33.756;-63.857;-86.495
6360;-37.303;-68.85;-85.854
6370;-40.623;-80.123;-87.312
6380;-43.295;-89.982;-89.661
6390;-45.411;-101.772;-91.268
6400;-46.087;-113.95;-90.349
6410;-46.063;-122.603;-90.27
6420;-47.246;-132.022;-89.165
6430;-48.317;-141.999;-87.861
6440;-48.206;-148.908;-87.328
6450;-44.886;-156.058;-85.036
6460;-42.356;-159.127;-81.766
6470;-39.446;-160.916;-79.455
6480;-37.64;-162.549;-80.199
6490;-35.095;-163.542;-81.982
6500;-35.959;-164.636;-81.455
6510;-38.223;-166.05;-81.441
6520;-40.094;-167.857;-78.621
6530;-39.866;-168.303;-76.252
6540;-38.086;-168.272;-69.116
6550;-37.633;-168.93;-62.131
6560;-39.621;-170.788;-55.526
6570;-43.628;-170.319;-52.679
6580;-46.749;-170.17;-50.039
6590;-49.756;-170.938;-40.949
6600;-51.859;-173.306;-31.859
6610;-54.143;-175.578;-21.83
6620;-53.499;-175.68;-11.719
6630;-49.746;-175.575;4.52
6640;-46;-172.928;20.614
6650;-43.839;-169.39;34.793
6660;-43.2;-159.563;48.834
6670;-41.356;-149.596;61.366
6680;-39.272;-137.425;72.556
6690;-38.946;-128.567;87.611
6700;-41.277;-122.029;102.714
6710;-42.688;-113.926;120.974
6720;-38.39;-109.142;140.048
6730;-32.87;-103.138;151.839
6740;-26.869;-97.894;164.669
6750;-21.594;-91.126;169.943
6760;-16.354;-77.623;176.138
6770;-11.661;-64.17;183.661
6780;-12.081;-52.017;191.663
6790;-12.143;-40.528;196.519
6800;-9.446;-28.263;201.374
6810;-2.643;-14.619;210.909
6820;5.368;4.277;223.044
6830;12.661;23.385;236.817
6840;19.594;47.852;243.967
6850;25.983;72.221;248.037
6860;33.337;99.069;251.63
6870;38.379;124.954;252.495
6880;39.912;143.16;248.317
6890;39.634;159.8;244.119
6900;39.993;171.005;237.076
6910;40.978;176.535;229.902
6920;44.163;183.735;220.374
6930;45.179;189.138;210.846
6940;47.102;196.165;194.901
6950;50.181;205.058;178.625
6960;53.399;215.79;155.87
6970;51.059;229.294;133.412
6980;46.53;235.557;119.317
6990;43.486;242.417;105.105
7000;41.566;249.436;100.161
7010;40.539;249.891;95.363
7020;39.219;255.026;90.051
7030;42.52;259.792;85.036
7040;46.381;259.874;84.076
7050;49.334;258.725;82.916
7060;51.581;255.679;79.212
7070;54.817;246.552;75.509
7080;54.806;234.663;63.233
7090;54.801;217.374;50.957
7100;54.276;199.223;37.034
7110;50.186;177.793;23.112
7120;41.797;156.603;13.964
7130;33.188;143.32;4.817
7140;30.143;131.757;-5.087
7150;27.091;127.821;-12.55
7160;23.935;123.884;-21.612
7170;18.497;112.055;-27.857
7180;15.828;100.199;-33.294
7190;12.6;92.188;-35.931
7200;8.852;84.673;-37.934
7210;2.619;73.879;-36.594
7220;-4.055;62.36;-35.607
7230;-8.16;56.881;-37.836
7240;-13.579;51.589;-40.541
7250;-18.75;42.995;-45.05
7260;-26.455;34.365;-48.724
7270;-35.814;20.023;-54.425
7280;-45.172;5.219;-60.098
7290;-53.214;-3.49;-72.931
7300;-60.206;-12.199;-86.702
7310;-67.28;-21.139;-101.233
7320;-76.972;-29.859;-116.337
7330;-81.65;-34.492;-121.72
7340;-86.403;-39.174;-126.841
7350;-85.378;-43.535;-128.203
7360;-81.001;-48.248;-129.75
7370;-72.986;-52.921;-136.637
7380;-67.672;-57.836;-143.607
7390;-65.65;-64.666;-149.266
7400;-63.228;-74.481;-154.926
7410;-60.335;-84.992;-156
7420;-58.677;-88.942;-157.523
7430;-58.206;-93.155;-159.814
7440;-58.339;-102.727;-161.008
7450;-58.861;-111.844;-160.863
7460;-58.207;-119.521;-161.097
7470;-58.343;-127.461;-160.781
7480;-54.477;-133.862;-158.341
7490;-50.479;-139.828;-155.601
7500;-51.07;-142.755;-151.785
7510;-48.601;-143.15;-147.388
7520;-43.461;-142.499;-141.407
7530;-36.243;-142.094;-135.806
7540;-32.754;-142.328;-129.971
7550;-32.203;-140.668;-124.137
7560;-31.352;-138.367;-119.47
7570;-28.004;-136.137;-114.804
7580;-26.092;-133.866;-110.502
7590;-23.37;-132.843;-106.2
7600;-22.626;-131.72;-104.836
7610;-22.172;-124.448;-103.472
7620;-19.257;-117.698;-102.948
7630;-16.037;-112.19;-102.423
7640;-13.971;-105.99;-98.895
7650;-14.189;-102.335;-95.367
7660;-15.241;-97.64;-90.152
7670;-14.721;-92.083;-84.937
7680;-15.383;-86.726;-78.884
7690;-13.683;-79.294;-73.301
7700;-12.506;-72.662;-68.214
7710;-12.876;-61.93;-62.83
7720;-10.574;-50.335;-53.789
7730;-12.392;-40.985;-44.644
7740;-12.895;-31.381;-33.899
7750;-8.181;-20.039;-23.651
7760;-3.666;-10.393;-18.243
7770;2.152;-0.606;-13.51
7780;5.35;9.662;-6.498
7790;12.789;19.487;2.226
7800;20.717;24.312;7.27
7810;30.046;28.978;11.989
7820;41.854;35.804;18.748
7830;53.221;41.548;22.444
7840;64.094;47.288;29.245
7850;72.207;53.057;37.834
7860;76.995;53.959;41.632
7870;78.305;55.668;47.885
7880;80.778;61.23;55.741
7890;86.054;65.086;62.486
7900;96.385;71.017;75.339
7910;107.811;78.189;87.168
7920;119.057;85.361;101.592
7930;131.007;84.858;113.891
7940;140.241;85.034;123.644
7950;146.541;84.356;131.527
7960;153.203;80.55;139.715
7970;158.446;76.786;145.135
7980;162.837;77.412;150.687
7990;163.241;78.335;149.39
8000;162.163;77.021;147.783
8010;156.728;72.506;146.648
8020;151.259;67.105;145.513
8030;144.996;63.717;141.183
8040;137.892;62.214;136.854
8050;131.113;63.363;135.406
8060;122.611;64.263;134.033
8070;109.269;59.088;129.578
8080;95.954;52.725;124.916
8090;81.357;47.923;115.964
8100;66.04;43.105;106.847
8110;54.276;38.087;103.506
8120;41.39;32.353;99.876
8130;30.385;24.459;96.341
8140;17.17;17.17;93.701
8150;4.567;11.508;84.979
8160;-8.036;4.335;73.921
8170;-19.32;-3.594;60.503
8180;-31.295;-4.531;48.15
8190;-44.291;-6.897;38.357
8200;-56.327;-6.457;30.874
8210;-66.928;-6.777;23.232
8220;-76.406;-5.786;16.603
8230;-81.429;-7.956;9.974
8240;-80.961;-12.499;6.628
8250;-80.597;-15.363;3.281
8260;-79.334;-15.199;-1.926
8270;-80.437;-13.823;-7.132
8280;-80.149;-14.614;-12.014
8290;-80.913;-20.422;-14.175
8300;-78.637;-27.012;-15.883
8310;-75.834;-33.845;-19.262
8320;-70.606;-36.451;-21.033
8330;-64.666;-37.931;-22.818
8340;-57.417;-41.646;-23.542
8350;-48.974;-45.6;-23.73
8360;-41.055;-47.974;-24.826
8370;-36.974;-49.508;-24.717
8380;-37.125;-50.934;-26.808
8390;-37.546;-53.659;-30.332
8400;-42.379;-57.93;-33.857
8410;-47.152;-59.716;-34.928
8420;-53.234;-61.221;-36
8430;-58.138;-63.596;-35.208
8440;-62.65;-65.659;-36.417
8450;-65.034;-69.88;-40.521
8460;-66.825;-74.506;-44.906
8470;-68.167;-80.532;-52.262
8480;-70.644;-86.099;-58.443
8490;-74.161;-89.506;-61.999
8500;-78.12;-91.343;-65.568
8510;-79.859;-92.766;-63.083
8520;-79.359;-95.268;-61.537
8530;-78.83;-96.915;-59.532
8540;-77.777;-93.24;-60.577
8550;-78.003;-85.535;-61.421
8560;-78.746;-76.036;-61.171
8570;-81.876;-67.192;-60.163
8580;-87.726;-60.41;-59.232
8590;-93.727;-51.228;-58.004
8600;-97.034;-42.441;-55.451
8610;-96.319;-34.215;-53.441
8620;-89.753;-28.262;-52.658
8630;-79.476;-21.119;-50.178
8640;-68.723;-12.821;-47.498
8650;-57.606;-1.234;-47.08
8660;-46.941;7.592;-46.902
8670;-36.428;17.327;-49.193
8680;-26.03;22.342;-53.764
8690;-15.319;27.713;-52.771
8700;-3.669;31.484;-51.778
8710;3.161;36.406;-50.67
8720;6.552;44.207;-49.563
8730;7.661;51.073;-47.072
8740;6.073;60.028;-44.581
8750;8.735;68.33;-40.408
8760;11.717;76.913;-32.65
8770;15.44;88.131;-23.124
8780;19.156;97.142;-13.828
8790;27.192;101.81;-4.892
8800;36.578;99.717;3.651
8810;45.812;95.914;13.062
8820;49.421;92.912;24.057
8830;52.755;92.481;35.811
8840;55.557;92.971;43.686
8850;55.703;95.015;49.76
8860;50.719;96.468;52.403
8870;45.037;99.157;55.046
8880;36.69;100.808;57.577
8890;30.593;100.939;60.108
8900;26.017;97.341;68.095
8910;20.825;95.382;75.803
8920;16.305;92.377;86.221
8930;11.228;99.553;93.239
8940;4.818;106.233;97.265
8950;-2.005;114.554;100.731
8960;-1.429;118.604;103.659
8970;5.208;119.767;106.788
8980;12.377;116.61;108.543
8990;21.585;111.092;108.313
9000;25.927;103.719;108.546
9010;30.269;97.945;103.588
9020;33.055;89.226;98.319
9030;35.561;79.988;94.374
9040;32.148;74.741;90.008
9050;24.782;70.914;87.217
9060;14.986;67.397;84.335
9070;11.945;63.321;79.789
9080;10.488;61.43;73.501
9090;9.425;58.247;70.099
