timepoints (min);45: wc-2-.1;46: wc-2-.2;47: wc-2-.3
2210;-79.877;-118.393;27.086
2220;-75.665;-119.52;29.735
2230;-71.452;-120.695;30.93
2240;-67.881;-122.588;32.124
2250;-60.669;-124.48;33.319
2260;-53.457;-124.132;36.073
2270;-45.404;-121.583;41.618
2280;-37.524;-118.517;47.294
2290;-30.217;-115.451;52.97
2300;-26.429;-112.385;53.966
2310;-22.455;-108.559;56.603
2320;-19.161;-101.961;59.24
2330;-15.868;-95.364;61.877
2340;-12.582;-88.767;63.771
2350;-9.297;-83.077;60.025
2360;-7.131;-77.388;56.561
2370;-4.966;-74.764;53.098
2380;-2.021;-72.141;48.954
2390;2.924;-69.503;41.088
2400;7.869;-65.666;33.222
2410;11.532;-67.149;25.356
2420;15.196;-67.963;15.673
2430;18.319;-68.604;12.566
2440;21.51;-69.246;9.458
2450;22.662;-67.767;6.557
2460;23.814;-62.61;3.297
2470;25;-57.452;-4.106
2480;26.186;-52.295;-11.509
2490;27.372;-47.138;-18.912
2500;24.593;-40.015;-26.2
2510;21.814;-35.588;-35.566
2520;19.076;-31.16;-44.931
2530;16.338;-26.85;-53.931
2540;13.31;-22.739;-64.531
2550;13.803;-18.629;-69.623
2560;14.295;-15.196;-74.716
2570;13.119;-11.825;-79.808
2580;11.942;-8.454;-84.919
2590;11.526;-7.843;-90.306
2600;11.392;-6.552;-95.694
2610;11.465;-5.288;-101.626
2620;11.218;-4.025;-105.319
2630;11.578;-2.761;-107.462
2640;9.938;-2.034;-109.343
2650;8.298;-2.68;-111.225
2660;7.175;-3.326;-114.774
2670;6.052;-3.971;-116.348
2680;5.85;-0.463;-117.921
2690;5.647;3.044;-119.385
2700;5.382;3.825;-120.448
2710;5.957;4.605;-121.083
2720;6.532;5.366;-121.503
2730;7.135;6.886;-121.924
2740;7.738;8.406;-122.159
2750;7.483;7.443;-116.994
2760;7.2;6.48;-111.83
2770;6.517;5.517;-106.721
2780;5.834;3.514;-101.612
2790;4.952;1.65;-84.058
2800;4.109;-0.215;-66.669
2810;3.266;-2.08;-49.28
2820;3.348;-3.966;-32.105
2830;3.181;-5.571;-8.93
2840;6.734;-4.417;14.246
2850;10.287;-2.407;37.152
2860;13.84;-0.397;60.058
2870;17.23;1;73.994
2880;20.621;2.397;87.931
2890;27.331;4.034;101.868
2900;34.041;5.672;116.163
2910;39.669;7.288;121.298
2920;45.414;9.317;126.433
2930;51.159;7.586;131.568
2940;53.823;5.855;136.703
2950;56.75;4.124;140.16
2960;59.03;2.393;143.83
2970;61.31;4.145;147.501
2980;59.47;5.137;151.171
2990;58.12;6.128;158.04
3000;57.29;7.12;159.389
3010;56.673;9.029;159.924
3020;56.057;7.058;160.459
3030;53.564;5.927;157.299
3040;51.072;4.796;142.859
3050;48.891;3.665;128.419
3060;46.71;3.612;113.979
3070;44.782;3.56;100.426
3080;42.854;3.228;80.553
3090;37.206;3.178;60.68
3100;32.247;3.128;40.807
3110;26.937;6.105;24.203
3120;23.706;9.321;14.073
3130;20.476;12.538;3.943
3140;13.926;15.754;-6.186
3150;7.092;19.233;-19.203
3160;0.259;22.363;-21.419
3170;-5.414;24.452;-23.636
3180;-11.087;26.542;-25.908
3190;-14.094;28.632;-21.844
3200;-17.101;30.604;-15.461
3210;-21.308;31.534;-9.077
3220;-25.514;29.063;-2.694
3230;-25.084;26.593;-1.212
3240;-24.309;24.123;-2.371
3250;-23.534;22.859;-3.53
3260;-24.159;21.596;-4.688
3270;-24.68;23.999;-5.372
3280;-23.16;26.401;-3.417
3290;-21.64;28.804;-2.068
3300;-20.48;35.092;-0.719
3310;-19.775;39.661;0.168
3320;-19.35;44.229;1.975
3330;-18.926;48.57;3.782
3340;-18.501;52.91;5.272
3350;-15.985;58.801;5.89
3360;-13.469;62.052;3.508
3370;-12.964;65.303;1.125
3380;-12.459;68.555;-1.257
3390;-11.848;69.949;-1.394
3400;-11.237;71.343;0.603
3410;-10.626;73.218;2.6
3420;-11.382;75.092;4.597
3430;-11.029;76.967;6.65
3440;-10.676;78.366;2.222
3450;-10.323;74.542;-1.025
3460;-8.77;71.679;-4.272
3470;-5.332;68.815;-7.132
3480;-1.895;65.952;-4.953
3490;1.542;63.047;-2.774
3500;4.979;59.142;-2.674
3510;10.641;55.999;-3.499
3520;16.303;52.855;-5.164
3530;21.966;50.36;-6.829
3540;27.628;47.865;-8.494
3550;31.771;41.85;-10.09
3560;36.059;35.835;-12.326
3570;40.348;32.109;-14.561
3580;44.636;28.515;-16.797
3590;45.994;24.92;-19.033
3600;45.303;20.086;-19.397
3610;44.612;15.251;-15.041
3620;43.921;10.417;-9.844
3630;41.757;6.004;-4.647
3640;39.473;3.152;-0.025
3650;37.196;0.299;4.597
3660;34.919;-2.553;9.219
3670;32.684;-5.406;7.959
3680;29.01;-8.154;7.788
3690;25.977;-12.543;7.617
3700;22.943;-11.972;5.886
3710;21.557;-11.401;4.154
3720;18.211;-10.872;1.154
3730;14.865;-10.342;-1.845
3740;12.091;-9.178;-4.846
3750;7.548;-9.534;-5.766
3760;2.524;-10.01;-8.548
3770;-2.499;-10.306;-11.33
3780;-7.523;-10.603;-13.737
3790;-11.375;-10.899;-16.143
3800;-13.708;-10.899;-18.95
3810;-16.04;-10.419;-20.517
3820;-18.372;-11.353;-22.084
3830;-24.05;-12.287;-25.11
3840;-26.887;-13.221;-27.681
3850;-29.724;-14.154;-30.252
3860;-32.561;-15.495;-37.543
3870;-35.964;-16.265;-44.834
3880;-37.866;-18.195;-52.581
3890;-39.768;-20.124;-56.703
3900;-41.67;-22.054;-60.826
3910;-41.27;-23.687;-64.949
3920;-40.982;-25.879;-62.83
3930;-40.694;-26.75;-60.712
3940;-40.406;-25.982;-56.974
3950;-40.981;-25.214;-53.236
3960;-43.596;-23.99;-48.981
3970;-45.852;-22.767;-44.526
3980;-48.109;-21.84;-40.07
3990;-49.92;-19.393;-35.615
4000;-49.851;-15.426;-31.811
4010;-49.782;-11.542;-28.007
4020;-49.513;-7.658;-24.203
4030;-47.062;-3.774;-20.719
4040;-46.251;0.221;-16.117
4050;-45.44;5.735;-9.061
4060;-44.836;10.604;-2.004
4070;-44.208;15.473;5.052
4080;-40.581;20.342;12.72
4090;-36.953;25.211;20.388
4100;-33.326;30.88;28.055
4110;-31.043;32.829;39.615
4120;-28.16;33.538;51.32
4130;-25.277;34.247;63.025
4140;-22.394;34.956;71.21
4150;-17.473;36.272;79.395
4160;-15.192;39.084;86.226
4170;-12.91;40.217;93.058
4180;-10.629;40.029;99.89
4190;-7.531;39.841;104.881
4200;-3.335;39.868;109.714
4210;0.861;39.894;114.548
4220;5.057;39.017;114.535
4230;6.092;41.379;114.523
4240;7.069;41.953;114.945
4250;8.046;42.527;115.687
4260;9.022;43.101;116.429
4270;10.52;43.674;114.316
4280;10.346;42.039;112.203
4290;10.172;40.403;110.09
4300;9.999;36.392;106.046
4310;12.153;32.381;102.001
4320;14.526;28.37;97.717
4330;16.898;24.359;93.378
4340;19.27;17.881;89.039
4350;20.72;11.404;84.341
4360;23.252;8.668;75.923
4370;25.785;5.931;67.505
4380;28.317;3.195;59.05
4390;30.517;0.458;50.594
4400;30.375;-4.537;42.139
4410;30.233;-9.531;34.63
4420;30.091;-12.501;27.121
4430;28.319;-15.47;19.492
4440;25.537;-18.44;11.167
4450;22.754;-21.41;2.841
4460;19.972;-21.592;-4.67
4470;17.177;-21.774;-7.302
4480;16.417;-24.996;-9.934
4490;15.657;-28.218;-12.917
4500;14.897;-31.44;-15.901
4510;16.166;-34.662;-18.884
4520;16.782;-33.941;-19.971
4530;17.399;-32.899;-21.058
4540;18.015;-32.141;-20.865
4550;19.28;-31.382;-20.458
4560;18.617;-30.623;-20.051
4570;17.953;-29.865;-19.439
4580;17.29;-27.483;-18.826
4590;14.051;-21.421;-18.214
4600;11.128;-15.621;-17.803
4610;8.206;-9.821;-17.392
4620;5.283;-4.021;-16.981
4630;0.626;1.772;-16.194
4640;-3.388;6.925;-15.408
4650;-7.401;13.799;-16.219
4660;-11.415;20.754;-17.03
4670;-14.255;27.71;-17.841
4680;-15.492;34.666;-18.788
4690;-16.73;41.96;-19.734
4700;-17.967;45.614;-20.68
4710;-18.294;46.908;-23.006
4720;-18.524;48.415;-25.331
4730;-18.754;49.923;-27.657
4740;-18.985;51.43;-28.775
4750;-19.439;52.897;-29.894
4760;-21.397;45.683;-30.589
4770;-23.356;35.229;-31.284
4780;-25.314;25.003;-31.979
4790;-29.083;14.777;-33.637
4800;-33.582;4.55;-35.295
4810;-38.081;-6;-36.953
4820;-42.581;-11.31;-38.625
4830;-42.668;-18.341;-40.297
4840;-40.621;-25.109;-41.968
4850;-38.574;-31.877;-43.535
4860;-36.527;-38.646;-45.102
4870;-33.698;-45.234;-47.192
4880;-29.018;-40.863;-49.281
4890;-24.338;-35.852;-51.371
4900;-19.658;-30.579;-51.601
4910;-15.01;-25.306;-51.832
4920;-10.901;-20.033;-52.062
4930;-6.792;-14.105;-52.455
4940;-2.683;-15.217;-52.848
4950;3.308;-12.688;-53.241
4960;8.526;-10.801;-51.993
4970;13.743;-8.914;-50.745
4980;18.961;-7.028;-50.971
4990;23.806;-6.037;-51.197
5000;29.128;-1.927;-51.423
5010;34.451;10.863;-52.57
5020;39.774;23.364;-53.716
5030;41.774;35.865;-54.862
5040;45.583;48.366;-51.403
5050;49.393;61.025;-47.943
5060;53.203;71.204;-44.484
5070;55.877;76.143;-41.666
5080;53.505;81.641;-38.848
5090;51.132;87.139;-37.677
5100;48.76;92.637;-36.506
5110;46.298;98.646;-35.335
5120;43.033;100.574;-33.841
5130;39.768;91.487;-32.348
5140;36.503;82.4;-30.854
5150;32.924;73.313;-30.855
5160;30.018;64.226;-30.857
5170;27.112;54.926;-30.899
5180;24.206;46.185;-31.262
5190;24.277;43.85;-31.625
5200;22.599;41.515;-31.623
5210;20.92;39.179;-31.622
5220;19.241;36.844;-31.621
5230;18.637;34.087;-30.034
5240;18.131;31.33;-28.448
5250;17.625;25.156;-26.182
5260;17.119;18.982;-23.681
5270;12.956;12.808;-21.181
5280;11.268;6.634;-18.701
5290;9.579;-1.692;-20.261
5300;7.891;-10.019;-21.821
5310;4.458;-15.459;-21.043
5320;2.07;-20.899;-20.265
5330;-0.317;-26.339;-19.487
5340;-2.705;-31.779;-17.372
5350;-4.596;-37.159;-15.258
5360;-5.749;-42.538;-11.423
5370;-6.902;-43.279;-7.692
5380;-8.055;-44.019;-3.961
5390;-8.688;-44.76;-0.01
5400;-8.938;-45.501;5.182
5410;-9.188;-44.251;10.374
5420;-9.437;-43.001;14.43
5430;-8.022;-42.015;18.487
5440;-9.612;-41.029;22.543
5450;-11.203;-40.043;26.332
5460;-12.676;-39.057;30.121
5470;-13.349;-38.366;32.07
5480;-15.524;-37.714;34.233
5490;-17.699;-37.174;36.396
5500;-20.343;-36.633;37.623
5510;-24.428;-36.092;38.851
5520;-24.855;-35.552;40.079
5530;-25.283;-39.521;44.106
5540;-25.862;-41.531;48.134
5550;-27.841;-44.168;52.161
5560;-27.917;-46.806;53.817
5570;-27.993;-49.443;55.472
5580;-27.876;-51.977;55.85
5590;-26.519;-49.31;56.228
5600;-25.782;-46.884;56.605
5610;-25.046;-45.954;55.388
5620;-24.309;-45.025;54.17
5630;-20.331;-44.095;53.228
5640;-17.17;-42.89;49.006
5650;-14.008;-42.604;44.783
5660;-10.847;-44.199;40.561
5670;-7.434;-44.89;37.606
5680;-4.542;-45.581;34.65
5690;-1.65;-45.141;32.894
5700;1.243;-44.701;31.138
5710;1.618;-47.221;29.382
5720;1.352;-48.701;28.728
5730;1.086;-48.291;28.074
5740;0.819;-47.881;27.421
5750;0.45;-47.286;28.247
5760;1.472;-46.69;29.335
5770;2.494;-44.854;30.423
5780;3.516;-39.218;28.767
5790;2.93;-34.796;27.11
5800;4.026;-31.188;24.734
5810;5.123;-27.579;21.426
5820;6.219;-23.971;18.119
5830;8.276;-17.683;15.488
5840;9.492;-16.594;12.858
5850;10.709;-14.968;10.228
5860;11.926;-13.025;6.237
5870;13.702;-11.081;2.247
5880;12.313;-9.138;-1.743
5890;10.924;-6.074;-1.543
5900;9.535;-2.091;-1.343
5910;7.826;1.479;-1.943
5920;5.535;5.048;-2.543
5930;3.244;8.618;-3.143
5940;0.953;12.188;-4.799
5950;-0.738;16.797;-6.454
5960;-0.774;24.367;-8.109
5970;-0.81;31.268;-9.164
5980;-0.846;38.168;-9.537
5990;-0.881;45.069;-9.909
6000;-1.676;51.97;-11.975
6010;-2.47;58.23;-14.041
6020;-3.265;63.789;-15.788
6030;-6.059;69.444;-17.761
6040;-6.949;75.099;-19.735
6050;-7.839;80.754;-20.948
6060;-9.408;86.41;-22.16
6070;-10.978;87.745;-23.538
6080;-13.294;86.062;-26.156
6090;-15.299;84.379;-28.774
6100;-14.585;82.697;-31.274
6110;-13.87;81.014;-32.65
6120;-14.33;79.331;-34.025
6130;-14.092;81.479;-35.4
6140;-12.975;82.168;-36.775
6150;-11.858;82.858;-38.15
6160;-10.731;83.548;-38.105
6170;-9.445;84.237;-38.059
6180;-9.28;84.327;-36.174
6190;-9.114;84.954;-34.288
6200;-9.446;84.583;-31.927
6210;-10.114;84.212;-29.269
6220;-10.783;83.841;-27.211
6230;-14.012;83.47;-26.753
6240;-17.152;81.251;-26.295
6250;-20.139;79.032;-25.858
6260;-23.127;77.777;-25.421
6270;-25.714;76.521;-26.77
6280;-26.074;75.266;-28.119
6290;-26.434;67.451;-29.743
6300;-26.822;58.836;-31.368
6310;-22.37;50.221;-32.993
6320;-17.779;45.746;-31.495
6330;-13.189;41.272;-28.757
6340;-9.357;36.797;-26.185
6350;-6.486;31.277;-23.612
6360;-3.862;25.757;-22.56
6370;-1.239;20.237;-21.508
6380;0.833;9.942;-20.255
6390;-0.015;-0.353;-19.003
6400;-1.105;-5.928;-17.75
6410;-2.194;-11.855;-11.098
6420;-2.581;-17.782;-4.728
6430;-1.847;-23.109;-0.364
6440;-3.379;-27.539;4
6450;-4.912;-31.97;8.364
6460;-6.079;-37.557;12.728
6470;-7.246;-43.145;17.079
6480;-6.09;-48.732;23.029
6490;-4.934;-52.72;27.174
6500;-3.778;-56.866;31.319
6510;-2.877;-61.092;35.498
6520;-1.881;-65.091;40.957
6530;-0.886;-69.09;46.417
6540;0.11;-66.528;49.803
6550;1.623;-63.967;53.189
6560;-0.894;-61.916;56.313
6570;-3.411;-60.361;55.997
6580;-5.928;-58.807;51.721
6590;-8.597;-57.252;47.446
6600;-10.032;-54.618;43.611
6610;-11.466;-51.983;41.297
6620;-12.901;-52.255;38.982
6630;-14.549;-52.561;37.988
6640;-11.535;-52.868;37.062
6650;-8.521;-57.894;36.012
6660;-5.508;-62.92;29.563
6670;-2.625;-67.946;24.073
6680;0.423;-70.51;18.583
6690;4.152;-73.074;13.308
6700;7.88;-75.639;8.032
6710;11.636;-76.363;3.881
6720;15.488;-77.087;-0.269
6730;16.021;-76.131;-4.109
6740;16.553;-75.637;-6.709
6750;17.086;-75.143;-9.309
6760;17.811;-74.57;-13.447
6770;17.177;-73.996;-17.585
6780;16.542;-73.422;-22.054
6790;15.908;-76.492;-24.243
6800;15.57;-79.383;-29.192
6810;16.752;-82.275;-34.141
6820;17.934;-84.966;-39.338
6830;19.116;-87.657;-40.575
6840;20.305;-88.908;-41.812
6850;17.654;-89.648;-42.93
6860;15.003;-90.499;-44.047
6870;12.352;-88.23;-44.978
6880;9.225;-85.961;-47.229
6890;3.138;-83.692;-47.88
6900;-2.789;-76.935;-48.531
6910;-8.833;-70.178;-48.803
6920;-14.988;-64.166;-50.034
6930;-21.142;-60.153;-51.48
6940;-21.097;-56.141;-51.966
6950;-20.582;-52.328;-52.065
6960;-20.068;-47.716;-53.524
6970;-19.546;-43.103;-54.983
6980;-11.785;-39.461;-54.803
6990;-3.872;-35.818;-54.622
7000;4.041;-32.175;-54.255
7010;12.134;-26.403;-52.488
7020;17.066;-20.63;-49.081
7030;21.806;-14.961;-45.357
7040;26.545;-6.172;-41.771
7050;31.312;2.617;-35.425
7060;31.999;6.963;-29.079
7070;32.686;11.309;-22.652
7080;32.931;15.655;-16.502
7090;33.246;18.286;-10.524
7100;34.44;20.916;-4.666
7110;37.115;23.546;0.992
7120;39.858;24.815;6.429
7130;42.622;26.084;11.99
7140;45.386;26.222;15.952
7150;44.99;21.72;19.913
7160;45.312;17.218;25.394
7170;45.647;14.974;31.566
7180;45.982;12.73;37.737
7190;42.797;10.486;42.948
7200;39.916;8.255;47.079
7210;37.034;6.025;50.948
7220;34.153;3.794;54.817
7230;29.546;1.764;57.046
7240;24.588;-0.266;58.874
7250;19.629;-1.117;60.703
7260;14.67;-4.008;63.505
7270;14.552;-6.899;64.666
7280;14.433;-9.79;65.828
7290;14.094;-12.681;65.749
7300;13.754;-15.572;65.67
7310;15.375;-14.821;65.592
7320;16.996;-14.586;65.433
7330;18.492;-14.352;63.474
7340;19.975;-10.317;61.523
7350;21.458;-6.283;59.571
7360;20.021;-2.262;57.819
7370;18.659;3.079;56.068
7380;17.298;8.419;56.236
7390;15.937;16.8;56.011
7400;16.359;24.498;55.786
7410;16.857;32.196;54.041
7420;17.354;38.139;54.502
7430;17.852;44.083;54.28
7440;17.43;50.026;54.058
7450;17.519;53.01;54.916
7460;17.545;55.993;55.774
7470;17.571;58.287;55.872
7480;17.117;60.381;56.197
7490;17.174;62.474;56.923
7500;17.23;65.448;57.214
7510;16.763;68.422;55.305
7520;16.175;71.396;53.561
7530;15.588;74.715;51.818
7540;14.69;77.964;51.314
7550;13.792;81.214;48.571
7560;13.054;79.823;46.062
7570;12.49;78.433;43.553
7580;11.229;77.332;42.644
7590;9.968;72.432;41.735
7600;8.708;67.531;39.746
7610;7.847;62.11;37.516
7620;6.828;57.103;35.286
7630;6.174;52.097;31.135
7640;5.52;43.512;27.785
7650;5.826;34.927;23.959
7660;6.47;29.142;20.291
7670;7.114;23.357;14.583
7680;7.414;17.572;8.876
7690;7.353;12.808;4.168
7700;7.141;11.004;-0.519
7710;6.928;9.2;-5.206
7720;6.716;7.636;-9.132
7730;5.623;6.072;-13.779
7740;4.469;4.508;-18.15
7750;3.342;2.863;-22.418
7760;2.215;1.433;-24.486
7770;0.368;-3.117;-27.113
7780;-1.479;-7.668;-29.741
7790;-2.567;-12.218;-32.203
7800;-3.579;-16.803;-32.425
7810;-4.592;-16.748;-32.647
7820;-5.564;-16.692;-32.869
7830;-7.345;-16.637;-32.815
7840;-9.125;-17.023;-32.761
7850;-11.099;-19.53;-31.628
7860;-12.033;-21.164;-30.734
7870;-13.67;-22.799;-29.557
7880;-15.308;-24.433;-28.381
7890;-18.145;-26.068;-28.004
7900;-20.822;-27.702;-27.628
7910;-23.892;-33.509;-27.196
7920;-26.963;-36.316;-26.75
7930;-30.033;-39.123;-26.305
7940;-32.623;-41.93;-28.139
7950;-35.214;-44.737;-29.974
7960;-37.549;-47.543;-31.843
7970;-39.829;-50.818;-33.712
7980;-41.989;-54.575;-34.861
7990;-44.149;-58.332;-35.954
8000;-46.266;-58.13;-37.048
8010;-48.383;-57.927;-37.88
8020;-50.4;-54.308;-39.112
8030;-52.417;-50.688;-40.343
8040;-54.281;-47.069;-41.575
8050;-56.146;-43.45;-42.993
8060;-57.651;-39.713;-44.411
8070;-59.156;-35.097;-45.939
8080;-59.101;-30.446;-47.468
8090;-59.046;-25.794;-49.065
8100;-58.99;-19.023;-48.142
8110;-55.895;-12.252;-46.979
8120;-52.669;-5.481;-45.817
8130;-49.443;1.441;-44.654
8140;-45.086;8.764;-43.705
8150;-40.728;16.087;-42.673
8160;-36.399;23.41;-41.641
8170;-33.309;27.732;-40.61
8180;-30.219;32.055;-38.728
8190;-27.279;37.033;-35.567
8200;-24.338;42.335;-32.406
8210;-21.646;47.637;-29.244
8220;-18.953;50.539;-26.083
8230;-18.381;53.441;-22.59
8240;-17.808;56.868;-18.808
8250;-17.982;56.334;-15.026
8260;-18.156;55.8;-12.164
8270;-18.33;55.266;-7.99
8280;-16.503;55.36;-3.817
8290;-14.684;50.974;0.357
8300;-12.865;46.077;4.531
8310;-11.226;41.181;8.705
8320;-9.588;35.404;12.679
8330;-7.818;29.628;16.652
8340;-5.688;23.851;20.626
8350;-3.559;18.288;21.48
8360;-4.283;11.486;21.954
8370;-4.897;4.683;22.429
8380;-5.51;-2.12;22.903
8390;-6.124;-9.323;23.378
8400;-7.178;-16.526;23.135
8410;-8.232;-24.528;22.892
8420;-7.88;-33.152;22.65
8430;-7.528;-41.775;21.287
8440;-7.177;-47.839;19.924
8450;-5.705;-53.902;18.375
8460;-4.412;-60.055;16.826
8470;-3.286;-63.808;15.277
8480;-0.039;-67.561;13.639
8490;3.208;-71.314;12.138
8500;6.428;-75.33;10.637
8510;9.807;-74.862;9.737
8520;13.186;-74.394;8.836
8530;14.621;-73.927;7.935
8540;15.986;-68.979;7.207
8550;17.352;-64.032;6.479
8560;18.717;-59.084;5.999
8570;19.763;-53.799;5.519
8580;20.788;-45.713;4.914
8590;21.632;-37.628;3.99
8600;22.476;-29.542;3.666
8610;23.32;-20.217;3.342
8620;24.03;-11.429;2.921
8630;24.741;-2.641;2.501
8640;25.506;5.912;2.342
8650;26.712;14.465;2.183
8660;27.917;22.338;2.025
8670;29.123;30.211;2.506
8680;30.174;38.084;2.948
8690;31.225;43.397;3.389
8700;31.156;48.917;3.83
8710;31.149;54.437;4.23
8720;31.142;59.957;4.63
8730;31.135;64.597;5.03
8740;31.321;69.237;5.513
8750;31.508;73.877;5.516
8760;31.534;73.945;5.839
8770;31.56;74.53;6.161
8780;31.759;75.114;6.484
8790;32.371;75.699;6.586
8800;32.983;74.404;6.688
8810;33.596;73.109;6.79
8820;34.528;71.007;6.892
8830;35.461;66.105;6.836
8840;36.386;61.203;5.419
8850;37.368;56.983;4.003
8860;38.35;52.764;2.586
8870;39.452;48.683;1.004
8880;40.554;40.961;-0.578
8890;41.657;33.24;-2.16
8900;42.759;25.519;-3.742
8910;42.703;18.477;-5.324
8920;42.648;11.588;-7.263
8930;42.513;5.45;-9.203
8940;42.378;-0.688;-11.142
8950;42.243;-7.186;-12.647
8960;41.552;-13.684;-14.152
8970;41.199;-20.182;-15.657
8980;40.846;-25.8;-17.161
8990;40.092;-31.252;-18.666
9000;39.339;-36.705;-17.771
9010;38.586;-42.157;-16.766
9020;36.619;-44.01;-15.76
9030;34.652;-45.862;-14.554
9040;32.203;-47.714;-13.349
9050;29.753;-48.652;-12.143
9060;27.303;-49.59;-10.938
9070;25.814;-50.942;-9.732
9080;23.959;-52.294;-8.007
9090;22.103;-53.646;-4.601
9100;20.247;-53.87;-1.203
9110;18.39;-54.095;2.037
9120;16.534;-54.32;5.277
9130;14.702;-50.905;8.517
9140;12.87;-48.262;11.757
9150;11.039;-45.619;14.997
9160;10.247;-42.301;16.797
