timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1920;3.119;-28.033;-2.866;-39.284;-9.93;-9.327;25.97;-57.821;-54.407;-15.663;34.501;-36.531;-10.488;-5.709;3.102
1930;1.621;-39.44;-4.826;-43.996;-9.97;-11.654;25.192;-58.971;-53.033;-16.298;33.781;-38.535;-9.662;-7.223;3.052
1940;-0.037;-50.721;-6.903;-44.341;-8.921;-13.994;25.713;-60.09;-50.2;-17.057;33.061;-40.539;-8.801;-8.379;-0.268
1950;-0.222;-61.171;-9.057;-44.106;-7.706;-16.534;26.948;-60.68;-45.721;-18.335;32.341;-42.537;-8.339;-9.799;-8.788
1960;-0.669;-71.421;-11.53;-43.91;-6.651;-18.206;28.153;-60.443;-41.079;-19.614;31.621;-44.534;-7.698;-10.938;-17.232
1970;-1.276;-78.932;-13.396;-43.618;-6.661;-18.77;29.581;-59.017;-36.975;-20.892;30.421;-45.531;-7.105;-12.117;-21.116
1980;-1.731;-87.517;-15.502;-44.726;-6.858;-18.448;32.954;-57.657;-32.946;-21.419;28.938;-45.397;-7.425;-13.092;-24.897
1990;-2.258;-92.403;-15.943;-45.259;-6.2;-17.69;35.938;-56.11;-29.306;-21.946;27.407;-45.263;-7.697;-13.44;-25.113
2000;-2.925;-98.968;-14.749;-45.233;-4.327;-17.243;39.523;-53.283;-26.179;-22.473;25.876;-45.295;-7.59;-13.657;-25.735
2010;-3.232;-105.361;-13.537;-44.277;-2.727;-17.354;43.566;-50.873;-24.11;-23;24.345;-45.327;-7.297;-14.273;-26.232
2020;-2.138;-111.258;-13.851;-42.887;-2.746;-18.714;48.942;-47.83;-22.801;-22.437;22.814;-45.359;-7.374;-15.251;-25.768
2030;-1.753;-115.721;-13.924;-43.785;-1.852;-18.152;54.27;-43.764;-22.386;-21.875;20.052;-42.505;-8.386;-16.95;-25.277
2040;-1.488;-120.206;-15.797;-43.095;-2.128;-17.801;58.601;-39.19;-22.457;-21.312;17.291;-39.651;-9.924;-18.303;-25.2
2050;0.473;-121.577;-19.164;-42.903;-2.148;-17.357;60.309;-34.52;-22.356;-20.756;14.53;-37.046;-11.383;-18.879;-24.611
2060;2.359;-121.469;-22.138;-41.326;-2.153;-17.079;60.201;-30.248;-21.783;-20.68;10.848;-34.44;-13.057;-18.476;-23.703
2070;2.254;-121.092;-25.712;-39.389;-0.908;-17.12;60.731;-25.617;-21.295;-20.604;7.167;-31.794;-14.581;-18.25;-23.196
2080;2.218;-120.916;-28.208;-37.397;0.469;-16.928;61.16;-20.928;-20.815;-20.528;3.303;-30.029;-16.179;-18.498;-22.557
2090;1.688;-121.332;-30.823;-35.44;2.549;-16.263;60.143;-16.672;-20.139;-21.463;-0.553;-28.05;-17.237;-18.785;-21.967
2100;1.152;-121.068;-33.326;-34.93;4.028;-15.644;58.232;-12.968;-18.908;-22.919;-4.41;-26.07;-18.159;-19.065;-21.058
2110;0.582;-120.363;-35.639;-35.255;4.826;-15.197;56.327;-9.073;-18.666;-24.374;-8.266;-24.091;-18.72;-19.666;-19.721
2120;-0.19;-119.789;-38.283;-34.581;5.156;-14.91;55.606;-4.622;-18.206;-25.691;-12.123;-21.992;-18.564;-20.026;-17.745
2130;-1.16;-119.655;-40.967;-31.971;4.555;-14.321;55.844;-0.076;-17.423;-26.123;-13.339;-20.212;-17.815;-19.386;-15.855
2140;-2.01;-119.549;-44.97;-28.505;4.513;-13.566;55.945;5.142;-15.457;-26.555;-14.639;-18.005;-17.094;-18.68;-13.945
2150;-2.574;-123.923;-47.046;-25.165;5.346;-11.647;55.061;9.807;-14.454;-26.986;-15.898;-15.799;-15.874;-17.057;-12.017
2160;-2.378;-128.417;-51.121;-21.705;6.532;-9.172;53.921;13.639;-13.421;-27.858;-17.157;-13.592;-14.535;-16.157;-10.386
2170;-1.414;-131.781;-56.043;-19.23;6.152;-6.734;52.982;16.897;-12.77;-28.64;-18.506;-11.265;-14.436;-15.218;-9.069
2180;-0.491;-134.305;-60.891;-15.886;5.588;-3.858;52.502;20.92;-12.945;-29.422;-19.855;-7.298;-16.243;-14.371;-7.825
2190;1.356;-136.484;-64.077;-14.768;3.692;-1.084;51.069;25.041;-14.388;-29.942;-21.204;-3.028;-18.001;-13.966;-5.803
2200;2.23;-139.041;-66.669;-14.154;1.699;1.265;48.954;27.687;-17.017;-30.466;-22.553;1.16;-19.244;-13.357;-3.939
2210;1.247;-140.959;-68.899;-12.473;-0.532;2.577;46.946;28.716;-19.044;-30.99;-23.902;5.348;-19.964;-12.513;-2.028
2220;-0.992;-143.374;-72.557;-9.586;-1.964;2.953;45.563;28.506;-19.643;-31.514;-25.051;8.255;-20.628;-11.789;-0.512
2230;-3.292;-144.994;-74.008;-7.206;-2.081;3.905;44.462;27.721;-19.517;-30.519;-26.2;9.963;-21.139;-11.262;0.977
2240;-4.913;-146.615;-76.841;-5.385;-2.52;4.007;43.076;26.724;-19.542;-29.606;-27.349;11.712;-21.68;-11.415;2.13
2250;-6.248;-147.186;-75.394;-6.043;-3.306;3.974;41.701;25.084;-18.76;-28.692;-28.436;13.185;-22.698;-11.379;3.008
2260;-6.983;-148.014;-73.124;-5.546;-3.865;4.994;39.69;23.412;-17.115;-27.779;-29.599;14.218;-23.687;-10.201;4.029
2270;-9.455;-148.124;-67.337;-5.621;-3.115;7.059;36.226;21.316;-14.857;-26.986;-30.761;15.251;-24.279;-8.841;5.377
2280;-11.941;-149.229;-63.964;-2.575;-3.263;7.943;32.687;18.652;-12.829;-26.214;-31.924;14.273;-25.199;-6.801;6.759
2290;-13.207;-149.737;-59.755;-2.425;-3.484;8.068;28.989;16.086;-10.88;-25.441;-33.087;13.295;-25.829;-5.097;7.99
2300;-17.098;-151.652;-55.465;-3.385;-3.705;8.601;27.11;14.079;-8.523;-24.509;-34.222;11.683;-26.669;-5.081;8.763
2310;-21.055;-153.788;-49.714;-5.406;-3.908;9.45;26.646;12.926;-5.834;-23.577;-34.437;10.11;-26.669;-5.928;8.421
2320;-23.321;-155.799;-44.294;-8.655;-4.846;10.502;26.09;11.266;-2.657;-22.548;-34.652;8.498;-27.167;-7.468;8.239
2330;-24.854;-156.076;-39.524;-11.222;-5.484;11.193;25.592;11.018;1.081;-21.526;-34.708;6.782;-28.003;-8.702;8.022
2340;-24.257;-156.029;-35.285;-14.036;-6.977;11.823;24.065;11.145;5.44;-19.623;-34.763;5.066;-28.692;-9.357;8.317
2350;-23.756;-156.988;-31.374;-16.782;-8.08;12.116;22.393;11.644;9.477;-17.721;-34.88;3.35;-29.492;-10.502;8.806
2360;-22.255;-159.226;-27.462;-18.768;-8.531;12.273;20.545;12.459;14.12;-15.868;-34.852;1.617;-29.772;-11.05;9.108
2370;-20.621;-160.768;-23.399;-16.872;-8.578;12.539;18.519;12.742;19.286;-13.294;-34.825;-0.237;-29.898;-12.028;8.959
2380;-18.906;-161.728;-19.48;-10.822;-7.452;13.054;16.557;12.512;24.665;-10.72;-34.797;-2.022;-30.372;-13.01;8.985
2390;-18.183;-163.048;-15.601;-8.32;-6.687;13.443;14.781;12;28.594;-8.174;-34.77;-3.807;-30.731;-14.257;8.937
2400;-17.412;-161.167;-9.728;-4.298;-6.567;13.596;14.65;11.226;32.12;-5.772;-34.782;-5.592;-31.36;-15.383;8.823
2410;-17.701;-158.686;-4.419;-4.119;-6.414;13.041;15.294;10.005;35.276;-2.931;-34.863;-6.87;-31.604;-16.39;9.611
2420;-17.797;-156.011;1.046;-2.77;-6.461;12.783;15.571;9.386;38.462;-0.09;-34.345;-8.269;-30.888;-17.389;10.581
2430;-17.585;-151.69;5.721;-0.741;-6.641;12.286;14.294;8.365;41.673;2.69;-33.826;-9.902;-29.775;-17.686;11.077
2440;-18.894;-147.328;8.639;1.474;-6.721;11.979;12.349;7.121;46.01;4.749;-33.377;-11.535;-28.797;-17.775;10.596
2450;-20.12;-143.848;11.796;3.534;-5.319;11.788;11.157;6.426;50.681;6.808;-32.927;-13.168;-27.788;-17.735;10.348
2460;-18.746;-139.719;16.476;1.555;-3.35;11.905;9.566;6.622;55.21;8.868;-32.477;-13.841;-27.426;-17.848;9.659
2470;-16.052;-134.989;22.37;0.634;-1.357;12.37;6.902;6.901;59.564;10.803;-31.979;-13.297;-27.571;-17.72;9.221
2480;-13.519;-130.243;26.943;0.637;-0.623;11.964;2.828;7.119;63.491;11.218;-31.481;-12.752;-26.963;-17.923;8.782
2490;-11.063;-125.857;31.526;1.647;0.559;11.822;-2.062;7.28;67.07;11.633;-30.983;-12.207;-26.164;-18.115;8.454
2500;-8.608;-120.937;31.628;2.721;1.821;11.794;-7.806;7.836;68.881;12.048;-30.125;-11.942;-25.414;-18.785;7.909
