timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
2120;-52.727;1.001;38.53
2130;-51.917;2.946;37.313
2140;-50.618;4.891;34.306
2150;-52.026;7.101;32.414
2160;-52.898;9.67;30.301
2170;-53.914;10.124;28.908
2180;-55.083;10.578;27.314
2190;-53.789;11.258;28.254
2200;-46.317;12.338;30.68
2210;-42.047;14.756;32.568
2220;-40.822;20.872;31.619
2230;-39.495;23.868;27.433
2240;-39.466;24.688;23.419
2250;-38.559;25.509;21.086
2260;-37.131;27.112;18.428
2270;-37.099;26.714;16.487
2280;-35.21;25.367;15.646
2290;-33.862;23.992;14.859
2300;-32.034;25.777;12.353
2310;-29.959;29.152;9.833
2320;-26.748;32.527;6.745
2330;-23.222;36.138;4.057
2340;-19.844;39.749;1.752
2350;-16.597;40.861;-2.433
2360;-13.128;41.972;-6.57
2370;-10.963;42.165;-11.174
2380;-9.742;42.33;-15.778
2390;-8.863;42.494;-20.203
2400;-7.051;40.836;-26.217
2410;-6.526;39.178;-32.23
2420;-4.566;39.165;-37.571
2430;-0.719;39.153;-40.072
2440;1.585;38.425;-44.615
2450;-3.621;39.257;-51.283
2460;-4.994;40.088;-60.03
2470;-2.008;37.353;-66.594
2480;1.33;34.618;-68.319
2490;6.513;30.957;-69.981
2500;11.385;27.297;-69.603
2510;13.341;23.254;-70.505
2520;15.2;18.571;-72.179
2530;15.218;15.328;-74.69
2540;15.033;12.764;-77.234
2550;17.465;10.2;-77.124
2560;20.331;6.717;-76.174
2570;23.092;3.234;-74.501
2580;22.57;0.565;-73.574
2590;21.968;-2.103;-72.488
2600;23.232;-3.652;-71.343
2610;24.193;-4.014;-70.244
2620;24.739;-4.692;-68.233
2630;24.581;-4.103;-65.64
2640;23.792;-3.514;-61.207
2650;22.941;-1.672;-56.658
2660;23.728;0.171;-52.792
2670;22.76;2.56;-48.39
2680;20.772;5.549;-47.439
2690;18.709;8.352;-46.906
2700;18.046;10.777;-46.063
2710;20.025;13.201;-43.261
2720;20.957;10.128;-40.072
2730;21.993;7.055;-38.884
2740;19.674;6.524;-37.961
2750;15.462;9.113;-38.259
2760;14.014;11.64;-35.997
2770;13.44;14.266;-34.025
2780;13.291;16.892;-30.861
2790;13.145;22.266;-31.017
2800;11.171;27.571;-32.679
2810;11.619;24.637;-32.185
2820;12.054;21.703;-31.992
2830;15.437;19.108;-31.128
2840;17.366;21.43;-31.265
2850;19.069;23.753;-31.27
2860;20.814;23.345;-30.589
2870;22.826;23.281;-30.588
2880;24.912;19.098;-31.375
2890;29.268;14.914;-34.323
2900;33.286;10.986;-37.05
2910;35.684;7.654;-37.883
2920;37.27;4.321;-38.491
2930;37.251;0.259;-38.393
2940;36.377;-3.803;-39.389
2950;35.399;-8.87;-40.109
2960;30.946;-13.938;-40.879
2970;25.8;-13.439;-40.887
2980;20.451;-13.699;-40.421
2990;17.743;-13.96;-39.099
3000;17.766;-16.959;-37.157
3010;17.943;-19.957;-36.571
3020;19.436;-22.16;-35.665
3030;21.018;-24.363;-35.637
3040;24.001;-31.299;-31.423
3050;27.97;-38.236;-26.688
3060;29.066;-37.412;-25.163
3070;29.632;-36.735;-23.801
3080;28.226;-36.058;-22.985
3090;26.171;-41.928;-21.397
3100;22.434;-47.799;-19.583
3110;19.228;-50.509;-18.611
3120;16.452;-53.219;-15.855
3130;14.192;-53.338;-13.141
3140;10.651;-52.321;-9.886
3150;7.455;-51.305;-7.302
3160;4.825;-52.126;-6.171
3170;3.237;-52.946;-4.785
3180;2.834;-53.207;-3.537
3190;3.281;-53.468;-1.716
3200;3.68;-53.926;0.073
3210;4.868;-51.063;2.246
3220;6.949;-48.201;3.64
3230;8.989;-44.159;5.395
3240;10.946;-40.116;6.545
3250;12.273;-37.782;7.974
3260;13.757;-35.448;9.327
3270;12.829;-32.69;9.868
3280;10.71;-29.931;10.258
3290;8.192;-26.692;10.113
3300;5.793;-23.117;11.265
3310;3.339;-19.542;11.913
3320;1.146;-16.25;13.371
3330;-0.048;-12.957;14.206
3340;0.007;-9.272;15.31
3350;0.57;-5.586;16.302
3360;0.732;-3.621;17.039
3370;1.088;-2.881;16.43
3380;1.372;-2.142;17.172
3390;1.745;-1.621;17.721
3400;2.989;-1.099;17.974
3410;4.233;0.623;19.091
3420;4.772;2.346;19.473
3430;3.43;3.039;19.119
3440;5.03;3.971;19.581
3450;7.03;4.903;20.724
3460;8.561;2.681;22.974
3470;7.484;0.459;24.999
3480;7.548;-2.735;25.582
3490;7.084;-5.93;26.565
3500;6.343;-8.446;26.334
3510;3.607;-11.401;27.079
3520;3.023;-14.437;28.102
3530;5.721;-15.441;29.721
3540;8.488;-16.445;31.375
3550;10.709;-16.939;30.742
3560;11.188;-17.433;29.448
3570;11.268;-16.937;27.589
3580;11.251;-16.44;26.388
3590;12.521;-15.583;25.537
3600;14.634;-13.919;24.717
3610;13.967;-12.254;24.559
3620;13.444;-10.979;24.71
3630;13.228;-9.705;23.279
3640;12.005;-7.572;20.994
3650;9.029;-5.44;19.954
3660;7.294;-4.537;19.252
3670;5.575;-3.633;18.364
3680;6.486;-2.73;18.142
3690;4.876;-1.218;16.988
3700;4.172;0.294;14.777
3710;3.674;0.619;11.823
3720;5.639;0.945;8.712
3730;4.394;0.312;8.086
3740;2.516;0.519;7.284
3750;0.713;0.726;7.026
3760;0.135;3.165;5.783
3770;-0.981;5.605;4.679
3780;-3.706;5.303;4.425
3790;-6.604;5.001;2.943
3800;-8.731;5.29;1.952
3810;-9.019;5.578;1.172
3820;-7.815;5.346;0.392
3830;-6.746;8.356;-0.189
3840;-7.743;11.366;-0.407
3850;-10.646;15.399;-0.57
3860;-10.076;19.432;-0.663
3870;-9.621;21.286;-1.308
3880;-8.694;23.139;-1.698
3890;-8.214;23.79;-1.406
3900;-6.545;21.968;-1.196
3910;-3.6;20.146;-0.687
3920;-0.297;18.666;-0.753
3930;2.328;17.186;-0.818
3940;4.337;16.539;0.335
3950;4.397;15.892;1.516
3960;4.534;16.887;2.781
3970;3.215;18.321;5.058
3980;4.56;19.756;6.214
3990;7.508;21.2;7.477
4000;10.919;22.644;7.451
4010;13.95;23.313;7.861
4020;16.277;23.982;8.708
4030;18.036;26.36;8.382
4040;19.793;28.738;9.443
4050;21.215;30.396;10.644
4060;21.996;30.934;12.501
4070;21.768;31.472;14.246
4080;22.686;30.399;15.963
4090;23.782;29.326;16.439
4100;25.043;27.117;17.359
4110;27.025;24.909;18.039
4120;27.03;26.434;19.543
4130;26.781;27.577;20.883
4140;27.257;28.719;21.221
4150;26.781;32.303;21.888
4160;22.324;35.888;21.681
4170;17.874;36.115;23.182
4180;13.572;36.341;24.444
4190;9.986;35.692;24.972
4200;6.555;35.564;24.641
4210;4.999;35.436;24.014
4220;4.494;33.014;21.741
4230;3.29;30.592;20.076
4240;2.258;26.963;18.637
4250;0.934;23.334;18.611
4260;-0.549;20.24;18.971
4270;-2.327;17.146;19.259
4280;-3.556;13.212;19.517
4290;-3.81;9.919;18.844
4300;-4.339;6.625;18.777
4310;-3.854;3.731;19.026
4320;-3.608;0.837;19.905
4330;-4.658;-0.843;18.45
4340;-5.763;-2.523;17.495
4350;-6.807;-4.803;15.503
4360;-9.037;-9.734;13.698
4370;-8.241;-14.665;11.298
4380;-7.822;-18.141;10.472
4390;-6.872;-21.617;10.299
4400;-6;-25.214;10.506
4410;-3.709;-28.811;9.323
4420;-1.007;-29.523;7.097
4430;0.832;-31.234;4.916
4440;2.557;-32.946;2.845
4450;4.72;-35.596;1.432
4460;2.877;-38.246;-0.306
4470;0.959;-39.651;-1.59
4480;-0.946;-41.057;-3.356
4490;-0.698;-42.519;-5.115
4500;1.2;-44.021;-6.484
4510;3.236;-46.283;-7.644
4520;3.917;-48.96;-9.066
4530;3.858;-51.637;-10.801
4540;2.845;-53.777;-12.557
4550;2.683;-55.916;-15.207
4560;2.382;-55.634;-18.535
4570;1.75;-55.353;-21.855
4580;-0.15;-57.792;-21.262
4590;-3.244;-58.476;-20.65
4600;-5.884;-59.16;-19.734
4610;-8.274;-58.792;-20.446
4620;-11.495;-58.423;-20.396
4630;-15.034;-58.49;-21.804
4640;-18.422;-58.556;-23.065
4650;-21.697;-58.898;-24.952
4660;-24.23;-58.171;-25.982
4670;-27.698;-57.444;-26.785
4680;-31.179;-56.803;-27.247
4690;-35.586;-56.161;-27.345
4700;-38.848;-53.479;-27.309
4710;-39.808;-50.796;-27.957
4720;-39.851;-48.745;-28.737
4730;-40.098;-46.094;-29.288
4740;-43.277;-43.443;-28.385
4750;-48.15;-38.56;-28.455
4760;-51.919;-33.677;-28.894
4770;-53.793;-28.771;-30.342
4780;-54.444;-23.865;-31.868
4790;-54.894;-20.112;-32.063
4800;-56.825;-16.359;-31.815
4810;-58.756;-14.086;-29.894
4820;-60.572;-9.058;-27.068
4830;-60.766;-4.03;-25.835
4840;-60.451;1.636;-25.728
4850;-60.074;7.302;-25.65
4860;-59.756;13.993;-25.45
4870;-58.246;20.684;-23.154
4880;-55.561;27;-21.106
4890;-52.87;30.193;-17.354
4900;-48.582;33.386;-13.603
4910;-46.261;34.972;-10.113
4920;-43.113;36.559;-7.079
4930;-40.572;42.16;-4.992
4940;-37.102;47.761;-3.686
4950;-33.399;51.022;-2.084
4960;-28.646;52.283;1.601
4970;-26.465;53.543;4.368
4980;-24.477;54.106;6.657
4990;-23.505;54.669;6.194
5000;-20.47;52.996;6.419
5010;-18.134;51.323;6.389
5020;-15.77;48.946;7.924
5030;-12.321;46.57;9.177
5040;-8.865;45.513;8.748
5050;-6.343;45.72;9.927
5060;-3.512;45.927;10.526
5070;-0.792;41.451;11.334
5080;1.964;36.975;11.852
5090;5.003;31.207;12.572
5100;7.094;25.439;12.968
5110;8.182;20.361;15.319
5120;8.034;17.552;13.772
5130;9.903;14.742;12.247
5140;12.149;11.175;8.485
5150;12.67;7.608;8.381
5160;13.743;3.799;8.879
5170;17.154;-0.011;8.599
5180;20.876;-5.881;6.553
5190;24.252;-9.952;4.579
5200;27.359;-14.022;3.982
5210;29.985;-17.108;3.357
5220;32.599;-20.193;2.258
5230;35.095;-21.428;1.108
5240;37.692;-22.662;1.115
5250;38.275;-23.48;0.472
5260;38.018;-24.698;-0.433
5270;38.084;-25.476;-3.27
5280;36.259;-26.506;-5.068
5290;34.521;-27.537;-6.686
5300;33.268;-28.714;-11.29
5310;32.337;-29.892;-15.908
5320;30.731;-30.931;-21.113
5330;28.25;-31.97;-25.332
5340;26.073;-34.688;-29.308
5350;26.258;-36.839;-31.884
5360;26.512;-38.989;-31
5370;28.716;-43.879;-28.563
5380;28.713;-48.768;-24.327
5390;27.866;-48.468;-19.623
5400;27.15;-48.167;-22.466
5410;26.581;-47.472;-27.513
5420;22.629;-47.697;-30.823
5430;20.127;-47.921;-31.372
5440;20.012;-51.039;-31.846
5450;19.95;-54.156;-35.134
5460;19.972;-52.102;-38.938
5470;19.759;-50.048;-41.135
5480;18.806;-47.844;-40.68
5490;18.781;-46.32;-39.908
5500;17.887;-44.796;-38.956
5510;21.441;-43.371;-38.859
5520;23.725;-41.946;-37.566
5530;25.541;-40.048;-35.094
5540;27.727;-38.15;-30.621
5550;29.728;-32.279;-25.342
5560;30.157;-26.407;-25.623
5570;30.759;-20.015;-25.839
5580;33.058;-18.854;-25.548
5590;35.754;-17.692;-24.815
5600;35.81;-15.539;-25.178
5610;35.996;-13.386;-28.626
5620;34.749;-11.266;-32.357
5630;32.383;-9.146;-36.237
5640;30.473;-8.254;-38.503
5650;28.48;-7.959;-36.439
5660;26.639;-7.663;-32.077
5670;27.066;-0.884;-27.537
5680;28.411;5.895;-22.021
5690;27.295;18.897;-13.451
5700;26.2;31.898;-3.945
5710;26.103;40.633;3.019
5720;25.272;51.528;10.597
5730;24.861;62.423;15.803
5740;25.105;72.019;19.459
5750;28.095;81.615;22.741
5760;24.905;90.677;27.143
5770;22.623;99.739;30.197
5780;20.204;109.84;30.192
5790;19.083;119.941;28.486
5800;19.672;125.841;27.303
5810;17.771;129.094;32.124
5820;17.143;132.346;36.459
5830;14.872;136.89;39.805
5840;11.345;141.433;43.218
5850;8.121;141.625;46.844
5860;5.767;141.817;50.487
5870;3.703;142.892;54.052
5880;4.058;141.29;55.141
5890;3.898;139.687;54.914
5900;4.738;138.313;54.585
5910;5.805;136.939;54.319
5920;7.215;133.183;52.079
5930;6.487;129.428;46.523
5940;5.728;121.556;37.712
5950;4.811;111.044;30.992
5960;2.855;100.532;28.088
5970;0.399;89.608;27.207
5980;-2.786;78.684;27.034
5990;-5.534;68.651;29.632
6000;-8.643;58.618;31.766
6010;-8.982;51.568;33.219
6020;-8.942;45.001;33.799
6030;-9.741;36.754;33.861
6040;-12.615;30.578;33.243
6050;-16.703;24.401;33.028
6060;-16.85;17.259;32.652
6070;-18.841;10.117;30.88
6080;-20.806;1.832;29.052
6090;-21.921;-6.385;25.032
6100;-21.905;-10.961;21.352
6110;-23.673;-13.394;17.432
6120;-25.4;-15.828;14.505
6130;-25.332;-13.132;13.797
6140;-23.472;-10.437;12.28
6150;-23.677;-10.443;13.069
6160;-24.692;-10.448;14.454
6170;-26.964;-13.063;16.939
6180;-29.617;-8.577;17.759
6190;-33.923;-4.09;17.945
6200;-38.062;-2.142;15.345
6210;-41.705;-0.388;12.855
6220;-42.785;-3.294;8.726
6230;-40.767;-6.455;5.139
6240;-38.386;-9.804;0.553
6250;-35.93;-10.126;-4.854
6260;-35.69;-12.887;-10.819
6270;-35.197;-16.327;-15.345
6280;-33.857;-19.96;-19.342
6290;-32.033;-27.186;-22.939
6300;-30.49;-34.681;-28.56
6310;-29.749;-37.953;-34.222
6320;-25.029;-41.204;-39.377
6330;-19.999;-40.855;-44.284
6340;-18.488;-41.663;-47.685
6350;-16.163;-42.644;-48.713
6360;-10.379;-44.88;-48.519
6370;-7.474;-47.137;-50.978
6380;-7.338;-50.895;-51.69
6390;-8.418;-54.385;-51.677
6400;-8.377;-54.15;-56.985
6410;-7.295;-55.636;-65.72
6420;-6.09;-57.314;-73.134
6430;-0.975;-64.783;-76.909
6440;5.326;-72.687;-80.139
6450;9.797;-69.632;-83.09
6460;14.483;-66.577;-86.407
6470;17.288;-57.67;-90.444
6480;17.746;-46.684;-88.146
6490;18.615;-36.601;-85.607
6500;19.774;-29.932;-80.058
6510;20.272;-22.746;-77.263
6520;22.161;-16.051;-74.189
6530;23.819;-9.356;-62.65
6540;23.581;-1.09;-48.232
6550;23.462;7.177;-34.283
6560;24.381;15.585;-28.288
6570;21.412;16.406;-20.767
6580;18.575;17.088;-16.821
6590;19.138;20.455;-13.199
6600;16.997;23.822;-10.266
6610;13.617;26.425;-8.577
6620;12.873;26.228;-5.869
6630;11.29;24.835;-4.921
6640;10.214;23.441;-4.036
6650;9.11;22.048;0.89
6660;7.519;24.585;8.463
6670;6.247;27.121;17.423
6680;2.154;27.388;25.983
6690;-1.719;27.254;35.594
6700;-5.079;19.982;44.406
6710;-7.789;11.71;53.57
6720;-9.532;3.439;65.906
6730;-9.985;-7.127;72.626
6740;-11.546;-17.692;83.277
6750;-12.021;-27.989;91.568
6760;-11.175;-38.286;101.379
6770;-11.97;-46.433;110.818
6780;-12.29;-54.941;105.794
6790;-9.978;-63.248;99.647
6800;-7.666;-71.77;93.913
6810;-6.883;-79.171;98.499
6820;-5.087;-78.026;103.182
6830;-3.546;-75.401;105.57
6840;-2.47;-74.634;108.13
6850;0.487;-74.055;111.309
6860;2.516;-73.055;115.648
6870;4.462;-69.103;118.659
6880;5.546;-64.032;116.27
6890;5.923;-58.374;113.916
6900;6.237;-51.156;122.993
6910;8.567;-46.775;132.07
6920;12.237;-42.659;134.996
6930;13.839;-39.164;137.921
6940;15.392;-35.345;139.759
6950;16.501;-30.526;137.217
6960;16.524;-24.885;134.481
6970;16.589;-19.126;134.709
6980;16.443;-13.255;135.095
6990;16.586;-9.124;129.297
7000;15.204;-5.51;123.932
7010;13.663;-3.29;118.193
7020;12.099;0.051;110.868
7030;11.299;4.221;109.935
7040;9.005;10.91;104.923
7050;8.025;16.703;99.572
7060;6.295;21.556;89.732
7070;2.997;18.074;80.017
7080;0.03;14.01;76.37
7090;-1.346;15.185;72.723
7100;-3.818;17.037;68.313
7110;-5.583;16.103;61.903
7120;-7.349;15.08;55.301
7130;-7.341;12.964;50.163
7140;-5.225;14.245;45.68
7150;-3.04;13.532;28.517
7160;-3.495;9.069;11.354
7170;-5.81;4.726;-1.414
7180;-6.47;1.679;-15.09
7190;-7.786;-1.548;-28.452
7200;-6.823;-5.353;-36.44
7210;-2.37;-10.094;-44.697
7220;1.794;-15.106;-59.691
7230;6.839;-18.931;-74.106
7240;11.521;-21.196;-85.241
7250;16.119;-23.523;-96.859
7260;20.771;-28.106;-106.338
7270;25.214;-33.534;-113.455
7280;27.047;-39.183;-120.503
7290;28.659;-47.105;-123.663
7300;28.31;-49.906;-126.92
7310;29.316;-52.708;-128.075
7320;28.847;-47.913;-129.229
7330;28.426;-41.52;-127.633
7340;26.752;-40.263;-126.145
7350;26.854;-38.436;-124.89
7360;25.428;-33.622;-125.219
7370;24.67;-28.172;-125.549
7380;23.748;-22.723;-122.612
7390;21.251;-20.981;-119.407
7400;18.623;-20.639;-115.681
7410;16.069;-16.774;-113.135
7420;15.73;-17.761;-108.749
7430;16.647;-19.521;-101.429
7440;17.592;-20.95;-93.95
7450;15.403;-22.219;-84.234
7460;12.182;-22.767;-74.808
7470;8.941;-24.677;-64.556
7480;3.999;-27.975;-53.503
7490;-0.228;-32.913;-44.429
7500;-3.086;-37.03;-36.861
7510;-6.109;-38.788;-30.836
7520;-8.454;-40.257;-28.095
7530;-9.386;-41.166;-24.968
7540;-10.181;-41.703;-22.872
7550;-10.557;-45.837;-21.01
7560;-11.052;-47.063;-19.55
7570;-10.588;-48.276;-17.539
7580;-9.923;-50.659;-15.846
7590;-7.259;-51.437;-14.254
7600;-5.248;-52.855;-12.662
7610;-3.237;-46.193;-8.366
7620;-2.021;-40.25;-4.069
7630;-0.628;-30.048;1.324
7640;1.666;-20.005;6.862
7650;3.96;-8.563;13.76
7660;6.553;1.35;26.501
7670;7.334;14.743;37.441
7680;7.874;23.192;42.45
7690;8.23;31.578;47.237
7700;8.967;39.777;48.241
7710;7.57;46.563;49.452
7720;6.172;54.229;51.783
7730;5.571;61.521;53.542
7740;4.408;70.454;51.88
7750;2.123;82.175;52.342
7760;0.258;94.214;52.714
7770;-0.459;105.392;55.499
7780;-2.105;113.952;58.491
7790;-3.73;122.072;60.457
7800;-5.047;127.766;61.463
7810;-6.531;130.379;64.07
7820;-9.208;133.894;67.331
7830;-11.83;137.939;69.292
7840;-16.165;140.676;68.868
7850;-19.614;144.131;68.505
7860;-23.048;139.506;66.89
7870;-25.527;132.806;64.793
7880;-27.179;121.785;60.793
7890;-28.917;109.634;56.003
7900;-30.345;97.484;50.368
7910;-31.426;86.374;39.8
7920;-29.531;73.541;29.232
7930;-28.033;65.908;19.705
7940;-26.619;58.557;13.818
7950;-25.215;51.207;10.524
7960;-22.663;44.404;9.101
7970;-21.261;37.601;6.837
7980;-20.189;30.959;1.062
7990;-21.32;24.276;-0.153
8000;-21.343;15.073;-0.221
8010;-20.71;6.138;-0.679
8020;-20.712;-2.797;-1.743
8030;-20.192;-9.012;-3.371
8040;-20.459;-15.228;-3.639
8050;-21.001;-19.003;-3.817
8060;-21.021;-19.567;-5.497
8070;-19.646;-21.011;-6.975
8080;-18.852;-19.534;-11.494
8090;-17.81;-18.057;-9.302
8100;-17.385;-21.685;-6.814
8110;-15.389;-25.652;-1.874
8120;-14.872;-24.819;3.463
8130;-15.857;-24.248;6.651
8140;-18.481;-22.237;5.07
8150;-20.294;-22.577;3.903
8160;-22.843;-22.916;3.356
8170;-27.683;-22.647;2.808
8180;-32.243;-22.164;1.768
8190;-37.019;-24.361;-3.102
8200;-41.621;-26.786;-8.083
8210;-46.452;-29.291;-16.088
8220;-50.17;-32.879;-24.094
8230;-53.731;-36.466;-28.876
8240;-54.674;-39.025;-34.138
8250;-56.102;-41.825;-39.71
8260;-57.79;-42.739;-45.763
8270;-57.761;-44.254;-51.87
8280;-57.234;-45.608;-57.261
8290;-56.228;-45.927;-60.451
8300;-54.941;-46.218;-63.621
8310;-53.739;-47.934;-68.51
8320;-53.127;-49.801;-73.372
8330;-51.644;-52.113;-75.35
8340;-48.781;-54.708;-80.432
8350;-44.861;-52.542;-85.285
8360;-42.367;-52.334;-92.539
8370;-39.008;-55.181;-99.538
8380;-35.72;-58.423;-105.131
8390;-31.986;-61.59;-105.738
8400;-29.23;-60.997;-106.634
8410;-27.094;-59.873;-106.658
8420;-22.691;-58.669;-106.799
8430;-18.087;-59.883;-103.956
8440;-13.328;-57.637;-100.888
8450;-7.841;-57.741;-98.305
8460;-2.386;-56.451;-93.746
8470;3.297;-49.812;-89.277
8480;7.317;-42.429;-83.057
8490;12.608;-35.245;-77.116
8500;17.454;-27.966;-72.472
8510;21.565;-24.825;-66.498
8520;22.039;-21.819;-60.634
8530;22.142;-19.71;-54.208
8540;23.709;-17.71;-49.062
8550;24.655;-15.71;-43.429
8560;25.943;-13.444;-34.596
8570;25.395;-11.502;-25.445
8580;23.559;-11.948;-15.088
8590;20.563;-9.113;-6.666
8600;17.997;-5.844;4.157
8610;16.916;4.179;12.781
8620;14.923;14.203;21.487
8630;12.545;25.794;30.993
8640;11.607;37.386;40.106
8650;11.001;47.637;47.942
8660;10.785;50.4;56.641
8670;6.749;53.315;64.885
8680;4.218;58.254;72.09
8690;2.71;63.193;79.052
8700;0.797;70.581;84.869
8710;-1.913;77.968;88.343
8720;-5.766;80.848;91.377
8730;-8.509;84.688;92.13
8740;-12.068;87.56;92.6
8750;-15.634;90.6;92.27
8760;-18.251;93.64;91.714
8770;-16.804;95.175;91.565
8780;-14.774;96.71;91.783
8790;-13.556;97.774;92.877
8800;-12.754;100.797;93.931
8810;-11.39;102.43;92.228
8820;-8.189;103.183;90.897
8830;-3.052;103.937;87.895
8840;0.902;100.748;84.666
8850;2.284;97.559;80.437
8860;2.817;90.263;77.833
8870;4.629;82.968;77.349
8880;7.048;74.411;77.858
8890;7.844;61.934;78.119
8900;6.935;49.65;80.899
8910;5.123;47.364;82.463
8920;7.466;45.079;83.588
8930;8.145;46.259;82.087
8940;6.383;47.44;81.324
8950;3.394;47.473;79.138
8960;1.444;48.186;78.425
8970;0.401;49.017;73.592
8980;1.196;42.367;66.628
8990;3.261;35.317;58.767
9000;6.79;28.783;54.192
9010;9.432;22.25;50.459
9020;10.026;16.68;47.662
9030;10.47;7.27;42.21
9040;9.888;-1.891;36.709
9050;9.564;-11.452;31.392
9060;8.341;-20.124;25.534
9070;7.488;-28.557;19.699
9080;5.23;-36.708;13.775
9090;3.64;-44.299;7.899
9100;3.45;-52.451;-0.542
9110;3.981;-61.08;-9.183
9120;4.713;-69.389;-19.008
9130;4.399;-77.87;-28.967
9140;3.43;-83.13;-38.346
9150;3.342;-88.23;-50.407
9160;4.061;-95.159;-62.474
