timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1100;112.309;52.762;-1.621;90.684;5.284;-79.783;-192.067;114.627;-23.659;-4.232;-9.931;-224.928;184.96;155.478;180.251
1110;107.409;64.413;-7.947;100.761;15.893;-75.696;-190.704;107.166;-19.946;-1.598;-11.859;-222.265;189.928;167.294;189.794
1120;102.907;75.614;-13.81;110.892;26.637;-70.315;-189.27;99.51;-16.522;1.019;-12.802;-220.391;194.018;180.385;199.414
1130;98.602;86.447;-19.233;119.053;34.419;-65.411;-187.52;90.408;-12.727;4.469;-13.995;-218.514;197.431;191.979;208.829
1140;94.009;97.893;-22.792;128.754;42.37;-58;-185.832;80.128;-9.519;7.497;-14.478;-214.92;200.727;203.101;218.124
1150;90.36;108.5;-25.63;136.95;50.33;-50.57;-184.93;70.84;-6.16;9.28;-15;-211.89;203.47;213.51;226.42
1160;88.294;118.928;-29.621;147.71;60.372;-40.722;-183.044;62.134;-3.459;11.049;-15.451;-208.863;206.6;222.83;232.297
1170;87.824;130.797;-33.023;155.39;70.686;-30.687;-181.127;53.208;-0.444;13.512;-16.238;-202.346;208.72;232.042;237.697
1180;88.866;141.806;-35.628;161.161;81.254;-20.591;-176.831;43.725;3.808;16.889;-17.031;-195.561;210.81;241.704;242.898
1190;91.07;151.678;-38.392;166.943;91.854;-9.333;-172.513;36.18;10.023;20.203;-17.783;-188.786;212.607;245.724;247.209
1200;92.749;161.554;-40.514;171.604;101.429;1.516;-169.493;30.274;16.194;24.208;-18.537;-181.055;212.863;249.954;250.429
1210;94.094;169.943;-41.894;171.334;108.697;12.799;-166.268;20.714;21.895;28.212;-17.929;-173.34;212.489;256.363;253.617
1220;96.817;176.661;-43.237;167.644;116.267;24.103;-163.476;11.819;25.45;33.097;-17.323;-165.593;210.453;259.913;257.176
1230;100.246;183.543;-44.828;163.687;124.927;38.399;-161.533;2.854;28.2;37.797;-15.717;-157.581;205.952;258.866;257.666
1240;105.439;190.219;-46.783;159.263;133.589;55.13;-159.588;-6.403;32.095;42.363;-14.112;-149.584;199.042;257.192;258.124
1250;108.969;196.729;-48.925;158.46;141.505;71.624;-155.607;-15.393;36.784;47.858;-12.975;-140.18;190.829;253.253;256.911
1260;110.324;202.529;-50.802;157.604;149.368;89.621;-152.149;-24.154;40.788;53.352;-11.634;-131.55;182.806;248.463;251.848
1270;110.609;207.104;-51.574;160.501;157.174;108.363;-146.974;-31.445;44.883;57.134;-10.269;-122.932;174.068;242.132;246.756
1280;109.362;211.755;-52.335;164.981;165.275;126.627;-142.09;-37.053;49;60.5;-8.499;-112.395;165.59;234.596;238.086
1290;108.181;214.857;-53.809;169.375;172.447;144.845;-137.209;-42.673;53.432;64.062;-6.884;-102.15;157.953;224.211;229.107
1300;107.216;216.96;-56.325;173.998;178.656;159.409;-133.04;-50.181;59.268;67.56;-6.245;-91.917;151.97;214.603;220.009
1310;110.343;218.409;-59.071;177.857;184.675;174.937;-128.872;-57.533;65.313;70.459;-6.078;-78.769;146.452;203.614;214.328
1320;113.088;218.509;-61.127;182.679;191.355;188.972;-121.784;-65.161;69.314;73.053;-6.952;-65.633;139.646;192.694;206.115
1330;115.718;218.728;-63.659;187.462;197.99;201.934;-115.741;-72.465;74.406;75.644;-8.095;-52.155;132.481;180.654;198.395
1340;119.042;218.01;-68.051;192.146;205.659;213.495;-109.695;-79.22;77.625;78.377;-8.905;-36.214;124.182;168.286;188.934
1350;121.753;216.268;-72.607;194.905;213.012;224.983;-102.853;-85.462;80.842;80.528;-9.705;-20.292;116.248;154.655;180.847
1360;123.472;214.868;-77.655;196.669;218.365;236.53;-96.013;-92.295;83.622;81.961;-9.402;-4.663;107.939;142.024;170.306
1370;124.648;212.702;-82.912;198.245;222.654;245.874;-88.381;-98.277;86.088;82.633;-9.088;10.547;97.986;128.103;159.351
1380;125.242;210.074;-87.124;199.9;228.691;254.147;-80.551;-104.33;86.347;81.91;-8.612;25.739;87.14;114.294;148.247
1390;125.024;206.695;-90.915;198.682;234.131;260.98;-71.923;-109.633;84.191;80.379;-8.124;42.017;76.228;99.54;135.069
1400;124.064;201.896;-94.216;197.432;239.536;269.024;-62.512;-114.368;82.928;78.848;-8.24;58.28;64.784;85.456;121.88
1410;121.602;197.268;-96.841;192.831;242.577;273.807;-53.102;-119.283;81.801;77.263;-8.35;74.598;51.97;71.522;110.153
1420;121.437;192.892;-99.939;190.153;244.633;277.443;-42.694;-122.905;81.574;74.423;-8.427;91.26;40.069;56.3;97.705
1430;120.365;187.817;-103.454;189.245;245.135;281.105;-34.249;-125.008;80.506;71.544;-8.376;107.907;28.133;39.487;85.255
1440;118.794;183.413;-106.379;188.381;246.759;282.908;-24.885;-128.188;78.992;68.294;-8.268;125.691;15.513;24.947;70.678
1450;116.168;177.7;-109.151;187.278;247.657;285.483;-14.072;-130.505;76.248;63.652;-8.072;142.697;4.117;9.822;56.969
1460;111.96;172.012;-112.772;188.209;248.592;288.268;-3.264;-132.016;73.022;57.815;-8.308;159.685;-6.264;-5.616;43.26
1470;106.216;166.28;-117.38;189.114;249.497;291.461;9.165;-133.126;71.099;51.979;-8.149;177.173;-17.196;-18.224;27.655
1480;100.034;159.187;-122.288;189.356;249.24;291.87;21.589;-133.158;69.297;46.222;-8.786;193.801;-26.535;-28.943;13.958
1490;93.62;152.283;-126.232;187.552;247.652;290.728;36.006;-133;67.533;41.047;-9.221;210.409;-34.202;-40.253;0.046
1500;88.936;144.241;-129.868;184.083;246.754;287.44;48.836;-132.833;65.099;35.116;-9.653;226.43;-40.108;-49.902;-12.27
1510;83.441;136.172;-133.834;179.786;244.48;281.864;64.217;-132.232;62.684;29.324;-10.562;242.43;-46.816;-60.031;-23.311
1520;77.378;127.571;-137.734;174.032;241.905;274.27;78.06;-131.645;59.624;24.577;-11.462;258.541;-52.263;-69.832;-34.745
1530;73.293;118.521;-140.759;166.044;238.838;266.554;91.893;-130.497;56.848;19.435;-12.667;273.712;-58.809;-78.393;-45.694
1540;69.64;110.518;-143.85;158.039;235.746;257.066;107.363;-130.379;54.28;14.295;-13.863;288.861;-63.991;-85.151;-57.436
1550;65.144;102.904;-147.833;148.236;230.913;246.717;122.743;-130.731;50.873;9.333;-15.207;303.76;-71.099;-93.083;-69.017
1560;56.82;93.925;-152.05;137.33;224.787;236.045;139.673;-131.406;46.747;4.983;-16.537;315.878;-79.286;-99.841;-79.721
1570;49.012;85.025;-154.751;127.649;219.601;225.454;153.694;-131.791;43.544;0.796;-16.805;327.976;-87.07;-106.937;-88.931
1580;41.448;74.436;-155.29;117.531;213.26;215.328;167.705;-131.391;38.578;-3.167;-17.781;338.766;-94.207;-115.013;-98.992
1590;33.706;62.233;-155.36;108.534;204.394;204.824;184.425;-130.545;33.424;-7.131;-19.055;347.296;-100.704;-123.531;-109.049
1600;26.691;50.095;-156.306;98.708;193.037;194.899;200.014;-130.19;27.134;-10.854;-21.197;355.977;-107.059;-130.887;-119.846
1610;17.134;35.404;-157.819;86.389;179.01;180.457;215.605;-128.789;20.194;-17.08;-23.269;360.513;-116.109;-140.423;-131.025
1620;7.425;20.392;-159.088;72.833;163.92;165.814;230.61;-126.774;13.05;-22.385;-26.623;365.05;-124.268;-149.094;-142.204
1630;-2.571;5.59;-159.572;58.548;148.148;151.572;245.614;-123.313;7.665;-25.985;-29.938;366.84;-130.357;-156.914;-151.291
1640;-9.731;-9.361;-158.566;45.658;133.099;138.585;257.978;-119.618;3.597;-29.313;-33.865;365.891;-135.934;-163.174;-158.228
1650;-17.04;-24.618;-156.847;31.759;117.848;124.411;270.342;-115.834;-0.211;-32.68;-36.872;364.942;-140.633;-169.338;-165.164
1660;-24.559;-38.652;-154.092;17.885;103.017;109.794;281.808;-111.767;-2.989;-35.869;-38.937;361.612;-143.25;-173.739;-171.661
1670;-33.735;-52.815;-151.459;3.851;87.134;95.545;292.479;-108.743;-5.368;-38.193;-41.001;354.726;-145.512;-176.36;-176.877
1680;-43.937;-65.785;-149.21;-10.232;71.603;80.033;300.709;-106.186;-7.763;-40.31;-42.514;347.839;-148.156;-178.585;-182.156
1690;-54.259;-78.109;-147.375;-24.506;53.935;64.161;308.199;-102.559;-11.461;-42.215;-44.028;337.568;-149.746;-180.745;-184.694
1700;-63.07;-88.789;-145.306;-38.532;36.086;48.932;315.688;-98.259;-14.516;-43.663;-45.759;327.443;-151.037;-182.21;-186.647
1710;-71.328;-99.608;-142.606;-51.389;19.726;33.997;322.692;-92.189;-17.709;-44.468;-47.49;317.297;-152.731;-183.527;-188.753
1720;-79.396;-108.541;-139.106;-64.815;2.503;18.746;328.657;-85.316;-20.139;-45.287;-49.924;305.127;-153.463;-185.268;-190.531
1730;-87.794;-116.269;-135.263;-77.222;-14.851;4.092;332.861;-81.997;-22.399;-45.811;-52.359;292.957;-154.447;-186.372;-192.12
1740;-96.006;-123.692;-131.829;-88.801;-31.403;-10.803;335.03;-78.726;-24.83;-46.59;-55.091;279.458;-155.25;-186.996;-193.79
1750;-105.01;-129.337;-129.477;-100.132;-47.968;-24.236;337.2;-76.041;-27.361;-47.156;-57.703;265.295;-156.968;-187.148;-195.055
1760;-111.858;-135.247;-126.563;-111.848;-63.415;-37.229;332.771;-74.08;-29.463;-48.262;-60.368;251.132;-157.924;-187.152;-196.789
1770;-118.469;-140.822;-123.724;-124.959;-80.673;-49.786;328.342;-72.119;-31.021;-49.487;-62.513;235.214;-158.674;-187.302;-198.526
1780;-126.967;-146.121;-121.007;-136.942;-97.044;-62.359;322.16;-69.655;-32.628;-50.343;-64.738;218.207;-158.777;-188.222;-200.234
1790;-136.177;-151.568;-117.767;-149.28;-113.981;-73.182;314.476;-66.284;-34.538;-51.201;-66.295;201.228;-160.99;-189.389;-201.236
1800;-144.694;-156.766;-113.388;-159.57;-128.313;-82.571;306.792;-62.381;-37.008;-51.79;-67.412;183.342;-163.363;-191.091;-202.15
1810;-149.926;-160.514;-106.526;-168.752;-140.397;-92.332;294.601;-55.695;-38.739;-51.76;-68.279;165.457;-165.065;-193.143;-203.065
1820;-154.828;-164.913;-96.848;-177.354;-152.543;-102.646;282.411;-48.003;-40.452;-51.881;-69.145;147.412;-166.646;-195.381;-204.327
1830;-159.486;-167.794;-87.63;-185.964;-163.484;-112.698;269.662;-40.691;-41.526;-52.705;-69.174;130.865;-167.83;-197.032;-205.726
1840;-164.374;-168.657;-78.782;-194.713;-172.694;-120.89;254.313;-31.832;-42.226;-53.777;-69.203;114.317;-168.759;-198.379;-207.124
1850;-169.945;-169.458;-68.81;-203.221;-180.05;-129.523;237.764;-22.126;-43.108;-54.876;-67.193;97.725;-169.083;-199.255;-208.418
1860;-173.921;-170.41;-58.866;-211.763;-187.537;-136.291;219.375;-12.408;-44.141;-55.989;-65.183;84.225;-169.779;-200.625;-209.099
1870;-177.519;-171.13;-47.923;-218.793;-192.839;-141.761;200.986;-3.717;-45.208;-57.738;-61.823;70.724;-170.007;-202.612;-209.712
1880;-179.64;-172.612;-35.852;-224.094;-196.727;-147.025;182.312;3.666;-46.506;-59.988;-58.463;60.228;-170.086;-205.556;-210.087
1890;-181.703;-173.499;-24.339;-229.388;-200.463;-152.661;165.677;12.302;-47.921;-62.272;-54.857;49.779;-169.742;-208.317;-210.04
1900;-184.204;-173.91;-11.502;-234.059;-204.106;-157.994;149.833;24.01;-49.601;-65.094;-50.05;39.441;-169.317;-211.194;-209.546
1910;-187.487;-174.534;1.152;-237.211;-207.698;-162.046;134.777;35.863;-51.175;-68.036;-46.523;31.25;-169.188;-212.826;-209.437
1920;-191.826;-175.117;13.594;-239.996;-210.692;-165.396;119.72;47.862;-52.603;-70.844;-42.196;23.058;-168.901;-213.102;-209.317
1930;-196.265;-176.814;27.076;-242.919;-213.832;-166.863;108.208;61.03;-53.633;-73.404;-37.941;13.317;-168.756;-211.63;-209.557
1940;-200.548;-177.513;43.2;-246.194;-216.564;-168.153;96.697;75.149;-54.047;-74.63;-33.858;6.055;-168.999;-210.223;-209.741
1950;-204.4;-178.374;58.607;-248.119;-218.488;-169.477;84.161;89.927;-53.961;-74.435;-29.375;-1.207;-169.04;-207.687;-209.952
1960;-207.408;-178.832;73.145;-249.877;-220.074;-171.087;72.091;105.385;-55.981;-74.115;-24.469;-8.834;-168.366;-206.847;-209.567
1970;-210.607;-179.666;86.076;-251.527;-220.865;-172.415;59.861;119.632;-57.487;-73.448;-19.123;-14.393;-167.648;-205.666;-209.113
1980;-212.959;-180.862;97.543;-253.443;-221.869;-173.099;49.266;136.705;-59.157;-73.35;-13.571;-19.952;-166.8;-204.65;-209.436
1990;-215.785;-182.481;109.434;-254.989;-222.741;-173.523;38.672;151.277;-54.634;-73.174;-8.019;-23.749;-165.997;-203.422;-208.239
2000;-218.473;-183.901;122.108;-256.528;-223.819;-173.498;28.226;165.017;-50.519;-72.694;-4.039;-27.546;-164.884;-202.666;-207.041
2010;-221.44;-185.228;135.219;-256.923;-224.883;-172.819;21.861;178.634;-45.259;-71.033;-0.058;-31.724;-163.768;-202.266;-204.59
2020;-224.455;-186.832;149.051;-256.777;-225.698;-172.134;15.095;191.102;-46.748;-69.397;4.324;-33.691;-162.03;-200.894;-200.298
2030;-225.963;-188.126;163.239;-256.941;-226.251;-172.017;10.517;200.403;-48.757;-67.754;8.706;-35.658;-159.532;-198.654;-196.006
2040;-227.028;-189.126;177.092;-256.559;-226.123;-171.846;5.939;206.481;-50.636;-66.905;12.463;-38.583;-156.731;-196.367;-191.523
2050;-227.575;-189.914;192.182;-256.207;-225.899;-172.073;0.447;210.596;-52.003;-66.335;16.221;-40.178;-153.215;-194.992;-187.335
2060;-228.023;-190.735;206.408;-257.019;-226.99;-172.261;-1.885;212.423;-53.101;-65.943;19.761;-41.772;-150.523;-192.545;-183.148
2070;-228.581;-191.132;217.234;-257.887;-228.268;-172.128;-5.054;212.057;-53.924;-65.724;22.102;-43.986;-148.803;-190.113;-179.818
2080;-228.486;-190.564;227.226;-259.476;-230.339;-171.726;-7.47;211.186;-55.443;-64.527;24.594;-46.055;-147.327;-187.953;-175.792
2090;-227.974;-190.313;235.079;-260.661;-232.588;-170.622;-9.887;208.343;-57.68;-62.986;26.887;-48.324;-144.552;-184.668;-170.135
2100;-227.32;-191.356;242.85;-261.763;-234.48;-168.714;-11.801;204.215;-60.546;-61.274;28.179;-51.025;-141.157;-179.448;-164.796
2110;-227.666;-192.263;249.823;-262.556;-236.047;-167.051;-13.716;199.229;-63.643;-59.113;31.604;-53.726;-137.71;-174.308;-158.335
2120;-227.695;-193.033;255.902;-263.221;-236.868;-165.31;-16.394;194.851;-66.527;-56.724;34.589;-57.319;-134.419;-169.721;-149.81
2130;-228.066;-193.033;257.357;-261.954;-237.617;-164.433;-18.753;190.601;-68.341;-54.302;37.672;-60.694;-129.88;-162.412;-141.687
2140;-228.833;-192.927;256.676;-260.681;-238.352;-163.636;-21.152;186.506;-69.308;-51.749;40.754;-64.069;-125.414;-155.534;-134.134
2150;-228.857;-193.026;254.617;-258.303;-238.532;-163.201;-24.196;178.273;-69.993;-49.058;44.884;-67.766;-120.32;-141.36;-128.779
2160;-227.015;-192.417;252.814;-257.214;-238.461;-162.434;-27.24;169.305;-72.414;-46.244;49.014;-70.586;-114.903;-128.37;-123.577
2170;-224.4;-191.455;251.375;-256.498;-238.434;-161.917;-29.859;160.138;-74.428;-43.738;51.17;-73.407;-109.24;-116.521;-117.178
2180;-220.698;-190.16;248.939;-256.251;-238.919;-161.819;-33.439;149.75;-76.368;-41.174;53.326;-75.132;-103.077;-104.949;-108.993
2190;-216.298;-190;243.593;-255.371;-239.723;-161.463;-37.698;137.749;-78.023;-39.779;55.89;-76.472;-96.448;-91.684;-100.808
2200;-213.308;-189.531;236.446;-253.817;-240.473;-162.008;-40.672;124.182;-78.574;-38.647;58.454;-78.749;-89.623;-80.13;-92.232
2210;-210.716;-189.346;227.941;-252.221;-241.161;-161.913;-43.646;108.681;-77.309;-37.57;60.719;-80.688;-83.081;-66.719;-84.223
2220;-208.039;-188.29;221.532;-251.196;-241.568;-162.265;-47.404;92.687;-76.626;-37.077;65.783;-82.628;-75.077;-53.269;-76.215
2230;-203.295;-187.116;216;-250.186;-241.647;-162.612;-51.163;75.924;-76.199;-36.148;70.581;-85.772;-65.385;-38.251;-65.527
2240;-198.277;-184.499;209.276;-249.57;-241.457;-163.468;-55.503;60.851;-82.658;-35.044;77.658;-88.756;-55.566;-23.506;-55.086
2250;-190.796;-181.683;201.346;-247.094;-240.538;-163.029;-60.166;46.534;-88.832;-33.083;86.097;-91.739;-45.859;-8.668;-44.644
2260;-182.873;-178.348;192.53;-242.033;-238.866;-162.64;-64.828;32.39;-96.406;-30.766;95.246;-95.458;-36.148;5.954;-34.803
2270;-174.392;-174.531;181.766;-236.506;-236.408;-161.623;-69.651;19.705;-97.288;-27.185;103.514;-98.583;-27.484;19.866;-25.345
2280;-165.6;-170.062;168.975;-230.586;-233.874;-160.727;-74.474;9.663;-98.23;-23.487;107.655;-101.743;-18.061;35.338;-15.596
2290;-155.724;-166.008;154.094;-226.112;-231;-160.032;-79.492;2.832;-98.317;-18.986;111.836;-104.298;-6.835;52.639;-6.646
2300;-145.828;-163.361;136.793;-221.708;-229.25;-159.23;-83.83;-2.091;-98.67;-14.793;114.074;-106.852;3.939;71.217;4.326
2310;-136.481;-159.266;118.628;-216.97;-227.181;-158.596;-87.888;-7.139;-97.717;-11.324;116.313;-109.349;14.863;89.495;16.41
2320;-126.491;-155.703;99.255;-211.332;-224.669;-157.486;-91.069;-10.974;-97.588;-7.487;119.444;-110.75;26.538;109.554;30.486
2330;-116.532;-151.741;78.839;-204.126;-220.432;-156.486;-94.25;-14.684;-96.418;-2.863;122.575;-112.152;40.759;129.163;44.796
2340;-106.921;-147.029;59.764;-195.225;-215.706;-155.814;-96.703;-18.265;-96.04;2.015;126.034;-113.061;53.879;147.935;59.462
2350;-96.015;-141.519;40.008;-186.048;-210.967;-156.447;-98.197;-20.832;-94.756;7.108;129.494;-113.239;67.855;163.463;74.087
2360;-83.713;-135.015;20.71;-173.71;-206.61;-156.717;-99.41;-22.806;-93.848;11.836;130.815;-113.417;81.934;179.459;89.29
2370;-71.37;-126.928;1.018;-158.767;-200.905;-156.79;-99.623;-26.673;-91.746;17.603;132.137;-112.421;95.72;196.272;103.163
2380;-57.241;-119.11;-16.041;-145.857;-195.677;-155.731;-99.837;-31.017;-90.408;23.72;133.56;-111.246;107.888;211.466;117.036
2390;-41.479;-109.796;-31.879;-132.484;-189.11;-154.175;-100.556;-37.525;-89.076;31.306;134.583;-110.217;122.691;229.057;132.137
2400;-25.702;-98.501;-49.15;-120.748;-183.841;-152.888;-101.274;-42.99;-87.572;39.542;133.091;-108.956;137.399;242.028;150.399
2410;-11.139;-87.633;-67.571;-106.457;-178.782;-150.56;-102.404;-47.108;-84.874;47.692;130.999;-107.695;151.185;254.931;168.661
2420;4.119;-75.375;-85.012;-91.945;-173.081;-147.451;-103.379;-50.8;-82.051;55.781;129.866;-106.647;166.32;268.654;187.412
2430;19.807;-63.023;-101.714;-73.023;-163.971;-143.957;-104.714;-54.679;-78.586;63.957;127.681;-105.2;182.465;281.914;205.186
2440;34.921;-50.754;-119.156;-51.908;-152.797;-139.412;-104.901;-58.462;-75.968;72.866;125.337;-103.753;198.047;293.621;222.96
2450;52.903;-37.313;-135.61;-32.101;-142.423;-132.272;-105.087;-61.775;-73.832;81.288;122.05;-100.566;212.274;306.194;241.084
2460;72.466;-21.35;-150.379;-11.839;-130.966;-124.175;-104.512;-64.928;-70.059;89.977;118.763;-97.888;227.317;320.068;259.043
2470;92.192;-5.676;-166.314;8.851;-120.139;-115.899;-102.937;-67.415;-66.128;99.763;111.723;-95.225;240.903;334.04;276.684
2480;110.654;11.68;-180.872;31.361;-109.308;-107.789;-101.201;-69.469;-61.406;110.029;104.683;-91.392;252.181;348.334;292.469
2490;130.057;27.291;-192.674;53.803;-98.276;-99.523;-99.195;-70.823;-55.892;120.33;94.343;-87.559;263.29;363.254;307.197
2500;149.637;42.4;-202.663;74.094;-86.534;-91.833;-97.188;-70.905;-50.771;130.579;84.004;-84.393;273.891;378.168;321.782
2510;168.749;56.943;-213.154;90.338;-74.994;-83.989;-95.465;-70.537;-45.817;139.59;72.55;-80.629;284.565;392.975;335.865
2520;189.65;71.131;-223.79;106.159;-64.588;-77.668;-93.022;-69.89;-41.164;147.789;61.097;-76.865;295.826;407.356;348.33
2530;210.843;86.262;-232.577;122.834;-53.237;-71.737;-91;-69.637;-35.614;154.575;53.716;-73.902;305.574;420.026;361.512
2540;231.028;102.532;-238.421;142.164;-39.897;-65.792;-88.57;-70.262;-28.926;158.626;46.175;-70.814;313.651;430.757;374.735
2550;250.007;119.654;-242.207;163.476;-23.454;-60.034;-86.139;-71.212;-23.055;159.949;40.501;-67.726;321.426;440.934;387.548
2560;268.19;136.228;-245.346;184.698;-6.88;-54.578;-83.766;-71.932;-17.465;161.272;35.146;-64.943;329.68;449.312;398.786
2570;285.881;154.154;-246.575;208.459;10.026;-49.527;-81.392;-71.146;-11.779;161.215;29.996;-62.506;338.007;455.833;410.025
2580;302.742;170.599;-247.243;232.469;26.593;-44.116;-78.746;-68.699;-6.459;160.49;24.688;-60.014;343.076;460.996;419.818
2590;319.778;187.059;-247.964;254.299;42.812;-37.603;-76.421;-66.098;0.632;159.23;19.301;-58.255;346.892;465.15;427.073
2600;335.72;203.836;-249.068;276.069;60.204;-30.033;-74.175;-65.092;9.21;156.287;13.486;-56.497;349.137;468.276;434.328
2610;350.232;219.519;-249.177;295.062;79.115;-22.401;-72.418;-63.957;18.25;153.03;7.91;-54.646;350.688;470.975;438.548
2620;365.072;234.126;-247.752;311.429;98.383;-14.192;-70.661;-62.324;27.457;147.972;2.143;-53.524;351.961;471.611;441.566
2630;377.556;249.877;-247.236;327.754;117.687;-4.735;-69.803;-60.524;37.785;142.866;-3.623;-52.403;353.535;469.481;444.583
2640;388.578;264.323;-244.885;343.801;136.923;4.017;-68.145;-58.423;47.479;135.112;-9.026;-51.354;353.214;464.956;445.283
2650;398.314;278.658;-242.168;361.01;157.823;14.793;-66.447;-56.266;58.559;127.515;-14.429;-50.513;351.338;455.396;443.051
2660;406.808;293.806;-236.636;376.599;178.334;26.21;-64.772;-54.094;70.886;119.782;-19.488;-49.789;350.088;443.017;440.771
2670;414.228;307.211;-227.746;392.639;199.917;36.712;-63.098;-52.888;82.866;112.946;-24.548;-50.139;345.12;427.319;434.681
2680;419.821;320.557;-218.207;406.393;220.49;48.499;-60.908;-51.283;94.553;104.546;-28.952;-50.49;335.553;411.348;425.401
2690;424.785;333.32;-205.182;418.008;239.986;60.474;-58.717;-49.357;107.423;96.239;-33.356;-49.894;324.185;393.326;413.154
2700;427.182;345.084;-187.97;429.658;259.4;71.215;-56.494;-47.021;120.146;87.924;-36.77;-50.004;313.495;373.003;399.628
2710;427.957;354.028;-166.822;440.742;278.268;80.517;-54.728;-43.825;131.818;80.183;-40.983;-50.114;301.08;351.581;383.237
2720;428.025;362.923;-142.699;451.748;298.057;89.606;-52.843;-40.556;143.428;71.154;-44.21;-49.342;286.728;328.066;365.275
2730;426.583;369.575;-118.352;460.68;317.487;100.054;-51.234;-37.287;153.737;61.443;-47.836;-48.989;272.846;301.033;347.367
2740;424.277;375.228;-93.339;469.531;336.879;110.614;-49.626;-33.803;163.701;51.054;-50.422;-48.636;257.979;273.381;327.841
2750;419.792;381.334;-64.935;478.128;355.277;121.914;-48.097;-30.433;174.026;40.07;-52.429;-47.375;241.4;244.581;307.066
2760;414.29;387.564;-35.541;486.53;374.443;133.716;-46.407;-27.946;186.012;29.11;-53.756;-46.183;224.404;215.116;286.291
2770;406.171;393.908;-8.458;494.959;393.588;147.126;-44.957;-26.332;195.832;18.199;-54.709;-44.943;205.436;185.651;264.497
2780;396.899;399.069;16.468;500.557;411.462;161.015;-43.335;-24.306;205.13;9.101;-55.662;-43.553;185.854;156.092;240.708
