timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
1370;113.087;102.273;43.45;-7.271;-25.369;-69.599;15.694;-11.431;20.676;-71.145;-165.994;25.332;-37.707;-45.169;33.814
1380;119.398;111.947;47.689;-15.62;-27.257;-74.849;18.086;-4.384;19.808;-75.86;-167.161;33.429;-36.644;-46.422;32.998
1390;123.272;121.959;49.914;-22.139;-27.343;-79.573;19.887;2.008;19.082;-80.374;-170.354;41.641;-35.961;-48.658;31.661
1400;124.549;131.719;51.29;-28.638;-27.415;-84.001;21.082;8.715;18.791;-87.919;-173.794;45.965;-35.241;-50.24;30.908
1410;123.281;142.561;53.68;-35.721;-29.579;-86.697;22.38;17.156;18.656;-92.327;-177.519;53.47;-33.926;-51.337;28.747
1420;124.226;155.911;56.605;-41.926;-31.258;-88.445;25.433;24.944;19.606;-96.685;-178.964;60.975;-32.873;-52.389;25.57
1430;125.113;169.522;61.222;-48.357;-32.883;-90.186;27.238;32.325;24.106;-95.397;-178.41;68.473;-31.913;-54.926;22.717
1440;125.691;182.098;63.93;-53.455;-33.661;-93.47;30.225;37.954;28.493;-92.938;-177.012;75.065;-31.041;-57.291;21.2
1450;124.569;192.282;66.169;-58.43;-34.306;-97.269;30.866;43.841;33.35;-90.57;-174.911;81.64;-30.96;-56.972;23.911
1460;124.145;202.029;66.887;-63.594;-36.898;-101.417;33.215;49.763;39.24;-88.034;-173.768;86.207;-30.884;-56.334;27.8
1470;121.597;208.706;67.214;-72.152;-42.283;-106.559;31.53;53.65;43.2;-86.098;-173.472;89.201;-31.873;-58.425;27.244
1480;123.255;211.626;68.259;-80.612;-47.537;-111.611;30.441;57.406;47.058;-83.934;-173.651;92.279;-32.259;-61.723;25.812
1490;120.978;210.577;71.274;-88.25;-53.695;-116.659;32.276;62.31;51.137;-80.47;-173.542;96.794;-31.861;-63.37;23.437
1500;119.023;208.389;74.854;-93.207;-60.821;-121.708;35.679;67.295;54.789;-79.277;-173.568;100.017;-31.154;-58.686;21.968
1510;117.607;206.924;77.636;-98.24;-67.422;-127.033;39.415;72.928;58.665;-77.836;-171.465;103.156;-30.426;-53.244;22.313
1520;117.171;206.132;79.263;-101.352;-68.683;-131.913;42.575;77.498;64.119;-76.927;-167.633;105.77;-30.018;-48.808;22.326
1530;119.48;205.435;82.748;-104.622;-68.219;-136.807;44.709;80.76;65.622;-75.655;-161.16;108.448;-29.752;-45.403;21.452
1540;121.546;206.108;86.661;-108.499;-66.608;-139.785;47.923;81.85;67.319;-75.503;-151.768;114.407;-28.948;-43.041;19.909
1550;127.001;206.781;89.686;-113.593;-66.647;-142.763;52.946;80.13;71.641;-76.23;-141.451;120.778;-27.952;-43.499;16.874
1560;130.832;207.214;92.05;-118.852;-66.686;-141.433;58.03;77.814;75.352;-77.88;-134.75;125.088;-26.868;-45.189;13.844
1570;134.346;206.349;93.457;-122.909;-67.132;-137.237;63.019;78.24;79.159;-80.039;-123.003;125.909;-25.163;-46.295;11.461
1580;137.877;205.189;95.462;-126.068;-64.974;-132.862;67.341;77.807;79.883;-81.981;-110.879;127.283;-24.385;-45.97;11.437
1590;142.723;202.76;95.807;-129.392;-62.76;-127.788;71.738;77.993;80.374;-82.377;-99.034;130.168;-24.767;-43.097;10.764
1600;150.001;199.894;95.641;-131.215;-60.378;-122.872;77.346;79.811;81.705;-81.749;-89.206;133.32;-24.858;-41.601;8.472
1610;157.847;196.189;92.215;-132.763;-59.887;-119.523;82.486;80.072;82.633;-80.634;-80.302;136.145;-24.828;-43.21;7.628
1620;163.839;188.046;89.523;-134.083;-58.872;-116.823;87.192;78.652;83.43;-78.812;-72.679;135.817;-24.477;-46.349;6.703
1630;168.124;175.859;87.783;-136.048;-59.161;-113.959;87.99;76.066;83.604;-77.182;-66.354;134.484;-25.288;-48.777;7.841
1640;171.639;163.425;87.399;-138.641;-59.131;-112.326;90.203;73.665;84.76;-73.392;-58.273;134.445;-27.011;-47.65;8.381
1650;175.183;151.63;87.037;-139.821;-61.039;-110.52;91.297;71.91;84.484;-66.764;-49.331;134.383;-28.183;-42.77;9.167
1660;179.272;137.785;84.491;-138.588;-64.954;-109.126;92.396;68.742;84.839;-60.023;-39.139;134.354;-29.139;-40.393;11.418
1670;184.666;123.492;82.534;-137.354;-68.87;-107.094;91.644;65.146;84.924;-52.961;-31.68;133.585;-29.912;-39.646;12.16
1680;189.182;112.046;81.134;-136.589;-73.196;-105.062;90.932;61.895;82.497;-45.921;-26.145;133.716;-31.018;-37.014;21.185
1690;193.396;102.113;81.165;-135.761;-75.647;-100.863;87.692;59.927;78.389;-38.601;-18.059;134.379;-31.972;-33.566;26.753
1700;200.881;92.799;81.35;-134.975;-78.084;-96.623;85.59;58.839;74.044;-31.025;-9.819;135.425;-31.819;-30.884;27.979
1710;209.081;83.092;82.206;-132.899;-78.342;-90.432;83.93;57.854;68.699;-24.233;-0.688;136.488;-31.435;-31.6;28.632
1720;215.029;73.186;82.637;-128.268;-77.2;-83.2;83.639;56.168;63.458;-18.55;11.626;136.662;-30.971;-28.306;29.654
1730;217.437;65.532;84.059;-123.594;-75.513;-75.968;82.921;56.411;59.185;-13.154;24.084;137.149;-30.862;-22.484;29.65
1740;222.461;59.508;84.335;-118.428;-73.114;-66.629;82.097;56.447;54.348;-7.821;40.12;135.419;-29.283;-17.677;30.274
1750;228.168;55.491;84.585;-115.141;-71.091;-57.386;81.655;57.029;50.301;-0.207;57.557;133.37;-26.463;-18.534;30.626
1760;230.859;51.012;83.538;-112.208;-68.72;-49.251;80.596;55.752;45.054;8.491;74.088;131.975;-23.843;-12.85;30.912
1770;230.401;45.945;79.746;-111.246;-67.303;-42.327;80.204;54.135;39.959;17.912;90.806;133.709;-22.894;-7.789;31.27
1780;224.582;40.575;75.443;-110.228;-65.908;-35.403;80.27;52.352;35.415;27.248;108.388;135.873;-20.723;-4.196;33.378
1790;216.746;33.888;71.225;-107.429;-66.767;-27.109;78.491;51.781;32.008;35.687;124.635;138.823;-19.157;-0.763;36.463
1800;205.281;25.908;65.966;-99.92;-67.012;-18.974;75.552;51.981;28.588;43.949;138.241;136.626;-17.666;2.698;40.041
1810;194.617;18.571;62;-92.556;-67.279;-10.65;73.539;54.269;22.99;51.123;150.146;135.276;-15.52;5.033;43.087
1820;182.476;10.277;57.514;-85.898;-67.208;-4.017;72.554;59.074;19.388;56.687;157.801;132.196;-13.428;6.637;44.6
1830;170.172;0.257;51.713;-78.079;-65.058;2.589;71.713;64.799;16.607;61.829;162.877;128.196;-10.597;8.513;46.334
1840;157.673;-9.753;45.957;-70.432;-63.032;6.37;68.632;69.753;14.93;67.091;166.295;122.556;-7.211;10.302;47.959
1850;143.11;-18.817;39.545;-61.098;-58.508;10.128;65.628;74.834;13.149;70.45;169.412;115.608;-2.585;11.659;49.639
1860;126.309;-27.815;34.128;-50.229;-54.192;14.608;60.894;78.783;12.171;73.772;173.946;107.643;0.432;17.008;49.244
1870;111.39;-33.074;29.032;-38.67;-51.05;23.494;57.006;82.381;11.832;75.557;178.363;100.57;1.917;25.048;49.545
1880;99.782;-34.418;23.899;-25.563;-49.919;32.393;53.949;85.909;12.146;79.211;184.32;93.979;3.783;31.45;49.599
1890;89.543;-35.948;20.327;-12.372;-48.767;43.572;52.572;90.337;12.665;80.732;188.261;88.039;4.124;36.768;51.206
1900;78.995;-37.87;16.454;-0.246;-44.452;54.313;49.102;94.197;13.466;80.568;189.872;83.725;2.234;38.852;50.237
1910;68.568;-38.877;12.004;9.832;-34.617;63.692;45.415;98.092;13.754;79.844;190.447;78.178;0.84;42.455;45.924
1920;57.374;-39.521;5.786;19.909;-24.794;72.757;42.764;100.292;13.979;78.578;190.299;70.044;-0.305;47.061;41.008
1930;45.794;-43.128;-2.764;31.554;-14.912;81.532;40.537;101.927;14.828;76.646;188.993;60.101;-0.794;48.142;29.394
1940;34.309;-48.942;-12.517;44.658;-3.499;90.28;39.917;103.632;16.134;74.308;185.012;48.57;-1.524;46.963;20.441
1950;19.71;-52.985;-21.76;57.527;7.927;99.526;39.018;103.018;17.143;70.996;180.921;37.988;-2.026;47.223;15.728
1960;3.352;-55.234;-30.701;71.786;17.032;107.113;37.548;101.044;18.283;67.884;175.222;27.766;-3.112;50.121;9.888
1970;-14.243;-57.436;-40.241;84.76;26.081;113.226;35.262;99.19;20.614;65.996;166.643;18.21;-5.044;51.105;4.51
1980;-31.65;-59.597;-49.21;97.815;31.531;119.491;32.622;94.68;20.95;65.259;157.519;7.975;-7.211;49.932;2.401
1990;-50.207;-62.081;-58.218;108.801;40.106;124.474;29.699;89.57;20.361;62.16;145.426;-3.04;-9.499;52.35;-1.01
2000;-68.575;-65.454;-68.237;119.788;48.764;127.898;25.949;83.425;19.993;59.412;131.588;-13.538;-13.426;58.977;-3.982
2010;-84.326;-68.163;-76.314;130.538;59.094;132.366;22.046;78.201;18.691;54.102;118.822;-24.24;-17.457;58.916;-7.08
2020;-97.931;-73.234;-79.88;139.952;67.465;137.063;17.07;72.73;17.123;48.846;106.343;-37.96;-19.662;54.767;-8.865
2030;-108.017;-79.734;-83.923;148.731;75.429;141.692;12.794;68.767;15.371;42.623;92.49;-52.308;-21.931;51.083;-13.415
2040;-114.97;-85.172;-88.388;155.126;84.877;144.345;8.139;63.943;13.4;36.885;79.687;-68.828;-23.753;48.197;-22.621
2050;-119.811;-88.037;-92.51;158.76;93.459;149.997;3.797;59.654;11.517;32.708;67.361;-80.028;-25.862;44.737;-34.156
2060;-124.063;-90.557;-97.403;162.45;102.938;153.486;-1.801;53.741;12.366;28.24;56.676;-90.855;-27.19;41.185;-44.884
2070;-128.356;-88.888;-102.052;165.083;110.495;156.11;-8.217;45.789;11.942;24.178;46.13;-99.943;-28.939;38.386;-53.337
2080;-133.528;-86.611;-104.614;165.452;115.724;157.498;-14.426;38.445;13.404;19.326;37.266;-109.807;-30.022;35.742;-61.701
2090;-138.359;-83.186;-105.222;164.663;120.383;161.066;-18.168;30.553;13.404;14.512;30.749;-119.306;-31.502;33.39;-69.106
2100;-142.345;-79.324;-104.865;162.342;122.877;165.091;-21.91;22.81;10.825;11.712;24.28;-127.374;-34.899;30.843;-74.818
2110;-144.043;-75.326;-102.88;160.25;125.006;169.303;-23.837;14.026;9.17;6.586;18.422;-133.706;-38.796;26.175;-78.017
2120;-146.541;-71.348;-100.182;159.691;126.486;171.361;-25.801;8.268;7.421;1.432;12.995;-138.531;-41.581;21.148;-80.676
2130;-148.861;-66.346;-98.15;157.161;129.025;173.306;-27.713;2.655;8.01;-5.983;8.108;-140.701;-42.848;17.335;-82.858
2140;-150.183;-59.632;-96.243;154.459;132.364;172.291;-31.174;-2.447;7.241;-12.992;4.193;-144.297;-42.614;12.57;-84.527
2150;-151.88;-52.571;-93.142;149.252;132.801;171.577;-31.771;-7.961;5.007;-20.252;4.519;-150.279;-42.392;7.313;-84.742
2160;-154.261;-47.047;-89.073;144.24;129.302;167.575;-32.243;-13.07;2.946;-25.899;7.061;-157.959;-42.75;2.377;-82.761
2170;-156.153;-45.714;-84.517;138.25;124.486;159.411;-33.782;-16.474;1.406;-32.796;10.44;-158.961;-43.194;-0.803;-79.15
2180;-156.404;-46.611;-78.615;131.895;118.69;149.972;-36.069;-19.32;-0.388;-39.754;13.028;-159.971;-43.356;-1.859;-77.412
2190;-157.236;-47.189;-71.899;125.575;109.157;139.132;-38.356;-22.046;-2.521;-47.775;15.663;-157.77;-43.299;-1.528;-76.229
2200;-157.919;-48.193;-65.764;118.177;98.429;128.121;-41.378;-24.323;-4.814;-55.251;19.135;-155.728;-43.469;1.396;-74.298
2210;-157.668;-49.931;-59.295;104.917;87.648;118.261;-43.919;-25.448;-7.517;-62.567;25.01;-155.167;-43.215;8.09;-71.61
2220;-155.308;-50.29;-52.903;91.637;76.371;107.648;-45.374;-26.684;-10.563;-70.941;32.486;-154.989;-42.45;13.164;-69.476
2230;-152.811;-49.389;-48.058;76.634;68.538;96.076;-45.923;-27.477;-14.189;-79.741;40.361;-152.172;-41.302;14.632;-69.185
2240;-149.406;-47.768;-44.63;63.131;58.63;84.367;-46.425;-28.081;-17.772;-86.759;46.241;-151.917;-40.006;9.305;-68.258
2250;-145.763;-45.203;-39.884;49.063;50.723;73.163;-48.285;-27.469;-20.359;-93.548;48.59;-152.419;-38.186;3.109;-66.367
2260;-142.248;-42.79;-33.661;34.971;43.116;60.608;-50.357;-25.67;-21.303;-99.597;47.55;-154.734;-35.974;-1.247;-65.615
2270;-138.393;-39.188;-28.208;21.003;35.614;48.607;-51.37;-24.04;-20.993;-105.007;45.254;-156.815;-33.305;-0.64;-65.258
2280;-133.545;-35.99;-22.037;6.143;27.41;36.606;-52.382;-24.41;-20.412;-109.65;42.862;-158.444;-30.331;-0.625;-63.28
2290;-127.326;-33.15;-17.24;-7.199;16.821;25.041;-52.526;-24.414;-19.737;-114.823;39.956;-157.932;-27.563;-2.113;-58.273
2300;-121.218;-31.04;-12.335;-19.661;6.832;10.03;-52.164;-24.655;-20.897;-120.837;37.534;-157.901;-23.981;-2.331;-51.623
2310;-115.021;-28.341;-7.157;-32.033;-2.797;-6.466;-52.077;-24.979;-21.719;-126.975;35.284;-157.91;-20.339;-1.261;-44.596
2320;-109.428;-27.383;-0.148;-43.051;-11.335;-24.194;-51.429;-26.172;-23.549;-131.426;32.474;-159.716;-16.353;-2.521;-38.028
2330;-101.695;-24.916;6.086;-53.394;-20.579;-40.92;-50.25;-28.426;-26.931;-134.018;29.343;-162.09;-13.883;-5.097;-32.126
2340;-95.879;-23.61;12.27;-62.43;-30.781;-57.564;-48.054;-30.036;-28.324;-135.447;24.792;-164.513;-12.284;-5.952;-27.203
2350;-92.832;-24.531;16.983;-70.846;-39.37;-73.683;-46.93;-31.273;-28.836;-137.172;18.554;-166.695;-10.146;-5.512;-24.145
2360;-90.767;-25.796;20.083;-79.243;-47.399;-90.473;-45.608;-31.59;-29.568;-136.519;11.801;-168.444;-6.763;-6.076;-22.848
2370;-88.612;-28.244;22.265;-87.767;-53.523;-107.228;-46.334;-32.484;-30.743;-135.396;3.524;-169.959;-4.557;-6.174;-22.683
2380;-86.48;-33.68;24.048;-95.211;-59.643;-123.303;-48.106;-33.731;-32.437;-133.12;-6.509;-174.243;-3.665;-3.058;-23.581
2390;-84.763;-40.401;25.498;-102.972;-66.948;-137.117;-49.513;-33.582;-36.073;-130.872;-17.029;-178.341;-2.346;0.313;-24.428
2400;-80.932;-48.512;25.537;-108.775;-74.412;-149.777;-50.502;-33.778;-38.56;-127.811;-28.901;-179.857;-0.066;4.323;-25.308
2410;-76.727;-53.985;25.083;-114.263;-81.757;-159.356;-51.564;-34.363;-39.223;-125.91;-43.852;-176.23;1.618;6.794;-26.189
2420;-72.949;-55.668;26.164;-119.497;-86.338;-165.697;-52.357;-34.314;-40.226;-121.33;-57.073;-173.284;3.206;7.687;-28.106
2430;-69.429;-57.948;27.643;-124.832;-89.83;-170.699;-52.196;-34.397;-41.04;-116.874;-67.545;-167.69;4.486;9.139;-29.044
2440;-65.528;-60.119;28.605;-131.099;-93.783;-174.455;-52.263;-35.05;-40.939;-110.531;-79.301;-162.567;5.102;11.178;-28.248
2450;-60.044;-62.423;30.781;-135.799;-97.851;-179.752;-51.599;-36.694;-40.786;-102.346;-91.557;-158.032;5.39;12.519;-26.619
2460;-52.814;-62.926;32.883;-138.03;-101.211;-186.92;-51.401;-37.848;-40.326;-92.014;-105.844;-152.517;5.353;10.832;-24.617
2470;-46.459;-67.057;35.141;-141.182;-103.844;-194.189;-51.924;-39.403;-40.839;-80.64;-119.272;-145.876;5.872;9.069;-23.153
2480;-41.357;-72.713;39.788;-143.03;-106.156;-200.612;-52.895;-39.637;-39.857;-70.146;-131.846;-140.928;6.916;7.051;-22.28
2490;-34.572;-78.499;45;-145.677;-108.47;-206.637;-54.026;-40.914;-36.19;-60.036;-143.135;-134.792;8.182;6.316;-21.622
2500;-27.739;-84.132;50.185;-147.618;-112.749;-211.902;-54.909;-42.968;-34.68;-50.03;-151.299;-130.716;10.426;7.581;-20.886
2510;-19.095;-86.491;53.473;-146.957;-118.288;-215.906;-55.097;-44.753;-34.439;-38.465;-154.782;-125.16;12.065;8.825;-17.99
2520;-10.062;-87.596;54.102;-146.276;-123.748;-218.106;-54.502;-46.255;-35.621;-26.561;-159.523;-119.859;13.247;9.794;-16.552
2530;-2.6;-85.248;53.054;-145.633;-128.408;-218.764;-53.866;-46.061;-37.327;-14.884;-163.796;-111.868;13.971;10.981;-14.39
2540;2.396;-82.977;53.785;-146.4;-131.015;-218.972;-53.579;-46.44;-41.37;-4.372;-168.254;-103.628;14.461;14.197;-11.956
2550;5.737;-80.357;56.01;-147.567;-133.019;-219.741;-53.143;-46.578;-43.4;5.961;-172.251;-94.858;14.913;17.579;-10.228
2560;9.146;-77.64;58.017;-148.63;-134.309;-219.12;-52.739;-46.716;-45.923;16.385;-176.626;-86.019;15.47;20.244;-8.679
2570;12.69;-75.043;58.699;-149.268;-135.279;-217.406;-52.363;-48.011;-48.084;26.324;-180.615;-75.097;15.703;23.192;-7.527
2580;16.439;-72.178;59.368;-149.043;-134.752;-216.206;-52.866;-49.914;-49.599;35.087;-183.964;-61.636;15.881;25.888;-6.059
2590;21.788;-68.926;60.21;-147.097;-133.574;-214.96;-54.996;-52.115;-52.138;42.658;-183.527;-46.796;17.312;26.072;-3.473
2600;27.636;-64.814;62.691;-145.116;-133.099;-214.274;-56.323;-54.662;-53.75;50.236;-178.916;-31.914;20.083;25.389;-1.057
2610;31.658;-61.614;64.96;-144.451;-133.861;-211.956;-57.855;-57.662;-56.014;57.935;-175.036;-17.003;22.017;28.072;1.102
2620;36.676;-58.386;65.705;-144.138;-133.859;-209.328;-57.992;-60.626;-58.559;65.523;-169.89;-1.383;22.719;30.45;3.556
2630;39.792;-53.727;67.083;-139.825;-131.556;-205.921;-57.286;-63.425;-62.178;72.99;-162.021;17.596;23.686;30.072;6.517
2640;42.394;-49.101;69.673;-132.703;-128.806;-202.166;-57.092;-67.35;-63.652;82.601;-154.284;38.857;24.05;28.611;11.221
2650;41.799;-43.535;74.177;-125.476;-122.95;-199.357;-56.768;-71.756;-64.599;91.687;-146.927;58.156;24.548;27.353;15.854
2660;40.839;-41.76;78.45;-119.884;-120.764;-196.247;-56.255;-77.109;-67.603;102.673;-138.706;75.97;25.094;28.021;17.719
