timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1080;-89.12;-52.262;-19.222;-214.234;-70.369;-201.526;-63.809;-39.464;-80.725;-7.071;-108.741;-18.39;12.827;-72.657;-123.31
1090;-76.017;-46.202;-9.017;-199.463;-59.344;-194.02;-45.988;-27.831;-62.932;6.429;-104.053;-8.086;33.711;-56.641;-102.792
1100;-62.768;-40.862;0.958;-182.27;-51.813;-186.353;-28.522;-15.447;-45.868;17.869;-99.372;-0.319;49.486;-41.868;-87.435
1110;-48.91;-35.741;8.819;-167.839;-44.044;-176.64;-11.087;-4.761;-28.807;29.96;-93.912;7.538;61.651;-27.089;-74.789
1120;-35.865;-29.017;16.566;-154.733;-39.036;-164.509;5.703;6.135;-11.653;40.234;-88.459;12.017;73.629;-11.225;-62.101
1130;-21.284;-22.106;24.313;-141.532;-34.281;-152.343;22.462;15.974;1.617;50.474;-82.954;16.478;84.02;7.624;-52.12
1140;-6.707;-15.035;31.769;-129.249;-29.521;-139.334;39.569;26.537;14.884;59.621;-77.454;21.674;93.906;25.007;-41.611
1150;7.96;-8.506;38.731;-117.296;-24.326;-126.18;56.647;36.166;25.969;68.572;-70.876;25.812;103.676;43.862;-31.113
1160;21.871;-3.634;46.105;-104.761;-18.555;-112.971;73.428;45.78;37.048;77.272;-64.305;30.524;112.254;61.258;-17.37
1170;35.96;0.44;53.71;-91.87;-12.57;-100.21;91.1;55.71;46.35;85.72;-55.83;35.42;120.03;78.63;-1.86
1180;49.179;4.681;60.719;-79.196;-6.541;-88.766;108.614;64.707;55.642;94.226;-47.367;40.16;127.413;96.525;13.623
1190;63.4;8.819;68.432;-66.204;-0.717;-77.202;125.58;73.264;64.074;102.2;-38.218;45.245;134.639;115.126;31.488
1200;76.033;12.252;76.261;-53.175;5.671;-66.762;141.927;81.329;71.534;110.075;-29.083;49.884;141.327;133.693;49.913
1210;86.705;15.653;83.987;-39.407;12.515;-55.082;156.966;89.384;78.956;116.899;-20.061;53.908;147.978;151.632;68.31
1220;96.301;19.128;91.566;-25.234;19.655;-43.337;171.922;96.749;86.168;123.08;-11.051;57.821;154.046;168.223;86.598
1230;103.795;22.652;97.906;-10.579;27.292;-29.647;183.773;103.943;93.37;127.694;-2.026;60.482;160.592;184.9;105.219
1240;110.47;27.056;103.102;4.104;35.929;-14.637;195.478;110.222;100.197;131.476;6.988;63.13;167.107;198.397;122.432
1250;117.47;32.336;108.375;18.724;44.733;0.417;204.122;116.05;107.016;133.651;16.174;65.673;174.065;211.864;138.194
1260;124.452;38.125;112.771;33.672;53.628;15.817;212.746;121.34;113.052;134.745;25.307;67.847;181.526;221.679;153.577
1270;130.676;44.629;116.935;48.207;62.175;31.976;218.205;125.698;118.402;134.593;34.491;71.238;187.838;229.913;167.991
1280;137.266;51.604;121.142;61.953;69.916;48.212;223.647;130.045;123.781;133.686;43.422;73.699;192.818;238.125;181.791
1290;142.979;58.716;125.111;75.524;77.88;65.634;225.466;133.981;127.514;132.056;52.309;76.969;197.619;245.194;195.368
1300;147.787;65.424;128.875;88.609;84.644;83.654;227.267;135.985;131.24;129.37;60.901;78.949;201.473;251.414;208.631
1310;152.402;71.324;132.576;101.3;91.027;101.653;225.677;137.078;133.115;126.12;70.226;80.852;204.272;257.612;220.213
1320;156.697;76.675;137.003;113.508;97.355;118.652;224.07;135.882;134.983;122.308;79.497;82.228;206.478;263.301;231.776
1330;161.962;82.185;142.108;126.085;102.766;134.374;220.33;134.659;135.686;118.545;90.123;83.597;208.537;268.719;241.954
1340;166.557;88.411;147.223;137.021;107.301;148.41;214.935;132.668;136.385;114.058;99.776;84.48;208.643;273.154;249.91
1350;170.957;95.183;152.266;145.779;111.761;162.392;207.779;129.908;135.839;109.62;109.759;85.357;207.478;276.804;257.856
1360;173.313;102.237;157.394;154.596;116.168;175.017;199.727;126.991;134.851;104.497;118.609;86.07;205.929;280.432;263.933
1370;175.76;108.04;162.623;162.957;121.06;186.275;191.112;123.785;133.835;99.288;126.43;87.377;204.157;282.753;269.43
1380;176.581;113.346;168.338;171.874;126.023;197.336;182.721;120.787;131.657;93.957;133.2;88.525;202.36;281.692;274.914
1390;177.677;118.736;174.572;181.778;131.452;206.762;173.276;117.021;129.476;88.629;138.493;88.947;199.987;280.612;278.277
1400;178.747;124.773;180.757;191.889;136.284;216.136;164.856;113.246;126.109;83.419;142.417;88.699;197.581;276.185;280.627
1410;180.526;131.614;186.43;202.115;141.049;225.796;156.366;109.519;122.74;78.088;145.409;87.845;195.156;270.716;280.779
1420;181.424;138.776;190.72;212.352;145.52;236.464;147.984;105.424;118.6;72.992;146.872;86.976;192.4;265.232;278.488
1430;182.298;145.787;195.034;222.76;149.976;246.931;139.589;101.17;113.978;67.316;148.517;86.422;189.43;257.773;276.067
1440;181.825;152.326;198.637;232.365;154.034;257.478;131.591;97.27;109.33;62.075;149.232;85.861;186.446;249.82;271.757
1450;181.639;158.226;200.608;241.785;157.573;268.072;123.581;93.386;104.961;56.39;150.715;86.138;183.796;240.907;266.282
1460;181.425;164.158;201.781;249.18;161.239;277.979;115.641;88.896;100.59;50.569;151.589;86.412;180.895;230.794;259.919
1470;182.231;169.458;202.285;255.137;164.914;287.817;107.689;85.078;96.698;45.546;152.718;86.685;178.143;220.666;252.832
1480;182.799;174.842;201.982;260.721;168.271;296.626;100.486;80.223;92.806;40.353;153.6;87.715;174.114;208.72;243.857
1490;183.38;179.193;201.448;266.315;171.302;303.128;93.271;76.36;89.197;36.04;153.612;88.198;168.979;195.304;234.875
1500;183.449;182.569;200.451;271.312;174.333;309.528;87.248;71.542;85.588;32.213;153.495;88.679;163.233;181.874;223.807
1510;183.967;185.552;198.264;276.024;177.566;312.924;80.776;67.317;81.912;29.387;151.877;88.275;155.388;167.347;211.508
1520;184.424;187.727;196.24;280.471;180.747;313.298;75.369;63.087;78.117;26.643;150.252;86.668;145.935;152.976;199.204
1530;184.211;189.737;194.22;284.557;184.765;313.633;69.754;58.619;74.331;24.54;147.26;85.058;136.395;137.233;186.551
1540;182.759;190.236;192.333;288.931;188.812;311.245;65.552;54.546;70.585;22.232;144.382;81.886;125.317;120.481;173.989
1550;181.357;191.094;190.634;293.363;193.383;307.113;61.101;50.667;66.841;20.924;141.184;78.71;113.194;105.197;161.421
1560;179.167;191.322;186.72;297.7;197.856;303.032;58.322;47.623;63.559;18.951;137.26;74.842;101.069;88.986;148.889
1570;176.856;191.88;182.179;301.167;202.287;298.661;54.894;44.496;60.277;17.536;133.13;71.011;89.239;73.373;135.27
1580;174.552;192.222;177.461;304.508;207.325;293.909;51.395;41.124;57.062;15.221;127.634;66.268;77.405;57.756;122.016
1590;173.219;191.216;173.782;307.627;212.19;289.19;48.648;38.509;53.488;12.986;121.303;62.365;66.655;43.065;108.554
1600;171.677;187.549;170.677;310.834;215.855;284.385;45.895;34.825;49.879;10.069;114.608;57.666;56.513;29.867;95.244
1610;170.134;183.411;167.556;313.52;219.51;277.958;43.46;31.339;46.432;6.998;107.618;53.169;46.371;16.665;83.176
1620;168.683;177.288;164.207;315.995;221.732;271.508;41.019;27.28;42.986;3.728;101.623;48.508;35.812;3.601;72.105
1630;162.946;169.84;155.414;312.599;217.31;261.734;34.988;20.676;37.417;-2.265;93.588;41.468;20.883;-12.404;57.01
1640;157.183;162.327;145.887;307.517;211.875;250.76;28.956;14.072;31.847;-8.298;86.992;34.428;6.193;-28.69;42.817
1650;151.567;157.041;138.063;302.712;206.549;240.345;21.079;7.452;26.139;-14.343;81.069;27.832;-7.483;-42.345;30.032
1660;145.274;153.234;130.075;296.742;201.728;227.626;14.188;1.677;20.328;-19.37;76.066;22.229;-21.45;-55.32;17.247
1670;139.257;149.088;119.967;289.364;196.109;213.308;6.215;-4.97;14.455;-24.429;70.606;16.175;-34.193;-66.967;5.828
1680;133.27;145.625;110.88;281.152;191.807;200.138;-1.908;-11.014;9.32;-28.288;64.945;10.437;-45.21;-76.88;-3.928
1690;127.846;141.923;100.909;273.885;188.135;186.723;-10.054;-17.334;4.199;-32.56;59.068;4.276;-55.182;-86.793;-13.684
1700;122.55;138.979;92.411;265.019;184.956;172.948;-18.114;-23.694;-0.039;-36.04;52.39;-1.931;-64.119;-96.212;-21.512
1710;116.698;135.272;84.182;255.665;180.232;158.579;-24.982;-29.164;-4.276;-39.59;45.948;-8.552;-71.865;-104.535;-26.928
1720;110.008;130.297;75.156;246.575;175.887;143.225;-32.022;-34.752;-9.37;-43.11;39.225;-14.777;-80.44;-112.858;-32.345
1730;103.817;125.125;64.528;236.565;170.932;127.15;-38.11;-39.12;-13.684;-46.11;32.811;-21.07;-87.826;-118.448;-36.086
1740;96.465;118.243;53.832;226.348;166.036;111.981;-44.008;-43.601;-18.543;-48.938;27.237;-26.924;-94.737;-122.352;-41.819
1750;87.854;111.374;43.272;216.263;161.091;96.418;-50.286;-47.004;-23.363;-52.086;21.225;-32.599;-102.407;-125.535;-45.92
1760;78.303;103.479;33.379;205.819;155.735;82.375;-56.268;-50.407;-28.313;-55.281;16.692;-37.41;-108.651;-128.204;-51.429
1770;67.724;94.836;23.432;194.479;151.048;69.837;-62.753;-53.848;-32.754;-58.557;11.183;-42.255;-114.015;-130.873;-57.741
1780;57.156;86.099;13.654;183.028;146.501;57.382;-69.284;-56.891;-37.196;-62.299;7.034;-47.422;-119.379;-133.29;-63.846
1790;47.35;78.007;4.052;170.819;142.015;45.327;-75.815;-59.826;-41.101;-65.748;2.208;-51.971;-124;-135.81;-70.601
1800;37.712;69.686;-5.549;158.21;136.745;32.663;-82.348;-62.879;-45.006;-69.063;-2.298;-57.017;-128.036;-138.33;-77.603
1810;28.935;61.934;-12.839;145.766;129.75;19.972;-88.88;-66.138;-48.91;-71.44;-6.752;-61.319;-132.072;-140.764;-84.029
1820;21.003;53.182;-19.49;133.93;121.257;7.201;-94.56;-69.397;-52.801;-73.502;-11.006;-65.372;-135.767;-143.203;-89.39
1830;13.008;43.418;-25.851;121.734;112.041;-5.861;-100.006;-72.389;-56.913;-74.375;-15.441;-68.503;-139.317;-145.641;-94.752
1840;4.588;34.898;-32.832;108.721;102.063;-18.957;-104.154;-76.332;-60.403;-75.619;-19.077;-71.855;-142.988;-147.953;-98.523
1850;-3.651;27.408;-40.923;95.957;92.327;-32.181;-107.993;-79.24;-64.175;-75.908;-23.103;-74.167;-145.892;-150.997;-101.572
1860;-11.887;18.863;-49.041;82.753;82.501;-44.833;-111.532;-82.612;-67.303;-75.924;-26.883;-76.417;-148.767;-152.509;-104.622
1870;-20.495;12.175;-57.565;68.553;72.515;-57.444;-114.454;-85.386;-70.432;-75.487;-30.997;-79.034;-150.488;-153.014;-108.254
1880;-28.705;3.634;-66.339;55.345;62.248;-69.185;-117.208;-88.16;-73.783;-74.57;-35.43;-81.494;-152.908;-153.519;-112.797
1890;-36.861;-5.138;-74.714;42.017;51.288;-78.796;-119.737;-91.01;-77.018;-73.577;-40.291;-83.894;-155.415;-154.194;-117.341
1900;-43.672;-15.359;-83.057;27.91;40.259;-88.283;-121.866;-93.568;-80.219;-72.303;-44.983;-85.913;-157.604;-155.479;-122.218
1910;-49.451;-27.131;-89.578;14.858;30.007;-95.577;-123.819;-96.012;-83.346;-71.113;-49.858;-87.84;-160.13;-156.763;-126.65
1920;-55.28;-38.783;-93.448;2.553;20.065;-101.479;-126.117;-97.343;-86.604;-69.683;-53.806;-89.164;-162.87;-159.812;-131.858
1930;-60.961;-50.705;-97.368;-10.115;10.123;-107.084;-127.257;-98.629;-89.45;-68.817;-58.034;-90.53;-166.31;-163.939;-137.092
1940;-66.16;-61.972;-100.01;-22.568;-0.582;-111.887;-128.561;-99.914;-92.295;-67.4;-61.578;-91.437;-170.291;-168.066;-140.372
1950;-71.491;-73.167;-103.349;-33.684;-11.448;-116.45;-129.17;-101.029;-94.461;-66.306;-65.297;-92.455;-174.432;-171.709;-144.503
1960;-75.688;-83.556;-107.379;-44.316;-21.258;-120.695;-129.778;-102.425;-96.626;-65.135;-69.022;-93.273;-178.647;-175.352;-149.292
1970;-78.799;-92.492;-110.53;-55.137;-30.902;-124.461;-130.281;-103.972;-98.326;-63.868;-72.937;-94.194;-182.323;-178.388;-155.354
1980;-81.84;-101.785;-111.978;-65.138;-40.112;-127.946;-130.785;-105.538;-99.914;-63.099;-76.912;-95.287;-185.999;-181.57;-161.113
1990;-83.855;-109.386;-113.697;-75.499;-50.12;-131.411;-131.499;-107.052;-101.766;-62.261;-80.988;-96.135;-188.779;-184.752;-164.822
2000;-84.753;-117.967;-114.895;-87.011;-59.997;-134.465;-132.214;-108.567;-102.937;-61.683;-84.349;-97.25;-190.119;-188.034;-168.531
2010;-85.255;-125.81;-115.971;-97.95;-70.516;-137.159;-132.579;-110.003;-104.108;-61.705;-87.993;-98.301;-191.458;-189.975;-169.121
2020;-85.138;-132.988;-117.39;-108.37;-81.269;-139.877;-132.786;-111.497;-104.63;-61.954;-90.295;-99.567;-191.375;-191.916;-168.046
2030;-85.005;-140.571;-119.21;-118.779;-92.045;-142.721;-132.644;-112.844;-105.153;-62.044;-92.833;-100.781;-190.492;-192.618;-166.97
2040;-85.894;-148.703;-120.93;-128.316;-102.891;-145.486;-132.432;-114.534;-105.262;-62.596;-94.652;-102.091;-188.81;-192.051;-164.615
2050;-88.073;-156.883;-122.705;-137.292;-113.033;-147.663;-132.102;-116.212;-105.537;-63.508;-96.483;-102.684;-186.316;-191.964;-161.47
2060;-90.153;-165.422;-124.422;-145.859;-122.148;-149.63;-131.993;-117.891;-105.717;-64.029;-98.29;-103.277;-183.76;-191.326;-158.326
2070;-93.292;-172.985;-126.759;-154.674;-130.534;-150.957;-132.2;-119.687;-105.719;-65.12;-100.003;-103.974;-181.352;-190.487;-154.49
2080;-97.052;-179.577;-129.236;-162.548;-139.099;-151.894;-132.903;-121.247;-105.582;-65.324;-101.554;-104.801;-179.237;-189.126;-150.992
2090;-101.11;-185.61;-132.152;-170.113;-147.297;-152.513;-133.823;-122.579;-105.239;-65.44;-102.931;-105.806;-176.967;-188.061;-148.087
2100;-105.106;-190.435;-134.917;-177.686;-155.088;-152.372;-134.757;-123.497;-104.895;-65.177;-104.007;-107.21;-174.793;-186.996;-145.815
2110;-109.029;-194.245;-137.793;-184.837;-163.004;-150.954;-135.153;-124.197;-104.356;-65.406;-105.403;-108.634;-172.197;-187.291;-143.046
2120;-112.701;-197.845;-140.137;-190.709;-170.05;-149.33;-135.782;-124.898;-103.934;-65.345;-106.519;-109.732;-169.01;-188.466;-139.855
2130;-116.303;-200.568;-142.239;-196.121;-176.397;-147.105;-136.411;-125.535;-103.164;-65.874;-107.738;-110.83;-165.568;-189.641;-136.171
2140;-119.906;-202.887;-144.52;-200.939;-182.076;-144.839;-136.841;-126.241;-102.56;-66.494;-108.578;-112.057;-161.89;-190.034;-133.041
2150;-123.985;-205.428;-146.956;-204.757;-188.058;-142.317;-137.272;-126.858;-101.873;-67.526;-109.754;-113.09;-158.211;-190.326;-130.09
2160;-128.174;-208.331;-149.73;-208.56;-193.806;-140.116;-137.637;-127.899;-101.236;-69.077;-110.687;-114.163;-153.753;-189.977;-128.057
2170;-132.701;-211.555;-152.365;-211.566;-199.614;-138.098;-138.003;-128.37;-100.599;-70.526;-111.833;-115.243;-148.596;-187.308;-126.023
2180;-137.503;-214.823;-155.287;-213.491;-205.553;-136.046;-138.175;-128.92;-99.938;-71.854;-112.705;-115.661;-143.439;-184.119;-124.793
2190;-142.555;-218.423;-157.819;-216.439;-211.101;-134.463;-138.63;-129.601;-99.277;-72.989;-113.803;-116.223;-138.103;-180.091;-125.29
2200;-148.012;-221.443;-160.579;-218.823;-216.512;-132.742;-139.047;-129.586;-98.694;-73.884;-114.919;-115.541;-132.401;-176.892;-125.786
2210;-153.683;-223.687;-162.819;-221.128;-222.178;-131.124;-139.415;-129.366;-98.186;-73.686;-116.389;-114.692;-126.699;-173.694;-126.342
2220;-159.401;-225.852;-164.99;-223.261;-227.844;-129.2;-139.288;-128.171;-97.571;-73.694;-118.112;-112.443;-120.629;-170.732;-125.124
2230;-165.134;-227.553;-167.01;-225.338;-232.869;-127.423;-138.96;-126.862;-96.366;-72.437;-119.182;-110.181;-113.846;-166.483;-123.906
2240;-171.068;-229.553;-168.741;-226.743;-236.975;-126.081;-138.597;-125.553;-94.905;-71.334;-120.621;-107.629;-107.463;-162.233;-121.683
2250;-177.043;-230.863;-170.245;-227.156;-241.27;-125.317;-138.255;-123.786;-92.571;-70.377;-121.537;-104.674;-100.774;-157.039;-118.912
2260;-183.557;-231.034;-171.854;-227.541;-244.443;-124.218;-138.234;-122.125;-90.237;-68.861;-122.611;-101.596;-93.083;-151.992;-116.309
2270;-190.11;-231.263;-173.559;-227.297;-247.446;-123.339;-137.794;-119.612;-87.535;-68.152;-124.161;-98.957;-86.172;-146.385;-113.564
2280;-196.788;-231.08;-175.636;-226.692;-250.454;-122.832;-137.472;-117.28;-84.916;-67.426;-125.717;-96.291;-78.955;-140.11;-111.12
2290;-202.154;-230.759;-177.768;-226.196;-253.372;-122.204;-136.723;-113.099;-82.641;-66.861;-127.423;-94.15;-70.862;-133.836;-109.124
2300;-205.964;-230.781;-180.019;-226.254;-255.291;-121.818;-135.967;-108.799;-80.484;-66.433;-129.112;-92.527;-63.277;-126.034;-107.55
2310;-209.788;-230.498;-181.57;-226.592;-255.937;-121.702;-135.378;-104.601;-78.306;-66.046;-130.313;-90.982;-55.753;-117.455;-106.288
2320;-212.159;-230.084;-183.265;-227.088;-255.691;-121.506;-134.789;-98.268;-75.699;-65.63;-131.546;-89.823;-47.808;-108.876;-105.385
2330;-213.494;-228.69;-184.648;-227.982;-255.349;-121.441;-133.872;-92.073;-73.092;-66.095;-131.715;-88.389;-39.742;-100.981;-103.163
2340;-214.534;-227.688;-185.439;-228.516;-253.875;-121.91;-132.954;-84.862;-69.997;-66.452;-132.148;-86.971;-30.403;-92.753;-100.941
2350;-215.474;-225.941;-186.044;-229.008;-251.779;-122.899;-129.975;-77.97;-66.902;-67.113;-132.007;-85.429;-21.063;-84.526;-96.731
2360;-216.328;-223.815;-185.836;-229.066;-249.788;-124.822;-127.072;-71.077;-63.476;-67.171;-132.201;-83.286;-11.178;-75.222;-91.243
2370;-217.328;-221.783;-184.532;-228.879;-247.766;-127.092;-121.419;-63.403;-60.188;-67.215;-133.088;-81.142;-1.131;-65.934;-85.755
2380;-218.21;-218.606;-183.31;-228.847;-245.341;-129.363;-115.801;-55.73;-56.852;-66.055;-134.21;-77.385;8.916;-56.16;-77.955
2390;-218.41;-214.854;-181.612;-228.85;-242.225;-131.679;-109.988;-47.057;-52.156;-64.543;-134.16;-73.745;19.321;-46.201;-68.16
2400;-218.204;-210.915;-179.314;-228.752;-239.268;-134.262;-103.335;-38.349;-47.349;-61.505;-134.125;-68.295;29.771;-36.243;-58.366
2410;-217.677;-205.999;-177.095;-228.76;-235.403;-136.326;-96.531;-28.303;-41.276;-58.077;-132.927;-63.236;40.021;-26.199;-47.21
2420;-216.73;-200.503;-174.594;-228.102;-230.579;-138.599;-89.677;-18.698;-35.203;-53.503;-131.763;-57.214;49.854;-16.412;-36.32
2430;-215.513;-194.949;-171.774;-226.679;-225.618;-140.75;-82.983;-9.134;-27.792;-48.968;-129.826;-51.737;60.012;-6.626;-24.807
2440;-213.514;-189.217;-169.011;-223.615;-220.612;-142.462;-75.841;3.644;-20.443;-43.673;-128.188;-44.91;69.552;5.127;-13.778
2450;-210.059;-183.982;-165.429;-220.379;-216.025;-143.862;-68.575;15.657;-11.509;-38.426;-125.902;-39.074;79.047;19.959;-2.801
2460;-206.354;-179.454;-160.727;-216.799;-210.924;-145.572;-60.319;28.53;-2.623;-33.779;-123.938;-33.273;89.069;34.79;7.92
2470;-202.008;-174.636;-155.53;-213.178;-205.934;-147.003;-51.952;40.567;6.407;-29.222;-121.84;-26.992;98.605;50.919;18.339
2480;-197.257;-169.046;-149.847;-209.594;-200.364;-148.269;-41.561;52.604;15.35;-25.785;-120.16;-20.71;108.633;65.807;29.028
2490;-192.528;-163.059;-144.44;-205.956;-193.724;-150.011;-31.171;65.212;24.294;-22.254;-118.43;-13.073;118.879;81.309;38.992
2500;-187.974;-156.552;-139.291;-201.997;-186.317;-151.273;-18.028;77.508;32.422;-18.57;-116.761;-5.903;128.177;96.708;48.694
2510;-183.375;-149.47;-134.4;-197.903;-179.076;-153.182;-4.884;90.839;40.55;-14.363;-114.698;2.766;137.152;112.106;58.396
2520;-178.604;-142.186;-129.738;-194.29;-171.13;-155.367;10.157;103.165;49.044;-8.997;-112.393;11.745;146.447;127.454;68.349
2530;-173.888;-134.468;-124.286;-190.952;-162.131;-157.999;25.088;115.699;57.559;-1.407;-108.537;21.088;155.166;141.89;79.743
2540;-169.873;-126.243;-118.779;-186.945;-153.112;-160.273;40.497;126.633;66.222;6.268;-104.33;30.902;163.268;156.326;91.138
2550;-166.284;-117.599;-112.457;-183.076;-144.066;-162.541;55.857;137.56;75.985;14.912;-98.491;41.439;171.37;169.694;103.535
2560;-163.2;-108.899;-105.777;-178.786;-136.607;-164.383;71.246;148.803;85.906;22.923;-92.698;51.826;179.022;182.412;116.385
2570;-160.887;-100.141;-99.2;-174.494;-130.626;-166.364;87.486;158.24;95.286;31.534;-85.179;62.352;185.883;195.051;129.283
2580;-158.741;-92.018;-92.821;-170.346;-124.632;-168.152;103.528;167.428;104.665;40.31;-78.139;73.237;192.743;207.49;140.386
2590;-155.835;-83.799;-86.138;-166.339;-119.244;-168.996;121.385;175.509;114.876;49.527;-69.709;84.102;197.943;219.688;150.59
2600;-151.291;-75.643;-79.214;-161.932;-114.27;-169.389;137.159;183.618;124.99;58.971;-61.521;96.185;202.444;231.512;158.386
2610;-146.428;-67.803;-72.251;-156.967;-109.207;-169.32;153.658;191.967;134.455;67.895;-51.563;107.714;205.705;242.428;163.59
2620;-139.804;-58.641;-64.577;-152.593;-104.45;-169.012;167.341;199.417;145.429;77.989;-41.07;120.848;207.513;253.343;168.636
2630;-131.396;-50.444;-56.957;-148.419;-98.999;-168.545;180.575;207.057;156.465;86.954;-28.874;132.568;208.81;264.35;171.27
2640;-123.619;-40.12;-49.119;-143.681;-92.677;-168.16;193.796;213.745;165.852;98.263;-17.815;144.979;209.088;274.425;172.061
2650;-114.29;-27.498;-40.89;-139.011;-86.494;-166.714;206.582;219.783;175.24;108.315;-5.913;155.636;208.64;284.499;172.883
2660;-104.105;-15.716;-32.833;-134.301;-80.159;-164.909;219.368;224.622;182.262;120.011;5.163;166.299;207.804;293.763;172.982
2670;-94.277;-3.804;-23.901;-129.112;-73.154;-162.593;232.476;229.461;189.284;130.83;16.303;176.752;206.749;300.919;173.069
2680;-83.439;8.328;-14.451;-123.599;-64.789;-159.33;245.583;232.706;194.268;141.492;26.823;187.204;204.943;307.714;173.156
2690;-72.458;20.069;-4.953;-117.89;-56.479;-155.586;256.469;232.683;199.286;151.353;37.237;197.012;202.698;310.919;173.88
2700;-62.27;31.757;4.342;-111.721;-46.713;-151.579;267.354;231.179;202.663;161.354;46.963;206.89;200.207;311.963;174.857
2710;-51.577;43.193;13.36;-105.636;-36.572;-147.073;273.923;228.781;205.643;171.131;59.153;215.775;197.354;313.003;175.833
2720;-40.959;54.326;22.357;-99.581;-26.377;-142.727;280.539;226.375;208.574;179.228;70.975;223.2;194.782;312.825;176.505
2730;-30.208;64.31;31.692;-92.126;-17.135;-138.735;284.917;223.37;209.557;187.538;83.473;230.632;190.985;312.647;176.56
2740;-19.125;73.927;41.752;-82.986;-8.091;-134.217;286.948;219.924;210.541;193.768;95.742;236.832;187.145;311.117;176.732
2750;-7.332;83.401;51.99;-74.141;1.567;-129.818;286.397;215.89;210.949;200.088;109.793;241.912;183.305;308.012;176.315
2760;4.847;92.974;62.01;-63.575;11.446;-125.501;284.466;210.943;211.33;205.368;123.463;245.727;178.901;304.908;175.065
2770;17.033;103.247;71.782;-51.732;20.938;-120.601;280.542;205.23;211.006;209.468;138.519;249.57;173.648;302.39;173.248
2780;29.852;113.237;81.775;-40.418;30.565;-115.422;276.686;199.331;208.903;211.646;152.167;251.652;168.396;299.841;169.607
2790;44.152;123.88;92.254;-29.103;40.345;-109.423;271.91;193.432;206.905;212.603;168.165;253.735;162.717;297.732;165.822
2800;58.423;134.977;103.44;-17.36;50.37;-103.335;266.236;186.931;202.243;213.039;182.698;253.086;156.837;294.858;161.263
