timepoints (min);44: wc-2-.1;45: wc-2-.2;46: wc-2-.3
2170;-12.93;2.441;4.737
2180;-13.299;2.2;4.497
2190;-15.543;2.399;4.257
2200;-19.188;2.294;3.35
2210;-22.832;3;2.444
2220;-24.207;3.748;1.954
2230;-21.814;4.135;1.541
2240;-18.277;4.902;1.727
2250;-14.741;5.309;1.768
2260;-11.356;5.985;1.81
2270;-12.451;4.901;1.189
2280;-13.546;4.079;0.465
2290;-15.95;3.036;-0.779
2300;-17.357;3.353;-0.897
2310;-18.55;3.436;-1.327
2320;-19.583;3.445;-1.861
2330;-17.157;3.734;-3.275
2340;-13.473;3.902;-4.575
2350;-9.389;4.433;-6.196
2360;-2.539;5.444;-7.457
2370;4.31;7.168;-9.306
2380;9.608;9.532;-10.756
2390;13.386;11.393;-12.274
2400;15.724;13.534;-14.034
2410;17.025;15.074;-15.114
2420;18.25;16.684;-15.543
2430;21.731;18.168;-16.266
2440;25.212;19.514;-17.313
2450;30.142;20.261;-18.2
2460;34.272;19.899;-18.639
2470;36.001;19.418;-19.317
2480;33.743;17.817;-20.316
2490;30.156;15.935;-21.676
2500;26.83;14.759;-22.716
2510;22.825;13.782;-23.556
2520;19.062;14.006;-23.21
2530;17.99;14.353;-22.677
2540;18.159;14.542;-21.625
2550;18.819;14.258;-19.895
2560;19.48;13.414;-17.894
2570;20.505;12.491;-15.692
2580;22.57;11.648;-13.567
2590;23.514;11.05;-12.521
2600;23.286;11.691;-11.421
2610;20.657;11.908;-10.742
2620;17.775;12.124;-9.863
2630;14.894;11.701;-9.385
2640;12.96;11.341;-8.203
2650;12.906;10.887;-7.11
2660;13.572;10.337;-6.218
2670;14.058;9.746;-5.353
2680;12.59;9.274;-4.208
2690;11.13;7.923;-3.383
2700;8.109;7.15;-2.011
2710;1.481;6.258;-0.999
2720;-5.81;5.354;-0.069
2730;-9.541;5.091;1.497
2740;-8.477;5.073;3
2750;-7.448;4.615;4.183
2760;-5.436;4.268;5.234
2770;-3.783;3.865;5.666
2780;-4.691;2.702;5.938
2790;-6.748;1.684;6.127
2800;-9.524;2.426;5.676
2810;-12.121;3.694;5.225
2820;-13.959;4.721;4.56
2830;-17.443;5.959;3.455
2840;-20.367;5.316;3.559
2850;-21.731;3.337;4.102
2860;-23.486;-0.203;4.625
2870;-24.119;-3.646;5.314
2880;-24.759;-6.64;6.004
2890;-24.999;-8.514;6.094
2900;-27.319;-10.706;5.95
2910;-30.879;-11.538;5.354
2920;-34.479;-12.854;5.359
2930;-37.426;-15.11;5.535
2940;-40.374;-16.17;5.192
2950;-41.617;-18.717;4.869
2960;-44.979;-21.11;4.906
2970;-47.782;-22.462;5.633
2980;-50.137;-24.454;6.044
2990;-53.051;-24.837;6.855
3000;-55.972;-24.781;7.639
3010;-57.054;-24.497;8.582
3020;-58.058;-24.612;10.975
3030;-60.782;-23.968;13.528
3040;-62.026;-23.65;17.961
3050;-62.661;-25.16;22.454
3060;-63.295;-25.393;25.746
3070;-64.241;-25.317;29.087
3080;-62.708;-25.048;32.868
3090;-61.554;-22.748;34.519
3100;-61.921;-21.949;35.73
3110;-62.112;-19.508;35.836
3120;-59.433;-17.273;35.486
3130;-56.823;-15.862;34.069
3140;-54.828;-15.731;32.57
3150;-51.47;-14.652;31.11
3160;-46.825;-14.934;29.814
3170;-42.632;-14.56;27.917
3180;-40.277;-13.246;26.196
3190;-37.73;-12.672;25.301
3200;-37.081;-10.748;24.134
3210;-33.734;-9.261;23.057
3220;-31.706;-8.794;21.379
3230;-29.741;-8.218;19.799
3240;-25.957;-8.848;17.818
3250;-22.27;-9.43;16.219
3260;-20.561;-9.997;14.69
3270;-17.572;-10.695;11.32
3280;-12.588;-11.581;8.081
3290;-7.643;-11.81;2.963
3300;-3.473;-12.022;-2.899
3310;26.132;-12.76;-7.713
3320;55.738;-13.799;-12.047
3330;82.119;-15.21;-16.422
3340;83.939;-16.469;-18.197
3350;87.08;-16.571;-20.021
3360;88.35;-16.466;-20.601
3370;86.621;-16.041;-21.192
3380;85.394;-14.869;-20.578
3390;84.288;-13.651;-19.484
3400;81.938;-13.691;-18.266
3410;78.637;-13.628;-17.356
3420;75.817;-14.316;-16.411
3430;73.823;-15.19;-15.855
3440;71.83;-15.255;-15.859
3450;71.771;-14.539;-15.571
3460;72.352;-13.303;-15.032
3470;74.17;-11.909;-14.458
3480;75.931;-13.114;-13.815
3490;75.612;-15.039;-13.069
3500;75.491;-16.203;-13.008
3510;75.37;-17.851;-13.128
3520;73.768;-16.466;-12.968
3530;72.044;-14.694;-12.79
3540;70.36;-15.079;-12.668
3550;67.312;-15.583;-11.636
3560;38.703;-16.523;-10.777
3570;10.164;-17.182;-10.397
3580;-19.375;-17.428;-9.537
3590;-24.258;-15.833;-9.036
3600;-27.605;-14.252;-8.092
3610;-29.193;-13.392;-7.177
3620;-29.568;-13.548;-6.469
3630;-30.095;-13.559;-5.892
3640;-30.997;-13.65;-5.796
3650;-32.756;-12.961;-6.183
3660;-33.474;-12.473;-6.571
3670;-34.297;-12.93;-6.881
3680;-35.298;-13.186;-7.378
3690;-36.003;-14.123;-7.634
3700;-36.997;-15.619;-7.891
3710;-38.08;-17.906;-8.588
3720;-39.252;-20.041;-9.25
3730;-40.065;-18.977;-9.999
3740;-40.201;-17.726;-10.788
3750;-41.065;-15.954;-11.494
3760;-42.422;-13.866;-11.68
3770;-43.952;-14.258;-11.846
3780;-41.981;-15.066;-11.154
3790;-39.444;-14.165;-10.608
3800;-37.334;-12.993;-10.508
3810;-36.549;-11.469;-10.567
3820;-35.516;-10.778;-10.53
3830;-32.923;-10.259;-11.106
3840;-30.564;-12.563;-11.614
3850;-28.967;-14.852;-11.495
3860;-26.972;-13.262;-11.097
3870;-26.273;-8.392;-10.08
3880;-25.51;-3.708;-10.228
3890;-25.051;-0.806;-10.051
3900;-23.463;1.634;-9.283
3910;-21.956;0.594;-7.841
3920;-20.041;0.217;-6.326
3930;-16.939;1.999;-4.89
3940;-14.23;4.619;-3.72
3950;-10.851;8.632;-2.019
3960;-8.112;11.855;-0.679
3970;-4.421;15.182;0.6
3980;-1.49;17.625;1.094
3990;1.165;20.074;1.628
4000;4.354;22.237;1.898
4010;7.303;24.462;2.017
4020;10.287;25.985;2.135
4030;8.59;27.538;1.952
4040;7.197;28.447;1.768
4050;6.239;29.079;1.956
4060;6.612;29.841;1.543
4070;6.469;30.724;1.152
4080;6.526;31.234;0.52
4090;6.796;34.041;-0.201
4100;7.706;36.766;-0.604
4110;8.53;35.986;-0.687
4120;10.746;32.527;-0.735
4130;13.083;27.72;-0.543
4140;15.433;25.421;-0.434
4150;16.623;22.908;-0.93
4160;22.287;25.314;-1.665
4170;26.77;27.556;-2.241
4180;29.332;25.877;-2.738
4190;27.447;24.281;-3.193
4200;24.081;20.686;-4.873
4210;20.756;17.876;-6.073
4220;18.259;19.161;-7.207
4230;17.003;18.779;-7.021
4240;15.657;18.804;-6.545
4250;14.59;17.589;-6.394
4260;13.899;16.581;-6.404
4270;13.429;18.772;-7.204
4280;13.188;20.619;-7.764
4290;12.85;19.946;-8.29
4300;14.672;19.286;-8.432
4310;16.501;18.865;-7.793
4320;18.85;18.539;-7.181
4330;20.549;17.766;-6.128
4340;18.887;16.112;-5.2
4350;18.399;14.851;-5.565
4360;18.069;13.55;-6.559
4370;17.539;12.87;-6.948
4380;16.461;14.31;-5.957
4390;12.461;14.785;-5.132
4400;11.327;15.259;-4.183
4410;10.159;13.862;-3.875
4420;8.51;12.63;-3.484
4430;7.353;14.159;-2.938
4440;7.859;16.039;-2.385
4450;8.021;18.199;-2.37
4460;8.327;20.055;-2.354
4470;7.081;16.312;-3.15
4480;4.79;15.262;-3.826
4490;4.197;14.212;-4.474
4500;3.353;14.232;-4.419
4510;2.647;14.396;-4.295
4520;0.506;10.051;-3.608
4530;-0.265;5.63;-3.561
4540;0.091;4.338;-3.494
4550;0.087;3.059;-3.466
4560;0.145;3.018;-3.597
4570;-2.837;3.408;-3.535
4580;-5.819;3.902;-3.767
4590;-3.709;3.859;-3.95
4600;-2.76;3.844;-3.014
4610;-1.894;3.949;-2.077
4620;-2.708;4.426;-1.655
4630;-3.259;4.603;-2.168
4640;-2.291;4.226;-2.833
4650;-3.783;2.299;-3.266
4660;-7.519;-0.269;-3.561
4670;-8.134;-3.017;-3.865
4680;-8.832;-4.604;-4.276
4690;-10.05;-6.592;-4.339
4700;-10.203;-8.019;-3.585
4710;-9.95;-8.674;-2.727
4720;-8.698;-9.559;-1.825
4730;-7.335;-11.468;-1.822
4740;-7.852;-12.673;-1.36
4750;-8.982;-13.451;-1.084
4760;-10.121;-15.022;-0.698
4770;-8.781;-14.393;-0.552
4780;-7.281;-13.212;-0.419
4790;-5.662;-12.552;-0.215
4800;-5.066;-11.526;0.532
4810;-6.258;-10.992;1.197
4820;-4.17;-9.596;2.684
4830;-2.178;-6.908;4.287
4840;-1.146;-6.349;4.752
4850;-1.272;-5.921;4.389
4860;-1.514;-6.134;4.026
4870;-1.197;-6.443;4.448
4880;-1.094;-5.472;5.419
4890;1.33;-4.425;5.858
4900;3.477;-1.025;5.644
4910;8.385;3.579;5.217
4920;11.571;7.705;5.989
4930;15.441;9.56;6.665
4940;17.552;11.415;7.61
4950;19.676;11.27;8.04
4960;20.84;11.139;8.56
4970;22.141;12.768;8.84
4980;23.836;14.37;8.968
4990;23.571;17.737;9.487
5000;23.058;19.571;10.497
5010;22.665;19.979;11.603
5020;21.13;18.61;12.909
5030;21.626;17.316;14.394
5040;19.123;16.302;15.582
5050;16.454;15.199;15.847
5060;14.705;13.895;15.884
5070;12.879;12.557;15.33
5080;11.73;9.543;15.003
5090;10.301;9.348;15.888
5100;8.734;7.916;16.884
5110;6.567;6.665;17.473
5120;4.623;6.041;16.785
5130;2.367;4.058;16.048
5140;-0.29;1.488;15.694
5150;-2.512;-1.881;16.015
5160;-5.094;-5.361;17.047
5170;-8.186;-9.553;17.066
5180;-11.604;-13.814;16.934
5190;-14.549;-16.32;15.699
5200;-17.052;-16.028;15.455
5210;-18.436;-15.79;15.585
5220;-19.833;-16.593;16.717
5230;-19.87;-17.368;17.932
5240;-18.241;-21.812;19.109
5250;-15.937;-26.036;19.611
5260;-14.312;-27.371;18.981
5270;-12.949;-27.684;17.717
5280;-13.426;-27.825;16.219
5290;-11.695;-27.166;15.741
5300;-10.244;-26.686;15.076
5310;-9.993;-28.566;14.208
5320;-10.052;-30.487;12.072
5330;-11.352;-32.462;10.066
5340;-13.032;-34.43;8.382
5350;-13.088;-31.857;6.746
5360;-11.905;-27.33;5.612
5370;-10.618;-23.065;4.964
5380;-8.971;-20.549;4.392
5390;-7.436;-18.171;4.339
5400;-6.668;-16.193;4.439
5410;-6.019;-13.781;3.8
5420;-5.757;-12.112;2.823
5430;-5.695;-10.608;1.799
5440;-4.945;-11.472;0.734
5450;-4.07;-12.15;0
5460;-4.396;-12.891;-0.83
5470;-5.377;-11.648;-2.701
5480;-8.277;-10.012;-4.778
5490;-11.523;-8.137;-7.895
5500;-13.648;-6.468;-10.716
5510;-15.866;-5.979;-12.248
5520;-17.203;-5.877;-12.921
5530;-19.539;-4.763;-13.538
5540;-21.331;-3.437;-15.465
5550;-21.723;-1.774;-17.481
5560;-20.219;0.69;-19.057
5570;-19.401;2.512;-19.994
5580;-18.023;3.494;-20.866
5590;-16.542;4.634;-21.255
5600;-15.781;3.69;-21.699
5610;-15.37;2.032;-22.317
5620;-16.863;1.291;-23.011
5630;-15.597;-0.948;-24.731
5640;-14.648;-3.138;-25.91
5650;-12.499;-4.688;-26.917
5660;-10.629;-5.928;-26.549
5670;-11.379;-1.408;-25.628
5680;-9.81;3.112;-25.385
5690;-8.102;4.759;-25.989
5700;-4.834;5.032;-26.621
5710;-0.636;5.012;-27.421
5720;3.087;4.021;-27.27
5730;4.53;3.084;-26.255
5740;6.214;3.468;-25.537
5750;5.938;4.017;-24.852
5760;5.71;5.006;-25.295
5770;9.075;5.698;-25.552
5780;13.655;6.15;-25.062
5790;18.077;5.847;-23.688
5800;21.179;4.361;-22.521
5810;23.606;3.491;-21.514
5820;27.632;2.503;-20.646
5830;31.578;3.316;-19.743
5840;34.61;4.432;-19.436
5850;35.361;3.268;-19.018
5860;36.044;1.772;-17.68
5870;38.567;-1.048;-16.397
5880;38.89;-1.738;-12.572
5890;37.697;-0.108;-9.434
5900;34.943;2.343;-6.269
5910;32.142;5.319;-5.103
5920;33.301;2.734;-3.952
5930;32.022;0.39;-2.044
5940;32.617;1.127;0.596
5950;30.531;1.394;3.305
5960;28.48;0.517;6.705
5970;25.029;0.091;9.836
5980;24.072;1.301;11.697
5990;23.913;3.087;13.876
6000;27.115;4.914;15.492
6010;30.268;4.902;18.652
6020;29.661;5.041;21.854
6030;27.887;5.741;24.244
6040;22.683;6.585;26.219
6050;17.039;10.022;26.792
6060;11.732;13.737;26.906
6070;8.466;16.575;27.131
6080;5.29;16.607;28.004
6090;3.233;16.777;29.269
6100;2.463;17.786;28.859
6110;2.957;18.941;28.164
6120;1.331;22.695;27.393
6130;-0.137;26.015;25.872
6140;-2.684;25.302;24.403
6150;-4.043;22.604;23.012
6160;-4.894;19.679;22.007
6170;-5.585;19.425;20.788
6180;-6.752;19.109;19.599
6190;-10.519;18.913;18.67
6200;-12.945;19.062;18.142
6210;-15.632;19.29;16.935
6220;-14.399;19.559;15.763
6230;-13.117;20.048;14.964
6240;-9.596;19.131;14.214
6250;-8.705;18.131;13.777
6260;-8.378;17.586;12.219
6270;-9.211;16.752;10.634
6280;-9.596;16.277;8.77
6290;-6.821;15.782;6.815
6300;-3.723;12.996;5.968
6310;-1.059;10.168;6.029
6320;-1.196;7.829;5.917
6330;-1.326;8.474;5.406
6340;-2.535;8.954;4.997
6350;-3.324;9.621;5.822
6360;-4.953;10.556;5.89
6370;-6.603;10.651;5.661
6380;-8.404;10.636;4.939
6390;-7.885;10.847;4.142
6400;-7.057;12.303;3.524
6410;-4.108;12.19;3.16
6420;-2.472;10.77;2.89
6430;-1.801;8.928;2.593
6440;-2.291;7.847;2.338
6450;-2.532;7.193;1.745
6460;-1.734;8.019;1.086
6470;-2.89;8.832;0.548
6480;-3.051;7.705;-0.45
6490;-6.452;7.379;-1.309
6500;-9.895;6.961;-2.106
6510;-13.058;5.476;-2.356
6520;-15.367;4.639;-2.08
6530;-16.865;1.001;-2.128
6540;-17.803;-3.395;-2.273
6550;-18.375;-5.15;-2.75
6560;-20.148;-6.789;-3.501
6570;-22.316;-6.832;-3.232
6580;-25.739;-8.175;-3.644
6590;-27.923;-8.857;-4.077
6600;-30.423;-9.666;-3.672
6610;-32.724;-10.193;-3.417
6620;-32.571;-13.88;-3.472
6630;-31.17;-17.608;-3.848
6640;-28.968;-18.577;-4.19
6650;-26.85;-20.193;-4.241
6660;-29.491;-21.037;-4.306
6670;-31.615;-22.146;-5.001
6680;-31.739;-20.785;-5.996
6690;-30.018;-22.188;-6.983
6700;-26.017;-24.225;-7.771
6710;-23.695;-25.982;-8.269
6720;-21.305;-27.257;-9.232
6730;-19.354;-26.411;-10.106
6740;-17.437;-24.959;-10.953
6750;-17.263;-25.861;-11.4
6760;-16.41;-24.756;-11.937
6770;-15.197;-23.599;-12.361
6780;-11.985;-20.852;-11.833
6790;-8.938;-17.975;-11.27
6800;-4.939;-15.338;-10.308
6810;-0.541;-12.728;-9.29
6820;3.561;-11.919;-9.677
6830;7.823;-10.868;-9.701
6840;11.686;-11.357;-9.745
6850;15.993;-11.651;-10.312
6860;18.301;-12.43;-10.672
6870;20.905;-11.228;-11.059
6880;19.509;-9.99;-11.04
6890;16.672;-10.153;-10.916
6900;14.805;-10.171;-10.499
6910;17.379;-9.269;-10.076
6920;20.491;-8.553;-8.997
6930;22.163;-9.021;-7.514
6940;23.814;-7.612;-6.847
6950;21.865;-6.2;-6.622
6960;21.196;-6.53;-6.314
6970;20.646;-6.487;-3.785
6980;20.895;-7.684;-0.632
6990;20.903;-9.047;2.617
7000;22.072;-6.665;4.605
7010;23.43;-4.062;6.498
7020;25.168;-1.338;7.921
7030;25.666;2.571;8.839
7040;26.178;6.494;9.767
7050;24.65;7.299;10.404
7060;23.963;7.898;11.007
7070;20.839;9.617;11.77
7080;17.074;12.066;12.599
7090;13.503;14.139;13.324
7100;10.732;16.212;13.622
7110;9.179;16.349;13.872
7120;8.15;16.412;14.521
7130;10.121;16.703;15.185
7140;12.306;19.112;15.117
7150;12.091;21.279;13.883
7160;8.32;22.406;12.593
7170;4.658;23.394;11.263
7180;2.556;22.119;10.01
7190;0.419;20.843;9.255
7200;0.603;19.726;8.632
7210;1.276;19.127;8.105
7220;2.552;18.77;6.498
7230;6.108;17.855;4.912
7240;9.567;16.637;3.308
7250;13.986;16.899;3.164
7260;18.95;16.927;3.083
7270;21.394;17.655;3.735
7280;22.833;17.124;4.498
7290;23.24;16.298;4.618
7300;22.807;19.255;5.098
7310;22.326;22.157;4.905
7320;24.244;21.019;4.646
7330;27.574;20.123;4.434
7340;30.949;19.426;4.149
7350;31.964;18.75;4.196
7360;32.634;19.85;3.862
7370;31.785;20.297;2.545
7380;30.28;20.088;1.152
7390;29.55;17.931;0.041
7400;29.701;15.87;-0.978
7410;30.023;13.65;-1.662
7420;30.226;11.988;-1.327
7430;28.964;11.526;-0.895
7440;28.77;11.208;-0.041
7450;27.975;11.276;0.655
7460;27.077;11.966;0.855
7470;23.099;11.992;0.541
7480;16.183;12.31;0.102
7490;10.199;12.932;-0.135
7500;7.174;11.354;-0.69
7510;3.728;9.708;-1.898
7520;2.203;7.701;-4.121
7530;0.65;6.246;-6.393
7540;0.516;5.488;-7.961
7550;2.455;2.331;-9.55
7560;4.132;-0.756;-10.059
7570;5.331;-0.603;-10.76
7580;6.516;-0.008;-11.537
7590;6.494;1.074;-12.593
7600;7.634;1.702;-13.526
7610;7.807;1.014;-14.026
7620;11.672;0.125;-14.317
7630;15.964;-0.036;-14.698
7640;18.557;0.492;-13.148
7650;21.706;3.088;-11.597
7660;22.912;6.741;-10.219
7670;24.691;10.669;-10.954
7680;26.394;12.157;-11.669
7690;28.901;13.342;-11.903
7700;31.179;13.455;-12.172
7710;33.883;13.513;-12.095
7720;36.757;16.439;-12.212
7730;39.039;18.604;-12.636
7740;39.52;18.75;-12.606
7750;36.899;18.383;-12.403
7760;40.31;18.058;-10.891
7770;43.641;18.465;-9.039
7780;46.993;18.851;-7.306
7790;49.345;18.517;-5.994
7800;51.028;18.225;-4.586
7810;50.052;16.459;-4.098
7820;48.419;15.041;-2.732
7830;47.2;13.461;-1.379
7840;47.737;12.72;1.08
7850;48.156;11.8;3.36
7860;49.315;12.04;4.939
7870;48.177;12.308;7.292
7880;44.934;12.646;9.046
7890;42.348;12.983;9.829
7900;39.617;11.703;10.537
7910;39.44;10.865;10.924
7920;38.459;10.178;12.306
7930;35.732;10.723;13.034
7940;30.126;11.026;13.363
7950;24.67;10.779;13.608
7960;20.217;10.236;15.077
7970;18.13;8.495;16.581
7980;16.946;6.927;18.39
7990;16;6.48;17.91
8000;14.792;6.713;17.403
8010;6.303;6.705;17.204
8020;-1.229;4.377;17.033
8030;-8.556;2.076;15.833
8040;-16.163;-0.286;14.112
8050;-23.908;-2.599;12.294
8060;-28.012;-3.406;11.542
8070;-30.964;-4.288;10.901
8080;-32.269;-5.581;10.806
8090;-36.414;-7.502;9.767
8100;-40.152;-8.934;8.797
8110;-43.029;-10.677;8.123
8120;-46.237;-12.572;7.266
8130;-46.036;-15.188;7.01
8140;-48.312;-17.123;5.611
8150;-50.553;-19.204;4.705
8160;-53.6;-19.59;3.721
8170;-55.782;-20.487;3.212
8180;-56.521;-20.423;3.105
8190;-54.07;-22.172;2.79
8200;-51.874;-23.778;1.872
8210;-50.939;-24.95;0.036
8220;-51.197;-25.428;-1.917
8230;-52.076;-25.974;-2.83
8240;-49.447;-25.12;-1.786
8250;-49.517;-25.618;-0.652
8260;-47.546;-26.841;-0.436
8270;-45.517;-28.28;-0.335
8280;-43.728;-29.463;0.625
8290;-38.828;-29.767;1.966
8300;-34.757;-27.837;3.636
8310;-31.807;-26.708;4.737
8320;-31.294;-26.745;5.865
8330;-30.981;-25.437;6.49
8340;-28.436;-22.73;7.476
8350;-24.375;-18.792;8.462
8360;-22.674;-14.801;8.968
8370;-20.801;-14.048;9.614
8380;-20.359;-10.828;10.197
8390;-17.654;-8.163;11.956
8400;-12.568;-5.665;12.806
8410;-7.123;-5.366;13.717
8420;-3.025;-7.532;12.847
8430;-0.421;-10.047;12.041
8440;-1.935;-11.287;11.425
8450;-3.098;-9.899;11.288
8460;-4.768;-9.138;10.95
8470;-5.025;-9.817;10.239
8480;-4.354;-12.292;8.487
8490;-4.262;-15.47;6.32
8500;-1.505;-17.851;4.281
8510;1.709;-18.566;2.451
8520;4.246;-17.44;1.257
8530;6.858;-16.283;0.183
8540;7.084;-15.793;-0.786
8550;8.23;-15.543;-1.848
8560;8.108;-15.499;-2.361
8570;8.443;-13.93;-2.778
8580;7.738;-13.36;-3.09
8590;7.292;-12.663;-4.354
8600;6.767;-13.032;-5.619
8610;9.232;-12.517;-6.746
8620;6.946;-8.359;-7.967
8630;6.541;-7;-8.808
8640;5.604;-6.881;-10.156
8650;3.908;-6.782;-10.183
8660;1.17;-6.361;-10.221
8670;0.65;-2.952;-8.902
8680;2.45;1.183;-8.51
8690;5.498;4.538;-8.487
8700;6.349;5.603;-8.519
8710;6.932;7.527;-7.892
8720;7.868;10.888;-6.12
8730;8.15;15.557;-4.451
8740;6.921;19.786;-2.252
8750;3.771;23.535;-1.168
8760;1.932;26.327;-0.091
8770;0.72;28.919;-0.219
8780;-0.033;30.754;0.382
8790;1.741;33.55;0.949
8800;3.639;35.003;2.116
8810;8.465;37.123;2.303
8820;14.008;37.935;2.215
8830;18.45;39.713;1.826
8840;21.425;39.417;2.274
8850;23.564;41.332;2.306
8860;25.077;43.041;2.883
8870;30.75;44.863;3.939
8880;35.345;46.566;4.53
8890;38.581;49.128;5.058
8900;39.786;51.291;4.301
8910;40.785;53.188;3.68
8920;40.503;54.455;2.942
8930;40.037;54.31;3.974
8940;40.017;54.815;5.444
8950;41.396;55.258;6.859
8960;42.716;56.092;6.808
8970;43.036;55.09;5.412
8980;41.181;53.72;4.418
8990;38.981;52.908;3.24
9000;39.701;51.983;3.497
9010;38.549;51.885;3.703
9020;39.396;51.739;4.506
9030;38.359;50.662;3.535
9040;36.058;48.377;1.844
9050;31.717;44.37;-0.629
9060;26.738;39.956;-1.785
9070;21.683;37.27;-2.261
9080;17.628;35.281;-2.399
9090;14.731;34.563;-2.948
9100;11.685;32.177;-3.208
9110;9.836;28.959;-3.517
9120;8.625;25.103;-3.388
9130;6.974;21.459;-2.382
9140;5.206;18.113;-1.652
9150;3.454;15.519;-0.521
9160;1.622;11.288;0.07
9170;-0.012;7.186;0.102
9180;-1.468;4.324;-0.404
9190;-3.792;2.026;-1.334
9200;-5.195;-0.079;-2.263
9210;-9.207;-5.157;-2.815
9220;-13.986;-11.834;-3.08
9230;-17.141;-18.076;-3.774
9240;-17.855;-23.219;-4.469
9250;-18.748;-27.487;-5.654
9260;-20.622;-31.874;-6.913
