timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
980;-7.616;-22.951;-23.224;-81.388;46.745;-91.597;-43.114;6.766;-69.573;-71.55;-94.623;-99.119;76.885;50.206;46.033
990;-0.935;-11.729;-20.213;-82.651;46.538;-91.392;-36.237;14.285;-68.225;-63.7;-89.418;-90.821;78.36;56.404;57.936
1000;7.215;-0.033;-15.868;-83.071;45.972;-92.681;-29.574;21.09;-65.108;-56.322;-81.676;-81.873;79.943;62.703;70.532
1010;15.824;12.627;-12.195;-81.489;42.904;-93.866;-22.924;27.876;-64.549;-51.117;-73.409;-73.918;80.869;69.144;83.146
1020;23.025;25.571;-8.665;-80.286;39.714;-93.867;-15.556;35.983;-62.893;-45.907;-65.705;-67.48;82.2;75.615;96.187
1030;30.255;38.165;-4.255;-78.613;35.413;-93.549;-7.245;43.423;-59.382;-38.686;-58.985;-62.661;83.728;80.695;109.771
1040;37.352;51.064;1.926;-76.499;32.334;-93.483;1.251;50.853;-53.951;-32.303;-52.578;-56.315;84.595;85.202;121.885
1050;44.354;64.227;8.888;-74.205;31.3;-94.471;11.372;56.224;-48.613;-26.119;-44.923;-48.535;84.358;89.499;132.806
1060;50.643;75.702;15.664;-71.481;32.272;-96.964;21.409;61.583;-41.606;-19.755;-36.395;-41.312;83.658;91.506;142.254
1070;56.05;86.22;21.43;-68.84;34.61;-99.99;30.34;64.79;-34.16;-13.31;-27.68;-33.92;83.46;93.03;149.75
1080;61.09;94.947;27.117;-67.063;36.302;-102.679;39.252;66.764;-26.665;-4.745;-19.969;-26.917;83.774;93.486;156.416
1090;67.013;102.385;32.906;-65.923;38.298;-104.723;48.276;68.729;-19.701;3.744;-13.684;-22.796;83.92;93.983;162.633
1100;74.521;109.605;38.091;-64.525;41.739;-107.367;54.202;69.591;-11.074;12.41;-9.516;-19.354;85.167;92.1;168.055
1110;82.188;116.807;42.496;-62.582;45.636;-109.42;60.073;70.442;-3.585;18.347;-4.557;-14.668;86.214;89.316;171.487
1120;91.697;125.291;48.084;-60.564;48.96;-109.779;64.408;72.011;3.059;24.891;-0.817;-9.646;85.926;85.392;172.77
1130;100.826;135.334;55.372;-58.608;51.139;-110.101;70.972;73.308;9.735;31.426;3.203;-5.908;84.897;79.906;173.607
1140;109.231;146.781;62.985;-56.186;51.459;-110.355;75.697;74.59;16.716;36.625;7.119;-3.04;83.88;74.56;170.92
1150;118.416;159.394;71.779;-53.366;50.18;-110.354;80.41;74.661;24.964;41.862;12.039;0.295;82;69.824;166.954
1160;125.865;172.367;80.346;-50.958;47.856;-109.312;81.559;74.723;29.374;47.767;17.273;3.162;79.677;64.844;161.842
1170;133.293;183.94;88.613;-49.215;44.469;-107.205;85.176;73.342;33.764;54.584;22.065;7.064;77.396;59.769;156.027
1180;140.524;192.857;96.502;-47.177;41.353;-104.509;88.984;70.334;38.395;61.438;26.606;11.662;74.823;55.56;149.233
1190;148.525;201.847;104.117;-44.056;38.304;-102.301;91.494;67.319;42.115;66.915;29.659;17.377;71.672;50.64;141.063
1200;157.185;209.496;109.941;-40.497;35.348;-99.683;96.195;64.897;39.931;68.411;32.312;23.558;68.164;46.27;132.191
1210;164.515;214.336;115.027;-37.345;32.575;-95.912;101.473;62.467;37.613;69.73;32.28;27.328;63.82;41.056;122.913
1220;168.732;216.758;119.233;-34.374;29.993;-92.141;106.732;62.546;37.65;68.08;31.795;31.765;58.784;34.656;112.44
1230;172.471;218.194;124.193;-31.043;26.813;-89.578;111.088;64.307;41.242;68.386;31.875;35.696;52.543;28.003;100.169
1240;176.9;216.784;130.428;-27.23;23.477;-87.051;113.517;66.055;50.591;68.681;33.028;39.097;45.945;21.698;86.497
1250;180.433;213.013;134.916;-23.712;19.997;-83.008;114.929;67.192;59.573;69.528;33.683;39.124;39.254;15.147;73.165
1260;183.778;208.583;136.497;-20.692;18.889;-79.507;116.33;68.32;67.579;72.668;34.574;40.805;32.558;7.594;59.702
1270;185.707;201.58;136.81;-17.757;17.52;-74.982;116.105;67.298;75.833;75.792;36.018;43.225;25.363;-0.782;45.777
1280;184.264;194.383;137.672;-14.392;15.466;-70.028;114.875;66.644;85.515;79.994;38.047;47.352;17.719;-9.274;31.752
1290;181.518;186.733;138.081;-10.27;13.805;-65.011;113.431;65.977;95.031;84.188;41.248;51.789;10.257;-16.896;17.677
1300;178.027;175.52;137.394;-6.641;11.942;-59.702;109.981;65.303;102.355;88.047;43.241;55.471;2.435;-23.899;3.882
1310;174.208;165.559;135.934;-2.879;9.172;-51.521;105.812;64.623;110.058;90.387;45.977;58.655;-5.831;-30.133;-9.054
1320;169.896;155.488;133.312;1.048;6.064;-44.696;102.168;63.664;116.2;92.84;47.512;60.4;-14.248;-35.2;-21.48
1330;164.653;145.348;131.377;6.231;3.546;-37.92;98.521;63.58;122.421;92.675;49.938;60.463;-21.687;-39.598;-33.858
1340;158.362;134.655;128.176;13.123;1.064;-29.424;95.469;63.492;128.063;91.197;52.112;64.742;-28.675;-44.229;-45.45
1350;150.464;124;125.357;19.838;-3.072;-18.744;93.286;63.613;130.345;89.702;56.242;68.407;-37.057;-49.599;-56.221
1360;142.935;113.42;122.582;25.86;-7.918;-9.526;91.069;63.728;129.23;89.283;59.415;71.706;-45.454;-55.4;-66.94
1370;134.563;102.432;119.595;31.965;-12.163;-0.438;88.689;61.792;127.829;88.254;64.977;74.517;-53.226;-60.88;-74.937
1380;125.181;90.493;115.421;38.438;-15.333;7.562;84.642;59.922;126.244;87.212;70.085;78.558;-61.318;-65.155;-82.024
1390;113.71;77.752;108.523;44.176;-16.953;16.843;82.885;58.047;125.274;87.291;72.665;82.504;-69.394;-68.886;-87.405
1400;100.034;63.966;100.158;49.854;-17.272;26.937;81.124;53.799;122.606;87.41;76.471;88.335;-76.372;-72.516;-92.56
1410;86.243;48.351;91.789;55.936;-16.831;38.237;82.59;49.548;122.254;85.836;80.8;94.515;-82.719;-76.146;-96.63
1420;73.05;32.255;82.864;62.92;-16.151;52.141;79.788;47.284;123.766;83.733;86.076;102.185;-88.332;-80.015;-100.293
1430;61.103;18.499;73.692;70.761;-15.752;66.748;76.902;45.058;124.572;81.713;91.45;109.24;-93.894;-84.117;-104.261
1440;48.644;4.95;64.279;79.286;-14.944;82.357;73.741;42.828;123.162;80.039;96.84;115.28;-99.992;-88.442;-107.125
1450;35.143;-7.86;54.463;89.31;-13.573;98.148;68.605;40.186;120.07;80.59;102.979;118.994;-107.003;-93.014;-108.834
1460;23.169;-19.847;44.546;100.835;-12.544;112.781;63.409;37.542;117.088;80.898;107.328;122.416;-114.656;-97.475;-110.257
1470;13.849;-30.763;35.886;112.364;-12.239;127.941;58.214;34.173;110.981;82.636;111.85;125.034;-122.046;-102.029;-112.011
1480;5.536;-40.87;28.119;122.92;-12.296;143.273;53.616;28.652;113.444;82.925;115.565;128.508;-128.934;-105.942;-114.499
1490;-3.681;-49.404;20.244;132.485;-12.348;159.324;49.531;23.136;111.505;83.207;119.106;130.215;-136.304;-110.42;-117.115
1500;-13.483;-57.44;11.75;141.695;-12.327;173.928;44.91;18.511;108.293;83.517;122.301;134.03;-143.354;-115.883;-120.48
1510;-23.285;-66.047;5.918;151.338;-13.024;188.116;39.297;13.889;104.132;82.419;123.529;137.893;-149.965;-120.945;-124.327
1520;-31.894;-72.316;1.572;161.626;-13.503;201.548;33.477;8.825;97.993;79.952;124.359;140.441;-156.028;-124.93;-129.087
1530;-39.855;-80.371;-5.023;168.371;-15.354;209.73;26.659;3.084;88.869;73.84;123.218;140.741;-163.2;-129.229;-136.52
1540;-48.186;-89.383;-10.986;172.425;-16.924;215.644;19.841;-2.657;77.353;67.59;121.757;140.08;-169.386;-134.034;-143.983
1550;-54.726;-95.836;-17.186;174.072;-19.154;221.859;13.223;-6.666;69.63;63.276;119.017;139.23;-174.657;-138.614;-151.287
1560;-62.469;-102.087;-23.979;174.419;-20.807;227.163;6.56;-10.676;61.261;61.03;115.764;138.727;-179.716;-143.24;-157.888
1570;-70.381;-107.643;-30.112;174.724;-22.09;232.674;0.077;-13.266;53.6;58.833;115.552;137.263;-184.793;-148.069;-163.43
1580;-78.143;-113.419;-36.098;175.037;-23.455;237.301;-6.261;-16.608;46.477;57.414;114.097;136.577;-189.663;-152.472;-168.182
1590;-85.95;-118.748;-40.792;172.719;-25.226;235.96;-13.647;-19.95;39.957;56.603;112.612;133.564;-193.708;-156.404;-173.102
1600;-94.233;-124.232;-45.354;167.543;-26.851;232.593;-19.52;-23.265;34.534;55.668;107.408;130.786;-197.738;-159.537;-178.705
1610;-102.361;-129.412;-49.534;162.353;-27.757;228.685;-25.331;-26.579;31.992;54.233;102.083;127.848;-200.505;-162.345;-182.986
1620;-109.869;-134.741;-53.123;157.794;-28.4;223.193;-30.019;-29.447;28.135;52.68;94.474;125.375;-202.458;-165.713;-187.236
1630;-117.768;-139.211;-56.956;151.83;-28.861;217.288;-34.974;-33.73;22.924;50.294;88.89;121.076;-204.174;-168.317;-191.644
1640;-125.326;-143.761;-61.783;145.655;-29.419;210.145;-41.145;-38.012;15.815;48.669;86.666;115.63;-205.189;-169.683;-195.241
1650;-131.403;-149.138;-66.389;138.275;-29.83;204.113;-47.178;-39.959;9.08;47.21;82.948;108.705;-205.658;-169.96;-198.258
1660;-137.03;-153.061;-71.138;129.847;-30.352;196.996;-53.375;-41.905;2.691;47.073;77.014;102.244;-205.212;-168.658;-200.986
1670;-142.332;-155.381;-75.441;120.193;-31.286;188.283;-58.986;-44.839;-5.43;45.488;70.159;95.308;-204.306;-166.901;-203.015
1680;-148.128;-157.469;-79.935;108.519;-32.48;176.866;-64.646;-45.961;-13.943;43.586;63.37;87.695;-203.514;-164.832;-203.804
1690;-154.572;-159.666;-83.503;94.686;-33.997;163.659;-68.966;-47.084;-20.847;40.23;58.32;80.203;-202.741;-162.138;-204.265
1700;-161.132;-161.808;-86.138;78.76;-35.668;150.392;-72.805;-49.446;-28.785;35.869;53.861;73.891;-201.692;-158.781;-204.752
1710;-167.382;-164.003;-88.972;61.644;-37.152;138.084;-77.201;-52.083;-36.786;31.735;51.782;67.874;-200.371;-155.33;-205.232
1720;-173.084;-167.023;-93.396;44.639;-38.295;124.21;-81.673;-56.437;-42.386;27.596;48.4;61.967;-197.88;-151.419;-204.491
1730;-178.079;-170.739;-98.451;28.445;-39.48;109.844;-86.31;-59.287;-50.633;23.332;45.047;55.428;-194.566;-147.446;-202.003
1740;-182.327;-174.691;-103.593;12.439;-41.265;94.545;-90.517;-62.137;-58.201;18.687;40.294;50.31;-190.988;-142.741;-199.425
1750;-186.697;-178.146;-108.514;-3.834;-43.422;78.153;-94.855;-65.058;-66.866;14.455;35.08;43.452;-187.138;-137.421;-197.652
1760;-192.057;-181.128;-113.983;-20.378;-45.641;61.255;-99.549;-67.676;-76.046;10.12;31.017;37.714;-183.054;-131.741;-195.339
1770;-197.112;-184.203;-120.083;-37.541;-48.135;42.814;-104.669;-68.411;-84.225;6.003;27.617;32.327;-178.181;-126.268;-192.201
1780;-201.996;-187.167;-125.745;-54.168;-51.415;26.605;-109.971;-69.247;-91.847;1.934;23.357;25.92;-173.239;-121.361;-187.582
1790;-205.923;-189.868;-131.796;-68.832;-55.137;13.855;-114.887;-70.372;-95.335;-1.763;18.619;18.212;-168.657;-116.466;-182.499
1800;-210.728;-191.501;-136.934;-81.011;-58.808;-0.4;-120.11;-72.03;-99.508;-4.912;13.862;10.498;-163.603;-111.232;-177.979
1810;-214.804;-193.255;-141.607;-91.399;-62.419;-17.233;-125.956;-73.412;-105.294;-8.909;8.517;4.349;-157.008;-104.825;-174.477
1820;-217.743;-193.989;-146.098;-102.11;-66.033;-32.734;-131.665;-76.621;-111.48;-12.754;1.425;-1.691;-149.726;-97.788;-170.531
1830;-219.848;-193.622;-150.87;-113.668;-69.288;-46.639;-137.679;-78.868;-119.546;-17.702;-4.579;-7.291;-141.869;-91.356;-165.897
1840;-221.775;-193.457;-156.24;-123.862;-72.564;-57.792;-141.124;-81.163;-126.578;-22.777;-12.214;-12.523;-133.538;-85.39;-160.884
1850;-223.046;-191.87;-160.774;-130.156;-75.803;-69.917;-145.068;-82.603;-132.615;-29.612;-18.01;-18.095;-124.697;-79.491;-154.861
1860;-224.182;-190.577;-164.468;-135.876;-79.237;-80.11;-148.632;-83.857;-137.852;-36.566;-23.357;-24.221;-116.752;-72.52;-147.766
1870;-225.538;-188.945;-168.72;-142.114;-81.96;-90.873;-152.634;-85.886;-141.932;-43.774;-28.869;-30.596;-108.581;-63.752;-140.473
1880;-226.218;-186.756;-172.44;-146.997;-84.378;-100.017;-155.542;-88.623;-144.455;-50.25;-36.673;-36.905;-100.222;-55.526;-133.008
1890;-226.335;-184.148;-175.199;-152.179;-87.411;-108.948;-156.297;-91.403;-146.281;-56.592;-45.281;-43.095;-91.846;-48.127;-124.527
1900;-225.927;-181.503;-177.364;-155.963;-90.688;-119.015;-156.417;-92.754;-147.588;-62.948;-53.916;-49.917;-81.291;-41.55;-115.374
1910;-225.172;-178.509;-178.007;-158.419;-93.502;-127.737;-154.981;-94.106;-147.829;-69.851;-60.763;-58.203;-70.295;-35.897;-106.099
1920;-224.401;-175.84;-178.001;-160.372;-96.098;-135.097;-153.89;-94.723;-147.658;-77.074;-66.39;-67.426;-58.571;-30.44;-96.717
1930;-223.272;-171.723;-178.217;-162.055;-99.046;-141.961;-153.337;-96.931;-147.309;-84.229;-71.434;-74.923;-47.143;-24.534;-86.632
1940;-221.407;-167.612;-178.686;-163.272;-102.135;-148.832;-152.921;-99.188;-147.19;-89.735;-77.852;-82.331;-35.414;-18.001;-73.899
1950;-218.64;-163.233;-179.208;-163.596;-105.112;-156.259;-152.116;-101.381;-147.457;-94.592;-84.441;-88.67;-22.196;-9.954;-57.768
1960;-215.906;-158.854;-179.579;-163.669;-108.291;-163.207;-151.31;-103.574;-146.788;-99.192;-91.665;-94.554;-8.098;-0.541;-41.636
1970;-212.53;-154.177;-178.869;-163.828;-111.385;-168.794;-150.374;-103.971;-148.028;-103.034;-97.502;-100.85;5.09;10.05;-26.909
1980;-207.701;-148.567;-178.113;-164.211;-114.074;-174.395;-149.741;-104.374;-148.927;-107.194;-103.305;-107.116;21.008;21.246;-12.498
1990;-200.712;-142.372;-175.788;-164.348;-116.423;-179.046;-150.219;-104.908;-150.143;-111.646;-108.617;-112.714;38.379;32.888;3.138
2000;-192.137;-136.356;-172.604;-164.186;-118.458;-183.028;-150.353;-105.441;-150.152;-115.596;-113.771;-116.989;55.552;44.629;20.528
2010;-182.814;-130.337;-168.721;-164.109;-119.686;-187.459;-149.479;-105.768;-148.164;-119.505;-118.902;-123.13;73.24;57.077;37.772
2020;-174.092;-123.142;-164.513;-163.792;-119.931;-190.899;-145.314;-106.837;-146.887;-122.194;-124.248;-129.439;90.804;71.379;55.95
2030;-164.703;-114.247;-160.343;-162.688;-119.422;-193.186;-140.589;-108.433;-145.228;-125.164;-128.978;-134.815;110.972;87.619;75.348
2040;-153.783;-104.91;-155.669;-160.834;-118.386;-194.997;-136.16;-110.07;-144.383;-127.754;-133.662;-138.334;134.614;105.477;94.433
2050;-143.291;-94.086;-150.577;-158.6;-117.463;-196.299;-132.326;-110.738;-142.334;-131.749;-137.268;-140.618;160.648;124.018;114.603
2060;-132.786;-83.254;-145.171;-156.23;-116.139;-195.172;-127.926;-111.461;-140.539;-135.286;-139.353;-144.251;186.794;142.866;135.855
2070;-122.357;-72.553;-140.095;-153.47;-113.916;-193.314;-123.525;-108.481;-138.171;-138.836;-140.777;-146.971;213.448;162.545;157.072
2080;-112.291;-61.829;-135.756;-149.971;-111.055;-190.342;-116.32;-104.226;-136.764;-140.472;-142.528;-149.982;240.868;183.092;178.797
2090;-101.852;-49.577;-130.59;-146.219;-108.298;-186.218;-109.926;-99.833;-135.437;-142.108;-141.861;-152.957;269.287;204.714;202.201
2100;-90.986;-37.752;-124.383;-142.364;-105.972;-178.512;-104.189;-96.423;-131.903;-142.568;-141.519;-155.585;295.734;229.572;226.959
2110;-79.523;-24.909;-118.258;-138.228;-103.319;-169.674;-98.308;-92.786;-128.557;-142.934;-141.759;-158.356;321.629;253.937;252.069
2120;-67.452;-12.452;-111.553;-133.832;-100.727;-159.988;-92.15;-90.139;-124.252;-143.354;-143.159;-161.251;345.513;277.13;277.619
2130;-55.142;0.814;-104.283;-129.233;-97.87;-149.309;-85.723;-87.87;-119.56;-143.939;-145.05;-164.208;368.268;300.694;303.717
2140;-40.259;15.334;-97.028;-123.364;-94.726;-139.63;-80.399;-85.532;-113.96;-143.684;-145.766;-166.414;390.894;324.79;329.756
2150;-25.348;30.876;-90.026;-116.302;-89.997;-128.099;-73.913;-84.415;-107.95;-143.298;-145.887;-167.508;411.319;348.913;355.222
2160;-8.381;45.214;-81.981;-109.49;-84.716;-116.57;-69.062;-83.174;-101.378;-143.57;-145.292;-167.312;430.97;373.433;379.276
2170;8.863;59.868;-72.604;-102.771;-78.857;-108.731;-63.995;-82.212;-95.081;-142.419;-145.811;-166.243;449.815;398.768;402.228
2180;26.532;74.914;-61.047;-94.877;-70.663;-99.753;-58.927;-80.445;-88.335;-141.221;-147.745;-164.686;468.644;424.125;423.771
2190;46.257;90.679;-47.69;-85.491;-61.033;-88.117;-52.523;-78.658;-80.316;-138.988;-147.96;-163.186;485.183;448.121;442.555
2200;66.888;106.608;-34.786;-76.371;-50.731;-73.698;-46.072;-75.712;-70.724;-136.754;-147.321;-162.08;499.108;469.55;457.583
2210;87.234;121.498;-21.417;-67.886;-41.444;-59.39;-40.092;-72.793;-61.713;-134.963;-145.528;-160.768;510.097;488.367;471.895
2220;107.16;138.469;-6.443;-59.124;-32.97;-44.64;-34.182;-69.142;-52.412;-133.708;-144.001;-159.586;518.839;504.985;487.338
2230;127.708;154.459;9.225;-49.461;-24.92;-30.023;-27.716;-64.19;-43.284;-132.004;-142.233;-157.902;521.995;519.132;500.833
2240;147.612;170.714;25.757;-39.353;-17.71;-15.001;-18.097;-59.239;-32.945;-130.451;-140.021;-155.561;518.072;529.349;511.326
2250;167.208;188.658;42.448;-29.11;-11.171;-2.148;-8.353;-54.935;-22.108;-129.668;-136.335;-152.646;512.869;535.257;518.829
2260;188.24;205.868;58.379;-18.732;-4.368;11.001;1.193;-50.535;-12.247;-129.057;-132.735;-148.32;506.244;535.789;523.532
2270;209.361;221.717;75.589;-7.437;2.767;24.476;8.568;-45.542;-0.782;-127.857;-127.836;-143.531;497.741;530;524.781
2280;230.794;235.528;94.737;5.412;9.99;37.748;15.723;-39.81;11.766;-124.239;-124.036;-139.31;484.728;517.397;519.752
2290;250.105;249.474;113.175;19.418;16.912;50.954;22.608;-34.077;23.352;-120.434;-120.412;-135.357;467.942;499.914;512.71
2300;269.994;262.01;132.583;34.24;24.157;65.902;31.294;-25.903;36.298;-114.69;-118.821;-133.455;447.855;478.459;503.179
2310;290.077;275.295;151.31;49.444;30.836;80.8;42.01;-16.343;50.155;-109.865;-118.419;-133.097;426.513;454.232;491.254
2320;308.371;289.076;170.752;65.451;36.491;97.331;54.29;-8.454;66.015;-105.97;-117.963;-132.378;403.996;428.029;477.159
2330;326.368;302.543;191.821;82.127;43.378;112.669;64.368;-2.24;81.662;-102.412;-116.574;-129.455;379.465;400.676;460.742
2340;344.32;315.739;213.343;100.539;53.353;126.948;73.646;3.974;97.549;-99.028;-115.677;-124.568;352.426;371.539;441.888
2350;362.27;328.927;234.432;120.785;64.862;138.852;83.975;12.636;114.47;-95.208;-112.732;-118.681;326.299;338.759;422.919
2360;379.612;342.212;256.294;142.839;76.663;149.495;96.036;19.628;131.701;-90.219;-108.076;-112.117;299.87;305.597;403.091
2370;395.261;355.023;279.57;166.313;89.64;161.337;109.548;27.036;148.433;-84.145;-101.556;-104.588;270.786;272.472;379.539
2380;409.814;365.927;303.277;190.474;103.17;171.999;121.526;38.018;164.485;-76.712;-92.512;-95.472;241.015;239.051;352.051
2390;420.705;374.266;324.91;213.898;119.109;184.006;131.305;50.487;179.077;-70.705;-83.343;-86.276;210.806;205.972;322.623
2400;430.876;379.588;344.046;234.476;134.041;197.255;140.206;62.892;192.885;-64.539;-72.364;-77.161;179.783;172.771;292.632
2410;439.141;384.481;361.301;253.095;149.237;208.637;151.477;73.967;206.265;-55.36;-59.978;-69.455;148.047;138.77;263.797
2420;445.83;388.112;375.615;272.321;165.331;219.819;165.644;83.8;219.568;-46.481;-48.16;-61.065;116.109;104.481;234.604
2430;449.586;389.058;388.27;290.206;179.034;230.021;180.912;93.938;233.335;-37.754;-31.123;-53.697;83.986;70.335;204.637
2440;450.721;388.115;398.472;306.421;192.279;235.739;193.066;104.349;245.295;-29.93;-15.766;-42.783;54.157;36.67;173.724
2450;449.848;385.869;407.91;319.091;205.508;238.684;205.141;113.799;255.668;-21.781;-0.65;-29.835;25.909;4.354;142.088
2460;446.386;383.876;413.862;330.899;218.811;242.52;215.354;122.134;266.171;-13.75;12.214;-15.673;-0.268;-26.834;110.788
2470;440.654;377.79;417.963;339.898;231.877;245.875;225.749;127.777;275.174;-3.793;25.772;0.641;-24.372;-57.821;79.218
2480;432.359;371.77;418.761;346.48;244.639;249.057;233.317;131.945;279.021;6.934;41.811;18.582;-46.597;-87.862;48.806
2490;421.374;364.125;417.123;351.273;258.241;252.208;235.553;136.512;278.644;18.073;57.397;37.833;-63.257;-114.949;19.352
2500;407.152;352.759;414.281;353.941;272.525;258.75;236.597;141.59;278.268;29.894;71.51;57.057;-78.335;-138.05;-8.637
2510;391.724;341.621;411.24;354.385;286.417;266.069;237.352;146.669;277.559;42.581;87.425;79.873;-92.524;-157.083;-34.532
2520;376.141;327.848;404.392;353.088;299.779;273.469;238.73;153.436;276.47;55.091;101.059;100.252;-105.174;-172.313;-57.844
2530;359.359;311.931;393.429;348.883;313.16;278.75;242.879;161.021;273.633;67.468;114.222;119.339;-116.017;-182.843;-76.702
2540;341.56;295.527;381.503;341.713;325.513;283.811;247.725;168.768;270.186;77.697;126.629;137.614;-125.961;-190.134;-93.497
2550;322.2;277.579;366.946;332.641;337.161;286.754;248.996;173.789;265.069;86.149;140.636;156.836;-136.149;-194.874;-108.392
2560;300.37;256.263;351.754;323.949;347.437;288.175;248.694;177.21;257.777;96.011;154.866;176.103;-146.632;-198.237;-122.04
2570;277.874;233.276;334.423;314.752;355.091;286.455;245.782;178.732;250.85;107.203;167.942;194.687;-156.869;-201.066;-134.137
2580;255.339;209.212;315.778;304.046;359.389;283.862;243.781;180.559;245.032;119.77;179.185;208.508;-166.495;-203.285;-144.739
2590;230.708;183.884;294.588;290.178;360.439;281.556;242.686;183.014;239.263;132.441;188.972;218.011;-175.397;-204.497;-154.83
2600;204.138;157.634;271.583;272.454;358.669;278.87;238.658;183.618;229.833;143.737;196.633;225.372;-183.516;-205.528;-166.433
2610;177.07;131.372;245.815;251.105;353.181;274.196;232.299;184.823;218.455;154.734;202.258;232.705;-191.339;-206.861;-177.63
2620;151.171;105.823;217.062;227.066;344.721;266.24;224.217;186.724;206.468;163.596;207.167;240.741;-195.829;-208.408;-186.461
2630;125.807;80.537;187.439;201.334;333.865;256.672;217.004;184.632;195.319;171.612;211.077;249.31;-198.839;-210.066;-192.428
2640;101.007;55.575;159.739;175.486;319.302;246.208;212.423;181.113;184.339;178.305;216.337;257.648;-201.495;-211.857;-197.149
2650;77.287;32.524;133.815;150.615;303.081;231.167;207.777;175.563;172.298;183.557;218.823;261.628;-203.403;-213.492;-201.674
2660;52.797;10.93;108.023;126.956;284.735;215.301;199.68;171.939;159.037;186.701;219.339;267.244;-204.24;-214.833;-205.735
2670;28.588;-9.703;83.316;101.648;264.025;199.634;188.663;168.753;144.248;187.865;222.341;273.697;-204.377;-216.114;-208.446
2680;5.674;-30.346;58.532;76.981;242.975;183.117;173.588;164.65;128.65;190.2;221.992;279.349;-203.975;-216.804;-210.676
2690;-16.741;-50.123;34.348;53.487;220.989;167.259;160.589;159.404;112.477;192.523;220.626;279.674;-204.57;-217.403;-212.142
2700;-38.468;-68.182;10.899;32.719;198.171;151.148;147.913;152.534;95.939;194.201;218.203;279.474;-206.124;-218.589;-212.272
2710;-57.461;-85.492;-9.109;12.422;175.702;132.863;136.335;145.341;78.906;195.83;219.114;277.841;-207.531;-219.531;-212.352
2720;-74.556;-101.197;-28.836;-5.228;154.462;114.186;124.043;139.404;63.119;196.072;219.652;272.294;-208.778;-219.563;-213.43
2730;-91.148;-116.659;-45.992;-21.312;133.879;94.961;114.052;134.139;51.543;195.563;217.029;263.312;-209.95;-219.978;-213.888
