timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;10: crybdIm1-.1;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
950;71.155;45.724;54.792;82.253;151.206;9.373;38.648;153.329;109.09;132.501;132.501;28.856;183.55;180.934;215.118
960;76.348;49.924;61.692;88.708;158.12;15.425;43.99;163.916;120.597;138.164;138.164;36.917;187.313;180.613;218.028
970;82.355;54.598;67.593;93.425;163.493;21.842;49.342;171.896;132.1;144.335;144.335;45.742;189.964;178.249;222.985
980;87.884;59.816;72.691;98.135;168.285;28.097;54.082;177.59;140.525;150.145;150.145;54.617;193.662;174.188;230.593
990;90.706;65.33;77.973;100.96;172.683;33.269;58.836;182.593;148.95;156.053;156.053;63.095;194.118;167.903;236.676
1000;92.978;71.007;84.461;103.439;175.863;38.428;64.114;187.553;155.752;163.154;163.154;70.852;191.731;162.241;243.799
1010;95.248;77.316;90.177;106.921;178.742;43.406;69.406;191.346;162.553;169.965;169.965;78.453;189.724;155.647;248.896
1020;96.849;84.085;95.805;109.496;180.821;49.283;74.511;195.282;168.249;175.403;175.403;86.793;187.256;148.078;251.624
1030;98.111;89.417;101.146;111.79;181.603;56.95;79.629;198.849;174.854;179.427;179.427;95.227;185.539;140.895;248.252
1040;99.294;95.103;105.426;114.078;180.738;66.015;84.196;202.173;181.192;181.321;181.321;103.259;183.982;131.83;241.488
1050;100.367;99.159;107.833;117.073;180.481;74.685;88.771;203.527;187.68;180.301;180.301;111.288;181.599;120.012;234.406
1060;101.291;102.52;108.64;120.062;180.241;84.117;92.592;202.74;193.129;177.096;177.096;116.154;179.186;107.453;226.334
1070;103.53;105.073;110.827;123.005;181.587;94.758;96.42;201.465;198.088;173.878;173.878;121.085;174.42;93.847;213.432
1080;105.407;106.369;114.762;127.435;183.257;106.039;100.352;197.983;200.07;169.502;169.502;123.932;168.415;78.919;198.277
1090;108.383;107.952;118.346;131.184;185.685;117.259;104.289;193.813;197.799;163.194;163.194;127.081;162.462;61.434;182.968
1100;110.007;109.107;122.177;134.926;187.58;127.754;107.89;188.757;195.385;156.218;156.218;130.225;156.144;42.938;167.683
1110;111.215;110.459;126.733;135.827;188.574;138.082;111.052;182.934;191.089;148.069;148.069;132.214;149.962;24.148;152.757
1120;112.256;110.416;130.968;137.024;189.472;147.848;112.728;177.2;186.784;139.152;139.152;134.224;141.808;7.512;136.072
1130;114.628;109.562;135.494;138.16;189.294;156.182;113.484;170.617;181.462;130.251;130.251;135.431;132.197;-8.959;118.97
1140;116.57;108.625;138.422;139.745;188.055;164.527;113.118;163.13;176.13;121.343;121.343;136.746;120.936;-25.138;101.72
1150;119.138;108.052;140.586;141.355;185.741;170.579;111.872;155.138;169.948;112.777;112.777;136.017;108.578;-42.103;86.278
1160;121.824;107.04;142.715;142.974;183.536;175.597;110.227;146.899;163.755;104.813;104.813;135.369;96.739;-57.876;70.841
1170;124.168;105.257;143.923;145.578;181.994;179.74;108.098;138.635;156.522;96.322;96.322;134.315;86.126;-73.946;60.878
1180;127.777;101.597;144.188;147.357;179.735;182.923;105.625;130.645;149.039;87.853;87.853;134.367;73.801;-87.97;46.692
1190;131.214;98.246;144.659;149.375;177.403;184.953;102.43;122.027;140.503;79.378;79.378;134.413;60.493;-102.236;30.357
1200;135.324;94.741;145.231;151.565;173.529;186.745;99.089;113.041;130.237;70.617;70.617;134.374;48.528;-115.922;14.735
1210;137.271;90.582;146.478;152.88;168.774;188.77;94.667;102.34;121.068;63.37;63.37;134.396;36.827;-128.521;-1.405
1220;138.693;85.758;149.431;154.018;163.09;190.788;90.305;94.233;111.849;56.883;56.883;132.452;24.727;-140.803;-17.815
1230;138.854;80.866;152.487;154.63;156.648;193.458;85.502;86.037;104.891;50.469;50.469;130.575;9.457;-153.204;-34.345
1240;138.798;75.658;154.96;155.816;151.149;195.608;80.646;78.557;97.845;44.612;44.612;129.012;-6.12;-164.68;-49.847
1250;137.85;70.518;156.387;156.692;145.59;197.67;74.59;70.365;91.357;37.031;37.031;127.485;-20.554;-175.07;-66.364
1260;137.17;66.673;156.076;156.731;138.528;199.653;68.354;62.164;83.784;29.447;29.447;124.79;-34.95;-183.595;-82.79
1270;135.554;62.593;152.717;157.023;131.256;200.454;63;54.219;76.297;21.121;21.121;120.02;-49.207;-190.621;-98.05
1280;132.441;59.734;150.357;157.122;122.192;201.696;57.528;44.994;66.881;14.034;14.034;115.222;-63.749;-196.97;-109.364
1290;128.871;57.716;147.201;156.774;112.93;202.292;53.019;36.126;57.464;6.746;6.746;109.697;-78.353;-201.848;-118.415
1300;124.166;53.926;144.202;154.483;104.773;202.086;48.521;27.114;48.139;2.257;2.257;104.174;-92.381;-203.716;-125.44
1310;117.662;49.372;141.999;151.811;96.616;200.738;43.171;20.221;38.814;-1.669;-1.669;99.204;-105.277;-205.401;-130.467
1320;109.221;45.225;139.739;148.59;88.063;196.927;37.968;13.28;29.851;-6.156;-6.156;94.291;-115.426;-206.128;-132.902
1330;95.63;35.716;129.146;139.902;73.303;186.465;28.941;5.406;18.275;-12.379;-12.379;85.468;-129.28;-209.183;-140.006
1340;81.76;26.459;117.819;131.214;58.159;176.637;19.913;-3.324;8.674;-17.683;-17.683;77.112;-142.938;-210.652;-147.823
1350;70.251;18.585;104.967;122.076;43.959;166.445;11.101;-10.022;-0.003;-22.593;-22.593;69.252;-155.719;-211.843;-154.774
1360;59.763;11.301;91.589;114.698;31.081;154.996;2.185;-17.808;-6.843;-27.623;-27.623;61.753;-167.102;-212.459;-160.51
1370;49.887;4.561;77.422;107.75;20.153;143.761;-4.995;-25.086;-13.603;-31.862;-31.862;55.392;-176.874;-212.534;-164.317
1380;40.568;-1.018;65.246;101.663;9.977;134.356;-11.374;-32.643;-19.283;-36.141;-36.141;50.15;-186.895;-212.223;-165.885
1390;32.077;-5.832;55.697;95.553;1.995;125.582;-16.283;-39.032;-25.275;-40.226;-40.226;45.785;-194.532;-212.45;-166.968
1400;23.593;-10.407;47.281;89.203;-5.363;115.894;-20.661;-45.221;-30.846;-44.669;-44.669;41.858;-200.037;-212.206;-167.872
1410;14.127;-14.374;39.178;83.459;-13.652;106.32;-24.957;-51.254;-35.305;-49.392;-49.392;38.262;-205.039;-211.502;-167.288
1420;5.519;-19.244;30.319;76.766;-24.53;97.903;-29.364;-57.247;-40.641;-54.239;-54.239;34.462;-209.192;-209.451;-171.487
1430;-3.997;-22.279;21.404;71.236;-36.583;89.669;-34.171;-63.561;-44.417;-58.366;-58.366;29.982;-211.033;-207.248;-169.963
1440;-13.127;-25.81;13.793;65.223;-48.768;81.829;-38.716;-68.719;-48.495;-62.417;-62.417;26.13;-210.708;-205.09;-164.979
1450;-22.658;-28.937;6.269;58.901;-59.735;74.706;-43.437;-73.848;-51.314;-64.764;-64.764;23.349;-210.568;-202.335;-160.673
1460;-32.121;-30.652;-1.783;53.608;-70.702;66.321;-47.461;-77.967;-54.21;-67.225;-67.225;20.637;-211.137;-199.661;-155.905
1470;-41.902;-32.288;-10.923;48.556;-81.36;56.097;-51.263;-81.426;-57.796;-70.39;-70.39;19.283;-211.785;-195.549;-150.628
1480;-51.419;-34.588;-20.788;43.508;-91.277;45.451;-54.313;-85.203;-61.506;-73.556;-73.556;17.935;-209.354;-190.572;-144.05
1490;-59.93;-36.099;-31.552;38.025;-101.257;35.786;-56.468;-88.219;-65.495;-76.728;-76.728;16.258;-205.266;-185.073;-139.4
1500;-67.699;-36.028;-42.143;31.6;-111.019;26.294;-58.273;-90.421;-69.408;-79.461;-79.461;14.594;-199.927;-180.134;-135.368
1510;-75.379;-38.188;-51.539;24.203;-119.921;16.428;-59.825;-93.007;-71.942;-83.41;-83.41;14.251;-194.596;-175.937;-129.564
1520;-81.234;-41.982;-58.647;16.408;-128.13;7.175;-62.088;-95.572;-74.352;-86.588;-86.588;14.676;-188.63;-172.381;-123.52
1530;-86.01;-48.786;-65.957;8.454;-132.866;-1.659;-63.472;-98.188;-75.163;-89.543;-89.543;15.154;-182.321;-169.952;-117.411
1540;-91.012;-57.088;-71.414;0.972;-135.717;-9.701;-64.654;-100.608;-76.345;-91.63;-91.63;15.379;-175.978;-166.822;-112.113
1550;-95.855;-63.623;-76.755;-6.046;-139.56;-16.908;-65.491;-102.537;-77.997;-93.516;-93.516;15.673;-168.863;-163.212;-107.492
1560;-99.788;-68.651;-81.465;-12.607;-142.974;-24.112;-63.503;-104.2;-79.582;-95.397;-95.397;14.679;-160.485;-158.652;-104.708
1570;-102.948;-73.648;-85.385;-17.87;-146.6;-31.461;-61.378;-105.823;-80.884;-96.808;-96.808;13.457;-152.994;-152.276;-102.572
1580;-104.039;-77.925;-87.552;-22.686;-149.468;-38.346;-57.251;-107.054;-81.063;-97.476;-97.476;12.875;-145.552;-144.723;-99.822
1590;-103.641;-83.349;-89.222;-26.905;-152.497;-47.007;-53.145;-107.81;-81.047;-98.851;-98.851;12.203;-136.079;-136.67;-94.701
1600;-101.457;-90.263;-91.172;-31.05;-155.017;-56.755;-48.937;-108.164;-81.738;-100.137;-100.137;11.502;-125.072;-128.618;-88.099
1610;-99.127;-97.521;-93.408;-35.555;-157.612;-65.528;-44.756;-107.479;-82.56;-102.639;-102.639;11.001;-114.527;-120.374;-81.85
1620;-96.778;-104.523;-94.635;-40.237;-160.948;-73.465;-40.986;-107.618;-85.466;-104.71;-104.71;9.432;-103.76;-112.349;-74.041
1630;-94.97;-111.717;-96.561;-44.581;-164.221;-82.641;-37.217;-107.263;-88.455;-106.022;-106.022;7.102;-93.697;-103.487;-66.469
1640;-92.728;-118.183;-98.048;-48.775;-168.821;-93.308;-34.651;-107.412;-91.102;-106.706;-106.706;5;-83.829;-93.432;-58.746
1650;-89.967;-122.639;-97.372;-53.061;-173.684;-103.497;-31.996;-107.423;-93.68;-108.59;-108.59;2.858;-75.057;-82.6;-52.113
1660;-87.189;-125.858;-97.193;-58.472;-177.341;-112.614;-29.415;-107.112;-96.532;-110.239;-110.239;1.13;-66.375;-71.895;-44.793
1670;-85.141;-127.556;-96.393;-63.481;-179.138;-121.691;-26.855;-106.571;-99.426;-111.443;-111.443;-0.905;-57.542;-62.302;-36.019
1680;-82.961;-128.87;-95.188;-68.883;-178.814;-129.754;-23.902;-106.03;-103.968;-112.292;-112.292;-2.774;-50.48;-51.436;-27.658
1690;-84.07;-129.582;-93.735;-73.33;-179.206;-137.291;-20.963;-105.574;-108.248;-112.659;-112.659;-5.597;-43.785;-38.826;-21.361
1700;-86.53;-130.105;-92.619;-77.488;-179.432;-144.383;-18.727;-105.117;-111.248;-112.746;-112.746;-9.381;-36.81;-25.862;-15.432
1710;-88.651;-130.503;-90.685;-81.666;-179.502;-150.939;-16.312;-104.19;-113.681;-111.817;-111.817;-13.066;-26.781;-10.934;-9.444
1720;-90.012;-130.403;-88.801;-86.977;-177.862;-156.197;-14.532;-104.623;-115.087;-110.967;-110.967;-17.432;-14.681;2.622;-3.681
1730;-90.349;-128.778;-87.957;-92.655;-175.617;-160.69;-12.594;-104.47;-116.852;-109.879;-109.879;-21.859;-2.887;15.306;1.535
1740;-90.386;-127.105;-86.207;-98.211;-173.473;-164.647;-11.835;-105.197;-118.356;-109.35;-109.35;-27.044;8.916;27.903;7.468
1750;-90.437;-126.157;-85.657;-102.6;-171.13;-168.45;-10.861;-105.417;-120.204;-109.382;-109.382;-31.953;20.164;42.683;13.418
1760;-91.168;-124.146;-85.091;-106.062;-168.841;-172.648;-10.967;-105.83;-122.186;-108.223;-108.223;-37.509;32.779;57.287;17.657
1770;-91.803;-120.331;-84.247;-109.517;-165.895;-175.982;-10.99;-106.164;-123.739;-107.065;-107.065;-42.948;44.628;72.687;22.27
1780;-92.403;-113.63;-83.61;-112.284;-161.731;-179.001;-11.401;-106.586;-126.306;-106.55;-106.55;-48.841;57.182;88.137;26.565
1790;-92.183;-106.836;-83.629;-114.821;-157.385;-183.072;-11.509;-107.328;-128.64;-106.436;-106.436;-54.757;69.197;103.201;33.637
1800;-89.804;-100.211;-83.925;-116.167;-154.254;-185.742;-10.808;-108.356;-130.994;-106.128;-106.128;-60.687;79.652;116.837;42.392
1810;-85.803;-94.269;-84.734;-116.986;-152.741;-188.334;-11.41;-109.023;-133.928;-105.963;-105.963;-65.566;88.146;130.074;52.662
1820;-81.739;-88.308;-86.327;-117.446;-151.283;-190.005;-12.331;-110.146;-136.559;-105.232;-105.232;-70.258;96.168;142.294;62.759
1830;-80.291;-82.517;-87.592;-117.905;-149.305;-191.51;-14.578;-110.794;-140.156;-104.928;-104.928;-75.281;104.309;152.6;72.712
1840;-82.924;-76.123;-89.317;-118.393;-147.621;-191.818;-16.69;-111.407;-143.567;-104.865;-104.865;-80.332;110.779;161.723;82.17
1850;-87.997;-69.201;-90.172;-119.977;-146.059;-189.594;-18.552;-113.497;-145.822;-104.154;-104.154;-85.463;115.959;170.041;90.321
1860;-94.589;-61.625;-89.046;-122.377;-143.156;-186.346;-19.269;-115.586;-148.077;-102.004;-102.004;-90.553;120.818;177.272;98.113
1870;-101.95;-54.274;-84.051;-124.457;-138.331;-183.149;-19.972;-117.452;-148.572;-99.314;-99.314;-94.255;125.606;184.018;103.828
1880;-109.423;-47.825;-80.865;-125.756;-133.217;-180.846;-19.982;-116.967;-147.103;-97.599;-97.599;-97.349;130.502;189.814;108.578
1890;-116.655;-41.966;-78.222;-127.062;-128.117;-176.983;-19.065;-115.978;-145.155;-95.952;-95.952;-100.208;135.401;194.481;113.186
1900;-125.086;-36.312;-78.505;-127.681;-123.794;-173;-18.222;-113.982;-142.537;-93.65;-93.65;-103.108;138.941;198.313;117.113
1910;-132.286;-30.411;-78.219;-127.226;-119.215;-169.677;-17.537;-112.778;-140.239;-91.063;-91.063;-106.138;140.957;203.723;118.96
1920;-138.732;-24.647;-77.966;-127.966;-112.979;-164.281;-17.691;-111.299;-137.219;-88.477;-88.477;-109.208;141.179;209.345;118.91
1930;-143.233;-19.371;-77.724;-129.32;-106.172;-159.131;-16.982;-110.2;-132.873;-85.201;-85.201;-112.458;142.447;213.916;118.868
1940;-144.335;-15.546;-77.625;-130.635;-97.844;-153.055;-16.349;-107.469;-127.181;-81.926;-81.926;-115.823;143.274;216.011;119.395
1950;-143.233;-12.957;-76.414;-130.526;-89.199;-147.651;-12.76;-104.89;-121.894;-77.273;-77.273;-119.395;142.971;217.055;119.601
1960;-141.279;-10.45;-74.204;-129.447;-78.404;-141.505;-6.079;-100.76;-116.818;-73.152;-73.152;-123.236;140.301;215.87;117.996
1970;-139.924;-5.898;-72.622;-127.114;-67.783;-134.21;2.454;-95.677;-111.59;-67.841;-67.841;-127.037;136.505;213.646;117.429
1980;-138.105;-2.103;-69.531;-123.503;-55.695;-127.008;10.979;-90.381;-106.189;-62.728;-62.728;-130.887;134.149;211.461;116.793
1990;-135.676;3.277;-66.55;-118.417;-43.488;-119.266;20.156;-84.234;-100.836;-57.615;-57.615;-134.097;131.574;208.012;117.11
2000;-131.967;8.455;-62.975;-113.185;-30.032;-109.778;29.494;-78.168;-94.146;-50.222;-50.222;-137.301;128.157;202.2;117.03
2010;-126.113;14.634;-58.859;-105.939;-16.637;-98.942;40.606;-70.67;-87.388;-43.189;-43.189;-140.058;123.36;196.127;117.001
2020;-119.924;20.81;-54.488;-97.248;-4.283;-88.251;52.357;-63.252;-78.852;-34.152;-34.152;-142.687;118.283;190.072;117.266
2030;-112.218;25.903;-48.697;-89.065;6.177;-76.641;63.699;-54.808;-70.103;-25.079;-25.079;-144.735;112.568;183.927;118.466
2040;-104.105;32.044;-42.811;-82.164;18.59;-64.212;74.952;-46.841;-59.194;-15.606;-15.606;-146.623;108.194;177.192;116.875
2050;-97.025;39.561;-36.502;-75.79;33.383;-54.341;84.934;-38.888;-48.63;-6.594;-6.594;-148.073;104.159;170.217;112.716
2060;-89.35;46.633;-29.952;-70.83;49.386;-44.581;94.466;-29.977;-37.266;2.377;2.377;-149.163;101.443;163.468;107.502
2070;-79.963;53.393;-21.651;-66.732;65.257;-34.69;104.199;-21.065;-26.274;11.092;11.092;-149.924;98.819;155.774;103.11
2080;-69.69;59.233;-11.763;-62.607;80.913;-23.321;113.834;-10.632;-15.043;19.368;19.368;-150.368;94.537;147.606;98.995
2090;-57.952;64.757;-0.378;-58.33;97.308;-12.454;121.731;-0.199;-1.71;28.037;28.037;-150.237;89.56;139.33;94.55
2100;-46.4;70.47;11.167;-53.106;113.513;-1.837;128.524;12.868;10.782;36.19;36.19;-149.674;82.663;131.52;89.712
2110;-33.925;77.09;21.029;-46.35;127.808;8.796;134.244;26.774;25.272;44.719;44.719;-149.339;76.265;124.868;85.316
2120;-20.767;84.149;26.804;-38.65;140.455;20.17;139.17;40.95;40.281;52.577;52.577;-149.665;69.399;118.692;81.349
2130;-5.463;92.783;34.819;-30.243;151.484;32.374;143.388;53.447;53.657;61.234;61.234;-150.007;63.217;114.41;76.418
2140;10.854;101.269;42.748;-21.288;161.298;44.618;145.513;65.874;67.066;70.23;70.23;-150.234;57.994;110.241;71.294
2150;27.898;107.644;51.817;-12.647;171.897;56.738;145.713;77.738;80.578;80.084;80.084;-150.174;53.717;106.057;66.328
2160;45.739;112.583;59.463;-4.106;182.657;69.465;145.539;89.615;94.179;89.657;89.657;-148.714;50.634;98.583;62.783
2170;63.269;117.763;66.83;5.143;192.012;80.931;145.44;101.625;105.461;99.132;99.132;-145.166;48.319;89.818;60.759
2180;78.639;122.447;74.748;14.567;200.276;93.305;144.419;113.634;116.646;108.248;108.248;-141.768;46.283;82.215;58.468
2190;93.542;127.617;81.426;24.601;207.891;104.946;143.381;123.964;125.61;117.523;117.523;-137.291;44.44;75.699;55.03
2200;107.887;133.585;87.152;34.99;215.074;115.468;140.258;132.894;134.719;124.497;124.497;-132.457;43.75;69.663;51.913
2210;121.022;139.807;91.745;44.594;221.103;125.021;134.175;140.204;144.108;131.45;131.45;-126.531;43.143;63.281;50.868
2220;134.234;144.927;96.499;54.635;226.978;134.466;126.233;148.109;153.435;135.497;135.497;-119.153;43.337;57.712;49.102
2230;147.943;150.219;101.001;63.692;231.172;144.034;117.829;155.966;163.241;139.53;139.53;-111.513;40.921;52.109;48.005
2240;162.137;153.714;105.476;71.139;235.539;152.732;108.07;163.844;172.945;142.043;142.043;-103.953;37.593;48.497;46.55
2250;175.015;156.772;110.043;78.17;237.979;160.022;97.389;171.757;181.208;142.801;142.801;-96.516;34.534;44.901;47.228
2260;186.305;158.87;114.553;82.669;240.138;166.869;85.372;178.843;189.589;143.512;143.512;-89.119;31.074;41.698;46.88
2270;197.328;160.361;118.752;86.081;243.007;173.23;72.684;184.855;196.37;141.581;141.581;-80.797;27.697;39.303;45.157
2280;206.455;162.234;122.457;89.301;245.182;176.157;59.996;189.917;203.178;139.65;139.65;-72.572;23.724;37.116;42.371
2290;213.566;163.606;126.899;93.73;245.517;177.335;47.788;194.815;208.546;136.452;136.452;-62.639;18.474;35.364;39.43
2300;220.37;163.51;131.47;98.839;245.052;180.088;35.571;199.713;213.783;133.255;133.255;-52.854;13.225;32.632;36.61
2310;225.512;163.175;136.284;104.782;244.674;182.836;23.314;203.199;217.261;129.397;129.397;-41.229;6.49;28.012;32.658
2320;229.017;162.201;139.359;110.647;243.279;186.906;11.625;206.801;220.481;125.581;125.581;-30.084;-0.946;24.512;27.629
2330;231.349;161.454;140.497;116.328;242.033;190.35;-0.127;205.993;222.982;121.964;121.964;-18.579;-6.979;21.41;21.985
2340;234.182;160.808;139.583;120.872;239.683;193.677;-9.502;205.316;221.083;117.872;117.872;-6.956;-13.292;19.065;17.367
2350;236.303;160.466;138.545;124.374;236.433;195.681;-18.051;201.047;219.183;113.779;113.779;4.338;-16.903;16.687;13.924
2360;238.855;157.743;137.432;127.408;233.433;197.123;-26.479;198.377;213.833;110.208;110.208;16.832;-20.698;14.123;10.48
2370;239.341;155.24;136.124;129.763;230.119;197.942;-33.657;195.603;208.759;106.637;106.637;29.592;-24.444;10.981;6.981
2380;237.045;151.19;134.484;130.687;226.946;198.81;-41.517;192.623;203.697;102.328;102.328;43.439;-28.11;6.294;4.452
2390;233.87;146.966;132.138;131.11;224.426;198.761;-48.298;189.644;198.503;98.088;98.088;57.579;-32.305;1.052;2.509
2400;230.57;143.794;129.583;131.417;221.516;197.607;-53.345;185.622;192.79;91.608;91.608;71.761;-35.246;-3.204;-0.073
2410;226.076;140.983;126.785;131.523;218.668;196.103;-57.463;181.6;187.07;85.108;85.108;83.523;-37.263;-6.101;-3.898
2420;221.943;138.306;124.847;132.086;216.029;194.058;-60.754;177.563;181.23;77.647;77.647;93.679;-39.561;-6.834;-8.517
2430;218.841;135.72;121.961;132.949;213.657;191.183;-63.123;173.326;175.611;69.75;69.75;104.56;-41.868;-7.914;-11.8
2440;216.433;133.621;119.895;133.023;210.621;188.116;-65.102;169.212;169.352;61.895;61.895;114.709;-42.924;-9.19;-13.121
2450;214.605;131.811;118.029;130.908;207.364;186.068;-67.888;166.047;163.058;54.719;54.719;124.879;-44.346;-10.142;-14.287
2460;213.385;128.418;116.193;127.721;203.217;184.259;-71.674;162.881;156.004;47.294;47.294;133.488;-45.768;-10.894;-16.232
2470;212.237;123.575;114.554;123.826;198.135;181.324;-75.396;159.312;148.502;41.796;41.796;140.801;-48.629;-13.09;-18.643
2480;210.193;117.417;112.796;120.422;192.836;177.859;-79.473;155.742;141.88;36.429;36.429;147.759;-50.928;-15.909;-21.094
2490;206.484;111.655;110.753;117.596;186.052;173.764;-84.255;150.742;135.072;33.01;33.01;154.276;-52.766;-20.029;-22.71
2500;201.465;104.092;110.135;114.622;179.779;169.586;-88.6;144.542;128.423;29.383;29.383;160.793;-54.52;-24.512;-23.564
2510;194.665;95.488;109.28;112.422;172.945;165.044;-92.281;137.579;121.748;27.822;27.822;167.428;-55.502;-29.326;-22.243
2520;187.349;85.648;108.266;110.571;163.543;159.565;-96.248;130.337;114.112;26.946;26.946;173.072;-55.167;-34.745;-20.149
2530;179.332;75.583;106.488;109.701;153.059;154.851;-99.483;123.018;104.986;26.971;26.971;178.636;-54.895;-40.178;-19.055
2540;168.924;64.928;104.186;108.206;142.383;151.428;-102.116;115.581;95.541;27.959;27.959;182.497;-54.644;-45.503;-18.731
