timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1030;54.625;77.698;80.156;105.043;100.003;68.407;113.589;110.38;122.875;112.944;112.606;32.298;79.495;166.884;128.597
1040;62.461;86.359;84.914;104.008;105.443;79.897;126.84;116.685;135.361;121.901;118.849;38.87;76.396;167.569;126.044
1050;69.864;96.14;90.754;102.788;110.223;91.872;141.325;122.741;147.19;130.56;123.121;45.503;73.578;167.836;123.544
1060;77.116;105.752;95.979;100.742;114.437;105.863;154.037;127.221;158.175;138.606;125.834;52.122;70.835;167.19;119.537
1070;84.788;115.238;102.178;99.463;118.682;119.683;166.73;132.13;168.545;145.267;129.217;56.578;67.132;165.77;115.258
1080;94.034;124.562;109.463;99.775;123.463;132.336;177.871;136.515;178.223;150.168;131.928;60.542;63.012;164.199;112.182
1090;102.992;133.112;114.662;100.175;128.581;142.417;186.631;141.328;186.887;155.055;134.942;64.493;57.822;161.795;108.131
1100;110.912;140.912;118.429;100.319;133.409;150.145;195.452;146.259;195.424;158.073;138.265;68.959;52.956;159.449;103.67
1110;117.952;149.006;121.392;100.295;137.346;156.847;203.789;150.2;202.717;161.079;140.825;73.411;49.452;155.574;98.483
1120;124.984;156.912;123.848;100.416;140.472;165.064;212.464;154.128;210;162.68;142.536;76.832;47.256;148.424;94.76
1130;132.017;164.372;125.621;101.676;142.597;171.795;220.757;155.533;214.537;165.152;143.438;79.543;46.086;139.413;92.145
1140;138.956;171.416;127.942;101.41;144.23;177.37;228.307;156.927;219.064;165.223;145.092;82.238;45.009;130.604;87.781
1150;145.25;177.576;131.099;99.244;145.861;182.23;236.027;156.137;219.847;163.963;145.522;85.984;41.381;120.257;82.477
1160;151.591;181.895;133.545;96.922;147.487;185.953;242.15;155.34;220.621;162.407;146.015;89.717;36.578;107.356;77.812
1170;158.014;185.052;133.535;95.498;148.88;189.426;248.334;153.686;217.951;158.883;144.78;94.522;31.462;92.64;72.894
1180;163.96;185.481;131.953;94.388;150.294;194.006;251.4;152.105;214.39;154.55;141.381;98.302;26.513;79.45;67.271
1190;169.076;184.89;129.867;93.424;150.773;199.568;254.449;149.47;209.513;149.423;138.772;102.069;22.15;67.331;59.221
1200;173.36;183.01;127.752;92.208;151.118;204.56;255.013;148.546;204.786;144.289;134.75;106.57;17.294;55.429;52.328
1210;176.657;179.401;127.051;90.37;152.172;209.024;255.482;146.573;199.058;139.392;131.241;111.058;11.422;43.378;47.513
1220;178.988;175.151;127.43;87.304;153.335;210.874;254.756;145.831;193.762;134.489;127.292;115.006;5.923;31.736;39.97
1230;180.403;170.062;128.485;83.746;154.47;211.542;253.806;144.585;189.052;128.882;122.381;117.242;0.427;20.839;32.355
1240;181.282;165.821;129.952;80.328;155.646;211.383;251.199;142.293;183.614;122.95;117.386;119.467;-3.013;10.501;25.891
1250;180.327;161.231;131.487;78.544;156.248;211.489;245.735;140.113;176.925;117.94;112.612;121.829;-6.147;0.455;20.648
1260;178.01;155.848;132.05;78.293;155.537;211.692;241.094;137.125;170.065;113.483;107.31;124.179;-10.598;-9.88;17.271
1270;175.41;148.861;131.607;78.78;153.251;211.556;234.873;134.273;163.33;108.7;102.581;125.041;-15.121;-20.47;13.887
1280;173.677;141.633;128.74;79.68;150.243;211.911;227.632;131.185;156.217;101.809;98.068;125.476;-19.016;-31.134;10.671
1290;171.532;132.205;123.351;81.206;147.221;211.969;219.615;128.088;149.092;94.912;95.226;125.898;-22.185;-43.137;7.467
1300;169.281;122.378;116.79;82.874;144.166;212.542;209.663;124.906;141.298;89.349;93.864;126.689;-24.675;-55.011;4.915
1310;166.689;112.823;110.856;85.705;140.805;209.884;200.39;121.769;133.49;83.917;91.773;127.468;-25.924;-64.937;4.009
1320;163.072;103.348;103.589;87.374;138.43;205.451;191.782;118.501;127.676;80.716;88.996;128.508;-26.263;-72.017;3.341
1330;152.803;89.509;89.502;83.159;132.135;194.891;180.039;111.619;118.593;74.673;84.665;124.581;-32.476;-82.088;-4.023
1340;142.668;76.855;77.255;79.863;125.589;183.756;168.668;104.367;109.67;68.658;80.019;120.654;-38.008;-89.217;-11.428
1350;132.374;66.301;66.146;78.486;118.537;173.788;158.117;96.313;100.648;63.15;75.946;115.69;-43.012;-95.33;-15.986
1360;122.981;57.397;55.245;77.588;111.843;162.681;149.697;88.607;91.906;56.898;72.953;110.608;-48.27;-99.115;-18.346
1370;115.103;47.415;43.818;75.539;105.246;151.101;142.226;80.957;82.771;52.708;69.785;107.308;-52.737;-101.539;-23.102
1380;108.688;37.681;33.855;71.85;100.087;139.281;134.556;74.308;74.877;47.821;65.519;105.486;-56.41;-103.437;-30.56
1390;102.119;29.059;25.145;67.788;95.726;128.935;126.873;69.127;67.457;45.041;60.913;103.76;-60.13;-106.033;-37.437
1400;94.215;20.488;15.694;63.785;91.126;119.026;119.339;64.621;61.447;42.262;56.526;103.026;-60.994;-107.608;-43.461
1410;85.774;13.287;6.874;59.571;85.921;110.699;109.556;60.698;54.988;39.465;51.988;102.086;-60.248;-105.952;-49.534
1420;76.833;7.341;-0.01;55.003;80.927;103.394;100.258;58.415;49.85;36.454;47.343;100.498;-59.018;-101.59;-54.945
1430;66.927;1.149;-5.444;50.31;76.378;95.211;91.663;55.154;44.138;34.575;44.259;98.061;-57.412;-98.473;-59.618
1440;57.109;-4.988;-10.323;45.425;71.859;86.163;83.259;52.004;38.426;32.892;39.909;95.589;-55.41;-96.788;-61.236
1450;48.599;-11.028;-15.752;39.938;67.543;77.069;76.501;46.171;32.27;30.206;34.866;92.67;-51.99;-95.728;-64.782
1460;41.142;-15.601;-21.943;34.154;63.055;69.735;67.949;40.317;26.115;27.618;29.269;89.752;-47.421;-94.183;-69.975
1470;33.381;-18.884;-29.178;27.937;57.923;64.21;60.374;33.097;19.574;25.028;22.597;87.796;-43.378;-92.156;-71.457
1480;25.956;-20.971;-36.768;21.392;52.4;58.436;52.799;25.876;12.737;22.684;16.797;86.313;-39.466;-90.403;-70.21
1490;18.83;-22.985;-43.623;14.956;47.026;52.801;46.897;20.514;6.894;20.341;10.989;84.83;-35.517;-88.359;-68.792
1500;11.698;-23.019;-50.04;8.814;41.447;48.208;43;15.153;0.982;15.688;4.923;82.192;-31.208;-86.23;-66.331
1510;5.411;-21.709;-56.745;3.029;36.028;43.61;37.603;11.912;-4.57;10.946;-0.534;79.401;-25.983;-84.142;-62.85
1520;0.345;-19.941;-62.898;-2.73;29.788;37.964;33.705;8.429;-9.97;5.196;-5.771;75.168;-20.374;-79.13;-59.499
1530;-5.495;-18.001;-65.639;-9.414;22.611;30.966;29.099;4.731;-15.33;0.353;-11.24;68.937;-13.916;-73.458;-58.157
1540;-12.961;-16.508;-68.428;-17.139;15.423;23.241;23.681;-1.659;-22.531;-4.567;-16.618;62.705;-7.775;-66.008;-59.217
1550;-20.193;-15.611;-70.79;-24.319;9.385;14.393;18.783;-7.65;-28.691;-10.239;-22.738;56.448;-2.726;-58.11;-60.041
1560;-28.258;-15.273;-74.211;-30.49;3.477;4.741;12.716;-12.183;-34.543;-16.288;-28.723;50.102;1.527;-51.043;-59.346
1570;-36.472;-16.117;-76.837;-36.862;-4.07;-3.941;5.975;-17.058;-42.003;-23.523;-35.063;44.124;4.905;-44.67;-58.295
1580;-44.552;-17.255;-77.415;-44.735;-13.348;-11.559;-0.726;-21.156;-50.17;-29.837;-42.459;39.028;8.739;-38.872;-55.684
1590;-53.404;-17.848;-77.153;-53.174;-22.008;-18.71;-7.945;-25.465;-58.177;-35.585;-49.488;33.641;13.177;-34.193;-52.345
1600;-62.106;-16.925;-76.617;-61.895;-30.41;-26.651;-15.426;-31.006;-64.381;-41.498;-56.352;27.13;17.673;-31.756;-50.324
1610;-70.179;-18.103;-76.674;-69.599;-38.608;-33.495;-25.897;-36.546;-70.585;-47.088;-63.21;20.335;21.95;-30.743;-50.029
1620;-78.228;-17.921;-75.05;-76.302;-46.047;-39.295;-36.857;-41.012;-76.563;-52.961;-68.708;12.157;25.219;-29.724;-47.96
1630;-86.85;-19.156;-74.57;-80.727;-53.807;-43.887;-47.785;-45.617;-82.527;-58.661;-73.497;4.527;27.966;-28.644;-43.426
1640;-94.207;-20.826;-76.75;-83.247;-61.44;-49.538;-58.114;-50.182;-89.281;-63.65;-77.897;-3.193;30.626;-27.197;-36.934
1650;-99.59;-23.36;-78.619;-84.44;-68.47;-55.102;-67.764;-54.934;-96.181;-68.356;-82.004;-11.236;33.592;-25.08;-29.844
1660;-102.617;-27.743;-80.425;-85.148;-75.12;-60.906;-75.204;-60.036;-102.359;-72.887;-85.992;-19.279;36.357;-23.283;-21.367
1670;-105.701;-32.214;-81.839;-85.949;-82.183;-67.041;-83.382;-65.593;-108.537;-77.538;-90.246;-27.378;39.53;-21.596;-12.65
1680;-108.941;-35.059;-84.888;-87.855;-89.323;-71.794;-91.977;-70.673;-112.618;-82.941;-94.524;-34.461;42.768;-20.15;-5.288
1690;-111.943;-37.589;-88.023;-91.041;-96.761;-74.928;-100.644;-75.932;-116.582;-88.64;-98.483;-41.543;46.265;-17.741;0.983
1700;-115.254;-40.772;-89.443;-94.124;-103.647;-78.163;-109.926;-80.759;-119.75;-92.972;-101.928;-48.497;49.338;-14.834;5.745
1710;-119.168;-44.636;-90.001;-96.327;-109.862;-82.215;-117.99;-85.236;-122.766;-97.422;-105.407;-55.47;51.51;-12.381;8.828
1720;-122.695;-49.607;-90.247;-96.903;-114.665;-86.292;-125.381;-90.055;-126.181;-100.654;-107.963;-63.368;53.109;-8.341;11.811
1730;-125.679;-54.49;-90.403;-97.247;-118.583;-88.774;-133.309;-94.487;-129.454;-103.757;-109.994;-71.942;54.306;-4.011;15.091
1740;-128.401;-60.426;-91.854;-97.76;-121.695;-91.021;-140.953;-99.759;-132.967;-107.466;-111.116;-80.516;55.577;0.319;17.68
1750;-129.56;-67.069;-93.229;-98.174;-123.876;-95.335;-149.268;-104.219;-135.993;-109.619;-112.003;-87.572;56.537;5.407;18.721
1760;-130.612;-73.359;-94.217;-98.772;-125.806;-100.924;-155.553;-109.01;-138.891;-111.532;-113.05;-94.677;57.386;10.901;18.054
1770;-133.066;-79.448;-95.495;-99.89;-126.843;-106.379;-161.839;-113.898;-142.036;-111.924;-113.992;-99.743;58.134;15.16;18.086
1780;-134.389;-84.974;-94.67;-100.521;-126.661;-111.086;-166.524;-117.737;-144.269;-112.337;-115.305;-103.644;58.237;19.425;21.072
1790;-133.897;-89.636;-89.338;-100.143;-126.102;-116.32;-169.844;-119.71;-144.748;-112.001;-116.957;-107.835;57.794;22.306;27.106
1800;-133.436;-92.152;-83.948;-100.057;-127.21;-120.84;-172.397;-121.601;-144.75;-111.646;-117.516;-112.833;57.139;23.33;32.557
1810;-131.753;-93.306;-78.037;-100.708;-129.214;-124.425;-174.057;-124.873;-145.239;-110.981;-117.741;-117.97;55.683;24.393;37.233
1820;-129.531;-92.884;-75.003;-101.117;-130.794;-128.36;-176.248;-127.91;-145.727;-110.316;-117.368;-121.948;54.377;24.346;42.594
1830;-126.639;-92.204;-74.515;-100.178;-132.6;-130.985;-178.887;-130.99;-146.08;-110.217;-117.017;-125.645;52.655;23.647;47.673
1840;-123.164;-92.497;-76.15;-99.292;-135.207;-132.462;-181.165;-134.07;-146.433;-110.705;-116.556;-129.688;50.79;23.748;51.708
1850;-120.401;-94.303;-78.2;-100.029;-137.454;-133.309;-183.223;-134.964;-147.997;-112.113;-117.487;-133.487;48.564;25.756;55.461
1860;-118.567;-94.303;-79.272;-101.607;-138.299;-134.938;-184.208;-136.196;-149.617;-112.989;-118.12;-137.285;46.406;28.637;59.997
1870;-118.092;-93.905;-79.188;-102.763;-137.752;-137.872;-184.953;-138.228;-151.636;-113.686;-119.596;-140.771;44.857;30.419;63.094
1880;-119.219;-92.982;-77.543;-104.639;-136.985;-141.848;-185.861;-140.332;-153.828;-113.415;-120.832;-144.574;43.258;31.749;64.596
1890;-120.699;-91.783;-73.95;-107.571;-136.414;-146.204;-187.03;-142.724;-155.619;-112.931;-123.236;-148.377;41.509;34.746;65.901
1900;-123.866;-90.683;-70.175;-112.19;-136.364;-150.963;-188.639;-145.637;-157.873;-113.516;-124.512;-152.16;39.154;37.782;66.294
1910;-128.772;-88.228;-67.466;-118.512;-136.388;-155.647;-190.308;-148.869;-159.971;-114.901;-126.548;-155.737;36.492;41.157;63.985
1920;-132.709;-85.703;-64.786;-124.709;-135.681;-160.055;-191.646;-151.915;-162.212;-116.345;-127.977;-159.157;32.857;43.372;60.408
1930;-134.324;-83.157;-61.403;-129.113;-135.491;-165.206;-192.953;-154.124;-164.079;-116.303;-130.03;-161.623;28.861;44.306;56.084
1940;-134.866;-80.952;-58.297;-132.706;-135.742;-171.443;-194.101;-155.519;-166;-115.262;-131.69;-163.869;25.119;44.476;51.822
1950;-134.163;-78.375;-56.07;-136.266;-136.503;-177.601;-194.855;-156.087;-166.672;-114.149;-132.229;-164.913;21.666;44.766;50.177
1960;-132.861;-75.811;-53.706;-139.814;-136.01;-182.321;-194.441;-155.859;-167.717;-113.563;-133.163;-165.201;18.626;45.332;49.23
1970;-131.094;-73.137;-50.35;-143.877;-133.323;-186.446;-193.686;-154.952;-167.243;-114.178;-132.967;-165.273;16.259;44.12;48.847
1980;-129.019;-69.524;-46.524;-147.939;-129.226;-190.852;-192.426;-154.473;-167.019;-115.428;-133.366;-165.919;14.327;43.263;48.161
1990;-127.074;-62.69;-42.033;-152.045;-125.985;-193.952;-191.032;-154.073;-166.796;-116.964;-133.793;-167.117;11.972;42.058;47.663
2000;-123.779;-54.639;-37.328;-156.015;-122.214;-195.163;-189.097;-154.663;-167.826;-118.501;-133.804;-168.692;10.4;40.051;46.891
2010;-118.532;-46.541;-31.539;-159.992;-117.561;-195.057;-186.949;-154.672;-168.457;-119.474;-132.739;-168.881;8.608;36.822;45.669
2020;-110.956;-39.116;-24.964;-163.436;-112.688;-193.572;-184.67;-154.886;-168.908;-119.208;-130.914;-168.472;7.59;33.11;42.854
2030;-102.841;-31.273;-20.385;-165.92;-108.095;-190.223;-182.69;-155.686;-170.022;-118.701;-128.877;-167.495;6.607;30.017;39.694
2040;-94.599;-23.008;-20.596;-166.894;-103.01;-184.868;-179.101;-156.443;-170.574;-117.447;-126.599;-166.243;4.862;27.476;35.928
2050;-87.052;-15.506;-21.364;-166.6;-96.244;-178.05;-176.085;-156.759;-171.178;-115.473;-125.326;-165.043;2.274;26.346;32.662
2060;-80.723;-10.114;-21.502;-166.241;-89.153;-170.607;-171.833;-156.692;-171.652;-113.754;-124.123;-163.843;0.159;25.337;30.086
2070;-74.713;-5.052;-18.015;-165.343;-82.539;-162.062;-167.488;-155.132;-170.211;-112.571;-123.244;-162.652;-0.738;23.728;27.127
2080;-69.462;-1.47;-12.476;-163.888;-74.208;-152.381;-162.633;-153.961;-166.663;-112.888;-122.506;-160.986;-0.603;23.028;23.557
2090;-63.52;1.131;-6.034;-161.833;-64.972;-143.283;-158.679;-152.68;-163.026;-113.019;-122.206;-159.32;0.263;21.614;22.64
2100;-55.941;3.644;0.759;-157.41;-54.628;-135.251;-154.876;-150.359;-156.989;-110.954;-119.865;-157.069;2.17;19.48;22.166
2110;-48.157;5.796;8.604;-151.537;-45.847;-126.643;-151.218;-148.451;-150.959;-108.37;-117.483;-153.862;3.534;18.134;18.974
2120;-39.037;8.43;15.557;-145.178;-38.571;-117.568;-147.295;-143.994;-143.888;-105.792;-113.417;-150.436;2.85;17.794;15.495
2130;-28.005;12.288;20.881;-138.435;-32.03;-108.134;-143.012;-138.116;-136.797;-103.932;-109.902;-145.754;0.625;18.865;12.488
2140;-16.957;15.506;24.818;-131.44;-25.669;-98.623;-137.619;-129.628;-129.754;-102.553;-106.45;-141.183;-1.943;18.88;8.561
2150;-5.748;20.365;28.574;-123.137;-19.039;-89.01;-132.254;-120.632;-120.273;-100.188;-103.6;-136.004;-4.495;18.063;4.761
2160;6.706;25.709;33.41;-114.012;-11.763;-78.694;-124.848;-109.996;-110.799;-96.008;-98.553;-130.388;-6.928;15.913;1.713
2170;19.117;31.206;37.731;-104.236;-4.225;-67.592;-116.499;-99.095;-99.843;-90.484;-91.906;-124.887;-9.234;13.996;-1.095
2180;30.032;34.931;41.149;-94.479;3.966;-56.639;-107.716;-87.948;-88.939;-85.612;-83.865;-119.531;-11.281;13.668;-3.041
2190;38.823;38.743;44.302;-83.006;11.532;-46.083;-98.721;-76.959;-77.946;-80.742;-78.273;-112.75;-13.172;14.381;-4.837
2200;46.066;41.876;46.863;-70.317;18.69;-35.164;-88.207;-65.69;-68.146;-74.912;-74.52;-106.407;-14.757;15.615;-6.087
2210;53.746;46.283;47.858;-57.888;23.072;-23.753;-77.843;-55.097;-58.125;-68.748;-71.127;-99.083;-14.872;16.57;-7.756
2220;60.902;51.488;47.737;-45.806;25.436;-11.799;-66.203;-46.208;-48.568;-60.868;-68.65;-90.516;-14.481;17.643;-10.523
2230;67.502;55.47;48.174;-34.834;27.447;-0.298;-54.283;-36.52;-38.803;-52.046;-62.411;-81.386;-14.377;17.881;-14.801
2240;73.603;56.683;49.703;-23.728;29.452;10.916;-42.305;-26.615;-29.134;-43.241;-54.092;-70.914;-14.37;18.13;-19.92
2250;78.781;57.36;51.672;-12.189;30.607;22.983;-30.39;-15.21;-17.865;-33.737;-45.788;-59.786;-15.29;17.657;-23.623
2260;83.088;58.799;53.127;0.24;31.945;35.251;-18.808;-3.196;-5;-23.567;-35.614;-49.858;-16.309;17.545;-25.601
2270;85.628;60.717;53.763;12.954;34.119;47.268;-5.115;11.396;8.105;-14.541;-23.988;-40.767;-17.577;18.963;-25.109
2280;87.166;62.048;54.393;24.654;37.108;57.906;8.095;26.353;22.937;-4.234;-13.121;-31.657;-19;20.923;-23.465
2290;88.228;63.844;56.403;35.305;40.277;67.652;19.828;42.87;38.003;6.472;-2.4;-22.746;-19.248;21.543;-22.738
2300;90.195;66.109;58.617;44.881;42.49;76.625;32.848;59.538;53.807;16.196;9.444;-12.763;-18.337;20.989;-22.963
2310;93.102;68.964;60.945;53.754;46.201;85.163;44.487;75.968;70.647;26.593;22.057;-2.48;-17.432;21.021;-23.585
2320;95.732;71.803;62.513;62.48;50.932;92.305;56.317;92.818;85.716;36.65;35.17;7.429;-16.531;21.69;-25.172
2330;98.494;75.985;65.201;70.89;55.15;98.001;69.588;110.948;100.459;48.004;48.196;18.011;-15.863;21.07;-26.468
2340;100.425;80.361;68.738;79.154;60.461;103.719;83.538;129.146;115.348;60.394;61.655;28.648;-16.052;19.821;-29.189
2350;100.71;84.113;71.268;86.735;65.288;110.43;99.13;147.206;129.916;72.61;74.174;39.429;-17.272;18.254;-30.366
2360;100.698;86.858;72.6;93.618;70.087;117.192;115.546;164.701;145.192;84.236;86.499;49.685;-18.16;17.008;-29.115
2370;101.721;88.956;74.207;99.921;74.579;123.943;131.651;180.323;160.188;96.174;97.662;59.859;-17.534;16.043;-26.905
2380;102.717;91.012;75.863;105.081;78.11;130.488;148.506;192.64;174.028;108.672;109.488;69.324;-15.763;13.997;-24.583
2390;103.865;93.988;78.174;109.972;81.221;138.012;164.12;202.357;187.661;121.725;122.382;80.621;-13.825;11.97;-21.303
2400;105.363;96.126;81.785;115.303;84.603;145.703;178.308;211.746;196.454;134.701;134.999;91.512;-11.015;10.607;-17.641
2410;105.826;97.083;86.39;121.593;87.658;152.319;190.39;220.188;207.353;147.394;144.577;102.683;-7.891;10.501;-13.619
2420;105.472;98.363;92.044;127.801;90.697;158.4;200.313;227.149;216.963;158.854;152.379;113.189;-5.963;11.005;-9.281
2430;105.171;100.727;97.799;133.389;94.454;164.545;210.556;233.996;225.97;170.723;161.462;123.306;-4.812;12.037;-5.052
2440;105.917;103.236;104.476;137.211;99.481;171.146;220.483;240.062;234.88;181.203;172.981;133.895;-3.913;13.628;-1.36
2450;107.371;106.639;110.945;139.91;104.483;177.436;228.403;243.97;242.614;190.716;186.132;144.157;-2.254;14.338;0.817
2460;108.211;108.841;116.415;142.728;110.583;183.017;234.211;248.957;249.995;199.781;199.942;152.779;-0.821;15.326;3.596
2470;108.89;110.003;120.508;145.287;115.782;188.749;238.457;254.673;256.408;206.166;214.884;160.577;-0.021;16.474;5.895
2480;109.272;110.55;123.709;148.734;119.942;195.139;242.796;258.927;262.342;212.015;226.328;169.745;0.89;16.717;8.08
2490;110.341;110.956;125.003;152.53;124.582;201.625;248.655;262.143;268.531;216.57;237;178.393;1.381;16.171;9.12
2500;111.421;111.292;125.563;155.383;129.437;206.952;254.701;264.273;272.44;219.553;245.272;186.742;1.926;16.008;8.632
2510;112.451;110.607;126.015;157.683;133.84;211.955;259.537;266.201;272.843;220.972;251.014;193.877;2.819;15.19;8.839
2520;113.646;109.292;126.473;159.914;137.452;215.611;260.492;264.85;273.204;221.99;251.69;201.251;4.372;12.237;8.222
2530;114.308;107.388;126.883;162.582;140.472;219.138;260.749;262.906;272.182;221.498;251.418;207.167;5.734;8.04;7.367
