timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1270;33.308;32.613;40.471;27.211;23.491;-32.869;-2.709;-49.522;-50.053;-2.859;-4.1;13.451;-3.607;63.125;43.531
1280;31.751;38.864;47.926;23.426;29.389;-30.717;-5.462;-48.648;-52.209;-1.926;-4.517;14.706;-2.24;66.347;46.095
1290;30.193;45.199;55.082;19.634;35.3;-28.077;-7.138;-47.091;-52.088;-1.015;-5.222;14.794;-0.38;65.806;48.651
1300;28.633;51.57;62.228;17.007;41.226;-14.606;-9.418;-44.549;-50.057;-0.095;-6.128;13.142;0.467;64.551;48.04
1310;27.192;57.138;65.325;14.382;44.405;-1.585;-11.448;-40.497;-47.532;-0.222;-7.451;10.049;0.158;60.862;50.702
1320;25.783;62.978;67.893;11.879;47.245;8.634;-14.213;-36.958;-45.093;-0.657;-7.895;7.088;-0.1;58.479;53.35
1330;24.368;66.571;70.459;9.38;50.105;17.288;-17.375;-35.22;-43.78;-0.444;-9;6.974;-0.064;59.258;55.345
1340;22.947;67.836;68.775;7.705;52.981;26.849;-20.618;-33.315;-42.911;0.451;-8.744;7.823;0.61;57.543;52.737
1350;22.361;69.095;67.101;6.021;54.796;34.574;-23.085;-30.767;-42.097;1.49;-8.649;6.011;1.287;52.667;50.123
1360;21.449;69.027;65.436;3.849;56.627;42.187;-24.973;-29.369;-40.837;3.29;-6.847;3.767;1.119;48.015;49.102
1370;20.451;66.912;65.341;1.668;57.674;52.246;-27.239;-28.05;-39.711;4.261;-4.641;0.485;0.865;43.672;49.448
1380;19.448;64.79;65.259;-0.576;58.738;62.232;-29.467;-27.646;-36.277;4.425;-2.556;-1.022;0.777;40.037;49.79
1390;19.322;63.332;65.748;-2.83;59.847;64.465;-31.224;-26.461;-34.466;5.343;-0.699;-3.709;0.359;36.817;48.089
1400;18.791;60.828;64.814;-2.134;60.971;65.986;-32.288;-23.532;-33.418;5.732;0.398;-6.196;0.559;34.565;48.286
1410;18.321;58.319;63.894;-1.449;62.11;73.331;-33.317;-20.154;-33.477;6.476;1.894;-9.697;1.111;32.473;48.477
1420;17.847;56.173;64.948;0.071;59.183;79.466;-34.426;-14.577;-33.382;7.619;3.014;-11.973;1.507;30.109;49.741
1430;17.368;53.697;67.093;1.584;56.271;85.042;-34.364;-9.857;-32.68;8.266;3.73;-12.719;1.863;28.512;50.293
1440;16.604;53.49;69.235;2.33;55.132;91.975;-33.55;-8.302;-31.704;9.079;3.309;-13.005;1.761;26.631;50.84
1450;15.384;53.219;66.541;4.194;54.861;99.113;-36.751;-5.525;-31.814;10.156;4.137;-13.516;2.037;26.29;51.942
1460;14.164;51.618;63.835;6.054;54.592;99.683;-40.633;-0.782;-31.474;10.182;4.566;-14.982;2.783;27.68;53.034
1470;11.11;47.108;58.732;2.702;51.425;98.497;-43.193;1.902;-33.654;9.803;4.222;-16.16;2.625;23.894;51.419
1480;8.088;42.597;49.19;-0.684;48.444;93.971;-44.407;4.687;-36.53;8.775;4.641;-16.018;3.258;19.781;48.761
1490;5.866;37.313;39.648;-3.47;43.823;90.999;-44.313;8.963;-38.633;8.199;6.286;-15.621;3.483;16.63;46.103
1500;3.982;31.709;34.03;-6.008;39.251;88.226;-44.673;12.378;-38.497;7.872;6.908;-16.931;3.29;13.703;46.561
1510;2.098;27.974;28.732;-8.026;34.399;86.651;-43.828;14.963;-37.109;6.989;6.64;-18.116;2.273;10.799;46.825
1520;0.552;23.519;23.103;-9.754;29.732;86.189;-43.85;17.109;-35.199;5.423;4.25;-18.854;1.534;10.53;47.088
1530;-1.434;18.942;19.859;-11.803;25.066;84.057;-43.018;21.388;-34.123;4.337;2.164;-19.672;1.487;9.661;48.934
1540;-3.372;15.124;16.277;-14.21;21.855;81.295;-42.479;24.074;-34.316;4.948;1.146;-19.917;1.33;9.461;49.89
1550;-5.31;10.741;12.695;-14.308;18.168;74.335;-41.47;24.577;-34.35;5.448;0.356;-20.709;1.088;8.695;50.846
1560;-6.076;7.157;11.931;-14.93;17.241;64.513;-40.05;24.044;-34.36;7.698;1.446;-19.971;1.212;9.099;48.411
1570;-6.748;4.101;11.167;-15.672;16.432;54.236;-38.535;23.737;-33.017;8.742;1.974;-20.916;1.57;13.582;47.455
1580;-8.019;1.127;9.775;-16.007;13.702;46.222;-36.971;24.142;-30.815;10.236;3.188;-21.185;1.75;12.112;46.596
1590;-9.443;0.473;11.823;-16.244;11.028;41.655;-35.154;23.439;-30.337;10.021;4.27;-22.414;1.786;8.825;50.212
1600;-10.025;0.577;14.72;-16.481;8.353;39.273;-33.44;22.414;-29.897;9.403;5.363;-21.174;1.601;7.397;53.779
1610;-10.301;0.68;11.468;-15.921;6.858;31.731;-31.868;21.469;-30.639;7.777;5.615;-19.604;1.535;6.509;57.298
1620;-10.257;2.568;7.709;-15.361;6.163;24.658;-30.486;20.548;-31.681;7.403;5.143;-17.098;1.206;3.19;59.931
1630;-10.24;4.817;3.95;-14.263;5.468;20.011;-29.274;19.961;-34.388;6.888;4.792;-15.421;0.941;0.743;60.375
1640;-10.223;6.941;-3.19;-13.166;4.814;15.447;-28.917;19.857;-34.85;6;4.404;-13.219;0.861;-0.469;60.812
1650;-9.476;10.105;-10.331;-15.014;2.64;11.354;-28.633;17.317;-36.003;5.399;3.357;-11.108;0.712;2.397;60.421
1660;-8.979;11.857;-16.906;-16.862;0.432;8.759;-28.192;16.152;-35.901;3.975;2.046;-9.702;0.36;2.501;59.684
1670;-8.483;13.705;-19.327;-16.394;-1.777;7.08;-27.629;15.372;-35.079;1.908;-0.063;-9.593;0.069;0.269;58.292
1680;-8.034;15.636;-21.72;-15.927;-3.654;4.274;-27.658;14.16;-33.234;1.001;-0.326;-10.908;-0.163;0.21;60.04
1690;-7.476;15.287;-23.886;-14.92;-7.291;2.702;-26.217;15.047;-31.752;0.916;0.132;-12.178;-0.378;-1.316;61.788
1700;-6.674;15.317;-21.203;-13.913;-10.928;3.67;-23.305;13.931;-24.443;1.09;0.647;-15.337;-0.959;-3.476;64.041
1710;-6.153;15.348;-18.52;-13.593;-11.73;4.928;-19.603;15.132;-16.673;0.988;1.313;-17.294;-1.942;-4.514;64.952
1720;-5.811;16.31;-16.331;-9.113;-12.531;4.989;-18.305;16.092;-11.109;-0.295;1.05;-19.166;-2.625;-4.17;65.862
1730;-5.441;18.196;-11.182;-4.633;-12.988;5.228;-17.145;16.931;-8.754;-1.663;-0.163;-20.462;-3.863;-5.379;65.423
1740;-5.872;20.081;-6.04;-0.201;-13.444;5.01;-15.451;14.928;-7.095;-2.567;-2.112;-20.897;-4.928;-3.022;60.676
1750;-5.881;21.728;-5.31;1.582;-14.59;3.483;-13.033;12.908;-5.514;-2.326;-3.75;-21.048;-5.418;-3.953;55.928
1760;-5.891;21.575;-4.684;2.901;-15.457;2.79;-11.596;10.753;-3.851;-1.677;-3.851;-20.083;-5.908;-3.233;51.782
1770;-5.894;20.422;-4.058;4.219;-16.357;1.68;-10.036;9.477;-1.902;-0.454;-2.872;-19.426;-6.669;-5.108;47.262
1780;-5.332;19.349;-7.337;6.672;-14.338;0.225;-10.179;6.931;-0.03;-1.47;-1.52;-19.094;-8.193;-11.977;42.742
1790;-4.919;16.457;-10.615;9.124;-12.319;0.116;-10.141;5.898;2.103;-3.538;-1.257;-18.712;-9.537;-14.072;38.519
1800;-4.505;13.337;-13.942;10.233;-10.872;-0.047;-11.21;5.074;4.985;-5.53;-1.141;-18.09;-10.447;-15.949;37.394
1810;-3.981;10.83;-18.589;11.342;-9.583;3.025;-12.087;4.532;7.866;-8.874;-2.513;-16.92;-11.212;-15.145;36.594
1820;-3.601;7.604;-23.374;11.4;-7.281;2.914;-13.32;1.753;10.131;-11.032;-3.743;-15.501;-12.022;-16.443;34.516
1830;-2.622;5.55;-28.927;11.458;-3.059;3.708;-14.357;-0.383;13.303;-12.586;-4.828;-13.379;-13.313;-20.254;31.44
1840;-0.989;3.497;-34.291;10.694;0.908;2.037;-15.818;-2.414;20.142;-11.852;-6.029;-9.954;-14.578;-13.263;28.537
1850;0.644;0.217;-39.655;9.93;4.194;-1.254;-17.641;-4.705;25.495;-11.714;-7.47;-7.502;-16.181;-12.361;25.701
1860;1.898;-2.879;-41.826;9.388;7.75;0.346;-19.481;-7.763;30.538;-11.455;-9.749;-7.073;-17.622;-12.647;22.672
1870;2.832;-5.974;-43.997;8.846;11.306;1.37;-21.837;-11.531;35.341;-12.175;-11.552;-8.941;-18.974;-9.248;19.526
1880;3.277;-9.526;-46.168;7.903;14.662;0.774;-23.954;-14.383;39.346;-12.39;-13.64;-10.145;-20.095;-6.219;15.859
1890;3.723;-13.517;-46.312;7.996;18.032;-2.37;-25.341;-15.941;41.913;-12.36;-15.052;-11.96;-20.887;-3.39;12.497
1900;4.065;-17.578;-46.455;10.439;22.921;-7.058;-26.599;-15.935;43.879;-12.775;-15.752;-12.117;-21.771;-4.338;9.186
1910;4.506;-20.399;-45.647;12.688;27.646;-10.687;-27.414;-18.334;45.692;-13.252;-16.164;-11.92;-22.252;-4.425;3.637
1920;3.308;-24.252;-46.439;12.498;34.21;-14.288;-27.935;-22.448;47.403;-13.88;-15.683;-10.197;-23.65;-4.539;-1.912
1930;1.833;-27.72;-47.265;12.142;40.594;-15.583;-28.988;-25.109;47.626;-15.388;-16.961;-8.309;-24.712;-3.455;-10.193
1940;0.359;-31.615;-44.252;7.619;46.979;-14.197;-31.662;-27.061;46.048;-16.836;-17.752;-6.541;-25.961;-0.702;-16.415
1950;-0.916;-36.11;-45.189;3.283;53.55;-14.641;-36.35;-27.669;37.621;-18.105;-18.454;-3.874;-26.812;0.637;-22.637
1960;-1.91;-40.757;-46.126;-0.774;57.43;-14.914;-41.407;-30.512;29.345;-18.754;-18.952;-1.957;-27.75;0.817;-27.964
1970;-2.472;-45.404;-45.895;-4.575;61.31;-15.298;-44.008;-32.812;24.014;-18.582;-18.932;-0.063;-28.337;0.014;-32.788
1980;-3.033;-49.601;-45.665;-9.142;65.425;-15.468;-46.458;-35.149;22.313;-18.012;-19.113;1.083;-28.909;3.236;-37.611
1990;-3.698;-53.863;-45.331;-13.874;69.379;-14.065;-49.283;-36.691;21.622;-17.957;-19.299;1.219;-29.56;3.458;-37.705
2000;-4.963;-58.125;-41.663;-15.807;73.382;-12.657;-51.858;-38.921;21.586;-18.126;-19.754;1.156;-30.957;8.492;-38.756
2010;-6.588;-60.719;-38.258;-17.739;77.385;-18.564;-53.866;-41.188;21.55;-17.47;-20.65;1.854;-32.577;7.541;-39.807
2020;-8.247;-65.392;-35.087;-19.33;81.974;-25.401;-56.39;-43.6;20.285;-17.057;-22.288;6.306;-33.683;11.023;-40.767
2030;-9.906;-70.003;-35.644;-21.84;83.643;-29.801;-58.807;-45.523;18.803;-16.102;-23.982;10.979;-34.418;18.266;-41.279
2040;-11.839;-73.374;-36.201;-24.392;85.312;-34.305;-61.863;-49.353;17.808;-15.539;-23.359;18.29;-35.048;25.241;-41.473
2050;-12.091;-76.639;-39.971;-26.051;82.199;-38.403;-62.953;-53.949;16.052;-15.345;-23.679;21.513;-35.862;27.72;-46.828
2060;-12.302;-79.676;-44.821;-27.69;79.086;-41.222;-64.403;-57.793;14.048;-15.261;-23.797;24.106;-37.048;28.567;-52.106
2070;-12.513;-81.857;-49.946;-28.608;76.117;-41.259;-66.811;-59.425;12.072;-14.914;-24.706;24.418;-38.399;27.989;-56.916
2080;-13.259;-85.037;-49.794;-29.561;72.069;-38.241;-71.11;-62.502;8.665;-14.677;-25.095;20.708;-39.298;30.703;-61.105
2090;-14.446;-88.767;-49.939;-30.618;68.048;-40.531;-75.167;-65.054;1.683;-14.414;-25.55;16.513;-39.683;24.883;-65.108
2100;-17.592;-92.497;-53.804;-32.88;64.428;-43.284;-77.53;-67.065;-4.211;-14.392;-26.243;13.247;-38.999;26.774;-70.721
2110;-21.221;-97.861;-55.975;-34.702;60.807;-41.379;-80.386;-66.67;-9.596;-14.643;-25.246;11.578;-38.008;31.084;-76.135
2120;-25.684;-103.101;-56.226;-38.142;56.065;-37.081;-81.494;-66.564;-13.99;-14.93;-23.335;12.702;-37.698;31.019;-81.914
2130;-29.059;-108.259;-56.663;-41.527;51.323;-32.069;-81.599;-68.268;-17.393;-15.145;-20.737;13.812;-37.634;33.025;-85.537
2140;-32.714;-112.95;-54.381;-42.832;46.408;-29.452;-81.479;-70.399;-20.415;-15.148;-18.957;15.077;-37.119;33.441;-88.639
2150;-36.321;-114.361;-51.905;-46.721;44.254;-25.828;-80.792;-72.661;-22.993;-13.909;-17.541;14.388;-36.964;36.057;-91.499
2160;-39.928;-115.993;-40.593;-47.571;41.223;-23.797;-80.869;-72.923;-25.19;-11.633;-17.364;12.943;-37.039;37.658;-88.826
2170;-40.981;-113.185;-31.615;-48.29;35.673;-17.703;-79.737;-69.399;-27.538;-8.726;-17.385;11.498;-36.143;40.414;-88.378
2180;-42.033;-111.022;-17.797;-51.368;30.088;-15.69;-77.748;-64.79;-28.441;-5.786;-17.03;9.759;-35.059;42.83;-88.49
2190;-42.206;-109.259;-8.232;-50.37;24.183;-19.651;-76.828;-63.534;-28.123;-3.05;-17.281;7.978;-32.934;46.389;-91.723
2200;-42.55;-109.063;-3.586;-49.371;18.279;-26.268;-75.986;-64.041;-27.4;-1.345;-16.96;6;-30.683;51.768;-93.097
2210;-42.87;-108.868;1.259;-50.509;11.906;-28.691;-75.025;-63.102;-25.284;0.439;-16.739;4.942;-28.028;57.349;-94.19
2220;-43.479;-107.026;-0.593;-51.647;5.396;-30.84;-74.423;-60.579;-23.912;1.647;-15.43;4.443;-25.218;63.297;-95.567
2230;-43.927;-105.185;-2.301;-51.727;-1.163;-35.647;-73.048;-58.108;-23.583;2.251;-13.99;5.028;-22.772;67.68;-99.036
2240;-44.644;-102.745;-4.472;-51.807;-7.801;-38.855;-71.942;-56.621;-23.237;3.199;-12.55;5.615;-20.159;71.6;-102.465
2250;-45.43;-100.484;-8.088;-51.284;-14.688;-40.244;-71.342;-54.386;-21.658;4.403;-10.848;5.487;-16.954;73.548;-104.75
2260;-45.186;-96.658;-14.985;-50.761;-21.375;-35.949;-70.566;-49.884;-20.433;6.778;-9.04;4.88;-13.069;78.498;-105.47
2270;-44.942;-91.159;-22.426;-49.88;-28.476;-30.021;-70.036;-47.28;-18.512;9.017;-6.269;1.098;-8.721;79.662;-105.297
2280;-44.418;-86.139;-23.908;-48.999;-34.777;-32.35;-68.71;-47.237;-17.015;10.426;-3.239;-2.982;-4.737;80.703;-104.546
2290;-43.763;-81.465;-25.389;-46.968;-40.774;-34.058;-65.806;-46.349;-15.065;12.314;-2.912;-9.484;-0.167;79.77;-103.334
2300;-45.295;-74.71;-20.721;-46.099;-41.472;-37.399;-63.212;-45.105;-12.975;14.13;-1.265;-11.069;4.379;83.072;-100.492
2310;-46.641;-67.756;-16.054;-44.59;-41.45;-43.279;-61.39;-42.241;-11.073;15.699;1.705;-14.268;9.448;86.801;-98.211
2320;-46.948;-65.143;-10.746;-43.474;-40.91;-39.972;-59.073;-41.877;-10.335;17.141;5.794;-14.692;15.221;91.109;-96.84
2330;-46.291;-65.182;-10.589;-42.559;-41.291;-43.794;-55.531;-39.581;-8.381;17.902;8.647;-13.177;21.098;95.634;-93.81
2340;-45.497;-64.141;-10.261;-41.294;-41.72;-44.356;-52.153;-36.517;-3.771;17.527;12.139;-11.494;26.76;101.063;-90.379
2350;-41.599;-59.935;-5.799;-38.589;-38.949;-37.764;-50.822;-33.556;0.131;17.477;16.32;-10.411;31.513;101.949;-86.101
2360;-37.701;-53.97;-0.012;-36.349;-36.226;-37.658;-49.094;-32.523;2.036;17.425;18.396;-10.194;35.673;102.601;-83.666
2370;-33.043;-45.181;3.854;-32.429;-32.134;-43.697;-48.385;-32.812;3.926;17.24;19.731;-11.303;40.281;105.43;-81.152
2380;-28.585;-36.646;8.254;-28.916;-28.041;-47.589;-47.277;-32.273;5.665;18.152;20.625;-12.11;45.145;107.883;-78.168
2390;-22.527;-24.516;10.694;-27.483;-24.018;-45.043;-46.941;-31.152;7.81;19.497;21.943;-12.201;49.354;108.992;-72.683
2400;-16.607;-16.218;14.152;-25.188;-19.434;-43.308;-46.937;-28.683;8.807;19.168;23.302;-11.548;53.741;108.393;-67.167
2410;-11.327;-11.48;8.863;-25.932;-15.03;-47.848;-46.025;-27.041;8.618;17.734;26.239;-10.254;58.621;108.003;-66.171
2420;-7.61;-9.494;4.299;-23.957;-15.826;-55.07;-47.206;-27.712;8.743;16.61;28.964;-9.899;62.666;108.226;-63.937
2430;-3.996;-7.548;-5.105;-19.76;-17.257;-54.101;-47.623;-30.086;9.494;15.934;31.381;-10.314;65.706;113.759;-60.393
2440;-2.261;-5.684;-13.411;-10.57;-16.887;-50.474;-44.982;-28.961;9.786;13.669;33.954;-11.171;68.021;118.044;-57.85
2450;-0.526;-0.276;-16.797;-1.172;-16.517;-43.458;-40.743;-25.676;10.829;11.768;35.866;-11.992;70.164;122.488;-56.434
2460;2.29;3.768;-20.935;6.425;-16.95;-44.858;-35.986;-23.174;12.323;10.743;36.589;-12.308;71.894;118.052;-53.352
2470;5.443;6.332;-19.193;13.87;-17.383;-44.734;-30.781;-21.484;13.159;9.953;35.803;-13.051;71.942;115.6;-47.549
2480;6.396;8.96;-17.899;20.865;-17.603;-46.337;-26.941;-17.657;15.292;8.637;35.327;-13.806;72.785;113.223;-40.157
2490;6.804;10.068;-16.241;21.852;-17.662;-49.337;-22.948;-13.909;15.123;6.621;35.455;-14.651;73.499;111.301;-34.51
2500;7.812;12.011;-14.646;22.92;-18.149;-51.872;-19.185;-11.844;12.781;4.007;35.265;-15.481;73.617;112.041;-30.197
2510;8.461;12.741;-13.13;25.473;-17.876;-53.588;-15.982;-12.719;10.734;0.123;34.615;-15.524;72.717;113.583;-26.964
2520;9.109;10.71;-10.821;27.167;-17.603;-54.028;-11.87;-11.52;8.237;-3.652;33.709;-16.134;72.044;118.258;-24.659
2530;11.263;9.16;-8.152;29.807;-17.29;-52.57;-7.863;-8.561;8.21;-6.254;32.84;-16.603;70.88;123.005;-22.713
2540;13.418;10.214;-5.8;31.167;-16.977;-51.692;-5.244;-6.148;8.633;-9.01;32.546;-17.432;69.858;127.796;-20.647
2550;14.052;9.171;-1.043;31.447;-16.739;-50.186;-2.939;-4.899;9.39;-11.255;31.606;-18.131;69.138;129.974;-18.308
2560;14.335;10.328;3.935;30.701;-18.272;-44.334;0.913;-5.803;9.908;-13.389;27.652;-16.512;67.836;132.421;-13.952
2570;13.618;14.557;8.505;28.474;-19.611;-49.04;6.248;-5.435;10.607;-15.17;23.131;-15.814;65.686;131.709;-7.876
2580;12.99;18.148;12.737;25.917;-20.31;-45.011;11.526;-4.326;10.236;-17.208;20.417;-15.503;62.794;129.189;-2.724
2590;12.083;23.301;16.328;24.04;-21.327;-40.975;16.361;-1.385;9.585;-19.021;18.288;-15.436;59.454;127.11;0.283
2600;9.956;25.214;19.375;21.701;-25.543;-41.462;21.887;3.887;9.412;-20.468;16.039;-15.207;55.857;124.441;1.65
2610;7.829;27.804;23.342;19.681;-29.76;-43.847;28;8.968;10.352;-21.034;14.662;-14.73;51.989;125.423;3.916
2620;5.756;27.474;27.723;20.134;-33.731;-42.797;35.537;16.134;10.324;-21.066;11.85;-14.052;47.836;126.074;6.313
2630;3.683;27.063;27.866;21.145;-37.199;-39.586;42.217;24.459;9.68;-21.887;8.512;-14.046;43.64;126.051;9.714
2640;1.703;23.079;28.086;22.279;-40.59;-39.457;48.568;31.781;9.2;-23.172;6.777;-14.036;39.007;126.716;8.116
2650;-0.352;20.244;22.865;22.812;-48.102;-39.4;53.134;40.143;10.554;-23.823;4.891;-12.858;34.637;127.615;7.046
