timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;06: crybdIm1+.3;07: bdA-.1;08: bdA-.2;09: bdA-.3;10: crybdIm1-.1;11: crybdIm1-.2;12: crybdIm1-.3;13: frq1+.1;14: frq1+.2;15: frq1+.3
1080;242.284;191.034;188.738;245.078;126.976;211.725;175.464;119.375;106.55;39.843;82.695;141.396;238.56;206.971;243.787
1090;247.515;189.752;190.313;251.164;139.835;220.186;173.835;116.594;111.926;44.768;91.412;150.413;233.62;198.646;239.647
1100;252.185;187.516;192.943;256.05;151.582;230.586;171.99;113.959;117.164;50.205;98.914;159.417;227.764;189.809;235.765
1110;253.887;184.221;195.532;260.078;163.383;241.61;168.41;111.843;123.125;55.722;106.383;165.15;220.311;179.623;230.445
1120;253.76;180.493;197.778;265.539;176.412;250.936;164.781;108.875;126.951;61.949;113.185;170.299;211.046;169.47;222.573
1130;252.438;176.35;198.617;271.84;188.803;259.116;160.853;105.91;131.005;67.077;120.413;175.434;199.395;158.146;211.88
1140;250.602;173.944;198.675;277.717;199.235;266.688;156.473;102.333;133.966;71.866;127.086;179.902;186.52;144.089;200.387
1150;246.999;171.954;198.66;281.616;210.194;273.16;151.653;97.948;135.371;76.529;132.348;184.357;171.902;127.344;185.038
1160;242.025;168.202;197.585;283.238;220.082;279.237;145.26;92.832;136.11;80.015;137.698;188.08;156.645;110.458;167.913
1170;236.702;163.994;196.163;283.077;229.427;284.875;138.304;87.629;138.475;83.456;142.783;191.051;140.065;92.579;149.693
1180;230.858;158.969;194.762;281.157;239.198;287.525;131.294;82.329;140.588;87.064;147.454;194.006;123.525;75.535;130.262
1190;224.811;154.474;192.421;279.239;248.108;288.575;123.952;78.221;142.087;90.669;152.007;194.994;105.152;58.57;110.416
1200;217.933;151.358;189.436;275.282;255.701;288.663;116.622;74.362;143.517;94.64;155.444;195.968;87.298;42.12;91.898
1210;208.976;146.584;185.624;272.968;262.536;288.984;107.808;70.456;143.544;99.088;157.592;195.208;68.792;25.992;72.48
1220;199.607;141.589;181.803;272.865;266.448;289.871;99.582;66.238;142.201;103.771;159.739;191.643;49.89;11.042;52.69
1230;191.769;136.055;177.206;272.033;269.382;289.288;91.801;61.331;139.519;108.298;160.94;188.065;30.891;-1.978;32.209
1240;184.382;130.068;170.055;269.792;272.219;287.305;85.249;56.517;136.307;111.982;161.772;182.682;12.473;-14.657;13.263
1250;173.887;125.182;163.913;267.612;274.273;284.926;80.215;52.534;133.579;114.855;162.686;177.249;-4.944;-26.393;-5.233
1260;166.098;120.245;157.755;264.351;275.305;279.918;74.755;48.738;131.162;116.771;162.662;170.245;-20.845;-37.903;-24.208
1270;158.648;113.432;152.418;260.818;275.465;274.152;70.607;44.612;126.888;117.883;161.667;162.831;-34.451;-47.734;-39.509
1280;150.339;105.203;148.353;255.93;274.311;268.2;66.388;41.118;122.365;118.096;159.429;155.408;-48.026;-56.944;-52.497
1290;144.343;98.198;144.289;250.748;272.743;260.496;62.544;37.137;117.793;118.544;155.501;146.692;-61.252;-65.849;-64.429
1300;136.565;89.276;138.85;244.309;269.81;251.798;59.612;33.507;113.188;118.801;151.6;138.01;-75.794;-74.93;-76.089
1310;127.827;79.99;132.526;235.169;264.766;242.973;55.625;29.345;109.653;119.012;148.154;130.759;-89.188;-82.852;-86.646
1320;118.388;69.956;125.948;222.372;258.504;233.41;51.79;26.335;106.561;117.9;145.418;124.188;-101.589;-90.664;-96.287
1330;109.251;62.025;119.357;208.831;251.757;224.887;48.116;22.814;103.26;116.73;142.738;117.606;-114.105;-99.583;-107.297
1340;98.932;53.797;111.92;195.185;243.636;216.87;44.718;20.366;99.734;115.677;138.183;111.687;-126.778;-108.895;-119.846
1350;87.377;45.063;101.946;181.879;235.38;206.544;40.83;17.902;95.168;114.063;134.176;105.824;-139.452;-117.46;-133.03
1360;78.096;35.827;91.983;169.473;225.989;193.166;37.199;14.87;89.796;112.406;130.181;102.233;-151.709;-125.031;-145.379
1370;68.475;28.016;81.65;155.723;215.086;179.269;32.551;12.191;84.713;110.293;126.626;97.786;-162.155;-133.304;-156.771
1380;59.103;20.294;71.233;140.118;204.095;166.512;27.294;9.224;78.663;108.016;121.459;93.33;-169.848;-140.717;-165.155
1390;50.056;13.016;59.736;122.691;192.816;153.157;21.965;7.415;73.721;105.223;116.289;87.729;-175.419;-146.166;-174.263
1400;41.818;5.231;48.077;105.073;178.886;140.217;16.97;5.177;68.337;102.587;110.881;82.161;-179.755;-150.279;-180.416
1410;33.686;-1.926;36.132;87.873;165.342;125.648;12.567;3.654;63.666;101.026;105.143;77.143;-184.112;-153.217;-185.001
1420;24.208;-11.232;19.592;69.808;147.892;108.872;5.086;-0.047;55.727;95.175;95.875;69.222;-191.043;-158.69;-190.886
1430;14.603;-21.115;3.141;52.237;129.59;91.436;-2.603;-3.708;48.007;89.092;86.214;61.301;-196.901;-163.877;-197.052
1440;4.968;-30.726;-11.836;35.447;111.531;75.723;-9.539;-7.21;41.537;83.479;78.279;54.543;-201.048;-167.64;-201.211
1450;-4.495;-41.594;-24.051;18.708;94.121;60.539;-16.818;-10.817;34.687;76.759;70.735;47.855;-203.462;-171.166;-203.581
1460;-14.281;-52.094;-35.996;0.251;76.552;43.695;-21.887;-14.072;29.626;70.658;63.411;41.851;-205.406;-173.561;-204.644
1470;-23.612;-62.305;-47.41;-17.979;60.96;27.317;-26.542;-17.119;23.566;64.317;56.597;37.465;-207.014;-174.857;-205.472
1480;-34.305;-70.985;-57.848;-34.303;45.91;11.446;-31.804;-19.724;19.153;58.594;49.509;33.017;-208.316;-176.004;-205.978
1490;-44.705;-80.381;-66.766;-49.69;30.854;-2.927;-37.443;-22.817;14.581;53.279;42.121;29.646;-209.571;-177.634;-205.792
1500;-54.279;-89.429;-74.443;-64.539;14.839;-16.966;-43.255;-26.479;9.688;49.043;34.948;26.233;-210.004;-180.171;-205.538
1510;-63.53;-98.014;-81.706;-78.314;-0.106;-30.36;-48.716;-30.461;4.37;45.069;27.215;22.392;-209.931;-182.866;-205.225
1520;-72.84;-104.359;-88.778;-92.408;-14.614;-43.912;-54.055;-34.123;-1.557;41.513;20.586;18.913;-209.819;-185.32;-204.574
1530;-81.521;-108.308;-94.298;-105.349;-27.808;-57.073;-59.074;-37.444;-7.141;36.841;14.171;15.441;-209.24;-187.286;-204.519
1540;-89.792;-111.931;-99.687;-117.749;-40.799;-68.432;-63.626;-40.326;-13.063;31.957;8.908;11.477;-208.592;-189.49;-204.75
1550;-96.201;-114.334;-104.309;-129.072;-51.928;-78.945;-68.006;-42.745;-18.988;26.919;3.713;7.513;-207.354;-191.633;-204.902
1560;-101.57;-116.417;-108.445;-138.444;-62.066;-89.457;-71.385;-44.324;-25.168;22.331;-1.465;2.314;-206.142;-193.313;-204.792
1570;-107.401;-117.469;-111.575;-145.475;-71.84;-100.586;-74.363;-45.786;-31.628;18.796;-6.714;-2.961;-205.079;-194.476;-205.16
1580;-113.87;-117.761;-114.732;-152.061;-81.095;-112.008;-76.717;-47.208;-37.659;15.337;-12.92;-8.237;-203.966;-195.552;-205.643
1590;-119.342;-117.546;-117.092;-159.406;-89.208;-124.703;-79.672;-49.014;-43.251;11.957;-18.486;-13.457;-202.777;-195.903;-206.074
1600;-122.846;-116.794;-118.949;-165.179;-97.996;-134.705;-81.701;-51.185;-47.679;8.08;-24.021;-18.628;-201.891;-196.555;-205.746
1610;-126.286;-115.361;-120.847;-170.661;-105.772;-141.77;-84.138;-53.059;-51.779;4.146;-29.528;-24.763;-201.633;-197.057;-205.687
1620;-130.204;-114.123;-122.272;-174.993;-112.812;-148.807;-84.713;-55.121;-56.12;-0.033;-34.596;-30.39;-201.015;-197.673;-205.826
1630;-133.323;-112.41;-123.389;-178.614;-119.237;-156.819;-84.874;-56.628;-60.017;-2.93;-38.495;-36.073;-201.298;-197.716;-206.56
1640;-137.345;-111.803;-123.983;-181.036;-124.018;-163.644;-84.819;-57.73;-64.103;-5.324;-42.236;-41.065;-201.41;-198.079;-207.228
1650;-140.407;-111.246;-124.474;-183.353;-127.343;-170.046;-85.05;-58.745;-67.577;-7.677;-45.177;-46.146;-200.385;-198.557;-207.892
1660;-143.206;-111.057;-124.632;-185.026;-130.477;-175.183;-85.218;-59.022;-71.352;-11.134;-47.836;-51.172;-199.487;-199.113;-208.097
1670;-146.447;-111.281;-124.926;-187.026;-133.414;-180.448;-85.243;-58.959;-74.727;-14.712;-50.55;-55.16;-199.157;-199.805;-207.31
1680;-149.801;-110.64;-125.219;-188.861;-135.971;-184.92;-84.895;-58.605;-78.895;-18.33;-52.985;-59.148;-199.378;-200.196;-205.977
1690;-151.966;-109.2;-125.636;-190.268;-137.999;-189.665;-83.934;-58.745;-82.166;-22.274;-56.145;-61.77;-200.332;-199.767;-205.283
1700;-153.052;-106.768;-125.611;-191.306;-138.906;-194.255;-82.977;-59.102;-84.884;-25.337;-59.319;-64.392;-201.277;-198.421;-205.092
1710;-153.379;-105.03;-125.276;-192.519;-139.659;-197.51;-81.917;-59.339;-87.323;-28.439;-61.132;-66.658;-201.458;-196.614;-204.782
1720;-153.582;-104.447;-124.886;-194.302;-140.382;-199.532;-80.65;-59.33;-88.672;-31.637;-62.92;-68.393;-200.353;-194.088;-204.234
1730;-153.571;-104.326;-124.76;-196.828;-141.346;-201.64;-79;-59.4;-89.612;-34.634;-64.324;-70.142;-199.618;-191.694;-203.768
1740;-153.506;-103.628;-124.898;-199.174;-142.266;-203.148;-77.288;-58.942;-90.448;-37.343;-64.739;-70.695;-200.079;-189.029;-202.166
1750;-153.188;-102.822;-124.607;-201.15;-142.062;-204.728;-75.457;-57.966;-91.255;-40.593;-64.906;-71.248;-200.721;-186.383;-199.963
1760;-152.146;-101.727;-124.137;-202.491;-141.981;-206.614;-73.803;-56.669;-92.679;-43.527;-64.912;-72.374;-200.702;-184.043;-197.157
1770;-151.185;-100.32;-123.29;-202.812;-141.717;-208.458;-72.803;-55.343;-93.901;-45.989;-65.332;-74.039;-199.621;-181.298;-195.346
1780;-150.95;-99.578;-123.207;-203.422;-141.563;-209.844;-71.923;-53.898;-95.123;-46.47;-65.767;-75.703;-198.789;-178.021;-193.051
1790;-151.992;-100.288;-123.152;-204.586;-141.606;-210.99;-70.724;-52.832;-96.454;-47.007;-65.972;-76.647;-197.519;-174.011;-190.967
1800;-153.237;-100.502;-122.721;-205.357;-142.281;-211.857;-69.783;-52.632;-97.588;-47.463;-65.934;-77.714;-195.715;-169.883;-189.148
1810;-153.857;-100.972;-121.713;-206.095;-142.527;-213.506;-68.708;-52.705;-98.201;-48.637;-65.764;-78.662;-194.037;-166.341;-187.743
1820;-153.434;-101.754;-121.145;-206.993;-142.273;-215.068;-68.114;-53.265;-98.884;-49.857;-66.342;-79.942;-192.601;-163.262;-185.698
1830;-154.072;-103.028;-120.577;-207.694;-142.17;-216.283;-68.018;-53.226;-99.913;-50.895;-66.181;-81.298;-190.772;-160.061;-183.908
1840;-155.36;-103.535;-119.65;-208.086;-141.866;-217.394;-67.738;-53.708;-101.292;-51.899;-65.909;-82.392;-187.716;-156.912;-182.808
1850;-155.298;-103.695;-119.185;-209.683;-140.552;-218.767;-68.015;-54.127;-103.055;-52.255;-66.011;-83.348;-185.012;-153.366;-182.385
1860;-155.519;-104.319;-118.72;-211.567;-138.932;-219.476;-67.535;-54.967;-105.2;-52.679;-66.259;-83.596;-182.935;-149.583;-180.286
1870;-155.134;-105.274;-118.239;-213.247;-137.777;-219.634;-68.097;-55.757;-106.794;-52.939;-66.188;-83.291;-181.261;-145.365;-178.607
1880;-155.217;-107.367;-118.073;-214.05;-137.243;-220.127;-68.379;-56.437;-108.31;-54.029;-65.93;-83.352;-178.6;-140.91;-177
1890;-155.172;-109.185;-118.137;-215.863;-136.901;-221.514;-69.454;-57.397;-109.732;-55.039;-65.672;-82.879;-175.815;-135.263;-174.106
1900;-155.288;-111.273;-118.131;-217.441;-136.564;-223.306;-70.167;-58.481;-111.234;-56.246;-66.254;-82.646;-172.815;-128.417;-170.658
1910;-155.963;-113.812;-118.588;-218.64;-136.6;-225.714;-71.535;-60.366;-112.883;-57.346;-66.986;-82.243;-168.39;-121.505;-168.037
1920;-156.974;-116.67;-119.025;-218.85;-136.938;-227.967;-73.45;-62.352;-114.681;-57.727;-68.008;-82.912;-162.146;-114.617;-166.766
1930;-157.898;-120.335;-119.634;-218.96;-137.179;-229.956;-75.665;-64.501;-115.68;-58.103;-68.75;-83.581;-155.709;-107.337;-165.924
1940;-159.342;-124.448;-119.966;-219.305;-137.71;-231.571;-77.983;-66.268;-116.566;-58.622;-69.51;-84.368;-149.185;-100.177;-163.818
1950;-160.823;-128.961;-119.963;-220.043;-138.552;-233.192;-79.921;-67.974;-117.622;-59.277;-70.477;-85.833;-142.436;-93.157;-161.826
1960;-163.257;-133.538;-119.905;-220.852;-139.923;-234.657;-82.254;-69.703;-118.821;-59.877;-71.644;-87.709;-133.316;-86.999;-160.33
1970;-165.179;-137.662;-119.84;-221.648;-141.746;-236.266;-84.865;-72.196;-120.022;-60.727;-73.869;-89.919;-124.292;-80.412;-158.743
1980;-166.734;-141.732;-119.859;-222.007;-143.6;-238.092;-87.931;-74.588;-121.059;-61.996;-76.266;-92.018;-116.109;-72.988;-156.454
1990;-167.804;-145.648;-119.204;-222.446;-145.67;-240.044;-90.637;-77.219;-122.483;-63.724;-79.183;-93.91;-105.174;-65.868;-153.468
2000;-169.345;-149.142;-117.695;-223.05;-147.023;-243.119;-93.065;-79.239;-123.081;-66.017;-81.879;-95.988;-92.815;-56.219;-148.886
2010;-171.338;-152.121;-116.186;-224.021;-148.472;-245.739;-95.348;-81.382;-123.284;-68.549;-84.17;-97.975;-80.281;-46.832;-144.731
2020;-174.163;-155.579;-114.172;-225.288;-149.565;-248.434;-97.71;-83.829;-123.087;-71.466;-86.228;-99.462;-68.327;-37.556;-139.273
2030;-177.299;-159.313;-112.479;-226.608;-150.621;-251.701;-100.102;-86.212;-122.639;-75.018;-88.828;-100.839;-56.666;-27.508;-133.695
2040;-179;-161.804;-110.015;-227.342;-151.545;-254.054;-102.342;-88.476;-121.735;-78.57;-91.954;-102.193;-44.512;-16.339;-126.927
2050;-180.473;-164.585;-107.713;-227.56;-151.823;-255.337;-104.102;-90.483;-121.232;-81.727;-95.397;-103.72;-31.719;-4.342;-120.928
2060;-181.292;-165.401;-104.061;-226.891;-151.943;-255.735;-105.263;-92.49;-121.498;-84.194;-98.527;-105.095;-18.601;8.363;-115.109
2070;-182.528;-165.03;-99.935;-226.241;-152.487;-256.314;-105.963;-94.193;-121.902;-86.621;-101.313;-106.346;-4.368;21.091;-107.92
2080;-181.897;-164.986;-96.818;-226.092;-152.862;-257.084;-106.404;-95.441;-121.588;-88.407;-103.241;-107.086;10.408;34.652;-99.651
2090;-180.732;-165.528;-93.257;-225.472;-153.321;-256.95;-106.448;-96.13;-121.033;-90.061;-105.241;-107.716;25.439;49.343;-90.419
2100;-180.326;-166.65;-89.63;-223.819;-154.054;-256.959;-106.19;-96.225;-120.626;-92.086;-106.706;-108.306;41.428;64.731;-80.543
2110;-179.946;-167.381;-86.687;-221.768;-154.87;-256.702;-105.884;-95.92;-120.113;-93.669;-108.01;-108.054;58.077;80.606;-71.823
2120;-178.505;-166.909;-84.432;-219.996;-155.03;-256.945;-105.672;-95.244;-119.56;-94.651;-109.559;-107.781;74.632;97.557;-61.626
2130;-175.574;-165.908;-81.712;-219.138;-154.932;-256.172;-105.89;-94.63;-118.91;-94.873;-110.688;-107.548;90.308;114.017;-49.003
2140;-172.577;-165.023;-78.926;-217.36;-154.894;-255.063;-106.286;-94.292;-118.574;-95;-111.166;-106.983;104.728;130.644;-35.959
2150;-170.537;-163.862;-76.539;-216.128;-154.942;-253.222;-106.601;-93.606;-117.244;-95.054;-111.083;-106.131;118.415;146.914;-22.996
2160;-167.732;-162.421;-74.37;-215.297;-153.786;-250.443;-106.71;-92.815;-116.011;-95.163;-110.859;-104.983;131.822;163.092;-8.316
2170;-162.783;-160.72;-72.378;-214.672;-152.261;-246.721;-106.378;-91.872;-114.025;-95.6;-109.701;-103.083;144.199;180.043;8.539
2180;-157.873;-158.578;-70.437;-212.861;-149.774;-242.324;-105.165;-91.434;-111.913;-95.967;-108.702;-101.465;157.033;196.834;28.408
2190;-153.156;-155.699;-69;-209.207;-147.474;-237.975;-104.105;-90.909;-109.873;-96.313;-107.754;-100.487;170.88;213.141;51.223
2200;-150.131;-151.93;-67.066;-205.039;-145.044;-232.972;-102.89;-89.367;-107.68;-95.342;-107.072;-99.305;185.032;229.479;74.601
2210;-148.146;-147.397;-64.772;-200.754;-141.822;-228.331;-101.034;-87.825;-105.687;-93.997;-105.989;-98.123;197.463;246.186;99.288
2220;-143.714;-142.782;-61.972;-196.615;-137.701;-222.702;-99.385;-85.208;-103.346;-92.492;-104.943;-96.566;209.236;261.771;124.062
2230;-139.83;-136.826;-59.119;-191.677;-132.543;-216.543;-97.277;-82.599;-100.807;-91.371;-103.913;-94.833;223.272;276.134;147.981
2240;-133.629;-130.807;-56.218;-186.651;-128.101;-210.295;-94.93;-80.229;-97.428;-90.556;-103.083;-93.284;235.728;289.764;170.091
2250;-127.04;-125.028;-54.022;-181.043;-124.6;-203.126;-92.469;-77.615;-94.29;-89.501;-102.323;-90.975;246.185;300.822;190.288
2260;-121.03;-119.076;-51.899;-174.232;-121.072;-195.021;-89.233;-74.891;-88.306;-88.647;-102.076;-87.788;256.554;311.963;210.475
2270;-113.629;-111.385;-49.233;-164.909;-116.313;-187.036;-85.131;-71.439;-79.581;-87.417;-101.629;-84.71;266.568;323.316;230.421
2280;-105.113;-101.459;-45.971;-154.13;-111.05;-176.524;-80.993;-67.841;-70.754;-85.899;-101.012;-81.612;276.302;333.437;250.363
2290;-96.884;-91.334;-42.888;-143.509;-103.697;-165.475;-76.883;-63.399;-63.84;-84.019;-99.652;-79.105;285.852;340.498;269.128
2300;-88.375;-81.16;-38.367;-131.597;-96.993;-154.361;-73.621;-57.865;-57.634;-82.549;-98.092;-76.197;295.567;344.903;288.448
2310;-78.806;-69.339;-33.97;-117.862;-90.822;-142.054;-70.614;-52.234;-50.964;-81.541;-96.852;-72.417;306.234;347.774;307.703
2320;-69.27;-56.39;-29.592;-101.761;-84.513;-128.679;-67.77;-45.806;-42.845;-80.123;-94.732;-68.982;314.986;350.72;324.774
2330;-59.192;-43.361;-22.352;-84.148;-79.01;-113.103;-63.986;-39.259;-35.407;-78.275;-92.335;-65.828;322.623;352.115;341.025
2340;-48.084;-30.477;-14.746;-66.48;-73.23;-98.687;-60.32;-33.676;-26.797;-76.386;-89.716;-62.517;329.604;352.468;356.15
2350;-35.897;-17.698;-7.561;-49.204;-66.723;-81.069;-56.695;-28.672;-18.126;-73.032;-86.986;-59.406;334.956;351.473;370.491
2360;-22.626;-5.386;1.116;-32.084;-60.287;-62.56;-51.583;-23.826;-7.854;-68.854;-84.36;-55.299;339.299;348.548;382.854
2370;-10.37;7.503;9.869;-13.622;-54;-42.363;-43.302;-16.181;2.55;-65.091;-80.95;-50.657;343.177;345.178;392.931
2380;3.2;22.123;19.2;6.327;-47.306;-21.261;-34.91;-8.418;13.058;-61.566;-77.354;-45.815;347.898;341.942;400.941
2390;18.743;36.549;28.691;27.698;-40.332;0.84;-25.661;0.345;26.023;-57.512;-73.251;-40.018;352.939;337.804;407.639
2400;36.662;51.708;38.732;50.731;-32.349;22.332;-15.684;11.102;38.494;-53.313;-68.411;-33.446;358.219;331.585;414.53
2410;53.695;67.982;48.899;74.124;-23.051;44.217;-5.687;21.88;50.861;-47.695;-63.516;-26.865;363.319;323.764;419.45
2420;70.993;86.77;60.439;96.828;-11.622;65.152;5.897;32.338;64.088;-41.208;-58.057;-20.794;368.748;314.385;422.134
2430;90.818;105.674;72.53;119.386;0.582;86.43;17.53;42.342;77.076;-34.761;-52.503;-14.27;373.601;303.814;422.065
2440;112.703;124.825;85.286;141.914;12.974;109.972;29.101;52.306;90.243;-28.903;-46.95;-8.054;377.465;293.727;419.183
2450;137.182;144.007;98.463;166.105;25.248;133.686;41.804;61.771;105.05;-24.375;-39.892;-1.197;380.477;283.55;416.121
2460;162.348;163.457;111.305;191.764;37.702;156.95;53.486;71.222;120.592;-20.407;-31.114;7.011;381.699;274.052;411.345
2470;185.452;182.879;124.131;218.462;51.589;179.415;65.284;81.125;136.003;-15.841;-22.412;15.312;381.499;264.404;404.857
2480;208.877;201.983;137.248;245.483;65.923;201.674;76.803;90.903;151.393;-9.846;-13.997;25.412;378.521;254.19;396.919
2490;230.483;220.694;151.294;272.36;82.257;225.785;88.857;101.044;166.09;-3.503;-4.702;35.483;375.477;243.201;388.921
2500;251.614;239.331;165.24;299.28;99.983;252.097;100.814;110.383;180.917;3.815;4.752;45.061;371.942;231.29;379.557
2510;274.197;257.989;180;324.575;117.724;279.154;113.531;119.778;191.815;11.418;15.725;53.225;366.101;219.392;368.353
2520;296.461;275.967;193.825;347.17;134.819;307.655;127.236;129.59;200.873;18.967;27.939;64.719;358.426;205.892;358.164
2530;318.349;292.612;208.65;368.673;151.862;333.497;140.941;141.057;209.869;26.934;40.084;76.178;351.392;191.396;347.575
2540;340.291;309.163;222.767;390.124;167.339;358.19;154.368;151.433;222.192;37.266;52.731;90.28;344.188;177.714;335.377
2550;361.885;325.741;235.946;409.612;183.632;381.328;167.774;161.07;236.034;47.999;65.298;106.236;335.663;165.663;321.857
2560;381.757;340.687;246.014;426.57;200.738;402.666;181.172;170.687;249.863;60.676;77.851;121.326;324.554;153.753;308.572
2570;400.92;353.783;256.041;440.687;218.472;423.254;195.757;179.983;260.239;74.102;91.67;136.643;311.177;141.759;295.123
2580;418.633;365.85;264.528;452.244;237.119;442.403;209.731;189.105;268.236;86.65;106.37;151.274;296.011;130.411;281.357
2590;435.164;377.716;272.65;464.495;256.239;460.778;223.583;199.066;274.746;100.306;121.195;165.605;277.85;118.983;268.302
