timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
1300;-25.439;-43.641;39.905;49.889;71.587;9.585;16.302;3.806;32.396;-36.854;-105.326;-82.4;-139.644;-90.704;-55.942
1310;-17.866;-33.11;46.395;42.674;64.102;7.36;17.061;7.112;35.246;-40.029;-102.819;-88.732;-138.51;-88.066;-54.583
1320;-11.656;-24.496;51.232;35.96;62.608;5.464;18.432;10.408;38.376;-44.768;-98.464;-93.456;-137.624;-80.928;-52.592
1330;-6.114;-16.493;54.95;30.515;58.963;1.978;22.033;12.536;42.097;-50.31;-95.178;-93.341;-136.683;-73.32;-50.882
1340;-0.725;-6.531;59.025;25.195;55.335;-1.664;25.413;14.68;46.177;-56.828;-92.125;-91.374;-135.407;-69.07;-50.204
1350;3.864;4.547;64.23;17.954;48.428;-6.66;31.179;18.977;49.529;-63.397;-86.613;-89.695;-133.573;-63.318;-48.578
1360;7.71;13.842;69.53;7.735;40.773;-9.077;39.185;24.486;53.913;-67.379;-81.13;-88.019;-131.142;-57.951;-45.207
1370;11.688;22.891;74.537;-0.743;32.414;-11.258;47.054;30.903;59.345;-69.295;-76.606;-86.668;-128.906;-54.791;-40.912
1380;16.293;33.986;82.073;-4.463;24.078;-11.458;52.134;34.536;64.366;-70.794;-71.191;-87.02;-126.45;-52.959;-35.521
1390;22.92;46.317;90.79;-14.423;14.474;-16.23;56.132;37.318;71.507;-70.292;-66.431;-88.187;-123.862;-48.825;-30.052
1400;30.021;58.392;97.201;-21.952;8.131;-19.549;59.584;41.715;79.549;-67.056;-61.415;-91.716;-120.967;-44.59;-25.343
1410;35.222;69.645;103.088;-29.124;1.837;-19.838;64.073;48.333;84.124;-63.966;-55.443;-96.218;-115.68;-39.637;-20
1420;42.304;80.102;108.662;-37.4;-1.001;-20.373;68.831;54.055;86.401;-60.77;-46.846;-99.39;-108.948;-33.621;-15.575
1430;51.513;90.379;114.153;-47.326;-4.431;-16.798;74.278;62.101;86.564;-59.104;-37.839;-101.004;-102.571;-27.973;-11.948
1440;61.842;101.921;119.997;-56.156;-7.839;-14.829;79.675;70.129;85.923;-56.121;-29.545;-102.753;-97.57;-22.447;-10.023
1450;70.542;114.465;123.936;-65.018;-12.597;-12.763;84.514;80.898;88.46;-48.359;-22.132;-103.882;-95.27;-16.15;-8.696
1460;76.576;126.427;124.244;-71.482;-20.048;-10.73;92.34;89.501;91.042;-43.215;-15.483;-104.222;-93.41;-7.89;-8.139
1470;84.811;136.626;122.873;-76.951;-27.463;-7.107;98.649;98.284;93.443;-37.559;-9.973;-103.814;-91.493;-0.173;-6.763
1480;95.894;145.853;122.972;-82.525;-36.628;-3.849;101.367;105.143;94.897;-32.129;-5.792;-104.587;-89.951;7.794;-6.174
1490;106.328;156.483;123.665;-87.234;-46.228;-1.098;101.392;111.986;93.412;-27.69;-1.952;-106.457;-88.975;13.421;-5.095
1500;114.836;167.595;124.924;-89.18;-55.787;1.086;102.946;116.622;91.27;-25.013;3.161;-108.896;-88.047;20.86;-4.64
1510;122.413;177.189;126.329;-89.119;-65.748;1.856;102.174;119.814;94.423;-22.008;8.248;-111.994;-85.159;27.642;-1.598
1520;128.652;188.389;129.299;-89.087;-76.854;2.778;102.768;124.626;96.76;-20.96;9.892;-114.353;-83.233;33.939;1.375
1530;131.193;197.157;127.386;-92.892;-89.2;0.914;102.619;126.84;99.032;-24.411;10.546;-118.992;-83.084;37.521;-0.859
1540;134.748;203.869;124.561;-97.818;-99.57;-1.197;103.45;129.054;98.063;-28.316;12.019;-123.549;-79.891;41.163;-3.298
1550;137.197;209.166;121.051;-103.023;-108.41;-3.789;103.45;132.559;97.025;-29.491;12.37;-125.48;-76.167;44.397;-3.577
1560;139.276;214.312;116.251;-108.618;-117.215;-8.285;103.295;135.783;93.338;-29.262;12.669;-125.695;-70.143;47.703;-0.701
1570;142.086;218.697;111.825;-115.139;-130.487;-11.986;101.019;140.188;89.796;-28.905;11.793;-125.803;-63.968;51.393;2.257
1580;144.577;225.119;108.521;-122.04;-144.483;-15.19;97.014;144.062;87.924;-27.323;10.676;-126.934;-57.057;53.982;4.338
1590;147.279;228.952;106.244;-128.127;-153.559;-20.451;91.943;146.19;85.899;-24.823;8.986;-127.101;-50.138;57.553;5.993
1600;150.964;230.375;106.014;-133.597;-160.177;-24.527;85.596;144.6;84.781;-21.934;4.989;-126.81;-42.768;62.123;5.109
1610;158.192;229.899;106.777;-138.388;-163.43;-28.837;80.276;143.01;81.742;-21.691;2.476;-126.003;-34.633;68.761;3.759
1620;162.822;227.593;108.23;-144.406;-166.476;-33.159;75.977;141.102;77.663;-23.514;0.938;-124.123;-27.498;75.703;3.092
1630;167.292;224.844;110.345;-149.975;-169.025;-39.237;72.269;140.069;73.123;-22.777;-1.077;-120.448;-22.663;83.774;3.103
1640;169.737;221.804;110.974;-152.229;-171.874;-45.523;68.444;135.657;67.026;-23.257;-3.28;-117.148;-17.63;89.857;1.56
1650;170.237;218.937;112.343;-154.883;-176.207;-53.419;66.265;130.146;62.668;-24.022;-4.989;-112.068;-11.686;96.949;0.503
1660;170.473;216.677;115.674;-157.545;-180.65;-61.308;62.567;124.636;61.629;-27.986;-5.466;-107.983;-5.086;108.51;-0.91
1670;170.534;214.214;120.644;-159.297;-186.93;-67.712;58.873;119.178;62.059;-27.16;-5.065;-104.677;0.839;117.703;-1.454
1680;170.859;213.399;126.608;-160.527;-191.997;-74.972;52.993;113.108;60.065;-24.406;-3.221;-102.298;7.348;126.411;-2.876
1690;171.757;211.685;131.115;-161.439;-197.065;-84.421;46.608;110.117;59.308;-18.168;-0.68;-99.241;15.632;132.855;-3.484
1700;171.214;209.346;135.451;-162.488;-199.2;-94.948;39.334;105.025;56.868;-13.234;4.411;-95.886;28.96;140.906;-4.459
1710;170.901;206.035;141.403;-163.383;-202.829;-105.559;30.392;100.197;54.068;-2.291;11.721;-91.837;41.727;144.95;-2.163
1720;167.152;202.931;147.091;-162.683;-206.458;-116.066;20.808;94.814;51.778;8.542;19.33;-88.319;53.554;150.342;-0.924
1730;156.964;199.292;151.379;-161.502;-207.85;-123.935;15.345;92.83;50.723;24.16;27.956;-83.24;64.422;159.527;2.36
1740;146.181;193.756;154.41;-159.963;-205.633;-130.517;10.552;90.21;51.466;37.993;36.622;-77.908;74.393;166.252;7.812
1750;136.36;186.68;158.263;-160.745;-203.948;-136.294;6.259;88.521;52.25;49.79;43.65;-69.817;84.11;169.259;14.785
1760;128.486;179.353;158.808;-159.102;-200.943;-141.15;6.659;86.567;47.193;61.691;51.793;-60.512;92.611;172.034;18.065
1770;120.931;168.93;157.657;-157.137;-197.79;-145.313;6.055;83.117;41.703;74.772;63.608;-52.141;102.261;174.778;20.988
1780;111.763;157.274;156.248;-155.033;-194.382;-150.137;5.788;79.64;35.159;86.157;74.92;-43.105;110.447;176.727;28.491
1790;101.884;145.579;154.303;-150.659;-190.894;-153.348;2.239;74.326;30.503;95.048;82.179;-32.484;117.054;177.571;36.592
1800;91.403;134.375;151.705;-144.939;-186.302;-156.793;-1.366;68.625;26.295;98.772;89.655;-22.738;123.378;177.21;45.534
1810;83.226;124.021;149.705;-139.268;-182.192;-156.97;-6.05;60.25;24.273;101.486;97.961;-13.039;128.312;174.516;52.615
1820;77.116;113.661;148.506;-133.981;-176.521;-157.426;-8.687;50.303;23.451;100.295;106.77;-3.317;134.739;170.476;58.473
1830;73.619;101.763;146.964;-128.626;-169.912;-156.883;-10.775;40.709;20.731;104.196;115.199;6.022;142.243;167.414;66.99
1840;71.092;92.622;143.763;-121.835;-164.199;-153.543;-11.236;33.505;20.128;110.342;124.629;14.279;149.868;166.168;75.972
1850;67.759;84.041;137.854;-115.022;-158.341;-149.841;-12.788;28.101;15.886;117.803;132.353;21.497;154.332;166.028;85.084
1860;62.593;75.912;132.168;-108.852;-153.354;-145.062;-14.819;22.243;12.761;122.945;134.898;28.48;158.949;165.101;93.554
1870;60.943;67.676;125.706;-103.302;-151.457;-142.604;-18.011;15.699;9.559;125.301;134.954;33.943;162.857;164.192;99.022
1880;58.412;58.772;120.367;-97.488;-149.379;-139.291;-18.655;9.732;6.556;125.177;135.585;40.177;166.433;159.046;101.818
1890;56.055;49.781;119.368;-93.095;-147.044;-134.946;-19.392;8.219;3.673;125.043;132.228;48.71;169.197;156.753;104.985
1900;55.236;41.295;121.127;-88.077;-140.652;-128.687;-21.317;6.284;-0.623;122.543;129.291;57.785;171.29;160.247;105.8
1910;54.468;31.348;121.952;-80.279;-134.068;-122.372;-22.726;5.279;-4.683;124.952;129.601;68.171;172.462;157.803;106.284
1920;51.406;23.407;119.84;-72.563;-125.553;-116.501;-25.646;5.28;-7.662;123.011;128.888;78.223;173.897;152.295;107.2
1930;43.796;14.44;115.375;-63.938;-119.219;-110.961;-26.046;6.523;-8.182;117.83;129.255;88.153;173.654;143.83;109.571
1940;33.583;4.879;111.412;-55.822;-112.823;-104.465;-25.366;4.648;-8.694;110.523;128.008;98.512;171.185;138.778;110.578
1950;24.365;-3.563;107.568;-46.614;-104.997;-94.368;-21.474;2.601;-7.081;102.025;124.182;108.942;166.451;129.829;109.41
1960;14.581;-10.087;102.437;-37.548;-95.912;-84.673;-18.141;-1.719;-5.255;89.921;117.498;118.032;162.181;123.24;105.062
1970;4.445;-16.534;97.983;-27.302;-86.612;-73.797;-15.113;-5.959;-5.059;76.676;111.12;127.913;158.232;117.468;100.6
1980;-4.523;-24.338;92.61;-18.388;-77.128;-62.266;-13.254;-9.36;-5.461;58.114;103.046;136.892;154.076;109.687;95.786
1990;-13.858;-32.99;86.528;-7.39;-65.899;-49.77;-11.112;-12.414;-9.302;40.142;96.848;145.65;149.197;103.91;89.415
2000;-22.567;-42.276;79.833;2.625;-55.201;-37.828;-10.156;-16.014;-13.659;26.421;89.61;152.717;146;99.501;82.025
2010;-29.837;-53.726;76.101;10.109;-46.041;-25.772;-11.452;-21.345;-17.426;13.854;81.124;158.426;140.983;93.811;75.91
2020;-36.959;-64.901;70.462;19.905;-39.982;-12.237;-14.332;-26.448;-21.029;2.924;68.56;159.508;135.83;85.782;70.53
2030;-43.606;-77.363;63.455;29.97;-32.142;2.756;-18.228;-32.972;-25.817;-6.948;55.029;157.972;132.548;77.879;64.828
2040;-50.463;-89.545;56.274;39.728;-25.505;17.543;-21.223;-37.921;-31.281;-14.582;43.833;155.677;127.672;73.077;61.79
2050;-56.084;-102.96;49.807;49.167;-15.007;32.068;-21.441;-43.812;-37.538;-20.484;35.494;152.182;124.183;70.53;57.334
2060;-61.648;-118.717;44.524;59.203;-0.673;45.072;-19.625;-47.026;-43.537;-23.548;26.586;150.161;121.091;68.415;53.876
2070;-67.451;-134.852;40.756;69.942;13.93;57.828;-17.546;-49.945;-50.887;-24.159;19.066;149.537;117.273;66.433;52.102
2080;-73.898;-150.313;37.977;83.403;30.6;70.697;-15.37;-52.196;-58.156;-24.406;9.628;150.557;111.946;65.217;48.939
2090;-81.295;-165.109;35.008;97.246;44.897;83.923;-11.553;-53.967;-66.839;-24.745;-2.131;152.857;110.356;61.716;43.281
2100;-88.168;-178.228;31.081;110.93;59.193;97.101;-7.874;-55.062;-72.966;-24.764;-12.08;155.419;110.67;56.546;37.663
2110;-94.948;-187.992;26.815;124.949;72.862;109.441;-4.316;-57.628;-78.221;-21.908;-17.462;160.226;112.764;50.211;31.786
2120;-101.699;-194.321;22.545;139.681;93.203;123.502;0.301;-60.048;-83.418;-13.486;-17.61;168.479;118.19;44.503;26.625
2130;-107.048;-199.316;16.919;157.371;113.543;140.603;4.378;-63.808;-87.276;-2.89;-17.957;178.448;130.182;43.829;23.079
2140;-111.044;-203.269;8.888;175.433;133.923;154.88;8.688;-68.663;-90.985;7.423;-12.632;187.044;144.823;43.036;18.559
2150;-113.163;-206.152;-2.008;194.564;151.724;168.025;13.243;-74.274;-95.797;19.748;-7.948;195.848;158.586;37.337;14.601
2160;-112.137;-208.004;-16.022;215.109;169.526;181.091;18.923;-81.305;-99.069;29.262;-3.476;200.269;171.63;32.926;12.432
2170;-107.901;-210.255;-31.05;235.687;190.697;194.539;28.366;-87.735;-102.225;40.463;3.116;203.328;184.977;31.13;11.619
2180;-101.367;-212.346;-46.134;255.615;217.086;207.732;38.146;-94.252;-105.102;52.657;10.268;203.506;200.732;30.981;11.244
2190;-92.702;-215.697;-60.91;272.534;243.585;220.535;47.508;-100.794;-107.877;63.183;20.57;202.199;217.074;30.124;13.034
2200;-82.746;-220.226;-74.636;287.761;266.764;230.899;55.389;-107.046;-110.415;74.571;31.49;200.977;234.172;29.19;19.502
2210;-72.392;-224.327;-86.599;303.037;285.703;241.764;58.106;-111.337;-113.119;84.479;42.883;196.879;247.084;27.394;27.219
2220;-61.063;-227.105;-98.337;314.561;304.746;252.125;59.788;-116.041;-114.757;91.539;54.292;192.515;259.636;23.392;36.843
2230;-47.724;-228.341;-110.166;324.445;320.949;260.001;61.349;-121.861;-117.589;93.64;65.382;185.228;272.119;14.989;45.066
2240;-33.459;-228.468;-121.717;330.583;332.564;269.077;63.59;-127.97;-116.753;96.219;74.601;177.661;281.575;6.083;54.266
2250;-21.208;-229.032;-136.044;336.79;344.214;276.815;65.617;-132.897;-116.677;96.498;81.841;167.978;289.196;-4.901;60.473
2260;-10.41;-224.228;-151.408;341.848;356.753;284.539;67.65;-136.212;-117.654;96.888;85.309;157.876;293.497;-14.039;65.334
2270;-0.96;-220.914;-164.444;342.972;373.863;285.375;67.868;-138.51;-118.502;92.316;89.217;152.855;295.859;-20.036;67.506
2280;10.348;-216.876;-176.148;342.455;392.07;285.612;64.814;-138.946;-118.079;87.059;92.179;150.372;295.782;-23.818;64.6
2290;19.847;-211.79;-186.354;340.207;410.312;286.043;61.739;-139.382;-117.054;81.141;94.713;147.05;295.526;-28.96;58.977
2300;25.884;-207.007;-196.131;337.319;421.295;285.447;52.83;-138.371;-118.069;74.799;92.721;143.641;287.314;-34.139;50.505
2310;30.134;-202.419;-206.141;333.108;422.834;282.961;41.297;-138.623;-118.059;62.116;88.13;137.036;280.666;-38.506;39.16
2320;36.581;-196.622;-216.414;328.332;424.215;280.476;33.243;-138.721;-118.05;50.585;80.804;127.275;273.316;-45.102;28.052
2330;45.757;-188.725;-226.123;323.538;419.263;273.327;23.908;-140.446;-118.763;36.448;74.846;116.408;268.51;-53.905;19.061
2340;56.443;-180.432;-235.026;314.662;405.326;263.596;12.833;-140.688;-118.692;21.028;70.708;104.382;260.345;-62.441;11.586
2350;68.261;-172.81;-241.444;308.505;391.257;257.545;1.17;-140.108;-118.382;6.452;68.099;91.884;248.97;-69.425;4.33
2360;77.953;-165.775;-247.114;300.417;379.04;251.116;-9.767;-136.294;-116.054;-6.514;64.641;76.392;236.226;-74.141;-4.422
2370;86.877;-156.985;-252.614;291.879;363.074;246.226;-20.552;-132.197;-112.661;-23.012;56.423;59.43;221.914;-79.313;-13.663
2380;98.123;-148.072;-257.618;278.542;347.594;237.27;-29.935;-127.378;-110.603;-40.145;48.406;42.342;203.286;-85.626;-22.746
2390;107.612;-139.803;-261.559;263.323;331.383;229.508;-38.803;-122.043;-108.924;-57.247;38.527;25.487;183.723;-92.08;-30.754
2400;111.12;-130.789;-263.99;245.583;315.034;221.807;-47.872;-116.901;-107.356;-75.167;27.443;9.383;164.56;-99.037;-34.451
2410;111.681;-122.288;-265.017;224.079;297.923;214.91;-58.287;-111.759;-107.417;-91.888;12.039;-2.79;146.524;-106.472;-39.79
2420;111.2;-113.615;-264.629;201.432;277.032;205.487;-71.652;-105.465;-107.477;-108.977;-5.968;-13.172;129.069;-114.662;-46.885
2430;110.014;-103.937;-262.417;176.312;249.836;196.063;-86.039;-101.462;-106.429;-124.299;-26.81;-19.748;108.937;-118.101;-54.949
2440;108.248;-94.218;-258.284;154.603;222.454;184.356;-101.721;-99.668;-106.903;-138.44;-47.382;-26.109;87.381;-122.763;-63.265
2450;107.85;-84.767;-253.799;133.27;195.101;172.614;-116.684;-98.143;-107.47;-153.406;-69.084;-33.164;65.666;-126.666;-75.865
2460;109.148;-74.873;-248.028;110.968;173.767;159.512;-126.703;-96.825;-107.618;-165.819;-90.625;-37.208;47.628;-132.497;-88.811
2470;109.789;-64.081;-240.484;90.033;152.265;145.981;-135.37;-94.56;-106.694;-172.739;-111.727;-41.226;30.073;-135.673;-103.119
2480;108.993;-54.207;-232.32;69.218;132.368;129.937;-146.167;-92.869;-104.19;-174.279;-131.292;-43.225;9.503;-136.412;-117.185
2490;107.768;-44.792;-223.592;50.223;115.263;110.79;-156.644;-91.764;-101.687;-174.017;-150.375;-45.389;-8.603;-137.119;-133.353
2500;108.501;-30.741;-211.499;31.466;96.789;92.24;-166.021;-90.542;-98.258;-168.931;-165.258;-46.713;-27.11;-136.437;-144.39
2510;107.299;-17.415;-196.023;16.832;76.555;73.779;-173.206;-88.923;-95.706;-164.537;-176.161;-47.44;-41.563;-131.605;-152.204
2520;107.924;1.719;-179.487;4.167;50.892;61.103;-176.174;-88.251;-93.897;-157.524;-183.832;-48.218;-55.948;-127.081;-157.766
2530;111.143;22.778;-161.703;-7.194;23.298;47.087;-174.866;-88.579;-92.95;-150.283;-190.298;-50.79;-70.714;-124.983;-160.869
2540;118.044;45.463;-144.029;-19.295;-4.657;32.39;-173.559;-88.401;-92.112;-144.251;-196.818;-53.232;-85.19;-122.557;-162.423
2550;127.308;69.564;-126.801;-31.658;-30.018;18.832;-169.345;-87.404;-89.778;-135.474;-202.612;-54.663;-93.432;-119.535;-159.978
2560;136.509;93.252;-108.803;-42.777;-49.793;6.905;-164.687;-85.218;-89.534;-124.89;-205.11;-52.92;-102.943;-116.309;-154.921
2570;142.072;115.057;-89.692;-53.418;-69.368;-5.142;-162.801;-83.366;-88.36;-117.665;-206.217;-49.109;-111.636;-112.719;-147.494
2580;145.971;134.822;-69.588;-66.953;-84.123;-13.777;-160.806;-81.45;-84.422;-111.447;-205.462;-44.583;-120.686;-107.692;-141.374
2590;147.761;154.292;-48.061;-78.712;-92.086;-21.843;-160.53;-81.081;-81.164;-103.67;-205.428;-39.948;-129.091;-102.688;-134.968
2600;149.49;173.746;-25.404;-93.637;-100.418;-34.301;-159.841;-82.465;-76.618;-96.953;-207.468;-33.814;-133.832;-99.273;-129.684
2610;151.646;192.463;-4.75;-105.978;-111.422;-47.048;-159.051;-84.137;-73.414;-91.823;-210.974;-26.017;-138.183;-97.615;-122.698
2620;154.218;207.532;15.996;-119.057;-121.861;-61.728;-157.661;-85.672;-71.371;-85.374;-213.473;-18.657;-141.364;-90.462;-115.426
2630;152.717;223.294;34.888;-130.266;-132.957;-74.658;-156.829;-87.077;-68.972;-79.572;-216.092;-12.885;-145.999;-86.448;-108.321
2640;151.612;238.921;52.05;-139.203;-142.255;-86.997;-155.382;-89.65;-65.935;-74.03;-218.168;-6.839;-150.372;-85.719;-101.377
2650;154.85;251.96;69.49;-147.241;-151.639;-99.897;-151.903;-92.142;-61.657;-70.448;-219.749;-0.785;-154.251;-88.23;-97.299
2660;159.963;266.214;87.634;-155.08;-161.232;-113.928;-147.237;-93.589;-56.193;-69.212;-220.872;5.868;-160.761;-91.76;-93.484
2670;166.743;279.281;106.13;-161.945;-172.116;-125.908;-142.372;-94.312;-49.269;-70.21;-220.164;12.348;-168.217;-94.579;-90.752
2680;172.303;289.229;124.37;-166.68;-183.017;-136.37;-136.748;-92.328;-43.807;-70.531;-217.657;18.659;-174.514;-99.782;-87.888
2690;175.57;299.095;141.16;-171.328;-192.172;-145.57;-131.303;-88.668;-36.029;-70.632;-216.423;24.978;-179.348;-102.182;-84.543
2700;175.052;309.223;157.185;-174.437;-200.523;-153.931;-127.113;-85.571;-30.848;-68.906;-214.989;30.99;-184.646;-101.648;-77.04
2710;172.047;317.513;169.894;-175.788;-208.487;-162.21;-123.006;-83.188;-26.601;-66.583;-213.353;35.804;-188.986;-96.635;-68.617
2720;168.916;322.196;181.957;-177.255;-215.513;-171.985;-120.479;-81.321;-23.261;-65.906;-211.804;39.073;-196.007;-91.705;-58.554
