timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
1540;38.806;6.317;-18.025
1550;37.948;6.371;-18.255
1560;37.152;6.843;-19.768
1570;36.356;7.314;-21.447
1580;35.862;7.714;-22.412
1590;35.08;8.032;-23.378
1600;34.298;8.349;-23.687
1610;33.574;8.236;-23.996
1620;33.575;8.24;-24.012
1630;33.577;8.244;-24.015
1640;33.25;6.874;-23.823
1650;33.575;5.636;-23.521
1660;33.901;4.397;-22.491
1670;33.699;2.959;-21.821
1680;33.503;1.458;-21.101
1690;33.308;0.2;-20.781
1700;32.728;-0.548;-21.057
1710;32.234;-1.295;-20.476
1720;31.741;-1.982;-19.895
1730;31.215;-2.531;-18.943
1740;21.659;-3.08;-18.061
1750;12.103;-4.113;-18.012
1760;2.724;-5.126;-17.964
1770;-1.495;-6.138;-17.601
1780;-5.652;-6.908;-17.239
1790;-9.505;-7.788;-15.948
1800;-10.637;-8.668;-14.657
1810;-11.928;-9.141;-12.352
1820;-13.775;-9.455;-10.102
1830;-15.862;-9.33;-8.399
1840;-17.846;-9.513;-6.695
1850;-18.748;-9.862;-4.772
1860;-19.57;-10.651;-2.85
1870;-20.523;-11.24;-1.292
1880;-22.728;-11.829;0.348
1890;-24.454;-11.418;0.404
1900;-26.083;-10.972;0.392
1910;-26.046;-10.527;0.269
1920;-25.488;-9.641;0.146
1930;-24.931;-8.79;1.232
1940;-26.236;-7.939;2.317
1950;-27.261;-8.091;3.935
1960;-28.389;-8.277;5.084
1970;-28.925;-8.223;6.909
1980;-29.182;-8.032;7.956
1990;-29.266;-7.978;9.539
2000;-29.161;-6.884;10.2
2010;-29.337;-5.783;10.861
2020;-29.526;-4.683;11.763
2030;-29.68;-4.142;12.465
2040;-30.995;-3.429;12.247
2050;-32.605;-2.716;12.029
2060;-34.292;-3.403;12.661
2070;-35.019;-4.117;13.237
2080;-35.746;-4.832;13.546
2090;-36.411;-4.746;13.415
2100;-36.196;-4.957;12.892
2110;-35.794;-4.768;12.37
2120;-35.31;-3.699;11.33
2130;-33.266;-2.72;10.352
2140;-31.222;-2.061;10.84
2150;-29.447;-2.254;11.328
2160;-29.512;-2.523;11.054
2170;-29.577;-3.032;11.739
2180;-29.814;-3.876;11.022
2190;-27.93;-4.665;10.305
2200;-26.046;-4.934;10.371
2210;-23.879;-4.501;10.341
2220;-22.283;-4.088;9.669
2230;-20.687;-3.676;8.917
2240;-18.863;-3.177;7.539
2250;-17.117;-3.157;7.201
2260;-15.371;-3.138;6.863
2270;-13.866;-3.181;6.719
2280;-12.168;-3.183;6.054
2290;-9.67;-3.694;5.479
2300;-7.103;-3.921;4.903
2310;-4.357;-3.429;3.221
2320;-1.891;-3.105;1.469
2330;0.41;-2.843;-0.214
2340;3.763;-2.941;-1.057
2350;5.196;-2.353;-1.913
2360;6.36;-1.917;-2.77
2370;6.634;-2.361;-2.738
2380;6.269;-2.098;-2.658
2390;5.979;-1.676;-2.771
2400;5.221;-0.374;-2.884
2410;5.742;0.937;-3.108
2420;6.477;2.302;-3.971
2430;7.254;3.872;-4.745
2440;7.15;4.681;-5.519
2450;6.895;5.346;-6.732
2460;6.626;5.378;-7.939
2470;6.917;4.37;-9.167
2480;7.208;3.306;-10.794
2490;7.272;2.046;-12.298
2500;6.615;1.45;-12.761
2510;5.959;0.854;-13.073
2520;5.309;0.223;-13.564
2530;4.459;0.49;-13.182
2540;3.61;1.236;-12.579
2550;2.746;1.406;-12.101
2560;2.283;1.499;-12.079
2570;1.819;1.672;-12.084
2580;1.059;1.044;-11.945
2590;-0.181;0.306;-11.606
2600;-1.421;-1.248;-11.632
2610;-2.737;-2.283;-11.658
2620;-3.972;-3.372;-11.148
2630;-4.848;-5.052;-10.623
2640;-5.386;-6.052;-9.941
2650;-4.204;-7.018;-9.258
2660;-3.942;-7.826;-8.368
2670;-3.514;-8.914;-7.479
2680;-3.087;-9.941;-6.506
2690;-2.059;-10.283;-5.534
2700;-0.873;-10.745;-4.84
2710;-0.767;-11.434;-4.47
2720;-1.421;-11.084;-4.19
2730;-2.357;-10.334;-3.79
2740;-3.294;-9.577;-3.735
2750;-2.63;-9.339;-4.08
2760;-1.926;-8.662;-4.233
2770;-1.221;-7.833;-4.062
2780;0.484;-7.804;-3.263
2790;1.934;-8.061;-2.292
2800;3.383;-7.727;-1.349
2810;2.593;-7.393;0.914
2820;1.817;-6.939;3.081
2830;1.04;-5.672;5.248
2840;-0.057;-3.764;7.006
2850;-1.401;-1.774;8.508
2860;-2.746;-0.11;10.01
2870;-2.771;1.913;10.157
2880;-2.886;3.93;10.27
2890;-3.138;5.363;10.343
2900;-5.483;5.156;10.286
2910;-7.828;4.825;10.379
2920;-10.124;4.774;10.45
2930;-11.468;5.034;10.52
2940;-12.811;5.357;10.514
2950;-13.823;5.8;10.534
2960;-12.12;7.081;10.553
2970;-10.417;8.514;10.421
2980;-8.417;9.548;10.368
2990;-6.857;9.73;10.337
3000;-6.337;9.76;10.512
3010;-5.803;9.35;10.607
3020;-6.509;8.717;10.978
3030;-8.215;8.036;11.069
3040;-9.859;7.674;11.16
3050;-10.623;8.153;11.189
3060;-9.748;8.728;10.618
3070;-8.885;9.183;9.992
3080;-8.023;9.959;9.352
3090;-5.188;10.101;8.232
3100;-2.324;9.403;7.208
3110;0.539;8.705;6.185
3120;1.822;7.64;6.886
3130;3.139;6.015;7.462
3140;4.457;4.308;6.879
3150;6.001;3.992;6.206
3160;7.581;4.116;5.498
3170;9.057;4.219;4.661
3180;11.012;3.963;3.823
3190;12.879;4.532;3.055
3200;14.655;5.226;3.499
3210;15.592;5.04;3.943
3220;16.528;5.119;4.201
3230;17.244;5.314;4.659
3240;16.8;6.43;5.103
3250;16.356;7.27;5.479
3260;16.132;8.103;5.014
3270;15.509;9.257;4.694
3280;15.106;10.05;3.854
3290;14.6;10.698;3.014
3300;13.334;10.506;2.063
3310;12.047;11.234;3.033
3320;10.891;11.77;4.003
3330;10.095;11.985;4.717
3340;8.218;12.48;6.472
3350;6.244;13.87;8.571
3360;5.51;15.261;10.67
3370;5.199;16.011;9.85
3380;4.887;17.418;9.174
3390;4.303;18.625;8.778
3400;3.92;19.715;8.341
3410;3.64;20.364;7.772
3420;3.906;21.028;8.204
3430;2.732;21.473;8.705
3440;1.386;21.279;9.309
3450;1.51;21.112;8.378
3460;0.914;19.914;7.447
3470;0.298;18.397;5.687
3480;0.201;16.839;4.034
3490;1.705;14.837;2.368
3500;3.51;13.036;1.393
3510;5.316;11.2;1.298
3520;8.761;9.316;1.858
3530;12.302;8.072;2.527
3540;15.843;6.828;3.196
3550;19.263;5.618;4.199
3560;21.92;3.728;3.321
3570;24.577;1.839;2.404
3580;25.13;0.046;1.487
3590;25.683;-2.428;-0.07
3600;26.415;-4.901;-2.779
3610;25.495;-7.332;-5.481
3620;24.575;-9.684;-6.943
3630;23.828;-12.036;-8.281
3640;23.361;-14.243;-8.619
3650;22.895;-16.532;-7.863
3660;22.105;-18.742;-7.011
3670;21.034;-20.931;-6.999
3680;19.964;-23.006;-6.986
3690;19.594;-24.93;-6.96
3700;17.665;-26.854;-8.099
3710;15.735;-27.465;-9.239
3720;11.771;-27.974;-9.109
3730;7.287;-28.483;-9.117
3740;2.803;-28.77;-9.146
3750;-1.606;-27.899;-9.443
3760;-6.014;-27.029;-9.739
3770;-9.394;-26.159;-11.207
3780;-12.65;-25.727;-12.847
3790;-15.905;-26.375;-14.487
3800;-18.737;-27.023;-16.28
3810;-20.859;-27.594;-18.225
3820;-22.982;-27.846;-18.93
3830;-23;-28.097;-19.441
3840;-23.094;-28.189;-19.953
3850;-23.07;-27.841;-18.865
3860;-22.967;-27.494;-17.728
3870;-23.077;-26.772;-16.472
3880;-24.433;-26.051;-15.167
3890;-25.709;-25.25;-13.862
3900;-26.833;-24.303;-12.717
3910;-27.672;-23.348;-11.724
3920;-28.79;-22.312;-11.051
3930;-29.909;-21.221;-9.599
3940;-30.514;-19.935;-8.215
3950;-31.12;-18.594;-7.232
3960;-32.215;-17.254;-6.352
3970;-30.407;-15.946;-5.732
3980;-28.599;-14.495;-5.876
3990;-26.457;-13.044;-6.24
4000;-24.189;-13.033;-6.884
4010;-21.921;-13.126;-7.321
4020;-20.491;-13.298;-7.091
4030;-18.812;-13.47;-6.971
4040;-17.499;-12.321;-6.851
4050;-16.186;-11.332;-6.35
4060;-14.749;-10.343;-6.043
4070;-12.877;-9.674;-6.935
4080;-11.925;-8.766;-8.043
4090;-11.25;-7.857;-9.15
4100;-11.554;-7.512;-10.258
4110;-11.499;-6.967;-11.379
4120;-11.727;-6.422;-11.981
4130;-10.939;-5.939;-11.781
4140;-10.152;-5.206;-11.581
4150;-9.068;-4.792;-12.421
4160;-7.303;-4.219;-12.902
4170;-5.539;-3.754;-13.383
4180;-2.112;-3.45;-15.177
4190;-0.084;-3.097;-16.859
4200;1.943;-3.006;-17.222
4210;3.777;-2.714;-17.799
4220;4.81;-2.534;-18.699
4230;5.739;-2.69;-18.763
4240;6.654;-2.88;-18.999
4250;7.568;-2.59;-19.554
4260;8.723;-2.259;-20.11
4270;9.921;-1.848;-20.342
4280;11.12;-1.651;-20.174
4290;13.199;-1.35;-20.006
4300;15.192;-0.89;-19.432
4310;17.185;-1.742;-18.858
4320;19.418;-2.684;-18.45
4330;21.948;-3.866;-17.081
4340;24.477;-3.392;-15.865
4350;27.099;-2.917;-14.757
4360;29.721;-2.643;-13.65
4370;29.863;-2.341;-12.177
4380;30.332;-0.71;-10.463
4390;30.636;0.92;-8.75
4400;31.499;2.891;-6.862
4410;31.487;3.943;-4.094
4420;31.337;4.968;-1.332
4430;30.658;6.153;0.389
4440;29.979;7.749;1.986
4450;28.759;9.372;3.657
4460;27.622;10.796;5.007
4470;26.485;12.883;6.15
4480;25.315;14.97;7.454
4490;24.37;17.057;8.757
4500;23.425;18.663;10.327
4510;21.342;19.709;12.592
4520;19.308;20.754;14.912
4530;17.273;21.945;18.512
4540;14.099;21.782;22.388
4550;10.926;21.619;25.097
4560;10.592;22.597;28.406
4570;9.37;23.542;31.79
4580;8.148;24.487;34.807
4590;3.366;23.679;37.823
4600;-0.356;23.119;40.77
4610;-4.077;23.674;42.599
4620;-3.375;24.23;44.317
4630;-3.018;23.506;43.356
4640;-0.541;21.691;42.394
4650;1.466;19.876;41.543
4660;3.742;19.021;40.932
4670;4.658;18.437;40.528
4680;4.252;17.854;41.364
4690;3.812;16.79;42.2
4700;4.172;16.226;43.105
4710;4.47;15.662;43.564
4720;4.81;14.166;43.934
4730;4.808;12.669;43.823
4740;4.807;9.266;43.713
4750;3.206;6.015;43.83
4760;2.288;3.284;42.908
4770;1.371;0.727;41.985
4780;1.374;-1.892;39.599
4790;1.015;-3.152;37.212
4800;0.657;-4.017;34.55
4810;-1.102;-5.226;32.528
4820;-2.881;-6.396;30.658
4830;-4.061;-6.716;26.35
4840;-1.728;-7.036;22.043
4850;-0.32;-7.356;17.542
4860;1.088;-9.28;14.241
4870;0.51;-11.218;10.221
4880;0.636;-13.156;7.811
4890;-1.359;-15.32;5.401
4900;-4.223;-17.512;4.207
4910;-6.309;-20.269;1.892
4920;-7;-22.826;-0.47
4930;-8.891;-25.342;-3.101
4940;-11.058;-25.775;-4.851
4950;-13.51;-26.728;-6.698
4960;-15.963;-27.647;-7.745
4970;-18.463;-28.498;-10.312
4980;-20.699;-29.349;-12.268
4990;-21.975;-28.28;-13.789
5000;-21.741;-27.152;-15.331
5010;-21.368;-26.023;-16.673
5020;-20.196;-24.833;-17.877
5030;-20.081;-23.67;-18.863
5040;-19.967;-22.508;-19.13
5050;-20.652;-21.858;-19.444
5060;-22.206;-21.174;-21.247
5070;-23.759;-20.49;-22.49
5080;-26.872;-20.234;-21.92
5090;-29.626;-19.979;-21.392
5100;-32.381;-19.462;-20.877
5110;-35.454;-18.385;-19.523
5120;-38.422;-17.308;-17.448
5130;-41.39;-15.966;-15.553
5140;-43.247;-14.023;-15.258
5150;-43.875;-12.081;-15.957
5160;-44.502;-10.314;-16.794
5170;-44.654;-9.068;-17.632
5180;-43.199;-7.821;-18.051
5190;-41.743;-8.877;-19.406
5200;-41.873;-9.934;-20.732
5210;-42.113;-11.796;-22.539
5220;-42.781;-13.498;-22.826
5230;-41.448;-14.979;-23.168
5240;-41.076;-15.772;-23.51
5250;-40.676;-16.445;-24.332
5260;-41.836;-17.284;-24.665
5270;-43.796;-17.855;-24.997
5280;-45.259;-18.426;-23.251
5290;-46.523;-19.087;-22.225
5300;-47.103;-19.028;-21.275
5310;-47.684;-18.968;-20.579
5320;-48.505;-17.716;-20.444
5330;-48.4;-16.463;-20.661
5340;-48.606;-15.211;-20.877
5350;-48.811;-14.79;-21.494
5360;-47.102;-14.779;-22.806
5370;-45.09;-14.768;-24.138
5380;-43.077;-14.855;-24.81
5390;-36.953;-15.177;-23.881
5400;-30.836;-15.712;-23.16
5410;-24.229;-14.127;-22.335
5420;-17.102;-12.549;-22.39
5430;-9.954;-12.383;-23.063
5440;-3.421;-11.018;-23.737
5450;9.913;-9.652;-23.05
5460;23.378;-5.643;-22.09
5470;37.16;-1.633;-21.13
5480;44.862;2.659;-20.459
5490;52.909;8.221;-19.789
5500;60.956;13.782;-18.439
5510;66.043;22.658;-16.895
5520;70.861;30.989;-15.072
5530;75.679;39.32;-15.527
5540;81.897;42.421;-15.72
5550;87.687;45.051;-14.953
5560;93.477;47.681;-14.124
5570;99.788;48.212;-12.723
5580;106.112;48.743;-11.404
5590;112.436;49.012;-12.605
5600;119.004;48.801;-13.407
5610;124.177;48.59;-13.815
5620;129.349;48.081;-15.023
5630;137.24;47.212;-16.72
5640;140.011;46.343;-18.734
5650;142.782;45.234;-20.748
5660;142.321;42.126;-21.108
5670;140.492;39.161;-20.526
5680;138.767;36.974;-20.261
5690;134.721;34.786;-19.756
5700;125.316;31.559;-20.611
5710;116.014;26.589;-21.466
5720;107.004;21.619;-22.039
5730;102.074;16.77;-21.571
5740;97.276;9.252;-21.103
5750;90.752;1.735;-20.436
5760;88.748;-9.862;-19.203
5770;86.743;-21.37;-18.25
5780;81.931;-32.912;-17.297
5790;75.519;-37.727;-15.872
5800;69.106;-42.542;-15.393
5810;63.885;-45.113;-14.914
5820;58.385;-46.392;-14.698
5830;52.884;-47.67;-13.161
5840;46.997;-47.897;-9.981
5850;40.99;-46.783;-6.8
5860;34.983;-45.67;-5.579
5870;29.115;-43.17;-3.559
5880;19.086;-40.607;-2.186
5890;9.057;-37.044;-0.69
5900;-1.11;-33.469;1.247
5910;-7.728;-29.949;1.743
5920;-14.346;-26.789;2.337
5930;-21.13;-22.869;4.721
5940;-23.379;-19.252;6.866
5950;-25.629;-14.876;9.011
5960;-27.941;-10.444;11.301
5970;-32.332;-6.012;14.152
5980;-36.572;-0.714;15.963
5990;-40.647;4.583;17.498
6000;-43.121;11.121;20.233
6010;-46.389;18.949;22.982
6020;-49.588;26.777;25.731
6030;-50.546;34.444;30.968
6040;-51.567;40.594;35.886
6050;-52.836;46.745;41.223
6060;-55.505;49.859;46.479
6070;-58.174;52.974;51.734
6080;-60.401;54.076;55.669
6090;-62.509;54.443;59.77
6100;-65.017;54.81;62.628
6110;-67.814;54.79;67.446
6120;-70.411;53.874;72.263
6130;-71.608;52.959;77.481
6140;-72.785;51.945;81.097
6150;-71.361;51.028;84.272
6160;-69.938;50.11;87.412
6170;-68.556;48.446;87.233
6180;-67.326;46.615;84.903
6190;-67.895;44.385;82.574
6200;-68.465;42.283;80.175
6210;-70.294;40.45;75.297
6220;-70.363;38.417;70.215
6230;-70.432;35.646;65.21
6240;-69.618;32.875;62.044
6250;-68.844;30.549;57.679
6260;-68.07;28.568;53.01
6270;-64.538;25.748;47.829
6280;-61.127;22.473;40.208
6290;-57.716;19.199;32.588
6300;-53.381;15.924;25.201
6310;-49.272;13.063;17.877
6320;-45.163;10.203;8.193
6330;-41.757;8.982;-1.491
6340;-39.232;10.028;-11.175
6350;-36.872;11.066;-19.492
6360;-35.291;12.87;-26.45
6370;-33.91;14.674;-33.359
6380;-30.44;16.134;-40.268
6390;-26.694;16.07;-45.153
6400;-25.548;16.007;-49.953
6410;-27.877;14.61;-54.753
6420;-30.159;14.265;-56.233
6430;-32.04;13.92;-57.617
6440;-30.721;12.975;-54.354
6450;-29.672;11.954;-51.092
6460;-26.742;10.934;-45.35
6470;-23.812;10.051;-40.194
6480;-19.343;8.863;-31.279
6490;-14.874;7.676;-24.203
6500;-10.406;4.961;-17.127
6510;-7.109;2.691;-9.803
6520;-6.412;1.261;-2.263
6530;-5.716;-0.301;6.716
6540;-7.819;-0.102;15.737
6550;-9.757;0.021;24.757
6560;-11.095;1.183;34.095
6570;-12.378;2.346;43.233
6580;-15.106;2.921;52.55
6590;-17.075;1.617;61.868
6600;-19.312;0.312;71.24
6610;-15.887;-4.953;74.67
6620;-12.462;-10.218;78.101
6630;-10.844;-15.683;81.531
6640;-8.866;-21.426;84.644
6650;-6.481;-26.666;85.397
6660;-0.786;-30.821;86.15
6670;4.909;-34.975;86.903
6680;9.92;-37.28;87.877
6690;11.731;-38.433;82.811
6700;13.611;-39.586;77.745
6710;15.611;-39.659;72.341
6720;17.652;-39.07;66.937
6730;18.292;-38.121;57.828
6740;19.012;-38.52;49.199
6750;19.119;-38.932;40.646
6760;19.625;-39.665;32.092
6770;20.131;-40.459;23.305
6780;19.383;-41.149;14.069
6790;21.346;-43.599;4.833
6800;23.309;-46.097;-4.403
6810;23.392;-50.154;-13.859
6820;23.73;-55.102;-20.255
6830;24.948;-59.152;-26.651
6840;26.166;-63.201;-33.047
6850;27.397;-67.252;-39.291
6860;24.029;-68.343;-39.055
6870;20.661;-69.434;-38.819
6880;18.292;-67.737;-38.163
6890;15.564;-65.519;-37.603
6900;12.836;-63.301;-34.603
6910;12.217;-62.908;-31.963
6920;11.549;-62.528;-29.323
6930;11.441;-64.592;-26.683
6940;11.354;-66.655;-23.228
6950;12.303;-68.885;-21.172
6960;13.132;-72.23;-19.117
6970;13.996;-75.575;-17.062
6980;10.639;-75.76;-14.855
6990;7.201;-74.314;-16.31
7000;4.212;-72.869;-17.766
7010;2.823;-67.863;-19.221
7020;1.379;-62.513;-20.8
7030;1.306;-58.123;-23.579
7040;1.233;-53.801;-26.359
7050;3.702;-50.469;-29.138
7060;7.727;-45.577;-33.028
7070;11.752;-40.719;-34.797
7080;16.578;-36.084;-36.567
7090;21.404;-31.45;-38.019
7100;26.23;-25.593;-40.065
7110;32.057;-20.457;-43.87
7120;37.869;-15.334;-46.898
7130;42.281;-12.331;-49.926
7140;46.694;-9.328;-52.953
7150;50.167;-6.484;-55.712
7160;51.297;-2.139;-59.95
7170;52.426;2.206;-64.596
7180;56.346;6.063;-69.241
7190;60.135;10.246;-73.439
7200;62.964;14.388;-76.756
7210;59.633;23.53;-79.839
7220;56.433;32.748;-82.921
7230;57.474;38.84;-85.494
7240;58.516;44.932;-82.986
7250;56.459;48.07;-80.492
7260;52.251;47.524;-77.999
7270;48.043;46.978;-75.553
7280;44.555;48.232;-72.508
7290;41.37;49.106;-68.586
7300;36.105;50.901;-64.665
7310;30.84;52.695;-60.73
7320;25.756;51.408;-59.395
7330;20.512;50.379;-57.731
7340;15.268;49.35;-56.068
7350;14.204;48.457;-54.404
7360;12.072;48.338;-52.761
7370;9.939;48.219;-50.599
7380;6.727;53.061;-48.188
7390;3.19;58.206;-45.777
7400;0.614;63.95;-43.621
7410;-1.963;69.695;-38.345
7420;-7.731;80.724;-33.51
7430;-16.931;92.502;-28.676
7440;-26.131;104.28;-23.828
7450;-35.268;111.4;-18.339
7460;-37.451;113.01;-13.665
7470;-39.634;114.619;-8.99
7480;-39.618;112.189;-4.04
7490;-40.188;109.697;-0.69
7500;-38.397;110.124;2.24
7510;-36.607;110.552;5.17
7520;-34.654;111.121;8.223
7530;-33.517;110.263;11.237
7540;-32.381;109.406;14.926
7550;-30.946;109.679;18.614
7560;-29.491;110.138;22.302
7570;-27.796;113.437;26.321
7580;-24.821;116.737;29.781
7590;-21.914;119.284;33.323
7600;-22.568;121.752;36.865
7610;-23.222;124.219;40.786
7620;-23.135;123.89;40.748
7630;-22.217;118.766;40.819
7640;-21.298;113.641;40.891
7650;-22.783;109.034;41.121
7660;-24.593;104.159;44.032
7670;-23.163;94.123;47.025
7680;-24.292;83.527;50.018
7690;-25.732;72.738;53.128
7700;-27.132;66.103;59.359
7710;-28.532;59.469;65.892
7720;-27.19;52.033;72.426
7730;-27.807;49.003;78.781
7740;-28.423;45.972;84.575
7750;-29.16;40.382;88.81
7760;-29.338;34.337;92.982
7770;-29.796;28.211;97.154
7780;-27.414;19.806;101.272
7790;-25.314;11.221;101.949
7800;-22.61;1.443;102.419
7810;-19.905;-8.335;102.89
7820;-18.036;-18.381;103.491
7830;-18.137;-27.881;102.012
7840;-18.237;-37.382;100.03
7850;-14.058;-46.683;98.048
7860;-9.106;-54.908;96.08
7870;-4.474;-59.852;96.992
7880;0.157;-64.797;97.807
7890;6.477;-68.266;98.622
7900;15.836;-72.294;99.382
7910;25.194;-76.321;96.102
7920;31.823;-78.846;93.27
7930;41.075;-80.865;90.439
7940;50.326;-82.884;87.69
7950;55.977;-85.223;81.501
7960;61.159;-87.832;75.432
7970;63.661;-89.68;69.508
7980;66.163;-91.528;63.583
7990;67.703;-93.57;57.756
8000;69.199;-93.154;54.968
8010;70.694;-92.739;51.863
8020;71.799;-93.451;48.759
8030;70.629;-92.034;45.585
8040;69.459;-90.618;44.931
8050;67.69;-87.241;44.222
8060;64.292;-83.534;43.513
8070;61.655;-79.386;42.797
8080;59.018;-75.239;43.441
8090;59.899;-71.789;44.458
8100;56.094;-69.043;45.474
8110;52.288;-66.297;46.588
8120;49.011;-64.172;46.701
8130;45.858;-61.738;46.821
8140;41.265;-60.503;46.941
8150;32.392;-58.869;46.999
8160;23.643;-56.807;47.137
8170;17.292;-56.634;45.354
8180;10.942;-56.462;43.517
8190;5.03;-53.07;41.68
8200;3.332;-49.345;39.643
8210;1.635;-45.619;35.286
8220;-2.503;-44.694;31.163
8230;-6.276;-42.803;27.04
8240;-9.528;-40.912;22.793
8250;-14.381;-39.701;16.146
8260;-18.985;-38.041;9.72
8270;-23.868;-34.772;3.294
8280;-28.75;-31.503;-3.194
8290;-32.261;-26.873;-10.283
8300;-35.178;-24.948;-17.316
8310;-38.095;-23.022;-24.349
8320;-41.372;-20.857;-31.396
8330;-43.953;-19.429;-35.803
8340;-50.294;-17.841;-40.113
8350;-56.634;-16.254;-44.423
8360;-63.292;-13.706;-48.734
8370;-70.582;-10.785;-52.276
8380;-77.872;-7.863;-55.498
8390;-83.618;-4.074;-58.575
8400;-85.16;-0.479;-61.652
8410;-86.702;3.117;-64.661
8420;-87.804;5.713;-66.509
8430;-88.817;8.24;-68.509
8440;-90.309;7.927;-70.509
8450;-91.801;7.614;-72.619
8460;-95.857;4.759;-72.61
8470;-97.417;4.138;-73.048
8480;-98.977;3.517;-73.487
8490;-102.301;1.317;-73.877
8500;-104.487;-0.134;-73.028
8510;-106.673;-1.585;-71.495
8520;-107.179;-3.636;-69.963
8530;-107.354;-5.963;-68.465
8540;-109.33;-9.41;-66.767
8550;-111.305;-12.857;-64.476
8560;-109.726;-15.588;-62.185
8570;-107.324;-18.69;-59.894
8580;-104.923;-21.792;-58.781
8590;-99.727;-23.16;-58.228
8600;-94.552;-24.97;-57.943
8610;-88.377;-27.739;-57.659
8620;-81.561;-28.149;-57.106
8630;-74.195;-29.262;-56.473
8640;-68.468;-31.415;-56.288
8650;-62.741;-33.568;-56.103
8660;-53.734;-32.641;-55.877
8670;-45.298;-30.79;-54.851
8680;-36.862;-28.939;-54.335
8690;-27.026;-23.968;-53.819
8700;-16.397;-19.08;-53.441
8710;-2.888;-11.512;-53.543
8720;11.501;-2.423;-53.597
8730;25.655;6.354;-53.651
8740;41.498;16.939;-53.622
8750;57.341;27.524;-53.553
8760;72.319;35.781;-53.498
8770;85.196;44.879;-53.443
8780;98.073;53.977;-53.388
8790;111.19;60.875;-52.68
8800;123.639;68.241;-50.812
8810;132.367;74.768;-48.924
8820;141.095;81.295;-47.036
8830;146.658;87.079;-45.286
8840;149.571;91.742;-42.255
8850;152.484;96.406;-38.97
8860;154.047;98;-35.684
8870;154.921;97.11;-32.523
8880;155.796;96.221;-29.401
8890;159.15;93.931;-26.294
8900;162.16;91.6;-23.186
8910;161.89;86.189;-19.934
8920;161.619;80.778;-16.641
8930;159.564;75.621;-13.625
8940;156.757;67.316;-10.608
8950;153.95;59.011;-7.75
8960;146.942;51.258;-4.332
8970;139.171;41.923;-1.319
8980;131.4;32.588;1.695
8990;124.189;24.252;4.709
9000;116.116;16.172;7.211
9010;108.763;10.572;9.313
9020;101.41;4.972;11.084
9030;94.782;-0.607;12.855
9040;87.997;-3.497;14.757
9050;81.212;-6.386;16.139
9060;72.912;-10.428;17.142
9070;64.19;-14.952;18.145
9080;58.669;-18.836;19.092
9090;55.028;-22.84;19.04
9100;50.966;-26.368;18.829
