timepoints (min);46: wc-2-.1;47: wc-2-.2;48: wc-2-.3
1400;8.604;-25.715;81.168
1410;7.006;-25.934;81.836
1420;5.167;-24.753;81.823
1430;3.568;-22.835;81.811
1440;2.052;-21.412;84.4
1450;1.328;-21.51;85.52
1460;0.604;-21.084;86.64
1470;-0.6;-20.658;89.964
1480;-1.804;-19.912;93.288
1490;-2.676;-18.972;96.052
1500;-3.548;-18.619;98.817
1510;-4.899;-17.946;103.698
1520;-5.941;-17.163;107.219
1530;-7.262;-16.379;110.741
1540;-8.298;-16.236;112.39
1550;-9.334;-16.334;112.56
1560;-10.28;-16.432;112.309
1570;-10.786;-16.97;112.354
1580;-10.292;-17.418;110.08
1590;-9.812;-17.866;105.846
1600;-9.568;-17.975;101.611
1610;-9.324;-17.866;95.292
1620;-9.6;-17.757;89.834
1630;-9.876;-17.648;84.377
1640;-10.354;-16.499;79.574
1650;-10.833;-14.895;73.491
1660;-12.112;-13.291;68.768
1670;-13.39;-12.647;63.873
1680;-14.909;-11.879;62.575
1690;-16.428;-11.11;58.717
1700;-17.117;-7.462;54.859
1710;-17.766;-2.855;52.956
1720;-17.934;1.752;48.972
1730;-17.782;5.639;44.713
1740;-17.63;9.443;40.55
1750;-17.423;13.247;34.388
1760;-16.737;12.654;26.825
1770;-14.65;11.978;19.262
1780;-12.563;11.302;9.923
1790;-10.913;9.506;2.903
1800;-9.119;7.731;-4.116
1810;-6.884;6.466;-11.308
1820;-4.65;6.841;-19.059
1830;-3.339;7.292;-24.491
1840;-2.029;7.743;-29.854
1850;-2.346;7.914;-34.97
1860;-2.663;8.803;-37.726
1870;-2.461;9.691;-40.481
1880;-1.298;9.459;-42.752
1890;-0.135;7.639;-45.022
1900;0.814;5.818;-45.24
1910;2.563;3.997;-45.21
1920;4.312;2.012;-45.179
1930;6.061;-0.034;-48.629
1940;8.116;-2.201;-49.799
1950;9.163;-6.008;-51.527
1960;10.21;-9.822;-55.175
1970;11.257;-13.877;-58.823
1980;12.011;-18.372;-62.568
1990;12.646;-22.295;-66.313
2000;13.425;-26.218;-66.378
2010;14.204;-28.541;-66.298
2020;13.625;-30.967;-66.101
2030;13.046;-33.393;-64.023
2040;11.986;-32.259;-61.946
2050;10.775;-31.077;-60.353
2060;9.124;-29.895;-58.857
2070;7.473;-29.713;-56.8
2080;5.822;-29.607;-54.743
2090;4.532;-29.501;-52.59
2100;4.843;-26.274;-50.677
2110;5.112;-22.814;-50.404
2120;5.381;-19.353;-50.738
2130;4.738;-15.517;-51.392
2140;5.455;-11.495;-52.046
2150;6.172;-5.113;-52.444
2160;6.269;1.269;-50.403
2170;6.29;7.617;-48.361
2180;6.31;13.55;-46.92
2190;6.091;19.604;-47.421
2200;5.899;26.938;-47.921
2210;5.928;34.223;-48.422
2220;5.957;41.509;-46.937
2230;5.986;48.663;-44.727
2240;4.985;55.301;-42.517
2250;3.983;61.058;-41.988
2260;2.796;66.815;-41.692
2270;1.608;72.745;-40.397
2280;0.462;78.674;-39.102
2290;-0.204;82.283;-36.786
2300;1.05;85.677;-33.71
2310;2.414;83.672;-30.635
2320;3.695;81.666;-27.2
2330;4.977;79.861;-22.166
2340;5.938;78.614;-16.779
2350;6.779;73.967;-11.393
2360;7.503;76.09;-4.125
2370;8.228;78.212;3.142
2380;8.952;80.335;10.41
2390;8.406;82.396;18.403
2400;7.019;82.097;26.286
2410;5.068;78.837;31.728
2420;3.116;75.468;37.171
2430;1.337;72.098;42.214
2440;-0.523;68.321;46.857
2450;-2.222;63.361;51.465
2460;-3.908;54.241;55.666
2470;-5.683;45.121;57.668
2480;-7.458;36.001;59.669
2490;-7.993;27.143;61.67
2500;-7.688;19.166;58.971
2510;-7.521;11.188;55.851
2520;-7.113;3.937;51.731
2530;-6.705;-3.315;48.211
2540;-6.297;-10.566;44.691
2550;-8.488;-17.617;44.411
2560;-10.68;-19.268;44.462
2570;-12.858;-19.519;43.941
2580;-14.981;-19.694;41.819
2590;-17.103;-19.869;39.698
2600;-19.946;-19.782;37.232
2610;-22.789;-26.451;33.926
2620;-25.363;-32.92;30.895
2630;-27.937;-39.389;27.541
2640;-30.51;-45.975;23.026
2650;-31.404;-52.499;18.512
2660;-32.222;-56.063;14.557
2670;-32.902;-59.455;10.506
2680;-33.582;-61.567;7.007
2690;-34.262;-63.679;3.908
2700;-35.378;-65.742;0.85
2710;-36.254;-63.556;-2.208
2720;-37.571;-61.37;-0.386
2730;-38.723;-55.057;1.326
2740;-39.875;-48.743;3.037
2750;-41.866;-42.43;9.229
2760;-40.258;-36.055;15.421
2770;-39.374;-30.4;21.612
2780;-38.49;-22.345;31.284
2790;-37.55;-14.31;41.28
2800;-35.731;-6.276;48.036
2810;-35.192;1.51;54.792
2820;-34.935;7.897;61.548
2830;-34.679;15.043;64.103
2840;-34.443;22.292;66.846
2850;-33.367;29.542;69.877
2860;-31.211;36.792;73.749
2870;-29.055;44.166;77.621
2880;-26.548;51.539;81.492
2890;-24.123;56.17;82.004
2900;-22.538;60.8;82.633
2910;-21.593;65.43;82.702
2920;-20.648;69.605;82.771
2930;-19.29;72.501;82.84
2940;-17.876;72.156;80.869
2950;-16.462;72.397;78.898
2960;-15.088;72.639;76.541
2970;-13.714;73.363;69.303
2980;-12.051;69.767;62.066
2990;-10.153;66.971;54.829
3000;-8.255;64.582;48.232
3010;-6.677;62.193;41.745
3020;-5.099;59.99;35.258
3030;-3.535;55.388;25.291
3040;-1.957;53.145;15.324
3050;-0.379;51.123;5.557
3060;2.399;49.101;-4.21
3070;5.177;47.079;-13.708
3080;7.796;43.331;-19.005
3090;10.201;39.583;-24.303
3100;12.607;35.684;-29.601
3110;13.932;31.785;-32.459
3120;13.858;27.885;-34.628
3130;13.377;23.931;-36.796
3140;12.895;23.217;-35.604
3150;12.745;22.982;-34.412
3160;13.234;21.817;-33.221
3170;13.644;20.651;-28.709
3180;13.875;20.81;-25.087
3190;14.105;24.208;-19.425
3200;14.314;26.087;-13.763
3210;14.324;29.083;-8.101
3220;14.174;32.079;-4.039
3230;14.975;35.337;0.403
3240;15.777;37.794;5.044
3250;16.433;39.892;9.046
3260;13.81;41.48;13.047
3270;10.386;43.068;17.048
3280;6.914;44.655;17.85
3290;3.443;44.021;19.396
3300;-0.001;43.386;20.742
3310;-3.365;41.514;22.088
3320;-4.17;39.643;23.435
3330;-5.07;37.771;25.741
3340;-5.971;35.899;28.047
3350;-6.727;33.883;29.932
3360;-7.483;31.506;29.378
3370;-2.639;29.254;28.823
3380;1.888;27.001;28.269
3390;6.415;24.749;28.115
3400;10.79;22.017;28.774
3410;15.166;20.552;29.433
3420;21.261;19.328;26.772
3430;27.446;18.105;24.112
3440;33.63;16.881;20.371
3450;39.67;17.178;16.63
3460;45.71;17.474;12.338
3470;51.91;15.257;9.646
3480;56.305;13.039;6.953
3490;60.699;10.821;4.261
3500;65.239;8.963;0.128
3510;69.778;7.105;-3.908
3520;75.221;7.887;-8.654
3530;78.263;8.414;-10.2
3540;81.306;8.941;-11.746
3550;84.349;9.468;-13.292
3560;87.433;10.514;-14.239
3570;87.999;8.761;-14.709
3580;86.884;7.753;-16.139
3590;85.77;6.579;-17.57
3600;84.655;5.406;-19
3610;84.161;4.592;-18.63
3620;79.433;2.698;-18.261
3630;74.785;1.218;-17.732
3640;70.137;-0.262;-17.604
3650;65.488;-2.101;-17.476
3660;60.619;-5.379;-17.348
3670;54.055;-8.658;-16.579
3680;48.411;-6.206;-16.535
3690;42.767;-3.753;-15.059
3700;37.123;-1.301;-13.583
3710;31.665;0.966;-12.108
3720;26.055;5.112;-13.632
3730;24.846;9.578;-15.156
3740;23.636;13.486;-16.425
3750;22.426;17.393;-16.254
3760;21.106;21.301;-16.083
3770;19.414;22.417;-15.912
3780;21.161;15.852;-8.981
3790;22.909;8.73;-2.401
3800;24.657;1.607;4.426
3810;26.37;-5.516;10.654
3820;28.083;-9.839;16.881
3830;25.956;-15.488;20.909
3840;23.829;-21;24.937
3850;21.702;-26.512;29.075
3860;20.492;-32.023;31.309
3870;19.283;-36.455;33.543
3880;18.273;-40.887;35.778
3890;17.263;-45.063;33.292
3900;16.254;-49.24;30.841
3910;15.582;-53.417;27.687
3920;14.91;-57.593;23.892
3930;13.879;-67.37;20.098
3940;12.847;-77.146;16.303
3950;11.815;-85.214;10.469
3960;10.694;-93.281;5.055
3970;9.331;-101.349;2.248
3980;7.448;-109.737;-0.559
3990;5.565;-118.124;-3.365
4000;3.683;-126.353;-7.652
4010;1.821;-133.582;-11.939
4020;-0.055;-140.811;-14.964
4030;-3.491;-140.36;-24.749
4040;-6.927;-139.909;-34.534
4050;-10.363;-139.72;-44.319
4060;-13.943;-139.6;-51.743
4070;-17.552;-135.6;-59.444
4080;-17;-130.08;-64.538
4090;-16.448;-124.56;-69.632
4100;-15.897;-119.102;-74.726
4110;-15.331;-113.644;-79.819
4120;-15.503;-108.497;-80.793
4130;-15.956;-100.589;-82.319
4140;-16.408;-91.881;-79.703
4150;-16.923;-83.174;-77.088
4160;-17.437;-74.556;-74.473
4170;-17.75;-65.938;-69.738
4180;-18.623;-58.844;-64.837
4190;-19.497;-50.79;-60.378
4200;-20.659;-43.577;-53.879
4210;-21.822;-36.425;-47.379
4220;-22.061;-29.273;-40.88
4230;-24.139;-22.121;-31.821
4240;-26.218;-14.28;-22.692
4250;-28.303;-4.359;-12.146
4260;-30.389;4.811;-1.6
4270;-31.872;13.981;8.946
4280;-32.834;23.15;19.492
4290;-33.797;32.32;27.812
4300;-34.174;42.028;36.132
4310;-34.55;52.815;42.148
4320;-34.047;59.399;48.163
4330;-32.535;65.982;54.178
4340;-31.023;72.566;55.353
4350;-29.339;79.149;56.28
4360;-27.655;86.16;58.366
4370;-23.211;94.506;56.331
4380;-19.181;100.092;54.297
4390;-15.15;105.679;52.262
4400;-11.43;111.265;48.788
4410;-7.31;116.851;45.417
4420;-2.95;122.01;39.829
4430;1.12;126.048;34.241
4440;4.873;129.127;28.654
4450;8.626;132.206;23.066
4460;10.339;135.284;18.389
4470;11.852;138.177;13.712
4480;13.379;140.993;6.516
4490;14.568;140.05;-0.68
4500;15.757;137.026;-7.876
4510;14.906;134.003;-10.992
4520;13.735;130.979;-13.997
4530;12.723;128.921;-16.706
4540;11.428;126.919;-17.375
4550;10.132;119.876;-18.044
4560;9.357;111.753;-18.713
4570;7.702;103.63;-17.619
4580;6.454;95.563;-16.526
4590;5.074;87.495;-10.412
4600;3.695;79.181;-4.299
4610;2.196;70.866;1.814
4620;-1.463;61.672;3.927
4630;-4.943;51.153;7.206
4640;-8.679;40.634;10.484
4650;-12.414;30.116;15.196
4660;-15.709;20.246;19.908
4670;-19.004;10.375;24.619
4680;-23.251;1.363;26.592
4690;-27.85;-7.65;28.564
4700;-32.448;-16.662;30.371
4710;-35.087;-25.674;31.578
4720;-37.726;-33.142;32.785
4730;-40.75;-40.61;33.992
4740;-43.775;-44.455;37.745
4750;-46.44;-48.301;41.498
4760;-47.065;-52.146;40.523
4770;-47.69;-55.992;39.548
4780;-47.687;-51.508;38.572
4790;-47.684;-47.023;40.157
4800;-46.001;-37.354;41.39
4810;-44.839;-27.685;42.134
4820;-43.676;-18.017;40.597
4830;-41.658;-8.161;39.061
4840;-39.64;-2.306;37.524
4850;-37.582;3.989;36.092
4860;-35.404;10.457;34.661
4870;-33.226;16.924;37.56
4880;-30.876;23.392;40.459
4890;-28.526;29.811;43.359
4900;-29.575;33.11;46.258
4910;-31.465;36.01;49.244
4920;-33.354;39.578;52.23
4930;-35.099;43.146;58.315
4940;-36.844;46.714;64.399
4950;-39.589;49.993;70.483
4960;-42.254;50.792;69.847
4970;-45.022;49.79;69.921
4980;-47.673;49.265;70.361
4990;-50.324;48.739;67.441
5000;-51.535;48.214;64.521
5010;-52.746;48.012;61.601
5020;-54.302;47.491;59.607
5030;-55.858;38.13;57.612
5040;-55.574;28.934;53.037
5050;-56.97;19.738;48.462
5060;-58.365;10.542;43.887
5070;-59.886;2.339;39.312
5080;-61.406;-5.423;34.938
5090;-60.966;-9.186;30.564
5100;-60.565;-12.59;26.348
5110;-60.165;-15.995;22.131
5120;-59.862;-19.399;17.914
5130;-59.559;-22.492;11.978
5140;-57.615;-25.906;5.69
5150;-52.272;-26.2;-0.826
5160;-46.928;-26.308;-7.022
5170;-41.212;-26.415;-13.218
5180;-35.497;-26.523;-19.414
5190;-29.021;-26.92;-27.484
5200;-21.545;-28.437;-35.555
5210;-14.069;-27.474;-37.726
5220;-6.228;-26.36;-39.897
5230;1.614;-25.245;-42.068
5240;10.935;-24.131;-44.239
5250;18.457;-24.003;-46.618
5260;26.047;-25.315;-48.997
5270;33.43;-26.306;-52.426
5280;40.814;-27.491;-55.855
5290;48.397;-28.676;-59.284
5300;55.981;-29.861;-61.753
5310;63.116;-30.901;-64.119
5320;70.251;-30.461;-66.36
5330;79.906;-30.461;-68.361
5340;87.601;-31.109;-70.363
5350;95.297;-31.757;-72.364
5360;103.274;-32.406;-69.902
5370;111.252;-32.626;-67.44
5380;116.15;-29.887;-62.913
5390;119.408;-26.828;-58.386
5400;122.666;-24.637;-53.859
5410;125.8;-22.447;-46.492
5420;128.934;-20.257;-38.732
5430;128.948;-18.574;-30.972
5440;128.201;-16.891;-21.931
5450;127.455;-14.164;-12.89
5460;126.557;-11.437;-3.848
5470;125.659;-8.71;2.583
5480;123.241;-5.983;9.015
5490;119.343;-3.797;15.674
5500;115.445;-1.611;22.294
5510;111.72;2.084;28.913
5520;107.994;5.779;35.532
5530;102.069;9.474;37.465
5540;94.103;13.17;39.397
5550;86.138;18.055;40.577
5560;78.179;22.941;41.756
5570;70.221;26.657;42.935
5580;59.062;30.372;41.995
5590;47.903;34.088;41.633
5600;36.676;37.928;41.727
5610;25.448;39.888;38.061
5620;15.981;41.848;34.394
5630;9.593;42.372;30.728
5640;3.206;42.897;27.623
5650;-3.003;43.421;23.932
5660;-9.211;44.497;17.401
5670;-14.499;39.812;10.87
5680;-16.668;36.208;4.339
5690;-18.746;31.914;-2.288
5700;-20.818;27.621;-11.854
5710;-22.89;23.237;-21.419
5720;-24.081;18.854;-29.065
5730;-23.753;12.67;-36.71
5740;-23.701;6.207;-44.349
5750;-24.234;-0.794;-50.668
5760;-24.768;-8.568;-57.041
5770;-26.582;-16.342;-63.415
5780;-26.513;-24.116;-66.109
5790;-26.444;-30.21;-68.803
5800;-26.548;-37.983;-71.497
5810;-26.651;-46.185;-70.589
5820;-26.715;-54.683;-69.943
5830;-26.181;-63.181;-67.178
5840;-25.647;-71.679;-64.412
5850;-24.803;-74.457;-61.647
5860;-23.959;-75.354;-58.881
5870;-23.564;-75.921;-53.166
5880;-23.17;-76.488;-47.45
5890;-22.458;-77.055;-41.854
5900;-21.746;-77.622;-36.258
5910;-20.474;-79.029;-29.717
5920;-20.15;-74.703;-23.897
5930;-19.826;-70.302;-18.117
5940;-19.164;-65.901;-12.338
5950;-18.502;-61.499;-3.821
5960;-21.41;-57.098;4.697
5970;-25.197;-55.177;13.214
5980;-28.985;-51.924;19.435
5990;-32.49;-48.727;25.655
6000;-35.995;-45.53;30.942
6010;-38.487;-42.332;36.229
6020;-39.699;-39.135;41.516
6030;-40.912;-39.182;46.803
6040;-41.993;-40.909;50.055
6050;-43.157;-42.829;53.308
6060;-43.561;-44.749;51.8
6070;-44.005;-46.669;50.292
6080;-44.45;-48.354;48.654
6090;-44.639;-45.28;45.695
6100;-44.628;-47.926;42.743
6110;-44.777;-50.819;39.792
6120;-46.125;-53.713;34
6130;-47.474;-56.607;28.381
6140;-48.306;-59.052;22.761
6150;-49.138;-58.658;16.108
6160;-50.65;-57.423;9.454
6170;-52.161;-55.934;2.879
6180;-53.239;-54.444;-3.697
6190;-53.978;-53.354;-10.272
6200;-53.957;-52.985;-19.487
6210;-50.257;-52.615;-28.054
6220;-46.556;-49.766;-36.848
6230;-43.345;-46.406;-43.643
6240;-40.134;-43.356;-50.437
6250;-36.283;-40.306;-53.832
6260;-33.672;-40.457;-56.454
6270;-31.061;-40.607;-59.076
6280;-28.815;-37.623;-61.698
6290;-27.09;-34.64;-62.36
6300;-25.364;-31.705;-62.919
6310;-24.399;-28.25;-63.477
6320;-23.537;-24.794;-64.367
6330;-22.937;-21.339;-65.257
6340;-20.737;-22.596;-64.866
6350;-18.537;-23.597;-64.414
6360;-16.177;-20.119;-63.961
6370;-13.685;-16.64;-63.509
6380;-9.734;-13.161;-60.314
6390;-5.782;-9.683;-57.32
6400;-1.83;-7.975;-53.125
6410;2.297;-6.268;-48.931
6420;6.423;-2.84;-43.217
6430;10.913;0.588;-37.599
6440;15.403;4.015;-31.981
6450;19.132;8.163;-23.723
6460;23.069;11.972;-15.465
6470;26.669;13.542;-7.287
6480;30.269;15.112;1.332
6490;33.869;16.681;9.972
6500;36.905;18.251;15.212
6510;39.941;23.131;14.972
6520;43.295;27.178;14.829
6530;46.65;31.225;14.685
6540;50.524;35.272;13.982
6550;54.219;39.319;14.281
6560;57.274;43.349;14.47
6570;60.481;47.379;14.659
6580;63.688;53.819;14.848
6590;64.585;60.259;15.077
6600;65.481;66.699;13.294
6610;67.698;68.659;11.628
6620;69.694;70.992;9.961
6630;69.85;72.884;4.815
6640;69.799;75.066;2.309
6650;70.228;77.248;-1.087
6660;70.657;79.43;-3.662
6670;71.092;79.492;-7.757
6680;71.517;78.194;-11.092
6690;71.942;76.897;-14.428
6700;71.207;76.585;-17.687
6710;70.472;76.273;-20.946
6720;70.583;77.836;-23.636
6730;70.537;79.399;-27.326
6740;69.53;78.361;-31.532
6750;68.523;77.324;-35.739
6760;67.612;76.142;-34.466
6770;66.363;74.8;-29.597
6780;65.113;72.968;-25.046
6790;61.903;73.457;-20.494
6800;58.694;73.945;-17.462
6810;55.49;74.433;-14.43
6820;52.672;74.494;-10.079
6830;49.614;71.745;-6.01
6840;46.556;70.796;-1.941
6850;43.498;69.847;4.368
6860;40.099;68.898;9.037
6870;36.701;67.949;13.899
6880;32.302;67.054;18.761
6890;27.903;66.159;20.742
6900;23.025;65.543;22.123
6910;17.932;64.928;23.586
6920;13.44;64.313;25.05
6930;8.948;65.058;25.753
6940;4.455;66.265;26.229
6950;0.847;65.992;26.345
6960;-2.789;65.719;26.495
6970;-7.185;65.445;26.646
6980;-11.581;65.172;27.796
6990;-15.017;67.513;30.106
7000;-18.804;65.823;32.251
7010;-22.932;64.134;34.396
7020;-27.061;62.444;32.821
7030;-31.189;60.755;29.685
7040;-33.212;56.565;27.516
7050;-35.105;52.252;24.891
7060;-38.197;48.019;22.266
7070;-41.29;43.786;18.321
7080;-44.142;39.553;11.817
7090;-46.65;33.686;5.774
7100;-49.487;27.818;0.317
7110;-52.324;20.759;-3.499
7120;-55.161;13.699;-7.876
7130;-56.999;6.64;-12.252
7140;-58.808;0.188;-16.36
7150;-59.578;-6.545;-19.868
7160;-60.348;-16.108;-22.735
7170;-61.717;-25.67;-25.603
7180;-63.087;-35.233;-28.484
7190;-60.281;-45.003;-31.372
7200;-57.476;-53.292;-33.901
7210;-54.67;-60.81;-37.109
7220;-51.105;-70.487;-40.317
7230;-47.222;-80.164;-43.132
7240;-42.546;-89.924;-47.108
7250;-37.87;-95.164;-45.923
7260;-32.875;-100.404;-44.738
7270;-27.879;-103.028;-43.291
7280;-25.52;-105.651;-40.126
7290;-23.706;-108.247;-36.96
7300;-21.892;-110.843;-34.234
7310;-18.879;-113.519;-31.509
7320;-15.975;-114.461;-28.335
7330;-12.152;-115.403;-22.601
7340;-8.018;-116.131;-13.868
7350;-3.444;-116.859;-5.134
7360;1.13;-116.948;2.655
7370;6.771;-117.008;11.046
7380;12.412;-114.229;21.276
7390;18.088;-111.857;31.506
7400;22.724;-109.484;41.999
7410;27.25;-104.192;51.423
7420;29.535;-98.899;60.848
7430;31.821;-92.618;69.913
7440;30.345;-86.371;78.978
7450;28.869;-80.124;87.657
7460;23.181;-73.877;96.808
7470;17.492;-65.47;104.84
7480;11.804;-58.219;112.872
7490;3.875;-50.775;121.359
7500;-3.972;-43.331;124.686
7510;-9.819;-35.887;127.532
7520;-15.666;-30.763;130.379
7530;-18.793;-25.873;133.357
7540;-21.61;-18.979;136.335
7550;-23.026;-12.086;139.939
7560;-24.443;-5.192;143.343
7570;-25.859;-0.418;146.748
7580;-28.196;4.356;149.979
7590;-30.098;8.291;150.211
7600;-29.96;12.226;150.555
7610;-29.822;16.161;150.898
7620;-30.724;20.097;151.883
7630;-31.626;21.192;151.028
7640;-33.582;23.92;143.021
7650;-35.538;26.648;135.014
7660;-37.494;29.377;127.007
7670;-37.21;32.105;119.228
7680;-36.967;34.313;111.808
7690;-39.241;36.637;101.647
7700;-41.516;38.961;91.486
7710;-39.35;41.286;81.041
7720;-37.185;43.61;71.717
7730;-34.992;47.034;62.393
7740;-33.479;46.939;52.028
7750;-31.966;46.892;41.559
7760;-32.452;46.846;31.57
7770;-32.836;46.799;21.581
7780;-32.716;47.49;11.417
7790;-31.316;47.301;1.252
7800;-31.516;46.857;-8.974
7810;-31.716;46.412;-19
7820;-32.047;45.968;-29.026
7830;-32.295;44.572;-37.963
7840;-30.183;43.737;-46.699
7850;-30.112;42.121;-55.196
7860;-30.095;40.506;-63.692
7870;-30.079;38.891;-71.823
7880;-29.959;36.89;-81.143
7890;-25.839;33.688;-84.863
7900;-21.719;30.487;-88.583
7910;-17.805;27.299;-92.303
7920;-13.892;24.112;-98.6
7930;-10.207;20.372;-105.338
7940;-6.321;16.353;-109.396
7950;-2.512;12.334;-113.454
7960;1.298;8.204;-117.512
7970;5.108;4.075;-122.423
7980;9.214;0.145;-127.335
7990;13.8;2.095;-131.247
8000;18.566;4.046;-135.159
8010;23.331;5.492;-136.846
8020;28.097;6.939;-138.532
8030;32.89;8.248;-140.299
8040;35.033;8.557;-142.066
8050;37.177;8.866;-143.833
8060;39.32;9.175;-144.883
8070;41.463;9.112;-145.932
8080;43.6;9.683;-148.182
8090;49.623;8.654;-150.432
8100;55.647;7.625;-151.792
8110;61.67;6.596;-153.393
8120;67.694;5.967;-154.995
8130;72.966;6.172;-155.676
8140;73.277;6.978;-156.357
8150;73.589;7.783;-158.381
8160;73.901;8.589;-160.404
8170;74.212;9.76;-159.748
8180;74.262;11.228;-159.091
8190;72.632;15.735;-157.917
8200;71.001;20.243;-158.211
8210;69.371;24.75;-158.505
8220;67.92;29.258;-158.559
8230;66.331;33.834;-158.295
8240;64.222;34.931;-148.342
8250;62.113;36.028;-138.389
8260;60.004;37.124;-130.916
8270;57.509;38.221;-123.443
8280;55.435;38.903;-116.032
8290;58.44;34.946;-107.992
8300;61.445;30.989;-99.952
8310;63.686;27.032;-93.112
8320;65.926;23.075;-86.465
8330;67.523;18.294;-79.818
8340;63.08;14.633;-72.972
8350;58.637;10.972;-66.127
8360;54.539;7.312;-59.364
8370;50.441;3.651;-52.601
8380;43.692;-4.476;-44.103
8390;38.743;-12.684;-35.606
8400;34.07;-20.892;-26.028
8410;29.397;-29.101;-16.484
8420;24.724;-37.309;-6.941
8430;19.412;-40.763;2.877
8440;17.581;-46.03;12.695
8450;16.101;-51.298;24.512
8460;14.621;-56.565;36.328
8470;13.265;-61.881;46.59
8480;11.309;-64.957;56.852
8490;9.928;-66.734;57.149
8500;8.548;-68.51;57.445
8510;7.167;-70.287;57.742
8520;5.786;-72.063;58.225
8530;5.967;-69.612;58.708
8540;2.803;-62.887;58.368
8550;-0.361;-56.161;58.029
8560;-3.526;-49.436;57.69
8570;-6.69;-42.71;60.447
8580;-11.283;-37.025;63.204
8590;-15.993;-32.063;65.549
8600;-20.703;-27.102;67.894
8610;-25.414;-22.141;72.379
8620;-30.124;-17.179;76.865
8630;-32.468;-7.138;79.884
8640;-34.59;3.11;82.903
8650;-36.713;12.993;85.923
8660;-38.836;22.876;90.621
8670;-40.959;32.759;95.319
8680;-43.051;33.441;99.583
8690;-44.737;34.207;103.848
8700;-46.422;34.972;107.892
8710;-48.108;36.11;113.337
8720;-49.793;37.248;120.901
8730;-49.383;31.306;128.306
8740;-48.429;25.337;135.712
8750;-47.474;19.367;143.839
8760;-46.52;13.397;151.966
8770;-45.566;7.469;160.23
8780;-43.146;-3.379;168.495
8790;-41.037;-14.441;176.76
8800;-38.928;-25.503;181.484
8810;-36.819;-36.565;186.208
8820;-34.71;-47.628;187.891
8830;-29.75;-54.779;189.574
8840;-24.825;-61.524;187.553
8850;-19.899;-68.269;185.532
8860;-14.974;-75.014;181.819
8870;-10.048;-81.759;178.106
8880;-7.134;-86.383;174.393
8890;-4.578;-90.422;168.996
8900;-2.022;-94.461;163.599
8910;0.534;-98.499;156.288
8920;3.09;-102.538;148.978
8930;2.847;-99.897;141.75
8940;3.646;-97.448;134.763
8950;4.444;-94.455;127.775
8960;5.243;-91.462;119.388
8970;6.041;-88.469;111
8980;3.64;-79.556;101.498
8990;0.983;-70.567;91.996
9000;-1.673;-61.578;81.228
9010;-4.33;-53.058;70.459
9020;-6.986;-44.538;59.691
9030;-11.163;-29.858;51.27
9040;-16.539;-14.868;42.85
9050;-21.916;0.123;37.397
9060;-27.292;15.113;31.945
9070;-33.389;30.197;22.992
