timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-2+.1;41: wc-2+.2;42: wc-2+.3;43: wc-1-.1;44: wc-1-.2;45: wc-1-.3
1230;-6.514;16.435;-85.063;-7.228;34.62;4.948;18.936;-68.645;-38.255;-41.304;-17.162;10.808;-6.912;28.622;1.099
1240;-7.438;12.204;-81.749;-8.211;33.314;2.838;15.368;-65.343;-39.017;-36.857;-13.175;13.522;-15.149;31.248;2.598
1250;-8.376;7.979;-79.091;-7.847;37.133;0.353;13.026;-63.711;-37.452;-32.396;-9.177;11.771;-21.112;33.848;2.798
1260;-7.329;5.679;-76.209;-5.698;40.936;-2.31;10.455;-63.008;-34.239;-27.921;-5.312;9.734;-26.522;36.184;3.254
1270;-6.294;3.598;-74.143;-3.707;45.57;-2.821;6.299;-61.106;-30.374;-22.913;-1.434;6.478;-27.782;39.084;3.989
1280;-5.332;1.519;-72.057;-0.842;50.184;-4.385;5.037;-58.459;-25.257;-17.772;0.737;3.24;-27.634;41.96;2.783
1290;-4.14;0.24;-69.15;2.68;51;-6.76;5.17;-55.54;-21.17;-12.62;2.92;-0.06;-26.29;43.26;4.11
1300;-2.958;-2.018;-67.227;4.333;51.8;-5.261;5.751;-51.281;-14.599;-7.459;5.086;-3.918;-25.215;43.754;5.11
1310;-1.245;-4.256;-64.788;5.291;49.449;-3.6;5.142;-47.479;-8.016;-2.128;7.264;-7.751;-24.753;44.22;6.042
1320;0.301;-5.959;-61.932;5.357;47.087;-4.642;4.384;-46.304;0.528;0.492;6.375;-11.601;-25.838;43.355;4.698
1330;1.84;-7.664;-59.06;4.788;45.317;-7.537;2.557;-44.83;9.395;3.053;5.497;-14.971;-26.896;41.862;3.982
1340;4.2;-8.971;-56.269;4.459;43.543;-11.046;-0.802;-44.008;13.223;5.625;4.707;-18.301;-27.96;41.43;3.312
1350;7.432;-10.865;-53.94;6.377;39.766;-11.483;-1.18;-41.699;15.834;8.006;3.926;-22.032;-29.382;39.114;4.306
1360;10.658;-12.743;-52.045;7.938;35.968;-14.043;-1.259;-38.499;14.415;8.476;4.115;-25.493;-32.434;37.803;5.494
1370;14.417;-15.527;-49.889;7.435;36.521;-16.287;-5.357;-35.123;15.56;8.77;4.313;-28.001;-33.808;36.994;5.65
1380;18.17;-18.47;-46.712;7.297;36.257;-20.93;-12.966;-33.277;16.71;9.076;4.308;-30.477;-36.722;35.82;5.065
1390;21.224;-21.396;-43.14;5.167;34.858;-25.236;-19.631;-31.622;16.029;9.235;4.316;-31.164;-39.636;37.489;3.74
1400;24.151;-24.466;-39.546;3.47;33.212;-24.308;-21.985;-28.757;14.995;8.924;5.217;-31.425;-45.56;39.564;3.219
1410;27.071;-27.305;-34.405;1.174;25.836;-20.38;-21.125;-25.777;14.849;8.661;6.129;-31.657;-51.409;41.625;2.885
1420;29.344;-30.132;-30.45;-1.05;17.609;-20.146;-21.037;-23.577;14.645;8.408;7.052;-30.7;-55.243;40.562;2.751
1430;30.967;-32.23;-26.71;-4.274;9.803;-12.878;-22.697;-20.376;17.608;8.165;7.566;-28.325;-58.059;37.5;2.82
1440;32.579;-34.315;-23.358;-7.256;2.181;-5.32;-23.256;-16.139;20.012;7.572;7.897;-25.93;-60.88;34.426;2.384
1450;33.382;-36.386;-19.996;-8.241;-5.454;-3.172;-23.892;-13.253;23.479;6.756;7.847;-24.876;-63.251;29.97;1.93
1460;34.175;-37.233;-16.227;-9.103;-15.263;-0.562;-21.798;-11.619;25.783;5.953;7.814;-23.342;-62.893;27.301;2.928
1470;34.958;-38.066;-13.122;-9.132;-25.077;3.004;-21.474;-11.079;28.902;5.163;8.213;-21.036;-62.538;24.612;3.899
1480;34.99;-37.126;-6.799;-9.88;-29.789;5.574;-20.748;-8.69;32.016;5.305;8.621;-18.721;-61.81;24.402;5.713
1490;35.018;-36.182;-0.745;-10.863;-34.507;8.188;-20.632;-5.772;34.81;5.577;8.758;-16.315;-59.565;22.547;6.252
1500;34.782;-35.224;6.121;-11.75;-43.51;13.046;-21.481;-0.689;36.256;5.858;8.905;-14.905;-56.202;20.674;6.853
1510;34.469;-37.454;12.511;-12.752;-52.516;12.457;-22.272;4.365;39.022;6.15;8.626;-13.482;-55.447;19.953;7.18
1520;34.158;-40.111;18.918;-13.897;-59.62;12.563;-22.58;7.617;40.961;6.41;8.362;-10.808;-54.696;22.662;8.195
1530;34.25;-42.749;23.971;-16.595;-66.725;16.658;-25.227;10;42.303;6.769;8.714;-9.288;-56.652;25.368;9.731
1540;34.184;-45.328;28.4;-19.608;-70.512;20.104;-28.544;12.4;44.544;7.136;9.08;-7.76;-56.296;25.904;10.968
1550;34.12;-47.887;32.739;-23.57;-74.302;22.497;-32.249;13.778;41.756;7.51;9.429;-6.023;-54.668;27.771;12.092
1560;32.922;-50.427;36.533;-27.788;-76.669;22.497;-35.057;15.691;37.52;7.892;9.793;-4.159;-50.79;28.664;13.19
1570;31.725;-50.374;40.34;-28.872;-79.031;25.743;-36.975;19.132;31.825;8.28;10.531;-1.329;-49.278;31.518;15.013
1580;30.529;-50.304;43.625;-30.089;-80.415;29.31;-38.044;22.602;27.011;8.676;11.283;0.148;-49.598;30.25;16.763
1590;28.054;-50.977;46.918;-29.689;-81.803;33.271;-38.589;27.84;26.823;9.078;12.072;1.631;-50.229;31.686;18.206
1600;25.58;-51.573;50.248;-29.343;-84.036;37.787;-41.557;32.096;27.162;9.848;12.874;5.12;-51.151;33.191;17.618
1610;24.564;-52.153;53.746;-29.259;-86.276;45.178;-45.855;33.782;29.541;10.608;13.009;8.615;-50.96;29.758;16.411
1620;23.307;-52.519;57.254;-28.725;-90.208;52.256;-46.45;35.48;29.486;11.375;13.156;11.195;-49.421;29.023;14.858
1630;22.049;-52.437;61.366;-27.696;-94.132;56.574;-45.344;37.369;29.079;12.149;13.449;12.744;-47.507;28.267;14.593
1640;22.868;-52.348;65.483;-26.671;-98.738;61.495;-43.262;39.865;30.301;12.649;13.753;14.296;-47.227;27.561;14.421
1650;23.685;-52.046;67.727;-24.515;-103.038;63.744;-43.166;42.2;31.248;13.059;12.866;15.413;-46.952;25.659;14.255
1660;24.499;-51.734;68.9;-21.048;-103.412;62.912;-44.686;44.945;31.298;13.477;11.988;16.556;-47.773;23.747;13.413
1670;26.362;-51.413;68.29;-17.372;-104.141;62.055;-47.194;47.49;32.114;13.903;11.366;16.183;-46.364;22.406;12.665
1680;28.224;-52.71;67.962;-12.608;-99.539;57.358;-48.56;50.606;30.26;14.215;10.75;14.853;-45.026;21.834;11.019
1690;28.887;-53.991;67.639;-7.954;-95.396;54.143;-48.099;53.703;29.34;14.27;10.419;13.527;-42.757;21.25;9.74
1700;29.953;-53.578;69.053;-5.799;-90.236;56.525;-46.584;57.527;28.109;14.333;10.093;12.417;-39.895;21.957;9.692
1710;31.022;-53.048;69.756;-4.352;-86.21;57.861;-45.808;61.314;27.928;14.403;9.772;11.308;-37.766;19.585;9.708
1720;29.383;-52.508;68.49;-3.161;-82.172;59.196;-44.702;64.338;26.957;15.241;9.345;9.442;-34.565;17.204;10.054
1730;27.87;-51.956;64.232;-2.682;-81.949;58.365;-44.283;66.561;25.203;15.816;8.924;7.188;-32.357;12.836;9.741
1740;26.363;-51.539;59.982;-0.767;-81.721;57.498;-44.647;67.47;23.377;16.397;8.949;4.935;-34.21;13.97;10.153
1750;23.444;-51.233;54.197;-0.983;-74.302;50.528;-46.833;64.741;19.265;15.97;7.381;1.023;-33.585;17.396;8.215
1760;20.526;-50.988;48.412;-2.4;-66.883;48.559;-47.552;62.157;13.629;15.662;5.916;-2.978;-30.931;21.146;6.993
1770;17.586;-50.742;45.291;-3.252;-62.726;48.527;-47.268;61.97;8.193;14.971;4.451;-6.699;-29.142;17.014;5.127
1780;13.891;-50.297;43.53;-4.145;-58.568;45.859;-46.997;62.459;3.295;14.28;3.066;-9.101;-25.353;11.514;2.941
1790;10.196;-50.019;39.797;-5.432;-55.672;43.175;-45.902;63.901;-1.077;13.589;1.681;-11.081;-22.69;5.914;0.837
1800;6.166;-49.742;36.226;-4.399;-52.775;39.167;-44.807;64.465;-3.09;12.298;0.372;-12.262;-19.935;3.298;-0.371
1810;3.178;-49.116;32.655;-0.943;-49.226;38.159;-44.239;64.448;-2.759;10.847;-0.937;-13.443;-18.568;3.992;-2.037
1820;0.19;-48.621;28.159;1.232;-45.677;38.192;-43.135;65.062;-2.593;9.079;-2.646;-14.542;-15.248;4.989;-2.957
1830;-2.83;-48.126;24.759;4.646;-42.992;38.328;-41.81;65.91;-3.866;7.31;-4.354;-14.777;-11.928;6.532;-4.196
1840;-5.206;-47.225;23.543;6.179;-40.306;35.986;-39.977;65.239;-4.13;6.342;-5.436;-15.011;-10.033;2.039;-3.477
1850;-7.581;-46.297;22.366;5.822;-39.477;30.694;-38.658;64.455;-4.748;5.214;-6.517;-16.473;-7.691;-2.455;-2.699
1860;-11.523;-45.313;21.188;3.825;-38.648;25.041;-36.509;65.059;-4.617;4.244;-6.799;-16.734;-5.206;-4.057;-1.561
1870;-15.465;-44.657;19.6;1.648;-38.334;17.661;-33.237;65.219;-4.674;3.274;-7.08;-16.994;-2.134;-8.011;-1.109
1880;-19.174;-44;16.612;1.872;-38.019;14.186;-29.687;65.348;-4.732;1.825;-6.982;-16.135;-0.982;-11.966;0.006
1890;-24.137;-43.488;12.854;1.937;-34.634;11.634;-29.029;64.419;-6.055;0.815;-6.884;-15.31;1.343;-16.982;1.374
1900;-29.099;-39.612;10.868;3.001;-31.25;8.91;-30.666;63.139;-6.912;-0.298;-6.826;-12.966;2.046;-21.879;3.139
1910;-33.434;-35.737;8.977;4.501;-28.371;5.626;-31.662;60.465;-8.114;-1.411;-6.768;-10.621;4.076;-26.775;4.863
1920;-38.022;-36.681;9.217;2;-25.968;1.368;-30.51;57.99;-9.912;-2.055;-6.069;-6.749;5.179;-31.823;5.465
1930;-42.61;-37.703;9.457;-0.549;-28.303;-2.338;-29.192;53.097;-11.764;-2.299;-5.37;0.8;7.099;-33.75;6.167
1940;-45.928;-38.726;9.724;-2.778;-30.983;-6.761;-28.832;49.673;-14.708;-2.461;-5.07;8.349;7.423;-35.677;6.851
1950;-49.399;-37.49;8.034;-5.145;-38.143;-11.378;-28.087;45.251;-17.044;-2.622;-4.771;15.854;10.321;-36.811;6.091
1960;-52.869;-35.764;7.343;-4.552;-43.247;-14.555;-27.248;40.981;-18.163;-2.452;-4.561;22.331;13.219;-36.89;5.822
1970;-54.145;-33.97;8.531;-3.503;-51.076;-16.657;-27.851;36.829;-18.516;-2.243;-4.51;28.808;12.586;-37.182;5.592
1980;-55.421;-32.378;9.719;-3.255;-57.098;-17.498;-27.396;33.527;-17.87;-1.826;-3.539;35.766;12.684;-34.673;5.565
1990;-57.175;-30.786;11.381;-2.772;-63.196;-19.859;-24.401;30.928;-17.503;-1.41;-2.608;42.426;15.452;-33.706;5.41
2000;-57.749;-29.277;12.203;-3.85;-66.407;-22.49;-21.897;28.143;-16.728;-0.91;-1.594;49.287;20.83;-34.116;4.975
2010;-58.323;-29.266;10.646;-4.954;-68.901;-24.866;-21.498;24.863;-16.025;-0.691;-0.657;56.148;26.208;-35.662;4.41
2020;-59.901;-29.255;6.735;-6.219;-69.272;-26.568;-21.872;21.121;-16.295;-0.596;0.281;62.528;27.439;-35.554;2.999
2030;-60.888;-28.636;2.599;-7.408;-69.643;-29.491;-20.454;17.319;-17.479;-0.501;2.859;66.887;30.474;-33.519;1.502
2040;-61.876;-27.989;0.371;-9.357;-68.865;-34.054;-20.181;13.41;-18.532;-0.309;5.437;71.246;32.054;-31.428;1.646
2050;-62.694;-27.342;-1.857;-11.403;-68.087;-38.699;-19.731;9.549;-20.578;1.563;8.119;75.039;33.03;-31.273;3.341
2060;-63.512;-27.048;-2.371;-16.208;-67.622;-43.435;-18.93;6.05;-22.903;3.448;10.8;76.651;33.457;-34.899;5.327
2070;-64.019;-26.127;-1.808;-21.869;-67.157;-45.445;-16.502;2.833;-25.986;5.334;11.681;78.263;33.186;-38.526;6.097
2080;-63.192;-25.357;-2.088;-25.21;-67.168;-45.357;-13.145;-0.735;-28.338;7.123;12.563;79.156;33.119;-42.17;5.498
2090;-62.364;-23.883;-4.36;-28.999;-67.179;-43.149;-10.217;-4.366;-29.517;7.552;13.148;80.193;34.851;-44.097;3.29
2100;-59.717;-22.408;-6.632;-31.668;-65.461;-43.233;-8.737;-8.352;-30.737;8.022;13.732;82.03;34.321;-46.023;2.399
2110;-57.217;-20.548;-7.241;-31.625;-63.742;-43.819;-7.604;-11.997;-33.119;8.492;15.877;82.708;34.288;-44.655;1.859
2120;-54.716;-15.321;-7.531;-30.862;-61.108;-45.281;-7.074;-14.228;-34.47;9.052;18.022;83.171;32.047;-41.629;2.207
2130;-52.669;-10.095;-7.677;-33.2;-58.473;-46.792;-4.76;-16.313;-35.606;9.652;20.077;82.461;30.825;-38.603;1.181
2140;-50.594;-4.276;-7.073;-33.938;-57.549;-46.382;0.342;-17.968;-33.342;10.19;22.132;81.75;29.603;-37.723;-1.332
2150;-48.52;-2.561;-6.887;-37.265;-56.625;-43.72;3.105;-18.909;-30.396;10.728;24.228;79.486;29.521;-37.139;-3.981
2160;-47.138;-0.847;-6.844;-39.232;-54.945;-40.364;5.317;-19.702;-27.727;11.294;26.323;76.407;29.857;-36.556;-5.786
2170;-45.756;4.663;-6.801;-36.55;-53.265;-38.392;8.273;-20.73;-27.24;11.859;28.604;73.328;29.486;-36.934;-5.486
2180;-44.484;10.022;-7.643;-33.109;-55.105;-36.53;10.771;-20.829;-27.077;12.193;30.885;66.724;28.404;-39.007;-5.154
2190;-42.954;15.45;-8.884;-29.992;-56.945;-37.228;12.846;-23.342;-25.623;12.527;33.367;60.348;26.203;-40.894;-3.534
2200;-41.425;17.13;-10.17;-26.514;-55.959;-37.939;14.269;-23.953;-24.091;12.826;35.848;53.971;20.428;-43.258;-1.246
2210;-40.739;18.81;-12.723;-25.45;-54.759;-40.134;16.975;-22.997;-23.97;13.206;38.323;48.594;13.73;-45.994;0.258
2220;-40.092;20.4;-15.276;-24.847;-46.768;-41.728;19.759;-21.37;-23.152;12.799;40.797;43.363;9.952;-49.695;1.425
2230;-39.445;19.262;-18.076;-22.648;-42.597;-42.681;20.321;-20.029;-24.592;12.392;41.632;37.691;6.534;-55.143;2.681
2240;-39.498;18.124;-21.516;-20.892;-37.135;-43.421;20.52;-18.366;-25.189;11.957;42.466;32.019;3.476;-57.12;4.44
2250;-39.55;17.716;-23.132;-17.257;-34.506;-43.545;21.738;-17.041;-25.932;12.043;43.535;26.223;1.583;-58.219;4.939
2260;-39.417;18.143;-22.563;-15.159;-32.146;-43.152;22.319;-15.189;-26.404;12.247;44.377;20.149;-1.672;-59.732;5.033
2270;-37.754;18.571;-24.364;-12.741;-25.252;-42.679;23.869;-14.098;-25.757;12.451;43.858;14.074;-2.487;-62.799;7.287
2280;-36.092;21.232;-25.974;-10.103;-18.283;-41.619;23.546;-14.488;-25.473;12.655;41.419;10.126;-5.669;-66.394;9.881
2290;-32.657;23.851;-27.583;-6.346;-11.13;-39.699;24.043;-14.652;-21.992;13.254;38.946;6.459;-7.851;-69.356;11.388
2300;-29.29;26.47;-27.583;-0.723;-3.977;-40.063;24.811;-15.003;-17.532;12.772;36.549;2.273;-11.19;-71.041;11.662
2310;-25.923;27.186;-28.979;5.501;-0.294;-41.076;26.996;-14.619;-12.593;12.236;34.152;0.247;-15.018;-71.339;11.945
2320;-21.277;27.902;-29.945;9.891;3.389;-45.128;27.033;-14.251;-7.124;11.699;34.354;-1.497;-18.846;-71.637;12.953
2330;-18.092;28.77;-29.433;10.881;6.618;-49.56;24.734;-14.357;-2.45;10.705;34.557;-3.76;-21.897;-68.644;14.995
2340;-14.908;30.527;-28.921;9.96;9.847;-53.254;21.818;-14.263;0.932;10.27;34.891;-6.023;-24.846;-66.996;16.527
2350;-14.92;32.284;-28.39;10.599;10.484;-52.225;19.99;-13.719;4.746;9.829;35.225;-9.232;-26.579;-65.348;17.221
2360;-14.932;37.476;-29.259;11.83;11.121;-52.113;18.203;-13.792;8.348;9.388;32.839;-11.968;-29.679;-66.774;17.412
2370;-14.625;40.28;-31.128;12.822;11.851;-50.081;17.274;-15.466;11.181;8.469;30.452;-14.705;-30.578;-67.459;17.399
2380;-14.248;43.084;-33.272;13.579;12.581;-46.858;14.84;-16.008;14.27;7.99;28.135;-16.909;-31.059;-68.145;17.821
2390;-13.872;44.429;-36.103;13.897;14.008;-47.131;11.044;-16.572;15.123;7.567;25.818;-17.905;-30.501;-67.041;17.463
2400;-11.988;45.484;-38.876;14.138;15.436;-48.31;9.077;-15.519;16.694;7.143;22.901;-18.901;-29.604;-67.508;17.099
2410;-9.88;46.539;-41.648;13.059;12.931;-50.331;6.898;-14.692;18.295;6.748;19.983;-19.297;-30.788;-68.139;16.408
2420;-7.772;45.272;-43.683;11.388;10.426;-52.912;3.71;-14.959;22.486;8.192;17.087;-19.382;-33.338;-70.299;15.578
2430;-4.531;44.004;-44.495;8.916;12.034;-57.452;1.345;-15.119;26.588;9.732;14.19;-20.308;-35.726;-71.309;14.658
2440;-1.372;42.674;-45.23;6.175;13.643;-59.815;-1.314;-13.076;28.585;11.273;11.894;-21.233;-35.577;-70.103;12.037
2450;1.786;41.36;-46.232;4.074;20.331;-57.357;-2.034;-10.763;29.712;12.841;9.597;-21.814;-35.428;-68.713;8.617
2460;5.837;40.046;-47.233;3.132;27.019;-54.575;-3.234;-11.763;31.473;13.41;7.204;-23.2;-31.883;-66.36;5.669
2470;9.888;37.556;-46.181;3.79;29.637;-48.487;-4.579;-12.639;33.655;13.847;4.811;-24.586;-30.463;-60.69;3.659
2480;13.993;37.186;-43.847;4.993;32.221;-47.497;-4.546;-15.13;36.434;14.284;2.258;-25.725;-30.452;-54.626;3.034
2490;18.952;36.817;-41.353;7.236;29.866;-45.488;-5.731;-17.564;36.379;14.646;-0.295;-26.771;-30.01;-54.87;1.83
2500;23.91;40.639;-40.655;9.499;28.788;-43.44;-6.189;-18.459;35.196;15.087;-2.821;-27.817;-29.567;-57.265;0.992
2510;28.094;44.647;-39.393;11.163;25.236;-41.309;-4.63;-19.375;35.134;15.556;-5.367;-28.742;-27.779;-59.652;0.432
2520;31.725;48.655;-36.27;12.447;23.086;-38.022;-4.472;-19.392;34.243;16.025;-7.313;-29.406;-27.686;-60.531;-1.36
2530;35.357;51.13;-33.148;14.211;21.928;-33.433;-4.232;-18.648;36.779;16.473;-9.259;-29.589;-26.872;-60.294;-3.192
2540;34.102;53.604;-28.086;16.01;21.163;-27.745;-3.974;-17.979;36.961;16.081;-11.192;-29.772;-24.277;-60.057;-5.396
2550;32.847;56.368;-24.392;15.088;20.57;-20.777;-3.437;-17.421;36.978;15.814;-13.11;-29.415;-20.659;-60.959;-7.699
2560;31.523;57.814;-18.608;13.739;21.815;-13.794;-4.074;-17.435;34.179;15.546;-15.029;-28.822;-16.575;-61.692;-9.935
2570;30.251;59.259;-13.476;12.91;23.061;-7.339;-3.444;-18.985;31.443;15.41;-16.668;-28.229;-14.691;-62.426;-12.023
2580;28.979;61.337;-8.343;11.385;28.56;-1.429;-1.433;-20.287;29.37;14.593;-18.306;-27.199;-13.407;-66.418;-14.149
2590;29.988;62.146;-3.095;12.219;34.059;4.109;-0.222;-21.007;29.363;13.777;-19.897;-26.174;-13.279;-69.961;-16.599
2600;32.236;62.956;2.458;11.989;35.906;6.887;1.674;-21.418;29.006;12.96;-21.487;-25.149;-15.534;-73.505;-17.954
2610;34.484;65.537;10.294;11.439;37.753;9.64;5.833;-21.727;31.08;12.164;-22.037;-24.644;-17.079;-75.651;-18.76
2620;36.083;68.855;19.171;10.891;34.155;11.719;10.541;-20.719;32.775;12.648;-22.588;-24.05;-21.881;-78.314;-19.263
2630;37.599;72.174;28.065;9.743;30.556;14.186;12.979;-19.847;34.062;13.07;-23.083;-23.095;-26.684;-81.281;-19.178
2640;39.114;77.055;35.881;7.339;28.08;16.606;14.898;-18.941;33.697;13.492;-23.578;-23.101;-30.366;-83.59;-18.516
2650;38.886;81.937;43.698;5.775;25.604;18.985;16.429;-20.189;31.75;13.811;-23.833;-22.968;-31.727;-83.254;-18.066
2660;38.657;86.901;50.153;4.702;27.437;21.815;17.257;-21.651;29.852;14.05;-24.088;-22.64;-30.832;-82.617;-17.284
2670;36.6;91.241;56.643;8.269;29.27;26.756;17.71;-22.55;27.603;12.483;-24.35;-22.312;-28.63;-80.247;-16.846
2680;33.451;95.582;62.225;12.028;29.63;33.28;17.537;-23.601;25.69;10.916;-24.612;-21.019;-26.429;-76.851;-15.594
2690;30.302;96.742;68.999;17.466;29.99;39.535;17.556;-26.419;23.018;9.487;-23.754;-20.654;-26.175;-72.352;-13.284
2700;27.246;98.041;75.772;21.498;25.945;41.15;17.476;-29.679;21.423;7.818;-22.897;-20.288;-26.262;-68.273;-10.909
2710;23.817;99.341;81.53;21.026;21.899;42.276;16.931;-29.286;20.495;7.166;-22.032;-19.483;-29.243;-66.149;-9.236
2720;20.388;99.495;85.792;19.451;14.058;38.379;14.834;-29.161;19.029;6.513;-21.167;-18.815;-30.364;-67.726;-8.73
2730;18.248;99.319;89.109;21.397;6.217;38.283;13.886;-27.683;18.108;5.778;-19.302;-15.748;-31.937;-68.723;-7.16
2740;16.109;99.142;91.556;23.063;4.054;38.09;13.592;-27.306;16.399;5.403;-17.437;-12.96;-34.39;-69.426;4.258
2750;14.446;95.546;95.859;26.435;2.401;38.665;14.127;-27.985;14.531;4.414;-15.303;-9.966;-37.251;-67.043;16.266
2760;14.651;91.95;99.364;31.605;8.128;39.043;12.292;-27.608;13.254;3.425;-13.17;-5.731;-39.832;-64.659;22.834
2770;14.967;87.334;102.455;29.265;11.516;38.207;8.526;-27.331;12.937;2.436;-11.476;-1.497;-40.516;-58.694;22.646
2780;15.923;82.917;102.786;25.894;11.212;34.476;4.503;-26.399;14.41;1.215;-9.823;3.051;-39.826;-57.697;22.721
2790;19.102;78.211;101.185;23.378;8.854;31.021;2.345;-25.691;15.137;0.426;-8.226;6.279;-41.966;-56.92;21.469
2800;22.281;70.874;101.463;22.185;6.669;29.605;-0.644;-25.495;14.978;-0.363;-6.629;9.506;-43.27;-56.011;19.694
2810;26.181;66.606;100.894;22.538;2.644;29.234;-3.919;-24.677;17.017;-1.152;-4.89;12.739;-44.554;-57.101;17.553
2820;28.294;62.461;100.324;23.714;-2.484;29.417;-6.735;-22.708;17.189;-1.848;-4.07;16.052;-44.702;-58.79;16.943
2830;30.641;55.927;95.844;24.203;-7.03;26.105;-9.617;-20.404;19.563;-1.345;-2.706;19.283;-43.28;-57.601;16.73
2840;31.208;50.021;91.034;22.356;-11.039;25.143;-11.571;-19.472;19.794;-0.841;-1.342;22.553;-40.997;-54.204;17.128
2850;31.458;44.114;84.368;20.35;-11.712;25.222;-14.443;-18.498;18.724;-0.269;0.022;25.858;-36.531;-51.062;17.314
2860;30.628;33.219;75.157;19.545;-12.385;26.335;-19.168;-18.241;15.428;0.516;2.19;29.71;-33.168;-47.261;17.774
2870;30.285;22.069;67.003;18.684;-8.899;27.435;-22.909;-17.898;11.666;0.581;4.359;33.563;-29.079;-42.161;18.35
2880;30.143;11.015;58.887;18.206;-5.241;27.228;-24.628;-17.352;7.56;0.666;6.858;36.717;-24.332;-37.097;16.887
2890;28.761;-0.868;51.164;17.299;1.513;24.153;-25.466;-16.916;5.081;0.752;9.254;38.101;-21.499;-35.412;15.686
2900;27.134;-12.75;43.854;14.895;8.412;20.559;-25.914;-16.459;1.782;1.023;11.41;39.484;-19.927;-36.571;14.479
2910;25.506;-23.763;37.926;12.388;11.076;17.91;-25.381;-15.568;-1.414;1.585;13.566;40.396;-18.63;-32.339;14.957
2920;25.588;-31.183;31.185;8.088;13.739;15.655;-23.753;-13.917;-4.094;2.146;15.39;40.428;-17.846;-27.914;15.801
2930;25.917;-38.604;24.959;3.899;13.992;16.972;-21.434;-11.79;-7.084;2.708;17.215;40.459;-17.742;-29.441;15.763
2940;26.295;-43.088;19.036;-1.097;13.954;17.497;-19.188;-10.705;-10.332;3.048;16.259;41.563;-17.77;-34.217;15.422
