timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
1460;146.203;212.845;231.191;108.623;152.18;124.628;251.792;241.689;219.589;39.477;88.783;93.689;10.488;23.484;51.772
1470;149.155;223.457;235.118;95.545;144.209;117.629;249.314;242.191;215.068;37.194;90.722;94.148;14.414;24.283;52.032
1480;151.703;233.535;239.821;84.577;135.473;109.983;246.821;241.485;209.984;33.634;92.645;94.601;15.695;24.05;52.538
1490;153.606;242.424;243.571;73.335;127.315;102.334;240.352;238.214;203.531;30.898;94.626;94.385;16.421;23.221;53.498
1500;154.994;248.352;247.841;65.479;119.592;95.614;230.394;235.269;196.421;27.561;96.444;93.807;17.205;22.462;53.687
1510;156.538;253.732;251.32;57.618;111.051;89.329;220.424;230.817;189.45;23.907;97.498;93.66;17.552;22.234;53.522
1520;158.079;257.893;253.27;50.622;102.55;83.049;208.681;224.916;181.673;20.37;98.886;94.379;17.975;21.403;53.133
1530;159.808;261.297;253.916;43.1;93.563;76.998;197.771;217.8;172.571;16.533;99.549;93.973;18.405;20.575;52.79
1540;161.686;263.06;254.497;35.528;84.139;70.943;186.225;208.763;163.107;12.774;101.687;92.744;18.932;19.208;52.452
1550;163.812;262.395;256.088;26.35;73.791;64.798;174.466;197.159;153.261;7.932;103.822;91.51;19.099;17.775;52.109
1560;165.909;259.166;257.715;17.016;64.807;58.65;161.359;185.526;142.687;3.091;107.802;89.185;19.274;16.225;51.012
1570;168.039;252.004;258.514;7.639;56.421;52.706;148.726;173.937;133.339;-3.137;111.781;86.856;18.743;15.369;50.149
1580;170.219;243.917;259.212;-1.834;46.946;46.319;134.48;163.577;125.498;-9.36;117.924;84.742;18.678;15.126;49.915
1590;172.059;233.802;260.28;-10.906;38.764;41.733;119.533;153.472;118.329;-15.128;124.057;83.887;19.74;15.447;49.89
1600;173.429;224.301;262.08;-19.979;30.3;37.665;104.512;144.037;111.592;-20.887;126.994;81.427;20.773;15.756;49.533
1610;174.694;215.367;262.779;-29.418;22.392;33.595;89.48;135.03;105.326;-25.542;127.967;78.847;22.232;16.251;49.424
1620;175.916;206.981;263.263;-37.975;13.961;29.887;76.012;125.829;97.679;-30.185;127.708;75.822;23.978;16.588;49.123
1630;171.397;195.978;258.211;-49.648;1.646;23.073;60.993;113.571;86.826;-37.694;122.972;67.932;21.487;15.254;43.45
1640;166.672;185.735;251.679;-59.721;-10.259;15.568;45.974;100.414;76.88;-45.203;118.237;60.043;18.479;13.767;38.137
1650;161.847;175.898;244.767;-68.636;-21.135;7.833;33.687;86.753;66.804;-52.017;111.732;54.101;17.103;11.6;32.472
1660;158.069;167.006;235.019;-76.87;-31.701;0.324;24.156;73.124;57.028;-58.83;105.228;48.159;16.687;9.33;26.517
1670;156.25;159.108;224.753;-84.443;-40.821;-7.034;14.625;58.855;46.506;-64.721;98.692;43.148;16.488;6.469;20.99
1680;156.206;149.741;213.927;-91.396;-49.861;-14.062;6.243;45.297;37.674;-70.612;92.157;38.137;16.081;3.932;16.967
1690;155.895;139.974;204.531;-96.648;-57.981;-21.124;-2.077;31.43;27.854;-74.622;86.259;32.029;15.847;1.975;13.263
1700;154.992;130.676;193.702;-101.983;-66.59;-28.186;-10.397;19.53;19.353;-78.632;79.72;25.876;13.255;-0.302;11.157
1710;154.622;119.072;184.255;-106.21;-74.245;-35.19;-18.992;8.897;11.989;-80.549;72.269;20.37;10.607;-1.872;9.779
1720;153.458;106.299;173.775;-110.532;-81.379;-41.988;-27.537;-2.417;4.721;-82.466;61.426;15.612;8.007;-3.221;9.201
1730;152.207;91.647;163.246;-114.695;-87.953;-48.374;-36.629;-12.436;-2.023;-84.008;50.583;10.855;7.819;-2.992;8.532
1740;151.709;77.735;153.385;-119.003;-93.949;-54.153;-44.389;-21.516;-9.512;-85.55;36.767;5.018;7.97;-2.09;7.486
1750;151.411;64.422;143.291;-123.055;-99.648;-59.592;-50.2;-29.836;-17.388;-87.41;22.95;-0.819;8.065;-1.167;6.19
1760;150.919;50.134;133.516;-126.942;-104.229;-63.606;-55.64;-36.585;-25.054;-89.117;8.799;-8.221;8.537;-0.414;4.945
1770;149.283;36.95;124.461;-130.178;-108.851;-67.557;-60.348;-39.852;-31.68;-90.932;-5.353;-15.622;9.087;0.091;3.499
1780;145.388;24.323;114.498;-133.138;-112.279;-70.081;-64.323;-43.6;-37.283;-92.692;-19.593;-22.807;9.672;0.513;1.837
1790;139.928;13.308;102.681;-136.574;-115.05;-72.461;-67.858;-45.521;-42.985;-93.99;-35.604;-29.215;9.825;0.674;0.072
1800;133.986;2.877;89.957;-139.068;-117.183;-74.811;-71.497;-48.902;-48.197;-94.423;-52.412;-36.378;9.676;0.354;-1.67
1810;128.241;-8.172;75.875;-141.761;-119.8;-76.71;-75.491;-51.523;-52.652;-94.673;-70.597;-43.662;9.548;0.186;-3.11
1820;122.032;-18.102;61.614;-143.695;-121.549;-78.625;-79.61;-54.028;-57.135;-93.829;-88.788;-51.149;10.239;-0.396;-4.884
1830;115.674;-27.029;47.35;-145.56;-122.541;-79.332;-83.728;-55.89;-61.298;-93.021;-109.017;-57.582;11.415;-0.632;-6.709
1840;110.034;-34.152;33.338;-147.775;-123.548;-80.481;-87.408;-57.272;-65.934;-91.877;-129.246;-64.015;12.316;-1.407;-8.692
1850;104.876;-41.314;19.465;-149.641;-124.281;-81.812;-90.553;-59.21;-70.868;-91.247;-148.126;-68.503;13.141;-2.292;-9.716
1860;99.778;-48.897;7.352;-152.054;-124.59;-83.143;-93.698;-61.4;-75.439;-91.36;-167.006;-72.992;13.811;-3.298;-10.632
1870;94.403;-56.603;-4.254;-154.003;-124.724;-84.692;-96.698;-65.07;-78.134;-91.488;-185.215;-76.143;13.014;-4.074;-11.375
1880;88.819;-64.425;-14.679;-156.159;-123.486;-86.09;-98.81;-68.479;-80.509;-92.023;-202.519;-79.221;12.348;-4.906;-12.317
1890;83.273;-72.479;-24.314;-157.594;-122.281;-86.64;-100.921;-71.989;-82.648;-91.848;-219.712;-80.941;11.484;-5.665;-13.81
1900;77.735;-79.759;-34.55;-158.968;-118.734;-86.419;-102.262;-74.579;-85;-91.746;-233.512;-82.537;10.68;-6.863;-15.04
1910;72.127;-88.55;-44.343;-159.582;-116.43;-86.295;-103.033;-76.726;-86.313;-91.466;-247.509;-85.101;9.752;-7.959;-15.854
1920;64.799;-97.385;-54.84;-160.154;-114.366;-87.091;-104.128;-78.701;-86.313;-91.581;-260.135;-87.341;8.113;-9.378;-16.261
1930;55.474;-105.559;-63.788;-161.397;-113.149;-87.977;-103.855;-79.716;-86.236;-91.055;-272.761;-89.581;5.949;-10.483;-15.908
1940;46.277;-112.851;-71.481;-163.519;-112.239;-89.279;-102.484;-79.948;-84.643;-91.233;-284.194;-90.745;3.985;-11.622;-15.852
1950;37.651;-120.567;-77.186;-165.564;-111.777;-90.567;-100.872;-79.727;-83.228;-90.359;-295.628;-91.909;1.614;-12.281;-16.319
1960;28.935;-127.603;-82.661;-166.865;-111.377;-91.841;-99.697;-79.026;-81.579;-89.64;-304.29;-91.706;-0.497;-13.268;-16.63
1970;20.149;-133.615;-86.621;-168.028;-110.84;-92.687;-99.094;-77.632;-79.566;-88.683;-310.509;-91.034;-2.524;-14.233;-18.121
1980;11.263;-138.28;-90.716;-168.71;-110.08;-93.985;-97.487;-75.135;-77.197;-86.807;-314.692;-89.636;-4.185;-15.174;-19.99
1990;1.903;-142.734;-95.371;-169.283;-109.919;-95.403;-95.701;-71.319;-74.662;-83.56;-316.703;-87.599;-5.532;-15.924;-22.375
2000;-8.034;-145.617;-100.647;-169.073;-109.65;-96.759;-92.119;-68.241;-72.412;-79.403;-317.046;-88.215;-6.97;-16.854;-24.567
2010;-17.89;-147.763;-106.537;-168.919;-109.537;-97.603;-88.87;-65.891;-71.163;-74.629;-315.505;-88.717;-8.374;-17.647;-26.559
2020;-27.297;-149.727;-111.474;-167.92;-109.327;-98.447;-85.622;-65.461;-69.974;-70.054;-313.964;-89.219;-9.804;-17.465;-28.17
2030;-35.492;-151.777;-115.481;-166.338;-109.452;-98.545;-83.743;-64.509;-68.487;-65.421;-310.738;-88.901;-11.166;-17.248;-29.447
2040;-42.599;-154.291;-118.589;-164.611;-110.091;-98.47;-81.837;-62.588;-66.434;-61.302;-307.512;-88.582;-12.668;-16.019;-30.534
2050;-49.463;-155.606;-122.287;-162.284;-110.903;-97.284;-79.931;-58.946;-64.25;-56.952;-303.921;-87.017;-14.299;-14.116;-31.546
2060;-56.28;-155.88;-124.564;-159.771;-110.75;-96.155;-78.348;-55.277;-62.577;-52.605;-300.372;-85.617;-15.897;-12.323;-32.474
2070;-62.577;-155.599;-125.767;-157.338;-110.291;-94.701;-76.96;-51.317;-60.992;-49.219;-296.481;-83.989;-16.888;-10.85;-32.989
2080;-68.928;-154.859;-126.69;-154.967;-109.088;-94.572;-75.572;-48.317;-59.912;-45.777;-291.219;-82.717;-18.167;-10.708;-33.17
2090;-75.793;-153.874;-127.523;-150.32;-107.949;-94.113;-73.086;-45.754;-58.666;-44.217;-284.368;-82.702;-19.499;-10.098;-33.39
2100;-82.774;-151.623;-128.608;-146.589;-106.665;-93.917;-69.723;-44.367;-56.617;-42.247;-274.103;-82.582;-21.043;-9.848;-33.317
2110;-89.956;-148.939;-130.257;-142.623;-105.959;-94.011;-66.36;-43.459;-54.794;-40.881;-263.839;-82.462;-22.073;-9.574;-33.386
2120;-96.952;-147.128;-132.505;-140.281;-104.873;-93.772;-63.21;-41.772;-53.459;-39.783;-253.241;-81.96;-22.083;-9.065;-33.226
2130;-103.814;-146.131;-134.305;-137.919;-104.926;-93.742;-60.954;-39.632;-52.901;-37.705;-242.644;-81.458;-22.092;-8.59;-32.874
2140;-110.474;-145.534;-136.428;-135.996;-104.516;-93.959;-58.559;-37.051;-52.48;-36.357;-231.346;-82.152;-21.779;-7.403;-32.243
2150;-116.968;-145.186;-137.647;-133.908;-106.203;-94.531;-56.608;-34.472;-51.492;-33.897;-220.048;-82.846;-20.697;-5.539;-31.365
2160;-123.647;-143.938;-138.4;-130.692;-106.418;-94.986;-54.221;-32.892;-49.781;-31.2;-208.608;-82.462;-19.593;-3.579;-30.788
2170;-128.924;-142.418;-138.979;-127.615;-107.116;-94.877;-51.501;-31.873;-48.236;-27.244;-197.27;-82.08;-17.007;-1.811;-29.69
2180;-132.891;-140.767;-139.592;-123.357;-106.822;-94.768;-48.505;-31.674;-47.106;-23.708;-186.07;-81.75;-15.503;-0.044;-28.898
2190;-136.491;-138.834;-140.345;-118.564;-107.062;-94.757;-45.121;-31.479;-46.103;-18.59;-173.506;-84.051;-14.09;1.64;-27.767
2200;-139.701;-136.81;-141.406;-113.916;-106.764;-94.87;-41.757;-31.763;-45.239;-14.519;-160.942;-86.352;-12.359;3.343;-26.859
2210;-142.807;-134.618;-142.826;-109.359;-106.563;-95.087;-38.393;-31.753;-44.463;-8.783;-148.466;-89.748;-10.651;4.506;-26.401
2220;-144.837;-132.528;-144.488;-104.96;-106.681;-94.16;-35.149;-31.981;-43.913;-3.632;-135.99;-93.143;-8.812;5.559;-25.743
2230;-146.317;-130.359;-146.186;-101.081;-106.354;-93.109;-32.446;-33.248;-43.537;2.05;-124.684;-96.406;-7.688;5.481;-25.262
2240;-147.477;-128.683;-147.876;-97.458;-105.676;-90.225;-29.742;-35.509;-43.211;6.146;-113.378;-99.668;-6.786;4.989;-24.43
2250;-147.967;-127.226;-149.17;-94.317;-104.643;-87.286;-28.313;-37.548;-42.726;9.708;-103.439;-101.262;-6.008;4.538;-23.244
2260;-148.526;-125.178;-149.474;-91.439;-103.159;-85.385;-27.167;-38.866;-41.705;12.783;-94.039;-101.592;-5.432;4.698;-21.297
2270;-148.394;-122.727;-149.269;-88.928;-101.288;-83.381;-26.021;-39.148;-41.266;15.594;-84.567;-101.499;-4.897;5.283;-19.668
2280;-148.003;-119.366;-148.636;-86.422;-98.306;-83.581;-24.498;-39.366;-41.04;18.354;-75.531;-101.359;-4.058;6.143;-17.585
2290;-147.458;-115.884;-147.658;-83.806;-94.826;-83.749;-23.334;-40.167;-40.677;20.844;-65.297;-98.539;-2.654;6.132;-15.899
2300;-147.079;-112.303;-146.2;-80.949;-90.283;-84.317;-22.218;-41.367;-40.742;23.178;-53.153;-94.499;0.126;5.701;-14.174
2310;-146.949;-108.498;-144.61;-77.872;-84.807;-84.792;-21.531;-42.665;-40.792;25.063;-41.01;-90.459;2.815;5.193;-12.633
2320;-146.953;-104.942;-143.272;-73.314;-79.568;-85.163;-21.498;-43.737;-40.626;28.095;-27.13;-85.628;5.142;4.513;-11.534
2330;-146.826;-101.596;-142.37;-68.495;-73.301;-83.263;-21.332;-44.328;-40.559;31.306;-13.25;-80.796;7.651;3.494;-10.137
2340;-146.41;-98.774;-141.308;-63.732;-67.106;-81.364;-22.041;-44.412;-39.974;36.428;1.072;-72.779;10.05;2.399;-8.949
2350;-146.145;-97.154;-140.177;-58.066;-60.381;-76.764;-22.84;-43.356;-39.447;41.326;13.43;-64.661;13.473;1.342;-7.731
2360;-145.803;-95.931;-139.28;-52.421;-53.474;-72.378;-23.225;-40.64;-39.101;45.996;28.458;-54.786;17.022;0.839;-7.255
2370;-145.659;-94.163;-138.498;-44.788;-46.521;-68.174;-23.066;-38.339;-38.879;50.687;43.523;-46.335;20.139;0.033;-6.822
2380;-145.433;-92.491;-137.681;-37.279;-38.691;-64.857;-22.065;-36.279;-38.095;54.077;59.383;-37.677;23.13;-0.335;-6.069
2390;-145.197;-90.811;-136.305;-27.25;-31.212;-61.519;-21.28;-35.637;-36.974;57.481;75.434;-30.079;25.797;-0.807;-4.723
2400;-145.106;-89.57;-134.469;-17.345;-22.252;-57.557;-20.495;-35.076;-36.084;59.975;91.486;-22.48;28.306;-1.53;-3.76
2410;-144.768;-88.974;-132.451;-6.094;-13.672;-53.596;-19.884;-33.625;-34.846;62.469;109.194;-14.633;30.898;-2.301;-2.826
2420;-144.244;-88.539;-130.386;5.012;-3.145;-48.087;-19.257;-31.881;-33.527;64.556;126.903;-6.786;32.832;-2.491;-2.526
2430;-143.327;-88.772;-128.521;15.226;7.128;-42.654;-18.629;-30.338;-31.932;66.643;144.992;1.509;35.851;-2.252;-2.538
2440;-142.792;-89.021;-127.032;25.578;18.628;-34.792;-18.65;-28.895;-30.247;66.553;160.684;10.885;38.774;-1.876;-2.556
2450;-142.484;-88.957;-125.708;35.819;30.119;-25.124;-19.403;-27.223;-28.619;66.463;175.585;19.786;41.757;-0.96;-2.233
2460;-142.686;-89.054;-124.757;47.608;41.61;-15.539;-20.156;-25.512;-27.512;64.102;188.915;28.899;45.113;0.476;-1.59
2470;-143.281;-89.262;-124.026;59.48;55.011;-6.981;-20.542;-23.432;-27;61.741;201.03;36.617;48.572;1.857;-0.463
2480;-143.651;-89.752;-123.731;74.232;67.771;1.516;-21.005;-21.367;-26.606;59.028;211.055;43.59;52.361;3.8;0.799
2490;-144.13;-89.836;-123.779;88.983;82.582;8.039;-21.69;-19.262;-26.051;56.314;221.08;50.564;56.185;5.741;1.763
2500;-144.103;-89.804;-124.029;105.415;97.393;14.506;-22.721;-17.462;-25.061;54.407;230.346;59.648;60.001;7.702;1.964
2510;-144.577;-90.012;-124.559;121.702;112.938;22.628;-24.08;-15.985;-23.879;52.499;239.612;68.732;64.029;8.863;1.597
2520;-144.737;-90.444;-124.848;138.768;128.291;30.79;-26.003;-14.868;-22.524;51.346;249.032;78.086;68.343;9.007;1.401
2530;-144.328;-91.335;-125.207;156.341;142.477;41.352;-27.399;-14.186;-21.421;50.193;258.341;87.404;72.665;9.081;0.703
2540;-143.895;-92.432;-125.698;174.044;156.639;53.487;-29.028;-14.033;-21.141;49.972;267.155;94.371;76.051;9.448;0.406
2550;-143.415;-93.448;-126.513;190.828;170.007;65.608;-31.179;-13.92;-21.179;49.752;274.851;99.328;77.706;9.739;0.251
2560;-142.695;-94.876;-127.408;207.763;182.05;80.835;-32.796;-14.268;-21.607;50.281;282.542;103.538;79.244;10.127;0.206
2570;-142.175;-96.57;-128.532;222.898;193.567;96.061;-34.039;-14.437;-22.148;50.977;287.237;106.883;79.545;11.048;0.338
2580;-141.898;-98.832;-129.879;238.123;203.897;111.914;-35.326;-14.567;-23.157;51.346;291.932;110.228;79.604;13.145;0.102
2590;-141.833;-101.032;-131.406;251.233;215.222;127.837;-36.612;-15.597;-24.434;51.847;292.506;112.657;79.553;15.283;0.226
2600;-141.909;-102.785;-133.301;261.956;225.968;141.2;-38.61;-16.73;-26.68;51.69;293.08;115.086;79.185;18.31;0.603
2610;-141.785;-104.659;-135.316;272.72;236.043;153.49;-41.502;-19.062;-29.121;52.468;289.858;116.112;78.319;21.418;1.583
2620;-141.354;-106.68;-137.377;281.19;245.739;166.132;-44.395;-21.648;-31.361;53.047;286.636;117.138;77.521;24.429;2.404
2630;-140.715;-108.734;-139.383;289.592;251.868;178.855;-47.812;-24.521;-33.109;53.974;281.005;118.412;76.594;27.222;2.811
2640;-140.288;-111.108;-142.055;294.393;255.732;191.585;-51.298;-26.634;-35.327;55.183;274.381;120.088;76.012;29.938;2.646
2650;-139.657;-113.643;-144.647;299.084;257.909;202.592;-54.783;-29.295;-37.406;56.032;266.702;123.074;74.59;32.212;3.306
2660;-139.105;-115.888;-146.771;299.36;257.862;213.654;-58.028;-32.119;-39.993;56.454;257.254;126.636;73.217;34.404;4.263
2670;-138.563;-117.855;-148.494;299.622;255.669;221.315;-61.076;-34.822;-42.708;55.686;247.799;130.177;70.839;35.411;5.141
2680;-137.888;-118.996;-149.811;298.023;251.64;229.072;-64.221;-37.512;-45.625;54.364;237.937;132.326;67.281;35.669;5.262
2690;-137.192;-120.39;-150.636;294.081;246.788;232.287;-66.979;-40.406;-48.748;53.321;228.074;134.474;63.648;35.844;5.548
2700;-136.088;-122.228;-151.646;290.16;240.222;232.647;-69.964;-43.259;-51.397;52.829;218.138;134.127;59.099;35.324;5.353
2710;-134.505;-123.55;-152.494;282.639;233.345;233.028;-72.935;-46.559;-53.484;52.917;208.201;133.779;53.977;34.383;5.583
2720;-132.623;-123.905;-153.297;275.248;224.392;231.779;-76.221;-49.971;-55.331;54.332;197.937;134.666;48.785;33.401;5.64
2730;-130.863;-123.259;-153.679;265.058;215.285;230.531;-79.775;-53.503;-57.218;55.687;188.703;135.863;44.023;32.821;5.895
2740;-129.152;-123.012;-153.461;254.964;203.583;228.223;-83.677;-56.963;-59.179;57.905;178.259;137.829;39.848;31.411;6.49
2750;-127.948;-122.63;-153.126;242.982;191.661;225.971;-87.857;-60.032;-61.132;60.142;167.617;138.277;35.652;29.995;7.604
2760;-126.583;-121.412;-153.026;229.786;178.215;222.527;-92.273;-63.221;-63.509;61.912;156.954;139.047;31.357;28.359;9.034
2770;-126.036;-119.232;-153.298;215.519;165.928;218.966;-95.876;-66.291;-65.888;63.516;145.524;138.302;24.685;26.876;10.197
2780;-125.764;-116.826;-153.73;200.381;154.874;214.939;-99.479;-69.128;-67.985;65.076;134.094;137.557;18.131;25.4;11.836
2790;-125.499;-114.174;-153.094;185.001;143.921;209.586;-102.444;-71.246;-70.021;65.981;121.828;136.832;11.535;23.829;13.077
2800;-124.935;-111.612;-151.338;170.902;133.225;204.206;-104.879;-73.095;-70.901;66.872;109.561;136.106;6.505;22.385;13.996
2810;-123.781;-108.531;-149.628;156.858;122.901;194.851;-107.313;-74.117;-71.545;67.233;96.953;135.56;1.35;20.948;15.255
