timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.2;21: frq1-.3;22: frq7-.1;23: frq7-.2;24: frq7-.3;25: frq9+.1;26: frq9+.2;27: frq9+.3;28: frq10+.1;29: frq10+.2;30: frq10+.3
1330;93.453;138.378;124.48;165.124;19.36;37.228;37.515;84.732;194.797;92.829;159.457;130.471;40.818;48.638;42.873
1340;107.388;151.209;131.097;163.729;19.039;37.162;37.766;88.803;201.656;97.226;162.539;125.865;35.82;48.68;42.379
1350;123.02;164.882;138.983;162.243;19.456;37.087;37.853;92.674;207.559;101.289;165.65;120.881;31.546;49.51;41.242
1360;139.785;178.44;145.201;160.332;19.876;36.113;36.943;96.596;213.15;105.567;167.076;116.342;27.527;50.571;39.249
1370;155.432;191.81;150.59;158.368;20.21;35.133;35.108;99.74;216.127;109.51;169.213;112.535;23.447;51.43;37.06
1380;170.784;205.652;156.297;155.584;20.545;33.338;33.671;103.829;218.234;112.678;171.944;109.773;18.597;52.743;34.962
1390;183.99;218.805;161.516;151.787;20.998;31.538;32.246;107.1;218.734;115.015;176.838;107.452;13.789;54.045;33.222
1400;194.086;231.41;167.098;147.947;21.449;29.894;30.858;108.986;218.607;117.212;181.699;105.899;8.283;55.181;31.938
1410;201.266;244.199;172.748;142.775;21.066;28.246;29.531;110.857;217.333;118.994;185.273;104.745;1.94;55.744;30.635
1420;208.112;256.936;178.28;138.36;20.68;26.832;27.2;109.016;215.512;120.224;188.656;104.968;-5.608;56.032;29.408
1430;214.007;270.468;183.971;132.133;19.755;25.396;24.809;107.059;212.919;121.439;191.712;105.291;-11.932;56.373;28.482
1440;220.929;282.631;188.708;126.414;18.826;23.993;23.494;104.252;209.257;121.214;194.32;106.13;-15.898;56.75;27.13
1450;227.566;294.738;193.989;118.765;18.095;22.577;22.138;102.626;202.998;119.877;197.119;107.064;-15.49;57.211;25.83
1460;233.999;305.206;199.931;110.89;17.36;21.356;21.979;101.59;196.87;118.125;198.473;107.83;-18.515;57.283;24.488
1470;241.526;313.594;206.625;102.005;16.758;20.529;21.825;101.975;188.012;115.781;199.932;107.591;-21.606;57.382;23.489
1480;247.329;321.928;214.174;92.95;16.154;18.941;22.268;102.35;178.408;113.463;198.1;106.905;-27.169;56.876;22.666
1490;255.118;329.268;220.964;82.926;15.418;17.544;22.762;102.148;168.712;111.117;195.784;106.415;-31.989;56.123;21.681
1500;262.599;337.249;225.385;73.638;14.68;16.147;23.333;101.935;157.711;108.652;190.935;106.53;-38.331;55.328;20.487
1510;268.124;345.181;229.324;63.339;14.482;14.066;23.945;100.826;148.567;106.093;185.255;106.383;-43.988;54.889;18.976
1520;272.993;351.996;233.169;54.361;14.28;11.987;24.754;98.102;137.96;103.692;179.627;107.193;-48.615;54.929;18.424
1530;279.054;358.062;237.339;45.493;15.302;11.724;25.566;95.328;128.864;102.187;173.503;107.951;-52.209;55.481;18.412
1540;284.612;363.31;241.742;37.036;16.32;11.461;25.375;92.403;119.15;100.466;167.586;109.31;-54.98;55.964;18.907
1550;289.437;367.707;245.239;29.049;17.774;11.437;25.13;89.707;112.199;99.126;161.574;109.874;-57.904;56.606;19.395
1560;294.123;370.381;249.576;21.093;19.275;12.562;24.441;88.152;105.232;97.772;154.497;108.36;-60.268;57.284;19.765
1570;297.387;372.744;254.267;12.807;20.211;14.644;23.621;86.589;101.374;96.57;147.306;107.376;-61.13;57.947;19.737
1580;300.049;374.26;259.063;4.621;21.108;17.628;23.841;84.568;97.497;95.439;138.503;104.242;-61.882;58.971;20.228
1590;301.379;374.574;263.908;-4.174;21.922;20.532;23.926;83.158;94.111;94.133;129.985;100.732;-62.34;60.359;20.481
1600;300.352;373.148;267.153;-12.969;21.582;23.621;24.411;81.341;90.704;93.1;120.536;97.683;-63.665;61.545;21.227
1610;297.543;371.676;270.594;-21.571;21.239;27.191;24.836;79.797;85.91;91.611;111.882;94.551;-64.508;62.799;22.349
1620;294.679;368.705;274.048;-30.292;19.899;30.426;26.462;78.124;81.098;90.549;103.114;91.121;-65.785;63.208;23.254
1630;287.681;361.801;273.417;-40.964;15.647;31.269;26.298;71.926;73.71;83.215;88.559;84.005;-68.651;59.025;21.994
1640;279.244;354.898;272.745;-50.232;12.113;32.124;25.814;65.727;66.323;75.801;72.131;77.523;-71.217;54.876;20.59
1650;271.96;347.485;273.512;-58.872;8.579;32.979;26.24;61.876;60.57;69.8;54.788;72.534;-71.185;51.844;19.044
1660;262.326;337.121;275.022;-66.186;6.232;35.647;26.146;59.588;54.817;63.601;38.659;66.673;-70.248;49.644;17.378
1670;252.171;326.757;276.012;-73.501;3.884;38.314;25.961;59.796;51.364;59.723;22.95;61.487;-67.335;46.974;15.794
1680;241.4;311.527;277.364;-78.308;2.561;40.752;25.749;59.945;47.912;55.925;7.305;56.174;-64.543;44.731;14.247
1690;231.201;292.199;278.957;-83.114;1.239;43.189;25.593;60.161;45.919;53.088;-7.023;50.123;-63.41;42.149;13.222
1700;221.966;272.87;279.625;-85.509;0.41;45.815;25.661;58.2;43.926;51.066;-20.124;44.737;-66.261;39.005;12.437
1710;212.37;253.621;276.852;-87.903;-0.419;47.225;25.381;56.239;41.161;48.714;-32.618;38.309;-65.372;35.663;12.288
1720;202.406;235.823;274.619;-89.043;0.279;48.138;24.989;51.623;38.397;47.127;-44.367;30.421;-64.47;32.397;12.654
1730;190.425;217.814;268.452;-90.182;0.977;48.71;24.057;47.057;35.553;45.499;-53.495;23.097;-59.724;29.498;12.676
1740;175.124;199.669;260.286;-90.302;3.218;48.964;22.357;40.677;32.709;43.152;-62.513;14.49;-55.714;26.75;12.713
1750;158.054;179.043;251.254;-90.422;5.459;48.528;19.985;34.517;29.778;40.872;-68.321;6.759;-51.288;23.906;12.597
1760;140.99;157.206;242.443;-89.662;7.859;48.381;16.841;30.379;26.888;38.065;-73.549;-1.098;-47.807;21.418;12.234
1770;124.392;136.058;232.451;-88.902;10.259;47.28;13.146;29.222;24.286;35.018;-78.541;-9.964;-44.946;19.294;11.072
1780;108.614;114.199;221.408;-87.752;12.182;45.148;9.428;28.044;21.8;30.641;-83.815;-18.997;-42.406;16.881;9.606
1790;92.662;92.233;210.363;-86.601;14.105;42.72;6.33;26.16;20.299;25.712;-88.959;-29.422;-40.636;14.421;7.669
1800;76.585;70.661;198.297;-85.054;16.036;40.292;3.894;24.331;17.423;20.432;-93.435;-39.048;-38.799;11.963;4.768
1810;60.508;50.956;185.11;-83.506;17.967;36.793;2.023;22.669;14.455;14.874;-96.766;-47.099;-37.05;9.254;2.025
1820;45.005;33.581;170.819;-81.654;19.401;33.294;0.403;20.328;10.177;9.237;-99.495;-55.894;-34.961;6.526;-0.432
1830;29.568;16.206;156.212;-79.801;20.719;27.845;-1.593;18.935;5.083;4.16;-100.757;-62.764;-31.982;3.48;-2.481
1840;15.578;0.126;141.379;-77.59;21.644;22.397;-3.057;17.119;0.269;-0.841;-101.688;-68.426;-28.651;-0.317;-4.552
1850;3.259;-13.157;127.305;-75.641;22.563;16.691;-4.981;15.316;-5.324;-5.388;-101.521;-73.051;-24.713;-4.2;-6.537
1860;-8.954;-26.44;112.868;-73.379;23.644;10.137;-5.44;13.291;-9.37;-9.524;-101.479;-77.661;-20.977;-7.945;-8.71
1870;-20.538;-36.171;98.61;-71.538;25.592;3.836;-6.262;11.259;-14.17;-14.061;-101.64;-81.023;-17.084;-11.137;-10.07
1880;-30.681;-43.663;83.432;-68.977;27.636;-2.852;-4.741;9.251;-17.006;-17.734;-101.654;-85.364;-13.902;-13.837;-11.312
1890;-38.149;-51.156;68.657;-67.047;29.457;-9.539;-2.879;6.692;-19.77;-21.339;-101.674;-88.454;-11.192;-16.226;-12.552
1900;-46.068;-57.494;53.925;-64.599;31.222;-16.592;-4.481;3.392;-23.01;-24.545;-100.397;-90.934;-9.476;-18.594;-13.399
1910;-52.052;-60.269;39.979;-62.57;32.578;-23.742;-5.495;-1.379;-26.175;-27.65;-99.265;-92.597;-8.105;-19.858;-14.225
1920;-57.394;-63.404;27.829;-60.597;33.934;-31.465;-7.937;-6.233;-31.17;-30.814;-97.062;-95.539;-6.892;-20.059;-14.959
1930;-62.538;-61.166;16.314;-59.305;35.117;-38.12;-9.93;-11.393;-37.108;-33.397;-94.775;-99.236;-6.197;-20.061;-16.099
1940;-68.531;-56.692;5.321;-58.799;36.301;-45.025;-11.615;-16.553;-43.444;-36.858;-92.328;-102.236;-5.57;-19.15;-17.345
1950;-75.524;-54.259;-5.712;-58.792;37.036;-51.93;-13.021;-20.865;-50.314;-39.359;-90.6;-105.917;-5.004;-18.01;-19.063
1960;-80.848;-51.452;-13.735;-59.561;37.771;-57.116;-14.052;-25.517;-56.47;-42.195;-88.651;-109.081;-6.039;-17.462;-20.383
1970;-86.527;-51.334;-23.258;-60.71;36.559;-62.302;-14.724;-29.058;-62.258;-45.113;-87.566;-111.688;-7.284;-16.901;-21.603
1980;-90.732;-53.531;-29.967;-61.681;35.346;-66.825;-15.506;-32.806;-67.252;-47.901;-86.672;-115.4;-7.957;-17.054;-22.926
1990;-93.952;-55.618;-34.466;-62.863;32.181;-71.348;-15.608;-35.095;-71.705;-49.792;-86.28;-118.195;-8.701;-17.742;-23.745
2000;-95.834;-57.483;-37.603;-64.079;29.015;-75.498;-15.779;-37.274;-75.163;-52.243;-86.106;-122.341;-8.019;-18.465;-25.299
2010;-97.815;-58.772;-41.701;-65.305;25.292;-79.89;-15.63;-39.454;-78.814;-54.574;-85.905;-126.363;-7.386;-19.386;-26.534
2020;-99.996;-60.062;-45.519;-66.895;21.57;-83.563;-15.281;-42.061;-81.629;-57.197;-85.516;-130.483;-6.568;-20.443;-28.094
2030;-102.222;-62.546;-47.848;-69.154;17.897;-87.721;-14.732;-43.989;-84.972;-60.101;-85.069;-135.792;-6.309;-21.794;-29.484
2040;-104.528;-64.738;-50.783;-71.503;14.223;-91.647;-14.404;-44.79;-88.714;-62.552;-85.126;-139.757;-5.53;-23.167;-30.319
2050;-106.553;-66.93;-53.754;-74.937;10.048;-95.132;-14.476;-45.441;-92.361;-65.081;-85.611;-145.27;-4.952;-24.698;-30.441
2060;-108.604;-68.924;-57.717;-78.062;5.873;-98.572;-14.754;-45.236;-95.661;-66.982;-86.799;-150.931;-4.283;-26.109;-30.742
2070;-110.779;-72.826;-62.011;-81.407;1.663;-100.959;-15.233;-44.353;-98.378;-69.058;-88.843;-155.786;-4.6;-27.633;-30.832
2080;-112.774;-76.728;-67.239;-84.724;-2.546;-102.094;-15.877;-43.47;-99.914;-71.094;-90.625;-161.028;-6.535;-29.054;-31.119
2090;-115.328;-81.102;-72.986;-87.552;-6.285;-102.239;-17.361;-42.623;-101.517;-72.739;-93.183;-166.83;-8.625;-30.365;-31.159
2100;-118.411;-86.677;-78.67;-91.05;-10.115;-102.383;-18.852;-41.756;-102.196;-75.236;-95.968;-174.888;-11.014;-31.115;-31.055
2110;-121.33;-92.301;-84.979;-94.537;-14.268;-101.281;-22.103;-41.149;-103.006;-77.399;-99.479;-183.301;-13.123;-31.898;-31.01
2120;-124.608;-100.883;-91.688;-98.524;-18.745;-100.179;-25.258;-40.997;-103.199;-79.971;-103.29;-193.126;-14.938;-32.491;-31.483
2130;-128.033;-111.643;-98.32;-102.404;-23.699;-99.299;-30.892;-40.319;-102.262;-82.503;-106.977;-202.003;-16.892;-32.983;-32.509
2140;-131.396;-122.885;-105.11;-106.047;-29.086;-98.419;-36.451;-39.389;-101.239;-85.186;-110.818;-212.681;-18.481;-33.491;-33.312
2150;-133.948;-133.95;-111.837;-109.574;-34.465;-97.781;-38.21;-38.501;-99.731;-87.429;-115.207;-222.848;-19.673;-33.992;-33.101
2160;-135.779;-145.026;-119.724;-113.108;-39.629;-97.356;-39.954;-37.185;-98.326;-90.072;-119.35;-231.717;-21.018;-34.219;-32.687
2170;-137.181;-155.663;-128.4;-116.406;-44.607;-96.897;-39.379;-36.021;-98.803;-92.461;-123.451;-239.363;-22.872;-34.794;-31.4
2180;-138.448;-166.163;-137.586;-119.877;-49.265;-95.903;-38.894;-34.266;-98.537;-95.33;-127.614;-243.185;-25.194;-35.308;-29.996
2190;-139.236;-174.628;-147.332;-122.225;-53.923;-94.937;-37.728;-33.092;-99.454;-97.135;-131.439;-245.138;-27.772;-36.732;-28.341
2200;-139.348;-181.652;-156.142;-124.186;-58.073;-93.272;-36.494;-31.21;-99.534;-99.777;-135.131;-246.534;-29.6;-38.634;-26.594
2210;-139.101;-188.677;-164.959;-125.033;-62.223;-92.13;-35.059;-29.233;-98.942;-101.898;-138.768;-247.24;-30.186;-39.981;-25.197
2220;-138.154;-194.87;-172.458;-125.007;-65.157;-90.628;-33.714;-27.236;-98.139;-104.843;-141.328;-247.298;-29.721;-41.306;-24.328
2230;-136.517;-198.68;-178.857;-124.938;-68.091;-89.428;-32.25;-25.389;-97.001;-108.178;-143.861;-245.618;-30.36;-41.465;-22.964
2240;-134.556;-202.49;-184.714;-124.601;-69.659;-88.226;-30.788;-23.625;-96.164;-111.579;-144.777;-244.015;-31.167;-41.526;-21.858
2250;-132.93;-204.823;-190.713;-124.046;-71.228;-87.025;-29.52;-22.737;-95.55;-114.007;-145.875;-240.923;-32.506;-41.363;-20.872
2260;-130.743;-206.346;-195.792;-123.517;-72.039;-85.719;-28.029;-22.28;-94.585;-115.754;-146.367;-238.241;-33.499;-41.764;-20.055
2270;-128.401;-207.869;-200.008;-122.514;-72.85;-84.412;-26.91;-22.745;-94.429;-117.223;-147.021;-234.472;-34.27;-41.727;-19.829
2280;-125.985;-207.404;-204.23;-121.342;-73.778;-82.648;-26.099;-23.822;-93.593;-118.204;-147.17;-229.596;-34.197;-40.919;-19.207
2290;-123.808;-205.909;-207.691;-119.977;-74.706;-80.884;-25.841;-24.837;-93.537;-119.27;-146.052;-223.865;-34.043;-40.076;-17.361
2300;-121.553;-204.531;-210.05;-118.782;-75.797;-79.546;-25.818;-26.022;-93.12;-120.16;-144.901;-216.834;-32.352;-39.065;-15.429
2310;-119.585;-203.036;-211.021;-117.681;-76.888;-77.366;-25.579;-27.207;-92.516;-120.53;-141.927;-208.059;-31.123;-38.234;-13.564
2320;-117.371;-201.229;-212.139;-117.233;-78.33;-76.121;-25.521;-28.383;-92.204;-121.014;-138.346;-197.436;-30.466;-37.066;-12.43
2330;-115.197;-199.679;-212.018;-116.73;-79.771;-73.356;-25.254;-29.847;-91.417;-120.672;-134.167;-186.688;-29.75;-35.967;-11.458
2340;-112.323;-198.434;-211.417;-116.792;-80.665;-71.408;-24.672;-31.295;-90.783;-120.61;-128.121;-174.335;-29.228;-34.367;-10.854
2350;-109.263;-197.63;-211.497;-116.452;-81.559;-67.532;-24.012;-32.554;-89.731;-118.32;-122.6;-161.44;-28.332;-32.793;-10.422
2360;-105.863;-197.488;-211.415;-116.166;-81.567;-63.938;-23.154;-34.226;-89.194;-113.225;-115.41;-146.859;-27.663;-31.226;-10.084
2370;-102.407;-196.599;-210.834;-115.695;-81.348;-59.01;-22.473;-34.692;-88.906;-107.368;-107.88;-131.862;-27.96;-30.099;-9.56
2380;-99.208;-194.963;-210.408;-114.804;-81.286;-53.375;-21.807;-35.159;-90.793;-98.388;-99.857;-117.757;-28.324;-28.891;-8.727
2390;-95.928;-193.483;-209.954;-114.178;-81.113;-47.207;-21.364;-35.265;-92.783;-88.287;-91.219;-103.988;-29.069;-27.454;-7.887
2400;-92.768;-192.003;-209.181;-112.869;-81.098;-41.039;-21.236;-35.726;-95.317;-78.378;-82.334;-91.503;-29.742;-26.141;-8.146
2410;-90.008;-190.846;-208.058;-111.47;-80.886;-34.284;-21.011;-37.099;-97.851;-70.044;-73.615;-80.69;-30.128;-25.287;-7.857
2420;-87.531;-190.343;-206.978;-108.847;-80.583;-27.53;-21.617;-38.879;-98.586;-61.657;-65.374;-69.193;-29.977;-24.688;-8.495
2430;-85.567;-189.841;-205.858;-105.857;-79.932;-21.535;-21.847;-41.097;-99.321;-55.532;-57.541;-59.807;-29.028;-24.041;-8.913
2440;-83.597;-189.548;-204.724;-102.97;-79.295;-15.541;-22.982;-42.099;-99.514;-51.008;-50.054;-51.465;-28.789;-22.818;-9.17
2450;-81.599;-188.378;-204.128;-98.563;-79.039;-10.251;-22.796;-43.102;-99.708;-45.607;-42.486;-41.996;-28.942;-21.101;-9.247
2460;-79.541;-187.208;-203.546;-94.121;-78.782;-4.895;-23.032;-42.913;-101.326;-40.539;-34.335;-33.12;-29.159;-19.181;-8.854
2470;-77.603;-184.785;-202.444;-87.782;-78.687;-0.141;-22.739;-42.615;-102.943;-34.752;-26.757;-24.374;-30.269;-17.281;-8.403
2480;-76.006;-182.756;-201.578;-81.443;-78.592;5.913;-22.615;-41.953;-105.022;-27.978;-18.234;-15.585;-30.484;-15.526;-7.753
2490;-74.87;-181.072;-200.803;-74.512;-77.999;11.814;-22.666;-41.88;-107.101;-19.862;-10.661;-7.606;-30.672;-13.234;-6.903
2500;-73.826;-180.233;-200.113;-67.581;-77.406;21.146;-22.633;-41.13;-108.612;-12.215;-1.746;-0.105;-30.993;-11.05;-5.268
2510;-73.283;-180.586;-199.131;-58.719;-76.534;30.746;-23.09;-40.357;-110.124;-4.549;7.752;7.517;-30.851;-8.92;-3.772
2520;-73.036;-180.926;-198.494;-49.857;-75.662;42.596;-23.263;-39.585;-110.764;2.997;17.153;14.801;-29.83;-7.894;-1.778
2530;-73.09;-182.474;-198.279;-39.154;-74.357;54.466;-23.786;-38.934;-111.404;9.821;26.407;21.699;-28.421;-7.585;-0.19
2540;-72.983;-184.35;-197.943;-28.452;-73.052;67.975;-23.749;-38.428;-110.69;16.774;35.022;27.694;-26.858;-7.276;0.364
2550;-73.284;-186.295;-197.668;-16.836;-70.743;81.484;-23.905;-37.49;-109.975;23.001;43.501;33.921;-26.182;-7.003;2.087
2560;-73.986;-188.422;-197.743;-5.219;-68.434;93.571;-24.501;-36.48;-108.633;28.93;50.447;38.646;-25.818;-6.571;4.457
2570;-74.728;-190.643;-197.819;7.945;-64.788;105.658;-25.352;-35.236;-107.057;35.338;57.462;41.552;-24.927;-6.066;7.194
2580;-76.05;-192.263;-198.855;21.109;-61.141;115.222;-26.083;-33.575;-106.178;40.968;63.199;44.303;-24.932;-5.63;9.324
2590;-77.95;-193.884;-200.505;36.641;-57.062;124.786;-27.221;-32.142;-105.292;46.877;67.832;45.243;-24.429;-5.099;10.945
2600;-80.105;-195.069;-201.825;52.174;-52.983;132.601;-28.159;-30.658;-105.412;51.306;72.174;46.04;-24.079;-4.32;12.753
2610;-82.099;-196.432;-202.465;69.548;-48.742;139.614;-29.297;-29.236;-105.189;53.55;75.346;45.299;-23.75;-3.479;14.943
2620;-84.566;-197.794;-203.452;86.921;-44.501;145.375;-30.155;-28.599;-104.411;56.004;78.636;44;-22.517;-2.036;17.921
2630;-86.916;-199.228;-204.481;105.593;-38.913;150.73;-31.047;-28.888;-102.822;55.466;81.785;43.121;-21.068;-0.684;22.063
2640;-89.426;-200.32;-205.99;124.265;-33.208;155.723;-31.579;-29.377;-100.272;53.343;84.757;42.274;-19.228;-0.003;25.891
2650;-92.313;-201.412;-207.404;144.348;-26.588;160.454;-32.215;-30.254;-97.972;50.981;88.192;42.739;-17.721;0.672;29.819
2660;-95.193;-202.309;-208.811;164.444;-19.857;165.371;-32.731;-31.297;-95.888;50.131;91.437;44.822;-15.979;1.272;32.829
2670;-97.988;-202.254;-209.429;184.308;-12.979;170.229;-33.357;-32.258;-94.106;49.754;94.145;46.194;-14.297;2.021;35.763
2680;-100.156;-202.288;-209.403;204.081;-6.727;175.334;-33.423;-33.288;-93.77;52.011;96.337;48.688;-11.599;2.284;38.161
2690;-102.367;-201.738;-209.352;223.266;-0.564;179.875;-33.386;-34.724;-93.592;56.375;98.687;50.392;-8.728;2.555;40.159
2700;-104.248;-201.73;-209.087;240.89;6.141;184.415;-33.989;-36.432;-93.146;61.499;100.759;52.654;-6.123;2.497;41.439
2710;-106.13;-201.497;-208.782;257.774;12.859;187.717;-34.337;-38.926;-92.279;67.068;102.241;56.283;-3.24;3.055;42.288
2720;-107.891;-201.665;-208.65;272.156;21.433;191.019;-35.324;-41.339;-90.935;73.383;103.83;60.166;0.043;3.648;43.098
2730;-109.069;-200.999;-207.757;285.239;30.007;191.651;-35.953;-43.843;-89.68;79.179;104.356;63.95;2.299;4.835;43.588
2740;-109.794;-199.763;-205.917;297.379;39.903;192.283;-36.502;-45.792;-87.353;83.361;105.005;68.539;4.32;6.068;44.17
2750;-110.65;-198.174;-203.971;306.822;49.8;189.669;-37.713;-47.741;-85.052;86.066;104.385;73.738;5.606;7.065;44.706
2760;-111.287;-196.116;-201.972;314.058;60.77;184.995;-38.764;-49.899;-81.259;88.12;102.368;79.262;5.797;8.138;44.982
2770;-111.47;-193.866;-199.843;318.575;71.739;178.125;-40.084;-51.64;-77.528;88.912;101.101;84.799;5.468;9.8;45.328
2780;-111.134;-191.617;-197.153;320.738;83.383;170.086;-41.324;-53.45;-73.382;89.703;100.003;90.806;4.708;11.423;45.357
2790;-110.582;-189.628;-194.581;320.883;95.028;160.372;-42.171;-55.526;-69.997;88.717;98.974;96.981;5.545;13.095;44.606
2800;-109.988;-187.143;-191.346;319.905;105.873;150.957;-43.578;-58.152;-67.417;86.608;98.317;102.806;7.303;14.506;42.335
